         1,             0,   86607,     -17,  -86593,   13470,  -13194,    -925,    3159,  -12709,   10759,  -99999,  -99999,  -99999,  -99999,  -99999,   99999,  -99999,  -99999,   99999,  -99999,  -99999,  -99999,  -99999,  -99999,   99999
         2,            50,   85650,    1868,  -87520,   13469,  -13094,   -1033,    3159,  -12709,   10759,  -99983,  -97530,   62856,   94045,  -98211,   99999,   94045,  -97773,   99999,  -99983,  -97530,   62856,   94045,  -98211,   99999
         3,           100,   84662,    3752,  -88417,   13465,  -12993,   -1139,    3159,  -12709,   10759,  -99645,  -92653,   62856,   94036,  -94679,   99995,   94036,  -93376,   99995,  -99645,  -92653,   62856,   94036,  -94679,   99995
         4,           150,   83644,    5635,  -89282,   13455,  -12892,   -1240,    3159,  -12709,   10759,  -98936,  -87896,   62666,   94061,  -91233,   99990,   94061,  -89087,   99990,  -98936,  -87896,   62666,   94061,  -91234,   99990
         5,           200,   82597,    7515,  -90115,   13441,  -12791,   -1338,    3159,  -12709,   10759,  -98222,  -83257,   62374,   94120,  -87874,   99987,   94120,  -84905,   99987,  -98222,  -83257,   62374,   94120,  -87874,   99987
         6,           250,   81520,    9394,  -90916,   13424,  -12689,   -1434,    3159,  -12709,   10759,  -97514,  -78732,   62179,   94201,  -84599,   99983,   94201,  -80828,   99983,  -97514,  -78732,   62179,   94201,  -84599,   99983
         7,           300,   80414,   11268,  -91685,   13405,  -12586,   -1528,    3159,  -12709,   10759,  -96829,  -74319,   62002,   94290,  -81406,   99980,   94290,  -76854,   99980,  -96829,  -74319,   62002,   94290,  -81407,   99980
         8,           350,   79279,   13139,  -92421,   13383,  -12484,   -1620,    3159,  -12709,   10759,  -96172,  -70015,   61833,   94381,  -78294,   99977,   94381,  -72980,   99977,  -96172,  -70015,   61833,   94381,  -78295,   99977
         9,           400,   78116,   15005,  -93125,   13359,  -12381,   -1710,    3159,  -12709,   10759,  -95544,  -65817,   61671,   94473,  -75260,   99975,   94473,  -69203,   99975,  -95544,  -65817,   61671,   94473,  -75261,   99975
        10,           450,   76926,   16866,  -93795,   13332,  -12278,   -1798,    3159,  -12709,   10759,  -94947,  -61723,   61514,   94564,  -72303,   99972,   94564,  -65522,   99972,  -94947,  -61723,   61514,   94564,  -72304,   99972
