         1,             0,   99998,  -50013,  -49988,   83374,  -97711,   15363,    4365,  -19383,   18491,  -99999,  -99999,   96459,  -99999,  -99999,   95674,  -99999,  -99999,   96631,  -99999,  -99999,   96686,  -99999,  -99999,   96165,  -99999,  -99999,   96525,  -99999,  -99999,   97216,  -99999,  -99999,   95735
         2,            50,   99980,  -48372,  -51611,   84542,  -96757,   13344,    4365,  -19383,   18491,   86676,  -98782,   96459,   86695,  -98782,   95674,   87351,  -98782,   96631,   87179,  -98782,   96686,   88268,  -98782,   96165,   87649,  -98782,   96525,   85403,  -98782,   97216,   88801,  -98782,   95735
         3,           100,   99927,  -46713,  -53216,   85669,  -95768,   11330,    4365,  -19383,   18491,   86498,  -96375,   95569,   86517,  -96375,   94773,   87162,  -96375,   95766,   86994,  -96375,   95824,   88068,  -96375,   95295,   87459,  -96375,   95667,   85243,  -96376,   96341,   88598,  -96375,   94854
         4,           150,   99840,  -45039,  -54803,   86720,  -94745,    9354,    4365,  -19383,   18491,   86127,  -94025,   93814,   86149,  -94025,   92997,   86767,  -94024,   94063,   86609,  -94025,   94126,   87654,  -94024,   93579,   87064,  -94024,   93975,   84915,  -94025,   94618,   88175,  -94024,   93116
         5,           200,   99716,  -43348,  -56371,   87664,  -93690,    7446,    4365,  -19383,   18491,   85749,  -91727,   92105,   85779,  -91727,   91268,   86361,  -91726,   92404,   86210,  -91727,   92472,   87227,  -91726,   91908,   86655,  -91726,   92329,   84586,  -91729,   92940,   87740,  -91725,   91424
         6,           250,   99557,  -41642,  -57918,   88522,  -92604,    5588,    4365,  -19383,   18491,   85403,  -89482,   90435,   85445,  -89482,   89578,   85985,  -89480,   90784,   85840,  -89481,   90858,   86830,  -89478,   90276,   86275,  -89480,   90720,   84286,  -89485,   91303,   87337,  -89478,   89771
         7,           300,   99362,  -39920,  -59444,   89348,  -91489,    3732,    4365,  -19383,   18491,   85084,  -87287,   88804,   85138,  -87288,   87928,   85636,  -87284,   89201,   85495,  -87285,   89280,   86460,  -87282,   88681,   85921,  -87284,   89148,   84006,  -87293,   89705,   86961,  -87281,   88154
         8,           350,   99132,  -38185,  -60950,   90148,  -90346,    1873,    4365,  -19383,   18491,   84788,  -85143,   87210,   84852,  -85144,   86316,   85310,  -85138,   87654,   85173,  -85140,   87738,   86114,  -85135,   87121,   85590,  -85138,   87612,   83745,  -85151,   88146,   86610,  -85133,   86573
         9,           400,   98867,  -36436,  -62433,   90896,  -89177,      37,    4365,  -19383,   18491,   84511,  -83048,   85651,   84585,  -83050,   84742,   85005,  -83041,   86142,   84872,  -83043,   86230,   85791,  -83036,   85596,   85281,  -83040,   86110,   83500,  -83059,   86623,   86282,  -83034,   85026
        10,           450,   98567,  -34675,  -63895,   91595,  -87983,   -1778,    4365,  -19383,   18491,   84254,  -81001,   84128,   84337,  -81003,   83204,   84720,  -80991,   84664,   84591,  -80994,   84757,   85489,  -80985,   84104,   84992,  -80991,   84642,   83274,  -81015,   85136,   85976,  -80983,   83513
        11,           500,   98231,  -32901,  -65333,   92274,  -86763,   -3600,    4365,  -19383,   18491,   84016,  -79001,   82639,   84106,  -79004,   81701,   84456,  -78989,   83219,   84329,  -78992,   83317,   85207,  -78981,   82646,   84722,  -78988,   83206,   83064,  -79019,   83683,   85690,  -78978,   82033
        12,           550,   97860,  -31115,  -66748,   92935,  -85517,   -5429,    4365,  -19383,   18491,   83795,  -77047,   81183,   83893,  -77052,   80232,   84210,  -77033,   81805,   84086,  -77036,   81907,   84945,  -77022,   81218,   84472,  -77031,   81801,   82871,  -77069,   82264,   85424,  -77019,   80585
        13,           600,   97455,  -29318,  -68140,   93560,  -84248,   -7248,    4365,  -19383,   18491,   83592,  -75139,   79758,   83696,  -75145,   78796,   83983,  -75121,   80422,   83861,  -75125,   80529,   84702,  -75109,   79822,   84240,  -75119,   80426,   82694,  -75165,   80877,   85177,  -75105,   79166
        14,           650,   97016,  -27511,  -69508,   94145,  -82955,   -9053,    4365,  -19383,   18491,   83405,  -73276,   78365,   83515,  -73282,   77392,   83773,  -73254,   79069,   83654,  -73259,   79180,   84477,  -73240,   78454,   84026,  -73252,   79081,   82532,  -73305,   79521,   84949,  -73236,   77778
        15,           700,   96541,  -25694,  -70850,   94709,  -81639,  -10862,    4365,  -19383,   18491,   83235,  -71455,   77000,   83351,  -71463,   76017,   83581,  -71431,   77744,   83464,  -71436,   77859,   84270,  -71414,   77115,   83830,  -71428,   77763,   82386,  -71490,   78194,   84739,  -71409,   76418
        16,           750,   96032,  -23867,  -72168,   95254,  -80298,  -12676,    4365,  -19383,   18491,   83082,  -69678,   75665,   83202,  -69687,   74673,   83406,  -69649,   76447,   83292,  -69655,   76566,   84081,  -69630,   75803,   83651,  -69646,   76473,   82255,  -69717,   76897,   84546,  -69625,   75085
        17,           800,   95490,  -22033,  -73460,   95766,  -78935,  -14481,    4365,  -19383,   18491,   82944,  -67943,   74357,   83068,  -67953,   73357,   83248,  -67910,   75176,   83135,  -67916,   75299,   83908,  -67888,   74518,   83489,  -67906,   75208,   82139,  -67987,   75627,   84370,  -67882,   73779
        18,           850,   94913,  -20190,  -74726,   96243,  -77550,  -16275,    4365,  -19383,   18491,   82821,  -66248,   73075,   82949,  -66260,   72068,   83106,  -66212,   73931,   82995,  -66218,   74058,   83753,  -66187,   73258,   83343,  -66207,   73969,   82037,  -66298,   74384,   84211,  -66180,   72498
        19,           900,   94303,  -18341,  -75965,   96696,  -76142,  -18068,    4365,  -19383,   18491,   82714,  -64594,   71819,   82845,  -64607,   70805,   82981,  -64553,   72710,   82871,  -64561,   72840,   83614,  -64526,   72022,   83214,  -64548,   72754,   81950,  -64649,   73167,   84069,  -64518,   71242
        20,           950,   93659,  -16485,  -77177,   97126,  -74712,  -19862,    4365,  -19383,   18491,   82621,  -62980,   70587,   82756,  -62993,   69568,   82871,  -62934,   71512,   82763,  -62942,   71646,   83491,  -62904,   70810,   83100,  -62928,   71562,   81877,  -63040,   71974,   83943,  -62895,   70009
        21,          1000,   92982,  -14623,  -78362,   97525,  -73261,  -21648,    4365,  -19383,   18491,   82543,  -61404,   69379,   82681,  -61419,   68354,   82777,  -61354,   70337,   82670,  -61362,   70475,   83384,  -61320,   69620,   83002,  -61347,   70392,   81817,  -61469,   70805,   83832,  -61311,   68799
        22,          1050,   92272,  -12755,  -79519,   97890,  -71790,  -23422,    4365,  -19383,   18491,   82480,  -59866,   68193,   82619,  -59882,   67165,   82698,  -59811,   69184,   82591,  -59820,   69326,   83293,  -59774,   68451,   82919,  -59804,   69244,   81771,  -59937,   69659,   83737,  -59765,   67610
        23,          1100,   91528,  -10884,  -80648,   98228,  -70297,  -25192,    4365,  -19383,   18491,   82430,  -58365,   67029,   82572,  -58383,   65997,   82633,  -58306,   68051,   82528,  -58316,   68197,   83216,  -58266,   67304,   82851,  -58298,   68116,   81738,  -58442,   68535,   83657,  -58255,   66443
        24,          1150,   90753,   -9008,  -81748,   98542,  -68784,  -26958,    4365,  -19383,   18491,   82394,  -56901,   65886,   82537,  -56920,   64851,   82583,  -56837,   66939,   82479,  -56847,   67088,   83155,  -56793,   66176,   82797,  -56828,   67008,   81719,  -56984,   67432,   83592,  -56782,   65295
        25,          1200,   89945,   -7129,  -82819,   98824,  -67251,  -28715,    4365,  -19383,   18491,   82372,  -55473,   64763,   82516,  -55493,   63725,   82548,  -55403,   65845,   82444,  -55414,   65998,   83107,  -55356,   65067,   82758,  -55393,   65918,   81712,  -55561,   66349,   83541,  -55344,   64166
        26,          1250,   89106,   -5248,  -83861,   99073,  -65699,  -30459,    4365,  -19383,   18491,   82362,  -54079,   63659,   82508,  -54100,   62620,   82526,  -54005,   64770,   82422,  -54016,   64926,   83074,  -53955,   63976,   82732,  -53994,   64847,   81717,  -54173,   65285,   83504,  -53941,   63056
        27,          1300,   88234,   -3365,  -84872,   99294,  -64129,  -32195,    4365,  -19383,   18491,   82366,  -52720,   62573,   82512,  -52742,   61533,   82517,  -52641,   63712,   82414,  -52653,   63872,   83055,  -52587,   62903,   82720,  -52629,   63793,   81735,  -52820,   64239,   83482,  -52573,   61963
        28,          1350,   87331,   -1480,  -85854,   99487,  -62539,  -33924,    4365,  -19383,   18491,   82382,  -51395,   61505,   82529,  -51418,   60464,   82522,  -51310,   62671,   82419,  -51323,   62835,   83049,  -51253,   61847,   82722,  -51298,   62755,   81765,  -51501,   63212,   83472,  -51238,   60887
        29,          1400,   86398,     405,  -86805,   99650,  -60931,  -35643,    4365,  -19383,   18491,   82410,  -50102,   60453,   82557,  -50127,   59413,   82540,  -50013,   61646,   82437,  -50026,   61813,   83056,  -49952,   60806,   82736,  -49999,   61733,   81806,  -50215,   62201,   83476,  -49936,   59827
        30,          1450,   85433,    2289,  -87726,   99780,  -59305,  -37347,    4365,  -19383,   18491,   82450,  -48842,   59418,   82597,  -48868,   58378,   82570,  -48748,   60637,   82467,  -48762,   60808,   83076,  -48683,   59781,   82763,  -48733,   60726,   81859,  -48961,   61207,   83492,  -48666,   58783
        31,          1500,   84439,    4173,  -88615,   99880,  -57663,  -39041,    4365,  -19383,   18491,   82502,  -47614,   58398,   82649,  -47641,   57359,   82612,  -47514,   59642,   82510,  -47529,   59816,   83108,  -47446,   58770,   82802,  -47499,   59734,   81923,  -47739,   60228,   83521,  -47428,   57753
        32,          1550,   83414,    6056,  -89472,   99951,  -56003,  -40724,    4365,  -19383,   18491,   82565,  -46417,   57393,   82712,  -46445,   56355,   82667,  -46312,   58660,   82564,  -46327,   58839,   83153,  -46240,   57774,   82853,  -46296,   58756,   81997,  -46548,   59264,   83561,  -46221,   56738
        33,          1600,   82359,    7936,  -90298,   99991,  -54327,  -42394,    4365,  -19383,   18491,   82639,  -45250,   56402,   82785,  -45279,   55366,   82733,  -45140,   57693,   82629,  -45156,   57875,   83209,  -45064,   56791,   82915,  -45123,   57791,   82082,  -45387,   58314,   83614,  -45044,   55736
        34,          1650,   81276,    9814,  -91092,   99998,  -52636,  -44049,    4365,  -19383,   18491,   82724,  -44113,   55424,   82869,  -44144,   54391,   82810,  -43999,   56738,   82706,  -44015,   56924,   83277,  -43919,   55820,   82989,  -43980,   56838,   82178,  -44257,   57378,   83678,  -43898,   54746
