         1,             0,   99998,  -50009,  -48747,   85536,  -99999,   14458,    4314,       0,       0,  -99999,  -99999,   77023,  -99999,  -99999,   76353,  -99999,  -99999,   77445,  -99999,  -99999,   77407,  -99999,  -99999,   77513,  -99999,  -99999,   77490,  -99999,  -99999,   76433,  -99999,  -99999,   77501
         2,            50,   99980,  -48368,  -50330,   86711,  -98980,   12371,    4314,       0,       0,   85066,  -98124,   77023,   85053,  -98124,   76353,   85569,  -98131,   77445,   85459,  -98130,   77407,   86206,  -98139,   77513,   85789,  -98133,   77490,   84182,  -98112,   76433,   86567,  -98143,   77501
         3,           100,   99927,  -46710,  -51895,   87835,  -97925,   10297,    4314,       0,       0,   84909,  -94416,   75683,   84896,  -94416,   75006,   85405,  -94437,   76116,   85298,  -94434,   76074,   86035,  -94462,   76189,   85625,  -94446,   76163,   84038,  -94383,   75079,   86393,  -94474,   76178
         4,           150,   99840,  -45035,  -53442,   88846,  -96836,    8295,    4314,       0,       0,   84585,  -90796,   73042,   84575,  -90796,   72353,   85062,  -90830,   73499,   84961,  -90825,   73446,   85678,  -90870,   73579,   85281,  -90844,   73549,   83745,  -90741,   72413,   86031,  -90891,   73572
         5,           200,   99717,  -43344,  -54970,   89687,  -95713,    6419,    4314,       0,       0,   84254,  -87258,   70471,   84254,  -87258,   69770,   84709,  -87305,   70952,   84612,  -87298,   70890,   85310,  -87360,   71040,   84925,  -87324,   71005,   83451,  -87183,   69818,   85658,  -87389,   71036
         6,           250,   99557,  -41638,  -56478,   90408,  -94561,    4627,    4314,       0,       0,   83956,  -83801,   67962,   83967,  -83801,   67248,   84386,  -83860,   68466,   84292,  -83852,   68394,   84972,  -83929,   68559,   84598,  -83883,   68521,   83184,  -83706,   67287,   85316,  -83966,   68558
         7,           300,   99362,  -39917,  -57966,   91108,  -93382,    2829,    4314,       0,       0,   83682,  -80424,   65510,   83705,  -80424,   64786,   84087,  -80494,   66037,   83995,  -80484,   65956,   84659,  -80577,   66137,   84294,  -80522,   66095,   82936,  -80311,   64817,   85000,  -80621,   66137
         8,           350,   99132,  -38181,  -59433,   91804,  -92180,    1012,    4314,       0,       0,   83428,  -77124,   63117,   83461,  -77126,   62383,   83809,  -77205,   63665,   83719,  -77193,   63575,   84367,  -77301,   63770,   84012,  -77237,   63725,   82706,  -76994,   62407,   84707,  -77352,   63772
         9,           400,   98867,  -36432,  -60879,   92447,  -90955,    -777,    4314,       0,       0,   83192,  -73901,   60779,   83234,  -73904,   60038,   83550,  -73991,   61349,   83461,  -73978,   61250,   84096,  -74100,   61457,   83748,  -74028,   61411,   82491,  -73755,   60056,   84434,  -74158,   61460
        10,           450,   98566,  -34671,  -62304,   93033,  -89708,   -2536,    4314,       0,       0,   82972,  -70753,   58496,   83022,  -70757,   57748,   83309,  -70852,   59086,   83221,  -70838,   58979,   83843,  -70973,   59198,   83503,  -70893,   59149,   82292,  -70591,   57761,   84179,  -71038,   59201
        11,           500,   98230,  -32897,  -63706,   93607,  -88437,   -4306,    4314,       0,       0,   82770,  -67678,   56265,   82828,  -67683,   55512,   83086,  -67786,   56876,   82999,  -67770,   56759,   83608,  -67918,   56990,   83276,  -67831,   56939,   82109,  -67501,   55520,   83943,  -67990,   56993
        12,           550,   97860,  -31111,  -65086,   94179,  -87143,   -6097,    4314,       0,       0,   82584,  -64675,   54085,   82649,  -64681,   53328,   82880,  -64790,   54715,   82794,  -64773,   54590,   83391,  -64934,   54832,   83066,  -64840,   54778,   81942,  -64485,   53331,   83724,  -65012,   54834
        13,           600,   97455,  -29314,  -66442,   94719,  -85828,   -7877,    4314,       0,       0,   82414,  -61743,   51954,   82486,  -61750,   51194,   82691,  -61865,   52602,   82606,  -61847,   52469,   83191,  -62020,   52720,   82873,  -61918,   52666,   81790,  -61539,   51193,   83522,  -62104,   52722
        14,           650,   97015,  -27507,  -67775,   95217,  -84491,   -9640,    4314,       0,       0,   82259,  -58879,   49871,   82337,  -58888,   49108,   82518,  -59008,   50536,   82433,  -58989,   50394,   83007,  -59173,   50656,   82696,  -59065,   50600,   81652,  -58662,   49103,   83337,  -59263,   50657
        15,           700,   96540,  -25690,  -69084,   95696,  -83133,  -11406,    4314,       0,       0,   82119,  -56084,   47834,   82203,  -56094,   47069,   82361,  -56219,   48515,   82277,  -56198,   48365,   82840,  -56393,   48635,   82535,  -56278,   48578,   81529,  -55855,   47061,   83169,  -56489,   48635
        16,           750,   96031,  -23863,  -70368,   96164,  -81751,  -13184,    4314,       0,       0,   81995,  -53354,   45840,   82083,  -53366,   45075,   82221,  -53495,   46537,   82137,  -53473,   46379,   82689,  -53678,   46658,   82390,  -53557,   46599,   81420,  -53114,   45063,   83016,  -53780,   46656
        17,           800,   95489,  -22029,  -71628,   96604,  -80350,  -14955,    4314,       0,       0,   81885,  -50689,   43889,   81978,  -50704,   43124,   82095,  -50835,   44601,   82012,  -50812,   44435,   82554,  -51028,   44721,   82261,  -50901,   44662,   81325,  -50438,   43109,   82879,  -51135,   44718
        18,           850,   94912,  -20186,  -72862,   97010,  -78929,  -16714,    4314,       0,       0,   81790,  -48088,   41978,   81887,  -48104,   41215,   81985,  -48239,   42705,   81902,  -48215,   42531,   82434,  -48440,   42824,   82147,  -48308,   42764,   81244,  -47827,   41197,   82758,  -48553,   42819
        19,           900,   94302,  -18337,  -74070,   97392,  -77487,  -18470,    4314,       0,       0,   81708,  -45550,   40107,   81810,  -45568,   39345,   81889,  -45704,   40847,   81807,  -45679,   40665,   82329,  -45914,   40965,   82049,  -45776,   40904,   81177,  -45278,   39326,   82651,  -46032,   40958
        20,           950,   93658,  -16480,  -75251,   97756,  -76024,  -20230,    4314,       0,       0,   81641,  -43072,   38274,   81746,  -43092,   37514,   81809,  -43231,   39027,   81726,  -43205,   38837,   82240,  -43448,   39143,   81965,  -43305,   39082,   81123,  -42792,   37493,   82560,  -43571,   39134
        21,          1000,   92980,  -14618,  -76406,   98094,  -74542,  -21985,    4314,       0,       0,   81588,  -40655,   36476,   81696,  -40676,   35720,   81742,  -40817,   37241,   81660,  -40790,   37044,   82164,  -41041,   37356,   81895,  -40893,   37294,   81082,  -40365,   35698,   82483,  -41169,   37344
        22,          1050,   92270,  -12751,  -77534,   98400,  -73041,  -23727,    4314,       0,       0,   81548,  -38296,   34713,   81658,  -38319,   33962,   81690,  -38461,   35490,   81608,  -38433,   35285,   82103,  -38692,   35603,   81839,  -38540,   35540,   81054,  -37998,   33938,   82420,  -38825,   35588
        23,          1100,   91527,  -10879,  -78635,   98679,  -71521,  -25464,    4314,       0,       0,   81521,  -35994,   32985,   81634,  -36020,   32238,   81651,  -36163,   33772,   81569,  -36134,   33560,   82057,  -36400,   33882,   81798,  -36244,   33819,   81039,  -35689,   32213,   82371,  -36538,   33865
        24,          1150,   90751,   -9004,  -79707,   98936,  -69981,  -27199,    4314,       0,       0,   81507,  -33749,   31287,   81622,  -33777,   30546,   81626,  -33920,   32085,   81544,  -33890,   31866,   82023,  -34164,   32192,   81770,  -34003,   32129,   81036,  -33437,   30520,   82336,  -34306,   32172
        25,          1200,   89944,   -7125,  -80751,   99167,  -68423,  -28927,    4314,       0,       0,   81505,  -31560,   29621,   81623,  -31589,   28886,   81615,  -31733,   30428,   81533,  -31702,   30202,   82004,  -31983,   30532,   81755,  -31818,   30469,   81045,  -31240,   28860,   82314,  -32129,   30509
        26,          1250,   89104,   -5244,  -81766,   99368,  -66848,  -30643,    4314,       0,       0,   81516,  -29424,   27984,   81635,  -29456,   27256,   81616,  -29599,   28800,   81534,  -29568,   28567,   81997,  -29855,   28900,   81753,  -29686,   28838,   81066,  -29098,   27229,   82305,  -30005,   28874
        27,          1300,   88232,   -3360,  -82753,   99540,  -65255,  -32350,    4314,       0,       0,   81539,  -27342,   26376,   81660,  -27375,   25655,   81630,  -27519,   27200,   81547,  -27486,   26959,   82003,  -27780,   27296,   81764,  -27607,   27233,   81099,  -27009,   25628,   82309,  -27934,   27267
        28,          1350,   87330,   -1476,  -83710,   99687,  -63644,  -34051,    4314,       0,       0,   81574,  -25311,   24794,   81696,  -25347,   24081,   81656,  -25490,   25625,   81573,  -25456,   25379,   82022,  -25756,   25718,   81788,  -25580,   25656,   81143,  -24973,   24055,   82326,  -25914,   25686
        29,          1400,   86396,     409,  -84637,   99807,  -62016,  -35743,    4314,       0,       0,   81620,  -23332,   23239,   81743,  -23369,   22534,   81694,  -23511,   24077,   81611,  -23478,   23824,   82053,  -23782,   24165,   81823,  -23604,   24103,   81199,  -22988,   22508,   82355,  -23945,   24130
        30,          1450,   85431,    2294,  -85534,   99897,  -60373,  -37423,    4314,       0,       0,   81678,  -21402,   21708,   81801,  -21442,   21012,   81744,  -21583,   22552,   81661,  -21548,   22293,   82096,  -21859,   22636,   81871,  -21677,   22575,   81265,  -21053,   20986,   82395,  -22024,   22597
        31,          1500,   84437,    4178,  -86401,   99959,  -58713,  -39091,    4314,       0,       0,   81746,  -19522,   20201,   81871,  -19563,   19515,   81806,  -19704,   21051,   81722,  -19668,   20785,   82151,  -19983,   21130,   81929,  -19799,   21069,   81342,  -19168,   19489,   82448,  -20153,   21088
        32,          1550,   83412,    6060,  -87237,   99993,  -57037,  -40749,    4314,       0,       0,   81826,  -17689,   18716,   81950,  -17732,   18040,   81879,  -17872,   19571,   81794,  -17836,   19300,   82216,  -18155,   19646,   81999,  -17968,   19586,   81429,  -17331,   18016,   82511,  -18328,   19600
        33,          1600,   82357,    7940,  -88042,   99998,  -55346,  -42396,    4314,       0,       0,   81916,  -15904,   17254,   82040,  -15948,   16588,   81962,  -16087,   18113,   81877,  -16050,   17836,   82293,  -16374,   18183,   82080,  -16184,   18123,   81526,  -15541,   16564,   82586,  -16550,   18133
        34,          1650,   81273,    9818,  -88815,   99975,  -53641,  -44029,    4314,       0,       0,   82016,  -14165,   15812,   82140,  -14211,   15157,   82056,  -14348,   16674,   81971,  -14310,   16392,   82381,  -14639,   16739,   82172,  -14447,   16680,   81634,  -13798,   15134,   82671,  -14818,   16686
        35,          1700,   80161,   11692,  -89558,   99921,  -51921,  -45649,    4314,       0,       0,   82125,  -12470,   14389,   82250,  -12518,   13746,   82161,  -12654,   15255,   82075,  -12615,   14968,   82479,  -12948,   15315,   82274,  -12754,   15257,   81750,  -12100,   13724,   82767,  -13130,   15258
        36,          1750,   79020,   13562,  -90268,   99839,  -50186,  -47256,    4314,       0,       0,   82245,  -10820,   12986,   82369,  -10870,   12354,   82275,  -11004,   13855,   82189,  -10965,   13563,   82587,  -11301,   13909,   82386,  -11105,   13852,   81877,  -10446,   12334,   82872,  -11486,   13848
        37,          1800,   77851,   15427,  -90946,   99729,  -48438,  -48849,    4314,       0,       0,   82373,   -9214,   11600,   82497,   -9265,   10980,   82399,   -9398,   12471,   82312,   -9358,   12174,   82705,   -9698,   12521,   82507,   -9499,   12464,   82012,   -8836,   10962,   82988,   -9885,   12456
        38,          1850,   76654,   17286,  -91592,   99588,  -46678,  -50426,    4314,       0,       0,   82511,   -7649,   10232,   82634,   -7702,    9624,   82533,   -7833,   11105,   82445,   -7793,   10803,   82833,   -8136,   11149,   82638,   -7936,   11093,   82155,   -7269,    9607,   83112,   -8326,   11080
        39,          1900,   75430,   19140,  -92206,   99417,  -44904,  -51988,    4314,       0,       0,   82657,   -6127,    8880,   82780,   -6181,    8285,   82675,   -6311,    9754,   82587,   -6269,    9448,   82969,   -6616,    9793,   82778,   -6414,    9738,   82308,   -5744,    8270,   83246,   -6808,    9720
        40,          1950,   74179,   20986,  -92787,   99217,  -43118,  -53534,    4314,       0,       0,   82811,   -4645,    7544,   82934,   -4700,    6961,   82826,   -4829,    8419,   82737,   -4786,    8109,   83114,   -5136,    8452,   82927,   -4932,    8398,   82468,   -4259,    6948,   83389,   -5331,    8375
        41,          2000,   72902,   22825,  -93334,   98987,  -41321,  -55065,    4314,       0,       0,   82974,   -3203,    6223,   83095,   -3259,    5653,   82986,   -3386,    7098,   82896,   -3343,    6784,   83268,   -3696,    7125,   83084,   -3490,    7072,   82636,   -2815,    5642,   83540,   -3892,    7045
        42,          2050,   71598,   24656,  -93849,   98727,  -39512,  -56577,    4314,       0,       0,   83144,   -1800,    4916,   83265,   -1858,    4360,   83153,   -1983,    5790,   83063,   -1939,    5473,   83430,   -2294,    5812,   83249,   -2088,    5760,   82812,   -1410,    4350,   83699,   -2493,    5728
        43,          2100,   70270,   26479,  -94330,   98437,  -37693,  -58072,    4314,       0,       0,   83322,    -435,    3622,   83442,    -494,    3079,   83329,    -618,    4496,   83237,    -574,    4175,   83600,    -931,    4512,   83422,    -723,    4461,   82995,     -43,    3072,   83866,   -1132,    4425
        44,          2150,   68916,   28292,  -94778,   98117,  -35863,  -59549,    4314,       0,       0,   83507,     892,    2342,   83626,     832,    1812,   83511,     710,    3215,   83419,     755,    2890,   83777,     395,    3225,   83603,     604,    3175,   83185,    1286,    1807,   84041,     193,    3134
        45,          2200,   67538,   30094,  -95192,   97767,  -34023,  -61008,    4314,       0,       0,   83699,    2183,    1074,   83816,    2122,     558,   83701,    2001,    1945,   83608,    2046,    1618,   83962,    1685,    1950,   83790,    1895,    1901,   83382,    2579,     555,   84222,    1481,    1854
        46,          2250,   66136,   31886,  -95572,   97387,  -32174,  -62447,    4314,       0,       0,   83897,    3438,    -182,   84014,    3375,    -685,   83898,    3256,     686,   83804,    3302,     356,   84154,    2939,     686,   83985,    3150,     638,   83585,    3835,    -686,   84411,    2733,     587
        47,          2300,   64711,   33667,  -95919,   96977,  -30317,  -63867,    4314,       0,       0,   84102,    4658,   -1428,   84217,    4594,   -1916,   84101,    4476,    -561,   84006,    4523,    -894,   84352,    4158,    -567,   84186,    4370,    -614,   83794,    5056,   -1915,   84606,    3951,    -670
        48,          2350,   63262,   35436,  -96231,   96536,  -28451,  -65266,    4314,       0,       0,   84313,    5843,   -2662,   84426,    5778,   -3136,   84310,    5662,   -1798,   84215,    5710,   -2133,   84556,    5343,   -1810,   84393,    5556,   -1855,   84009,    6242,   -3132,   84807,    5134,   -1917
        49,          2400,   61791,   37192,  -96509,   96065,  -26577,  -66644,    4314,       0,       0,   84529,    6994,   -3886,   84641,    6929,   -4347,   84526,    6814,   -3026,   84429,    6862,   -3363,   84766,    6494,   -3043,   84606,    6708,   -3087,   84230,    7395,   -4340,   85015,    6284,   -3153
        50,          2450,   60298,   38935,  -96753,   95563,  -24696,  -68002,    4314,       0,       0,   84750,    8113,   -5101,   84861,    8047,   -5547,   84746,    7933,   -4244,   84649,    7982,   -4582,   84982,    7613,   -4267,   84824,    7827,   -4309,   84456,    8515,   -5538,   85227,    7402,   -4380
        51,          2500,   58784,   40664,  -96962,   95032,  -22809,  -69337,    4314,       0,       0,   84977,    9200,   -6306,   85086,    9133,   -6738,   84972,    9020,   -5453,   84875,    9070,   -5793,   85203,    8700,   -5481,   85048,    8914,   -5522,   84686,    9602,   -6727,   85445,    8487,   -5598
        52,          2550,   57249,   42379,  -97137,   94470,  -20915,  -70650,    4314,       0,       0,   85208,   10255,   -7502,   85316,   10187,   -7920,   85203,   10076,   -6653,   85105,   10126,   -6994,   85429,    9755,   -6686,   85277,    9970,   -6726,   84922,   10658,   -7906,   85669,    9542,   -6807
        53,          2600,   55693,   44079,  -97278,   93878,  -19016,  -71940,    4314,       0,       0,   85444,   11279,   -8689,   85551,   11211,   -9094,   85438,   11101,   -7845,   85339,   11152,   -8187,   85660,   10779,   -7884,   85510,   10995,   -7922,   85161,   11683,   -9077,   85896,   10565,   -8008
        54,          2650,   54118,   45763,  -97384,   93255,  -17112,  -73207,    4314,       0,       0,   85684,   12273,   -9868,   85789,   12204,  -10259,   85678,   12096,   -9029,   85579,   12147,   -9373,   85896,   11774,   -9073,   85748,   11990,   -9111,   85405,   12678,  -10240,   86128,   11559,   -9201
        55,          2700,   52523,   47431,  -97455,   92603,  -15203,  -74449,    4314,       0,       0,   85927,   13238,  -11040,   86031,   13168,  -11417,   85922,   13061,  -10206,   85822,   13113,  -10550,   86135,   12739,  -10255,   85989,   12955,  -10291,   85653,   13643,  -11395,   86364,   12524,  -10386
        56,          2750,   50910,   49081,  -97492,   91921,  -13291,  -75668,    4314,       0,       0,   86175,   14174,  -12204,   86277,   14104,  -12567,   86169,   13998,  -11375,   86068,   14050,  -11719,   86378,   13676,  -11429,   86235,   13892,  -11464,   85904,   14579,  -12542,   86604,   13460,  -11563
        57,          2800,   49279,   50715,  -97494,   91208,  -11376,  -76862,    4314,       0,       0,   86425,   15082,  -13361,   86526,   15011,  -13710,   86420,   14906,  -12538,   86319,   14959,  -12882,   86624,   14585,  -12596,   86484,   14801,  -12630,   86158,   15487,  -13682,   86847,   14368,  -12734
        58,          2850,   47630,   52330,  -97461,   90466,   -9457,  -78030,    4314,       0,       0,   86679,   15963,  -14510,   86778,   15892,  -14846,   86674,   15787,  -13693,   86572,   15841,  -14037,   86874,   15466,  -13757,   86736,   15682,  -13789,   86415,   16368,  -14816,   87094,   15249,  -13897
        59,          2900,   45964,   53927,  -97394,   89695,   -7537,  -79173,    4314,       0,       0,   86935,   16816,  -15653,   87033,   16745,  -15975,   86931,   16641,  -14842,   86828,   16696,  -15186,   87127,   16320,  -14911,   86990,   16536,  -14941,   86675,   17221,  -15942,   87343,   16103,  -15054
        60,          2950,   44282,   55505,  -97292,   88893,   -5615,  -80289,    4314,       0,       0,   87193,   17644,  -16789,   87290,   17572,  -17098,   87190,   17469,  -15985,   87087,   17524,  -16328,   87382,   17149,  -16058,   87247,   17365,  -16087,   86937,   18049,  -17062,   87595,   16931,  -16204
        61,          3000,   42584,   57063,  -97156,   88063,   -3693,  -81379,    4314,       0,       0,   87454,   18446,  -17919,   87549,   18374,  -18215,   87451,   18272,  -17122,   87348,   18327,  -17464,   87639,   17952,  -17199,   87507,   18168,  -17227,   87201,   18850,  -18177,   87849,   17734,  -17348
        62,          3050,   40871,   58601,  -96985,   87203,   -1770,  -82442,    4314,       0,       0,   87717,   19223,  -19043,   87810,   19150,  -19326,   87715,   19049,  -18252,   87611,   19105,  -18594,   87898,   18729,  -18334,   87768,   18945,  -18361,   87467,   19627,  -19285,   88105,   18512,  -18485
        63,          3100,   39144,   60117,  -96780,   86313,     152,  -83477,    4314,       0,       0,   87981,   19975,  -20161,   88073,   19903,  -20431,   87980,   19802,  -19377,   87875,   19859,  -19718,   88159,   19483,  -19463,   88032,   19699,  -19488,   87734,   20379,  -20387,   88363,   19266,  -19617
        64,          3150,   37402,   61613,  -96540,   85395,    2074,  -84484,    4314,       0,       0,   88246,   20704,  -21273,   88337,   20631,  -21530,   88246,   20531,  -20496,   88141,   20588,  -20836,   88422,   20213,  -20586,   88296,   20428,  -20610,   88003,   21107,  -21484,   88622,   19996,  -20743
        65,          3200,   35648,   63087,  -96266,   84449,    3993,  -85463,    4314,       0,       0,   88513,   21410,  -22379,   88602,   21337,  -22624,   88513,   21237,  -21610,   88409,   21295,  -21948,   88686,   20920,  -21704,   88562,   21135,  -21727,   88273,   21812,  -22575,   88882,   20703,  -21863
        66,          3250,   33880,   64538,  -95958,   83474,    5911,  -86413,    4314,       0,       0,   88780,   22093,  -23480,   88867,   22020,  -23713,   88782,   21920,  -22719,   88677,   21979,  -23055,   88950,   21604,  -22816,   88829,   21819,  -22837,   88544,   22495,  -23660,   89144,   21387,  -22978
        67,          3300,   32101,   65966,  -95616,   82470,    7825,  -87334,    4314,       0,       0,   89048,   22754,  -24575,   89134,   22680,  -24796,   89051,   22581,  -23822,   88946,   22640,  -24156,   89216,   22266,  -23923,   89096,   22481,  -23943,   88815,   23155,  -24741,   89405,   22050,  -24087
        68,          3350,   30310,   67371,  -95239,   81439,    9736,  -88225,    4314,       0,       0,   89316,   23393,  -25665,   89400,   23320,  -25874,   89320,   23221,  -24919,   89215,   23280,  -25252,   89481,   22907,  -25024,   89363,   23121,  -25043,   89087,   23793,  -25817,   89668,   22691,  -25190
        69,          3400,   28509,   68752,  -94829,   80379,   11643,  -89086,    4314,       0,       0,   89585,   24011,  -26749,   89667,   23938,  -26947,   89590,   23840,  -26012,   89484,   23899,  -26342,   89747,   23526,  -26120,   89631,   23740,  -26137,   89358,   24411,  -26887,   89930,   23311,  -26288
        70,          3450,   26697,   70108,  -94385,   79293,   13545,  -89917,    4314,       0,       0,   89853,   24609,  -27829,   89934,   24536,  -28015,   89859,   24438,  -27100,   89754,   24498,  -27427,   90013,   24126,  -27211,   89899,   24339,  -27227,   89629,   25008,  -27952,   90193,   23911,  -27381
        71,          3500,   24876,   71440,  -93908,   78179,   15442,  -90717,    4314,       0,       0,   90120,   25187,  -28903,   90200,   25114,  -29079,   90128,   25016,  -28182,   90022,   25077,  -28507,   90278,   24705,  -28296,   90166,   24918,  -28311,   89900,   25585,  -29013,   90455,   24491,  -28469
