         1,             0,   99997,  -50009,  -49991,   55431,  -59792,    8536,     -60,   -1144,    1608,  -99999,  -99999,   99999,  -99999,  -99999,   99998,  -99999,  -99999,   99999,  -99999,  -99999,   99998,  -99999,  -99999,   99999,  -99999,  -99999,   99999,  -99999,  -99999,   99999,  -99999,  -99999,   99998
         2,            50,   99980,  -48368,  -51614,   56154,  -59187,    7243,     -60,   -1144,    1608,   84745,  -97476,   99999,   84663,  -97474,   99998,   85321,  -97487,   99999,   85240,  -97484,   99998,   85954,  -97498,   99999,   85570,  -97491,   99999,   83873,  -97459,   99999,   86284,  -97503,   99998
         3,           100,   99927,  -46710,  -53220,   56839,  -58561,    5964,     -60,   -1144,    1608,   84589,  -92488,   98464,   84507,  -92482,   98445,   85157,  -92521,   98486,   85079,  -92514,   98482,   85783,  -92554,   98491,   85406,  -92533,   98490,   83730,  -92437,   98443,   86110,  -92571,   98492
         4,           150,   99840,  -45035,  -54807,   57421,  -57914,    4762,     -60,   -1144,    1608,   84269,  -87618,   95440,   84192,  -87607,   95384,   84818,  -87672,   95506,   84745,  -87660,   95494,   85429,  -87725,   95522,   85064,  -87690,   95518,   83444,  -87534,   95378,   85751,  -87752,   95522
         5,           200,   99717,  -43344,  -56376,   57843,  -57249,    3690,     -60,   -1144,    1608,   83953,  -82858,   92496,   83892,  -82844,   92403,   84474,  -82932,   92606,   84404,  -82917,   92586,   85070,  -83005,   92631,   84717,  -82958,   92627,   83171,  -82744,   92393,   85388,  -83043,   92632
         6,           250,   99558,  -41637,  -57923,   58154,  -56567,    2706,     -60,   -1144,    1608,   83677,  -78209,   89622,   83636,  -78191,   89491,   84166,  -78301,   89774,   84097,  -78281,   89746,   84745,  -78393,   89808,   84402,  -78334,   89803,   82932,  -78066,   89483,   85062,  -78441,   89808
         7,           300,   99363,  -39916,  -59449,   58459,  -55872,    1716,     -60,   -1144,    1608,   83429,  -73666,   86814,   83407,  -73646,   86650,   83886,  -73776,   87009,   83816,  -73752,   86973,   84449,  -73886,   87050,   84114,  -73815,   87045,   82711,  -73496,   86645,   84766,  -73944,   87048
         8,           350,   99133,  -38181,  -60954,   58773,  -55168,     706,     -60,   -1144,    1608,   83202,  -69230,   84072,   83196,  -69207,   83878,   83628,  -69356,   84308,   83557,  -69328,   84264,   84177,  -69483,   84356,   83849,  -69401,   84350,   82507,  -69034,   83876,   84493,  -69551,   84352
         9,           400,   98868,  -36432,  -62438,   59046,  -54454,    -274,     -60,   -1144,    1608,   82991,  -64896,   81396,   83001,  -64872,   81174,   83388,  -65037,   81671,   83316,  -65006,   81620,   83924,  -65182,   81725,   83602,  -65088,   81719,   82317,  -64676,   81176,   84241,  -65259,   81718
        10,           450,   98567,  -34670,  -63899,   59276,  -53730,   -1224,     -60,   -1144,    1608,   82796,  -60664,   78784,   82820,  -60639,   78537,   83165,  -60819,   79097,   83092,  -60784,   79038,   83690,  -60979,   79155,   83372,  -60875,   79150,   82142,  -60420,   78543,   84008,  -61066,   79145
        11,           500,   98231,  -32896,  -65337,   59508,  -52995,   -2187,     -60,   -1144,    1608,   82618,  -56532,   76233,   82655,  -56506,   75963,   82960,  -56699,   76582,   82885,  -56660,   76516,   83473,  -56875,   76644,   83161,  -56761,   76639,   81983,  -56265,   75972,   83792,  -56970,   76630
        12,           550,   97860,  -31110,  -66753,   59753,  -52250,   -3173,     -60,   -1144,    1608,   82455,  -52496,   73741,   82505,  -52470,   73450,   82772,  -52676,   74125,   82696,  -52633,   74051,   83274,  -52866,   74190,   82966,  -52742,   74186,   81838,  -52208,   73462,   83593,  -52970,   74173
        13,           600,   97455,  -29313,  -68144,   59979,  -51497,   -4149,     -60,   -1144,    1608,   82306,  -48556,   71307,   82368,  -48530,   70997,   82600,  -48746,   71724,   82522,  -48700,   71643,   83090,  -48950,   71791,   82788,  -48817,   71788,   81707,  -48247,   71013,   83410,  -49063,   71770
        14,           650,   97016,  -27506,  -69512,   60177,  -50734,   -5108,     -60,   -1144,    1608,   82172,  -44710,   68929,   82244,  -44683,   68601,   82442,  -44909,   69377,   82363,  -44859,   69288,   82923,  -45127,   69446,   82624,  -44985,   69443,   81588,  -44381,   68621,   83243,  -45248,   69422
        15,           700,   96541,  -25689,  -70854,   60371,  -49961,   -6074,     -60,   -1144,    1608,   82052,  -40954,   66605,   82134,  -40929,   66261,   82300,  -41163,   67083,   82220,  -41109,   66986,   82771,  -41393,   67153,   82477,  -41242,   67150,   81484,  -40607,   66284,   83092,  -41523,   67124
        16,           750,   96032,  -23863,  -72172,   60568,  -49177,   -7054,     -60,   -1144,    1608,   81946,  -37288,   64332,   82038,  -37264,   63974,   82174,  -37505,   64838,   82092,  -37448,   64734,   82634,  -37748,   64909,   82345,  -37588,   64907,   81394,  -36923,   64000,   82956,  -37886,   64876
        17,           800,   95489,  -22028,  -73464,   60753,  -48385,   -8030,     -60,   -1144,    1608,   81854,  -33710,   62109,   81955,  -33687,   61739,   82062,  -33935,   62642,   81979,  -33874,   62530,   82513,  -34189,   62713,   82228,  -34021,   62712,   81316,  -33328,   61768,   82834,  -34335,   62676
        18,           850,   94913,  -20186,  -74729,   60917,  -47585,   -8996,     -60,   -1144,    1608,   81775,  -30218,   59934,   81884,  -30196,   59553,   81964,  -30449,   60492,   81880,  -30385,   60372,   82406,  -30714,   60563,   82125,  -30539,   60562,   81251,  -29820,   59586,   82727,  -30869,   60522
        19,           900,   94302,  -18336,  -75969,   61072,  -46775,   -9962,     -60,   -1144,    1608,   81710,  -26810,   57805,   81826,  -26789,   57415,   81881,  -27047,   58388,   81796,  -26980,   58259,   82313,  -27323,   58457,   82037,  -27140,   58457,   81199,  -26397,   57450,   82635,  -27485,   58412
        20,           950,   93658,  -16480,  -77181,   61223,  -45954,  -10937,     -60,   -1144,    1608,   81658,  -23485,   55720,   81781,  -23466,   55322,   81812,  -23727,   56326,   81725,  -23657,   56189,   82235,  -24013,   56394,   81963,  -23823,   56394,   81159,  -23057,   55360,   82556,  -24182,   56345
        21,          1000,   92981,  -14618,  -78366,   61364,  -45125,  -11909,     -60,   -1144,    1608,   81618,  -20240,   53678,   81748,  -20223,   53274,   81756,  -20487,   54305,   81669,  -20414,   54160,   82171,  -20783,   54372,   81903,  -20586,   54372,   81132,  -19798,   53315,   82492,  -20959,   54318
        22,          1050,   92270,  -12750,  -79523,   61488,  -44288,  -12874,     -60,   -1144,    1608,   81591,  -17075,   51677,   81726,  -17059,   51268,   81714,  -17326,   52324,   81625,  -17249,   52171,   82121,  -17631,   52389,   81856,  -17427,   52390,   81117,  -16619,   51312,   82441,  -17814,   52331
        23,          1100,   91527,  -10879,  -80651,   61600,  -43442,  -13836,     -60,   -1144,    1608,   81577,  -13987,   49715,   81717,  -13973,   49303,   81685,  -14242,   50381,   81595,  -14162,   50220,   82083,  -14555,   50443,   81823,  -14346,   50445,   81113,  -13519,   49349,   82403,  -14746,   50381
        24,          1150,   90752,   -9003,  -81751,   61704,  -42587,  -14802,     -60,   -1144,    1608,   81574,  -10975,   47791,   81720,  -10964,   47377,   81669,  -11233,   48475,   81578,  -11150,   48306,   82059,  -11555,   48534,   81803,  -11339,   48536,   81122,  -10495,   47424,   82378,  -11752,   48468
        25,          1200,   89944,   -7124,  -82822,   61798,  -41723,  -15765,     -60,   -1144,    1608,   81584,   -8038,   45904,   81734,   -8028,   45488,   81666,   -8299,   46603,   81574,   -8212,   46426,   82048,   -8628,   46659,   81796,   -8407,   46662,   81142,   -7546,   45538,   82366,   -8832,   46589
