         1,             0,   99991,  -50003,  -49991,   89967,  -99999,   17650,  -24965,       0,       0,  -99999,  -99999,   99999,  -99999,  -99999,   99999,  -99999,  -99999,   99998,  -99999,  -99999,   99999,  -99999,  -99999,   99999,  -99999,  -99999,   99998,  -99999,  -99999,   99998,  -99999,  -99999,   99998
         2,            50,   99974,  -48362,  -51614,   91288,  -98801,   15076,  -24965,       0,       0,   83167,  -97446,   99999,   83053,  -97444,   99999,   83567,  -97454,   99998,   83547,  -97453,   99999,   83926,  -97460,   99999,   83737,  -97456,   99998,   82672,  -97436,   99998,   84088,  -97463,   99998
         3,           100,   99921,  -46704,  -53220,   92489,  -97563,   12580,  -24965,       0,       0,   83032,  -92400,   98437,   82919,  -92393,   98420,   83428,  -92423,   98456,   83410,  -92420,   98456,   83783,  -92442,   98459,   83598,  -92431,   98460,   82545,  -92371,   98425,   83944,  -92450,   98456
         4,           150,   99834,  -45029,  -54808,   93281,  -96285,   10448,  -24965,       0,       0,   82761,  -87473,   95360,   82653,  -87462,   95310,   83142,  -87511,   95417,   83126,  -87506,   95416,   83488,  -87541,   95426,   83310,  -87524,   95431,   82296,  -87425,   95324,   83647,  -87555,   95419
         5,           200,   99712,  -43338,  -56377,   93440,  -94975,    8910,  -24965,       0,       0,   82499,  -82661,   92367,   82409,  -82645,   92281,   82857,  -82712,   92460,   82840,  -82706,   92459,   83193,  -82754,   92475,   83019,  -82730,   92483,   82062,  -82595,   92306,   83351,  -82773,   92463
         6,           250,   99553,  -41632,  -57924,   93237,  -93645,    7710,  -24965,       0,       0,   82276,  -77960,   89445,   82207,  -77941,   89327,   82607,  -78024,   89575,   82586,  -78016,   89572,   82933,  -78077,   89593,   82761,  -78046,   89607,   81857,  -77878,   89365,   83093,  -78101,   89577
         7,           300,   99357,  -39911,  -59449,   93165,  -92314,    6379,  -24965,       0,       0,   82076,  -73369,   86593,   82024,  -73347,   86446,   82381,  -73445,   86759,   82357,  -73436,   86755,   82699,  -73508,   86781,   82528,  -73472,   86799,   81671,  -73272,   86496,   82862,  -73538,   86759
         8,           350,   99126,  -38175,  -60953,   93305,  -90992,    4847,  -24965,       0,       0,   81892,  -68887,   83812,   81856,  -68862,   83638,   82173,  -68973,   84012,   82146,  -68962,   84007,   82483,  -69046,   84037,   82313,  -69004,   84058,   81500,  -68774,   83701,   82650,  -69081,   84010
         9,           400,   98861,  -36427,  -62437,   93395,  -89672,    3366,  -24965,       0,       0,   81720,  -64510,   81100,   81699,  -64483,   80902,   81978,  -64606,   81332,   81947,  -64593,   81327,   82282,  -64689,   81360,   82112,  -64641,   81386,   81338,  -64383,   80977,   82452,  -64728,   81327
        10,           450,   98561,  -34665,  -63898,   93336,  -88341,    2023,  -24965,       0,       0,   81561,  -60236,   78456,   81554,  -60208,   78235,   81797,  -60341,   78719,   81763,  -60326,   78712,   82094,  -60433,   78749,   81925,  -60379,   78778,   81190,  -60096,   78321,   82268,  -60478,   78710
