         1,             0,   99997,  -50009,  -49991,    6181,  -25107,   22467,    3718,  -23526,   23052,  -99999,  -99999,   99209,  -99999,  -99999,   99231,  -99999,  -99999,   98915,  -99999,  -99999,   99497,  -99999,  -99999,   98616,  -99999,  -99999,   99474,  -99999,  -99999,   99520,  -99999,  -99999,   98915
         2,            50,   99980,  -48368,  -51614,    6215,  -25082,   22414,    3718,  -23526,   23052,   84745,  -97970,   99209,   84663,  -97970,   99231,   85321,  -97970,   98915,   85240,  -97970,   99497,   85954,  -97970,   98616,   85570,  -97970,   99474,   83873,  -97970,   99520,   86284,  -97970,   98915
         3,           100,   99927,  -46710,  -53220,    6248,  -25057,   22362,    3718,  -23526,   23052,   84589,  -93960,   97680,   84507,  -93960,   97684,   85157,  -93959,   97645,   85079,  -93960,   97985,   85783,  -93959,   97343,   85406,  -93959,   97970,   83730,  -93960,   97968,   86110,  -93959,   97416
         4,           150,   99840,  -45035,  -54807,    6276,  -25030,   22313,    3718,  -23526,   23052,   84269,  -90043,   94668,   84192,  -90043,   94635,   84818,  -90042,   95143,   84745,  -90043,   95004,   85429,  -90042,   94835,   85064,  -90042,   95006,   83444,  -90044,   94910,   85751,  -90042,   94463
         5,           200,   99717,  -43344,  -56376,    6296,  -25003,   22269,    3718,  -23526,   23052,   83953,  -86216,   91736,   83892,  -86216,   91665,   84474,  -86215,   92708,   84404,  -86215,   92103,   85070,  -86214,   92394,   84717,  -86214,   92122,   83171,  -86218,   91933,   85388,  -86213,   91588
         6,           250,   99558,  -41637,  -57923,    6311,  -24975,   22228,    3718,  -23526,   23052,   83677,  -82477,   88873,   83636,  -82478,   88764,   84166,  -82474,   90331,   84097,  -82475,   89271,   84745,  -82472,   90010,   84402,  -82474,   89305,   82932,  -82481,   89029,   85062,  -82472,   88779
         7,           300,   99363,  -39916,  -59449,    6325,  -24946,   22188,    3718,  -23526,   23052,   83429,  -78824,   86077,   83407,  -78826,   85934,   83886,  -78819,   88008,   83816,  -78820,   86504,   84449,  -78816,   87681,   84114,  -78819,   86554,   82711,  -78832,   86198,   84766,  -78815,   86035
         8,           350,   99133,  -38181,  -60954,    6340,  -24917,   22147,    3718,  -23526,   23052,   83202,  -75256,   83346,   83196,  -75260,   83173,   83628,  -75249,   85741,   83557,  -75250,   83803,   84177,  -75244,   85406,   83849,  -75248,   83867,   82507,  -75267,   83436,   84493,  -75243,   83353
         9,           400,   98868,  -36432,  -62438,    6354,  -24888,   22106,    3718,  -23526,   23052,   82991,  -71772,   80680,   83001,  -71777,   80480,   83388,  -71761,   83527,   83316,  -71762,   81165,   83924,  -71755,   83183,   83602,  -71759,   81243,   82317,  -71787,   80743,   84241,  -71753,   80733
        10,           450,   98567,  -34670,  -63899,    6364,  -24858,   22068,    3718,  -23526,   23052,   82796,  -68369,   78078,   82820,  -68376,   77852,   83165,  -68354,   81365,   83092,  -68355,   78590,   83690,  -68346,   81013,   83372,  -68352,   78680,   82142,  -68388,   78115,   84008,  -68344,   78174
        11,           500,   98231,  -32896,  -65337,    6376,  -24828,   22028,    3718,  -23526,   23052,   82618,  -65046,   75537,   82655,  -65056,   75288,   82960,  -65026,   79254,   82885,  -65028,   76074,   83473,  -65016,   78892,   83161,  -65023,   76176,   81983,  -65069,   75550,   83792,  -65014,   75673
        12,           550,   97860,  -31110,  -66753,    6387,  -24797,   21988,    3718,  -23526,   23052,   82455,  -61801,   73055,   82505,  -61813,   72784,   82772,  -61777,   77191,   82696,  -61778,   73615,   83274,  -61764,   76820,   82966,  -61772,   73729,   81838,  -61829,   73047,   83593,  -61762,   73229
        13,           600,   97455,  -29313,  -68144,    6398,  -24766,   21948,    3718,  -23526,   23052,   82306,  -58633,   70631,   82368,  -58648,   70341,   82600,  -58603,   75175,   82522,  -58605,   71213,   83090,  -58588,   74795,   82788,  -58598,   71337,   81707,  -58665,   70604,   83410,  -58586,   70840
