         1,             0,   99998,  -50013,  -49987,    6999,  -25866,   22549,    3502,  -23513,   23211,  -99999,  -99999,   98901,  -99999,  -99999,   98918,  -99999,  -99999,   98488,  -99999,  -99999,   99270,  -99999,  -99999,   98096,  -99999,  -99999,   99244,  -99999,  -99999,   99296,  -99999,  -99999,   98553
         2,            50,   99980,  -48372,  -51611,    7049,  -25832,   22474,    3502,  -23513,   23211,   86507,  -98376,   98901,   86490,  -98376,   98918,   87220,  -98376,   98488,   87063,  -98376,   99270,   88134,  -98376,   98096,   87533,  -98376,   99244,   85242,  -98376,   99296,   88649,  -98376,   98553
         3,           100,   99927,  -46713,  -53216,    7097,  -25797,   22400,    3502,  -23513,   23211,   86329,  -95167,   97410,   86312,  -95167,   97411,   87030,  -95167,   97196,   86879,  -95167,   97791,   87934,  -95167,   96798,   87343,  -95167,   97777,   85082,  -95168,   97775,   88446,  -95167,   97099
         4,           150,   99840,  -45039,  -54804,    7141,  -25761,   22328,    3502,  -23513,   23211,   85960,  -92033,   94474,   85947,  -92033,   94439,   86637,  -92033,   94648,   86494,  -92033,   94877,   87521,  -92032,   94241,   86948,  -92033,   94885,   84758,  -92034,   94776,   88024,  -92032,   94233
         5,           200,   99717,  -43348,  -56372,    7179,  -25723,   22259,    3502,  -23513,   23211,   85588,  -88970,   91615,   85586,  -88970,   91545,   86235,  -88969,   92169,   86099,  -88969,   92040,   87097,  -88968,   91751,   86543,  -88969,   92070,   84438,  -88972,   91856,   87594,  -88967,   91443
         6,           250,   99558,  -41641,  -57919,    7213,  -25684,   22193,    3502,  -23513,   23211,   85252,  -85976,   88821,   85265,  -85977,   88717,   85866,  -85974,   89747,   85734,  -85974,   89269,   86706,  -85972,   89319,   86168,  -85973,   89321,   84151,  -85981,   89007,   87197,  -85971,   88715
         7,           300,   99362,  -39920,  -59445,    7246,  -25645,   22126,    3502,  -23513,   23211,   84944,  -83051,   86091,   84973,  -83052,   85955,   85524,  -83046,   87380,   85396,  -83047,   86561,   86344,  -83043,   86940,   85821,  -83046,   86633,   83884,  -83058,   86228,   86829,  -83042,   86047
         8,           350,   99132,  -38185,  -60950,    7278,  -25604,   22060,    3502,  -23513,   23211,   84660,  -80192,   83423,   84703,  -80194,   83258,   85207,  -80185,   85067,   85082,  -80187,   83915,   86007,  -80180,   84615,   85498,  -80185,   84007,   83636,  -80203,   83514,   86488,  -80179,   83439
         9,           400,   98867,  -36436,  -62434,    7307,  -25563,   21995,    3502,  -23513,   23211,   84396,  -77399,   80816,   84452,  -77403,   80624,   84911,  -77389,   82807,   84789,  -77392,   81328,   85692,  -77383,   82342,   85196,  -77388,   81439,   83404,  -77414,   80866,   86170,  -77381,   80888
        10,           450,   98567,  -34674,  -63895,    7334,  -25520,   21931,    3502,  -23513,   23211,   84151,  -74671,   78268,   84219,  -74675,   78052,   84635,  -74658,   80598,   84515,  -74660,   78801,   85399,  -74649,   80119,   84915,  -74656,   78929,   83189,  -74691,   78281,   85874,  -74646,   78392
        11,           500,   98231,  -32900,  -65334,    7360,  -25477,   21866,    3502,  -23513,   23211,   83925,  -72006,   75777,   84003,  -72012,   75539,   84380,  -71988,   78438,   84261,  -71992,   76329,   85126,  -71977,   77945,   84653,  -71987,   76474,   82991,  -72030,   75755,   85598,  -71974,   75951
        12,           550,   97861,  -31115,  -66749,    7386,  -25433,   21801,    3502,  -23513,   23211,   83716,  -69402,   73342,   83804,  -69410,   73084,   84143,  -69381,   76326,   84026,  -69385,   73912,   84873,  -69367,   75818,   84411,  -69378,   74073,   82810,  -69432,   73289,   85342,  -69363,   73563
        13,           600,   97456,  -29318,  -68141,    7410,  -25388,   21736,    3502,  -23513,   23211,   83524,  -66860,   70960,   83621,  -66869,   70685,   83924,  -66834,   74260,   83809,  -66838,   71548,   84638,  -66817,   73738,   84186,  -66830,   71724,   82643,  -66895,   70879,   85104,  -66813,   71225
