Time,SBUS A          V-node,SBUS B          V-node,SBUS C          V-node,SBUS A 22   A I-branch,SBUS B 22   B I-branch,SBUS C 22   C I-branch,FAULTA        I-branch,FAULTB        I-branch,FAULTC        I-branch,TACS   PV001V I-branch,TACS   PV001I I-branch,TACS   PV001W I-branch,TACS   PV002V I-branch,TACS   PV002I I-branch,TACS   PV002W I-branch,TACS   ST001V I-branch,TACS   ST001I I-branch,TACS   ST001W I-branch,TACS   ST002V I-branch,TACS   ST002I I-branch,TACS   ST002W I-branch,TACS   ST003V I-branch,TACS   ST003I I-branch,TACS   ST003W I-branch
500,75708,18721,-94432,22503,-9679,-15407,2023,-8494,7221,-94379,-57649,61361,94654,-69602,98780,94654,-62003,98780,-94379,-57708,61361,94654,-69602,98780
550,74463,20569,-95036,22406,-9322,-15686,2023,-8494,7221,-93841,-53747,61214,94744,-66809,98770,94744,-58512,98770,-93841,-53811,61214,94744,-66810,98770
600,73192,22410,-95605,22302,-8966,-15958,2023,-8494,7221,-93332,-49941,61071,94832,-64086,98761,94832,-55109,98761,-93332,-50011,61071,94832,-64087,98761
650,71894,24243,-96141,22191,-8610,-16223,2023,-8494,7221,-92853,-46230,60933,94921,-61433,98753,94921,-51792,98753,-92853,-46304,60933,94921,-61434,98753
700,70571,26068,-96642,22073,-8253,-16482,2023,-8494,7221,-92404,-42610,60800,95008,-58846,98746,95008,-48559,98746,-92404,-42689,60800,95008,-58847,98746
750,69224,27883,-97110,21949,-7898,-16733,2023,-8494,7221,-91983,-39079,60673,95096,-56325,98741,95096,-45408,98741,-91983,-39164,60673,95096,-56326,98741
800,67851,29688,-97542,21817,-7543,-16978,2023,-8494,7221,-91592,-35636,60551,95182,-53868,98736,95182,-42337,98736,-91592,-35725,60551,95182,-53869,98736
850,66454,31482,-97940,21680,-7188,-17215,2023,-8494,7221,-91230,-32277,60435,95269,-51473,98732,95269,-39343,98732,-91230,-32371,60435,95269,-51474,98732
900,65034,33266,-98304,21536,-6835,-17446,2023,-8494,7221,-90897,-29002,60325,95354,-49139,98728,95354,-36425,98728,-90897,-29100,60325,95354,-49140,98728
950,63591,35037,-98632,21386,-6483,-17669,2023,-8494,7221,-90593,-25807,60222,95440,-46864,98726,95440,-33581,98726,-90593,-25910,60222,95440,-46865,98726
1000,62125,36797,-98925,21231,-6132,-17886,2023,-8494,7221,-90317,-22691,60126,95524,-44646,98724,95524,-30810,98724,-90317,-22799,60126,95524,-44648,98724
1050,60637,38543,-99183,21070,-5783,-18096,2023,-8494,7221,-90069,-19653,60038,95609,-42485,98723,95609,-28109,98723,-90069,-19764,60038,95609,-42487,98723
1100,59127,40275,-99406,20904,-5436,-18299,2023,-8494,7221,-89849,-16689,59958,95692,-40379,98722,95692,-25476,98722,-89849,-16804,59958,95692,-40381,98722
1150,57597,41993,-99594,20733,-5090,-18495,2023,-8494,7221,-89658,-13798,59887,95775,-38326,98722,95775,-22910,98722,-89658,-13918,59887,95775,-38328,98722
1200,56046,43696,-99746,20558,-4747,-18685,2023,-8494,7221,-89494,-10979,59825,95858,-36326,98723,95858,-20409,98723,-89494,-11102,59825,95858,-36327,98723
1250,54475,45384,-99862,20378,-4406,-18868,2023,-8494,7221,-89357,-8229,59774,95940,-34376,98724,95940,-17972,98724,-89357,-8357,59774,95940,-34378,98724
1300,52884,47056,-99944,20195,-4067,-19046,2023,-8494,7221,-89248,-5548,59734,96021,-32476,98726,96021,-15597,98726,-89248,-5679,59734,96021,-32478,98726
1350,51275,48710,-99989,20007,-3731,-19216,2023,-8494,7221,-89165,-2932,59706,96101,-30624,98728,96101,-13283,98728,-89165,-3067,59706,96101,-30626,98728
1400,49648,50348,-99999,19816,-3397,-19381,2023,-8494,7221,-89109,-381,59691,96181,-28820,98731,96181,-11027,98731,-89109,-519,59691,96181,-28822,98731
1450,48003,51968,-99974,19622,-3066,-19539,2023,-8494,7221,-89079,2107,59691,96260,-27061,98734,96260,-8829,98734,-89079,1965,59691,96260,-27063,98734
1500,46340,53569,-99913,19424,-2738,-19692,2023,-8494,7221,-89075,4533,59706,96339,-25348,98738,96339,-6687,98738,-89075,4388,59706,96339,-25350,98738
1550,44662,55151,-99817,19223,-2412,-19838,2023,-8494,7221,-89096,6900,59740,96416,-23678,98742,96416,-4600,98742,-89096,6752,59740,96416,-23680,98742
1600,42967,56713,-99685,19018,-2089,-19978,2023,-8494,7221,-89142,9208,59792,96493,-22050,98747,96493,-2565,98747,-89142,9057,59792,96493,-22052,98747
1650,41258,58256,-99518,18811,-1770,-20113,2023,-8494,7221,-89212,11459,59866,96569,-20464,98752,96569,-583,98752,-89212,11305,59866,96569,-20466,98752
1700,39533,59777,-99315,18601,-1453,-20241,2023,-8494,7221,-89305,13655,59964,96644,-18919,98758,96644,1349,98758,-89305,13497,59964,96644,-18921,98758
1750,37795,61278,-99077,18388,-1139,-20364,2023,-8494,7221,-89422,15796,60089,96718,-17413,98763,96718,3231,98763,-89422,15635,60089,96718,-17415,98763
1800,36043,62756,-98804,18172,-828,-20481,2023,-8494,7221,-89561,17885,60243,96792,-15946,98770,96792,5065,98770,-89561,17721,60243,96792,-15948,98770
1850,34278,64213,-98495,17953,-520,-20591,2023,-8494,7221,-89722,19922,60432,96864,-14516,98776,96864,6852,98776,-89722,19755,60432,96864,-14518,98776
1900,32502,65646,-98152,17731,-215,-20696,2023,-8494,7221,-89903,21908,60659,96936,-13123,98782,96936,8594,98782,-89903,21739,60659,96936,-13125,98782
1950,30713,67056,-97774,17507,87,-20795,2023,-8494,7221,-90103,23846,60930,97007,-11765,98789,97007,10291,98789,-90103,23674,60930,97007,-11767,98789
2000,28914,68443,-97361,17279,385,-20888,2023,-8494,7221,-90321,25736,61251,97078,-10442,98796,97078,11944,98796,-90321,25561,61251,97078,-10445,98796
2050,27104,69805,-96914,17049,681,-20975,2023,-8494,7221,-90556,27579,61631,97147,-9154,98802,97147,13555,98802,-90556,27402,61631,97147,-9156,98802
2100,25285,71142,-96432,16815,973,-21055,2023,-8494,7221,-90804,29376,62078,97216,-7898,98809,97216,15125,98809,-90804,29197,62078,97216,-7900,98809
2150,23457,72454,-95916,16579,1263,-21130,2023,-8494,7221,-91065,31129,62606,97284,-6674,98816,97284,16654,98816,-91065,30947,62606,97284,-6676,98816
2200,21621,73740,-95365,16339,1549,-21198,2023,-8494,7221,-91334,32839,63228,97352,-5482,98822,97352,18145,98822,-91334,32655,63228,97352,-5484,98822
2250,19777,75000,-94781,16097,1832,-21260,2023,-8494,7221,-91608,34507,63961,97418,-4320,98829,97418,19596,98829,-91608,34320,63961,97418,-4323,98829
2300,17925,76234,-94163,15851,2112,-21316,2023,-8494,7221,-91881,36133,64830,97484,-3189,98835,97484,21011,98835,-91881,35945,64830,97484,-3191,98835
2350,16068,77440,-93512,15603,2388,-21365,2023,-8494,7221,-92147,37720,65859,97549,-2086,98842,97549,22389,98842,-92147,37529,65859,97549,-2088,98842
2400,14205,78619,-92828,15352,2661,-21408,2023,-8494,7221,-92395,39267,67083,97614,-1012,98848,97614,23732,98848,-92395,39074,67083,97614,-1014,98848
2450,12336,79770,-92110,15098,2930,-21444,2023,-8494,7221,-92612,40776,68538,97677,35,98853,97677,25040,98853,-92612,40581,68538,97677,32,98853
2500,10464,80892,-91360,14841,3195,-21474,2023,-8494,7221,-92782,42248,70262,97740,1054,98859,97740,26315,98859,-92782,42050,70262,97740,1052,98859
2550,8587,81986,-90578,14581,3457,-21497,2023,-8494,7221,-92883,43683,72287,97803,2048,98864,97803,27556,98864,-92883,43484,72287,97803,2045,98864
2600,6708,83050,-89763,14319,3714,-21513,2023,-8494,7221,-92887,45083,74617,97864,3015,98869,97864,28766,98869,-92887,44882,74617,97864,3013,98869
2650,4826,84086,-88916,14055,3967,-21523,2023,-8494,7221,-92768,46448,77215,97925,3958,98874,97925,29944,98874,-92768,46245,77215,97925,3956,98874
2700,2942,85091,-88038,13788,4216,-21526,2023,-8494,7221,-92504,47780,79976,97985,4877,98878,97985,31092,98878,-92504,47575,79976,97985,4874,98878
2750,1058,86066,-87128,13518,4460,-21521,2023,-8494,7221,-92089,49079,82746,98045,5771,98882,98045,32211,98882,-92089,48872,82746,98045,5769,98882
2800,-827,87010,-86188,13246,4701,-21510,2023,-8494,7221,-91536,50346,85358,98104,6643,98886,98104,33300,98886,-91536,50137,85358,98104,6640,98886
2850,-2712,87924,-85216,12972,4937,-21492,2023,-8494,7221,-90871,51581,87696,98162,7492,98889,98162,34361,98889,-90871,51371,87696,98162,7489,98889
2900,-4595,88806,-84215,12694,5169,-21467,2023,-8494,7221,-90128,52786,89710,98220,8319,98892,98220,35395,98892,-90128,52574,89710,98220,8316,98892
2950,-6477,89657,-83184,12414,5397,-21435,2023,-8494,7221,-89331,53961,91411,98277,9124,98895,98277,36402,98895,-89331,53747,91411,98277,9122,98895
3000,-8357,90476,-82123,12130,5621,-21396,2023,-8494,7221,-88499,55107,92838,98333,9909,98897,98333,37383,98897,-88499,54892,92838,98333,9906,98897
3050,-10234,91262,-81033,11845,5840,-21350,2023,-8494,7221,-87639,56225,94036,98388,10673,98898,98388,38338,98898,-87639,56008,94036,98388,10671,98898
3100,-12107,92017,-79914,11557,6055,-21297,2023,-8494,7221,-86755,57315,95047,98443,11418,98899,98443,39269,98899,-86755,57097,95047,98443,11415,98899
3150,-13976,92738,-78767,11266,6265,-21236,2023,-8494,7221,-85849,58379,95902,98496,12143,98899,98496,40175,98899,-85849,58159,95902,98496,12140,98899
3200,-15840,93427,-77591,10973,6471,-21169,2023,-8494,7221,-84922,59416,96628,98549,12850,98899,98549,41058,98899,-84922,59195,96628,98549,12847,98899
3250,-17698,94082,-76389,10679,6672,-21095,2023,-8494,7221,-83975,60427,97245,98601,13538,98898,98601,41918,98898,-83975,60205,97245,98601,13535,98898
3300,-19550,94704,-75159,10381,6868,-21014,2023,-8494,7221,-83007,61414,97769,98653,14208,98897,98653,42756,98897,-83007,61190,97769,98653,14205,98897
3350,-21395,95293,-73902,10082,7060,-20926,2023,-8494,7221,-82021,62376,98214,98703,14860,98895,98703,43572,98895,-82021,62151,98214,98703,14857,98895
3400,-23232,95847,-72619,9781,7247,-20831,2023,-8494,7221,-81017,63314,98590,98753,15496,98893,98753,44366,98893,-81017,63088,98590,98753,15493,98893
3450,-25061,96367,-71310,9478,7429,-20729,2023,-8494,7221,-79996,64229,98906,98801,16115,98890,98801,45140,98890,-79996,64002,98906,98801,16112,98890
3500,-26882,96854,-69976,9173,7607,-20621,2023,-8494,7221,-78960,65122,99169,98849,16718,98887,98849,45894,98887,-78960,64893,99169,98849,16715,98887
3550,-28692,97305,-68617,8865,7780,-20506,2023,-8494,7221,-77908,65993,99387,98896,17305,98883,98896,46628,98883,-77908,65762,99387,98896,17302,98883
3600,-30493,97723,-67234,8556,7949,-20384,2023,-8494,7221,-76843,66842,99564,98941,17877,98879,98941,47343,98879,-76843,66610,99564,98941,17874,98879
3650,-32282,98105,-65827,8246,8113,-20256,2023,-8494,7221,-75765,67670,99706,98986,18434,98874,98986,48039,98874,-75765,67437,99706,98986,18431,98874
3700,-34061,98453,-64396,7933,8272,-20121,2023,-8494,7221,-74675,68478,99815,99030,18977,98869,99030,48717,98869,-74675,68244,99815,99030,18974,98869
3750,-35827,98765,-62943,7619,8426,-19979,2023,-8494,7221,-73575,69265,99896,99072,19505,98863,99072,49378,98863,-73575,69030,99896,99072,19502,98863
3800,-37580,99043,-61467,7303,8576,-19831,2023,-8494,7221,-72465,70034,99952,99113,20020,98857,99113,50021,98857,-72465,69798,99952,99113,20017,98857
3850,-39320,99285,-59969,6986,8721,-19677,2023,-8494,7221,-71346,70783,99986,99154,20521,98850,99154,50647,98850,-71346,70546,99986,99154,20518,98850
3900,-41046,99492,-58451,6667,8861,-19516,2023,-8494,7221,-70220,71514,99998,99193,21009,98843,99193,51258,98843,-70220,71276,99998,99193,21006,98843
3950,-42757,99664,-56911,6347,8996,-19349,2023,-8494,7221,-69086,72226,99993,99231,21485,98835,99231,51852,98835,-69086,71987,99993,99231,21482,98835
4000,-44454,99800,-55351,6026,9126,-19176,2023,-8494,7221,-67947,72922,99971,99268,21948,98827,99268,52431,98827,-67947,72682,99971,99268,21945,98827
4050,-46134,99901,-53771,5704,9252,-18997,2023,-8494,7221,-66802,73600,99935,99303,22399,98818,99303,52994,98818,-66802,73359,99935,99303,22396,98818
4100,-47798,99967,-52173,5382,9372,-18811,2023,-8494,7221,-65654,74261,99885,99338,22838,98810,99338,53543,98810,-65654,74019,99885,99338,22835,98810
4150,-49445,99997,-50555,5058,9486,-18620,2023,-8494,7221,-64501,74906,99822,99372,23266,98800,99372,54078,98800,-64501,74663,99822,99372,23262,98800
4200,-51075,99991,-48920,4734,9596,-18422,2023,-8494,7221,-63346,75535,99749,99404,23682,98791,99404,54599,98791,-63346,75291,99749,99404,23679,98791
4250,-52686,99950,-47268,4410,9700,-18218,2023,-8494,7221,-62189,76148,99666,99435,24088,98781,99435,55106,98781,-62189,75904,99666,99435,24085,98781
4300,-54279,99873,-45598,4086,9799,-18008,2023,-8494,7221,-61030,76747,99573,99465,24483,98771,99465,55600,98771,-61030,76501,99573,99465,24480,98771
4350,-55852,99761,-43913,3761,9892,-17793,2023,-8494,7221,-59871,77330,99472,99495,24868,98760,99495,56081,98760,-59871,77084,99472,99495,24865,98760
4400,-57406,99613,-42211,3437,9979,-17571,2023,-8494,7221,-58712,77899,99364,99523,25243,98749,99523,56550,98749,-58712,77652,99364,99523,25240,98749
4450,-58939,99430,-40495,3112,10061,-17344,2023,-8494,7221,-57554,78454,99249,99550,25608,98739,99550,57007,98739,-57554,78207,99249,99550,25605,98739
4500,-60451,99212,-38765,2789,10136,-17111,2023,-8494,7221,-56398,78996,99127,99576,25964,98727,99576,57451,98727,-56398,78747,99127,99576,25961,98727
4550,-61942,98958,-37020,2465,10206,-16872,2023,-8494,7221,-55243,79524,99000,99601,26311,98716,99601,57884,98716,-55243,79275,99000,99601,26308,98716
4600,-63410,98670,-35263,2143,10269,-16628,2023,-8494,7221,-54091,80039,98867,99626,26648,98704,99626,58306,98704,-54091,79789,98867,99626,26645,98704
4650,-64857,98346,-33493,1821,10327,-16378,2023,-8494,7221,-52943,80541,98730,99649,26977,98693,99649,58717,98693,-52943,80290,98730,99649,26974,98693
4700,-66280,97987,-31711,1501,10378,-16122,2023,-8494,7221,-51798,81031,98588,99672,27297,98681,99672,59118,98681,-51798,80780,98588,99672,27294,98681
4750,-67679,97593,-29918,1181,10423,-15862,2023,-8494,7221,-50658,81509,98442,99693,27609,98669,99693,59508,98669,-50658,81257,98442,99693,27606,98669
4800,-69055,97165,-28114,863,10462,-15595,2023,-8494,7221,-49523,81975,98293,99714,27913,98657,99714,59887,98657,-49523,81722,98293,99714,27910,98657
4850,-70406,96703,-26300,546,10494,-15324,2023,-8494,7221,-48394,82429,98140,99734,28209,98645,99734,60257,98645,-48394,82176,98140,99734,28206,98645
4900,-71732,96205,-24477,231,10520,-15047,2023,-8494,7221,-47270,82872,97984,99753,28498,98632,99753,60618,98632,-47270,82619,97984,99753,28494,98632
4950,-73032,95674,-22645,-83,10540,-14765,2023,-8494,7221,-46154,83305,97826,99772,28779,98620,99772,60969,98620,-46154,83050,97826,99772,28775,98620
5000,-74307,95109,-20805,-394,10553,-14479,2023,-8494,7221,-45044,83726,97665,99790,29052,98607,99790,61311,98607,-45044,83471,97665,99790,29049,98607
5050,-75555,94510,-18958,-704,10559,-14187,2023,-8494,7221,-43942,84137,97502,99807,29319,98595,99807,61645,98595,-43942,83882,97502,99807,29316,98595
5100,-76776,93877,-17104,-1012,10560,-13890,2023,-8494,7221,-42849,84538,97336,99823,29579,98582,99823,61969,98582,-42849,84282,97336,99823,29576,98582
5150,-77970,93211,-15244,-1318,10553,-13589,2023,-8494,7221,-41764,84930,97169,99838,29832,98570,99838,62286,98570,-41764,84673,97169,99838,29829,98570
5200,-79137,92512,-13378,-1622,10541,-13283,2023,-8494,7221,-40688,85311,97001,99853,30078,98557,99853,62594,98557,-40688,85054,97001,99853,30075,98557
5250,-80275,91780,-11508,-1923,10522,-12973,2023,-8494,7221,-39621,85683,96830,99867,30319,98544,99867,62894,98544,-39621,85426,96830,99867,30315,98544
5300,-81385,91016,-9634,-2222,10497,-12658,2023,-8494,7221,-38565,86046,96659,99880,30553,98532,99880,63187,98532,-38565,85788,96659,99880,30550,98532
5350,-82466,90219,-7756,-2519,10465,-12339,2023,-8494,7221,-37519,86400,96486,99893,30781,98519,99893,63472,98519,-37519,86141,96486,99893,30778,98519
5400,-83517,89390,-5875,-2813,10427,-12016,2023,-8494,7221,-36483,86745,96312,99905,31003,98506,99905,63750,98506,-36483,86486,96312,99905,31000,98506
5450,-84539,88529,-3993,-3105,10383,-11689,2023,-8494,7221,-35459,87082,96138,99916,31220,98494,99916,64020,98494,-35459,86822,96138,99916,31216,98494
5500,-85531,87637,-2109,-3394,10333,-11358,2023,-8494,7221,-34447,87410,95962,99926,31431,98481,99926,64284,98481,-34447,87150,95962,99926,31427,98481
5550,-86492,86713,-224,-3680,10276,-11023,2023,-8494,7221,-33446,87731,95786,99936,31636,98469,99936,64541,98469,-33446,87470,95786,99936,31633,98469
5600,-87423,85759,1661,-3963,10214,-10685,2023,-8494,7221,-32458,88043,95610,99945,31837,98456,99945,64792,98456,-32458,87782,95610,99945,31833,98456
5650,-88322,84774,3545,-4244,10145,-10343,2023,-8494,7221,-31483,88348,95433,99953,32032,98444,99953,65036,98444,-31483,88086,95433,99953,32029,98444
5700,-89190,83760,5428,-4522,10071,-9997,2023,-8494,7221,-30521,88645,95255,99960,32222,98431,99960,65274,98431,-30521,88383,95255,99960,32219,98431
5750,-90027,82715,7309,-4796,9990,-9649,2023,-8494,7221,-29572,88934,95078,99967,32408,98419,99967,65506,98419,-29572,88672,95078,99967,32405,98419
5800,-90831,81641,9188,-5067,9904,-9297,2023,-8494,7221,-28636,89217,94900,99973,32589,98407,99973,65732,98407,-28636,88954,94900,99973,32585,98407
5850,-91604,80538,11063,-5336,9812,-8942,2023,-8494,7221,-27715,89493,94723,99979,32765,98395,99979,65952,98395,-27715,89230,94723,99979,32762,98395
5900,-92343,79407,12934,-5600,9714,-8585,2023,-8494,7221,-26808,89761,94545,99983,32937,98383,99983,66167,98383,-26808,89498,94545,99983,32933,98383
5950,-93050,78247,14801,-5862,9611,-8225,2023,-8494,7221,-25915,90024,94368,99987,33104,98371,99987,66376,98371,-25915,89760,94368,99987,33101,98371
6000,-93724,77060,16662,-6120,9502,-7862,2023,-8494,7221,-25037,90279,94190,99991,33268,98360,99991,66580,98360,-25037,90015,94190,99991,33264,98360
6050,-94365,75845,18518,-6375,9387,-7496,2023,-8494,7221,-24175,90529,94013,99994,33427,98348,99994,66779,98348,-24175,90264,94013,99994,33423,98348
6100,-94972,74603,20367,-6626,9266,-7129,2023,-8494,7221,-23327,90772,93837,99996,33582,98337,99996,66973,98337,-23327,90507,93837,99996,33579,98337
6150,-95545,73334,22208,-6873,9141,-6759,2023,-8494,7221,-22495,91009,93661,99997,33733,98326,99997,67162,98326,-22495,90744,93661,99997,33730,98326
6200,-96084,72040,24042,-7116,9009,-6387,2023,-8494,7221,-21679,91241,93485,99998,33881,98315,99998,67347,98315,-21679,90975,93485,99998,33878,98315
6250,-96589,70720,25868,-7356,8872,-6013,2023,-8494,7221,-20879,91466,93310,99999,34025,98305,99999,67527,98305,-20879,91201,93310,99999,34022,98305
6300,-97060,69375,27684,-7591,8730,-5638,2023,-8494,7221,-20094,91686,93135,99998,34165,98294,99998,67702,98294,-20094,91421,93135,99998,34162,98294
6350,-97497,68005,29490,-7823,8583,-5261,2023,-8494,7221,-19326,91901,92961,99997,34302,98284,99997,67874,98284,-19326,91635,92961,99997,34299,98284
6400,-97898,66611,31286,-8050,8430,-4882,2023,-8494,7221,-18574,92111,92788,99996,34436,98274,99996,68041,98274,-18574,91844,92788,99996,34433,98274
6450,-98265,65193,33070,-8273,8272,-4502,2023,-8494,7221,-17839,92315,92616,99994,34566,98264,99994,68204,98264,-17839,92048,92616,99994,34563,98264
6500,-98597,63753,34843,-8492,8109,-4120,2023,-8494,7221,-17120,92514,92444,99992,34693,98255,99992,68362,98255,-17120,92247,92444,99992,34690,98255
6550,-98894,62289,36604,-8706,7940,-3737,2023,-8494,7221,-16419,92708,92273,99989,34817,98245,99989,68517,98245,-16419,92441,92273,99989,34814,98245
6600,-99156,60804,38351,-8916,7767,-3354,2023,-8494,7221,-15734,92898,92103,99986,34938,98236,99986,68669,98236,-15734,92630,92103,99986,34935,98236
6650,-99383,59297,40085,-9122,7588,-2969,2023,-8494,7221,-15066,93082,91935,99983,35057,98228,99983,68816,98228,-15066,92814,91935,99983,35053,98228
6700,-99574,57768,41805,-9322,7404,-2584,2023,-8494,7221,-14415,93262,91767,99979,35172,98219,99979,68960,98219,-14415,92994,91767,99979,35168,98219
6750,-99730,56220,43510,-9518,7215,-2198,2023,-8494,7221,-13781,93438,91600,99974,35284,98211,99974,69101,98211,-13781,93170,91600,99974,35281,98211
6800,-99851,54651,45199,-9709,7022,-1811,2023,-8494,7221,-13164,93610,91434,99970,35394,98203,99970,69238,98203,-13164,93341,91434,99970,35391,98203
6850,-99936,53063,46872,-9895,6823,-1424,2023,-8494,7221,-12564,93777,91270,99965,35501,98195,99965,69372,98195,-12564,93508,91270,99965,35498,98195
6900,-99985,51456,48529,-10077,6620,-1037,2023,-8494,7221,-11982,93940,91107,99959,35606,98188,99959,69503,98188,-11982,93671,91107,99959,35602,98188
6950,-99999,49830,50168,-10253,6411,-650,2023,-8494,7221,-11416,94099,90945,99954,35708,98180,99954,69630,98180,-11416,93830,90945,99954,35704,98180
7000,-99978,48187,51790,-10424,6199,-262,2023,-8494,7221,-10868,94254,90784,99948,35808,98173,99948,69755,98173,-10868,93984,90784,99948,35804,98173
7050,-99921,46527,53393,-10590,5981,125,2023,-8494,7221,-10337,94405,90625,99942,35905,98166,99942,69877,98166,-10337,94136,90625,99942,35902,98166
7100,-99828,44851,54977,-10750,5759,512,2023,-8494,7221,-9823,94553,90467,99935,36000,98160,99935,69996,98160,-9823,94283,90467,99935,35997,98160
7150,-99700,43158,56542,-10906,5532,898,2023,-8494,7221,-9326,94697,90310,99928,36093,98154,99928,70112,98154,-9326,94427,90310,99928,36089,98154
7200,-99537,41450,58086,-11056,5301,1284,2023,-8494,7221,-8846,94837,90155,99922,36183,98148,99922,70225,98148,-8846,94567,90155,99922,36180,98148
7250,-99338,39727,59610,-11200,5066,1670,2023,-8494,7221,-8383,94974,90002,99915,36272,98142,99915,70335,98142,-8383,94703,90002,99915,36268,98142
7300,-99104,37991,61113,-11340,4826,2054,2023,-8494,7221,-7937,95107,89850,99907,36358,98136,99907,70443,98136,-7937,94837,89850,99907,36355,98136
7350,-98835,36240,62594,-11473,4583,2438,2023,-8494,7221,-7508,95238,89699,99900,36443,98131,99900,70549,98131,-7508,94967,89699,99900,36439,98131
7400,-98530,34477,64053,-11602,4335,2820,2023,-8494,7221,-7095,95365,89551,99892,36525,98126,99892,70652,98126,-7095,95094,89551,99892,36522,98126
7450,-98191,32702,65489,-11724,4083,3202,2023,-8494,7221,-6699,95488,89404,99884,36606,98121,99884,70753,98121,-6699,95217,89404,99884,36602,98121
7500,-97817,30915,66902,-11841,3827,3582,2023,-8494,7221,-6319,95609,89258,99877,36684,98117,99877,70851,98117,-6319,95338,89258,99877,36681,98117
7550,-97408,29117,68291,-11953,3567,3960,2023,-8494,7221,-5956,95727,89115,99869,36761,98112,99869,70947,98112,-5956,95455,89115,99869,36758,98112
7600,-96964,27309,69655,-12058,3304,4337,2023,-8494,7221,-5608,95842,88973,99860,36837,98108,99860,71041,98108,-5608,95570,88973,99860,36833,98108
7650,-96486,25491,70995,-12158,3037,4713,2023,-8494,7221,-5276,95954,88833,99852,36910,98105,99852,71133,98105,-5276,95682,88833,99852,36907,98105
7700,-95974,23664,72310,-12253,2767,5086,2023,-8494,7221,-4960,96063,88695,99844,36982,98101,99844,71223,98101,-4960,95791,88695,99844,36978,98101
7750,-95427,21828,73599,-12341,2493,5458,2023,-8494,7221,-4660,96170,88559,99835,37052,98098,99835,71311,98098,-4660,95898,88559,99835,37049,98098
7800,-94847,19985,74862,-12424,2215,5827,2023,-8494,7221,-4375,96274,88425,99827,37120,98094,99827,71396,98094,-4375,96002,88425,99827,37117,98094
7850,-94233,18134,76098,-12501,1935,6194,2023,-8494,7221,-4104,96375,88294,99818,37187,98092,99818,71480,98092,-4104,96103,88294,99818,37184,98092
7900,-93585,16278,77308,-12572,1652,6559,2023,-8494,7221,-3849,96474,88164,99809,37253,98089,99809,71562,98089,-3849,96202,88164,99809,37250,98089
7950,-92904,14415,78489,-12637,1365,6921,2023,-8494,7221,-3608,96571,88036,99801,37317,98087,99801,71642,98087,-3608,96298,88036,99801,37314,98087
8000,-92190,12547,79643,-12696,1076,7281,2023,-8494,7221,-3381,96665,87910,99792,37380,98085,99792,71720,98085,-3381,96392,87910,99792,37376,98085
8050,-91444,10675,80769,-12750,784,7638,2023,-8494,7221,-3168,96756,87787,99783,37441,98083,99783,71797,98083,-3168,96483,87787,99783,37437,98083
8100,-90665,8799,81866,-12798,489,7992,2023,-8494,7221,-2968,96846,87666,99774,37501,98081,99774,71872,98081,-2968,96573,87666,99774,37497,98081
