Time,SBUS A          V-node,SBUS B          V-node,SBUS C          V-node,SBUS A 22   A I-branch,SBUS B 22   B I-branch,SBUS C 22   C I-branch,FAULTA        I-branch,FAULTB        I-branch,FAULTC        I-branch,TACS   PV001V I-branch,TACS   PV001I I-branch,TACS   PV001W I-branch,TACS   PV002V I-branch,TACS   PV002I I-branch,TACS   PV002W I-branch,TACS   ST001V I-branch,TACS   ST001I I-branch,TACS   ST001W I-branch,TACS   ST002V I-branch,TACS   ST002I I-branch,TACS   ST002W I-branch,TACS   ST003V I-branch,TACS   ST003I I-branch,TACS   ST003W I-branch
650,71892,24247,-96142,13739,-26,-12819,3143,0,0,-93906,-46219,60587,92270,-55436,-59710,92270,-51871,-59710,-93906,-46301,60587,92270,-55436,-59710
700,70569,26072,-96643,13642,2091,-12941,3143,0,0,-93526,-42598,60456,92398,-52454,-59472,92398,-48651,-59472,-93526,-42685,60456,92398,-52454,-59472
750,69221,27887,-97111,13541,4199,-13058,3143,0,0,-93172,-39067,60330,92524,-49549,-59218,92524,-45513,-59218,-93172,-39159,60330,92524,-49549,-59218
800,67849,29692,-97543,13435,6295,-13171,3143,0,0,-92842,-35623,60210,92649,-46717,-58948,92649,-42455,-58948,-92842,-35720,60210,92649,-46717,-58948
850,66452,31486,-97941,13326,8380,-13279,3143,0,0,-92538,-32264,60096,92772,-43959,-58660,92772,-39475,-58660,-92538,-32366,60096,92772,-43959,-58660
900,65032,33270,-98304,13214,10450,-13382,3143,0,0,-92259,-28987,59988,92894,-41271,-58361,92894,-36572,-58361,-92259,-29095,59988,92894,-41271,-58361
950,63588,35041,-98633,13098,12505,-13481,3143,0,0,-92005,-25792,59887,93013,-38651,-58044,93013,-33744,-58044,-92005,-25905,59887,93013,-38651,-58044
1000,62122,36801,-98926,12979,14544,-13575,3143,0,0,-91775,-22676,59793,93132,-36100,-57715,93132,-30988,-57715,-91775,-22793,59793,93132,-36100,-57715
1050,60634,38547,-99184,12857,16565,-13665,3143,0,0,-91570,-19636,59707,93248,-33613,-57371,93248,-28302,-57371,-91570,-19758,59707,93248,-33613,-57371
1100,59125,40279,-99407,12733,18567,-13750,3143,0,0,-91389,-16672,59630,93363,-31190,-57013,93363,-25686,-57013,-91389,-16799,59630,93363,-31190,-57013
1150,57594,41997,-99594,12606,20548,-13832,3143,0,0,-91232,-13781,59562,93477,-28830,-56643,93477,-23137,-56643,-91232,-13912,59562,93477,-28830,-56643
1200,56043,43700,-99746,12477,22508,-13909,3143,0,0,-91099,-10961,59504,93588,-26530,-56258,93588,-20653,-56258,-91099,-11096,59504,93588,-26530,-56258
1250,54472,45388,-99863,12347,24446,-13982,3143,0,0,-90989,-8211,59456,93698,-24290,-55858,93698,-18233,-55858,-90989,-8350,59456,93698,-24290,-55858
1300,52881,47059,-99944,12215,26361,-14052,3143,0,0,-90903,-5529,59420,93807,-22107,-55444,93807,-15875,-55444,-90903,-5672,59420,93807,-22107,-55444
1350,51272,48714,-99989,12082,28252,-14118,3143,0,0,-90841,-2913,59397,93913,-19980,-55015,93913,-13578,-55015,-90841,-3060,59397,93913,-19980,-55015
1400,49645,50352,-99999,11947,30120,-14181,3143,0,0,-90801,-361,59388,94018,-17907,-54574,94018,-11340,-54574,-90801,-512,59388,94018,-17907,-54574
1450,48000,51971,-99974,11812,31963,-14240,3143,0,0,-90783,2127,59393,94122,-15889,-54118,94122,-9160,-54118,-90783,1972,59393,94122,-15889,-54118
1500,46338,53572,-99913,11676,33782,-14297,3143,0,0,-90788,4554,59416,94224,-13922,-53648,94224,-7036,-53648,-90788,4396,59416,94224,-13922,-53648
1550,44659,55154,-99817,11539,35576,-14350,3143,0,0,-90815,6921,59457,94324,-12006,-53166,94324,-4966,-53166,-90815,6759,59457,94324,-12006,-53166
1600,42964,56717,-99685,11401,37345,-14400,3143,0,0,-90863,9230,59519,94422,-10139,-52671,94422,-2950,-52671,-90863,9064,59519,94422,-10139,-52671
1650,41255,58259,-99517,11263,39090,-14447,3143,0,0,-90932,11482,59603,94519,-8320,-52162,94519,-986,-52162,-90932,11312,59603,94519,-8320,-52162
1700,39530,59781,-99314,11124,40811,-14491,3143,0,0,-91022,13678,59713,94615,-6548,-51643,94615,928,-51643,-91022,13505,59713,94615,-6548,-51643
1750,37792,61281,-99076,10985,42509,-14532,3143,0,0,-91131,15819,59851,94709,-4822,-51114,94709,2792,-51114,-91131,15644,59851,94709,-4822,-51114
1800,36040,62760,-98803,10845,44182,-14570,3143,0,0,-91260,17908,60021,94801,-3141,-50573,94801,4608,-50573,-91260,17729,60021,94801,-3141,-50573
1850,34275,64216,-98495,10705,45832,-14605,3143,0,0,-91407,19946,60228,94892,-1503,-50025,94892,6377,-50025,-91407,19764,60228,94892,-1503,-50025
1900,32498,65649,-98151,10563,47460,-14638,3143,0,0,-91571,21933,60477,94982,93,-49469,94982,8100,-49469,-91571,21748,60477,94982,93,-49469
1950,30710,67060,-97773,10422,49065,-14667,3143,0,0,-91752,23871,60774,95070,1648,-48907,95070,9779,-48907,-91752,23683,60774,95070,1648,-48907
2000,28911,68446,-97360,10279,50649,-14694,3143,0,0,-91948,25761,61126,95157,3162,-48341,95157,11415,-48341,-91948,25570,61126,95157,3162,-48341
2050,27101,69808,-96913,10136,52210,-14718,3143,0,0,-92157,27604,61544,95242,4637,-47769,95242,13008,-47769,-92157,27411,61544,95242,4637,-47769
2100,25282,71145,-96431,9991,53750,-14738,3143,0,0,-92378,29402,62037,95327,6074,-47196,95327,14560,-47196,-92378,29206,62037,95327,6074,-47196
2150,23454,72457,-95914,9846,55269,-14756,3143,0,0,-92609,31156,62620,95410,7474,-46621,95410,16072,-46621,-92609,30957,62620,95410,7474,-46621
2200,21617,73743,-95364,9700,56767,-14771,3143,0,0,-92846,32866,63310,95492,8838,-46046,95492,17544,-46046,-92846,32664,63310,95492,8838,-46046
2250,19773,75003,-94780,9552,58244,-14782,3143,0,0,-93085,34534,64130,95573,10166,-45473,95573,18979,-45473,-93085,34330,64130,95573,10166,-45473
2300,17922,76236,-94162,9404,59699,-14790,3143,0,0,-93321,36161,65107,95653,11460,-44906,95653,20376,-44906,-93321,35954,65107,95653,11460,-44906
2350,16064,77442,-93511,9254,61131,-14795,3143,0,0,-93546,37748,66274,95731,12720,-44338,95731,21737,-44338,-93546,37538,66274,95731,12720,-44338
2400,14201,78621,-92826,9103,62541,-14797,3143,0,0,-93750,39295,67671,95809,13947,-43778,95809,23063,-43778,-93750,39084,67671,95809,13947,-43778
2450,12333,79772,-92109,8951,63927,-14795,3143,0,0,-93919,40804,69343,95886,15143,-43220,95886,24354,-43220,-93919,40591,69343,95886,15143,-43220
2500,10460,80894,-91358,8798,65288,-14790,3143,0,0,-94034,42276,71332,95962,16307,-42669,95962,25612,-42669,-94034,42060,71332,95962,16307,-42669
2550,8584,81988,-90576,8643,66621,-14780,3143,0,0,-94071,43712,73658,96037,17442,-42123,96037,26837,-42123,-94071,43494,73658,96037,17442,-42123
2600,6704,83052,-89761,8488,67928,-14768,3143,0,0,-94004,45112,76297,96111,18546,-41585,96111,28030,-41585,-94004,44892,76297,96111,18546,-41585
2650,4823,84088,-88914,8332,69207,-14751,3143,0,0,-93810,46478,79151,96184,19622,-41053,96184,29192,-41053,-93810,46255,79151,96184,19622,-41053
2700,2939,85093,-88036,8175,70460,-14731,3143,0,0,-93479,47810,82050,96257,20670,-40530,96257,30323,-40530,-93479,47585,82050,96257,20670,-40530
2750,1054,86068,-87126,8016,71687,-14707,3143,0,0,-93021,49109,84802,96329,21690,-40015,96329,31425,-40015,-93021,48882,84802,96329,21690,-40015
2800,-830,87012,-86185,7855,72889,-14679,3143,0,0,-92461,50376,87262,96400,22684,-39511,96400,32499,-39511,-92461,50148,87262,96400,22684,-39511
2850,-2715,87925,-85214,7693,74068,-14647,3143,0,0,-91831,51611,89371,96470,23652,-39021,96470,33544,-39021,-91831,51381,89371,96470,23652,-39021
2900,-4599,88807,-84213,7529,75222,-14611,3143,0,0,-91156,52817,91143,96540,24595,-38544,96540,34562,-38544,-91156,52585,91143,96540,24595,-38544
2950,-6481,89658,-83181,7364,76350,-14571,3143,0,0,-90450,53992,92623,96609,25513,-38083,96609,35553,-38083,-90450,53758,92623,96609,25513,-38083
3000,-8360,90477,-82120,7197,77452,-14527,3143,0,0,-89721,55138,93864,96677,26406,-37640,96677,36519,-37640,-89721,54903,93864,96677,26406,-37640
3050,-10237,91263,-81030,7030,78527,-14479,3143,0,0,-88971,56256,94909,96744,27277,-37211,96744,37459,-37211,-88971,56019,94909,96744,27277,-37211
3100,-12110,92018,-79911,6860,79573,-14428,3143,0,0,-88200,57347,95793,96811,28124,-36797,96811,38374,-36797,-88200,57108,95793,96811,28124,-36797
3150,-13979,92739,-78764,6690,80592,-14372,3143,0,0,-87410,58410,96542,96876,28949,-36397,96876,39265,-36397,-87410,58170,96542,96876,28949,-36397
3200,-15843,93428,-77589,6518,81582,-14312,3143,0,0,-86601,59448,97178,96942,29753,-36012,96942,40133,-36012,-86601,59206,97178,96942,29753,-36012
3250,-17701,94083,-76386,6346,82543,-14249,3143,0,0,-85773,60459,97718,97006,30535,-35642,97006,40978,-35642,-85773,60216,97718,97006,30535,-35642
3300,-19553,94705,-75156,6172,83477,-14182,3143,0,0,-84929,61446,98175,97069,31297,-35288,97069,41801,-35288,-84929,61201,98175,97069,31297,-35288
3350,-21398,95293,-73899,5997,84383,-14110,3143,0,0,-84069,62408,98561,97132,32039,-34950,97132,42602,-34950,-84069,62162,98561,97132,32039,-34950
3400,-23235,95848,-72616,5821,85261,-14036,3143,0,0,-83193,63347,98885,97194,32761,-34626,97194,43382,-34626,-83193,63099,98885,97194,32761,-34626
3450,-25065,96368,-71308,5644,86112,-13957,3143,0,0,-82303,64262,99155,97255,33464,-34316,97255,44141,-34316,-82303,64013,99155,97255,33464,-34316
3500,-26885,96854,-69973,5466,86936,-13875,3143,0,0,-81400,65155,99377,97315,34149,-34024,97315,44880,-34024,-81400,64905,99377,97315,34149,-34024
3550,-28695,97306,-68614,5287,87734,-13789,3143,0,0,-80484,66026,99558,97374,34815,-33746,97374,45600,-33746,-80484,65774,99558,97374,34815,-33746
3600,-30496,97723,-67231,5107,88504,-13700,3143,0,0,-79557,66875,99702,97433,35464,-33483,97433,46300,-33483,-79557,66622,99702,97433,35464,-33483
3650,-32285,98105,-65824,4926,89249,-13607,3143,0,0,-78620,67704,99814,97490,36095,-33237,97490,46983,-33237,-78620,67449,99814,97490,36095,-33237
3700,-34064,98453,-64393,4745,89967,-13511,3143,0,0,-77673,68511,99896,97547,36710,-33005,97547,47647,-33005,-77673,68256,99896,97547,36710,-33005
3750,-35830,98765,-62940,4562,90659,-13411,3143,0,0,-76717,69299,99952,97602,37308,-32789,97602,48293,-32789,-76717,69042,99952,97602,37308,-32789
3800,-37583,99043,-61464,4379,91324,-13308,3143,0,0,-75753,70068,99986,97657,37891,-32586,97657,48922,-32586,-75753,69810,99986,97657,37891,-32586
3850,-39323,99285,-59966,4195,91963,-13202,3143,0,0,-74782,70817,99999,97710,38458,-32399,97710,49535,-32399,-74782,70558,99999,97710,38458,-32399
3900,-41049,99492,-58447,4011,92575,-13093,3143,0,0,-73804,71548,99993,97763,39010,-32223,97763,50131,-32223,-73804,71288,99993,97763,39010,-32223
3950,-42760,99664,-56907,3826,93160,-12981,3143,0,0,-72821,72261,99970,97814,39548,-32062,97814,50711,-32062,-72821,72000,99970,97814,39548,-32062
4000,-44457,99800,-55347,3641,93717,-12865,3143,0,0,-71834,72956,99932,97865,40071,-31916,97865,51276,-31916,-71834,72694,99932,97865,40071,-31916
4050,-46137,99901,-53768,3455,94246,-12746,3143,0,0,-70842,73634,99881,97915,40580,-31780,97915,51826,-31780,-70842,73371,99881,97915,40580,-31780
4100,-47801,99966,-52169,3270,94747,-12624,3143,0,0,-69847,74296,99817,97963,41076,-31658,97963,52361,-31658,-69847,74031,99817,97963,41076,-31658
4150,-49448,99996,-50552,3084,95218,-12500,3143,0,0,-68849,74941,99742,98011,41558,-31546,98011,52882,-31546,-68849,74675,99742,98011,41558,-31546
4200,-51078,99990,-48917,2898,95660,-12372,3143,0,0,-67849,75570,99657,98057,42028,-31446,98057,53390,-31446,-67849,75304,99657,98057,42028,-31446
4250,-52689,99949,-47264,2712,96071,-12241,3143,0,0,-66848,76184,99563,98103,42485,-31356,98103,53883,-31356,-66848,75916,99563,98103,42485,-31356
4300,-54282,99872,-45594,2527,96450,-12107,3143,0,0,-65846,76782,99460,98148,42930,-31278,98148,54364,-31278,-65846,76514,99460,98148,42929,-31278
4350,-55855,99760,-43909,2341,96797,-11970,3143,0,0,-64844,77366,99350,98192,43362,-31210,98192,54831,-31210,-64844,77097,99350,98192,43362,-31210
4400,-57408,99612,-42208,2156,97112,-11831,3143,0,0,-63842,77935,99233,98235,43784,-31151,98235,55286,-31151,-63842,77665,99233,98235,43784,-31151
4450,-58941,99429,-40491,1972,97393,-11688,3143,0,0,-62842,78490,99109,98278,44194,-31102,98278,55729,-31102,-62842,78219,99109,98278,44194,-31102
4500,-60454,99211,-38761,1788,97640,-11543,3143,0,0,-61843,79032,98980,98319,44593,-31061,98319,56160,-31061,-61843,78760,98980,98319,44593,-31061
4550,-61944,98957,-37016,1605,97853,-11395,3143,0,0,-60846,79560,98846,98360,44982,-31029,98360,56580,-31029,-60846,79287,98846,98360,44982,-31029
4600,-63413,98668,-35259,1422,98030,-11243,3143,0,0,-59851,80075,98706,98400,45360,-31007,98400,56988,-31007,-59851,79802,98706,98400,45360,-31007
4650,-64859,98344,-33489,1241,98171,-11089,3143,0,0,-58860,80577,98563,98439,45728,-30993,98439,57386,-30993,-58860,80303,98563,98439,45728,-30993
4700,-66282,97985,-31707,1060,98276,-10933,3143,0,0,-57872,81067,98415,98478,46086,-30988,98478,57773,-30988,-57872,80792,98415,98478,46086,-30988
4750,-67682,97592,-29914,881,98344,-10773,3143,0,0,-56889,81545,98264,98516,46435,-30990,98516,58149,-30990,-56889,81270,98264,98516,46435,-30990
4800,-69057,97164,-28110,702,98375,-10611,3143,0,0,-55910,82011,98109,98553,46774,-31002,98553,58515,-31002,-55910,81735,98109,98553,46774,-31002
4850,-70408,96701,-26296,525,98369,-10446,3143,0,0,-54936,82466,97951,98590,47104,-31020,98590,58872,-31020,-54936,82189,97951,98590,47104,-31020
4900,-71734,96204,-24473,348,98325,-10279,3143,0,0,-53968,82909,97791,98625,47425,-31046,98625,59219,-31046,-53968,82631,97791,98625,47425,-31046
4950,-73035,95672,-22641,173,98244,-10109,3143,0,0,-53006,83341,97628,98661,47738,-31080,98661,59556,-31080,-53006,83063,97628,98661,47738,-31080
5000,-74309,95107,-20801,0,98125,-9936,3143,0,0,-52050,83763,97463,98695,48042,-31124,98695,59885,-31124,-52050,83484,97463,98695,48042,-31124
5050,-75557,94508,-18954,-172,97968,-9761,3143,0,0,-51101,84174,97296,98729,48338,-31173,98729,60204,-31173,-51101,83895,97296,98729,48338,-31173
5100,-76779,93875,-17100,-343,97774,-9583,3143,0,0,-50160,84576,97127,98763,48626,-31232,98763,60515,-31232,-50160,84295,97127,98763,48626,-31232
5150,-77973,93209,-15240,-513,97543,-9403,3143,0,0,-49226,84967,96956,98795,48906,-31297,98795,60818,-31297,-49226,84686,96956,98795,48906,-31297
5200,-79139,92510,-13374,-681,97274,-9221,3143,0,0,-48300,85348,96784,98828,49178,-31368,98828,61112,-31368,-48300,85067,96784,98828,49178,-31368
5250,-80277,91778,-11504,-847,96969,-9036,3143,0,0,-47382,85721,96611,98859,49444,-31448,98859,61399,-31448,-47382,85439,96611,98859,49444,-31448
5300,-81387,91013,-9630,-1012,96627,-8849,3143,0,0,-46474,86083,96436,98890,49702,-31534,98890,61678,-31534,-46474,85801,96436,98890,49702,-31534
5350,-82467,90216,-7752,-1175,96249,-8660,3143,0,0,-45574,86438,96261,98920,49953,-31626,98920,61949,-31626,-45574,86155,96261,98920,49953,-31626
5400,-83519,89387,-5871,-1337,95836,-8469,3143,0,0,-44684,86783,96084,98949,50197,-31726,98949,62213,-31726,-44684,86499,96084,98949,50197,-31726
5450,-84541,88526,-3989,-1497,95387,-8276,3143,0,0,-43804,87120,95907,98978,50435,-31833,98978,62470,-31833,-43804,86836,95907,98978,50435,-31833
5500,-85532,87634,-2105,-1655,94904,-8082,3143,0,0,-42935,87448,95729,99006,50666,-31943,99006,62719,-31943,-42935,87163,95729,99006,50666,-31943
5550,-86494,86710,-220,-1812,94387,-7885,3143,0,0,-42075,87768,95551,99034,50891,-32062,99034,62962,-32062,-42075,87483,95551,99034,50891,-32062
5600,-87424,85756,1665,-1966,93836,-7686,3143,0,0,-41227,88081,95372,99060,51110,-32184,99060,63199,-32184,-41227,87795,95372,99060,51110,-32184
5650,-88324,84772,3549,-2119,93253,-7486,3143,0,0,-40390,88385,95193,99086,51323,-32311,99086,63429,-32311,-40390,88099,95193,99086,51323,-32311
5700,-89192,83757,5432,-2271,92636,-7284,3143,0,0,-39564,88683,95014,99112,51531,-32443,99112,63653,-32443,-39564,88396,95014,99112,51531,-32443
5750,-90028,82712,7313,-2420,91988,-7081,3143,0,0,-38750,88972,94835,99136,51732,-32579,99136,63870,-32579,-38750,88686,94835,99136,51732,-32579
5800,-90833,81638,9192,-2567,91308,-6877,3143,0,0,-37947,89255,94656,99160,51928,-32718,99160,64082,-32718,-37947,88968,94656,99160,51928,-32718
5850,-91605,80535,11067,-2713,90598,-6671,3143,0,0,-37157,89531,94476,99183,52119,-32862,99183,64288,-32862,-37157,89243,94476,99183,52119,-32862
5900,-92345,79404,12938,-2856,89856,-6464,3143,0,0,-36380,89800,94297,99206,52305,-33008,99206,64489,-33008,-36380,89512,94297,99206,52305,-33008
5950,-93052,78244,14805,-2998,89085,-6255,3143,0,0,-35615,90062,94118,99227,52486,-33156,99227,64684,-33156,-35615,89773,94118,99227,52486,-33156
6000,-93725,77056,16666,-3137,88283,-6046,3143,0,0,-34863,90318,93940,99248,52661,-33308,99248,64874,-33308,-34863,90029,93940,99248,52661,-33308
6050,-94366,75841,18522,-3275,87452,-5835,3143,0,0,-34124,90567,93761,99269,52832,-33461,99269,65059,-33461,-34124,90278,93761,99269,52832,-33461
6100,-94973,74599,20371,-3410,86593,-5624,3143,0,0,-33398,90810,93583,99288,52999,-33615,99288,65238,-33615,-33398,90521,93583,99288,52999,-33615
6150,-95546,73331,22212,-3543,85704,-5412,3143,0,0,-32686,91048,93406,99307,53161,-33770,99307,65413,-33770,-32686,90758,93406,99307,53161,-33770
6200,-96085,72036,24046,-3674,84787,-5199,3143,0,0,-31988,91279,93229,99326,53318,-33926,99326,65584,-33926,-31988,90989,93229,99326,53318,-33926
6250,-96590,70716,25871,-3802,83842,-4986,3143,0,0,-31303,91505,93053,99344,53472,-34082,99344,65749,-34082,-31303,91214,93053,99344,53472,-34082
6300,-97061,69371,27687,-3928,82869,-4772,3143,0,0,-30632,91725,92877,99361,53621,-34241,99361,65910,-34241,-30632,91434,92877,99361,53621,-34241
6350,-97497,68001,29494,-4051,81869,-4557,3143,0,0,-29976,91940,92703,99377,53766,-34399,99377,66067,-34399,-29976,91648,92703,99377,53766,-34399
6400,-97899,66607,31289,-4172,80841,-4342,3143,0,0,-29333,92149,92528,99393,53907,-34555,99393,66220,-34555,-29333,91857,92528,99393,53907,-34555
6450,-98266,65190,33074,-4291,79785,-4126,3143,0,0,-28705,92353,92355,99409,54045,-34713,99409,66368,-34713,-28705,92061,92355,99409,54045,-34713
6500,-98598,63749,34847,-4407,78703,-3911,3143,0,0,-28092,92553,92183,99423,54179,-34869,99423,66513,-34869,-28092,92260,92183,99423,54179,-34869
6550,-98895,62285,36607,-4520,77594,-3695,3143,0,0,-27492,92747,92011,99438,54309,-35025,99438,66653,-35025,-27492,92454,92011,99438,54309,-35025
6600,-99157,60800,38355,-4630,76459,-3479,3143,0,0,-26908,92936,91841,99451,54435,-35181,99451,66790,-35181,-26908,92643,91841,99451,54435,-35181
6650,-99383,59293,40089,-4738,75297,-3263,3143,0,0,-26338,93121,91671,99465,54559,-35335,99465,66923,-35335,-26338,92828,91671,99465,54559,-35335
6700,-99575,57764,41808,-4843,74108,-3046,3143,0,0,-25783,93301,91503,99477,54679,-35488,99477,67053,-35488,-25783,93008,91503,99477,54679,-35488
6750,-99731,56215,43513,-4945,72894,-2830,3143,0,0,-25242,93477,91335,99490,54796,-35642,99490,67179,-35642,-25242,93183,91335,99490,54796,-35642
6800,-99851,54647,45202,-5044,71654,-2614,3143,0,0,-24717,93649,91169,99502,54909,-35793,99502,67302,-35793,-24717,93355,91169,99502,54909,-35793
6850,-99936,53058,46876,-5140,70389,-2398,3143,0,0,-24206,93816,91004,99513,55020,-35944,99513,67421,-35944,-24206,93522,91004,99513,55020,-35944
6900,-99986,51451,48532,-5234,69098,-2183,3143,0,0,-23710,93979,90841,99524,55128,-36093,99524,67537,-36093,-23710,93684,90841,99524,55128,-36093
6950,-99999,49826,50172,-5324,67783,-1968,3143,0,0,-23229,94138,90678,99535,55232,-36241,99535,67651,-36241,-23229,93843,90678,99535,55232,-36241
7000,-99978,48183,51793,-5411,66443,-1753,3143,0,0,-22762,94293,90517,99545,55334,-36390,99545,67761,-36390,-22762,93998,90517,99545,55334,-36390
7050,-99921,46523,53396,-5495,65078,-1538,3143,0,0,-22311,94444,90357,99555,55434,-36536,99555,67868,-36536,-22311,94149,90357,99555,55434,-36536
7100,-99828,44846,54980,-5576,63690,-1324,3143,0,0,-21874,94592,90199,99565,55530,-36682,99565,67972,-36682,-21874,94297,90199,99565,55530,-36682
7150,-99700,43154,56545,-5653,62279,-1111,3143,0,0,-21452,94736,90042,99574,55624,-36826,99574,68074,-36826,-21452,94440,90042,99574,55624,-36826
7200,-99537,41446,58090,-5728,60845,-898,3143,0,0,-21044,94876,89887,99583,55716,-36970,99583,68173,-36970,-21044,94580,89887,99583,55716,-36970
7250,-99338,39723,59613,-5799,59388,-686,3143,0,0,-20651,95013,89733,99591,55805,-37111,99591,68269,-37111,-20651,94717,89733,99591,55805,-37111
7300,-99104,37986,61116,-5867,57910,-475,3143,0,0,-20273,95147,89580,99599,55892,-37252,99599,68363,-37252,-20273,94850,89580,99599,55892,-37252
7350,-98834,36236,62597,-5932,56410,-265,3143,0,0,-19909,95277,89430,99607,55976,-37391,99607,68454,-37391,-19909,94980,89430,99607,55976,-37391
7400,-98530,34473,64056,-5994,54889,-55,3143,0,0,-19560,95404,89281,99615,56059,-37530,99615,68543,-37530,-19560,95107,89281,99615,56059,-37530
7450,-98190,32698,65492,-6052,53348,153,3143,0,0,-19224,95528,89134,99622,56139,-37667,99622,68629,-37667,-19224,95231,89134,99622,56139,-37667
7500,-97816,30911,66905,-6107,51787,360,3143,0,0,-18903,95649,88988,99629,56217,-37803,99629,68714,-37803,-18903,95352,88988,99629,56217,-37803
7550,-97407,29113,68293,-6159,50207,567,3143,0,0,-18596,95766,88845,99635,56292,-37937,99635,68796,-37937,-18596,95469,88845,99635,56292,-37937
7600,-96963,27304,69658,-6207,48609,772,3143,0,0,-18302,95881,88703,99642,56366,-38069,99642,68875,-38069,-18302,95584,88703,99642,56366,-38069
7650,-96485,25486,70998,-6252,46993,975,3143,0,0,-18023,95993,88563,99648,56438,-38198,99648,68953,-38198,-18023,95696,88563,99648,56438,-38198
7700,-95973,23659,72313,-6294,45360,1178,3143,0,0,-17756,96103,88425,99653,56508,-38327,99653,69029,-38327,-17756,95805,88425,99653,56508,-38327
7750,-95426,21824,73602,-6333,43711,1379,3143,0,0,-17503,96209,88289,99659,56577,-38454,99659,69102,-38454,-17503,95912,88289,99659,56577,-38454
7800,-94846,19980,74865,-6368,42046,1578,3143,0,0,-17263,96313,88155,99664,56643,-38578,99664,69174,-38578,-17263,96015,88155,99664,56643,-38578
7850,-94231,18130,76101,-6400,40366,1776,3143,0,0,-17036,96415,88023,99669,56708,-38700,99669,69244,-38700,-17036,96117,88023,99669,56708,-38700
7900,-93584,16273,77310,-6428,38672,1972,3143,0,0,-16822,96514,87893,99673,56771,-38819,99673,69312,-38819,-16822,96215,87893,99673,56771,-38819
7950,-92903,14411,78492,-6454,36964,2167,3143,0,0,-16619,96610,87766,99678,56832,-38936,99678,69378,-38936,-16619,96312,87766,99678,56832,-38936
8000,-92189,12543,79646,-6475,35243,2359,3143,0,0,-16430,96704,87640,99682,56892,-39051,99682,69443,-39051,-16430,96406,87640,99682,56892,-39051
8050,-91442,10671,80771,-6494,33510,2550,3143,0,0,-16252,96796,87517,99686,56950,-39163,99686,69506,-39163,-16252,96497,87517,99686,56950,-39163
8100,-90663,8795,81868,-6509,31765,2739,3143,0,0,-16086,96885,87396,99689,57007,-39270,99689,69567,-39270,-16086,96587,87396,99689,57007,-39270
8150,-89852,6916,82936,-6521,30009,2926,3143,0,0,-15931,96973,87277,99693,57062,-39377,99693,69627,-39377,-15931,96674,87277,99693,57062,-39377
