Time,SBUS A          V-node,SBUS B          V-node,SBUS C          V-node,SBUS A 22   A I-branch,SBUS B 22   B I-branch,SBUS C 22   C I-branch,FAULTA        I-branch,FAULTB        I-branch,FAULTC        I-branch,TACS   PV001V I-branch,TACS   PV001I I-branch,TACS   PV001W I-branch,TACS   PV002V I-branch,TACS   PV002I I-branch,TACS   PV002W I-branch,TACS   ST001V I-branch,TACS   ST001I I-branch,TACS   ST001W I-branch,TACS   ST002V I-branch,TACS   ST002I I-branch,TACS   ST002W I-branch,TACS   ST003V I-branch,TACS   ST003I I-branch,TACS   ST003W I-branch
1600,42967,56713,-99685,79732,27498,-92037,0,0,0,-89076,30312,59813,96884,10849,69178,96884,10849,69178,-89076,9051,59813,96884,10849,69178
1650,41258,58255,-99518,78607,29326,-92731,0,0,0,-89146,32998,59887,96948,13110,68846,96948,13110,68846,-89146,11299,59887,96948,13110,68846
1700,39533,59777,-99315,77460,31140,-93395,0,0,0,-89240,35618,59984,97012,15314,68523,97012,15314,68523,-89240,13491,59984,97012,15314,68523
1750,37795,61277,-99077,76292,32939,-94029,0,0,0,-89356,38173,60108,97075,17463,68209,97075,17463,68209,-89356,15630,60108,97075,17463,68209
1800,36043,62756,-98804,75102,34723,-94631,0,0,0,-89496,40665,60262,97138,19556,67886,97138,19556,67886,-89496,17715,60262,97138,19556,67886
1850,34279,64212,-98496,73892,36491,-95202,0,0,0,-89656,43096,60449,97201,21596,67573,97201,21596,67573,-89656,19749,60449,97201,21596,67573
1900,32502,65646,-98152,72661,38244,-95743,0,0,0,-89837,45466,60675,97263,23585,67250,97263,23585,67250,-89837,21733,60675,97263,23585,67250
1950,30714,67056,-97774,71409,39981,-96252,0,0,0,-90038,47778,60944,97325,25522,66927,97325,25522,66927,-90038,23668,60944,97325,25522,66927
2000,28914,68442,-97362,70136,41701,-96729,0,0,0,-90256,50033,61264,97387,27411,66585,97387,27411,66585,-90256,25555,61264,97387,27411,66585
2050,27105,69804,-96914,68844,43404,-97175,0,0,0,-90491,52232,61641,97448,29251,66233,97448,29251,66233,-90491,27395,61641,97448,29251,66233
2100,25286,71141,-96432,67531,45091,-97589,0,0,0,-90740,54377,62086,97508,31044,65863,97508,31044,65863,-90740,29190,62086,97508,31044,65863
2150,23458,72453,-95916,66198,46759,-97971,0,0,0,-91001,56469,62611,97569,32791,65473,97569,32791,65473,-91001,30941,62611,97569,32791,65473
2200,21621,73740,-95366,64846,48410,-98321,0,0,0,-91271,58510,63228,97629,34494,65065,97629,34494,65065,-91271,32648,63228,97629,34494,65065
2250,19777,75000,-94782,63474,50042,-98638,0,0,0,-91546,60500,63958,97688,36153,64628,97688,36153,64628,-91546,34314,63958,97688,36153,64628
2300,17926,76233,-94164,62084,51654,-98923,0,0,0,-91820,62440,64820,97747,37769,64162,97747,37769,64162,-91820,35938,64820,97747,37769,64162
2350,16068,77439,-93513,60674,53247,-99175,0,0,0,-92086,64333,65843,97806,39345,63678,97806,39345,63678,-92086,37522,65843,97806,39345,63678
2400,14205,78618,-92828,59247,54820,-99394,0,0,0,-92336,66179,67058,97864,40880,63155,97864,40879,63155,-92336,39067,67058,97864,40879,63155
2450,12337,79769,-92111,57803,56370,-99579,0,0,0,-92555,67980,68502,97922,42375,62604,97922,42375,62604,-92555,40574,68502,97922,42375,62604
2500,10464,80891,-91361,56342,57899,-99731,0,0,0,-92728,69736,70214,97979,43832,62015,97979,43832,62015,-92728,42043,70214,97979,43832,62015
2550,8588,81985,-90578,54865,59404,-99849,0,0,0,-92831,71449,72224,98035,45252,61407,98035,45252,61407,-92831,43477,72224,98035,45252,61407
2600,6708,83050,-89763,53373,60885,-99933,0,0,0,-92839,73119,74541,98092,46635,60761,98092,46635,60761,-92839,44875,74541,98092,46635,60761
2650,4827,84085,-88917,51867,62340,-99983,0,0,0,-92724,74749,77126,98147,47983,60096,98147,47983,60096,-92724,46238,77126,98147,47983,60096
2700,2943,85090,-88038,50347,63771,-99999,0,0,0,-92465,76338,79879,98202,49296,59393,98202,49296,59393,-92465,47568,79879,98202,49296,59393
2750,1058,86065,-87129,48812,65176,-99981,0,0,0,-92054,77887,82647,98257,50575,58661,98257,50575,58661,-92054,48865,82647,98257,50575,58661
2800,-826,87010,-86188,47262,66557,-99928,0,0,0,-91502,79399,85265,98311,51821,57901,98311,51821,57901,-91502,50130,85265,98311,51821,57901
2850,-2711,87923,-85217,45696,67913,-99841,0,0,0,-90838,80873,87611,98365,53036,57103,98365,53036,57103,-90838,51363,87611,98365,53036,57103
2900,-4595,88806,-84216,44115,69244,-99719,0,0,0,-90094,82311,89636,98418,54219,56258,98418,54218,56258,-90094,52566,89636,98418,54219,56258
2950,-6477,89656,-83185,42517,70552,-99563,0,0,0,-89295,83713,91347,98471,55371,55374,98471,55371,55374,-89295,53740,91347,98471,55371,55374
3000,-8357,90475,-82124,40905,71834,-99371,0,0,0,-88459,85081,92783,98522,56493,54433,98522,56493,54433,-88459,54884,92783,98522,56493,54433
3050,-10233,91262,-81034,39278,73091,-99146,0,0,0,-87596,86415,93990,98574,57587,53436,98574,57587,53436,-87596,56001,93990,98574,57587,53436
3100,-12106,92016,-79915,37637,74322,-98885,0,0,0,-86708,87715,95007,98624,58652,52400,98624,58652,52400,-86708,57089,95007,98624,58652,52400
3150,-13975,92738,-78768,35983,75526,-98591,0,0,0,-85799,88984,95867,98674,59690,51308,98674,59690,51308,-85799,58151,95867,98674,59690,51308
3200,-15839,93426,-77592,34316,76704,-98262,0,0,0,-84868,90222,96598,98723,60701,50168,98723,60701,50168,-84868,59187,96598,98723,60701,50168
3250,-17697,94082,-76390,32637,77855,-97899,0,0,0,-83916,91429,97219,98771,61686,48980,98771,61686,48980,-83916,60197,97219,98771,61686,48980
3300,-19549,94704,-75160,30945,78979,-97502,0,0,0,-82945,92606,97747,98819,62645,47745,98819,62645,47745,-82945,61182,97747,98819,62645,47745
3350,-21394,95292,-73903,29242,80077,-97071,0,0,0,-81954,93754,98195,98865,63579,46462,98865,63579,46462,-81954,62143,98195,98865,63579,46462
3400,-23232,95847,-72620,27526,81147,-96607,0,0,0,-80946,94874,98574,98911,64489,45132,98911,64489,45132,-80946,63080,98574,98911,64489,45132
3450,-25061,96367,-71311,25799,82191,-96110,0,0,0,-79920,95966,98893,98956,65376,43764,98956,65376,43764,-79920,63994,98893,98956,65376,43764
3500,-26881,96853,-69977,24061,83208,-95579,0,0,0,-78878,97031,99158,99000,66239,42339,99000,66239,42339,-78878,64885,99158,99000,66239,42339
3550,-28692,97305,-68618,22311,84199,-95016,0,0,0,-77822,98070,99378,99043,67081,40867,99043,67081,40867,-77822,65754,99378,99043,67081,40867
3600,-30492,97722,-67235,20551,85162,-94420,0,0,0,-76751,98949,99557,99085,67900,39346,99085,67900,39346,-76751,66602,99557,99085,67900,39346
3650,-32282,98105,-65828,18780,86099,-93792,0,0,0,-75668,99547,99700,99126,68698,37788,99126,68698,37788,-75668,67429,99700,99126,68698,37788
3700,-34060,98453,-64397,16999,87010,-93132,0,0,0,-74573,99888,99811,99166,69475,36173,99166,69475,36173,-74573,68235,99811,99166,69475,36173
3750,-35826,98765,-62944,15209,87893,-92440,0,0,0,-73469,99999,99894,99205,70232,34520,99205,70232,34520,-73469,69022,99894,99205,70232,34520
3800,-37579,99043,-61468,13410,88749,-91717,0,0,0,-72357,99899,99950,99243,70970,32829,99243,70970,32829,-72357,69789,99950,99243,70970,32829
3850,-39319,99285,-59971,11602,89578,-90962,0,0,0,-71238,99611,99985,99280,71688,31090,99280,71688,31090,-71238,70537,99985,99280,71688,31090
3900,-41045,99492,-58452,9786,90379,-90176,0,0,0,-70113,99152,99999,99316,72388,29304,99316,72388,29304,-70113,71267,99999,99316,72388,29304
3950,-42757,99664,-56912,7963,91152,-89360,0,0,0,-68982,98539,99994,99350,73070,27490,99350,73070,27490,-68982,71979,99994,99350,73070,27490
4000,-44453,99800,-55352,6134,91897,-88512,0,0,0,-67847,97786,99973,99384,73734,25637,99384,73734,25637,-67847,72673,99973,99384,73734,25637
4050,-46133,99901,-53772,4299,92612,-87635,0,0,0,-66707,96908,99938,99416,74380,23756,99416,74380,23756,-66707,73350,99938,99416,74380,23756
4100,-47797,99967,-52174,2459,93298,-86727,0,0,0,-65565,95916,99889,99447,75010,21837,99447,75010,21837,-65565,74010,99889,99447,75010,21837
4150,-49445,99996,-50556,616,93954,-85789,0,0,0,-64419,94822,99828,99477,75624,19889,99477,75624,19889,-64419,74654,99828,99477,75624,19889
4200,-51074,99991,-48921,-1231,94579,-84822,0,0,0,-63272,93636,99756,99506,76222,17922,99506,76222,17922,-63272,75283,99756,99506,76222,17922
4250,-52685,99950,-47269,-3079,95173,-83826,0,0,0,-62123,92368,99674,99534,76804,15927,99534,76804,15927,-62123,75895,99674,99534,76804,15927
4300,-54278,99873,-45599,-4929,95735,-82800,0,0,0,-60973,91027,99583,99561,77371,13913,99561,77371,13913,-60973,76493,99583,99561,77371,13913
4350,-55851,99761,-43914,-6779,96264,-81745,0,0,0,-59823,89619,99484,99586,77924,11880,99586,77924,11880,-59823,77075,99484,99586,77924,11880
4400,-57405,99613,-42212,-8627,96761,-80662,0,0,0,-58674,88153,99377,99611,78462,9837,99611,78462,9837,-58674,77644,99377,99611,78462,9837
4450,-58938,99430,-40496,-10475,97224,-79550,0,0,0,-57526,86635,99263,99635,78987,7776,99635,78987,7776,-57526,78198,99263,99635,78987,7776
4500,-60450,99212,-38766,-12319,97652,-78410,0,0,0,-56380,85071,99143,99658,79497,5705,99658,79497,5705,-56380,78739,99143,99658,79497,5705
4550,-61941,98958,-37021,-14160,98046,-77243,0,0,0,-55235,83466,99017,99680,79995,3624,99680,79995,3624,-55235,79266,99017,99680,79995,3624
4600,-63410,98670,-35264,-15996,98405,-76048,0,0,0,-54094,81827,98886,99701,80480,1534,99701,80480,1534,-54094,79780,98886,99701,80480,1534
4650,-64856,98346,-33494,-17827,98729,-74826,0,0,0,-52956,80157,98750,99721,80953,-556,99721,80953,-556,-52956,80282,98750,99721,80953,-556
4700,-66279,97987,-31712,-19651,99016,-73577,0,0,0,-51821,78461,98610,99741,81413,-2646,99741,81413,-2646,-51821,80771,98610,99741,81413,-2646
4750,-67679,97594,-29919,-21469,99267,-72302,0,0,0,-50691,76742,98465,99759,81861,-4746,99759,81861,-4746,-50691,81248,98465,99759,81861,-4746
4800,-69054,97165,-28115,-23278,99482,-71001,0,0,0,-49566,75006,98317,99777,82298,-6836,99777,82298,-6836,-49566,81713,98317,99777,82298,-6836
4850,-70405,96703,-26301,-25079,99659,-69674,0,0,0,-48447,73254,98166,99794,82724,-8936,99794,82724,-8936,-48447,82167,98166,99794,82724,-8936
4900,-71731,96206,-24478,-26871,99800,-68322,0,0,0,-47333,71491,98011,99810,83139,-11026,99810,83139,-11026,-47333,82610,98011,99810,83139,-11026
4950,-73032,95674,-22646,-28652,99903,-66946,0,0,0,-46226,69719,97854,99826,83543,-13116,99826,83543,-13116,-46226,83041,97854,99826,83543,-13116
5000,-74306,95109,-20806,-30423,99970,-65545,0,0,0,-45126,67940,97694,99841,83937,-15197,99841,83937,-15197,-45126,83462,97694,99841,83937,-15197
5050,-75555,94510,-18959,-32182,99998,-64120,0,0,0,-44033,66158,97532,99855,84320,-17277,99855,84320,-17277,-44033,83873,97532,99855,84320,-17277
5100,-76776,93877,-17105,-33929,99990,-62673,0,0,0,-42948,64374,97367,99868,84694,-19339,99868,84694,-19339,-42948,84273,97367,99868,84694,-19339
5150,-77970,93211,-15245,-35664,99944,-61203,0,0,0,-41871,62591,97201,99881,85059,-21401,99881,85059,-21401,-41871,84664,97201,99881,85059,-21401
5200,-79136,92512,-13380,-37386,99862,-59710,0,0,0,-40803,60810,97033,99893,85414,-23453,99893,85414,-23453,-40803,85045,97033,99893,85414,-23453
5250,-80274,91780,-11509,-39094,99742,-58196,0,0,0,-39745,59033,96863,99905,85760,-25495,99905,85760,-25495,-39745,85416,96863,99905,85760,-25495
5300,-81384,91016,-9635,-40788,99586,-56661,0,0,0,-38695,57262,96692,99916,86097,-27519,99916,86097,-27519,-38695,85779,96692,99916,86097,-27519
5350,-82465,90219,-7757,-42467,99393,-55106,0,0,0,-37656,55498,96520,99926,86425,-29533,99926,86425,-29533,-37656,86132,96520,99926,86425,-29533
5400,-83516,89390,-5877,-44132,99163,-53530,0,0,0,-36628,53743,96347,99935,86746,-31538,99935,86746,-31538,-36628,86477,96347,99935,86746,-31538
5450,-84538,88529,-3994,-45781,98898,-51936,0,0,0,-35610,51998,96173,99944,87058,-33524,99944,87058,-33524,-35610,86813,96173,99944,87058,-33524
5500,-85530,87637,-2110,-47414,98597,-50323,0,0,0,-34604,50264,95997,99952,87362,-35500,99952,87362,-35500,-34604,87141,95997,99952,87362,-35500
5550,-86492,86714,-225,-49030,98261,-48692,0,0,0,-33609,48543,95822,99959,87658,-37447,99959,87658,-37447,-33609,87461,95822,99959,87658,-37447
5600,-87422,85760,1660,-50630,97889,-47044,0,0,0,-32626,46834,95645,99966,87947,-39385,99966,87947,-39385,-32626,87773,95645,99966,87947,-39385
5650,-88322,84775,3544,-52213,97483,-45379,0,0,0,-31655,45139,95468,99972,88229,-41295,99972,88229,-41295,-31655,88077,95468,99972,88229,-41295
5700,-89190,83760,5427,-53778,97042,-43698,0,0,0,-30697,43459,95291,99978,88504,-43195,99978,88504,-43195,-30697,88374,95291,99978,88504,-43195
5750,-90027,82716,7308,-55324,96567,-42002,0,0,0,-29752,41795,95114,99983,88771,-45067,99983,88771,-45067,-29752,88663,95114,99983,88771,-45067
5800,-90831,81642,9187,-56853,96059,-40291,0,0,0,-28821,40147,94936,99987,89032,-46910,99987,89032,-46910,-28821,88945,94936,99987,89032,-46910
5850,-91603,80539,11062,-58362,95516,-38566,0,0,0,-27902,38515,94758,99990,89287,-48734,99990,89287,-48734,-27902,89220,94758,99990,89287,-48734
5900,-92343,79407,12933,-59851,94941,-36828,0,0,0,-26998,36901,94580,99993,89535,-50539,99993,89535,-50539,-26998,89489,94580,99993,89535,-50539
5950,-93050,78248,14800,-61321,94333,-35077,0,0,0,-26108,35305,94403,99995,89777,-52306,99995,89777,-52306,-26108,89751,94403,99995,89777,-52306
6000,-93724,77060,16661,-62771,93692,-33314,0,0,0,-25233,33727,94225,99997,90013,-54054,99997,90013,-54054,-25233,90006,94225,99997,90013,-54054
6050,-94364,75845,18517,-64199,93019,-31539,0,0,0,-24372,32167,94048,99998,90243,-55765,99998,90243,-55765,-24372,90255,94048,99998,90243,-55765
6100,-94971,74603,20366,-65606,92313,-29753,0,0,0,-23526,30627,93871,99998,90467,-57456,99998,90467,-57456,-23526,90498,93871,99998,90467,-57456
6150,-95545,73335,22207,-66992,91576,-27958,0,0,0,-22695,29105,93694,99998,90686,-59109,99998,90686,-59109,-22695,90735,93694,99998,90686,-59109
6200,-96084,72041,24041,-68355,90808,-26153,0,0,0,-21879,27604,93517,99998,90899,-60733,99998,90899,-60733,-21879,90966,93517,99998,90899,-60733
6250,-96589,70721,25867,-69695,90008,-24338,0,0,0,-21079,26122,93342,99997,91107,-62320,99997,91107,-62320,-21079,91191,93342,99997,91107,-62320
6300,-97060,69375,27683,-71012,89177,-22516,0,0,0,-20295,24659,93166,99995,91310,-63878,99995,91310,-63878,-20295,91411,93166,99995,91310,-63878
6350,-97497,68006,29489,-72305,88316,-20686,0,0,0,-19527,23217,92992,99993,91508,-65408,99993,91508,-65408,-19527,91625,92992,99993,91508,-65408
6400,-97898,66612,31285,-73574,87424,-18849,0,0,0,-18775,21796,92818,99990,91701,-66899,99990,91701,-66899,-18775,91834,92818,99990,91701,-66899
6450,-98265,65194,33069,-74817,86502,-17006,0,0,0,-18038,20394,92644,99987,91890,-68353,99987,91890,-68353,-18038,92038,92644,99987,91890,-68353
6500,-98597,63753,34842,-76036,85550,-15157,0,0,0,-17319,19013,92472,99983,92074,-69778,99983,92074,-69778,-17319,92237,92472,99983,92074,-69778
6550,-98894,62290,36603,-77229,84568,-13302,0,0,0,-16615,17652,92300,99979,92253,-71165,99979,92253,-71165,-16615,92431,92300,99979,92253,-71165
6600,-99156,60804,38350,-78395,83556,-11444,0,0,0,-15929,16312,92129,99975,92429,-72514,99975,92429,-72514,-15929,92620,92129,99975,92429,-72514
6650,-99383,59297,40084,-79535,82515,-9581,0,0,0,-15259,14993,91959,99970,92600,-73835,99970,92600,-73835,-15259,92805,91959,99970,92600,-73835
6700,-99574,57769,41804,-80647,81446,-7715,0,0,0,-14605,13693,91790,99965,92766,-75117,99965,92766,-75117,-14605,92985,91790,99965,92766,-75117
6750,-99730,56220,43509,-81732,80347,-5847,0,0,0,-13969,12415,91622,99960,92929,-76362,99960,92929,-76362,-13969,93160,91622,99960,92929,-76362
6800,-99851,54651,45198,-82788,79221,-3976,0,0,0,-13349,11157,91455,99954,93088,-77578,99954,93088,-77578,-13349,93331,91455,99954,93088,-77578
6850,-99936,53063,46871,-83816,78066,-2104,0,0,0,-12746,9919,91289,99948,93244,-78756,99948,93244,-78756,-12746,93498,91289,99948,93244,-78756
6900,-99985,51456,48528,-84815,76883,-231,0,0,0,-12160,8701,91124,99942,93395,-79896,99942,93395,-79896,-12160,93661,91124,99942,93395,-79896
6950,-99999,49831,50167,-85785,75673,1641,0,0,0,-11592,7504,90961,99935,93543,-81008,99935,93543,-81008,-11592,93820,90961,99935,93543,-81008
7000,-99978,48188,51789,-86725,74436,3514,0,0,0,-11040,6327,90799,99929,93687,-82081,99929,93687,-82081,-11040,93975,90799,99929,93687,-82081
7050,-99921,46528,53392,-87635,73173,5385,0,0,0,-10505,5170,90638,99922,93829,-83117,99922,93828,-83117,-10505,94126,90638,99922,93828,-83117
7100,-99828,44851,54976,-88515,71883,7254,0,0,0,-9987,4033,90478,99915,93966,-84124,99915,93966,-84124,-9987,94273,90478,99915,93966,-84124
7150,-99701,43159,56541,-89364,70568,9121,0,0,0,-9485,2916,90320,99907,94101,-85102,99907,94101,-85102,-9485,94417,90320,99907,94101,-85102
7200,-99537,41451,58085,-90182,69227,10984,0,0,0,-9001,1818,90163,99900,94232,-86043,99900,94232,-86043,-9001,94557,90163,99900,94232,-86043
7250,-99338,39728,59609,-90968,67861,12845,0,0,0,-8533,741,90008,99892,94360,-86955,99892,94360,-86955,-8533,94694,90008,99892,94360,-86955
7300,-99104,37992,61112,-91723,66471,14700,0,0,0,-8082,-318,89854,99884,94486,-87829,99884,94486,-87829,-8082,94827,89854,99884,94486,-87829
7350,-98835,36241,62593,-92447,65057,16551,0,0,0,-7648,-1357,89701,99876,94608,-88675,99876,94608,-88675,-7648,94957,89701,99876,94608,-88675
7400,-98531,34478,64052,-93138,63619,18396,0,0,0,-7230,-2377,89551,99868,94728,-89482,99868,94728,-89482,-7230,95084,89551,99868,94728,-89482
7450,-98191,32703,65488,-93797,62159,20235,0,0,0,-6829,-3378,89402,99860,94845,-90261,99860,94845,-90261,-6829,95208,89402,99860,94845,-90261
7500,-97817,30916,66901,-94423,60676,22066,0,0,0,-6444,-4361,89254,99852,94959,-91012,99852,94959,-91012,-6444,95328,89254,99852,94959,-91012
7550,-97408,29118,68290,-95017,59172,23891,0,0,0,-6075,-5325,89108,99843,95071,-91724,99843,95071,-91724,-6075,95446,89108,99843,95071,-91724
7600,-96964,27309,69655,-95578,57647,25707,0,0,0,-5722,-6270,88964,99835,95180,-92408,99835,95180,-92408,-5722,95561,88964,99835,95180,-92408
7650,-96486,25491,70995,-96107,56100,27514,0,0,0,-5385,-7197,88822,99826,95286,-93064,99826,95286,-93064,-5385,95672,88822,99826,95286,-93064
7700,-95974,23664,72309,-96602,54534,29311,0,0,0,-5063,-8106,88682,99817,95390,-93682,99817,95390,-93682,-5063,95782,88682,99817,95390,-93682
7750,-95427,21829,73598,-97063,52949,31099,0,0,0,-4757,-8997,88544,99809,95492,-94271,99809,95492,-94271,-4757,95888,88544,99809,95492,-94271
7800,-94847,19986,74861,-97492,51344,32875,0,0,0,-4466,-9871,88407,99800,95591,-94831,99800,95591,-94831,-4466,95992,88407,99800,95591,-94831
7850,-94233,18135,76098,-97887,49722,34640,0,0,0,-4190,-10727,88272,99791,95689,-95363,99791,95689,-95363,-4190,96093,88272,99791,95689,-95363
7900,-93585,16278,77307,-98248,48082,36393,0,0,0,-3929,-11565,88140,99782,95784,-95867,99782,95784,-95867,-3929,96192,88140,99782,95784,-95867
7950,-92904,14416,78489,-98576,46425,38134,0,0,0,-3682,-12387,88009,99773,95877,-96332,99773,95877,-96332,-3682,96288,88009,99773,95877,-96332
8000,-92191,12548,79643,-98870,44751,39861,0,0,0,-3449,-13191,87881,99764,95968,-96769,99764,95968,-96769,-3449,96382,87881,99764,95968,-96769
8050,-91444,10676,80768,-99130,43062,41574,0,0,0,-3231,-13979,87755,99755,96056,-97178,99755,96056,-97178,-3231,96474,87755,99755,96056,-97178
8100,-90665,8800,81865,-99357,41358,43272,0,0,0,-3026,-14751,87631,99746,96143,-97558,99746,96143,-97558,-3026,96563,87631,99746,96143,-97558
8150,-89854,6921,82933,-99549,39639,44956,0,0,0,-2835,-15506,87509,99737,96228,-97909,99737,96228,-97909,-2835,96650,87509,99737,96228,-97909
8200,-89011,5039,83972,-99707,37907,46623,0,0,0,-2656,-16245,87389,99729,96311,-98232,99729,96311,-98232,-2656,96735,87389,99729,96311,-98232
8250,-88136,3156,84980,-99832,36161,48274,0,0,0,-2491,-16968,87272,99720,96392,-98527,99720,96392,-98527,-2491,96818,87272,99720,96392,-98527
8300,-87230,1272,85958,-99922,34403,49909,0,0,0,-2338,-17676,87157,99711,96472,-98793,99711,96472,-98793,-2338,96899,87157,99711,96472,-98793
8350,-86292,-613,86906,-99978,32632,51525,0,0,0,-2197,-18368,87044,99702,96550,-99030,99702,96550,-99030,-2197,96978,87044,99702,96550,-99030
8400,-85325,-2498,87823,-99999,30851,53124,0,0,0,-2067,-19045,86934,99693,96626,-99239,99693,96626,-99239,-2067,97055,86934,99693,96626,-99239
