Time,SBUS A          V-node,SBUS B          V-node,SBUS C          V-node,SBUS A 22   A I-branch,SBUS B 22   B I-branch,SBUS C 22   C I-branch,FAULTA        I-branch,FAULTB        I-branch,FAULTC        I-branch,TACS   PV001V I-branch,TACS   PV001I I-branch,TACS   PV001W I-branch,TACS   PV002V I-branch,TACS   PV002I I-branch,TACS   PV002W I-branch,TACS   ST001V I-branch,TACS   ST001I I-branch,TACS   ST001W I-branch,TACS   ST002V I-branch,TACS   ST002I I-branch,TACS   ST002W I-branch,TACS   ST003V I-branch,TACS   ST003I I-branch,TACS   ST003W I-branch
2750,1054,86068,-87134,37977,73092,-99229,12785,0,0,-91931,49109,84802,96329,18600,-3899,96329,31425,-3899,-91931,48882,84802,96329,18600,-3899
2800,-830,87012,-86194,36455,74304,-98990,12785,0,0,-91284,50376,87262,96400,19569,-3674,96400,32499,-3674,-91284,50148,87262,96400,19569,-3674
2850,-2715,87926,-85224,34919,75493,-98716,12785,0,0,-90555,51611,89371,96470,20512,-3455,96470,33544,-3455,-90555,51381,89371,96470,20512,-3455
2900,-4599,88808,-84223,33366,76656,-98409,12785,0,0,-89775,52817,91143,96540,21431,-3243,96540,34562,-3243,-89775,52585,91143,96540,21431,-3243
2950,-6481,89659,-83192,31800,77794,-98068,12785,0,0,-88959,53992,92623,96609,22326,-3037,96609,35553,-3037,-88959,53758,92623,96609,22326,-3037
3000,-8360,90477,-82132,30220,78905,-97693,12785,0,0,-88116,55138,93864,96677,23197,-2840,96677,36519,-2840,-88116,54903,93864,96677,23197,-2840
3050,-10237,91264,-81042,28627,79988,-97284,12785,0,0,-87248,56256,94909,96744,24045,-2648,96744,37459,-2648,-87248,56019,94909,96744,24045,-2648
3100,-12110,92018,-79924,27022,81043,-96841,12785,0,0,-86357,57347,95793,96811,24871,-2464,96811,38374,-2464,-86357,57108,95793,96811,24871,-2464
3150,-13979,92740,-78778,25407,82070,-96364,12785,0,0,-85443,58410,96542,96876,25675,-2286,96876,39265,-2286,-85443,58170,96542,96876,25675,-2286
3200,-15843,93428,-77603,23780,83068,-95854,12785,0,0,-84508,59448,97178,96942,26458,-2114,96942,40133,-2114,-84508,59206,97178,96942,26458,-2114
3250,-17701,94084,-76401,22142,84037,-95310,12785,0,0,-83552,60459,97718,97006,27221,-1949,97006,40978,-1949,-83552,60216,97718,97006,27221,-1949
3300,-19553,94706,-75172,20494,84979,-94734,12785,0,0,-82576,61446,98175,97069,27963,-1792,97069,41801,-1792,-82576,61201,98175,97069,27963,-1792
3350,-21398,95294,-73916,18836,85892,-94125,12785,0,0,-81581,62408,98561,97132,28686,-1641,97132,42602,-1641,-81581,62162,98561,97132,28686,-1641
3400,-23235,95848,-72634,17168,86777,-93485,12785,0,0,-80568,63347,98885,97194,29390,-1496,97194,43382,-1496,-80568,63099,98885,97194,29390,-1496
3450,-25065,96369,-71326,15490,87635,-92813,12785,0,0,-79539,64262,99155,97255,30075,-1358,97255,44141,-1358,-79539,64013,99155,97255,30075,-1358
3500,-26885,96855,-69992,13802,88466,-92110,12785,0,0,-78495,65155,99377,97315,30742,-1228,97315,44880,-1228,-78495,64905,99377,97315,30742,-1228
3550,-28695,97306,-68634,12105,89270,-91376,12785,0,0,-77437,66026,99558,97374,31392,-1104,97374,45600,-1104,-77437,65774,99558,97374,31392,-1104
3600,-30496,97724,-67252,10400,90047,-90612,12785,0,0,-76365,66875,99702,97433,32024,-987,97433,46300,-987,-76365,66622,99702,97433,32024,-987
3650,-32285,98106,-65846,8686,90798,-89818,12785,0,0,-75281,67704,99814,97490,32639,-877,97490,46983,-877,-75281,67449,99814,97490,32639,-877
3700,-34064,98454,-64416,6964,91522,-88995,12785,0,0,-74186,68511,99896,97547,33239,-774,97547,47647,-774,-74186,68256,99896,97547,33239,-774
3750,-35830,98766,-62963,5234,92219,-88143,12785,0,0,-73080,69299,99952,97602,33822,-677,97602,48293,-677,-73080,69042,99952,97602,33822,-677
3800,-37583,99044,-61488,3498,92890,-87263,12785,0,0,-71966,70068,99986,97657,34390,-587,97657,48922,-587,-71966,69810,99986,97657,34390,-587
3850,-39323,99286,-59992,1755,93534,-86356,12785,0,0,-70843,70817,99999,97710,34942,-503,97710,49535,-503,-70843,70558,99999,97710,34943,-503
3900,-41049,99493,-58474,8,94151,-85420,12785,0,0,-69713,71548,99993,97763,35481,-425,97763,50131,-425,-69713,71288,99993,97763,35481,-425
3950,-42760,99664,-56935,-1745,94741,-84458,12785,0,0,-68577,72261,99970,97814,36004,-353,97814,50711,-353,-68577,72000,99970,97814,36004,-353
4000,-44457,99801,-55376,-3501,95303,-83468,12785,0,0,-67435,72956,99932,97865,36514,-288,97865,51276,-288,-67435,72694,99932,97865,36514,-288
4050,-46137,99901,-53797,-5260,95836,-82452,12785,0,0,-66289,73634,99881,97915,37010,-227,97915,51826,-227,-66289,73371,99881,97915,37010,-227
4100,-47801,99967,-52199,-7021,96341,-81410,12785,0,0,-65138,74296,99817,97963,37493,-173,97963,52361,-173,-65138,74031,99817,97963,37493,-173
4150,-49448,99997,-50583,-8784,96816,-80342,12785,0,0,-63984,74941,99742,98011,37964,-123,98011,52882,-123,-63984,74675,99742,98011,37964,-123
4200,-51078,99991,-48949,-10546,97261,-79248,12785,0,0,-62828,75570,99657,98057,38421,-79,98057,53390,-79,-62828,75304,99657,98057,38421,-79
4250,-52689,99950,-47297,-12308,97675,-78129,12785,0,0,-61671,76184,99563,98103,38867,-39,98103,53883,-39,-61671,75916,99563,98103,38867,-39
4300,-54282,99873,-45629,-14067,98058,-76984,12785,0,0,-60512,76782,99460,98148,39300,-4,98148,54364,-4,-60512,76514,99460,98148,39300,-4
4350,-55855,99760,-43945,-15824,98408,-75814,12785,0,0,-59354,77366,99350,98192,39722,27,98192,54831,27,-59354,77097,99350,98192,39722,27
4400,-57408,99613,-42244,-17578,98725,-74619,12785,0,0,-58196,77935,99233,98235,40133,53,98235,55286,53,-58196,77665,99233,98235,40133,53
4450,-58941,99430,-40529,-19326,99009,-73400,12785,0,0,-57039,78490,99109,98278,40533,74,98278,55729,74,-57039,78219,99109,98278,40533,74
4500,-60454,99211,-38800,-21069,99258,-72155,12785,0,0,-55884,79032,98980,98319,40922,93,98319,56160,93,-55884,78760,98980,98319,40922,93
4550,-61944,98958,-37056,-22806,99472,-70886,12785,0,0,-54731,79560,98846,98360,41300,107,98360,56580,107,-54731,79287,98846,98360,41300,107
4600,-63413,98669,-35300,-24536,99650,-69593,12785,0,0,-53581,80075,98706,98400,41669,117,98400,56988,117,-53581,79802,98706,98400,41669,117
4650,-64859,98345,-33531,-26257,99793,-68276,12785,0,0,-52435,80577,98563,98439,42028,123,98439,57386,123,-52435,80303,98563,98439,42028,123
4700,-66282,97986,-31750,-27970,99898,-66935,12785,0,0,-51293,81067,98415,98478,42377,125,98478,57773,125,-51293,80792,98415,98478,42377,125
4750,-67682,97592,-29958,-29673,99967,-65571,12785,0,0,-50156,81545,98264,98516,42716,124,98516,58149,124,-50156,81270,98264,98516,42716,124
4800,-69057,97164,-28156,-31366,99998,-64183,12785,0,0,-49025,82011,98109,98553,43047,119,98553,58515,119,-49025,81735,98109,98553,43047,119
4850,-70408,96701,-26343,-33048,99992,-62773,12785,0,0,-47899,82466,97951,98590,43369,111,98590,58872,111,-47899,82189,97951,98590,43369,111
4900,-71734,96204,-24521,-34718,99948,-61340,12785,0,0,-46779,82909,97791,98625,43682,99,98625,59219,99,-46779,82631,97791,98625,43682,99
4950,-73035,95673,-22690,-36377,99866,-59884,12785,0,0,-45667,83341,97628,98661,43986,84,98661,59556,84,-45667,83063,97628,98661,43986,84
5000,-74309,95108,-20852,-38023,99746,-58407,12785,0,0,-44562,83763,97463,98695,44283,65,98695,59885,65,-44562,83484,97463,98695,44283,65
5050,-75557,94508,-19005,-39657,99588,-56908,12785,0,0,-43465,84174,97296,98729,44571,43,98729,60204,43,-43465,83895,97296,98729,44571,43
5100,-76779,93876,-17153,-41277,99393,-55388,12785,0,0,-42376,84576,97127,98763,44852,17,98763,60515,17,-42376,84295,97127,98763,44852,17
5150,-77973,93210,-15294,-42883,99159,-53848,12785,0,0,-41296,84967,96956,98795,45125,-12,98795,60818,-12,-41296,84686,96956,98795,45125,-12
5200,-79139,92510,-13429,-44475,98888,-52287,12785,0,0,-40226,85348,96784,98828,45390,-44,98828,61112,-44,-40226,85067,96784,98828,45390,-44
5250,-80277,91778,-11560,-46053,98581,-50708,12785,0,0,-39165,85721,96611,98859,45649,-80,98859,61399,-80,-39165,85439,96611,98859,45649,-80
5300,-81387,91014,-9687,-47616,98236,-49109,12785,0,0,-38115,86083,96436,98890,45901,-118,98890,61678,-118,-38115,85801,96436,98890,45901,-118
5350,-82467,90217,-7811,-49163,97855,-47492,12785,0,0,-37075,86438,96261,98920,46145,-159,98920,61949,-159,-37075,86155,96261,98920,46145,-159
5400,-83519,89388,-5931,-50696,97438,-45857,12785,0,0,-36046,86783,96084,98949,46383,-204,98949,62213,-204,-36046,86499,96084,98949,46383,-204
5450,-84541,88527,-4050,-52212,96986,-44206,12785,0,0,-35028,87120,95907,98978,46615,-251,98978,62470,-251,-35028,86836,95907,98978,46615,-251
5500,-85532,87634,-2167,-53713,96499,-42538,12785,0,0,-34023,87448,95729,99006,46841,-300,99006,62719,-300,-34023,87163,95729,99006,46841,-300
5550,-86494,86711,-283,-55197,95978,-40854,12785,0,0,-33029,87768,95551,99034,47060,-353,99034,62962,-353,-33029,87483,95551,99034,47060,-353
5600,-87424,85757,1600,-56665,95423,-39156,12785,0,0,-32048,88081,95372,99060,47273,-408,99060,63199,-408,-32048,87795,95372,99060,47273,-408
5650,-88324,84772,3483,-58116,94834,-37443,12785,0,0,-31080,88385,95193,99086,47481,-464,99086,63429,-464,-31080,88099,95193,99086,47481,-464
5700,-89192,83757,5365,-59550,94213,-35717,12785,0,0,-30125,88683,95014,99112,47683,-523,99112,63653,-523,-30125,88396,95014,99112,47683,-523
5750,-90028,82713,7245,-60966,93560,-33978,12785,0,0,-29184,88972,94835,99136,47879,-584,99136,63870,-584,-29184,88686,94835,99136,47879,-584
5800,-90833,81639,9122,-62364,92874,-32228,12785,0,0,-28256,89255,94656,99160,48071,-646,99160,64082,-646,-28256,88968,94656,99160,48071,-646
5850,-91605,80536,10996,-63743,92158,-30465,12785,0,0,-27343,89531,94476,99183,48257,-710,99183,64288,-710,-27343,89243,94476,99183,48257,-710
5900,-92345,79404,12866,-65104,91410,-28693,12785,0,0,-26444,89800,94297,99206,48438,-775,99206,64489,-775,-26444,89512,94297,99206,48438,-775
5950,-93052,78244,14732,-66446,90632,-26910,12785,0,0,-25560,90062,94118,99227,48614,-841,99227,64684,-841,-25560,89773,94118,99227,48614,-841
6000,-93725,77057,16592,-67768,89824,-25118,12785,0,0,-24690,90318,93940,99248,48785,-909,99248,64874,-909,-24690,90029,93940,99248,48785,-909
6050,-94366,75842,18446,-69070,88987,-23318,12785,0,0,-23836,90567,93761,99269,48952,-977,99269,65059,-977,-23836,90278,93761,99269,48952,-977
6100,-94973,74600,20294,-70352,88120,-21510,12785,0,0,-22997,90810,93583,99288,49114,-1045,99288,65238,-1045,-22997,90521,93583,99288,49114,-1045
6150,-95546,73331,22135,-71613,87224,-19695,12785,0,0,-22174,91048,93406,99307,49272,-1115,99307,65413,-1115,-22174,90758,93406,99307,49272,-1115
6200,-96085,72037,23967,-72851,86299,-17874,12785,0,0,-21366,91279,93229,99326,49425,-1184,99326,65584,-1184,-21366,90989,93229,99326,49425,-1184
6250,-96590,70717,25791,-74068,85347,-16047,12785,0,0,-20575,91505,93053,99344,49575,-1254,99344,65749,-1254,-20575,91214,93053,99344,49575,-1254
6300,-97061,69372,27606,-75263,84366,-14215,12785,0,0,-19799,91725,92877,99361,49720,-1324,99361,65910,-1324,-19799,91434,92877,99361,49720,-1324
6350,-97497,68002,29411,-76434,83357,-12379,12785,0,0,-19040,91940,92703,99377,49862,-1395,99377,66067,-1395,-19040,91648,92703,99377,49862,-1395
6400,-97899,66608,31206,-77581,82321,-10539,12785,0,0,-18297,92149,92528,99393,49999,-1465,99393,66220,-1465,-18297,91857,92528,99393,49999,-1465
6450,-98266,65190,32990,-78705,81257,-8696,12785,0,0,-17571,92353,92355,99409,50133,-1535,99409,66368,-1535,-17571,92061,92355,99409,50133,-1535
6500,-98598,63749,34761,-79803,80166,-6850,12785,0,0,-16862,92553,92183,99423,50264,-1605,99423,66513,-1605,-16862,92260,92183,99423,50264,-1605
6550,-98895,62286,36521,-80877,79048,-5002,12785,0,0,-16169,92747,92011,99438,50391,-1674,99438,66653,-1674,-16169,92454,92011,99438,50391,-1674
6600,-99157,60800,38267,-81924,77903,-3153,12785,0,0,-15493,92936,91841,99451,50514,-1744,99451,66790,-1744,-15493,92643,91841,99451,50514,-1744
6650,-99383,59293,40000,-82946,76731,-1303,12785,0,0,-14834,93121,91671,99465,50634,-1812,99465,66923,-1812,-14834,92828,91671,99465,50634,-1812
6700,-99575,57765,41718,-83940,75533,546,12785,0,0,-14192,93301,91503,99477,50751,-1881,99477,67053,-1881,-14192,93008,91503,99477,50751,-1881
6750,-99731,56216,43422,-84908,74309,2396,12785,0,0,-13567,93477,91335,99490,50865,-1949,99490,67179,-1949,-13567,93183,91335,99490,50865,-1949
6800,-99851,54647,45110,-85848,73059,4244,12785,0,0,-12959,93649,91169,99502,50976,-2016,99502,67302,-2016,-12959,93355,91169,99502,50976,-2016
6850,-99936,53059,46782,-86760,71783,6091,12785,0,0,-12369,93816,91004,99513,51084,-2084,99513,67421,-2084,-12369,93522,91004,99513,51084,-2084
6900,-99986,51452,48438,-87643,70482,7936,12785,0,0,-11795,93979,90841,99524,51189,-2150,99524,67537,-2150,-11795,93684,90841,99524,51189,-2150
6950,-99999,49826,50076,-88498,69156,9778,12785,0,0,-11239,94138,90678,99535,51291,-2216,99535,67651,-2216,-11239,93843,90678,99535,51291,-2216
7000,-99978,48183,51697,-89324,67805,11617,12785,0,0,-10700,94293,90517,99545,51390,-2282,99545,67761,-2282,-10700,93998,90517,99545,51390,-2282
7050,-99921,46523,53299,-90120,66429,13452,12785,0,0,-10178,94444,90357,99555,51487,-2348,99555,67868,-2348,-10178,94149,90357,99555,51487,-2348
7100,-99828,44847,54882,-90887,65030,15282,12785,0,0,-9673,94592,90199,99565,51581,-2413,99565,67972,-2413,-9673,94297,90199,99565,51581,-2413
7150,-99700,43154,56446,-91623,63607,17108,12785,0,0,-9185,94736,90042,99574,51673,-2477,99574,68074,-2477,-9185,94440,90042,99574,51673,-2477
7200,-99537,41446,57989,-92330,62161,18928,12785,0,0,-8714,94876,89887,99583,51762,-2541,99583,68173,-2541,-8714,94580,89887,99583,51762,-2541
7250,-99338,39723,59512,-93006,60693,20742,12785,0,0,-8259,95013,89733,99591,51849,-2604,99591,68269,-2604,-8259,94717,89733,99591,51849,-2604
7300,-99104,37987,61014,-93651,59202,22549,12785,0,0,-7822,95147,89580,99599,51933,-2667,99599,68363,-2667,-7822,94850,89580,99599,51933,-2667
7350,-98834,36236,62494,-94266,57690,24348,12785,0,0,-7401,95277,89430,99607,52016,-2729,99607,68454,-2729,-7401,94980,89430,99607,52016,-2729
7400,-98530,34473,63952,-94850,56156,26140,12785,0,0,-6997,95404,89281,99615,52096,-2791,99615,68543,-2791,-6997,95107,89281,99615,52096,-2791
7450,-98190,32698,65387,-95403,54603,27924,12785,0,0,-6610,95528,89134,99622,52174,-2852,99622,68629,-2852,-6610,95231,89134,99622,52174,-2852
7500,-97816,30911,66798,-95924,53029,29698,12785,0,0,-6238,95649,88988,99629,52250,-2912,99629,68714,-2912,-6238,95352,88988,99629,52250,-2912
7550,-97407,29113,68187,-96415,51437,31462,12785,0,0,-5883,95766,88845,99635,52324,-2972,99635,68796,-2972,-5883,95469,88845,99635,52324,-2972
7600,-96963,27304,69550,-96874,49825,33216,12785,0,0,-5543,95881,88703,99642,52396,-3031,99642,68875,-3031,-5543,95584,88703,99642,52396,-3031
7650,-96485,25486,70889,-97302,48196,34959,12785,0,0,-5220,95993,88563,99648,52466,-3088,99648,68953,-3088,-5220,95696,88563,99648,52466,-3088
7700,-95973,23659,72203,-97699,46550,36691,12785,0,0,-4912,96103,88425,99653,52534,-3146,99653,69029,-3146,-4912,95805,88425,99653,52534,-3146
7750,-95426,21824,73491,-98064,44887,38410,12785,0,0,-4619,96209,88289,99659,52601,-3202,99659,69102,-3202,-4619,95912,88289,99659,52601,-3202
7800,-94846,19980,74753,-98398,43209,40116,12785,0,0,-4342,96313,88155,99664,52666,-3258,99664,69174,-3258,-4342,96015,88155,99664,52666,-3258
7850,-94231,18130,75989,-98700,41515,41809,12785,0,0,-4079,96415,88023,99669,52729,-3312,99669,69244,-3312,-4079,96117,88023,99669,52729,-3312
7900,-93584,16273,77197,-98971,39807,43488,12785,0,0,-3831,96514,87893,99673,52790,-3365,99673,69312,-3365,-3831,96215,87893,99673,52790,-3365
7950,-92903,14411,78378,-99210,38085,45153,12785,0,0,-3598,96610,87766,99678,52850,-3417,99678,69378,-3417,-3598,96312,87766,99678,52850,-3417
8000,-92189,12543,79532,-99417,36350,46802,12785,0,0,-3378,96704,87640,99682,52908,-3469,99682,69443,-3469,-3378,96406,87640,99682,52908,-3469
8050,-91442,10671,80656,-99593,34602,48435,12785,0,0,-3173,96796,87517,99686,52965,-3518,99686,69506,-3518,-3173,96497,87517,99686,52965,-3518
8100,-90663,8795,81753,-99738,32843,50052,12785,0,0,-2980,96885,87396,99689,53020,-3566,99689,69567,-3566,-2980,96587,87396,99689,53020,-3566
8150,-89852,6916,82820,-99851,31073,51651,12785,0,0,-2801,96973,87277,99693,53074,-3614,99693,69627,-3614,-2801,96674,87277,99693,53074,-3614
8200,-89009,5034,83857,-99932,29292,53233,12785,0,0,-2635,97058,87161,99696,53126,-3660,99696,69685,-3660,-2635,96759,87161,99696,53126,-3660
8250,-88134,3151,84865,-99981,27502,54797,12785,0,0,-2481,97141,87047,99699,53177,-3704,99699,69741,-3704,-2481,96842,87047,99699,53177,-3704
