Time,SBUS A          V-node,SBUS B          V-node,SBUS C          V-node,SBUS A 22   A I-branch,SBUS B 22   B I-branch,SBUS C 22   C I-branch,FAULTA        I-branch,FAULTB        I-branch,FAULTC        I-branch,TACS   PV001V I-branch,TACS   PV001I I-branch,TACS   PV001W I-branch,TACS   PV002V I-branch,TACS   PV002I I-branch,TACS   PV002W I-branch,TACS   ST001V I-branch,TACS   ST001I I-branch,TACS   ST001W I-branch,TACS   ST002V I-branch,TACS   ST002I I-branch,TACS   ST002W I-branch,TACS   ST003V I-branch,TACS   ST003I I-branch,TACS   ST003W I-branch
1900,32499,65649,-98152,20359,48119,-28400,2314,0,0,-90780,46047,60490,95371,-9251,-11739,95371,8341,-11739,-90780,21742,60490,95371,-9251,-11739
1950,30710,67059,-97773,20008,49759,-28482,2314,0,0,-90977,48368,60785,95450,-7837,-11563,95450,10029,-11563,-90977,23677,60785,95450,-7837,-11563
2000,28911,68445,-97361,19653,51377,-28557,2314,0,0,-91190,50632,61135,95529,-6459,-11387,95529,11674,-11387,-91190,25564,61135,95529,-6459,-11387
2050,27102,69807,-96913,19294,52975,-28623,2314,0,0,-91417,52840,61550,95607,-5117,-11211,95607,13276,-11211,-91417,27405,61550,95607,-5117,-11211
2100,25283,71144,-96431,18931,54552,-28682,2314,0,0,-91658,54993,62039,95684,-3809,-11038,95684,14838,-11038,-91658,29200,62039,95684,-3809,-11038
2150,23454,72456,-95915,18565,56108,-28732,2314,0,0,-91909,57094,62618,95760,-2535,-10864,95760,16358,-10864,-91909,30951,62618,95760,-2535,-10864
2200,21618,73742,-95365,18195,57642,-28774,2314,0,0,-92167,59142,63304,95835,-1294,-10694,95835,17840,-10694,-92167,32659,63304,95835,-1294,-10694
2250,19774,75002,-94780,17821,59153,-28808,2314,0,0,-92428,61140,64118,95910,-85,-10527,95910,19284,-10527,-92428,34324,64118,95910,-85,-10527
2300,17923,76236,-94163,17443,60642,-28833,2314,0,0,-92685,63089,65087,95983,1093,-10363,95983,20690,-10363,-92685,35948,65087,95983,1093,-10363
2350,16065,77442,-93511,17062,62108,-28849,2314,0,0,-92931,64989,66244,96056,2240,-10202,96056,22060,-10202,-92931,37532,66244,96056,2240,-10202
2400,14202,78621,-92827,16678,63549,-28858,2314,0,0,-93154,66843,67631,96128,3358,-10044,96128,23394,-10044,-93154,39078,67631,96128,3358,-10044
2450,12334,79771,-92109,16290,64964,-28857,2314,0,0,-93340,68650,69289,96200,4447,-9890,96200,24694,-9890,-93340,40584,69289,96200,4447,-9890
2500,10461,80894,-91359,15899,66353,-28848,2314,0,0,-93468,70414,71262,96271,5507,-9739,96271,25960,-9739,-93468,42054,71262,96271,5507,-9739
2550,8584,81988,-90576,15505,67713,-28829,2314,0,0,-93513,72133,73571,96341,6540,-9593,96341,27193,-9593,-93513,43488,73571,96341,6540,-9593
2600,6705,83052,-89762,15109,69044,-28802,2314,0,0,-93444,73810,76194,96410,7547,-9450,96410,28395,-9450,-93444,44886,76194,96410,7547,-9450
2650,4823,84087,-88915,14710,70347,-28766,2314,0,0,-93239,75446,79038,96479,8527,-9309,96479,29565,-9309,-93239,46249,79038,96479,8527,-9309
2700,2940,85092,-88036,14308,71621,-28721,2314,0,0,-92884,77041,81935,96547,9482,-9174,96547,30705,-9174,-92884,47579,81935,96547,9482,-9174
2750,1055,86067,-87127,13903,72867,-28666,2314,0,0,-92388,78597,84693,96614,10411,-9041,96614,31815,-9041,-92388,48876,84693,96614,10411,-9041
2800,-830,87012,-86186,13494,74088,-28602,2314,0,0,-91781,80115,87165,96681,11317,-8915,96681,32896,-8915,-91781,50141,87165,96681,11317,-8915
2850,-2714,87925,-85215,13081,75283,-28530,2314,0,0,-91095,81595,89287,96748,12199,-8796,96748,33949,-8796,-91095,51375,89287,96748,12199,-8796
2900,-4598,88807,-84214,12664,76452,-28447,2314,0,0,-90359,83038,91071,96813,13058,-8684,96813,34975,-8684,-90359,52578,91071,96813,13058,-8684
2950,-6480,89658,-83182,12244,77594,-28356,2314,0,0,-89590,84446,92562,96878,13895,-8581,96878,35973,-8581,-89590,53752,92562,96878,13895,-8581
3000,-8360,90477,-82121,11820,78709,-28255,2314,0,0,-88794,85819,93812,96943,14710,-8486,96943,36946,-8486,-88794,54896,93812,96943,14710,-8486
3050,-10237,91263,-81031,11393,79796,-28146,2314,0,0,-87975,87159,94865,97006,15503,-8399,97006,37893,-8399,-87975,56012,94865,97006,15503,-8399
3100,-12110,92018,-79912,10964,80854,-28027,2314,0,0,-87134,88465,95755,97069,16276,-8319,97069,38816,-8319,-87134,57101,95755,97069,16276,-8319
3150,-13978,92739,-78765,10531,81884,-27899,2314,0,0,-86271,89739,96510,97131,17028,-8247,97131,39714,-8247,-86271,58163,96510,97131,17028,-8247
3200,-15842,93428,-77590,10096,82885,-27762,2314,0,0,-85388,90981,97151,97193,17761,-8183,97193,40589,-8183,-85388,59199,97151,97193,17761,-8183
3250,-17701,94083,-76387,9658,83858,-27616,2314,0,0,-84485,92193,97694,97254,18475,-8126,97254,41441,-8126,-84485,60209,97694,97254,18475,-8126
3300,-19552,94705,-75157,9217,84802,-27461,2314,0,0,-83563,93375,98155,97314,19170,-8077,97314,42271,-8077,-83563,61194,98155,97314,19170,-8077
3350,-21397,95293,-73900,8773,85719,-27297,2314,0,0,-82624,94527,98544,97373,19846,-8035,97373,43078,-8035,-82624,62155,98544,97373,19846,-8035
3400,-23235,95848,-72617,8327,86609,-27125,2314,0,0,-81668,95651,98871,97432,20505,-8002,97432,43865,-8002,-81668,63092,98871,97432,20505,-8002
3450,-25064,96368,-71309,7878,87472,-26945,2314,0,0,-80696,96748,99143,97489,21147,-7977,97489,44631,-7977,-80696,64006,99143,97489,21147,-7977
3500,-26884,96854,-69974,7426,88308,-26755,2314,0,0,-79710,97817,99368,97546,21771,-7959,97546,45377,-7959,-79710,64897,99368,97546,21771,-7959
3550,-28695,97306,-68615,6971,89118,-26558,2314,0,0,-78710,98751,99551,97602,22379,-7951,97602,46103,-7951,-78710,65767,99551,97602,22379,-7951
3600,-30495,97723,-67232,6515,89902,-26352,2314,0,0,-77698,99424,99697,97657,22971,-7950,97657,46809,-7950,-77698,66615,99697,97657,22972,-7950
3650,-32285,98105,-65825,6055,90659,-26138,2314,0,0,-76674,99832,99809,97711,23548,-7957,97711,47498,-7957,-76674,67442,99809,97711,23548,-7957
3700,-34063,98453,-64394,5594,91391,-25916,2314,0,0,-75641,99998,99893,97764,24109,-7972,97764,48168,-7972,-75641,68248,99893,97764,24109,-7972
3750,-35829,98765,-62941,5130,92096,-25687,2314,0,0,-74601,99949,99950,97816,24656,-7996,97816,48820,-7996,-74601,69035,99950,97816,24656,-7996
3800,-37582,99043,-61465,4664,92776,-25449,2314,0,0,-73553,99703,99985,97867,25188,-8028,97867,49455,-8028,-73553,69802,99985,97867,25188,-8028
3850,-39322,99285,-59967,4196,93429,-25204,2314,0,0,-72499,99280,99999,97917,25706,-8065,97917,50074,-8065,-72499,70550,99999,97917,25706,-8065
3900,-41048,99492,-58448,3726,94055,-24951,2314,0,0,-71440,98698,99994,97967,26210,-8111,97967,50676,-8111,-71440,71280,99994,97967,26210,-8111
3950,-42760,99664,-56909,3255,94654,-24690,2314,0,0,-70376,97972,99972,98015,26701,-8163,98015,51262,-8163,-70376,71992,99972,98015,26701,-8163
4000,-44456,99800,-55349,2783,95225,-24422,2314,0,0,-69308,97116,99935,98062,27179,-8223,98062,51833,-8223,-69308,72686,99935,98062,27179,-8223
4050,-46136,99901,-53769,2310,95768,-24147,2314,0,0,-68236,96143,99885,98108,27644,-8289,98108,52388,-8289,-68236,73363,99885,98108,27644,-8289
4100,-47800,99966,-52170,1836,96282,-23864,2314,0,0,-67161,95064,99823,98153,28097,-8360,98153,52929,-8360,-67161,74024,99823,98153,28097,-8360
4150,-49447,99996,-50553,1362,96766,-23574,2314,0,0,-66085,93891,99750,98197,28538,-8438,98197,53455,-8438,-66085,74668,99750,98197,28538,-8438
4200,-51077,99990,-48918,887,97219,-23277,2314,0,0,-65006,92633,99666,98241,28967,-8520,98241,53968,-8520,-65006,75296,99666,98241,28967,-8520
4250,-52688,99949,-47265,413,97641,-22972,2314,0,0,-63927,91298,99573,98283,29385,-8608,98283,54467,-8608,-63927,75909,99573,98283,29385,-8608
4300,-54281,99872,-45596,-61,98031,-22661,2314,0,0,-62847,89896,99472,98325,29792,-8701,98325,54952,-8701,-62847,76506,99472,98325,29792,-8701
4350,-55854,99760,-43910,-534,98388,-22342,2314,0,0,-61767,88433,99363,98365,30188,-8798,98365,55425,-8798,-61767,77089,99363,98365,30188,-8798
4400,-57408,99612,-42209,-1006,98711,-22017,2314,0,0,-60688,86916,99248,98405,30574,-8899,98405,55886,-8899,-60688,77657,99248,98405,30574,-8899
4450,-58941,99429,-40493,-1477,99000,-21684,2314,0,0,-59611,85352,99126,98444,30949,-9004,98444,56334,-9004,-59611,78212,99126,98444,30949,-9004
4500,-60453,99211,-38762,-1946,99253,-21345,2314,0,0,-58535,83746,98998,98483,31314,-9112,98483,56770,-9112,-58535,78752,98998,98483,31314,-9112
4550,-61944,98957,-37018,-2414,99471,-20999,2314,0,0,-57461,82104,98865,98520,31670,-9226,98520,57194,-9226,-57461,79279,98865,98520,31670,-9226
4600,-63412,98668,-35260,-2879,99651,-20646,2314,0,0,-56390,80430,98727,98557,32016,-9341,98557,57608,-9341,-56390,79794,98727,98557,32016,-9341
4650,-64858,98345,-33490,-3342,99795,-20287,2314,0,0,-55323,78729,98585,98593,32353,-9460,98593,58010,-9460,-55323,80295,98585,98593,32353,-9460
4700,-66282,97986,-31708,-3802,99901,-19921,2314,0,0,-54259,77005,98439,98629,32681,-9583,98629,58401,-9583,-54259,80785,98439,98629,32681,-9583
4750,-67681,97592,-29915,-4260,99969,-19549,2314,0,0,-53200,75262,98289,98664,33000,-9708,98664,58783,-9708,-53200,81262,98289,98664,33000,-9708
4800,-69057,97164,-28111,-4715,99998,-19170,2314,0,0,-52146,73504,98135,98698,33311,-9836,98698,59154,-9836,-52146,81727,98135,98698,33311,-9836
4850,-70408,96701,-26297,-5166,99989,-18785,2314,0,0,-51097,71733,97979,98732,33614,-9966,98732,59515,-9966,-51097,82181,97979,98732,33614,-9966
4900,-71734,96204,-24474,-5614,99942,-18394,2314,0,0,-50054,69952,97819,98765,33908,-10100,98765,59866,-10100,-50054,82623,97819,98765,33908,-10100
4950,-73034,95673,-22642,-6058,99855,-17997,2314,0,0,-49017,68165,97658,98798,34195,-10236,98798,60208,-10236,-49017,83055,97658,98798,34195,-10236
5000,-74309,95107,-20802,-6499,99729,-17594,2314,0,0,-47986,66374,97493,98830,34473,-10375,98830,60541,-10375,-47986,83476,97493,98830,34473,-10375
5050,-75557,94508,-18955,-6936,99565,-17185,2314,0,0,-46963,64580,97327,98861,34745,-10517,98861,60865,-10517,-46963,83887,97327,98861,34745,-10517
5100,-76778,93876,-17101,-7369,99362,-16770,2314,0,0,-45948,62787,97159,98892,35009,-10660,98892,61180,-10660,-45948,84287,97159,98892,35009,-10660
5150,-77972,93210,-15241,-7798,99120,-16351,2314,0,0,-44940,60996,96989,98923,35266,-10806,98923,61487,-10806,-44940,84678,96989,98923,35266,-10806
5200,-79138,92510,-13376,-8223,98841,-15925,2314,0,0,-43941,59209,96818,98952,35516,-10955,98952,61786,-10955,-43941,85059,96818,98952,35516,-10955
5250,-80276,91778,-11505,-8643,98523,-15495,2314,0,0,-42951,57428,96645,98982,35760,-11106,98982,62077,-11106,-42951,85431,96645,98982,35760,-11106
5300,-81386,91014,-9631,-9059,98169,-15060,2314,0,0,-41970,55653,96471,99010,35997,-11258,99010,62359,-11258,-41970,85793,96471,99010,35997,-11258
5350,-82467,90217,-7753,-9471,97778,-14620,2314,0,0,-40999,53888,96295,99038,36227,-11414,99038,62635,-11414,-40999,86146,96295,99038,36227,-11414
5400,-83518,89388,-5873,-9878,97350,-14175,2314,0,0,-40038,52132,96119,99066,36452,-11570,99066,62903,-11570,-40038,86491,96119,99066,36452,-11570
5450,-84540,88527,-3990,-10281,96887,-13726,2314,0,0,-39087,50387,95942,99092,36670,-11728,99092,63163,-11728,-39087,86827,95942,99092,36670,-11728
5500,-85532,87635,-2106,-10679,96388,-13272,2314,0,0,-38146,48654,95765,99119,36882,-11888,99119,63417,-11888,-38146,87155,95765,99119,36882,-11888
5550,-86493,86711,-221,-11073,95855,-12815,2314,0,0,-37217,46934,95587,99144,37089,-12049,99144,63664,-12049,-37217,87475,95587,99144,37089,-12049
5600,-87424,85757,1664,-11461,95288,-12354,2314,0,0,-36300,45229,95408,99169,37290,-12212,99169,63904,-12212,-36300,87787,95408,99169,37290,-12212
5650,-88323,84772,3548,-11845,94688,-11889,2314,0,0,-35394,43538,95229,99193,37486,-12375,99193,64138,-12375,-35394,88091,95229,99193,37486,-12375
5700,-89191,83757,5431,-12224,94054,-11420,2314,0,0,-34500,41862,95050,99217,37677,-12539,99217,64365,-12539,-34500,88388,95050,99217,37677,-12539
5750,-90028,82713,7312,-12598,93388,-10949,2314,0,0,-33618,40203,94870,99240,37862,-12704,99240,64587,-12704,-33618,88677,94870,99240,37862,-12704
5800,-90832,81639,9190,-12967,92691,-10474,2314,0,0,-32749,38561,94691,99262,38042,-12870,99262,64802,-12870,-32749,88960,94691,99262,38042,-12870
5850,-91605,80536,11066,-13330,91962,-9996,2314,0,0,-31893,36936,94511,99284,38218,-13036,99284,65012,-13036,-31893,89235,94511,99284,38218,-13036
5900,-92344,79404,12937,-13689,91202,-9516,2314,0,0,-31051,35329,94332,99305,38389,-13201,99305,65216,-13201,-31051,89503,94332,99305,38389,-13201
5950,-93051,78245,14804,-14042,90412,-9033,2314,0,0,-30221,33740,94153,99325,38555,-13367,99325,65414,-13367,-30221,89765,94153,99325,38555,-13367
6000,-93725,77057,16665,-14389,89592,-8548,2314,0,0,-29406,32170,93973,99344,38717,-13531,99344,65607,-13531,-29406,90020,93973,99344,38717,-13531
6050,-94365,75842,18521,-14731,88742,-8061,2314,0,0,-28604,30619,93795,99363,38874,-13695,99363,65795,-13695,-28604,90270,93795,99363,38874,-13695
6100,-94972,74600,20370,-15067,87862,-7571,2314,0,0,-27816,29087,93616,99382,39028,-13859,99382,65978,-13859,-27816,90512,93616,99382,39028,-13859
6150,-95546,73332,22211,-15398,86954,-7080,2314,0,0,-27043,27575,93438,99399,39177,-14022,99399,66156,-14022,-27043,90749,93438,99399,39177,-14022
6200,-96085,72037,24045,-15722,86017,-6588,2314,0,0,-26284,26082,93261,99416,39322,-14185,99416,66329,-14185,-26284,90980,93261,99416,39322,-14185
6250,-96590,70717,25870,-16040,85052,-6094,2314,0,0,-25540,24610,93084,99433,39463,-14344,99433,66498,-14344,-25540,91206,93084,99433,39463,-14344
6300,-97061,69372,27686,-16352,84059,-5599,2314,0,0,-24811,23158,92907,99449,39601,-14504,99449,66662,-14504,-24811,91426,92907,99449,39601,-14504
6350,-97497,68002,29493,-16657,83037,-5103,2314,0,0,-24097,21726,92731,99464,39734,-14662,99464,66822,-14662,-24097,91640,92731,99464,39734,-14662
6400,-97899,66608,31288,-16956,81988,-4606,2314,0,0,-23398,20315,92556,99479,39865,-14819,99479,66977,-14819,-23398,91849,92556,99479,39865,-14819
6450,-98266,65190,33073,-17248,80911,-4108,2314,0,0,-22714,18924,92382,99493,39991,-14973,99493,67129,-14973,-22714,92053,92382,99493,39991,-14973
6500,-98598,63750,34846,-17533,79807,-3610,2314,0,0,-22046,17554,92209,99507,40115,-15126,99507,67276,-15126,-22046,92252,92209,99507,40115,-15126
6550,-98895,62286,36606,-17812,78675,-3111,2314,0,0,-21393,16204,92036,99520,40235,-15277,99520,67419,-15277,-21393,92446,92036,99520,40235,-15277
6600,-99157,60801,38354,-18083,77517,-2612,2314,0,0,-20755,14875,91864,99533,40352,-15426,99533,67559,-15426,-20755,92635,91864,99533,40352,-15426
6650,-99383,59293,40088,-18347,76331,-2114,2314,0,0,-20134,13567,91694,99546,40465,-15576,99546,67695,-15576,-20134,92820,91694,99546,40465,-15576
6700,-99575,57765,41807,-18603,75119,-1615,2314,0,0,-19528,12279,91524,99557,40576,-15722,99557,67827,-15722,-19528,93000,91524,99557,40576,-15722
6750,-99730,56216,43512,-18852,73880,-1116,2314,0,0,-18938,11012,91355,99569,40684,-15865,99569,67956,-15865,-18938,93175,91355,99569,40684,-15865
6800,-99851,54648,45201,-19093,72616,-618,2314,0,0,-18364,9765,91188,99580,40789,-16008,99580,68081,-16008,-18364,93346,91188,99580,40789,-16008
6850,-99936,53059,46875,-19327,71325,-120,2314,0,0,-17805,8539,91021,99591,40891,-16150,99591,68203,-16150,-17805,93513,91021,99591,40891,-16150
6900,-99985,51452,48531,-19552,70008,377,2314,0,0,-17263,7333,90856,99601,40991,-16289,99601,68322,-16289,-17263,93676,90856,99601,40991,-16289
6950,-99999,49827,50171,-19770,68666,873,2314,0,0,-16736,6147,90692,99611,41087,-16426,99611,68437,-16426,-16736,93835,90692,99611,41087,-16426
7000,-99978,48184,51792,-19980,67300,1368,2314,0,0,-16226,4982,90529,99621,41182,-16564,99621,68550,-16564,-16226,93990,90529,99621,41182,-16564
7050,-99921,46524,53395,-20181,65908,1861,2314,0,0,-15731,3837,90368,99630,41273,-16698,99630,68659,-16698,-15731,94141,90368,99630,41273,-16698
7100,-99828,44847,54979,-20374,64492,2354,2314,0,0,-15252,2711,90208,99640,41363,-16831,99640,68766,-16831,-15252,94288,90208,99640,41363,-16831
7150,-99700,43155,56544,-20559,63053,2845,2314,0,0,-14789,1606,90049,99648,41449,-16962,99648,68869,-16962,-14789,94432,90049,99648,41450,-16962
7200,-99537,41447,58089,-20736,61590,3334,2314,0,0,-14342,520,89892,99657,41534,-17092,99657,68970,-17092,-14342,94572,89892,99657,41534,-17092
7250,-99338,39724,59613,-20904,60104,3821,2314,0,0,-13910,-547,89736,99665,41617,-17220,99665,69069,-17220,-13910,94709,89736,99665,41617,-17220
7300,-99104,37987,61115,-21064,58597,4307,2314,0,0,-13494,-1594,89582,99673,41697,-17345,99673,69165,-17345,-13494,94842,89582,99673,41697,-17345
7350,-98835,36237,62596,-21215,57067,4790,2314,0,0,-13094,-2621,89429,99680,41775,-17471,99680,69258,-17471,-13094,94972,89429,99680,41775,-17471
7400,-98530,34474,64055,-21358,55516,5271,2314,0,0,-12709,-3630,89278,99688,41851,-17595,99688,69349,-17595,-12709,95099,89278,99688,41851,-17595
7450,-98191,32698,65491,-21492,53945,5750,2314,0,0,-12339,-4620,89129,99695,41925,-17716,99695,69437,-17716,-12339,95222,89129,99695,41925,-17716
7500,-97816,30911,66904,-21618,52355,6225,2314,0,0,-11985,-5591,88981,99701,41997,-17835,99701,69523,-17835,-11985,95343,88981,99701,41997,-17835
7550,-97407,29113,68293,-21735,50745,6698,2314,0,0,-11646,-6544,88835,99708,42067,-17954,99708,69607,-17954,-11646,95461,88835,99708,42067,-17954
7600,-96963,27305,69657,-21843,49116,7168,2314,0,0,-11322,-7478,88691,99714,42135,-18071,99714,69688,-18071,-11322,95575,88691,99714,42135,-18071
7650,-96485,25487,70997,-21943,47470,7635,2314,0,0,-11012,-8394,88549,99720,42202,-18184,99720,69768,-18184,-11012,95687,88549,99720,42202,-18184
7700,-95973,23660,72312,-22034,45807,8099,2314,0,0,-10717,-9292,88408,99726,42267,-18298,99726,69845,-18298,-10717,95797,88408,99726,42267,-18298
7750,-95426,21824,73601,-22117,44127,8558,2314,0,0,-10437,-10172,88270,99731,42330,-18408,99731,69921,-18408,-10437,95903,88270,99731,42330,-18408
7800,-94846,19981,74864,-22191,42432,9015,2314,0,0,-10171,-11035,88133,99736,42391,-18517,99736,69994,-18517,-10171,96007,88133,99736,42391,-18517
7850,-94232,18131,76100,-22257,40722,9467,2314,0,0,-9918,-11880,87999,99741,42451,-18623,99741,70065,-18623,-9918,96108,87999,99741,42451,-18623
7900,-93584,16274,77309,-22314,38998,9916,2314,0,0,-9680,-12708,87866,99746,42509,-18727,99746,70135,-18727,-9680,96207,87866,99746,42509,-18727
7950,-92903,14411,78491,-22362,37260,10360,2314,0,0,-9455,-13519,87736,99750,42566,-18829,99750,70203,-18829,-9455,96303,87736,99750,42566,-18829
8000,-92189,12544,79645,-22402,35510,10800,2314,0,0,-9243,-14314,87607,99755,42621,-18929,99755,70269,-18929,-9243,96397,87607,99755,42621,-18929
8050,-91443,10672,80771,-22433,33747,11235,2314,0,0,-9045,-15091,87481,99759,42675,-19026,99759,70333,-19026,-9045,96489,87481,99759,42675,-19026
8100,-90664,8796,81868,-22456,31973,11666,2314,0,0,-8859,-15853,87357,99762,42728,-19121,99762,70395,-19121,-8859,96578,87357,99762,42728,-19121
