Time,SBUS A          V-node,SBUS B          V-node,SBUS C          V-node,SBUS A 22   A I-branch,SBUS B 22   B I-branch,SBUS C 22   C I-branch,FAULTA        I-branch,FAULTB        I-branch,FAULTC        I-branch,TACS   PV001V I-branch,TACS   PV001I I-branch,TACS   PV001W I-branch,TACS   PV002V I-branch,TACS   PV002I I-branch,TACS   PV002W I-branch,TACS   ST001V I-branch,TACS   ST001I I-branch,TACS   ST001W I-branch,TACS   ST002V I-branch,TACS   ST002I I-branch,TACS   ST002W I-branch,TACS   ST003V I-branch,TACS   ST003I I-branch,TACS   ST003W I-branch
2500,10464,80892,-91360,54515,57758,-99751,0,0,0,-92782,42248,70262,97740,44271,83598,97740,44271,83598,-92782,42050,70262,97740,44271,83598
2550,8587,81986,-90578,53073,59258,-99862,0,0,0,-92883,43683,72287,97803,45689,84814,97803,45689,84814,-92883,43484,72287,97803,45689,84814
2600,6708,83050,-89763,51617,60734,-99941,0,0,0,-92887,45083,74617,97864,47071,85988,97864,47071,85988,-92887,44882,74617,97864,47071,85988
2650,4826,84086,-88916,50148,62185,-99986,0,0,0,-92768,46448,77215,97925,48417,87080,97925,48417,87080,-92768,46245,77215,97925,48417,87080
2700,2942,85091,-88038,48665,63612,-99999,0,0,0,-92504,47780,79976,97985,49728,88110,97985,49728,88110,-92504,47575,79976,97985,49728,88110
2750,1058,86066,-87128,47167,65014,-99979,0,0,0,-92089,49079,82746,98045,51005,89079,98045,51005,89079,-92089,48872,82746,98045,51005,89079
2800,-827,87010,-86188,45656,66392,-99926,0,0,0,-91536,50346,85358,98104,52249,89965,98104,52249,89965,-91536,50137,85358,98104,52249,89965
2850,-2712,87924,-85216,44128,67747,-99839,0,0,0,-90871,51581,87696,98162,53461,90748,98162,53461,90748,-90871,51371,87696,98162,53461,90748
2900,-4595,88806,-84215,42585,69078,-99718,0,0,0,-90128,52786,89710,98220,54642,91427,98220,54642,91427,-90128,52574,89710,98220,54642,91427
2950,-6477,89657,-83184,41027,70386,-99564,0,0,0,-89331,53961,91411,98277,55792,92004,98277,55792,92004,-89331,53747,91411,98277,55792,92004
3000,-8357,90476,-82123,39454,71669,-99376,0,0,0,-88499,55107,92838,98333,56913,92458,98333,56913,92458,-88499,54892,92838,98333,56913,92458
3050,-10234,91262,-81033,37866,72926,-99153,0,0,0,-87639,56225,94036,98388,58004,92767,98388,58004,92767,-87639,56008,94036,98388,58004,92767
3100,-12107,92017,-79914,36265,74159,-98898,0,0,0,-86755,57315,95047,98443,59067,92973,98443,59067,92973,-86755,57097,95047,98443,59067,92973
3150,-13976,92738,-78767,34651,75365,-98608,0,0,0,-85849,58379,95902,98496,60102,93035,98496,60102,93035,-85849,58159,95902,98496,60102,93035
3200,-15840,93427,-77591,33025,76545,-98285,0,0,0,-84922,59416,96628,98549,61110,92993,98549,61110,92993,-84922,59195,96628,98549,61110,92993
3250,-17698,94082,-76389,31386,77698,-97928,0,0,0,-83975,60427,97245,98601,62093,92828,98601,62093,92828,-83975,60205,97245,98601,62093,92828
3300,-19550,94704,-75159,29735,78824,-97538,0,0,0,-83007,61414,97769,98653,63049,92540,98653,63049,92540,-83007,61190,97769,98653,63049,92540
3350,-21395,95293,-73902,28072,79924,-97115,0,0,0,-82021,62376,98214,98703,63981,92149,98703,63981,92149,-82021,62151,98214,98703,63981,92149
3400,-23232,95847,-72619,26398,80997,-96658,0,0,0,-81017,63314,98590,98753,64889,91613,98753,64889,91613,-81017,63088,98590,98753,64889,91613
3450,-25061,96367,-71310,24713,82043,-96169,0,0,0,-79996,64229,98906,98801,65772,90974,98801,65772,90974,-79996,64002,98906,98801,65772,90974
3500,-26882,96854,-69976,23017,83063,-95648,0,0,0,-78960,65122,99169,98849,66633,90212,98849,66633,90212,-78960,64893,99169,98849,66633,90212
3550,-28692,97305,-68617,21310,84056,-95094,0,0,0,-77908,65993,99387,98896,67472,89326,98896,67472,89326,-77908,65762,99387,98896,67472,89326
3600,-30493,97723,-67234,19593,85023,-94508,0,0,0,-76843,66842,99564,98941,68288,88316,98941,68288,88316,-76843,66610,99564,98941,68288,88316
3650,-32282,98105,-65827,17866,85962,-93891,0,0,0,-75765,67670,99706,98986,69084,87183,98986,69084,87183,-75765,67437,99706,98986,69084,87183
3700,-34061,98453,-64396,16129,86875,-93242,0,0,0,-74675,68478,99815,99030,69858,85926,99030,69858,85926,-74675,68244,99815,99030,69858,85926
3750,-35827,98765,-62943,14382,87761,-92561,0,0,0,-73575,69265,99896,99072,70613,84566,99072,70613,84566,-73575,69030,99896,99072,70613,84566
3800,-37580,99043,-61467,12628,88620,-91850,0,0,0,-72465,70034,99952,99113,71347,83083,99113,71347,83083,-72465,69798,99952,99113,71347,83083
3850,-39320,99285,-59969,10865,89451,-91108,0,0,0,-71346,70783,99986,99154,72063,81497,99154,72063,81497,-71346,70546,99986,99154,72063,81497
3900,-41046,99492,-58451,9094,90255,-90335,0,0,0,-70220,71514,99998,99193,72760,79807,99193,72760,79807,-70220,71276,99998,99193,72760,79807
3950,-42757,99664,-56911,7317,91030,-89532,0,0,0,-69086,72226,99993,99231,73438,78015,99231,73438,78015,-69086,71987,99993,99231,73438,78015
4000,-44454,99800,-55351,5534,91777,-88699,0,0,0,-67947,72922,99971,99268,74099,76119,99268,74099,76119,-67947,72682,99971,99268,74099,76119
4050,-46134,99901,-53771,3745,92495,-87836,0,0,0,-66802,73600,99935,99303,74743,74121,99303,74743,74121,-66802,73359,99935,99303,74743,74121
4100,-47798,99967,-52173,1952,93184,-86943,0,0,0,-65654,74261,99885,99338,75370,72040,99338,75370,72040,-65654,74019,99885,99338,75370,72040
4150,-49445,99997,-50555,154,93843,-86021,0,0,0,-64501,74906,99822,99372,75981,69876,99372,75981,69876,-64501,74663,99822,99372,75981,69876
4200,-51075,99991,-48920,-1646,94471,-85070,0,0,0,-63346,75535,99749,99404,76576,67630,99404,76576,67630,-63346,75291,99749,99404,76576,67630
4250,-52686,99950,-47268,-3448,95069,-84090,0,0,0,-62189,76148,99666,99435,77155,65323,99435,77155,65323,-62189,75904,99666,99435,77155,65323
4300,-54279,99873,-45598,-5251,95634,-83082,0,0,0,-61030,76747,99573,99465,77719,62933,99465,77719,62933,-61030,76501,99573,99465,77719,62933
4350,-55852,99761,-43913,-7055,96168,-82045,0,0,0,-59871,77330,99472,99495,78269,60481,99495,78269,60481,-59871,77084,99472,99495,78269,60481
4400,-57406,99613,-42211,-8858,96669,-80979,0,0,0,-58712,77899,99364,99523,78804,57967,99523,78804,57967,-58712,77652,99364,99523,78804,57967
4450,-58939,99430,-40495,-10659,97136,-79886,0,0,0,-57554,78454,99249,99550,79326,55392,99550,79326,55392,-57554,78207,99249,99550,79326,55392
4500,-60451,99212,-38765,-12459,97570,-78765,0,0,0,-56398,78996,99127,99576,79834,52775,99576,79834,52775,-56398,78747,99127,99576,79834,52775
4550,-61942,98958,-37020,-14255,97969,-77617,0,0,0,-55243,79524,99000,99601,80328,50117,99601,80328,50117,-55243,79275,99000,99601,80328,50117
4600,-63410,98670,-35263,-16047,98334,-76441,0,0,0,-54091,80039,98867,99626,80810,47418,99626,80810,47418,-54091,79789,98867,99626,80810,47418
4650,-64857,98346,-33493,-17834,98664,-75239,0,0,0,-52943,80541,98730,99649,81280,44678,99649,81280,44678,-52943,80290,98730,99649,81280,44678
4700,-66280,97987,-31711,-19616,98958,-74011,0,0,0,-51798,81031,98588,99672,81737,41897,99672,81737,41897,-51798,80780,98588,99672,81737,41897
4750,-67679,97593,-29918,-21391,99216,-72756,0,0,0,-50658,81509,98442,99693,82182,39074,99693,82182,39074,-50658,81257,98442,99693,82182,39074
4800,-69055,97165,-28114,-23159,99437,-71475,0,0,0,-49523,81975,98293,99714,82616,36251,99714,82616,36251,-49523,81722,98293,99714,82616,36251
4850,-70406,96703,-26300,-24919,99623,-70169,0,0,0,-48394,82429,98140,99734,83039,33387,99734,83039,33387,-48394,82176,98140,99734,83039,33387
4900,-71732,96205,-24477,-26671,99772,-68839,0,0,0,-47270,82872,97984,99753,83451,30503,99753,83451,30503,-47270,82619,97984,99753,83451,30503
4950,-73032,95674,-22645,-28413,99884,-67483,0,0,0,-46154,83305,97826,99772,83852,27598,99772,83852,27598,-46154,83050,97826,99772,83852,27598
5000,-74307,95109,-20805,-30146,99959,-66104,0,0,0,-45044,83726,97665,99790,84243,24672,99790,84243,24672,-45044,83471,97665,99790,84243,24672
5050,-75555,94510,-18958,-31868,99997,-64701,0,0,0,-43942,84137,97502,99807,84623,21726,99807,84623,21726,-43942,83882,97502,99807,84623,21726
5100,-76776,93877,-17104,-33579,99999,-63274,0,0,0,-42849,84538,97336,99823,84994,18780,99823,84994,18780,-42849,84282,97336,99823,84994,18780
5150,-77970,93211,-15244,-35279,99963,-61825,0,0,0,-41764,84930,97169,99838,85355,15833,99838,85355,15833,-41764,84673,97169,99838,85355,15833
5200,-79137,92512,-13378,-36967,99891,-60354,0,0,0,-40688,85311,97001,99853,85707,12866,99853,85707,12866,-40688,85054,97001,99853,85707,12866
5250,-80275,91780,-11508,-38642,99782,-58861,0,0,0,-39621,85683,96830,99867,86050,9899,99867,86050,9899,-39621,85426,96830,99867,86050,9899
5300,-81385,91016,-9634,-40304,99637,-57348,0,0,0,-38565,86046,96659,99880,86385,6912,99880,86385,6912,-38565,85788,96659,99880,86385,6912
5350,-82466,90219,-7756,-41953,99456,-55813,0,0,0,-37519,86400,96486,99893,86710,3945,99893,86710,3945,-37519,86141,96486,99893,86710,3945
5400,-83517,89390,-5875,-43588,99239,-54259,0,0,0,-36483,86745,96312,99905,87028,978,99905,87027,978,-36483,86486,96312,99905,87028,978
5450,-84539,88529,-3993,-45208,98986,-52686,0,0,0,-35459,87082,96138,99916,87337,-1989,99916,87337,-1989,-35459,86822,96138,99916,87337,-1989
5500,-85531,87637,-2109,-46814,98697,-51093,0,0,0,-34447,87410,95962,99926,87638,-4956,99926,87638,-4956,-34447,87150,95962,99926,87638,-4956
5550,-86492,86713,-224,-48404,98374,-49483,0,0,0,-33446,87731,95786,99936,87932,-7902,99936,87931,-7902,-33446,87470,95786,99936,87931,-7902
5600,-87423,85759,1661,-49979,98015,-47855,0,0,0,-32458,88043,95610,99945,88218,-10828,99945,88218,-10828,-32458,87782,95610,99945,88218,-10828
5650,-88322,84774,3545,-51538,97622,-46210,0,0,0,-31483,88348,95433,99953,88496,-13733,99953,88496,-13733,-31483,88086,95433,99953,88496,-13733
5700,-89190,83760,5428,-53081,97195,-44549,0,0,0,-30521,88645,95255,99960,88768,-16638,99960,88768,-16638,-30521,88383,95255,99960,88768,-16638
5750,-90027,82715,7309,-54606,96734,-42873,0,0,0,-29572,88934,95078,99967,89033,-19502,99967,89033,-19502,-29572,88672,95078,99967,89033,-19502
5800,-90831,81641,9188,-56114,96239,-41181,0,0,0,-28636,89217,94900,99973,89291,-22345,99973,89291,-22345,-28636,88954,94900,99973,89291,-22345
5850,-91604,80538,11063,-57604,95711,-39475,0,0,0,-27715,89493,94723,99979,89543,-25168,99979,89543,-25168,-27715,89230,94723,99979,89543,-25168
5900,-92343,79407,12934,-59076,95150,-37756,0,0,0,-26808,89761,94545,99983,89788,-27949,99983,89788,-27949,-26808,89498,94545,99983,89788,-27949
5950,-93050,78247,14801,-60530,94556,-36023,0,0,0,-25915,90024,94368,99987,90027,-30710,99987,90027,-30710,-25915,89760,94368,99987,90027,-30710
6000,-93724,77060,16662,-61964,93930,-34278,0,0,0,-25037,90279,94190,99991,90260,-33430,99991,90260,-33430,-25037,90015,94190,99991,90260,-33430
6050,-94365,75845,18518,-63378,93271,-32521,0,0,0,-24175,90529,94013,99994,90488,-36108,99994,90488,-36108,-24175,90264,94013,99994,90488,-36108
6100,-94972,74603,20367,-64773,92581,-30753,0,0,0,-23327,90772,93837,99996,90709,-38725,99996,90709,-38725,-23327,90507,93837,99996,90709,-38725
6150,-95545,73334,22208,-66147,91859,-28974,0,0,0,-22495,91009,93661,99997,90925,-41321,99997,90925,-41321,-22495,90744,93661,99997,90925,-41321
6200,-96084,72040,24042,-67499,91106,-27186,0,0,0,-21679,91241,93485,99998,91136,-43876,99998,91136,-43876,-21679,90975,93485,99998,91136,-43876
6250,-96589,70720,25868,-68830,90321,-25388,0,0,0,-20879,91466,93310,99999,91342,-46369,99999,91342,-46369,-20879,91201,93310,99999,91342,-46369
6300,-97060,69375,27684,-70139,89506,-23581,0,0,0,-20094,91686,93135,99998,91542,-48800,99998,91542,-48800,-20094,91421,93135,99998,91542,-48800
6350,-97497,68005,29490,-71426,88660,-21767,0,0,0,-19326,91901,92961,99997,91738,-51190,99997,91738,-51190,-19326,91635,92961,99997,91738,-51190
6400,-97898,66611,31286,-72689,87783,-19945,0,0,0,-18574,92111,92788,99996,91928,-53539,99996,91928,-53539,-18574,91844,92788,99996,91928,-53539
6450,-98265,65193,33070,-73929,86876,-18116,0,0,0,-17839,92315,92616,99994,92115,-55826,99994,92115,-55826,-17839,92048,92616,99994,92114,-55826
6500,-98597,63753,34843,-75145,85940,-16281,0,0,0,-17120,92514,92444,99992,92296,-58051,99992,92296,-58051,-17120,92247,92444,99992,92296,-58051
6550,-98894,62289,36604,-76336,84973,-14440,0,0,0,-16419,92708,92273,99989,92473,-60214,99989,92473,-60214,-16419,92441,92273,99989,92473,-60214
6600,-99156,60804,38351,-77503,83978,-12595,0,0,0,-15734,92898,92103,99986,92646,-62336,99986,92646,-62336,-15734,92630,92103,99986,92646,-62336
6650,-99383,59297,40085,-78644,82953,-10745,0,0,0,-15066,93082,91935,99983,92814,-64397,99983,92814,-64397,-15066,92814,91935,99983,92814,-64397
6700,-99574,57768,41805,-79759,81899,-8891,0,0,0,-14415,93262,91767,99979,92979,-66395,99979,92979,-66395,-14415,92994,91767,99979,92979,-66395
6750,-99730,56220,43510,-80847,80816,-7035,0,0,0,-13781,93438,91600,99974,93140,-68332,99974,93140,-68332,-13781,93170,91600,99974,93140,-68332
6800,-99851,54651,45199,-81909,79705,-5176,0,0,0,-13164,93610,91434,99970,93296,-70207,99970,93296,-70207,-13164,93341,91434,99970,93296,-70207
6850,-99936,53063,46872,-82943,78566,-3314,0,0,0,-12564,93777,91270,99965,93449,-72041,99965,93449,-72041,-12564,93508,91270,99965,93449,-72041
6900,-99985,51456,48529,-83950,77399,-1452,0,0,0,-11982,93940,91107,99959,93599,-73792,99959,93599,-73792,-11982,93671,91107,99959,93599,-73792
6950,-99999,49830,50168,-84929,76205,411,0,0,0,-11416,94099,90945,99954,93744,-75502,99954,93744,-75502,-11416,93830,90945,99954,93744,-75502
7000,-99978,48187,51790,-85880,74984,2274,0,0,0,-10868,94254,90784,99948,93887,-77150,99948,93887,-77150,-10868,93984,90784,99948,93887,-77150
7050,-99921,46527,53393,-86802,73737,4136,0,0,0,-10337,94405,90625,99942,94026,-78737,99942,94026,-78737,-10337,94136,90625,99942,94026,-78737
7100,-99828,44851,54977,-87695,72463,5997,0,0,0,-9823,94553,90467,99935,94161,-80261,99935,94161,-80261,-9823,94283,90467,99935,94161,-80261
7150,-99700,43158,56542,-88558,71163,7856,0,0,0,-9326,94697,90310,99928,94294,-81724,99928,94294,-81724,-9326,94427,90310,99928,94294,-81724
7200,-99537,41450,58086,-89392,69838,9713,0,0,0,-8846,94837,90155,99922,94423,-83146,99922,94423,-83146,-8846,94567,90155,99922,94423,-83146
7250,-99338,39727,59610,-90195,68488,11566,0,0,0,-8383,94974,90002,99915,94549,-84485,99915,94549,-84485,-8383,94703,90002,99915,94549,-84485
7300,-99104,37991,61113,-90969,67113,13416,0,0,0,-7937,95107,89850,99907,94673,-85783,99907,94673,-85783,-7937,94837,89850,99907,94673,-85783
7350,-98835,36240,62594,-91712,65715,15261,0,0,0,-7508,95238,89699,99900,94793,-87019,99900,94793,-87019,-7508,94967,89699,99900,94793,-87019
7400,-98530,34477,64053,-92424,64293,17101,0,0,0,-7095,95365,89551,99892,94911,-88214,99892,94911,-88214,-7095,95094,89551,99892,94911,-88214
7450,-98191,32702,65489,-93106,62848,18936,0,0,0,-6699,95488,89404,99884,95026,-89327,99884,95026,-89327,-6699,95217,89404,99884,95026,-89327
7500,-97817,30915,66902,-93756,61381,20764,0,0,0,-6319,95609,89258,99877,95139,-90398,99877,95139,-90398,-6319,95338,89258,99877,95139,-90398
7550,-97408,29117,68291,-94375,59891,22585,0,0,0,-5956,95727,89115,99869,95248,-91408,99869,95248,-91408,-5956,95455,89115,99869,95248,-91408
7600,-96964,27309,69655,-94962,58381,24399,0,0,0,-5608,95842,88973,99860,95356,-92356,99860,95356,-92356,-5608,95570,88973,99860,95356,-92356
7650,-96486,25491,70995,-95518,56850,26204,0,0,0,-5276,95954,88833,99852,95461,-93262,99852,95461,-93262,-5276,95682,88833,99852,95461,-93262
7700,-95974,23664,72310,-96042,55298,28000,0,0,0,-4960,96063,88695,99844,95563,-94086,99844,95563,-94086,-4960,95791,88695,99844,95563,-94086
7750,-95427,21828,73599,-96534,53727,29787,0,0,0,-4660,96170,88559,99835,95663,-94869,99835,95663,-94869,-4660,95898,88559,99835,95663,-94869
7800,-94847,19985,74862,-96993,52137,31564,0,0,0,-4375,96274,88425,99827,95761,-95611,99827,95761,-95611,-4375,96002,88425,99827,95761,-95611
7850,-94233,18134,76098,-97421,50529,33330,0,0,0,-4104,96375,88294,99818,95857,-96270,99818,95857,-96270,-4104,96103,88294,99818,95857,-96270
7900,-93585,16278,77308,-97816,48903,35084,0,0,0,-3849,96474,88164,99809,95950,-96888,99809,95950,-96888,-3849,96202,88164,99809,95950,-96888
7950,-92904,14415,78489,-98178,47260,36826,0,0,0,-3608,96571,88036,99801,96042,-97445,99801,96042,-97445,-3608,96298,88036,99801,96042,-97445
8000,-92190,12547,79643,-98508,45600,38556,0,0,0,-3381,96665,87910,99792,96131,-97939,99792,96131,-97939,-3381,96392,87910,99792,96131,-97939
8050,-91444,10675,80769,-98806,43924,40272,0,0,0,-3168,96756,87787,99783,96219,-98392,99783,96218,-98392,-3168,96483,87787,99783,96218,-98392
8100,-90665,8799,81866,-99070,42233,41975,0,0,0,-2968,96846,87666,99774,96304,-98784,99774,96304,-98784,-2968,96573,87666,99774,96304,-98784
8150,-89853,6920,82934,-99302,40528,43662,0,0,0,-2782,96933,87547,99765,96388,-99114,99765,96388,-99114,-2782,96660,87547,99765,96388,-99114
8200,-89010,5039,83972,-99501,38808,45335,0,0,0,-2609,97018,87430,99757,96469,-99402,99757,96469,-99402,-2609,96745,87430,99757,96469,-99402
8250,-88135,3155,84981,-99667,37074,46992,0,0,0,-2449,97101,87316,99748,96549,-99629,99748,96549,-99629,-2449,96828,87316,99748,96549,-99629
8300,-87229,1271,85959,-99799,35328,48633,0,0,0,-2301,97182,87204,99739,96627,-99793,99739,96627,-99793,-2301,96909,87204,99739,96627,-99793
8350,-86292,-614,86907,-99899,33570,50257,0,0,0,-2164,97261,87095,99730,96704,-99917,99730,96704,-99917,-2164,96988,87095,99730,96704,-99917
8400,-85324,-2499,87824,-99966,31800,51864,0,0,0,-2040,97338,86988,99721,96779,-99979,99721,96779,-99979,-2040,97064,86988,99721,96779,-99979
8450,-84326,-4383,88709,-99999,30019,53452,0,0,0,-1926,97413,86884,99713,96852,-99999,99713,96852,-99999,-1926,97139,86884,99713,96852,-99999
