Time,SBUS A          V-node,SBUS B          V-node,SBUS C          V-node,SBUS A 22   A I-branch,SBUS B 22   B I-branch,SBUS C 22   C I-branch,FAULTA        I-branch,FAULTB        I-branch,FAULTC        I-branch,TACS   PV001V I-branch,TACS   PV001I I-branch,TACS   PV001W I-branch,TACS   PV002V I-branch,TACS   PV002I I-branch,TACS   PV002W I-branch,TACS   ST001V I-branch,TACS   ST001I I-branch,TACS   ST001W I-branch,TACS   ST002V I-branch,TACS   ST002I I-branch,TACS   ST002W I-branch,TACS   ST003V I-branch,TACS   ST003I I-branch,TACS   ST003W I-branch
750,69223,27882,-97110,36759,-5183,-28400,2151,0,0,-92383,-27307,60693,95781,-55128,-20356,95781,-45368,-20356,-92383,-39167,60693,95781,-55128,-20356
800,67851,29687,-97542,36530,-3212,-28828,2151,0,0,-92012,-23198,60571,95846,-52600,-20494,95846,-42291,-20494,-92012,-35728,60571,95846,-52600,-20494
850,66454,31482,-97940,36288,-1242,-29245,2151,0,0,-91668,-19190,60455,95910,-50135,-20621,95910,-39290,-20621,-91668,-32375,60455,95910,-50135,-20621
900,65034,33265,-98304,36033,724,-29652,2151,0,0,-91352,-15282,60346,95975,-47733,-20743,95975,-36365,-20743,-91352,-29104,60346,95975,-47733,-20743
950,63590,35037,-98632,35767,2688,-30048,2151,0,0,-91063,-11470,60243,96040,-45391,-20855,96040,-33514,-20855,-91063,-25914,60243,96040,-45391,-20855
1000,62124,36796,-98925,35490,4646,-30433,2151,0,0,-90802,-7752,60147,96105,-43109,-20962,96105,-30735,-20962,-90802,-22802,60147,96105,-43109,-20962
1050,60636,38542,-99183,35201,6600,-30807,2151,0,0,-90567,-4126,60059,96170,-40883,-21060,96170,-28026,-21060,-90567,-19768,60059,96170,-40883,-21060
1100,59127,40275,-99406,34902,8547,-31170,2151,0,0,-90359,-589,59979,96236,-38714,-21154,96236,-25385,-21154,-90359,-16808,59979,96236,-38714,-21154
1150,57596,41993,-99594,34592,10487,-31522,2151,0,0,-90177,2860,59908,96301,-36600,-21241,96301,-22811,-21241,-90177,-13922,59908,96301,-36600,-21241
1200,56045,43696,-99746,34272,12418,-31864,2151,0,0,-90022,6224,59846,96366,-34539,-21324,96366,-20302,-21324,-90022,-11107,59846,96366,-34539,-21324
1250,54474,45383,-99862,33942,14341,-32195,2151,0,0,-89892,9505,59795,96431,-32531,-21402,96431,-17857,-21402,-89892,-8361,59795,96431,-32531,-21402
1300,52884,47055,-99944,33602,16255,-32515,2151,0,0,-89789,12705,59755,96497,-30573,-21475,96497,-15473,-21475,-89789,-5683,59755,96497,-30573,-21475
1350,51275,48710,-99989,33254,18157,-32824,2151,0,0,-89710,15826,59727,96562,-28664,-21544,96562,-13149,-21544,-89710,-3072,59727,96562,-28664,-21544
1400,49647,50347,-99999,32897,20049,-33123,2151,0,0,-89657,18869,59712,96627,-26804,-21610,96627,-10885,-21610,-89657,-524,59712,96627,-26804,-21610
1450,48002,51967,-99974,32531,21929,-33411,2151,0,0,-89629,21838,59712,96691,-24991,-21672,96691,-8677,-21672,-89629,1960,59712,96691,-24991,-21672
1500,46340,53568,-99913,32156,23797,-33688,2151,0,0,-89625,24734,59728,96756,-23224,-21731,96756,-6526,-21731,-89625,4383,59728,96756,-23224,-21731
1550,44662,55150,-99817,31774,25652,-33954,2151,0,0,-89644,27558,59761,96820,-21502,-21787,96820,-4429,-21787,-89644,6746,59761,96820,-21502,-21787
1600,42967,56712,-99685,31383,27494,-34210,2151,0,0,-89687,30312,59813,96884,-19823,-21842,96884,-2386,-21842,-89687,9051,59813,96884,-19823,-21842
1650,41258,58255,-99518,30984,29322,-34455,2151,0,0,-89754,32998,59887,96948,-18188,-21895,96948,-394,-21895,-89754,11299,59887,96948,-18188,-21895
1700,39533,59776,-99315,30578,31136,-34689,2151,0,0,-89842,35618,59984,97012,-16593,-21947,97012,1547,-21947,-89842,13491,59984,97012,-16593,-21947
1750,37795,61277,-99077,30164,32935,-34912,2151,0,0,-89952,38173,60108,97075,-15039,-21997,97075,3439,-21997,-89952,15630,60108,97075,-15039,-21997
1800,36043,62756,-98804,29743,34719,-35124,2151,0,0,-90084,40665,60262,97138,-13525,-22048,97138,5282,-22048,-90084,17715,60262,97138,-13525,-22048
1850,34279,64212,-98496,29314,36488,-35326,2151,0,0,-90235,43096,60449,97201,-12049,-22099,97201,7079,-22099,-90235,19749,60449,97201,-12049,-22099
1900,32502,65645,-98152,28878,38241,-35516,2151,0,0,-90406,45466,60675,97263,-10611,-22150,97263,8830,-22150,-90406,21733,60675,97263,-10611,-22150
1950,30714,67056,-97774,28434,39978,-35696,2151,0,0,-90595,47778,60944,97325,-9210,-22202,97325,10536,-22202,-90595,23668,60944,97325,-9210,-22202
2000,28914,68442,-97362,27984,41698,-35864,2151,0,0,-90802,50033,61264,97387,-7844,-22256,97387,12199,-22256,-90802,25555,61264,97387,-7844,-22256
2050,27105,69804,-96914,27526,43401,-36021,2151,0,0,-91023,52232,61641,97448,-6513,-22313,97448,13819,-22313,-91023,27395,61641,97448,-6513,-22313
2100,25286,71141,-96432,27061,45088,-36167,2151,0,0,-91258,54377,62086,97508,-5216,-22372,97508,15398,-22372,-91258,29190,62086,97508,-5216,-22372
2150,23458,72453,-95916,26589,46756,-36302,2151,0,0,-91505,56469,62611,97569,-3952,-22434,97569,16937,-22434,-91505,30941,62611,97569,-3952,-22434
2200,21621,73739,-95366,26110,48407,-36425,2151,0,0,-91760,58510,63228,97629,-2721,-22499,97629,18436,-22499,-91760,32648,63228,97629,-2721,-22499
2250,19777,74999,-94782,25624,50039,-36537,2151,0,0,-92019,60500,63958,97688,-1521,-22569,97688,19897,-22569,-92019,34314,63958,97688,-1521,-22569
2300,17926,76233,-94164,25131,51652,-36637,2151,0,0,-92278,62440,64820,97747,-352,-22644,97747,21321,-22644,-92278,35938,64820,97747,-352,-22644
2350,16068,77439,-93513,24632,53245,-36726,2151,0,0,-92529,64333,65843,97806,788,-22721,97806,22708,-22721,-92529,37522,65843,97806,788,-22721
2400,14205,78618,-92828,24126,54817,-36803,2151,0,0,-92765,66179,67058,97864,1898,-22804,97864,24060,-22804,-92765,39067,67058,97864,1898,-22804
2450,12337,79769,-92111,23615,56368,-36868,2151,0,0,-92972,67980,68502,97922,2980,-22892,97922,25377,-22892,-92972,40574,68502,97922,2980,-22892
2500,10464,80891,-91361,23097,57897,-36922,2151,0,0,-93135,69736,70214,97979,4034,-22987,97979,26660,-22987,-93135,42043,70214,97979,4034,-22987
2550,8588,81985,-90578,22574,59402,-36964,2151,0,0,-93233,71449,72224,98035,5060,-23084,98035,27910,-23084,-93233,43477,72224,98035,5060,-23084
2600,6708,83050,-89763,22046,60883,-36993,2151,0,0,-93240,73119,74541,98092,6061,-23187,98092,29128,-23187,-93240,44875,74541,98092,6061,-23187
2650,4827,84085,-88917,21512,62338,-37011,2151,0,0,-93132,74749,77126,98147,7036,-23293,98147,30315,-23293,-93132,46238,77126,98147,7036,-23293
2700,2943,85090,-88038,20973,63769,-37017,2151,0,0,-92887,76338,79879,98202,7985,-23406,98202,31471,-23406,-92887,47568,79879,98202,7985,-23406
2750,1058,86065,-87129,20430,65174,-37010,2151,0,0,-92499,77887,82647,98257,8911,-23522,98257,32598,-23522,-92499,48865,82647,98257,8911,-23522
2800,-826,87009,-86188,19881,66555,-36992,2151,0,0,-91978,79399,85265,98311,9812,-23644,98311,33695,-23644,-91978,50130,85265,98311,9812,-23644
2850,-2711,87923,-85217,19326,67911,-36961,2151,0,0,-91352,80873,87611,98365,10690,-23771,98365,34765,-23771,-91352,51363,87611,98365,10690,-23771
2900,-4595,88805,-84216,18766,69243,-36918,2151,0,0,-90649,82311,89636,98418,11546,-23907,98418,35806,-23907,-90649,52566,89636,98418,11546,-23907
2950,-6477,89656,-83185,18200,70550,-36863,2151,0,0,-89895,83713,91347,98471,12379,-24048,98471,36821,-24048,-89895,53740,91347,98471,12379,-24048
3000,-8357,90475,-82124,17629,71833,-36795,2151,0,0,-89106,85081,92783,98522,13191,-24198,98522,37810,-24198,-89106,54884,92783,98522,13191,-24198
3050,-10233,91261,-81034,17052,73090,-36716,2151,0,0,-88290,86415,93990,98574,13982,-24357,98574,38773,-24357,-88290,56001,93990,98574,13982,-24357
3100,-12106,92016,-79915,16471,74321,-36624,2151,0,0,-87453,87715,95007,98624,14753,-24523,98624,39711,-24523,-87453,57089,95007,98624,14753,-24523
3150,-13975,92737,-78768,15885,75525,-36520,2151,0,0,-86594,88984,95867,98674,15504,-24697,98674,40625,-24697,-86594,58151,95867,98674,15504,-24697
3200,-15839,93426,-77592,15295,76703,-36404,2151,0,0,-85715,90222,96598,98723,16235,-24880,98723,41515,-24880,-85715,59187,96598,98723,16235,-24880
3250,-17697,94081,-76390,14700,77854,-36276,2151,0,0,-84817,91429,97219,98771,16947,-25069,98771,42382,-25069,-84817,60197,97219,98771,16947,-25069
3300,-19549,94703,-75160,14100,78978,-36136,2151,0,0,-83900,92606,97747,98819,17641,-25267,98819,43227,-25267,-83900,61182,97747,98819,17641,-25267
3350,-21394,95292,-73903,13497,80076,-35984,2151,0,0,-82965,93754,98195,98865,18317,-25472,98865,44049,-25472,-82965,62143,98195,98865,18317,-25472
3400,-23232,95846,-72620,12889,81146,-35821,2151,0,0,-82013,94874,98574,98911,18975,-25684,98911,44851,-25684,-82013,63080,98574,98911,18975,-25684
3450,-25061,96367,-71311,12277,82190,-35646,2151,0,0,-81044,95966,98893,98956,19616,-25903,98956,45632,-25903,-81044,63994,98893,98956,19616,-25903
3500,-26881,96853,-69977,11662,83207,-35459,2151,0,0,-80061,97031,99158,99000,20241,-26130,99000,46392,-26130,-80061,64885,99158,99000,20241,-26130
3550,-28692,97305,-68618,11042,84198,-35260,2151,0,0,-79064,98070,99378,99043,20849,-26366,99043,47133,-26366,-79064,65754,99378,99043,20849,-26366
3600,-30492,97722,-67235,10418,85162,-35050,2151,0,0,-78053,98949,99557,99085,21442,-26609,99085,47854,-26609,-78053,66602,99557,99085,21442,-26609
3650,-32282,98105,-65828,9791,86099,-34829,2151,0,0,-77031,99547,99700,99126,22019,-26858,99126,48557,-26858,-77031,67429,99700,99126,22019,-26858
3700,-34060,98452,-64397,9160,87009,-34596,2151,0,0,-75997,99888,99811,99166,22581,-27116,99166,49241,-27116,-75997,68235,99811,99166,22581,-27116
3750,-35826,98765,-62944,8526,87892,-34352,2151,0,0,-74955,99999,99894,99205,23129,-27380,99205,49908,-27380,-74955,69022,99894,99205,23129,-27380
3800,-37579,99042,-61468,7888,88749,-34097,2151,0,0,-73905,99899,99950,99243,23662,-27650,99243,50558,-27650,-73905,69789,99950,99243,23662,-27650
3850,-39319,99285,-59971,7248,89578,-33831,2151,0,0,-72849,99611,99985,99280,24182,-27928,99280,51190,-27928,-72849,70537,99985,99280,24182,-27928
3900,-41045,99492,-58452,6605,90379,-33554,2151,0,0,-71787,99152,99999,99316,24688,-28213,99316,51806,-28213,-71787,71267,99999,99316,24688,-28213
3950,-42757,99664,-56912,5959,91152,-33266,2151,0,0,-70719,98539,99994,99350,25181,-28503,99350,52407,-28503,-70719,71979,99994,99350,25181,-28503
4000,-44453,99800,-55352,5311,91896,-32967,2151,0,0,-69647,97786,99973,99384,25661,-28799,99384,52991,-28799,-69647,72673,99973,99384,25661,-28799
4050,-46133,99901,-53772,4661,92612,-32658,2151,0,0,-68572,96908,99938,99416,26129,-29100,99416,53561,-29100,-68572,73350,99938,99416,26129,-29100
4100,-47797,99966,-52174,4009,93298,-32338,2151,0,0,-67493,95916,99889,99447,26585,-29406,99447,54116,-29406,-67493,74010,99889,99447,26585,-29406
4150,-49445,99996,-50556,3356,93954,-32007,2151,0,0,-66412,94822,99828,99477,27028,-29718,99477,54656,-29718,-66412,74654,99828,99477,27028,-29718
4200,-51074,99990,-48921,2702,94579,-31667,2151,0,0,-65328,93636,99756,99506,27461,-30032,99506,55182,-30032,-65328,75283,99756,99506,27461,-30032
4250,-52685,99949,-47269,2047,95173,-31315,2151,0,0,-64244,92368,99674,99534,27882,-30351,99534,55695,-30351,-64244,75895,99674,99534,27882,-30351
4300,-54278,99873,-45599,1392,95735,-30954,2151,0,0,-63159,91027,99583,99561,28292,-30672,99561,56195,-30672,-63159,76493,99583,99561,28292,-30672
4350,-55851,99760,-43914,737,96264,-30582,2151,0,0,-62073,89619,99484,99586,28692,-30997,99586,56681,-30997,-62073,77075,99484,99586,28692,-30997
4400,-57405,99613,-42212,82,96761,-30200,2151,0,0,-60988,88153,99377,99611,29081,-31324,99611,57155,-31324,-60988,77644,99377,99611,29081,-31324
4450,-58938,99430,-40496,-573,97224,-29808,2151,0,0,-59905,86635,99263,99635,29461,-31653,99635,57617,-31653,-59905,78198,99263,99635,29461,-31653
4500,-60450,99211,-38766,-1226,97652,-29406,2151,0,0,-58822,85071,99143,99658,29830,-31984,99658,58067,-31984,-58822,78739,99143,99658,29830,-31984
4550,-61941,98958,-37021,-1878,98046,-28995,2151,0,0,-57742,83466,99017,99680,30190,-32316,99680,58505,-32316,-57742,79266,99017,99680,30190,-32316
4600,-63410,98669,-35264,-2528,98405,-28573,2151,0,0,-56664,81827,98886,99701,30541,-32650,99701,58932,-32650,-56664,79780,98886,99701,30541,-32650
4650,-64856,98345,-33494,-3177,98729,-28143,2151,0,0,-55590,80157,98750,99721,30883,-32984,99721,59348,-32984,-55590,80282,98750,99721,30883,-32984
4700,-66279,97987,-31712,-3823,99016,-27702,2151,0,0,-54519,78461,98610,99741,31216,-33318,99741,59754,-33318,-54519,80771,98610,99741,31216,-33318
4750,-67679,97593,-29919,-4467,99267,-27253,2151,0,0,-53453,76742,98465,99759,31540,-33654,99759,60149,-33654,-53453,81248,98465,99759,31540,-33654
4800,-69054,97165,-28115,-5108,99482,-26794,2151,0,0,-52391,75006,98317,99777,31856,-33988,99777,60533,-33988,-52391,81713,98317,99777,31856,-33988
4850,-70405,96702,-26301,-5746,99659,-26327,2151,0,0,-51334,73254,98166,99794,32164,-34323,99794,60908,-34323,-51334,82167,98166,99794,32164,-34323
4900,-71731,96205,-24478,-6381,99800,-25850,2151,0,0,-50283,71491,98011,99810,32464,-34657,99810,61274,-34657,-50283,82610,98011,99810,32464,-34657
4950,-73032,95674,-22646,-7012,99903,-25365,2151,0,0,-49237,69719,97854,99826,32756,-34991,99826,61630,-34991,-49237,83041,97854,99826,32756,-34991
5000,-74306,95109,-20806,-7639,99970,-24871,2151,0,0,-48199,67940,97694,99841,33041,-35324,99841,61976,-35324,-48199,83462,97694,99841,33041,-35324
5050,-75555,94510,-18959,-8262,99999,-24369,2151,0,0,-47167,66158,97532,99855,33319,-35656,99855,62314,-35656,-47167,83873,97532,99855,33319,-35656
5100,-76776,93877,-17105,-8881,99990,-23859,2151,0,0,-46143,64374,97367,99868,33589,-35986,99868,62643,-35986,-46143,84273,97367,99868,33589,-35986
5150,-77970,93211,-15245,-9496,99944,-23340,2151,0,0,-45126,62591,97201,99881,33853,-36315,99881,62964,-36315,-45126,84664,97201,99881,33853,-36315
5200,-79136,92512,-13380,-10106,99862,-22814,2151,0,0,-44118,60810,97033,99893,34109,-36643,99893,63277,-36643,-44118,85045,97033,99893,34109,-36643
5250,-80274,91780,-11509,-10711,99742,-22280,2151,0,0,-43119,59033,96863,99905,34360,-36969,99905,63582,-36969,-43119,85416,96863,99905,34360,-36969
5300,-81384,91015,-9635,-11311,99586,-21739,2151,0,0,-42129,57262,96692,99916,34603,-37293,99916,63879,-37293,-42129,85779,96692,99916,34603,-37293
5350,-82465,90219,-7757,-11906,99393,-21191,2151,0,0,-41148,55498,96520,99926,34841,-37614,99926,64168,-37614,-41148,86132,96520,99926,34841,-37614
5400,-83516,89390,-5877,-12496,99163,-20636,2151,0,0,-40177,53743,96347,99935,35073,-37935,99935,64450,-37935,-40177,86477,96347,99935,35073,-37935
5450,-84538,88529,-3994,-13080,98898,-20074,2151,0,0,-39216,51998,96173,99944,35298,-38252,99944,64725,-38252,-39216,86813,96173,99944,35298,-38252
5500,-85530,87637,-2110,-13658,98597,-19505,2151,0,0,-38266,50264,95997,99952,35519,-38568,99952,64993,-38568,-38266,87141,95997,99952,35519,-38568
5550,-86492,86713,-225,-14231,98261,-18930,2151,0,0,-37327,48543,95822,99959,35733,-38879,99959,65254,-38879,-37327,87461,95822,99959,35733,-38879
5600,-87422,85759,1660,-14798,97889,-18349,2151,0,0,-36399,46834,95645,99966,35942,-39189,99966,65508,-39189,-36399,87773,95645,99966,35942,-39189
5650,-88322,84775,3544,-15358,97483,-17762,2151,0,0,-35482,45139,95468,99972,36146,-39494,99972,65756,-39494,-35482,88077,95468,99972,36146,-39494
5700,-89190,83760,5427,-15913,97042,-17170,2151,0,0,-34578,43459,95291,99978,36344,-39797,99978,65998,-39797,-34578,88374,95291,99978,36344,-39797
5750,-90027,82715,7308,-16461,96567,-16572,2151,0,0,-33686,41795,95114,99983,36538,-40096,99983,66234,-40096,-33686,88663,95114,99983,36538,-40096
5800,-90831,81641,9187,-17002,96058,-15969,2151,0,0,-32807,40147,94936,99987,36727,-40391,99987,66464,-40391,-32807,88945,94936,99987,36727,-40391
5850,-91603,80539,11062,-17537,95516,-15361,2151,0,0,-31940,38515,94758,99990,36911,-40682,99990,66688,-40682,-31940,89220,94758,99990,36911,-40682
5900,-92343,79407,12933,-18064,94941,-14748,2151,0,0,-31086,36901,94580,99993,37090,-40971,99993,66906,-40971,-31086,89489,94580,99993,37090,-40971
5950,-93050,78247,14800,-18585,94332,-14131,2151,0,0,-30246,35305,94403,99995,37265,-41253,99995,67119,-41253,-30246,89751,94403,99995,37265,-41253
6000,-93724,77060,16661,-19098,93692,-13509,2151,0,0,-29420,33727,94225,99997,37436,-41532,99997,67327,-41532,-29420,90006,94225,99997,37436,-41532
6050,-94364,75845,18517,-19604,93018,-12883,2151,0,0,-28607,32167,94048,99998,37602,-41806,99998,67529,-41806,-28607,90255,94048,99998,37602,-41806
6100,-94971,74603,20366,-20103,92313,-12254,2151,0,0,-27808,30627,93871,99998,37764,-42076,99998,67727,-42076,-27808,90498,93871,99998,37764,-42076
6150,-95545,73335,22207,-20594,91576,-11621,2151,0,0,-27024,29105,93694,99998,37923,-42340,99998,67920,-42340,-27024,90735,93694,99998,37923,-42340
6200,-96084,72040,24041,-21077,90807,-10985,2151,0,0,-26254,27604,93517,99998,38077,-42600,99998,68107,-42600,-26254,90966,93517,99998,38077,-42600
6250,-96589,70720,25867,-21551,90008,-10345,2151,0,0,-25499,26122,93342,99997,38227,-42853,99997,68291,-42853,-25499,91191,93342,99997,38227,-42853
6300,-97060,69375,27683,-22018,89177,-9703,2151,0,0,-24759,24659,93166,99995,38374,-43102,99995,68470,-43102,-24759,91411,93166,99995,38374,-43102
6350,-97497,68005,29489,-22476,88315,-9058,2151,0,0,-24033,23217,92992,99993,38518,-43346,99993,68644,-43346,-24033,91625,92992,99993,38518,-43346
6400,-97898,66611,31285,-22925,87423,-8410,2151,0,0,-23323,21796,92818,99990,38657,-43585,99990,68814,-43585,-23323,91834,92818,99990,38657,-43585
6450,-98265,65194,33069,-23366,86501,-7760,2151,0,0,-22628,20394,92644,99987,38794,-43817,99987,68980,-43817,-22628,92038,92644,99987,38794,-43817
6500,-98597,63753,34842,-23798,85549,-7108,2151,0,0,-21949,19013,92472,99983,38927,-44045,99983,69142,-44045,-21949,92237,92472,99983,38927,-44045
6550,-98894,62290,36603,-24220,84567,-6455,2151,0,0,-21285,17652,92300,99979,39057,-44266,99979,69300,-44266,-21285,92431,92300,99979,39057,-44266
6600,-99156,60804,38350,-24633,83555,-5800,2151,0,0,-20637,16312,92129,99975,39183,-44482,99975,69454,-44482,-20637,92620,92129,99975,39183,-44482
6650,-99383,59297,40084,-25037,82515,-5143,2151,0,0,-20004,14993,91959,99970,39307,-44693,99970,69605,-44693,-20004,92805,91959,99970,39307,-44693
6700,-99574,57769,41804,-25431,81445,-4485,2151,0,0,-19387,13693,91790,99965,39428,-44898,99965,69752,-44898,-19387,92985,91790,99965,39428,-44898
6750,-99730,56220,43509,-25815,80346,-3827,2151,0,0,-18787,12415,91622,99960,39545,-45097,99960,69895,-45097,-18787,93160,91622,99960,39545,-45097
6800,-99851,54651,45198,-26190,79220,-3167,2151,0,0,-18202,11157,91455,99954,39660,-45291,99954,70035,-45291,-18202,93331,91455,99954,39660,-45291
6850,-99936,53063,46871,-26554,78065,-2507,2151,0,0,-17633,9919,91289,99948,39773,-45479,99948,70172,-45479,-17633,93498,91289,99948,39773,-45479
6900,-99985,51456,48528,-26908,76882,-1847,2151,0,0,-17080,8701,91124,99942,39882,-45661,99942,70305,-45661,-17080,93661,91124,99942,39882,-45661
6950,-99999,49831,50167,-27251,75672,-1187,2151,0,0,-16542,7504,90961,99935,39989,-45839,99935,70436,-45839,-16542,93820,90961,99935,39989,-45839
7000,-99978,48188,51789,-27584,74435,-527,2151,0,0,-16021,6327,90799,99929,40094,-46011,99929,70563,-46011,-16021,93975,90799,99929,40094,-46011
7050,-99921,46528,53392,-27907,73171,133,2151,0,0,-15516,5170,90638,99922,40196,-46176,99922,70687,-46176,-15516,94126,90638,99922,40196,-46176
7100,-99828,44851,54976,-28218,71882,792,2151,0,0,-15027,4033,90478,99915,40295,-46337,99915,70808,-46337,-15027,94273,90478,99915,40295,-46337
7150,-99701,43159,56541,-28519,70566,1450,2151,0,0,-14554,2916,90320,99907,40393,-46493,99907,70927,-46493,-14554,94417,90320,99907,40393,-46493
7200,-99537,41451,58085,-28809,69225,2107,2151,0,0,-14097,1818,90163,99900,40488,-46644,99900,71043,-46644,-14097,94557,90163,99900,40488,-46644
7250,-99338,39728,59609,-29087,67859,2762,2151,0,0,-13656,741,90008,99892,40581,-46789,99892,71156,-46789,-13656,94694,90008,99892,40581,-46789
7300,-99104,37991,61112,-29355,66469,3416,2151,0,0,-13230,-318,89854,99884,40671,-46929,99884,71266,-46929,-13230,94827,89854,99884,40671,-46929
7350,-98835,36241,62593,-29611,65055,4069,2151,0,0,-12820,-1357,89701,99876,40760,-47064,99876,71374,-47064,-12820,94957,89701,99876,40760,-47064
7400,-98531,34478,64052,-29856,63617,4719,2151,0,0,-12425,-2377,89551,99868,40846,-47193,99868,71479,-47193,-12425,95084,89551,99868,40846,-47193
7450,-98191,32703,65488,-30089,62157,5367,2151,0,0,-12047,-3378,89402,99860,40931,-47318,99860,71582,-47318,-12047,95208,89402,99860,40931,-47318
7500,-97817,30916,66901,-30311,60674,6013,2151,0,0,-11683,-4361,89254,99852,41013,-47438,99852,71683,-47438,-11683,95328,89254,99852,41013,-47438
7550,-97408,29118,68290,-30522,59170,6656,2151,0,0,-11335,-5325,89108,99843,41094,-47551,99843,71781,-47551,-11335,95446,89108,99843,41094,-47551
7600,-96964,27309,69655,-30721,57644,7296,2151,0,0,-11001,-6270,88964,99835,41173,-47661,99835,71877,-47661,-11001,95561,88964,99835,41173,-47661
7650,-96486,25491,70995,-30908,56098,7933,2151,0,0,-10683,-7197,88822,99826,41250,-47765,99826,71971,-47765,-10683,95672,88822,99826,41250,-47765
7700,-95974,23664,72309,-31083,54532,8567,2151,0,0,-10379,-8106,88682,99817,41325,-47864,99817,72062,-47864,-10379,95782,88682,99817,41325,-47864
7750,-95427,21829,73598,-31247,52946,9197,2151,0,0,-10090,-8997,88544,99809,41399,-47958,99809,72152,-47958,-10090,95888,88544,99809,41399,-47958
7800,-94847,19986,74861,-31398,51342,9823,2151,0,0,-9816,-9871,88407,99800,41471,-48048,99800,72240,-48048,-9816,95992,88407,99800,41471,-48048
7850,-94233,18135,76098,-31538,49719,10446,2151,0,0,-9555,-10727,88272,99791,41541,-48133,99791,72325,-48133,-9555,96093,88272,99791,41541,-48133
7900,-93585,16278,77307,-31666,48079,11064,2151,0,0,-9309,-11565,88140,99782,41610,-48213,99782,72409,-48213,-9309,96192,88140,99782,41610,-48213
7950,-92904,14416,78489,-31782,46422,11677,2151,0,0,-9076,-12387,88009,99773,41677,-48288,99773,72491,-48288,-9076,96288,88009,99773,41677,-48288
8000,-92191,12548,79643,-31887,44748,12286,2151,0,0,-8856,-13191,87881,99764,41743,-48357,99764,72571,-48357,-8856,96382,87881,99764,41743,-48357
8050,-91444,10676,80768,-31979,43059,12890,2151,0,0,-8650,-13979,87755,99755,41807,-48423,99755,72649,-48423,-8650,96474,87755,99755,41807,-48423
8100,-90665,8800,81865,-32059,41355,13489,2151,0,0,-8457,-14751,87631,99746,41870,-48483,99746,72725,-48483,-8457,96563,87631,99746,41870,-48483
