Time,SBUS A          V-node,SBUS B          V-node,SBUS C          V-node,SBUS A 25   A I-branch,SBUS B 25   B I-branch,SBUS C 25   C I-branch,TACS   PV001A I-branch,TACS   PV001X I-branch,TACS   PV001I I-branch,TACS   PV002A I-branch,TACS   PV002X I-branch,TACS   PV002I I-branch,TACS   PV003A I-branch,TACS   PV003X I-branch,TACS   PV003I I-branch,TACS   PV004A I-branch,TACS   PV004X I-branch,TACS   PV004I I-branch,TACS   PV005A I-branch,TACS   PV005X I-branch,TACS   PV005I I-branch,TACS   PV006A I-branch,TACS   PV006X I-branch,TACS   PV006I I-branch,TACS   PV007A I-branch,TACS   PV007X I-branch,TACS   PV007I I-branch,TACS   PV008A I-branch,TACS   PV008X I-branch,TACS   PV008I I-branch,TACS   PV009A I-branch,TACS   PV009X I-branch,TACS   PV009I I-branch,TACS   PV010A I-branch,TACS   PV010X I-branch,TACS   PV010I I-branch,TACS   PV011A I-branch,TACS   PV011X I-branch,TACS   PV011I I-branch,TACS   PV012A I-branch,TACS   PV012X I-branch,TACS   PV012I I-branch,TACS   PV013A I-branch,TACS   PV013X I-branch,TACS   PV013I I-branch,TACS   PV014A I-branch,TACS   PV014X I-branch,TACS   PV014I I-branch,TACS   PV001V I-branch,TACS   PV001W I-branch,TACS   PV009V I-branch,TACS   PV009W I-branch,TACS   PV013V I-branch,TACS   PV013W I-branch
500,99294,-36089,-64821,25201,7676,-53987,-64894,-27233,-57681,99651,23797,-57689,-46949,-18398,-57687,-47610,-18532,-57687,99998,23951,-57689,99766,25005,-57678,99657,26229,-57593,99688,22576,-57700,-61299,-31274,-57618,-51913,-18321,-57674,-52521,-18404,-57675,-53255,-18373,-57673,-27661,-31760,-57608,40208,27530,-57479,-93303,96581,-93354,96425,-97029,36438
550,99098,-34438,-66326,23275,9383,-53718,-66538,-29265,-53783,99722,25792,-53791,-45528,-20392,-53788,-46179,-20523,-53789,99954,25948,-53791,99633,27020,-53779,99716,28263,-53686,99576,24551,-53803,-63249,-33372,-53714,-51334,-20317,-53775,-52042,-20399,-53775,-52838,-20369,-53773,-28259,-33865,-53702,40319,29586,-53561,-92435,96333,-92479,96173,-96639,36264
600,98870,-32816,-67803,21227,11164,-53297,-68155,-31243,-49980,99497,27732,-49989,-44096,-22329,-49986,-44739,-22457,-49987,99983,27891,-49989,99999,28979,-49976,99949,30242,-49875,99428,26472,-50002,-65033,-35413,-49905,-50764,-22256,-49971,-51419,-22338,-49972,-52206,-22309,-49970,-28768,-35914,-49893,40299,31585,-49740,-91552,96085,-91583,95920,-96241,36089
650,98584,-31109,-69262,19063,13008,-52721,-69751,-33167,-46271,99474,29618,-46281,-42608,-24210,-46277,-43248,-24335,-46279,99849,29779,-46281,99782,30884,-46266,99904,32165,-46159,99226,28339,-46295,-66960,-37399,-46191,-50256,-24140,-46262,-50703,-24222,-46263,-51493,-24195,-46260,-29355,-37907,-46178,40366,33529,-46014,-90655,95836,-90669,95665,-95834,35913
700,98274,-29458,-70709,16789,14915,-51976,-71369,-35038,-42654,99167,31451,-42665,-41142,-26037,-42661,-41771,-26159,-42662,99749,31615,-42664,99945,32735,-42649,99998,34034,-42534,98982,30154,-42679,-68770,-39330,-42568,-49740,-25970,-42644,-49841,-26052,-42645,-50561,-26026,-42642,-29875,-39845,-42554,40304,35418,-42379,-89743,95588,-89735,95411,-95419,35737
750,97916,-27715,-72118,14406,16878,-51064,-72909,-36857,-39126,99055,33231,-39137,-39614,-27808,-39133,-40241,-27927,-39135,99596,33397,-39137,99813,34533,-39121,99943,35850,-38999,98717,31917,-39153,-70634,-41208,-39035,-49266,-27745,-39116,-48927,-27828,-39116,-49608,-27803,-39113,-30442,-41730,-39020,40345,37253,-38834,-88818,95338,-88783,95155,-94997,35561
800,97525,-26031,-73519,11920,18895,-49981,-74489,-38625,-35685,98692,34960,-35697,-38100,-29525,-35693,-38719,-29641,-35694,99378,35128,-35697,99751,36279,-35680,99923,37613,-35551,98387,33628,-35713,-72407,-43034,-35589,-48759,-29468,-35674,-47896,-29550,-35675,-48482,-29527,-35672,-30953,-43562,-35573,40260,39035,-35377,-87879,95089,-87812,94899,-94567,35384
850,97110,-24274,-74876,9326,20967,-48726,-75975,-40343,-32329,98503,36637,-32342,-36557,-31187,-32337,-37171,-31301,-32339,99235,36807,-32342,99754,37973,-32323,99908,39324,-32188,98077,35288,-32359,-74192,-44808,-32228,-48284,-31138,-32318,-46890,-31220,-32319,-47429,-31197,-32315,-31497,-45343,-32212,40290,40764,-32005,-86927,94840,-86823,94643,-94129,35208
900,96655,-22565,-76216,6624,23089,-47308,-77472,-42011,-29056,98132,38264,-29070,-35003,-32795,-29065,-35616,-32906,-29066,98967,38437,-29069,99581,39617,-29050,99860,40984,-28908,97698,36899,-29087,-75854,-46532,-28950,-47737,-32756,-29044,-45804,-32836,-29045,-46263,-32815,-29042,-31976,-47073,-28933,40215,42442,-28716,-85963,94590,-85818,94387,-93684,35031
950,96186,-20810,-77517,3809,25267,-45729,-78904,-43632,-25864,97871,39841,-25878,-33464,-34348,-25873,-34064,-34457,-25875,98818,40016,-25878,99652,41211,-25858,99874,42594,-25709,97343,38460,-25897,-77552,-48206,-25753,-47224,-34322,-25852,-44819,-34400,-25852,-45254,-34380,-25849,-32496,-48753,-25735,40235,44068,-25509,-84988,94341,-84797,94131,-93233,34854
1000,95683,-19086,-78785,874,27499,-44003,-80287,-45205,-22751,97523,41369,-22765,-31883,-35847,-22760,-32493,-35954,-22762,98562,41547,-22765,99496,42756,-22744,99866,44154,-22589,96943,39973,-22785,-79057,-49832,-22635,-46600,-35836,-22738,-43773,-35912,-22739,-44168,-35893,-22735,-32929,-50384,-22617,40193,45645,-22381,-84001,94092,-83761,93875,-92775,34677
1050,95152,-17334,-80024,-2181,29789,-42136,-81656,-46732,-19714,97185,42849,-19729,-30343,-37292,-19724,-30929,-37396,-19726,98364,43029,-19729,99528,44252,-19707,99857,45665,-19547,96528,41438,-19749,-80653,-51410,-19594,-46010,-37300,-19701,-42862,-37372,-19702,-43273,-37354,-19698,-33419,-51968,-19575,40190,47172,-19330,-83005,93844,-82712,93620,-92312,34501
1100,94599,-15598,-81216,-5362,32136,-40145,-82918,-48213,-16753,96853,44281,-16768,-28738,-38682,-16763,-29346,-38784,-16765,98118,44464,-16768,99418,45701,-16746,99873,47129,-16579,96104,42855,-16789,-81997,-52941,-16628,-45282,-38713,-16739,-41885,-38780,-16740,-42298,-38763,-16736,-33806,-53504,-16608,40172,48651,-16354,-82000,93596,-81650,93365,-91843,34325
1150,93987,-13834,-82383,-8662,34539,-38042,-84205,-49649,-13864,96413,45666,-13881,-27177,-40016,-13875,-27750,-40116,-13877,97819,45852,-13880,99319,47102,-13857,99765,48544,-13684,95602,44226,-13902,-83470,-54427,-13736,-44574,-40076,-13850,-41018,-40137,-13851,-41483,-40121,-13847,-34256,-54994,-13715,40124,50081,-13452,-80986,93348,-80577,93112,-91370,34150
1200,93362,-12080,-83500,-12080,36996,-35840,-85360,-51041,-11047,96048,47005,-11064,-25531,-41295,-11058,-26136,-41393,-11060,97512,47194,-11064,99161,48457,-11040,99698,49913,-10861,95112,45551,-11086,-84686,-55867,-10915,-43726,-41388,-11032,-40061,-41442,-11033,-40548,-41428,-11029,-34609,-56439,-10893,40087,51464,-10621,-79965,93102,-79495,92859,-90892,33976
1250,92644,-10282,-84590,-15598,39499,-33555,-86548,-52389,-8300,95468,48298,-8317,-23917,-42517,-8311,-24480,-42613,-8313,97060,48490,-8317,98867,49767,-8292,99407,51236,-8108,94487,46831,-8340,-86021,-57262,-8163,-42869,-42649,-8284,-39144,-42696,-8285,-39698,-42684,-8281,-35012,-57839,-8141,39962,52801,-7861,-78937,92856,-78403,92608,-90411,33802
1300,91912,-8492,-85635,-19202,42040,-31197,-87617,-53696,-5620,94997,49546,-5638,-22196,-43681,-5631,-22798,-43775,-5634,96588,49741,-5638,98506,51031,-5612,99115,52514,-5423,93873,48065,-5662,-87152,-58614,-5479,-41889,-43860,-5604,-38105,-43898,-5605,-38670,-43888,-5601,-35345,-59195,-5456,39852,54092,-5168,-77903,92610,-77304,92357,-89927,33629
1350,91066,-6641,-86647,-22868,44607,-28782,-88702,-54960,-3007,94238,50749,-3025,-20500,-44786,-3018,-21054,-44878,-3020,95932,50947,-3025,97966,52251,-2998,98563,53746,-2804,93091,49255,-3049,-88354,-59923,-2862,-40863,-45018,-2990,-37024,-45048,-2991,-37644,-45041,-2987,-35703,-60508,-2838,39620,55337,-2542,-76864,92366,-76197,92108,-89440,33456
1400,90198,-4793,-87623,-26568,47185,-26316,-89698,-56184,-458,93592,51908,-476,-18669,-45830,-470,-19267,-45920,-472,95211,52109,-476,97283,53426,-449,97933,54933,-250,92300,50401,-501,-89429,-61191,-309,-39738,-46125,-441,-35796,-46146,-442,-36394,-46141,-437,-36023,-61779,-285,39391,56536,19,-75820,92123,-75085,91860,-88950,33285
1450,89211,-2882,-88558,-30273,49760,-23812,-90691,-57367,2028,92626,53023,2009,-16870,-46810,2016,-17415,-46900,2014,94314,53227,2009,96448,54557,2037,97064,56076,2242,91338,51504,1984,-90523,-62416,2181,-38538,-47179,2045,-34472,-47189,2044,-35092,-47188,2049,-36344,-63008,2205,39030,57691,2517,-74773,91880,-73967,91613,-88458,33114
1500,88190,-959,-89467,-33950,52311,-21275,-91616,-58510,4453,91765,54094,4433,-14904,-47725,4441,-15498,-47813,4438,93314,54302,4434,95415,55644,4462,96059,57175,4671,90346,52563,4407,-91545,-63602,4609,-37253,-48178,4471,-32994,-48177,4469,-33555,-48179,4474,-36651,-64197,4634,38662,58801,4953,-73723,91639,-72845,91367,-87965,32944
1550,87063,1008,-90331,-37570,54826,-18711,-92534,-59615,6818,90594,55122,6798,-12992,-48571,6805,-13529,-48657,6803,92166,55333,6798,94263,56687,6827,94869,58230,7041,89201,53579,6771,-92560,-64747,6977,-35883,-49121,6836,-31414,-49107,6834,-31961,-49113,6840,-36946,-65345,7003,38172,59867,7329,-72670,91398,-71720,91122,-87469,32775
1600,85894,3006,-91171,-41100,57283,-16125,-93383,-60682,9124,89512,56107,9104,-10891,-49343,9111,-11482,-49428,9109,90914,56321,9104,92937,57687,9134,93529,59240,9352,88017,54552,9076,-93511,-65853,9287,-34427,-50007,9142,-29697,-49977,9141,-30164,-49988,9146,-37233,-66454,9313,37671,60888,9647,-71616,91158,-70590,90878,-86973,32606
1650,84646,5017,-91966,-44519,59671,-13521,-94232,-61711,11374,88172,57050,11353,-8864,-50036,11360,-9392,-50121,11358,89548,57266,11353,91498,58644,11383,92069,60207,11606,86713,55483,11325,-94455,-66921,11540,-32891,-50832,11392,-27915,-50784,11391,-28348,-50799,11396,-37507,-67524,11567,37076,61864,11907,-70560,90920,-69459,90635,-86476,32438
1700,83349,7075,-92736,-47800,61972,-10906,-94997,-62703,13567,86897,57949,13546,-6647,-50646,13554,-7233,-50729,13551,88102,58168,13546,89969,59557,13577,90481,61129,13805,85370,56372,13518,-95309,-67951,13737,-31261,-51594,13587,-26032,-51525,13585,-26391,-51545,13591,-37767,-68557,13765,36471,62797,14111,-69504,90682,-68325,90394,-85977,32271
1750,82004,9116,-93461,-50929,64179,-8281,-95769,-63659,15707,85443,58806,15685,-4505,-51164,15693,-5027,-51246,15691,86586,59027,15686,88330,60426,15717,88848,62008,15949,83951,57218,15657,-96164,-68944,15880,-29561,-52290,15727,-24139,-52196,15725,-24468,-52221,15731,-38015,-69552,15908,35810,63685,16261,-68447,90446,-67190,90154,-85479,32105
1800,80607,11209,-94156,-53890,66279,-5657,-96441,-64579,17794,84023,59621,17772,-2195,-51582,17780,-2774,-51664,17777,85009,59843,17772,86679,61252,17804,87107,62843,18040,82489,58023,17743,-96894,-69900,17970,-27765,-52915,17814,-22187,-52792,17813,-22472,-52823,17818,-38239,-70510,17998,35135,64529,18358,-67391,90210,-66054,89914,-84980,31940
1850,79191,13269,-94807,-56679,68266,-3038,-97114,-65464,19829,82516,60393,19807,66,-51889,19815,-451,-51971,19813,83421,60617,19807,84952,62035,19840,85405,63634,20080,81001,58786,19777,-97621,-70820,20008,-25902,-53464,19850,-20261,-53309,19848,-20543,-53346,19854,-38451,-71432,20037,34447,65328,20403,-66336,89976,-64918,89677,-84481,31775
1900,77719,15376,-95423,-59287,70133,-435,-97683,-66315,21815,81000,61124,21792,2463,-52073,21800,1896,-52155,21797,81766,61348,21792,83231,62774,21825,83586,64381,22069,79460,59507,21761,-98204,-71705,21996,-23953,-53930,21835,-18309,-53741,21834,-18588,-53786,21840,-38632,-72319,22026,33735,66083,22398,-65283,89743,-63784,89440,-83984,31612
1950,76248,17452,-95994,-61715,71873,2139,-98232,-67131,23751,79485,61812,23727,4860,-52117,23736,4350,-52199,23733,80157,62037,23728,81495,63471,23761,81879,65084,24009,77933,60186,23696,-98762,-72555,23935,-21930,-54308,23771,-16380,-54082,23770,-16690,-54137,23776,-38797,-73170,23965,33046,66794,24343,-64233,89511,-62652,89206,-83487,31449
2000,74716,19564,-96527,-63961,73481,4674,-98687,-67914,25639,77911,62459,25615,7374,-52003,25624,6823,-52086,25621,78459,62683,25616,79732,64123,25650,80027,65743,25902,76339,60824,25584,-99177,-73370,25827,-19842,-54586,25660,-14430,-54323,25659,-14769,-54390,25665,-38927,-73987,25857,32317,67461,26241,-63185,89281,-61524,88972,-82991,31288
2050,73194,21663,-97012,-66024,74949,7155,-99094,-68665,27481,76409,63064,27457,9952,-51706,27466,9450,-51789,27463,76844,63287,27457,78007,64733,27492,78328,66358,27747,74785,61421,27425,-99543,-74151,27671,-17672,-54755,27502,-12459,-54456,27501,-12848,-54538,27507,-39038,-74769,27702,31630,68083,28091,-62142,89052,-60400,88741,-82498,31128
2100,71607,23790,-97461,-67903,76267,9568,-99419,-69382,29277,74802,63627,29253,12657,-51195,29261,12128,-51279,29259,75121,63848,29253,76218,65299,29288,76459,66929,29547,73150,61976,29220,-99775,-74898,29470,-15455,-54802,29299,-10440,-54468,29297,-10868,-54570,29303,-39112,-75517,29501,30894,68661,29896,-61104,88824,-59283,88512,-82008,30969
2150,70027,25926,-97860,-69596,77423,11900,-99677,-70067,31029,73318,64148,31004,15503,-50432,31013,15016,-50517,31010,73482,64367,31004,74471,65822,31040,74736,67456,31302,71561,62490,30971,-99950,-75612,31224,-13153,-54710,31051,-8331,-54346,31049,-8799,-54473,31055,-39169,-76232,31256,30198,69194,31656,-60072,88598,-58172,88285,-81520,30811
2200,68381,28095,-98226,-71099,78401,14139,-99860,-70721,32737,71698,64628,32712,18531,-49364,32722,18032,-49450,32718,71742,64843,32713,72666,66301,32749,72849,67939,33015,69890,62962,32679,-99998,-76293,32935,-10814,-54460,32760,-6125,-54071,32758,-6613,-54228,32764,-39187,-76914,32968,29454,69682,33373,-59046,88374,-57070,88060,-81036,30655
2250,66734,30297,-98542,-72406,79180,16275,-99967,-71342,34404,70235,65066,34378,21799,-47928,34388,21339,-48015,34385,70061,65277,34379,70858,66735,34415,71068,68377,34685,68259,63393,34345,-99999,-76941,34604,-8392,-54028,34426,-3757,-53620,34425,-4247,-53815,34431,-39195,-77563,34637,28736,70126,35047,-58028,88152,-55978,87837,-80557,30501
2300,65024,32549,-98831,-73511,79733,18302,-99999,-71933,36029,68633,65463,36003,25364,-46035,36013,24909,-46122,36010,68314,65668,36004,69044,67126,36041,69164,68770,36313,66559,63782,35969,-99881,-77556,36232,-5930,-53385,36052,-1240,-52964,36050,-1708,-53205,36057,-39161,-78179,36265,27983,70524,36680,-57019,87932,-54897,87617,-80082,30348
2350,63306,34862,-99074,-74405,80027,20215,-99949,-72493,37614,67221,65819,37588,29321,-43571,37598,28910,-43658,37595,66598,66016,37589,67174,67472,37626,67321,69117,37902,64894,64130,37554,-99731,-78140,37820,-3386,-52496,37637,1491,-52064,37636,1081,-52362,37642,-39125,-78763,37853,27240,70876,38273,-56018,87714,-53827,87399,-79612,30197
2400,61532,37256,-99295,-75082,80021,22017,-99815,-73022,39160,65702,66133,39134,33782,-40384,39144,33398,-40468,39140,64872,66320,39134,65365,67774,39172,65418,69419,39451,63186,64436,39099,-99473,-78691,39368,-787,-51317,39183,4410,-50873,39182,4072,-51239,39189,-39048,-79315,39401,26485,71182,39827,-55029,87498,-52770,87183,-79147,30047
2450,59745,39752,-99474,-75533,79662,23711,-99582,-73521,40668,64420,66406,40641,38900,-36273,40651,38573,-36351,40648,63172,66582,40642,63489,68030,40680,63558,69674,40962,61521,64700,40606,-99189,-79211,40878,1905,-49792,40692,7577,-49331,40690,7354,-49777,40697,-38970,-79835,40912,25731,71442,41342,-54050,87284,-51726,86971,-78688,29900
2500,57913,42382,-99636,-75752,78884,25308,-99246,-73989,42138,63111,66639,42112,44875,-30981,42122,44609,-31045,42118,61526,66799,42112,61723,68240,42151,61706,69883,42435,59852,64921,42076,-98818,-79699,42351,4680,-47855,42162,10951,-47359,42161,10846,-47901,42168,-38858,-80324,42385,24994,71654,42819,-53084,87073,-50696,86760,-78236,29754
2550,56066,45178,-99761,-75734,77607,26821,-98773,-74427,43573,62112,66833,43546,51931,-24196,43556,51757,-24236,43552,59938,66974,43546,59942,68405,43585,59916,70045,43873,58253,65101,43510,-98403,-80156,43787,7585,-45424,43597,14602,-44863,43595,14653,-45516,43602,-38736,-80781,43822,24259,71819,44260,-52131,86864,-49682,86553,-77790,29609
2600,54187,48175,-99874,-75477,75729,28266,-98159,-74835,44972,61213,66987,44944,60301,-15602,44954,60246,-15602,44951,58470,67105,44945,58291,68523,44984,58196,70161,45275,56702,65239,44908,-97925,-80582,45188,10623,-42398,44996,18482,-41722,44994,18679,-42506,45001,-38591,-81208,45223,23570,71937,45666,-51193,86658,-48683,86348,-77350,29467
2650,52299,51384,-99948,-74980,73141,29658,-97367,-75212,46336,60692,67105,46308,70012,-5011,46319,70115,-4955,46315,57112,67194,46309,56718,68597,46349,56577,70229,46642,55253,65335,46272,-97367,-80978,46554,13851,-38661,46360,22683,-37794,46359,23062,-38726,46366,-38419,-81603,46590,22894,72007,47037,-50271,86455,-47699,86145,-76918,29326
2700,50414,54733,-99999,-74255,69748,31004,-96432,-75559,47667,60344,67188,47639,80612,7369,47649,80920,7492,47646,55922,67241,47639,55276,68625,47679,55081,70250,47975,53893,65390,47602,-96770,-81342,47887,17264,-34077,47691,27146,-32912,47690,27699,-34010,47697,-38236,-81968,47923,22289,72030,48374,-49367,86256,-46733,85945,-76493,29187
2750,48566,58009,-99993,-73332,65524,32298,-95419,-75874,48964,60191,67238,48936,90569,20657,48947,91116,20840,48943,54824,67247,48937,53972,68608,48977,53701,70226,49276,52608,65404,48899,-96065,-81677,49187,20897,-28510,48989,31960,-26905,48988,32749,-28177,48995,-38012,-82302,49223,21703,72006,49678,-48483,86061,-45784,85748,-76076,29051
2800,46808,60827,-99936,-72269,60596,33508,-94537,-76159,50230,59806,67256,50202,97427,33427,50212,98198,33641,50209,53792,67212,50202,52745,68547,50243,52448,70156,50544,51322,65377,50164,-95373,-81981,50454,24687,-21844,50255,37004,-19630,50254,38064,-21064,50261,-37804,-82606,50491,21196,71936,50950,-47619,85869,-44853,85554,-75666,28916
2850,45130,62878,-99830,-71142,55264,34613,-94031,-76415,51465,58830,67238,51436,99129,44413,51447,99998,44620,51443,52595,67137,51436,51566,68443,51478,51226,70040,51781,49881,65310,51398,-94620,-82255,51691,28618,-14031,51490,42322,-11035,51488,43769,-12584,51496,-37571,-82879,51727,20681,71819,52190,-46776,85680,-43940,85363,-75265,28783
2900,43488,64228,-99743,-70005,49889,35644,-94039,-76644,52668,56986,67180,52640,96326,53156,52650,97084,53323,52647,51205,67019,52640,50319,68294,52682,50044,69880,52988,48203,65199,52602,-93987,-82499,52896,32650,-5134,52694,47768,-1228,52692,49648,-2804,52700,-37406,-83123,52933,20210,71657,53400,-45950,85491,-43046,85174,-74872,28651
2950,41761,65294,-99718,-68853,44711,36721,-94490,-76848,53843,54359,67076,53814,91633,59907,53825,92114,60018,53821,49494,66856,53814,49001,68100,53856,48791,69674,54164,46228,65043,53775,-93339,-82715,54072,36840,4634,53869,53411,9463,53867,55777,7979,53874,-37230,-83338,54110,19691,71449,54580,-45135,85303,-42169,84987,-74487,28522
3000,39955,66445,-99745,-67637,39768,37992,-95102,-77030,54988,51409,66921,54959,87513,65162,54970,87667,65211,54966,47722,66647,54959,47655,67861,55001,47600,69422,55312,44131,64840,54920,-92789,-82902,55219,41178,14910,55014,59069,20514,55012,61834,19232,55020,-37119,-83525,55257,19208,71194,55730,-44326,85114,-41310,84803,-74109,28393
3050,38061,67824,-99783,-66308,34971,39560,-95680,-77190,56105,48406,66712,56076,84836,69357,56087,84702,69346,56083,45884,66391,56076,46341,67575,56119,46402,69124,56431,41975,64588,56037,-92108,-83060,56338,45667,25233,56131,64720,31309,56130,67809,30291,56137,-36942,-83685,56376,18705,70892,56853,-43519,84923,-40467,84620,-73737,28266
3100,36170,69402,-99777,-64846,30204,41455,-96051,-77329,57194,45712,66448,57165,83662,72794,57176,83295,72729,57172,44234,66086,57165,45131,67244,57208,45356,68781,57523,39934,64286,57126,-91432,-83191,57429,50231,35136,57221,70113,41303,57219,73355,40554,57227,-36797,-83817,57467,18264,70544,57947,-42713,84731,-39640,84440,-73371,28139
3150,34266,71106,-99716,-63257,25372,43654,-96235,-77446,58257,43213,66131,58227,83520,75668,58238,82985,75556,58235,42636,65734,58228,44012,66868,58271,44344,68393,58588,37958,63936,58188,-90558,-83293,58493,54845,44248,58284,75227,50147,58282,78537,49626,58289,-36551,-83921,58532,17834,70149,59015,-41911,84539,-38830,84262,-73012,28014
3200,32408,72864,-99580,-61564,20421,46109,-96201,-77540,59293,41076,65761,59263,84134,78107,59274,83467,77956,59271,41231,65336,59264,42982,66447,59307,43461,67961,59626,36123,63535,59224,-89694,-83366,59531,59447,52343,59320,79853,57710,59318,83097,57362,59326,-36343,-83997,59570,17454,69710,60056,-41114,84348,-38038,84086,-72661,27891
3250,30553,74629,-99383,-59793,15323,48767,-96029,-77611,60304,39034,65340,60274,85135,80198,60285,84374,80016,60281,39847,64891,60274,42024,65983,60318,42589,67486,60639,34331,63086,60234,-88648,-83411,60543,64020,59346,60331,84011,64029,60329,87158,63802,60337,-36033,-84045,60582,17089,69226,61072,-40324,84157,-37265,83914,-72317,27770
