Time,SBUS A          V-node,SBUS B          V-node,SBUS C          V-node,SBUS A 25   A I-branch,SBUS B 25   B I-branch,SBUS C 25   C I-branch,TACS   PV001A I-branch,TACS   PV001X I-branch,TACS   PV001I I-branch,TACS   PV002A I-branch,TACS   PV002X I-branch,TACS   PV002I I-branch,TACS   PV003A I-branch,TACS   PV003X I-branch,TACS   PV003I I-branch,TACS   PV004A I-branch,TACS   PV004X I-branch,TACS   PV004I I-branch,TACS   PV005A I-branch,TACS   PV005X I-branch,TACS   PV005I I-branch,TACS   PV006A I-branch,TACS   PV006X I-branch,TACS   PV006I I-branch,TACS   PV007A I-branch,TACS   PV007X I-branch,TACS   PV007I I-branch,TACS   PV008A I-branch,TACS   PV008X I-branch,TACS   PV008I I-branch,TACS   PV009A I-branch,TACS   PV009X I-branch,TACS   PV009I I-branch,TACS   PV010A I-branch,TACS   PV010X I-branch,TACS   PV010I I-branch,TACS   PV011A I-branch,TACS   PV011X I-branch,TACS   PV011I I-branch,TACS   PV012A I-branch,TACS   PV012X I-branch,TACS   PV012I I-branch,TACS   PV013A I-branch,TACS   PV013X I-branch,TACS   PV013I I-branch,TACS   PV014A I-branch,TACS   PV014X I-branch,TACS   PV014I I-branch,TACS   PV001V I-branch,TACS   PV001W I-branch,TACS   PV009V I-branch,TACS   PV009W I-branch,TACS   PV013V I-branch,TACS   PV013W I-branch
500,99294,-36020,-64858,17809,11973,-60179,-65006,-41741,-57394,99651,39374,-56985,-46637,-20028,-56424,-47730,-19905,-56429,70623,39425,-56946,71663,40425,-56832,71465,41638,-56762,99688,37759,-57093,-61426,-40596,-57315,-51536,-21123,-55932,-52416,-21237,-55937,-52923,-21435,-55893,-62270,-40513,-57301,74337,42587,-56681,-93305,96606,-93369,96485,-93282,96492
550,99097,-34375,-66361,15688,13749,-59900,-66644,-44088,-53468,99722,41623,-53021,-45218,-22165,-52409,-46299,-22040,-52414,70588,41678,-52979,71551,42708,-52855,71516,43952,-52778,99576,39979,-53140,-63370,-42985,-53382,-50958,-23250,-51872,-51937,-23371,-51877,-52506,-23572,-51829,-64227,-42908,-53367,74577,44931,-52690,-92437,96358,-92495,96233,-92400,96241
600,98869,-32760,-67837,13431,15600,-59461,-68256,-46372,-49640,99498,43810,-49156,-43789,-24241,-48493,-44858,-24115,-48499,70611,43869,-49110,71860,44928,-48976,71716,46203,-48893,99428,42138,-49284,-65148,-45310,-49546,-50390,-25317,-47912,-51315,-25445,-47917,-51876,-25650,-47865,-65889,-45238,-49530,74535,47211,-48797,-91555,96110,-91602,95980,-91499,95989
650,98584,-31061,-69294,11047,17519,-58862,-69847,-48593,-45906,99474,45936,-45386,-42305,-26257,-44674,-43365,-26130,-44681,70504,45998,-45337,71677,47086,-45193,71677,48392,-45104,99226,44237,-45524,-67068,-47571,-45806,-49884,-27326,-44050,-50599,-27460,-44056,-51165,-27668,-44000,-67812,-47504,-45788,74680,49428,-45001,-90657,95862,-90689,95725,-90579,95736
700,98273,-29417,-70740,8542,19501,-58088,-71460,-50754,-42264,99167,48002,-41709,-40842,-28215,-40950,-41887,-28086,-40956,70425,48068,-41657,71815,49183,-41503,71758,50519,-41408,98982,46276,-41856,-68873,-49771,-42157,-49369,-29276,-40283,-49738,-29418,-40289,-50235,-29629,-40230,-69512,-49709,-42138,74545,51582,-41298,-89746,95613,-89758,95471,-89641,95483
750,97915,-27682,-72147,5918,21543,-57139,-72995,-52854,-38712,99055,50009,-38123,-39317,-30113,-37317,-40356,-29983,-37324,70304,50078,-38068,71703,51221,-37904,71711,52585,-37803,98717,48257,-38279,-70731,-51910,-38599,-48896,-31169,-36609,-48824,-31317,-36616,-49284,-31532,-36553,-71367,-51852,-38579,74635,53674,-37687,-88821,95363,-88807,95215,-88685,95229
800,97523,-26005,-73547,3179,23641,-56012,-74570,-54896,-35248,98692,51957,-34626,-37806,-31953,-33774,-38832,-31821,-33781,70131,52030,-34567,71651,53199,-34394,71693,54591,-34288,98387,50180,-34791,-72497,-53990,-35128,-48390,-33005,-33026,-47794,-33160,-33033,-48160,-33378,-32966,-73038,-53936,-35107,74449,55706,-34165,-87882,95114,-87838,94959,-87712,94974
850,97108,-24256,-74902,322,25795,-54707,-76051,-56879,-31869,98503,53848,-31215,-36267,-33735,-30318,-37284,-33601,-30326,70018,53925,-31153,71653,55119,-30971,71680,56538,-30859,98077,52046,-31388,-74277,-56011,-31743,-47916,-34786,-29532,-46789,-34946,-29539,-47110,-35167,-29469,-74818,-55961,-31721,74515,57678,-30730,-86931,94865,-86852,94703,-86722,94720
900,96653,-22554,-76241,-2654,28002,-53232,-77543,-58806,-28574,98132,55682,-27888,-34716,-35458,-26948,-35727,-35323,-26956,69806,55762,-27823,71506,56981,-27632,71639,58426,-27515,97698,53856,-28070,-75933,-57975,-28442,-47371,-36510,-26123,-45704,-36675,-26131,-45946,-36899,-26057,-76386,-57929,-28419,74353,59591,-27379,-85967,94615,-85849,94446,-85717,94465
950,96184,-20808,-77540,-5755,30266,-51589,-78971,-60678,-25360,97871,57460,-24643,-33180,-37123,-23661,-34173,-36987,-23670,69688,57544,-24576,71567,58787,-24376,71652,60258,-24253,97343,55611,-24833,-77626,-59882,-25222,-46859,-38179,-22799,-44720,-38348,-22807,-44938,-38575,-22730,-78085,-59839,-25198,74395,61446,-24112,-84992,94366,-84830,94190,-84696,94210
1000,95681,-19090,-78808,-8988,32588,-49794,-80350,-62494,-22225,97524,59182,-21478,-31602,-38730,-20455,-32601,-38592,-20464,69485,59270,-21408,71435,60538,-21200,71645,62033,-21072,96943,57311,-21676,-79125,-61734,-22082,-46237,-39794,-19557,-43674,-39965,-19565,-43855,-40195,-19485,-79502,-61695,-22056,74305,63244,-20925,-84006,94117,-83797,93934,-83661,93956
1050,95150,-17346,-80045,-12353,34969,-47852,-81714,-64257,-19168,97185,60851,-18392,-30066,-40278,-17328,-31036,-40139,-17338,69328,60942,-18319,71462,62233,-18103,71637,63752,-17970,96528,58958,-18598,-80717,-63531,-19019,-45648,-41355,-16395,-42764,-41526,-16404,-42962,-41759,-16320,-81104,-63496,-18993,74299,64985,-17816,-83010,93869,-82750,93679,-82613,93702
1100,94596,-15618,-81235,-15857,37410,-45781,-82973,-65967,-16187,96853,62465,-15382,-28464,-41767,-14279,-29452,-41628,-14289,69134,62560,-15306,71369,63874,-15082,71651,65417,-14944,96104,60551,-15595,-82056,-65275,-16032,-44922,-42861,-13311,-41787,-43033,-13320,-41989,-43268,-13234,-82370,-65243,-16004,74258,66671,-14785,-82005,93621,-81690,93425,-81553,93449
1150,93983,-13862,-82402,-19493,39909,-43593,-84255,-67626,-13279,96413,64027,-12446,-26906,-43198,-11305,-27855,-43057,-11315,68896,64125,-12367,71285,65462,-12136,71558,67028,-11993,95602,62092,-12666,-83524,-66967,-13118,-44216,-44314,-10303,-40921,-44484,-10313,-41176,-44722,-10223,-83843,-66937,-13090,74154,68303,-11828,-80992,93373,-80620,93171,-80483,93197
1200,93358,-12116,-83517,-23257,42464,-41302,-85407,-69233,-10442,96048,65536,-9582,-25264,-44568,-8404,-26239,-44426,-8414,68653,65639,-9501,71151,66998,-9262,71501,68586,-9115,95112,63581,-9810,-84736,-68607,-10277,-43370,-45712,-7370,-39965,-45880,-7379,-40243,-46121,-7287,-84996,-68580,-10248,74074,69880,-8945,-79971,93126,-79539,92918,-79403,92946
1250,92639,-10325,-84607,-27133,45067,-38925,-86591,-70790,-7676,95468,66994,-6790,-23653,-45878,-5575,-24582,-45735,-5585,68295,67100,-6706,70902,68482,-6459,71251,70091,-6307,94488,65019,-7024,-86066,-70197,-7505,-42515,-47057,-4509,-39048,-47221,-4519,-39395,-47466,-4423,-86318,-70173,-7476,73803,71404,-6132,-78943,92880,-78450,92667,-78314,92695
1300,91907,-8544,-85651,-31102,47709,-36472,-87656,-72299,-4978,94997,68400,-4066,-21936,-47125,-2816,-22898,-46982,-2826,67921,68511,-3980,70596,69914,-3726,71000,71545,-3569,93873,66406,-4307,-87194,-71737,-4803,-41538,-48347,-1718,-38010,-48507,-1728,-38369,-48756,-1630,-87404,-71715,-4772,73565,72876,-3389,-77909,92635,-77353,92416,-77219,92446
1350,91061,-6701,-86661,-35140,50379,-33960,-88738,-73759,-2347,94238,69757,-1409,-20244,-48310,-124,-21153,-48165,-136,67402,69872,-1321,70139,71296,-1060,70526,72947,-899,93091,67743,-1658,-88392,-73228,-2166,-40514,-49583,1003,-36929,-49738,993,-37346,-49990,1094,-88576,-73208,-2135,73061,74295,-714,-76870,92391,-76249,92167,-76117,92198
1400,90192,-4861,-87636,-39216,53060,-31395,-89730,-75172,219,93593,71063,1182,-18416,-49428,2500,-19364,-49283,2489,66831,71182,1272,69560,72627,1540,69985,74298,1705,92301,69031,927,-89464,-74672,405,-39392,-50762,3658,-35702,-50911,3647,-36098,-51168,3750,-89623,-74654,437,72565,75663,1895,-75827,92147,-75139,91918,-75009,91951
1450,89204,-2958,-88570,-43297,55737,-28791,-90721,-76538,2722,92627,72320,3709,-16621,-50479,5060,-17511,-50333,5048,66120,72443,3802,68853,73909,4076,69239,75598,4245,91338,70270,3447,-90555,-76068,2912,-38195,-51885,6246,-34379,-52027,6235,-34799,-52289,6341,-90672,-76052,2945,71781,76980,4440,-74780,91905,-74024,91671,-73897,91705
1500,88183,-1044,-89478,-47347,58390,-26151,-91643,-77859,5163,91766,73528,6173,-14659,-51460,7557,-15593,-51313,7545,65329,73655,6268,67979,75140,6549,68376,76848,6723,90347,71461,5906,-91573,-77418,5358,-36913,-52951,8771,-32902,-53084,8760,-33265,-53350,8869,-91678,-77404,5392,70982,78246,6922,-73731,91663,-72905,91425,-72781,91460
1550,87056,915,-90341,-51334,61005,-23484,-92558,-79134,7544,90595,74686,8577,-12751,-52366,9992,-13621,-52218,9980,64419,74818,8674,67003,76323,8962,67354,78048,9139,89201,72603,8303,-92584,-78722,7743,-35546,-53956,11234,-31323,-54079,11222,-31675,-54350,11333,-92641,-78710,7778,69920,79461,9343,-72678,91422,-71781,91180,-71661,91216
1600,85886,2904,-91181,-55224,63560,-20795,-93404,-80366,9866,89513,75797,10921,-10655,-53193,12367,-11573,-53045,12354,63427,75932,11021,65880,77456,11314,66203,79198,11495,88018,73697,10642,-93532,-79982,10070,-34093,-54900,13636,-29607,-55010,13624,-29882,-55286,13737,-93583,-79971,10105,68833,80625,11704,-71624,91183,-70654,90937,-70538,90973
1650,84637,4906,-91975,-58989,66043,-18086,-94251,-81554,12131,88173,76859,13208,-8632,-53937,14683,-9482,-53788,14670,62346,76997,13309,64661,78539,13609,64950,80298,13794,86714,74743,12923,-94473,-81199,12338,-32562,-55780,15978,-27827,-55873,15966,-28069,-56155,16082,-94478,-81188,12375,67542,81739,14006,-70569,90944,-69525,90694,-69413,90732
1700,83339,6955,-92743,-62603,68437,-15365,-95012,-82700,14340,86899,77873,15438,-6420,-54590,16942,-7321,-54441,16929,61200,78015,15541,63366,79574,15847,63587,81348,16035,85370,75742,15147,-95324,-82372,14551,-30936,-56593,18263,-25946,-56665,18250,-26116,-56954,18368,-95327,-82362,14588,66228,82802,16252,-69513,90707,-68394,90452,-68287,90491
1750,81993,8987,-93468,-66050,70732,-12636,-95782,-83804,16494,85444,78839,17613,-4283,-55145,19146,-5112,-54996,19132,59999,78983,17718,61979,80559,18030,62185,82347,18221,83952,76693,17317,-96176,-83503,16710,-29240,-57334,20491,-24054,-57383,20478,-24198,-57677,20599,-96140,-83494,16747,64794,83815,18442,-68457,90470,-67261,90212,-67159,90252
1800,80596,11071,-94162,-69312,72916,-9905,-96452,-84866,18595,84025,79758,19734,-1978,-55593,21295,-2858,-55443,21281,58750,79904,19841,60581,81495,20158,60690,83297,20354,82490,77597,19432,-96904,-84592,18815,-27448,-58000,22664,-22103,-58021,22651,-22206,-58322,22774,-96871,-84584,18853,63330,84777,20579,-67401,90235,-66128,89973,-66031,90014
1850,79179,13122,-94813,-72384,74982,-7181,-97123,-85888,20644,82518,80628,21803,278,-55922,23390,-533,-55773,23377,57492,80777,21912,59118,82382,22235,59228,84197,22433,81002,78454,21496,-97628,-85640,20868,-25590,-58586,24783,-20179,-58574,24771,-20282,-58883,24895,-97567,-85633,20907,61838,85689,22662,-66346,90000,-64995,89735,-64903,89777
1900,77706,15219,-95428,-75257,76923,-4474,-97691,-86871,22643,81002,81452,23821,2670,-56119,25435,1815,-55970,25420,56181,81601,23932,57660,83220,24260,57667,85047,24461,79461,79265,23509,-98210,-86648,22870,-23646,-59083,26851,-18228,-59036,26838,-18331,-59354,26964,-98156,-86641,22910,60293,86550,24694,-65293,89767,-63863,89498,-63777,89541
1950,76234,17287,-95998,-77932,78733,-1796,-98238,-87814,24592,79487,82228,25789,5062,-56167,27428,4271,-56018,27414,54907,82378,25901,56190,84008,26235,56202,85847,26440,77934,80028,25472,-98766,-87616,24823,-21628,-59485,28867,-16300,-59400,28853,-16436,-59729,28982,-98697,-87609,24863,58797,87361,26676,-64243,89535,-62734,89264,-62654,89307
2000,74702,19389,-96531,-80405,80405,841,-98691,-88718,26493,77913,82957,27708,7571,-56045,29373,6747,-55896,29358,53562,83107,27823,54697,84748,28161,54612,86597,28369,76340,80745,27386,-99179,-88544,26727,-19545,-59782,30833,-14351,-59659,30820,-14520,-60000,30950,-99122,-88538,26768,57216,88121,28609,-63196,89305,-61608,89030,-61534,89075
2050,73179,21478,-97015,-82677,81931,3422,-99097,-89584,28348,76411,83638,29580,10143,-55726,31269,9376,-55578,31254,52282,83788,29696,53236,85439,30039,53152,87297,30251,74786,81416,29254,-99544,-89434,28585,-17380,-59962,32751,-12382,-59800,32737,-12603,-60159,32870,-99485,-89428,28627,55725,88830,30494,-62153,89076,-60487,88799,-60418,88844
2100,71590,23596,-97464,-84747,83303,5932,-99421,-90413,30156,74804,84273,31406,12843,-55179,33119,12056,-55031,33104,50918,84421,31524,51721,86080,31872,51548,87947,32086,73151,82040,31075,-99775,-90285,30397,-15169,-60012,34621,-10364,-59814,34607,-10627,-60193,34742,-99728,-90279,30439,54127,89489,32333,-61116,88848,-59372,88570,-59309,88615
2150,70009,25723,-97862,-86612,84505,8358,-99678,-91204,31920,73321,84861,33187,15683,-54360,34922,14946,-54213,34907,49619,85006,33306,50242,86672,33659,50069,88547,33876,71562,82617,32851,-99950,-91098,32164,-12873,-59914,36446,-8256,-59683,36432,-8563,-60089,36568,-99916,-91092,32207,52618,90097,34126,-60083,88623,-58264,88342,-58206,88388
2200,68362,27883,-98228,-88268,85522,10687,-99861,-91958,33640,71700,85402,34923,18705,-53217,36682,17965,-53069,36666,48241,85543,35044,48714,87215,35402,48449,89096,35621,69891,83148,34583,-99998,-91874,33887,-10539,-59647,38225,-6051,-59389,38211,-6382,-59827,38349,-99974,-91867,33930,51003,90654,35875,-59058,88399,-57164,88117,-57112,88164
2250,66714,30075,-98544,-89707,86332,12909,-99967,-92676,35318,70238,85896,36617,21965,-51677,38398,21275,-51529,38382,46910,86032,36740,47183,87708,37101,46919,89594,37324,68261,83632,36273,-99999,-92612,35568,-8123,-59187,39960,-3686,-58906,39946,-4020,-59385,40085,-99999,-92605,35612,49446,91160,37581,-58040,88176,-56074,87895,-56027,87941
2300,65004,32317,-98833,-90925,86907,15017,-99999,-93359,36954,68636,86344,38269,25523,-49648,40071,24847,-49499,40055,45526,86473,38393,45646,88150,38759,45284,90041,38985,66560,84070,37921,-99881,-93313,37207,-5667,-58502,41653,-1171,-58204,41638,-1487,-58732,41779,-99888,-93306,37252,47812,91614,39245,-57031,87956,-54995,87674,-54953,87721
2350,63284,34619,-99075,-91909,87213,17007,-99949,-94005,38550,67224,86744,39881,29471,-47007,41703,28851,-46856,41688,44167,86866,40006,44062,88542,40376,43702,90436,40604,64896,84461,39528,-99732,-93977,38806,-3130,-57554,43303,1559,-57242,43288,1295,-57829,43432,-99769,-93970,38851,46200,92015,40867,-56031,87738,-53927,87456,-53890,87503
2400,61510,37003,-99295,-92655,87206,18881,-99816,-94616,40107,65705,87099,41452,33923,-43592,43295,33343,-43434,43279,42800,87209,41579,42531,88884,41953,42068,90780,42184,63187,84804,41096,-99475,-94605,40366,-537,-56297,44913,4476,-55968,44898,4280,-56626,45043,-99518,-94598,40411,44562,92365,42450,-55042,87522,-52873,87241,-52839,87288
2450,59721,39488,-99474,-93152,86833,20643,-99584,-95192,41625,64423,87407,42985,39030,-39186,44848,38523,-39018,44832,41454,87504,43113,40942,89174,43491,40471,91070,43724,61522,85101,42624,-99192,-95197,41887,2148,-54671,46483,7641,-54318,46468,7555,-55061,46614,-99262,-95189,41932,42926,92660,43993,-54064,87308,-51831,87028,-51802,87075
2500,57889,42106,-99637,-93393,86024,22305,-99249,-95733,43105,63114,87669,44479,44992,-33514,46362,44564,-33327,46346,40149,87749,44609,39446,89412,44991,38881,91308,45227,59854,85350,44115,-98822,-95753,43370,4917,-52606,48015,11013,-52210,47999,11039,-53052,48147,-98896,-95745,43416,41325,92903,45498,-53098,87097,-50804,86818,-50778,86865
2550,56040,44890,-99762,-93373,84695,23878,-98777,-96239,44549,62115,87887,45937,52033,-26242,47839,51718,-26023,47823,38892,87946,46068,37938,89599,46454,37344,91492,46692,58254,85552,45570,-98408,-96274,44817,7814,-50015,49508,14661,-49539,49493,14838,-50499,49642,-98499,-96265,44863,39732,93091,46967,-52145,86888,-49791,86610,-49769,86657
2600,54161,47874,-99874,-93090,82743,25381,-98165,-96710,45958,61216,88062,47359,60386,-17031,49280,60213,-16762,49263,37729,88094,47491,36540,89733,47881,35868,91623,48122,56704,85707,46988,-97932,-96759,46228,10845,-46790,50965,18538,-46180,50949,18855,-47275,51100,-98024,-96750,46275,38237,93225,48399,-51207,86682,-48794,86405,-48776,86452
2650,52271,51069,-99948,-92543,80052,26829,-97375,-97145,47331,60696,88195,48746,70076,-5680,50685,70091,-5342,50668,36653,88195,48879,35208,89816,49273,34477,91701,49516,55255,85815,48371,-97376,-97210,47604,14064,-42805,52386,22736,-41977,52370,23229,-43228,52522,-97462,-97200,47651,36770,93305,49795,-50286,86479,-47813,86202,-47798,86249
2700,50385,54404,-99999,-91745,76523,28230,-96443,-97545,48671,60347,88288,50099,80653,7588,52055,80904,8009,52038,35711,88248,50233,33986,89848,50630,33193,91726,50875,53895,85877,49720,-96781,-97625,48946,17469,-37919,53771,27196,-36755,53755,27856,-38178,53909,-96863,-97615,48994,35458,93331,51157,-49382,86280,-46849,86002,-46837,86050
2750,48536,57665,-99993,-90727,72130,29576,-95434,-97909,49977,60195,88345,51418,90589,21830,53391,91109,22327,53374,34841,88254,51553,32882,89829,51954,32009,91698,52201,52610,85893,51036,-96078,-98006,50255,21093,-31984,55123,32007,-30330,55107,32894,-31932,55262,-96130,-97995,50303,34185,93304,52486,-48498,86085,-45902,85805,-45893,85853
2800,46776,60471,-99936,-89557,67005,30835,-94555,-98239,51252,59810,88364,52704,97432,35516,54694,98196,36057,54677,34023,88215,52841,31843,89760,53245,30932,91618,53494,51324,85863,52320,-95388,-98353,51532,24873,-24878,56441,37048,-22549,56425,38198,-24316,56581,-95449,-98341,51580,33085,93224,53781,-47635,85893,-44973,85611,-44967,85658
2850,45098,62513,-99830,-88315,61461,31984,-94050,-98534,52495,58833,88344,53959,99131,47291,55966,99999,47834,55948,33076,88130,54097,30845,89642,54505,29883,91487,54756,49883,85786,53571,-94637,-98665,52777,28795,-16549,57726,42361,-13354,57710,43891,-15236,57868,-94687,-98652,52826,31967,93091,55045,-46792,85703,-44062,85420,-44060,85467
2900,43455,63857,-99743,-87063,55872,33056,-94058,-98798,53707,56990,88279,55183,96333,56661,57205,97082,57170,57188,31975,87997,55322,29788,89473,55733,28869,91304,55986,48205,85662,54792,-94007,-98943,53991,32817,-7064,58980,47804,-2865,58964,49758,-4764,59122,-94148,-98929,54041,30946,92906,56277,-45966,85515,-43170,85231,-43171,85278
2950,41727,64918,-99718,-85794,50487,34177,-94507,-99034,54889,54364,88162,56377,91651,63896,58415,92108,64351,58397,30619,87814,56517,28672,89254,56931,27793,91070,57186,46231,85487,55983,-93361,-99188,55176,36997,3348,60203,53443,8571,60186,55873,6782,60346,-93571,-99174,55226,29820,92668,57479,-45151,85327,-42296,85044,-42299,85091
3000,39920,66064,-99746,-84454,45346,35499,-95117,-99244,56042,51414,87987,57541,87539,69529,59594,87657,69921,59576,29216,87578,57682,27532,88982,58099,26770,90783,58356,44133,85258,57144,-92813,-99401,56331,41324,14303,61396,59097,20392,61379,61916,18831,61540,-93207,-99386,56381,28771,92378,58652,-44342,85137,-41438,84859,-41444,84906
3050,38025,67437,-99783,-82990,40358,37130,-95693,-99430,57167,48410,87751,58676,84869,74025,60744,84689,74356,60726,27760,87288,58818,26420,88659,59238,25742,90444,59497,41977,84975,58276,-92134,-99582,57457,45801,25307,62559,64744,31939,62542,67879,30673,62704,-92628,-99568,57508,27680,92033,59795,-43535,84947,-40597,84677,-40603,84722
3100,36132,69008,-99777,-81379,35400,39101,-96064,-99590,58264,45717,87454,59783,83697,77708,61866,83282,77984,61848,26453,86945,59927,25395,88284,60350,24844,90054,60610,39937,84637,59381,-91460,-99730,58556,50354,35864,63693,70133,42629,63676,73412,41661,63840,-92155,-99718,58608,26723,91636,60910,-42730,84755,-39772,84496,-39776,84540
3150,34228,70705,-99717,-79630,30376,41389,-96247,-99725,59333,43219,87096,60863,83555,80788,62960,82971,81017,62942,25187,86548,61007,24448,87857,61433,23974,89612,61696,37961,84242,60458,-90589,-99847,59628,54957,45577,64800,75244,52089,64783,78584,51375,64947,-91352,-99836,59680,25792,91187,61998,-41928,84563,-38964,84318,-38965,84361
3200,32368,72455,-99580,-77765,25227,43942,-96213,-99833,60377,41081,86679,61917,84168,83402,64027,83453,83591,64008,24074,86098,62062,23576,87381,62491,23216,89121,62754,36126,83792,61509,-89728,-99930,60673,59548,54208,65879,79867,60179,65862,83133,59658,66027,-90669,-99923,60725,24967,90686,63059,-41131,84371,-38173,84143,-38170,84183
3250,30512,74212,-99384,-75814,19926,46707,-96042,-99916,61394,39039,86205,62944,85167,85644,65068,84361,85801,65049,22978,85597,63090,22764,86855,63522,22468,88581,63787,34334,83287,62534,-88685,-99981,61693,64109,61673,66931,84022,66938,66914,87186,66555,67081,-89657,-99977,61745,24174,90134,64093,-40342,84180,-37401,83970,-37391,84008
