Time,SBUS A          V-node,SBUS B          V-node,SBUS C          V-node,SBUS A 25   A I-branch,SBUS B 25   B I-branch,SBUS C 25   C I-branch,TACS   PV001A I-branch,TACS   PV001X I-branch,TACS   PV001I I-branch,TACS   PV002A I-branch,TACS   PV002X I-branch,TACS   PV002I I-branch,TACS   PV003A I-branch,TACS   PV003X I-branch,TACS   PV003I I-branch,TACS   PV004A I-branch,TACS   PV004X I-branch,TACS   PV004I I-branch,TACS   PV005A I-branch,TACS   PV005X I-branch,TACS   PV005I I-branch,TACS   PV006A I-branch,TACS   PV006X I-branch,TACS   PV006I I-branch,TACS   PV007A I-branch,TACS   PV007X I-branch,TACS   PV007I I-branch,TACS   PV008A I-branch,TACS   PV008X I-branch,TACS   PV008I I-branch,TACS   PV009A I-branch,TACS   PV009X I-branch,TACS   PV009I I-branch,TACS   PV010A I-branch,TACS   PV010X I-branch,TACS   PV010I I-branch,TACS   PV011A I-branch,TACS   PV011X I-branch,TACS   PV011I I-branch,TACS   PV012A I-branch,TACS   PV012X I-branch,TACS   PV012I I-branch,TACS   PV013A I-branch,TACS   PV013X I-branch,TACS   PV013I I-branch,TACS   PV014A I-branch,TACS   PV014X I-branch,TACS   PV014I I-branch,TACS   PV001V I-branch,TACS   PV001W I-branch,TACS   PV009V I-branch,TACS   PV009W I-branch,TACS   PV013V I-branch,TACS   PV013W I-branch
950,95613,-20783,-77517,3809,25267,-45729,-78904,-43632,-25864,66381,39841,-25878,-33250,-34348,-25873,-33850,-34457,-25875,66820,40016,-25878,68153,41211,-25858,68223,42594,-25709,65367,38460,-25897,-77552,-48206,-25753,-46586,-34322,-25852,-44102,-34400,-25852,-44575,-34380,-25849,-78043,-48753,-25735,70142,44068,-25509,-84988,94341,-84932,94131,-84815,94155
1000,95117,-19063,-78785,874,27499,-44003,-80287,-45205,-22751,66121,41369,-22765,-31671,-35847,-22760,-32281,-35954,-22762,66624,41547,-22765,68026,42756,-22744,68216,44154,-22589,65081,39973,-22785,-79057,-49832,-22635,-45965,-35836,-22738,-43061,-35912,-22739,-43494,-35893,-22735,-79462,-50384,-22617,70053,45645,-22381,-84001,94092,-83905,93875,-83788,93901
1050,94593,-17316,-80024,-2181,29789,-42136,-81656,-46732,-19714,65868,42849,-19729,-30134,-37292,-19724,-30720,-37396,-19726,66471,43029,-19729,68052,44252,-19707,68209,45665,-19547,64783,41438,-19749,-80653,-51410,-19594,-45377,-37300,-19701,-42155,-37372,-19702,-42603,-37354,-19698,-81067,-51968,-19575,70048,47172,-19330,-83005,93844,-82865,93620,-82748,93648
1100,94048,-15584,-81216,-5362,32136,-40145,-82918,-48213,-16753,65620,44281,-16768,-28532,-38682,-16763,-29139,-38784,-16765,66283,44464,-16768,67962,45701,-16746,68222,47129,-16579,64479,42855,-16789,-81997,-52941,-16628,-44652,-38713,-16739,-41182,-38780,-16740,-41633,-38763,-16736,-82335,-53504,-16608,70008,48651,-16354,-82000,93596,-81813,93365,-81697,93395
1150,93445,-13825,-82383,-8662,34539,-38042,-84205,-49649,-13864,65291,45666,-13881,-26973,-40016,-13875,-27546,-40116,-13877,66053,45852,-13880,67881,47102,-13857,68132,48544,-13684,64119,44226,-13902,-83470,-54427,-13736,-43948,-40076,-13850,-40320,-40137,-13851,-40822,-40121,-13847,-83811,-54994,-13715,69906,50081,-13452,-80986,93348,-80749,93112,-80635,93142
1200,92828,-12076,-83500,-12080,36996,-35840,-85360,-51041,-11047,65018,47005,-11064,-25329,-41295,-11058,-25934,-41393,-11060,65817,47194,-11064,67752,48457,-11040,68077,49913,-10861,63768,45551,-11086,-84686,-55867,-10915,-43104,-41388,-11032,-39367,-41442,-11033,-39891,-41428,-11029,-84967,-56439,-10893,69828,51464,-10621,-79965,93102,-79676,92859,-79563,92891
1250,92120,-10282,-84590,-15598,39499,-33555,-86548,-52389,-8300,64585,48298,-8317,-23718,-42517,-8311,-24281,-42613,-8313,65471,48490,-8317,67512,49767,-8292,67836,51236,-8108,63320,46831,-8340,-86021,-57262,-8163,-42250,-42649,-8284,-38455,-42696,-8285,-39045,-42684,-8281,-86291,-57839,-8141,69564,52801,-7861,-78937,92856,-78594,92608,-78484,92641
1300,91399,-8497,-85635,-19202,42040,-31197,-87617,-53696,-5620,64232,49546,-5638,-22000,-43681,-5631,-22602,-43775,-5634,65108,49741,-5638,67217,51031,-5612,67595,52514,-5423,62880,48065,-5662,-87152,-58614,-5479,-41275,-43860,-5604,-37421,-43898,-5605,-38022,-43888,-5601,-87380,-59195,-5456,69332,54092,-5168,-77903,92610,-77504,92357,-77397,92391
1350,90566,-6651,-86647,-22868,44607,-28782,-88702,-54960,-3007,63665,50749,-3025,-20307,-44786,-3018,-20861,-44878,-3020,64605,50947,-3025,66776,52251,-2998,67138,53746,-2804,62320,49255,-3049,-88354,-59923,-2862,-40253,-45018,-2990,-36345,-45048,-2991,-37001,-45041,-2987,-88553,-60508,-2838,68840,55337,-2542,-76864,92366,-76408,92108,-76303,92143
1400,89710,-4807,-87623,-26568,47185,-26316,-89698,-56184,-458,63182,51908,-476,-18478,-45830,-470,-19076,-45920,-472,64052,52109,-476,66219,53426,-449,66616,54933,-250,61753,50401,-501,-89429,-61191,-309,-39133,-46125,-441,-35123,-46146,-442,-35757,-46141,-437,-89602,-61779,-285,68356,56536,19,-75820,92123,-75305,91860,-75205,91896
1450,88737,-2901,-88558,-30273,49760,-23812,-90691,-57367,2028,62460,53023,2009,-16682,-46810,2016,-17228,-46900,2014,63364,53227,2009,65537,54557,2037,65898,56076,2242,61063,51504,1984,-90523,-62416,2181,-37938,-47179,2045,-33806,-47189,2044,-34461,-47188,2049,-90654,-63008,2205,67591,57691,2517,-74773,91880,-74198,91613,-74101,91650
1500,87730,-983,-89467,-33950,52311,-21275,-91616,-58510,4453,61816,54094,4433,-14719,-47725,4441,-15314,-47813,4438,62597,54302,4434,64694,55644,4462,65066,57175,4671,60352,52563,4407,-91545,-63602,4609,-36658,-48178,4471,-32335,-48177,4469,-32931,-48179,4474,-91661,-64197,4634,66811,58801,4953,-73723,91639,-73086,91367,-72993,91406
1550,86620,979,-90331,-37570,54826,-18711,-92534,-59615,6818,60941,55122,6798,-12811,-48571,6805,-13347,-48657,6803,61716,55333,6798,63753,56687,6827,64081,58230,7041,59531,53579,6771,-92560,-64747,6977,-35294,-49121,6836,-30763,-49107,6834,-31344,-49113,6840,-92627,-65345,7003,65775,59867,7329,-72670,91398,-71970,91122,-71882,91162
1600,85468,2972,-91171,-41100,57283,-16125,-93383,-60682,9124,60132,56107,9104,-10713,-49343,9111,-11304,-49428,9109,60755,56321,9104,62670,57687,9134,62972,59240,9352,58683,54552,9076,-93511,-65853,9287,-33844,-50007,9142,-29054,-49977,9141,-29556,-49988,9146,-93570,-66454,9313,64714,60888,9647,-71616,91158,-70850,90878,-70768,90919
1650,84237,4977,-91966,-44519,59671,-13521,-94232,-61711,11374,59129,57050,11353,-8689,-50036,11360,-9217,-50121,11358,59707,57266,11353,61496,58644,11383,61764,60207,11606,57748,55483,11325,-94455,-66921,11540,-32315,-50832,11392,-27282,-50784,11391,-27748,-50799,11396,-94467,-67524,11567,63456,61864,11907,-70560,90920,-69729,90635,-69652,90678
1700,82959,7030,-92736,-47800,61972,-10906,-94997,-62703,13567,58177,57949,13546,-6476,-50646,13554,-7062,-50729,13551,58597,58168,13546,60247,59557,13577,60450,61129,13805,56785,56372,13518,-95309,-67951,13737,-30692,-51594,13587,-25408,-51525,13585,-25800,-51545,13591,-95318,-68557,13765,62173,62797,14111,-69504,90682,-68605,90394,-68534,90437
1750,81633,9065,-93461,-50929,64179,-8281,-95769,-63659,15707,57089,58806,15685,-4337,-51164,15693,-4859,-51246,15691,57435,59027,15686,58910,60426,15717,59099,62008,15949,55768,57218,15657,-96164,-68944,15880,-29000,-52290,15727,-23524,-52196,15725,-23886,-52221,15731,-96133,-69552,15908,60774,63685,16261,-68447,90446,-67480,90154,-67415,90198
1800,80256,11153,-94156,-53890,66279,-5657,-96441,-64579,17794,56028,59621,17772,-2031,-51582,17780,-2610,-51664,17777,56225,59843,17772,57562,61252,17804,57659,62843,18040,54721,58023,17743,-96894,-69900,17970,-27212,-52915,17814,-21582,-52792,17813,-21899,-52823,17818,-96865,-70510,17998,59346,64529,18358,-67391,90210,-66354,89914,-66296,89960
1850,78860,13208,-94807,-56679,68266,-3038,-97114,-65464,19829,54901,60393,19807,226,-51889,19815,-290,-51971,19813,55006,60617,19807,56151,62035,19840,56250,63634,20080,53654,58786,19777,-97621,-70820,20008,-25356,-53464,19850,-19666,-53309,19848,-19980,-53346,19854,-97562,-71432,20037,57890,65328,20403,-66336,89976,-65229,89677,-65177,89723
1900,77409,15309,-95423,-59287,70133,-435,-97683,-66315,21815,53768,61124,21792,2619,-52073,21800,2052,-52155,21797,53736,61348,21792,54746,62774,21825,54745,64381,22069,52550,59507,21761,-98204,-71705,21996,-23416,-53930,21835,-17724,-53741,21834,-18034,-53786,21840,-98153,-72319,22026,56383,66083,22398,-65283,89743,-64104,89440,-64060,89487
1950,75959,17381,-95994,-61715,71873,2139,-98232,-67131,23751,52635,61812,23727,5012,-52117,23736,4502,-52199,23733,52502,62037,23728,53329,63471,23761,53333,65084,24009,51455,60186,23696,-98762,-72555,23935,-21402,-54308,23771,-15804,-54082,23770,-16144,-54137,23776,-98694,-73170,23965,54923,66794,24343,-64233,89511,-62983,89206,-62945,89253
2000,74450,19487,-96527,-63961,73481,4674,-98687,-67914,25639,51458,62459,25615,7523,-52003,25624,6972,-52086,25621,51199,62683,25616,51890,64123,25650,51800,65743,25902,50313,60824,25584,-99177,-73370,25827,-19323,-54586,25660,-13864,-54323,25659,-14233,-54390,25665,-99120,-73987,25857,53381,67461,26241,-63185,89281,-61864,88972,-61834,89021
2050,72949,21580,-97012,-66024,74949,7155,-99094,-68665,27481,50335,63064,27457,10096,-51706,27466,9594,-51789,27463,49959,63287,27457,50481,64733,27492,50394,66358,27747,49199,61421,27425,-99543,-74151,27671,-17162,-54755,27502,-11902,-54456,27501,-12320,-54538,27507,-99484,-74769,27702,51927,68083,28091,-62142,89052,-60751,88741,-60727,88790
2100,71385,23702,-97461,-67903,76267,9568,-99419,-69382,29277,49134,63627,29253,12797,-51195,29261,12268,-51279,29259,48637,63848,29253,49020,65299,29288,48847,66929,29547,48027,61976,29220,-99775,-74898,29470,-14955,-54802,29299,-9893,-54468,29297,-10350,-54570,29303,-99728,-75517,29501,50368,68661,29896,-61104,88824,-59643,88512,-59626,88562
2150,69827,25832,-97860,-69596,77423,11900,-99677,-70067,31029,48024,64148,31004,15638,-50432,31013,15151,-50517,31010,47380,64367,31004,47594,65822,31040,47422,67456,31302,46888,62490,30971,-99950,-75612,31224,-12663,-54710,31051,-7795,-54346,31049,-8291,-54473,31055,-99916,-76232,31256,48895,69194,31656,-60072,88598,-58542,88285,-58532,88335
2200,68205,27996,-98226,-71099,78401,14139,-99860,-70721,32737,46813,64628,32712,18662,-49364,32722,18163,-49450,32718,46045,64843,32713,46121,66301,32749,45861,67939,33015,45690,62962,32679,-99998,-76293,32935,-10334,-54460,32760,-5599,-54071,32758,-6115,-54228,32764,-99974,-76914,32968,47319,69682,33373,-59046,88374,-57450,88060,-57447,88110
2250,66581,30192,-98542,-72406,79180,16275,-99967,-71342,34404,45720,65066,34378,21924,-47928,34388,21465,-48015,34385,44755,65277,34379,44645,66735,34415,44387,68377,34685,44522,63393,34345,-99999,-76941,34604,-7922,-54028,34426,-3244,-53620,34425,-3759,-53815,34431,-99999,-77563,34637,45800,70126,35047,-58028,88152,-56367,87837,-56370,87888
2300,64896,32438,-98831,-73511,79733,18302,-99999,-71933,36029,44521,65463,36003,25483,-46035,36013,25029,-46122,36010,43415,65668,36004,43164,67126,36041,42811,68770,36313,43303,63782,35969,-99881,-77556,36232,-5471,-53385,36052,-739,-52964,36050,-1233,-53205,36057,-99888,-78179,36265,44206,70524,36680,-57019,87932,-55295,87617,-55304,87668
2350,63202,34745,-99074,-74405,80027,20215,-99949,-72493,37614,43466,65819,37588,29434,-43571,37598,29023,-43658,37595,42098,66016,37589,41636,67472,37626,41286,69117,37902,42109,64130,37554,-99731,-78140,37820,-2938,-52496,37637,1979,-52064,37636,1543,-52362,37642,-99769,-78763,37853,42634,70876,38273,-56018,87714,-54235,87399,-54250,87450
2400,61454,37133,-99295,-75082,80021,22017,-99815,-73022,39160,42330,66133,39134,33888,-40384,39144,33504,-40468,39140,40774,66320,39134,40160,67774,39172,39712,69419,39451,40885,64436,39099,-99473,-78691,39368,-351,-51317,39183,4883,-50873,39182,4520,-51239,39189,-99517,-79315,39401,41035,71182,39827,-55029,87498,-53187,87183,-53207,87235
2450,59692,39622,-99474,-75533,79662,23711,-99582,-73521,40668,41372,66406,40641,38998,-36273,40651,38672,-36351,40648,39470,66582,40642,38628,68030,40680,38173,69674,40962,39692,64700,40606,-99189,-79211,40878,2330,-49792,40692,8035,-49331,40690,7787,-49777,40697,-99261,-79835,40912,39440,71442,41342,-54050,87284,-52153,86971,-52178,87022
2500,57887,42245,-99636,-75752,78884,25308,-99246,-73989,42138,40393,66639,42112,44963,-30981,42122,44698,-31045,42118,38207,66799,42112,37186,68240,42151,36640,69883,42435,38496,64921,42076,-98818,-79699,42351,5094,-47855,42162,11392,-47359,42161,11262,-47901,42168,-98894,-80324,42385,37878,71654,42819,-53084,87073,-51132,86760,-51162,86812
2550,56066,45034,-99761,-75734,77607,26821,-98773,-74427,43573,39646,66833,43546,52008,-24196,43556,51835,-24236,43552,36988,66974,43546,35732,68405,43585,35159,70045,43873,37349,65101,43510,-98403,-80156,43787,7986,-45424,43597,15025,-44863,43595,15051,-45516,43602,-98496,-80781,43822,36323,71819,44260,-52131,86864,-50127,86553,-50161,86604
2600,54214,48024,-99874,-75477,75729,28266,-98159,-74835,44972,38974,66987,44944,60365,-15602,44954,60309,-15602,44951,35862,67105,44945,34384,68523,44984,33736,70161,45275,36238,65239,44908,-97925,-80582,45188,11011,-42398,44996,18886,-41722,44994,19059,-42506,45001,-98020,-81208,45223,34864,71937,45666,-51193,86658,-49136,86348,-49175,86399
2650,52353,51224,-99948,-74980,73141,29658,-97367,-75212,46336,38585,67105,46308,70060,-5011,46319,70163,-4955,46315,34820,67194,46309,33100,68597,46349,32396,70229,46642,35199,65335,46272,-97367,-80978,46554,14224,-38661,46360,23066,-37794,46359,23421,-38726,46366,-97457,-81603,46590,33433,72007,47037,-50271,86455,-48162,86145,-48205,86197
2700,50494,54565,-99999,-74255,69748,31004,-96432,-75559,47667,38324,67188,47639,80643,7369,47649,80950,7492,47646,33907,67241,47639,31923,68625,47679,31158,70250,47975,34225,65390,47602,-96770,-81342,47887,17623,-34077,47691,27507,-32912,47690,28037,-34010,47697,-96856,-81968,47923,32153,72030,48374,-49367,86256,-47204,85945,-47251,85997
2750,48673,57832,-99993,-73332,65524,32298,-95419,-75874,48964,38210,67238,48936,90584,20657,48947,91130,20840,48943,33064,67247,48937,30858,68608,48977,30017,70226,49276,33304,65404,48899,-96065,-81677,49187,21240,-28510,48989,32297,-26905,48988,33063,-28177,48995,-96123,-82302,49223,30912,72006,49678,-48483,86061,-46263,85748,-46315,85800
2800,46940,60644,-99936,-72269,60596,33508,-94537,-76159,50230,37922,67256,50202,97431,33427,50212,98200,33641,50209,32272,67212,50202,29856,68547,50243,28979,70156,50544,32382,65377,50164,-95373,-81981,50454,25013,-21844,50255,37316,-19630,50254,38353,-21064,50261,-95440,-82606,50491,29838,71936,50950,-47619,85869,-45340,85554,-45396,85606
2850,45286,62689,-99830,-71142,55264,34613,-94031,-76415,51465,37192,67238,51436,99131,44413,51447,99998,44620,51443,31354,67137,51436,28894,68443,51478,27968,70040,51781,31348,65310,51398,-94620,-82255,51691,28928,-14031,51490,42607,-11035,51488,44032,-12584,51496,-94677,-82879,51727,28748,71819,52190,-46776,85680,-44436,85363,-44496,85414
2900,43668,64035,-99743,-70005,49889,35644,-94039,-76644,52668,35814,67180,52640,96331,53156,52650,97089,53323,52647,30288,67019,52640,27875,68294,52682,26991,69880,52988,30146,65199,52602,-93987,-82499,52896,32942,-5134,52694,48027,-1228,52692,49884,-2804,52700,-94136,-83123,52933,27752,71657,53400,-45950,85491,-43549,85174,-43614,85225
2950,41966,65099,-99718,-68853,44711,36721,-94490,-76848,53843,33850,67076,53814,91646,59907,53825,92127,60018,53821,28975,66856,53814,26799,68100,53856,25954,69674,54164,28731,65043,53775,-93339,-82715,54072,37114,4634,53869,53642,9463,53867,55984,7979,53874,-93558,-83338,54110,26653,71449,54580,-45135,85303,-42681,84987,-42750,85038
3000,40186,66247,-99745,-67637,39768,37992,-95102,-77030,54988,31644,66921,54959,87533,65162,54970,87686,65211,54966,27615,66647,54959,25700,67861,55001,24968,69422,55312,27227,64840,54920,-92789,-82902,55219,41433,14910,55014,59272,20514,55012,62012,19232,55020,-93194,-83525,55257,25630,71194,55730,-44326,85114,-41829,84803,-41901,84853
3050,38318,67622,-99783,-66308,34971,39560,-95680,-77190,56105,29399,66712,56076,84861,69357,56087,84726,69346,56083,26205,66391,56076,24628,67575,56119,23977,69124,56431,25682,64588,56037,-92108,-83060,56338,45902,25233,56131,64895,31309,56130,67959,30291,56137,-92614,-83685,56376,24565,70892,56853,-43519,84923,-40994,84620,-41066,84670
3100,36454,69196,-99777,-64846,30204,41455,-96051,-77329,57194,27385,66448,57165,83688,72794,57176,83322,72729,57172,24939,66086,57165,23640,67244,57208,23111,68781,57523,24219,64286,57126,-91432,-83191,57429,50446,35136,57221,70261,41303,57219,73479,40554,57227,-92139,-83817,57467,23631,70544,57947,-42713,84731,-40174,84440,-40246,84488
3150,34578,70896,-99716,-63257,25372,43654,-96235,-77446,58257,25517,66131,58227,83546,75668,58238,83012,75556,58235,23713,65734,58228,22727,66868,58271,22274,68393,58588,22803,63936,58188,-90558,-83293,58493,55041,44248,58284,75350,50147,58282,78637,49626,58289,-91335,-83921,58532,22723,70149,59015,-41911,84539,-39371,84262,-39441,84308
3200,32746,72650,-99580,-61564,20421,46109,-96201,-77540,59293,23919,65761,59263,84160,78107,59274,83493,77956,59271,22635,65336,59264,21886,66447,59307,21543,67961,59626,21488,63535,59224,-89694,-83366,59531,59623,52343,59320,79952,57710,59318,83175,57362,59326,-90651,-83997,59570,21918,69710,60056,-41114,84348,-38586,84086,-38652,84131
3250,30918,74410,-99383,-59793,15323,48767,-96029,-77611,60304,22392,65340,60274,85159,80198,60285,84399,80016,60281,21573,64891,60274,21103,65983,60318,20822,67486,60639,20204,63086,60234,-88648,-83411,60543,64176,59346,60331,84090,64029,60329,87218,63802,60337,-89637,-84045,60582,21144,69226,61072,-40324,84157,-37819,83914,-37880,83956
