Time,SBUS A          V-node,SBUS B          V-node,SBUS C          V-node,SBUS A 25   A I-branch,SBUS B 25   B I-branch,SBUS C 25   C I-branch,TACS   PV001A I-branch,TACS   PV001X I-branch,TACS   PV001I I-branch,TACS   PV002A I-branch,TACS   PV002X I-branch,TACS   PV002I I-branch,TACS   PV003A I-branch,TACS   PV003X I-branch,TACS   PV003I I-branch,TACS   PV004A I-branch,TACS   PV004X I-branch,TACS   PV004I I-branch,TACS   PV005A I-branch,TACS   PV005X I-branch,TACS   PV005I I-branch,TACS   PV006A I-branch,TACS   PV006X I-branch,TACS   PV006I I-branch,TACS   PV007A I-branch,TACS   PV007X I-branch,TACS   PV007I I-branch,TACS   PV008A I-branch,TACS   PV008X I-branch,TACS   PV008I I-branch,TACS   PV009A I-branch,TACS   PV009X I-branch,TACS   PV009I I-branch,TACS   PV010A I-branch,TACS   PV010X I-branch,TACS   PV010I I-branch,TACS   PV011A I-branch,TACS   PV011X I-branch,TACS   PV011I I-branch,TACS   PV012A I-branch,TACS   PV012X I-branch,TACS   PV012I I-branch,TACS   PV013A I-branch,TACS   PV013X I-branch,TACS   PV013I I-branch,TACS   PV014A I-branch,TACS   PV014X I-branch,TACS   PV014I I-branch,TACS   PV001V I-branch,TACS   PV001W I-branch,TACS   PV009V I-branch,TACS   PV009W I-branch,TACS   PV013V I-branch,TACS   PV013W I-branch
500,99295,-36068,-64799,17809,11973,-60179,-64905,-41741,-57394,99651,39374,-56985,-47442,-20028,-56424,-48092,-19905,-56429,99998,39425,-56946,99766,40425,-56832,99657,41638,-56762,99688,37759,-57093,-61426,-40596,-57315,-52294,-21123,-55932,-53001,-21237,-55937,-53672,-21435,-55893,-62270,-40513,-57301,45914,42587,-56681,-93297,96606,-93331,96485,-93260,96492
550,99099,-34419,-66304,15688,13749,-59900,-66548,-44088,-53468,99722,41623,-53021,-46016,-22165,-52409,-46657,-22040,-52414,99954,41678,-52979,99633,42708,-52855,99716,43952,-52778,99576,39979,-53140,-63370,-42985,-53382,-51714,-23250,-51872,-52520,-23371,-51877,-53254,-23572,-51829,-64227,-42908,-53367,46053,44931,-52690,-92428,96358,-92452,96233,-92374,96241
600,98871,-32800,-67783,13431,15600,-59461,-68165,-46372,-49640,99498,43810,-49156,-44579,-24241,-48493,-45212,-24115,-48499,99983,43869,-49110,99999,44928,-48976,99949,46203,-48893,99428,42138,-49284,-65148,-45310,-49546,-51142,-25317,-47912,-51896,-25445,-47917,-52620,-25650,-47865,-65889,-45238,-49530,46028,47211,-48797,-91545,96110,-91554,95980,-91470,95989
650,98586,-31097,-69243,11047,17519,-58862,-69760,-48593,-45906,99474,45936,-45386,-43087,-26257,-44674,-43716,-26130,-44681,99849,45998,-45337,99782,47086,-45193,99904,48392,-45104,99226,44237,-45524,-67068,-47571,-45806,-50633,-27326,-44050,-51178,-27460,-44056,-51906,-27668,-44000,-67812,-47504,-45788,46113,49428,-45001,-90646,95862,-90636,95725,-90547,95736
700,98276,-29449,-70690,8542,19501,-58088,-71378,-50754,-42264,99167,48002,-41709,-41615,-28215,-40950,-42235,-28086,-40956,99749,48068,-41657,99945,49183,-41503,99999,50519,-41408,98982,46276,-41856,-68873,-49771,-42157,-50116,-29276,-40283,-50313,-29418,-40289,-50971,-29629,-40230,-69512,-49709,-42138,46034,51582,-41298,-89734,95613,-89699,95471,-89606,95483
750,97919,-27709,-72100,5918,21543,-57139,-72917,-52854,-38712,99055,50009,-38123,-40082,-30113,-37317,-40699,-29983,-37324,99596,50078,-38068,99813,51221,-37904,99943,52585,-37803,98717,48257,-38279,-70731,-51910,-38599,-49641,-31169,-36609,-49396,-31317,-36616,-50016,-31532,-36553,-71367,-51852,-38579,46087,53674,-37687,-88808,95363,-88744,95215,-88647,95229
800,97527,-26029,-73502,3179,23641,-56012,-74497,-54896,-35248,98692,51957,-34626,-38563,-31953,-33774,-39172,-31821,-33781,99378,52030,-34567,99751,53199,-34394,99923,54591,-34288,98387,50180,-34791,-72497,-53990,-35128,-49132,-33005,-33026,-48361,-33160,-33033,-48886,-33378,-32966,-73038,-53936,-35107,45979,55706,-34165,-87868,95114,-87769,94959,-87671,94974
850,97113,-24275,-74860,322,25795,-54707,-75982,-56879,-31869,98503,53848,-31215,-37015,-33735,-30318,-37620,-33601,-30326,99235,53925,-31153,99754,55119,-30971,99908,56538,-30859,98077,52046,-31388,-74277,-56011,-31743,-48656,-34786,-29532,-47353,-34946,-29539,-47831,-35167,-29469,-74818,-55961,-31721,46017,57678,-30730,-86916,94865,-86777,94703,-86678,94720
900,96659,-22570,-76201,-2654,28002,-53232,-77479,-58806,-28574,98132,55682,-27888,-35456,-35458,-26948,-36060,-35323,-26956,98968,55762,-27823,99581,56981,-27632,99860,58426,-27515,97698,53856,-28070,-75933,-57975,-28442,-48108,-36510,-26123,-46263,-36675,-26131,-46661,-36899,-26057,-76386,-57929,-28419,45923,59591,-27379,-85951,94615,-85769,94446,-85668,94465
950,96191,-20818,-77503,-5755,30266,-51589,-78911,-60678,-25360,97871,57460,-24643,-33911,-37123,-23661,-34502,-36987,-23670,98818,57544,-24576,99652,58787,-24376,99874,60258,-24253,97343,55611,-24833,-77626,-59882,-25222,-47594,-38179,-22799,-45275,-38348,-22807,-45649,-38575,-22730,-78085,-59839,-25198,45948,61446,-24112,-84975,94366,-84744,94190,-84644,94210
1000,95688,-19097,-78772,-8988,32588,-49794,-80293,-62494,-22225,97524,59182,-21478,-32325,-38730,-20455,-32926,-38592,-20464,98563,59270,-21408,99496,60538,-21200,99866,62033,-21072,96943,57311,-21676,-79125,-61734,-22082,-46969,-39794,-19557,-44226,-39965,-19565,-44560,-40195,-19485,-79502,-61695,-22056,45895,63244,-20925,-83987,94117,-83705,93934,-83606,93956
1050,95158,-17349,-80011,-12353,34969,-47852,-81662,-64257,-19168,97185,60851,-18392,-30780,-40278,-17328,-31357,-40139,-17338,98364,60942,-18319,99528,62233,-18103,99857,63752,-17970,96528,58958,-18598,-80717,-63531,-19019,-46377,-41355,-16395,-43312,-41526,-16404,-43663,-41759,-16320,-81104,-63496,-18993,45892,64985,-17816,-82990,93869,-82652,93679,-82554,93702
1100,94605,-15616,-81204,-15857,37410,-45781,-82924,-65967,-16187,96853,62465,-15382,-29170,-41767,-14279,-29769,-41628,-14289,98118,62560,-15306,99418,63874,-15082,99873,65417,-14944,96104,60551,-15595,-82056,-65275,-16032,-45647,-42861,-13311,-42331,-43033,-13320,-42685,-43268,-13234,-82370,-65243,-16004,45868,66671,-14785,-81984,93621,-81586,93425,-81491,93449
1150,93994,-13856,-82372,-19493,39909,-43593,-84210,-67626,-13279,96413,64027,-12446,-27603,-43198,-11305,-28168,-43057,-11315,97819,64125,-12367,99319,65462,-12136,99765,67028,-11993,95602,62092,-12666,-83524,-66967,-13118,-44937,-44314,-10303,-41462,-44484,-10313,-41868,-44722,-10223,-83843,-66937,-13090,45808,68303,-11828,-80969,93373,-80510,93171,-80417,93197
1200,93369,-12105,-83489,-23257,42464,-41302,-85365,-69233,-10442,96048,65536,-9582,-25952,-44568,-8404,-26548,-44426,-8414,97512,65639,-9501,99161,66998,-9262,99698,68586,-9115,95112,63581,-9810,-84736,-68607,-10277,-44087,-45712,-7370,-40502,-45880,-7379,-40930,-46121,-7287,-84996,-68580,-10248,45762,69880,-8945,-79947,93126,-79423,92918,-79333,92946
1250,92652,-10310,-84581,-27133,45067,-38925,-86552,-70790,-7676,95468,66994,-6790,-24332,-45878,-5575,-24887,-45735,-5585,97060,67100,-6706,98868,68482,-6459,99407,70091,-6307,94488,65019,-7024,-86066,-70197,-7505,-43228,-47057,-4509,-39582,-47221,-4519,-40079,-47466,-4423,-86318,-70173,-7476,45605,71404,-6132,-78918,92880,-78328,92667,-78241,92695
1300,91921,-8524,-85626,-31102,47709,-36472,-87621,-72299,-4978,94997,68400,-4066,-22606,-47125,-2816,-23200,-46982,-2826,96588,68511,-3980,98506,69914,-3726,99115,71545,-3569,93873,66406,-4307,-87194,-71737,-4803,-42246,-48347,-1718,-38540,-48507,-1728,-39048,-48756,-1630,-87404,-71715,-4772,45467,72876,-3389,-77883,92635,-77224,92416,-77142,92446
1350,91076,-6677,-86638,-35140,50379,-33960,-88705,-73759,-2347,94238,69757,-1409,-20904,-48310,-124,-21450,-48165,-136,95932,69872,-1321,97966,71296,-1060,98563,72947,-899,93091,67743,-1658,-88392,-73228,-2166,-41217,-49583,1003,-37455,-49738,993,-38019,-49990,1094,-88576,-73208,-2135,45174,74295,-714,-76843,92391,-76114,92167,-76036,92198
1400,90209,-4832,-87615,-39216,53060,-31395,-89701,-75172,219,93593,71063,1182,-19067,-49428,2500,-19657,-49283,2489,95212,71182,1272,97283,72627,1540,97933,74298,1705,92301,69031,927,-89464,-74672,405,-40089,-50762,3658,-36223,-50911,3647,-36765,-51168,3750,-89623,-74654,437,44886,75663,1895,-75799,92147,-74998,91918,-74925,91951
1450,89223,-2925,-88551,-43297,55737,-28791,-90694,-76538,2722,92627,72320,3709,-17262,-50479,5060,-17799,-50333,5048,94314,72443,3802,96448,73909,4076,97065,75598,4245,91338,70270,3447,-90555,-76068,2912,-38886,-51885,6246,-34895,-52027,6235,-35460,-52289,6341,-90672,-76052,2945,44432,76980,4440,-74751,91905,-73877,91671,-73809,91705
1500,88203,-1006,-89461,-47347,58390,-26151,-91619,-77859,5163,91766,73528,6173,-15289,-51460,7557,-15876,-51313,7545,93315,73655,6268,95416,75140,6549,96060,76848,6723,90347,71461,5906,-91573,-77418,5358,-37598,-52951,8771,-33412,-53084,8760,-33919,-53350,8869,-91678,-77404,5392,43969,78246,6922,-73700,91663,-72751,91425,-72689,91460
1550,87078,957,-90324,-51334,61005,-23484,-92536,-79134,7544,90595,74686,8577,-13371,-52366,9992,-13900,-52218,9980,92167,74818,8674,94264,76323,8962,94869,78048,9139,89201,72603,8303,-92584,-78722,7743,-36224,-53956,11234,-31828,-54079,11222,-32320,-54350,11333,-92641,-78710,7778,43353,79461,9343,-72646,91422,-71621,91180,-71565,91216
1600,85910,2951,-91166,-55224,63560,-20795,-93385,-80366,9866,89513,75797,10921,-11263,-53193,12367,-11847,-53045,12354,90915,75932,11021,92937,77456,11314,93529,79198,11495,88018,73697,10642,-93532,-79982,10070,-34764,-54900,13636,-30105,-55010,13624,-30518,-55286,13737,-93583,-79971,10105,42723,80625,11704,-71591,91183,-70488,90937,-70439,90973
1650,84663,4958,-91961,-58989,66043,-18086,-94234,-81554,12131,88173,76859,13208,-9229,-53937,14683,-9750,-53788,14670,89549,76997,13309,91498,78539,13609,92070,80298,13794,86714,74743,12923,-94473,-81199,12338,-33225,-55780,15978,-28318,-55873,15966,-28697,-56155,16082,-94478,-81188,12375,41975,81739,14006,-70534,90944,-69352,90694,-69310,90732
1700,83367,7012,-92731,-62603,68437,-15365,-94998,-82700,14340,86899,77873,15438,-7005,-54590,16942,-7584,-54441,16929,88103,78015,15541,89969,79574,15847,90481,81348,16035,85370,75742,15147,-95324,-82372,14551,-31591,-56593,18263,-26429,-56665,18250,-26735,-56954,18368,-95327,-82362,14588,41213,82802,16252,-69477,90707,-68214,90452,-68180,90491
1750,82024,9049,-93457,-66050,70732,-12636,-95770,-83804,16494,85444,78839,17613,-4855,-55145,19146,-5370,-54996,19132,86587,78983,17718,88331,80559,18030,88849,82347,18221,83952,76693,17317,-96176,-83503,16710,-29887,-57334,20491,-24530,-57383,20478,-24806,-57677,20599,-96140,-83494,16747,40382,83815,18442,-68420,90470,-67075,90212,-67048,90252
1800,80629,11138,-94152,-69312,72916,-9905,-96442,-84866,18595,84025,79758,19734,-2538,-55593,21295,-3110,-55443,21281,85011,79904,19841,86680,81495,20158,87108,83297,20354,82490,77597,19432,-96904,-84592,18815,-28086,-58000,22664,-22572,-58021,22651,-22805,-58322,22774,-96871,-84584,18853,39533,84777,20579,-67363,90235,-65935,89973,-65916,90014
1850,79214,13194,-94804,-72384,74982,-7181,-97115,-85888,20644,82518,80628,21803,-270,-55922,23390,-779,-55773,23377,83422,80777,21912,84953,82382,22235,85406,84197,22433,81002,78454,21496,-97628,-85640,20868,-26218,-58586,24783,-20640,-58574,24771,-20872,-58883,24895,-97567,-85633,20907,38668,85689,22662,-66307,90000,-64796,89735,-64785,89777
1900,77744,15297,-95421,-75257,76923,-4474,-97684,-86871,22643,81002,81452,23821,2136,-56119,25435,1575,-55970,25420,81768,81601,23932,83232,83220,24260,83587,85047,24461,79461,79265,23509,-98210,-86648,22870,-24264,-59083,26851,-18682,-59036,26838,-18911,-59354,26964,-98156,-86641,22910,37772,86550,24694,-65253,89767,-63658,89498,-63655,89541
1950,76274,17369,-95991,-77932,78733,-1796,-98233,-87814,24592,79487,82228,25789,4541,-56167,27428,4037,-56018,27414,80159,82378,25901,81497,84008,26235,81881,85847,26440,77934,80028,25472,-98766,-87616,24823,-22237,-59485,28867,-16747,-59400,28853,-17007,-59729,28982,-98697,-87609,24863,36905,87361,26676,-64201,89535,-62522,89264,-62528,89307
2000,74744,19477,-96525,-80405,80405,841,-98687,-88718,26493,77913,82957,27708,7064,-56045,29373,6518,-55896,29358,78461,83107,27823,79734,84748,28161,80029,86597,28369,76340,80745,27386,-99179,-88544,26727,-20143,-59782,30833,-14791,-59659,30820,-15081,-60000,30950,-99122,-88538,26768,35988,88121,28609,-63153,89305,-61390,89030,-61404,89075
2050,73224,21571,-97010,-82677,81931,3422,-99094,-89584,28348,76411,83638,29580,9650,-55726,31269,9154,-55578,31254,76846,83788,29696,78009,85439,30039,78330,87297,30251,74786,81416,29254,-99544,-89434,28585,-17968,-59962,32751,-12813,-59800,32737,-13155,-60159,32870,-99485,-89428,28627,35124,88830,30494,-62109,89076,-60262,88799,-60285,88844
2100,71638,23694,-97460,-84747,83303,5932,-99419,-90413,30156,74804,84273,31406,12365,-55179,33119,11841,-55031,33104,75123,84421,31524,76220,86080,31872,76461,87947,32086,73151,82040,31075,-99775,-90285,30397,-15745,-60012,34621,-10788,-59814,34607,-11170,-60193,34742,-99728,-90279,30439,34198,89489,32333,-61070,88848,-59141,88570,-59172,88615
2150,70060,25826,-97858,-86612,84505,8358,-99677,-91204,31920,73321,84861,33187,15219,-54360,34922,14738,-54213,34907,73484,85006,33306,74474,86672,33659,74738,88547,33876,71562,82617,32851,-99950,-91098,32164,-13437,-59914,36446,-8672,-59683,36432,-9095,-60089,36568,-99916,-91092,32207,33323,90097,34126,-60037,88623,-58027,88342,-58065,88388
2200,68416,27991,-98225,-88268,85522,10687,-99860,-91958,33640,71700,85402,34923,18258,-53217,36682,17764,-53069,36666,71744,85543,35044,72669,87215,35402,72851,89096,35621,69891,83148,34583,-99998,-91874,33887,-11092,-59647,38225,-6459,-59389,38211,-6903,-59827,38349,-99974,-91867,33930,32386,90654,35875,-59010,88399,-56921,88117,-56967,88164
2250,66771,30188,-98542,-89707,86332,12909,-99967,-92676,35318,70238,85896,36617,21537,-51677,38398,21082,-51529,38382,70063,86032,36740,70861,87708,37101,71071,89594,37324,68261,83632,36273,-99999,-92612,35568,-8664,-59187,39960,-4084,-58906,39946,-4530,-59385,40085,-99999,-92605,35612,31484,91160,37581,-57991,88176,-55825,87895,-55879,87941
2300,65063,32436,-98831,-90925,86907,15017,-99999,-93359,36954,68636,86344,38269,25114,-49648,40071,24663,-49499,40055,68317,86473,38393,69047,88150,38759,69166,90041,38985,66560,84070,37921,-99881,-93313,37207,-6196,-58502,41653,-1559,-58204,41638,-1985,-58732,41779,-99888,-93306,37252,30536,91614,39245,-56981,87956,-54739,87674,-54801,87721
2350,63346,34744,-99073,-91909,87213,17007,-99949,-94005,38550,67224,86744,39881,29084,-47007,41703,28677,-46856,41688,66601,86866,40006,67177,88542,40376,67324,90436,40604,64896,84461,39528,-99732,-93977,38806,-3646,-57554,43303,1181,-57242,43288,811,-57829,43432,-99769,-93970,38851,29602,92015,40867,-55980,87738,-53666,87456,-53734,87503
2400,61575,37134,-99294,-92655,87206,18881,-99815,-94616,40107,65705,87099,41452,33560,-43592,43295,33180,-43434,43279,64875,87209,41579,65368,88884,41953,65421,90780,42184,63187,84804,41096,-99475,-94605,40366,-1040,-56297,44913,4109,-55968,44898,3811,-56626,45043,-99518,-94598,40411,28652,92365,42450,-54989,87522,-52605,87241,-52680,87288
2450,59789,39625,-99473,-93152,86833,20643,-99582,-95192,41625,64423,87407,42985,38695,-39186,44848,38373,-39018,44832,63175,87504,43113,63492,89174,43491,63561,91070,43724,61522,85101,42624,-99192,-95197,41887,1658,-54671,46483,7286,-54318,46468,7102,-55061,46614,-99262,-95189,41932,27704,92660,43993,-54010,87308,-51558,87028,-51639,87075
2500,57960,42249,-99636,-93393,86024,22305,-99247,-95733,43105,63114,87669,44479,44690,-33514,46362,44428,-33327,46346,61529,87749,44609,61726,89412,44991,61709,91308,45227,59854,85350,44115,-98822,-95753,43370,4441,-52606,48015,10671,-52210,47999,10603,-53052,48147,-98896,-95745,43416,26776,92903,45498,-53043,87097,-50525,86818,-50612,86865
2550,56114,45040,-99761,-93373,84695,23878,-98774,-96239,44549,62115,87887,45937,51769,-26242,47839,51600,-26023,47823,59941,87946,46068,59946,89599,46454,59919,91492,46692,58254,85552,45570,-98408,-96274,44817,7353,-50015,49508,14333,-49539,49493,14420,-50499,49642,-98499,-96265,44863,25852,93091,46967,-52089,86888,-49506,86610,-49600,86657
2600,54238,48032,-99874,-93090,82743,25381,-98160,-96710,45958,61216,88062,47359,60168,-17031,49280,60116,-16762,49263,58473,88094,47491,58295,89733,47881,58200,91623,48122,56704,85707,46988,-97932,-96759,46228,10399,-46790,50965,18226,-46180,50949,18457,-47275,51100,-98024,-96750,46275,24985,93225,48399,-51150,86682,-48504,86405,-48603,86452
2650,52352,51234,-99948,-92543,80052,26829,-97368,-97145,47331,60696,88195,48746,69912,-5680,50685,70018,-5342,50668,57116,88195,48879,56722,89816,49273,56580,91701,49516,55255,85815,48371,-97376,-97210,47604,13634,-42805,52386,22439,-41977,52370,22852,-43228,52522,-97462,-97200,47651,24135,93305,49795,-50227,86479,-47517,86202,-47622,86249
2700,50468,54577,-99999,-91745,76523,28230,-96433,-97545,48671,60347,88288,50099,80547,7588,52055,80857,8009,52038,55926,88248,50233,55280,89848,50630,55085,91726,50875,53895,85877,49720,-96781,-97625,48946,17056,-37919,53771,26917,-36755,53755,27502,-38178,53909,-96863,-97615,48994,23374,93331,51157,-49322,86280,-46547,86002,-46657,86050
2750,48623,57846,-99993,-90727,72130,29576,-95421,-97909,49977,60195,88345,51418,90537,21830,53391,91087,22327,53374,54828,88254,51553,53976,89829,51954,53705,91698,52201,52610,85893,51036,-96078,-98006,50255,20699,-31984,55123,31746,-30330,55107,32565,-31932,55262,-96130,-97995,50303,22636,93304,52486,-48437,86085,-45595,85805,-45710,85853
2800,46866,60659,-99936,-89557,67005,30835,-94539,-98239,51252,59810,88364,52704,97418,35516,54694,98192,36057,54677,53795,88215,52841,52749,89760,53245,52451,91618,53494,51324,85863,52320,-95388,-98353,51532,24498,-24878,56441,36806,-22549,56425,37895,-24316,56581,-95449,-98341,51580,21998,93224,53781,-47573,85893,-44660,85611,-44782,85658
2850,45190,62706,-99830,-88315,61461,31984,-94033,-98534,52495,58833,88344,53959,99126,47291,55966,99999,47834,55948,52599,88130,54097,51570,89642,54505,51230,91487,54756,49883,85786,53571,-94637,-98665,52777,28439,-16549,57726,42140,-13354,57710,43616,-15236,57868,-94687,-98652,52826,21351,93091,55045,-46729,85703,-43745,85420,-43871,85467
2900,43551,64053,-99743,-87063,55872,33056,-94041,-98798,53707,56990,88279,55183,96313,56661,57205,97074,57170,57188,51209,87997,55322,50323,89473,55733,50048,91304,55986,48205,85662,54792,-94007,-98943,53991,32481,-7064,58980,47604,-2865,58964,49511,-4764,59122,-94148,-98929,54041,20759,92906,56277,-45902,85515,-42847,85231,-42979,85278
2950,41826,65117,-99718,-85794,50487,34177,-94491,-99034,54889,54364,88162,56377,91605,63896,58415,92089,64351,58397,49498,87814,56517,49005,89254,56931,48795,91070,57186,46231,85487,55983,-93361,-99188,55176,36681,3348,60203,53264,8571,60186,55657,6782,60346,-93571,-99174,55226,20106,92668,57479,-45086,85327,-41968,85044,-42105,85091
3000,40022,66266,-99745,-84454,45346,35499,-95103,-99244,56042,51414,87987,57541,87471,69529,59594,87626,69921,59576,47727,87578,57682,47659,88982,58099,47604,90783,58356,44133,85258,57144,-92813,-99401,56331,41031,14303,61396,58940,20392,61379,61730,18831,61540,-93207,-99386,56381,19498,92378,58652,-44277,85137,-41106,84859,-41246,84906
3050,38129,67642,-99783,-82990,40358,37130,-95681,-99430,57167,48410,87751,58676,84786,74025,60744,84652,74356,60726,45889,87288,58818,46346,88659,59238,46407,90444,59497,41977,84975,58276,-92134,-99582,57457,45530,25307,62559,64609,31939,62542,67721,30673,62704,-92628,-99568,57508,18865,92033,59795,-43469,84947,-40260,84677,-40403,84722
3100,36240,69217,-99777,-81379,35400,39101,-96052,-99590,58264,45717,87454,59783,83607,77708,61866,83241,77984,61848,44239,86945,59927,45136,88284,60350,45361,90054,60610,39937,84637,59381,-91460,-99730,58556,50106,35864,63693,70018,42629,63676,73282,41661,63840,-92155,-99718,58608,18310,91636,60910,-42663,84755,-39430,84496,-39573,84540
3150,34339,70918,-99716,-79630,30376,41389,-96236,-99725,59333,43219,87096,60863,83465,80788,62960,82929,81017,62942,42641,86548,61007,44017,87857,61433,44348,89612,61696,37961,84242,60458,-90589,-99847,59628,54732,45577,64800,75149,52089,64783,78479,51375,64947,-91352,-99836,59680,17770,91187,61998,-41860,84563,-38617,84318,-38759,84361
3200,32483,72672,-99579,-77765,25227,43942,-96203,-99833,60377,41081,86679,61917,84081,83402,64027,83412,83591,64008,41236,86098,62062,42988,87381,62491,43466,89121,62754,36126,83792,61509,-89728,-99930,60673,59345,54208,65879,79789,60179,65862,83050,59658,66027,-90669,-99923,60725,17292,90686,63059,-41062,84371,-37822,84143,-37961,84183
3250,30629,74434,-99383,-75814,19926,46707,-96031,-99916,61394,39039,86205,62944,85086,85644,65068,84323,85801,65049,39852,85597,63090,42029,86855,63522,42594,88581,63787,34334,83287,62534,-88685,-99981,61693,63930,61673,66931,83961,66938,66914,87124,66555,67081,-89657,-99977,61745,16832,90134,64093,-40272,84180,-37046,83970,-37180,84008
