Time,SBUS A          V-node,SBUS B          V-node,SBUS C          V-node,SBUS A 25   A I-branch,SBUS B 25   B I-branch,SBUS C 25   C I-branch,TACS   PV001A I-branch,TACS   PV001X I-branch,TACS   PV001I I-branch,TACS   PV002A I-branch,TACS   PV002X I-branch,TACS   PV002I I-branch,TACS   PV003A I-branch,TACS   PV003X I-branch,TACS   PV003I I-branch,TACS   PV004A I-branch,TACS   PV004X I-branch,TACS   PV004I I-branch,TACS   PV005A I-branch,TACS   PV005X I-branch,TACS   PV005I I-branch,TACS   PV006A I-branch,TACS   PV006X I-branch,TACS   PV006I I-branch,TACS   PV007A I-branch,TACS   PV007X I-branch,TACS   PV007I I-branch,TACS   PV008A I-branch,TACS   PV008X I-branch,TACS   PV008I I-branch,TACS   PV009A I-branch,TACS   PV009X I-branch,TACS   PV009I I-branch,TACS   PV010A I-branch,TACS   PV010X I-branch,TACS   PV010I I-branch,TACS   PV011A I-branch,TACS   PV011X I-branch,TACS   PV011I I-branch,TACS   PV012A I-branch,TACS   PV012X I-branch,TACS   PV012I I-branch,TACS   PV013A I-branch,TACS   PV013X I-branch,TACS   PV013I I-branch,TACS   PV014A I-branch,TACS   PV014X I-branch,TACS   PV014I I-branch,TACS   PV001V I-branch,TACS   PV001W I-branch,TACS   PV009V I-branch,TACS   PV009W I-branch,TACS   PV013V I-branch,TACS   PV013W I-branch
500,95850,-36022,-62206,95083,-43699,-49784,-61832,-41165,-57441,99767,37562,-57112,-48195,-20387,-56601,-48899,-20261,-56612,99971,37539,-57096,99647,38300,-57031,99420,39512,-56974,99789,36604,-57165,-59536,-41123,-57389,-52359,-21934,-56273,-53563,-21916,-56280,-54390,-22110,-56244,-61112,-41032,-57375,99349,40357,-56902,-93576,96571,-93781,96428,-93699,96434
550,95689,-34420,-63698,93831,-40569,-51525,-63450,-43478,-53520,99878,39778,-53161,-46771,-22516,-52602,-47452,-22387,-52614,99999,39754,-53143,99637,40530,-53073,99575,41767,-53010,99716,38804,-53219,-61510,-43472,-53463,-51718,-24062,-52244,-53014,-24047,-52252,-53901,-24244,-52212,-63073,-43387,-53448,99750,42634,-52932,-92737,96322,-92954,96174,-92864,96182
600,95453,-32804,-65135,92439,-37324,-53175,-64969,-45729,-49696,99629,41932,-49307,-45280,-24584,-48702,-45948,-24453,-48715,99993,41908,-49288,99950,42699,-49211,99805,43961,-49144,99545,40944,-49369,-63256,-45758,-49634,-51057,-26130,-48315,-52296,-26118,-48324,-53186,-26318,-48281,-64646,-45678,-49617,99670,44849,-49059,-91883,96072,-92108,95919,-92011,95928
650,95214,-31158,-66580,90909,-33975,-54732,-66540,-47918,-45966,99667,44026,-45548,-43802,-26594,-44899,-44449,-26461,-44913,99941,44002,-45527,99869,44807,-45446,99856,46093,-45373,99391,43024,-45615,-65214,-47982,-45899,-50481,-28139,-44482,-51514,-28131,-44492,-52407,-28334,-44446,-66586,-47907,-45882,99962,47002,-45282,-91015,95822,-91243,95663,-91139,95674
700,94910,-29515,-67989,89245,-30524,-56186,-68059,-50048,-42328,99363,46061,-41883,-42264,-28544,-41189,-42895,-28409,-41204,99830,46037,-41860,99998,46856,-41773,99966,48165,-41695,99143,45045,-41954,-66982,-50145,-42257,-49872,-30091,-40745,-50568,-30086,-40755,-51402,-30292,-40706,-68193,-50075,-42238,99800,49094,-41598,-90131,95571,-90359,95407,-90250,95420
750,94595,-27829,-69379,87450,-26979,-57541,-69561,-52118,-38780,99308,48038,-38307,-40739,-30436,-37571,-41351,-30299,-37587,99735,48014,-38283,99966,48847,-38191,99976,50178,-38109,98915,47008,-38383,-68865,-52249,-38705,-49318,-31985,-37099,-49587,-31983,-37111,-50388,-32192,-37058,-70051,-52183,-38685,99998,51127,-38005,-89234,95321,-89456,95150,-89343,95164
800,94225,-26164,-70751,85524,-23344,-58789,-71064,-54130,-35320,98962,49957,-34820,-39158,-32269,-34043,-39753,-32131,-34059,99526,49933,-34795,99902,50780,-34697,99988,52133,-34610,98595,48914,-34900,-70616,-54294,-35240,-48724,-33822,-33544,-48490,-33823,-33556,-49199,-34035,-33500,-71661,-54233,-35219,99792,53101,-34501,-88324,95071,-88536,94892,-88419,94909
850,93839,-24452,-72082,83469,-19622,-59935,-72492,-56086,-31945,98808,51819,-31419,-37605,-34045,-30601,-38179,-33905,-30619,99400,51795,-31393,99936,52656,-31290,99992,54030,-31198,98298,50763,-31504,-72396,-56281,-31861,-48156,-35602,-30076,-47413,-35606,-30089,-48086,-35821,-30030,-73414,-56224,-31839,99913,55017,-31083,-87400,94820,-87598,94635,-87478,94653
900,93413,-22770,-73406,81283,-15814,-60978,-73944,-57985,-28653,98447,53626,-28102,-35989,-35762,-27244,-36553,-35621,-27263,99149,53602,-28075,99793,54475,-27967,99983,55870,-27871,97932,52557,-28191,-74069,-58212,-28566,-47531,-37327,-26694,-46272,-37333,-26707,-46860,-37550,-26646,-74967,-58160,-28542,99733,56875,-27750,-86465,94570,-86644,94377,-86522,94397
950,92962,-21049,-74676,78965,-11918,-61921,-75308,-59830,-25443,98194,55377,-24867,-34429,-37422,-23971,-34964,-37279,-23990,98975,55354,-24838,99822,56240,-24725,99968,57655,-24625,97566,54297,-24959,-75751,-60088,-25351,-46918,-38997,-23396,-45208,-39004,-23410,-45782,-39223,-23346,-76623,-60039,-25327,99779,58678,-24499,-85517,94319,-85674,94120,-85551,94141
1000,92489,-19353,-75938,76509,-7936,-62770,-76673,-61621,-22312,97843,57074,-21712,-32788,-39025,-20778,-33323,-38880,-20798,98734,57051,-21682,99722,57950,-21564,99998,59385,-21460,97173,55982,-21808,-77287,-61910,-22217,-46217,-40612,-20179,-44103,-40618,-20193,-44626,-40841,-20127,-78056,-61864,-22191,99675,60424,-21328,-84559,94069,-84689,93863,-84565,93886
1050,91970,-17632,-77148,73917,-3862,-63528,-77979,-63358,-19258,97491,58717,-18635,-31228,-40569,-17664,-31723,-40423,-17685,98480,58696,-18603,99653,59607,-18481,99925,61060,-18373,96732,57613,-18735,-78880,-63678,-19159,-45531,-42172,-17041,-43106,-42178,-17056,-43649,-42402,-16987,-79624,-63636,-19133,99630,62116,-18236,-83590,93820,-83691,93606,-83567,93631
1100,91446,-15921,-78340,71184,300,-64202,-79236,-65044,-16280,97146,60308,-15633,-29562,-42055,-14627,-30070,-41908,-14648,98247,60287,-15601,99615,61211,-15474,99975,62683,-15362,96308,59192,-15737,-80259,-65393,-16177,-44720,-43679,-13981,-42052,-43682,-13997,-42586,-43909,-13925,-80914,-65355,-16150,99584,63754,-15220,-82612,93570,-82681,93350,-82556,93376
1150,90852,-14192,-79487,68314,4550,-64797,-80481,-66680,-13375,96690,61846,-12706,-27988,-43482,-11665,-28445,-43334,-11687,97887,61826,-12672,99397,62763,-12541,99794,64252,-12425,95781,60719,-12813,-81758,-67058,-13269,-43925,-45131,-10997,-41097,-45131,-11013,-41679,-45360,-10938,-82387,-67022,-13240,99417,65340,-12279,-81625,93322,-81659,93095,-81535,93123
1200,90260,-12460,-80606,65311,8883,-65321,-81634,-68265,-10542,96318,63333,-9851,-26285,-44850,-8776,-26767,-44701,-8799,97592,63314,-9816,99304,64263,-9681,99753,65770,-9561,95294,62195,-9962,-83003,-68671,-10432,-42987,-46529,-8086,-40046,-46525,-8102,-40641,-46757,-8026,-83556,-68639,-10403,99335,66872,-9410,-80629,93074,-80626,92841,-80504,92870
1250,89580,-10705,-81687,62185,13292,-65779,-82802,-69800,-7779,95741,64770,-7067,-24668,-46159,-5958,-25090,-46008,-5982,97106,64752,-7031,98931,65713,-6891,99416,67237,-6767,94664,63621,-7181,-84393,-70236,-7666,-42052,-47872,-5247,-39046,-47863,-5264,-39700,-48099,-5185,-84909,-70206,-7635,99001,68353,-6612,-79627,92826,-79584,92588,-79463,92618
1300,88894,-8943,-82736,58950,17764,-66178,-83869,-71288,-5084,95287,66155,-4351,-22906,-47406,-3210,-23360,-47255,-3234,96648,66139,-4314,98604,67113,-4170,99140,68654,-4043,94064,64996,-4469,-85548,-71751,-4967,-40979,-49161,-2478,-37912,-49147,-2495,-38574,-49386,-2414,-86003,-71724,-4936,98754,69783,-3883,-78618,92580,-78534,92336,-78415,92367
1350,88113,-7145,-83746,55621,22285,-66524,-84948,-72728,-2456,94566,67492,-1702,-21213,-48591,-530,-21603,-48439,-555,96013,67477,-1664,98074,68463,-1517,98599,70020,-1386,93312,66322,-1823,-86818,-73219,-2336,-39880,-50395,222,-36766,-50375,205,-37476,-50618,288,-87220,-73194,-2304,98203,71163,-1221,-77604,92334,-77476,92085,-77360,92117
1400,87312,-5340,-84727,52223,26837,-66820,-85943,-74122,108,93976,68779,881,-19367,-49712,2085,-19791,-49559,2059,95314,68766,920,97388,69764,1071,97979,71337,1206,92557,67598,757,-87921,-74640,231,-38668,-51574,2856,-35467,-51547,2838,-36158,-51793,2924,-88275,-74616,264,97683,72493,1375,-76584,92089,-76412,91835,-76298,91868
1450,86418,-3488,-85667,48776,31399,-67074,-86934,-75470,2608,93092,70018,3400,-17574,-50767,4634,-17932,-50613,4608,94499,70006,3440,96663,71017,3596,97190,72605,3733,91662,68827,3273,-89078,-76014,2734,-37399,-52695,5425,-34108,-52660,5406,-34822,-52911,5494,-89366,-75993,2768,96870,73773,3907,-75560,91845,-75342,91586,-75231,91620
1500,85492,-1631,-86581,45309,35951,-67286,-87861,-76773,5046,92329,71208,5858,-15623,-51753,7121,-16016,-51599,7093,93542,71199,5898,95615,72221,6057,96206,73824,6198,90735,70007,5728,-90133,-77343,5175,-36041,-53759,7930,-32599,-53715,7911,-33265,-53971,8001,-90384,-77324,5210,96033,75004,6376,-74532,91602,-74266,91338,-74159,91374
1550,84482,271,-87454,41845,40471,-67462,-88777,-78032,7425,91275,72351,8254,-13721,-52667,9546,-14046,-52513,9518,92520,72343,8296,94632,73378,8459,95141,74994,8603,89687,71140,8121,-91201,-78628,7556,-34608,-54763,10374,-31020,-54709,10354,-31683,-54969,10446,-91379,-78611,7592,94942,76186,8784,-73502,91359,-73186,91091,-73083,91128
1600,83434,2182,-88299,38410,44937,-67603,-89626,-79248,9744,90327,73447,10592,-11662,-53507,11911,-12021,-53352,11883,91342,73440,10634,93325,74486,10800,93854,76116,10948,88596,72225,10456,-92184,-79869,9879,-33096,-55705,12757,-29315,-55640,12737,-29913,-55905,12831,-92335,-79853,9915,93809,77319,11133,-72468,91118,-72102,90845,-72003,90883
1650,82317,4123,-89108,35027,49330,-67712,-90480,-80421,12006,89119,74495,12871,-9654,-54266,14218,-9942,-54111,14189,90113,74490,12915,92050,75547,13084,92533,77190,13235,87404,73263,12733,-93183,-81068,12144,-31511,-56584,15081,-27565,-56505,15061,-28145,-56776,15157,-93263,-81053,12181,92468,78404,13424,-71433,90878,-71014,90601,-70921,90640
1700,81161,6079,-89882,31714,53631,-67792,-91243,-81552,14213,87999,75497,15095,-7495,-54939,16468,-7819,-54785,16438,88777,75492,15139,90609,76560,15312,91040,78216,15465,86174,74255,14953,-94064,-82224,14353,-29845,-57396,17348,-25722,-57301,17327,-26242,-57578,17425,-94124,-82210,14390,91104,79440,15658,-70397,90639,-69924,90357,-69836,90397
1750,79953,8046,-90627,28488,57826,-67843,-92034,-82642,16364,86674,76452,17263,-5389,-55521,18662,-5640,-55368,18632,87382,76448,17308,89086,77526,17485,89530,79193,17641,84864,75200,17119,-94984,-83338,16507,-28117,-58139,19559,-23872,-58025,19538,-24377,-58309,19638,-94984,-83325,16546,89584,80428,17838,-69360,90400,-68832,90115,-68749,90156
1800,78707,10030,-91328,25363,61902,-67870,-92707,-83692,18463,85406,77360,19378,-3148,-56003,20802,-3432,-55851,20772,85938,77357,19424,87582,78445,19603,87915,80123,19763,83524,76099,19231,-95744,-84412,18609,-26305,-58807,21716,-21962,-58673,21694,-22432,-58963,21796,-95733,-84400,18648,88060,81368,19963,-68322,90163,-67738,89874,-67661,89916
1850,77427,12012,-92005,22346,65847,-67874,-93418,-84702,20510,84011,78223,21441,-948,-56377,22890,-1161,-56225,22859,84448,78219,21488,85925,79317,21670,86313,81006,21832,82134,76952,21292,-96550,-85446,20658,-24438,-59397,23819,-20069,-59240,23797,-20543,-59539,23900,-96493,-85434,20698,86451,82260,22036,-67285,89927,-66644,89634,-66573,89677
1900,76107,14009,-92634,19445,69653,-67860,-94007,-85673,22507,82624,79039,23453,1368,-56630,24926,1127,-56480,24894,82922,79035,23500,84364,80142,23686,84624,81840,23850,80708,77759,23301,-97186,-86440,22657,-22497,-59901,25870,-18138,-59721,25848,-18607,-60029,25953,-97128,-86429,22697,84823,83104,24057,-66250,89692,-65550,89395,-65485,89440
1950,74773,16002,-93235,16662,73311,-67832,-94612,-86605,24454,81202,79810,25415,3671,-56750,26911,3494,-56602,26879,81400,79805,25463,82693,80919,25652,83011,82627,25819,79271,78520,25261,-97835,-87396,24606,-20494,-60315,27870,-16215,-60110,27848,-16711,-60429,27955,-97746,-87385,24647,83196,83900,26029,-65215,89459,-64457,89158,-64399,89203
2000,73389,18003,-93794,14002,76812,-67793,-95120,-87500,26353,79724,80535,27329,6075,-56720,28848,5879,-56574,28815,79805,80529,27378,81050,81650,27569,81266,83367,27739,77773,79235,27172,-98346,-88313,26508,-18440,-60628,29822,-14260,-60400,29799,-14771,-60732,29907,-98267,-88302,26549,81502,84649,27952,-64184,89226,-63367,88923,-63315,88969
2050,72006,20009,-94315,11464,80146,-67749,-95602,-88357,28205,78298,81214,29195,8507,-56519,30736,8366,-56377,30703,78280,81206,29245,79423,82335,29439,79671,84059,29611,76304,79906,29036,-98813,-89192,28362,-16312,-60832,31725,-12272,-60581,31701,-12821,-60930,31811,-98718,-89181,28404,79884,85349,29828,-63155,88995,-62280,88689,-62234,88736
2100,70563,22020,-94802,9051,83304,-67703,-96022,-89177,30011,76754,81849,31015,11044,-56125,32578,10895,-55986,32545,76629,81838,31066,77701,82972,31263,77882,84704,31437,74748,80530,30854,-99193,-90033,30171,-14157,-60915,33581,-10238,-60645,33557,-10803,-61014,33668,-99115,-90023,30214,78145,86002,31657,-62130,88765,-61197,88457,-61158,88504
2150,69129,24045,-95243,6765,86270,-67662,-96380,-89962,31773,75328,82437,32791,13656,-55504,34375,13555,-55370,34341,75089,82424,32842,76089,83563,33041,76280,85302,33218,73245,81110,32628,-99485,-90838,31935,-11919,-60863,35391,-8116,-60576,35367,-8709,-60970,35480,-99407,-90828,31978,76517,86607,33441,-61109,88537,-60120,88227,-60087,88274
2200,67631,26081,-95659,4609,89027,-67628,-96698,-90710,33491,73741,82981,34522,16405,-54619,36127,16306,-54492,36093,73406,82963,34574,74327,84107,34776,74466,85852,34955,71642,81644,34357,-99724,-91606,33655,-9668,-60658,37156,-5919,-60361,37132,-6512,-60784,37246,-99665,-91596,33699,74752,87165,35181,-60094,88310,-59049,87999,-59021,88047
2250,66139,28137,-96025,2587,91554,-67603,-96941,-91423,35167,72315,83479,36211,19286,-53422,37836,19233,-53302,37801,71819,83457,36264,72659,84604,36468,72810,86354,36650,70094,82133,36044,-99871,-92338,35333,-7339,-60281,38878,-3589,-59978,38853,-4175,-60437,38969,-99827,-92328,35378,73079,87674,36878,-59084,88085,-57986,87772,-57963,87821
2300,64585,30221,-96370,702,93825,-67590,-97144,-92101,36802,70711,83932,37858,22369,-51849,39503,22324,-51739,39468,70131,83904,37911,70911,85055,38118,70995,86809,38302,68457,82576,37689,-99964,-93034,36970,-4991,-59708,40557,-1154,-59403,40533,-1709,-59905,40650,-99937,-93024,37015,71302,88136,38533,-58081,87862,-56930,87548,-56913,87597
2350,63032,32330,-96669,-1037,95809,-67588,-97280,-92745,38396,69288,84340,39465,25663,-49824,41129,25666,-49726,41093,68484,84306,39518,69145,85458,39728,69264,87216,39914,66860,82974,39293,-99999,-93695,38566,-2578,-58909,42195,1439,-58606,42170,938,-59159,42289,-99999,-93685,38611,69563,88549,40148,-57085,87640,-55884,87326,-55872,87375
2400,61425,34489,-96947,-2628,97467,-67596,-97360,-93355,39951,67705,84703,41032,29263,-47246,42714,29283,-47162,42678,66813,84661,41086,67442,85813,41298,67470,87574,41486,65203,83327,40858,-99962,-94321,40122,-130,-57848,43793,4157,-57549,43767,3721,-58162,43887,-99976,-94311,40168,67792,88913,41722,-56098,87420,-54847,87106,-54840,87155
2450,59810,36683,-97186,-4063,98757,-67609,-97386,-93931,41467,66312,85022,42560,33200,-43986,44260,33275,-43920,44224,65130,84969,42614,65612,86121,42829,65691,87884,43019,63571,83633,42384,-99902,-94913,41641,2378,-56484,45351,7041,-56186,45325,6702,-56870,45446,-99951,-94902,41687,66006,89229,43258,-55119,87201,-53821,86889,-53818,86937
2500,58153,38954,-97406,-5339,99622,-67620,-97340,-94474,42946,64804,85295,44050,37605,-39887,45769,37711,-39842,45732,63498,85231,44105,63953,86381,44322,63941,88145,44514,61912,83894,43873,-99764,-95470,43121,4943,-54765,46870,10051,-54460,46844,9807,-55227,46967,-99826,-95460,43168,64261,89496,44755,-54149,86985,-52807,86673,-52807,86722
2550,56482,41285,-97591,-6449,99999,-67622,-97234,-94983,44388,63499,85524,45504,42543,-34755,47239,42717,-34734,47202,61840,85447,45560,62156,86594,45778,62183,88358,45972,60277,84109,45325,-99607,-95994,44566,7581,-52629,48352,13233,-52302,48326,13118,-53165,48450,-99705,-95983,44613,62480,89713,46216,-53189,86771,-51803,86460,-51807,86508
2600,54777,43722,-97763,-7390,99809,-67604,-97049,-95460,45795,62149,85708,46921,48175,-28369,48674,48402,-28376,48636,60274,85615,46978,60534,86757,47198,60501,88521,47394,58645,84278,46741,-99394,-96484,45974,10302,-50004,49798,16539,-49630,49771,16538,-50604,49896,-99511,-96473,46022,60791,89881,47641,-52240,86558,-50812,86249,-50819,86297
2650,53055,46255,-97899,-8159,98961,-67554,-96777,-95904,47167,61017,85849,48304,54564,-20512,50073,54886,-20548,50035,58712,85737,48361,58872,86873,48584,58842,88636,48781,57047,84400,48122,-99129,-96941,47348,13136,-46803,51208,20041,-46345,51181,20186,-47447,51307,-99276,-96930,47396,59079,89999,49030,-51302,86348,-49833,86040,-49843,86088
2700,51311,48912,-98026,-8753,97355,-67458,-96423,-96316,48505,59923,85948,49652,61784,-11046,51438,62204,-11105,51399,57258,85813,49710,57309,86941,49935,57267,88701,50134,55479,84477,49468,-98850,-97365,48688,16085,-42932,52583,23680,-42336,52555,23953,-43581,52683,-99024,-97354,48736,57486,90068,50385,-50377,86140,-48868,85833,-48880,85880
2750,49553,51657,-98111,-9174,94896,-67308,-95959,-96695,49811,59038,86004,50968,69624,-32,52769,70204,-102,52730,55849,85843,51026,55837,86961,51252,55757,88718,51454,53955,84507,50782,-98467,-97757,49994,19201,-38282,53923,27565,-37477,53896,28004,-38879,54025,-98661,-97746,50044,55894,90087,51707,-49466,85935,-47915,85628,-47930,85675
2800,47803,54438,-98176,-9433,91522,-67098,-95433,-97042,51083,58232,86020,52250,77624,12117,54067,78396,12057,54028,54554,85827,52309,54393,86933,52538,54332,88685,52741,52483,84491,52063,-98103,-98116,51269,22464,-32751,55231,31622,-31645,55204,32217,-33212,55333,-98334,-98105,51319,54438,90056,52996,-48569,85732,-46977,85426,-46994,85472
2850,46071,57114,-98177,-9556,87247,-66837,-94840,-97356,52325,57504,85996,53502,84777,24598,55333,85816,24573,55293,53297,85765,53561,53102,86858,53791,52984,88605,53996,51038,84429,53313,-97600,-98443,52512,25921,-26250,56507,35968,-24736,56479,36779,-26462,56610,-97840,-98432,52562,52995,89977,54253,-47687,85532,-46052,85226,-46071,85272
2900,44402,59536,-98131,-9590,82201,-66546,-94278,-97639,53536,56737,85933,54722,90028,36433,56568,91329,36460,56528,52136,85659,54781,51822,86736,55014,51730,88477,55220,49631,84322,54531,-97131,-98739,53724,29525,-18736,57751,40497,-16700,57723,41535,-18558,57855,-97419,-98728,53775,51700,89848,55479,-46821,85335,-45143,85028,-45163,85073
2950,42774,61581,-98018,-9590,76622,-66250,-93806,-97890,54717,55746,85830,55912,92620,46856,57772,94145,46936,57732,50910,85509,55972,50634,86568,56206,50506,88302,56414,48171,84168,55720,-96531,-99003,54907,33293,-10240,58964,45298,-7585,58936,46648,-9520,59069,-96828,-98992,54957,50398,89671,56675,-45971,85140,-44248,84832,-44270,84877
3000,41201,63285,-97876,-9608,70783,-65962,-93480,-98111,55868,54529,85686,57072,92895,55563,58946,94481,55681,58906,49715,85313,57133,49469,86353,57369,49374,88079,57578,46686,83968,56879,-95978,-99235,56060,37189,-901,60148,50234,2422,60119,51893,493,60253,-96353,-99224,56111,49225,89446,57842,-45136,84947,-43370,84639,-43393,84684
3050,39601,64750,-97725,-9668,64899,-65665,-93341,-98302,56992,52894,85497,58204,91677,62642,60092,93207,62779,60051,48328,85072,58265,48260,86092,58503,48192,87810,58714,45051,83720,58010,-95334,-99436,57185,41214,9025,61302,55349,12988,61273,57370,11161,61408,-95738,-99425,57236,48000,89174,58979,-44314,84755,-42507,84448,-42531,84492
3100,37991,66141,-97580,-9768,59079,-65325,-93311,-98467,58087,51072,85261,59309,90037,68366,61209,91388,68505,61168,46957,84784,59370,47098,85785,59609,47095,87494,59821,43367,83423,59113,-94739,-99606,58282,45348,19190,62428,60471,23668,62399,62773,22028,62535,-95269,-99596,58333,46859,88853,60089,-43504,84564,-41661,84260,-41684,84303
3150,36306,67528,-97447,-9882,53337,-64893,-93395,-98604,59156,48913,84975,60385,88514,73028,62299,89672,73158,62258,45390,84449,60447,45839,85432,60688,45918,87131,60902,41537,83076,60188,-94058,-99745,59351,49565,29206,63526,65584,33996,63497,68151,32593,63633,-94639,-99737,59404,45661,88485,61171,-42703,84374,-40830,84074,-40853,84115
3200,34601,68973,-97304,-9982,47635,-64333,-93464,-98716,60198,46759,84637,61436,87503,76874,63361,88441,76989,63320,43884,84064,61498,44642,85031,61740,44822,86721,61955,39704,82677,61237,-93409,-99855,60395,53839,38719,64596,70488,43578,64567,73182,42424,64705,-94153,-99847,60447,44511,88068,62226,-41910,84183,-40016,83890,-40038,83930
3250,32838,70463,-97150,-10047,41915,-63619,-93536,-98803,61215,44425,84245,62460,86977,80090,64398,87739,80188,64356,42264,83630,62522,43409,84583,62766,43687,86264,62983,37791,82225,62260,-92636,-99933,61413,58138,47462,65641,75162,52160,65611,77947,51232,65750,-93437,-99928,61466,43354,87603,63255,-41124,83993,-39218,83708,-39237,83747
