Time,SBUS A          V-node,SBUS B          V-node,SBUS C          V-node,SBUS A 25   A I-branch,SBUS B 25   B I-branch,SBUS C 25   C I-branch,TACS   PV001A I-branch,TACS   PV001X I-branch,TACS   PV001I I-branch,TACS   PV002A I-branch,TACS   PV002X I-branch,TACS   PV002I I-branch,TACS   PV003A I-branch,TACS   PV003X I-branch,TACS   PV003I I-branch,TACS   PV004A I-branch,TACS   PV004X I-branch,TACS   PV004I I-branch,TACS   PV005A I-branch,TACS   PV005X I-branch,TACS   PV005I I-branch,TACS   PV006A I-branch,TACS   PV006X I-branch,TACS   PV006I I-branch,TACS   PV007A I-branch,TACS   PV007X I-branch,TACS   PV007I I-branch,TACS   PV008A I-branch,TACS   PV008X I-branch,TACS   PV008I I-branch,TACS   PV009A I-branch,TACS   PV009X I-branch,TACS   PV009I I-branch,TACS   PV010A I-branch,TACS   PV010X I-branch,TACS   PV010I I-branch,TACS   PV011A I-branch,TACS   PV011X I-branch,TACS   PV011I I-branch,TACS   PV012A I-branch,TACS   PV012X I-branch,TACS   PV012I I-branch,TACS   PV013A I-branch,TACS   PV013X I-branch,TACS   PV013I I-branch,TACS   PV014A I-branch,TACS   PV014X I-branch,TACS   PV014I I-branch,TACS   PV001V I-branch,TACS   PV001W I-branch,TACS   PV009V I-branch,TACS   PV009W I-branch,TACS   PV013V I-branch,TACS   PV013W I-branch
500,99294,-36114,-64821,25201,7676,-53987,-64894,-27233,-57681,99651,23797,-57689,-46936,-18398,-57687,-47599,-18532,-57687,99998,23951,-57689,99766,25005,-57678,73461,26229,-57593,99688,22576,-57700,-61299,-31274,-57618,-51795,-18321,-57674,-52457,-18404,-57675,-53195,-18373,-57673,-62196,-31760,-57608,76090,27530,-57479,-93310,96581,-93385,96425,-93305,96436
550,99097,-34463,-66326,23275,9383,-53718,-66538,-29265,-53783,99722,25792,-53791,-45515,-20392,-53788,-46169,-20523,-53789,99954,25948,-53791,99633,27020,-53779,73512,28263,-53686,99576,24551,-53803,-63249,-33372,-53714,-51217,-20317,-53775,-51978,-20399,-53775,-52778,-20369,-53773,-64157,-33865,-53702,76333,29586,-53561,-92443,96333,-92513,96173,-92425,96185
600,98870,-32842,-67803,21227,11164,-53297,-68155,-31243,-49980,99497,27732,-49989,-44083,-22329,-49986,-44729,-22457,-49987,99983,27891,-49989,99999,28979,-49976,73714,30242,-49875,99428,26472,-50002,-65033,-35413,-49905,-50647,-22256,-49971,-51355,-22338,-49972,-52146,-22309,-49970,-65823,-35914,-49893,76289,31585,-49740,-91561,96085,-91622,95920,-91527,95933
650,98584,-31136,-69262,19063,13008,-52721,-69751,-33167,-46271,99474,29618,-46281,-42596,-24210,-46277,-43238,-24335,-46279,99849,29779,-46281,99782,30884,-46266,73675,32165,-46159,99226,28339,-46295,-66960,-37399,-46191,-50140,-24140,-46262,-50640,-24222,-46263,-51434,-24195,-46260,-67749,-37907,-46178,76436,33529,-46014,-90665,95836,-90712,95665,-90610,95681
700,98273,-29485,-70709,16789,14915,-51976,-71369,-35038,-42654,99167,31451,-42665,-41130,-26037,-42661,-41761,-26159,-42662,99749,31615,-42664,99945,32735,-42649,73757,34034,-42534,98982,30154,-42679,-68770,-39330,-42568,-49624,-25970,-42644,-49778,-26052,-42645,-50502,-26026,-42642,-69452,-39845,-42554,76299,35418,-42379,-89754,95588,-89782,95411,-89676,95427
750,97916,-27742,-72118,14406,16878,-51064,-72909,-36857,-39126,99055,33231,-39137,-39601,-27808,-39133,-40231,-27927,-39135,99596,33397,-39137,99813,34533,-39121,73709,35850,-38999,98717,31917,-39153,-70634,-41208,-39035,-49151,-27745,-39116,-48864,-27828,-39116,-49550,-27803,-39113,-71311,-41730,-39020,76391,37253,-38834,-88830,95338,-88834,95155,-88723,95174
800,97524,-26059,-73519,11920,18895,-49981,-74489,-38625,-35685,98692,34960,-35697,-38088,-29525,-35693,-38709,-29641,-35694,99378,35128,-35697,99751,36279,-35680,73691,37613,-35551,98387,33628,-35713,-72407,-43034,-35589,-48644,-29468,-35674,-47834,-29550,-35675,-48423,-29527,-35672,-72986,-43562,-35573,76203,39035,-35377,-87892,95089,-87868,94899,-87753,94919
850,97109,-24302,-74876,9326,20967,-48726,-75975,-40343,-32329,98503,36637,-32342,-36545,-31187,-32337,-37162,-31301,-32339,99235,36807,-32342,99754,37973,-32323,73678,39324,-32188,98077,35288,-32359,-74192,-44808,-32228,-48169,-31138,-32318,-46828,-31220,-32319,-47372,-31197,-32315,-74769,-45343,-32212,76269,40764,-32005,-86941,94840,-86884,94643,-86767,94665
900,96654,-22594,-76216,6624,23089,-47308,-77472,-42011,-29056,98132,38264,-29070,-34992,-32795,-29065,-35607,-32906,-29066,98967,38437,-29069,99581,39617,-29050,73637,40984,-28908,97698,36899,-29087,-75854,-46532,-28950,-47623,-32756,-29044,-45743,-32836,-29045,-46206,-32815,-29042,-76340,-47073,-28933,76106,42442,-28716,-85978,94590,-85883,94387,-85764,94410
950,96185,-20840,-77517,3809,25267,-45729,-78904,-43632,-25864,97871,39841,-25878,-33452,-34348,-25873,-34054,-34457,-25875,98818,40016,-25878,99652,41211,-25858,73649,42594,-25709,97343,38460,-25897,-77552,-48206,-25753,-47111,-34322,-25852,-44758,-34400,-25852,-45197,-34380,-25849,-78043,-48753,-25735,76149,44068,-25509,-85004,94341,-84867,94131,-84747,94155
1000,95682,-19116,-78785,874,27499,-44003,-80287,-45205,-22751,97523,41369,-22765,-31871,-35847,-22760,-32484,-35954,-22762,98562,41547,-22765,99496,42756,-22744,73642,44154,-22589,96943,39973,-22785,-79057,-49832,-22635,-46487,-35836,-22738,-43713,-35912,-22739,-44111,-35893,-22735,-79462,-50384,-22617,76057,45645,-22381,-84019,94092,-83836,93875,-83715,93901
1050,95151,-17364,-80024,-2181,29789,-42136,-81656,-46732,-19714,97185,42849,-19729,-30332,-37292,-19724,-30920,-37396,-19726,98364,43029,-19729,99528,44252,-19707,73635,45665,-19547,96528,41438,-19749,-80653,-51410,-19594,-45897,-37300,-19701,-42802,-37372,-19702,-43216,-37354,-19698,-81067,-51968,-19575,76051,47172,-19330,-83024,93844,-82792,93620,-82671,93648
1100,94597,-15629,-81216,-5362,32136,-40145,-82918,-48213,-16753,96853,44281,-16768,-28727,-38682,-16763,-29337,-38784,-16765,98118,44464,-16768,99418,45701,-16746,73648,47129,-16579,96104,42855,-16789,-81997,-52941,-16628,-45170,-38713,-16739,-41825,-38780,-16740,-42242,-38763,-16736,-82335,-53504,-16608,76010,48651,-16354,-82019,93596,-81735,93365,-81614,93395
1150,93985,-13865,-82383,-8662,34539,-38042,-84205,-49649,-13864,96413,45666,-13881,-27166,-40016,-13875,-27741,-40116,-13877,97819,45852,-13880,99319,47102,-13857,73555,48544,-13684,95602,44226,-13902,-83470,-54427,-13736,-44463,-40076,-13850,-40959,-40137,-13851,-41428,-40121,-13847,-83811,-54994,-13715,75905,50081,-13452,-81006,93348,-80667,93112,-80548,93142
1200,93359,-12112,-83500,-12080,36996,-35840,-85360,-51041,-11047,96048,47005,-11064,-25520,-41295,-11058,-26127,-41393,-11060,97512,47194,-11064,99161,48457,-11040,73497,49913,-10861,95112,45551,-11086,-84686,-55867,-10915,-43615,-41388,-11032,-40002,-41442,-11033,-40493,-41428,-11029,-84967,-56439,-10893,75824,51464,-10621,-79986,93102,-79589,92859,-79471,92891
1250,92641,-10314,-84590,-15598,39499,-33555,-86548,-52389,-8300,95468,48298,-8317,-23906,-42517,-8311,-24471,-42613,-8313,97060,48490,-8317,98867,49767,-8292,73246,51236,-8108,94487,46831,-8340,-86021,-57262,-8163,-42759,-42649,-8284,-39085,-42696,-8285,-39643,-42684,-8281,-86291,-57839,-8141,75551,52801,-7861,-78959,92856,-78502,92608,-78387,92641
1300,91909,-8525,-85635,-19202,42040,-31197,-87617,-53696,-5620,94997,49546,-5638,-22185,-43681,-5631,-22790,-43775,-5634,96588,49741,-5638,98506,51031,-5612,72993,52514,-5423,93873,48065,-5662,-87152,-58614,-5479,-41780,-43860,-5604,-38047,-43898,-5605,-38616,-43888,-5601,-87380,-59195,-5456,75310,54092,-5168,-77926,92610,-77408,92357,-77295,92391
1350,91063,-6675,-86647,-22868,44607,-28782,-88702,-54960,-3007,94238,50749,-3025,-20489,-44786,-3018,-21046,-44878,-3020,95932,50947,-3025,97966,52251,-2998,72516,53746,-2804,93091,49255,-3049,-88354,-59923,-2862,-40754,-45018,-2990,-36966,-45048,-2991,-37590,-45041,-2987,-88553,-60508,-2838,74801,55337,-2542,-76889,92366,-76307,92108,-76196,92143
1400,90194,-4827,-87623,-26568,47185,-26316,-89698,-56184,-458,93592,51908,-476,-18658,-45830,-470,-19258,-45920,-472,95211,52109,-476,97283,53426,-449,71971,54933,-250,92300,50401,-501,-89429,-61191,-309,-39630,-46125,-441,-35739,-46146,-442,-36341,-46141,-437,-89602,-61779,-285,74300,56536,19,-75846,92123,-75200,91860,-75093,91896
1450,89207,-2916,-88558,-30273,49760,-23812,-90691,-57367,2028,92626,53023,2009,-16859,-46810,2016,-17407,-46900,2014,94314,53227,2009,96448,54557,2037,71221,56076,2242,91338,51504,1984,-90523,-62416,2181,-38431,-47179,2045,-34415,-47189,2044,-35039,-47188,2049,-90654,-63008,2205,73508,57691,2517,-74800,91880,-74087,91613,-73984,91650
1500,88185,-994,-89467,-33950,52311,-21275,-91616,-58510,4453,91765,54094,4433,-14894,-47725,4441,-15490,-47813,4438,93314,54302,4434,95415,55644,4462,70352,57175,4671,90346,52563,4407,-91545,-63602,4609,-37147,-48178,4471,-32938,-48177,4469,-33503,-48179,4474,-91661,-64197,4634,72701,58801,4953,-73751,91639,-72970,91367,-72871,91406
1550,87059,972,-90331,-37570,54826,-18711,-92534,-59615,6818,90594,55122,6798,-12982,-48571,6805,-13521,-48657,6803,92166,55333,6798,94263,56687,6827,69323,58230,7041,89201,53579,6771,-92560,-64747,6977,-35778,-49121,6836,-31359,-49107,6834,-31909,-49113,6840,-92627,-65345,7003,71628,59867,7329,-72700,91398,-71850,91122,-71755,91162
1600,85889,2970,-91171,-41100,57283,-16125,-93383,-60682,9124,89512,56107,9104,-10881,-49343,9111,-11474,-49428,9109,90914,56321,9104,92937,57687,9134,68165,59240,9352,88017,54552,9076,-93511,-65853,9287,-34323,-50007,9142,-29642,-49977,9141,-30113,-49988,9146,-93570,-66454,9313,70530,60888,9647,-71647,91158,-70726,90878,-70636,90919
1650,84640,4980,-91966,-44519,59671,-13521,-94232,-61711,11374,88172,57050,11353,-8854,-50036,11360,-9385,-50121,11358,89548,57266,11353,91498,58644,11383,66904,60207,11606,86713,55483,11325,-94455,-66921,11540,-32788,-50832,11392,-27862,-50784,11391,-28297,-50799,11396,-94467,-67524,11567,69226,61864,11907,-70592,90920,-69599,90635,-69515,90678
1700,83343,7037,-92736,-47800,61972,-10906,-94997,-62703,13567,86897,57949,13546,-6638,-50646,13554,-7226,-50729,13551,88102,58168,13546,89969,59557,13577,65531,61129,13805,85370,56372,13518,-95309,-67951,13737,-31160,-51594,13587,-25979,-51525,13585,-26341,-51545,13591,-95318,-68557,13765,67899,62797,14111,-69537,90682,-68470,90394,-68392,90437
1750,81997,9077,-93461,-50929,64179,-8281,-95769,-63659,15707,85443,58806,15685,-4496,-51164,15693,-5019,-51246,15691,86586,59027,15686,88330,60426,15717,64120,62008,15949,83951,57218,15657,-96164,-68944,15880,-29461,-52290,15727,-24087,-52196,15725,-24419,-52221,15731,-96133,-69552,15908,66450,63685,16261,-68481,90446,-67340,90154,-67268,90198
1800,80600,11170,-94156,-53890,66279,-5657,-96441,-64579,17794,84023,59621,17772,-2186,-51582,17780,-2767,-51664,17777,85009,59843,17772,86679,61252,17804,62616,62843,18040,82489,58023,17743,-96894,-69900,17970,-27666,-52915,17814,-22136,-52792,17813,-22424,-52823,17818,-96865,-70510,17998,64971,64529,18358,-67426,90210,-66210,89914,-66144,89960
1850,79183,13229,-94807,-56679,68266,-3038,-97114,-65464,19829,82516,60393,19807,74,-51889,19815,-443,-51971,19813,83421,60617,19807,84952,62035,19840,61144,63634,20080,81001,58786,19777,-97621,-70820,20008,-25804,-53464,19850,-20211,-53309,19848,-20496,-53346,19854,-97562,-71432,20037,63464,65328,20403,-66373,89976,-65080,89677,-65020,89723
1900,77711,15335,-95423,-59287,70133,-435,-97683,-66315,21815,81000,61124,21792,2472,-52073,21800,1902,-52155,21797,81766,61348,21792,83231,62774,21825,59572,64381,22069,79460,59507,21761,-98204,-71705,21996,-23857,-53930,21835,-18260,-53741,21834,-18541,-53786,21840,-98153,-72319,22026,61903,66083,22398,-65321,89743,-63951,89440,-63898,89487
1950,76239,17411,-95994,-61715,71873,2139,-98232,-67131,23751,79485,61812,23727,4868,-52117,23736,4356,-52199,23733,80157,62037,23728,81495,63471,23761,58097,65084,24009,77933,60186,23696,-98762,-72555,23935,-21836,-54308,23771,-16331,-54082,23770,-16644,-54137,23776,-98694,-73170,23965,60392,66794,24343,-64271,89511,-62824,89206,-62778,89253
2000,74707,19523,-96527,-63961,73481,4674,-98687,-67914,25639,77911,62459,25615,7382,-52003,25624,6829,-52086,25621,78459,62683,25616,79732,64123,25650,56497,65743,25902,76339,60824,25584,-99177,-73370,25827,-19750,-54586,25660,-14382,-54323,25659,-14724,-54390,25665,-99120,-73987,25857,58795,67461,26241,-63225,89281,-61701,88972,-61662,89021
2050,73184,21620,-97012,-66024,74949,7155,-99094,-68665,27481,76409,63064,27457,9960,-51706,27466,9456,-51789,27463,76844,63287,27457,78007,64733,27492,55028,66358,27747,74785,61421,27425,-99543,-74151,27671,-17581,-54755,27502,-12412,-54456,27501,-12803,-54538,27507,-99484,-74769,27702,57289,68083,28091,-62183,89052,-60583,88741,-60550,88790
2100,71596,23747,-97461,-67903,76267,9568,-99419,-69382,29277,74802,63627,29253,12665,-51195,29261,12134,-51279,29259,75121,63848,29253,76218,65299,29288,53412,66929,29547,73150,61976,29220,-99775,-74898,29470,-15366,-54802,29299,-10394,-54468,29297,-10824,-54570,29303,-99728,-75517,29501,55675,68661,29896,-61146,88824,-59470,88512,-59444,88562
2150,70016,25882,-97860,-69596,77423,11900,-99677,-70067,31029,73318,64148,31004,15510,-50432,31013,15022,-50517,31010,73482,64367,31004,74471,65822,31040,51924,67456,31302,71561,62490,30971,-99950,-75612,31224,-13066,-54710,31051,-8285,-54346,31049,-8756,-54473,31055,-99916,-76232,31256,54151,69194,31656,-60115,88598,-58365,88285,-58345,88335
2200,68369,28051,-98226,-71099,78401,14139,-99860,-70721,32737,71698,64628,32712,18538,-49364,32722,18038,-49450,32718,71742,64843,32713,72666,66301,32749,50293,67939,33015,69890,62962,32679,-99998,-76293,32935,-10728,-54460,32760,-6080,-54071,32758,-6571,-54228,32764,-99974,-76914,32968,52519,69682,33373,-59090,88374,-57268,88060,-57255,88110
2250,66721,30252,-98542,-72406,79180,16275,-99967,-71342,34404,70235,65066,34378,21806,-47928,34388,21344,-48015,34385,70061,65277,34379,70858,66735,34415,48754,68377,34685,68259,63393,34345,-99999,-76941,34604,-8308,-54028,34426,-3714,-53620,34425,-4206,-53815,34431,-99999,-77563,34637,50946,70126,35047,-58073,88152,-56181,87837,-56173,87888
2300,65011,32504,-98831,-73511,79733,18302,-99999,-71933,36029,68633,65463,36003,25370,-46035,36013,24914,-46122,36010,68314,65668,36004,69044,67126,36041,47108,68770,36313,66559,63782,35969,-99881,-77556,36232,-5848,-53385,36052,-1198,-52964,36050,-1668,-53205,36057,-99888,-78179,36265,49296,70524,36680,-57065,87932,-55104,87617,-55103,87668
2350,63292,34815,-99074,-74405,80027,20215,-99949,-72493,37614,67221,65819,37588,29327,-43571,37598,28915,-43658,37595,66598,66016,37589,67174,67472,37626,45515,69117,37902,64894,64130,37554,-99731,-78140,37820,-3306,-52496,37637,1533,-52064,37636,1119,-52362,37642,-99769,-78763,37853,47668,70876,38273,-56066,87714,-54039,87399,-54043,87450
2400,61518,37209,-99295,-75082,80021,22017,-99815,-73022,39160,65702,66133,39134,33788,-40384,39144,33402,-40468,39140,64872,66320,39134,65365,67774,39172,43871,69419,39451,63186,64436,39099,-99473,-78691,39368,-709,-51317,39183,4450,-50873,39182,4110,-51239,39189,-99517,-79315,39401,46013,71182,39827,-55077,87498,-52987,87183,-52996,87235
2450,59730,39704,-99474,-75533,79662,23711,-99582,-73521,40668,64420,66406,40641,38905,-36273,40651,38578,-36351,40648,63172,66582,40642,63489,68030,40680,42263,69674,40962,61521,64700,40606,-99189,-79211,40878,1980,-49792,40692,7616,-49331,40690,7390,-49777,40697,-99261,-79835,40912,44361,71442,41342,-54100,87284,-51948,86971,-51962,87022
2500,57898,42333,-99636,-75752,78884,25308,-99246,-73989,42138,63111,66639,42112,44879,-30981,42122,44613,-31045,42118,61526,66799,42112,61723,68240,42151,40663,69883,42435,59852,64921,42076,-98818,-79699,42351,4754,-47855,42162,10989,-47359,42161,10881,-47901,42168,-98894,-80324,42385,42744,71654,42819,-53135,87073,-50923,86760,-50942,86812
2550,56050,45128,-99761,-75734,77607,26821,-98773,-74427,43573,62112,66833,43546,51935,-24196,43556,51761,-24236,43552,59938,66974,43546,59942,68405,43585,39115,70045,43873,58253,65101,43510,-98403,-80156,43787,7657,-45424,43597,14638,-44863,43595,14686,-45516,43602,-98496,-80781,43822,41134,71819,44260,-52183,86864,-49913,86553,-49937,86604
2600,54170,48125,-99874,-75477,75729,28266,-98159,-74835,44972,61213,66987,44944,60305,-15602,44954,60249,-15602,44951,58470,67105,44945,58291,68523,44984,37629,70161,45275,56702,65239,44908,-97925,-80582,45188,10692,-42398,44996,18517,-41722,44994,18711,-42506,45001,-98020,-81208,45223,39624,71937,45666,-51245,86658,-48919,86348,-48946,86399
2650,52281,51332,-99948,-74980,73141,29658,-97367,-75212,46336,60692,67105,46308,70015,-5011,46319,70117,-4955,46315,57112,67194,46309,56718,68597,46349,36230,70229,46642,55253,65335,46272,-97367,-80978,46554,13917,-38661,46360,22715,-37794,46359,23092,-38726,46366,-97457,-81603,46590,38142,72007,47037,-50325,86455,-47940,86145,-47972,86197
2700,50395,54681,-99999,-74255,69748,31004,-96432,-75559,47667,60344,67188,47639,80614,7369,47649,80921,7492,47646,55922,67241,47639,55276,68625,47679,34937,70250,47975,53893,65390,47602,-96770,-81342,47887,17328,-34077,47691,27177,-32912,47690,27727,-34010,47697,-96856,-81968,47923,36817,72030,48374,-49422,86256,-46978,85945,-47014,85997
2750,48547,57955,-99993,-73332,65524,32298,-95419,-75874,48964,60191,67238,48936,90570,20657,48947,91116,20840,48943,54824,67247,48937,53972,68608,48977,33745,70226,49276,52608,65404,48899,-96065,-81677,49187,20958,-28510,48989,31989,-26905,48988,32775,-28177,48995,-96123,-82302,49223,35531,72006,49678,-48538,86061,-46033,85748,-46073,85800
2800,46788,60773,-99936,-72269,60596,33508,-94537,-76159,50230,59806,67256,50202,97427,33427,50212,98198,33641,50209,53792,67212,50202,52745,68547,50243,32661,70156,50544,51322,65377,50164,-95373,-81981,50454,24745,-21844,50255,37031,-19630,50254,38088,-21064,50261,-95440,-82606,50491,34420,71936,50950,-47676,85869,-45106,85554,-45150,85606
2850,45109,62823,-99830,-71142,55264,34613,-94031,-76415,51465,58830,67238,51436,99129,44413,51447,99998,44620,51443,52595,67137,51436,51566,68443,51478,31605,70040,51781,49881,65310,51398,-94620,-82255,51691,28674,-14031,51490,42346,-11035,51488,43791,-12584,51496,-94677,-82879,51727,33291,71819,52190,-46833,85680,-44198,85363,-44246,85414
2900,43467,64173,-99743,-70005,49889,35644,-94039,-76644,52668,56986,67180,52640,96326,53156,52650,97084,53323,52647,51205,67019,52640,50319,68294,52682,30584,69880,52988,48203,65199,52602,-93987,-82499,52896,32702,-5134,52694,47790,-1228,52692,49668,-2804,52700,-94136,-83123,52933,32260,71657,53400,-46008,85491,-43308,85174,-43360,85225
2950,41740,65239,-99718,-68853,44711,36721,-94490,-76848,53843,54359,67076,53814,91634,59907,53825,92115,60018,53821,49494,66856,53814,49001,68100,53856,29501,69674,54164,46228,65043,53775,-93339,-82715,54072,36889,4634,53869,53431,9463,53867,55794,7979,53874,-93558,-83338,54110,31122,71449,54580,-45194,85303,-42435,84987,-42491,85038
3000,39933,66389,-99745,-67637,39768,37992,-95102,-77030,54988,51409,66921,54959,87514,65162,54970,87668,65211,54966,47722,66647,54959,47655,67861,55001,28472,69422,55312,44131,64840,54920,-92789,-82902,55219,41224,14910,55014,59086,20514,55012,61849,19232,55020,-93194,-83525,55257,30063,71194,55730,-44386,85114,-41580,84803,-41639,84853
3050,38038,67767,-99783,-66308,34971,39560,-95680,-77190,56105,48406,66712,56076,84838,69357,56087,84703,69346,56083,45884,66391,56076,46341,67575,56119,27436,69124,56431,41975,64588,56037,-92108,-83060,56338,45709,25233,56131,64735,31309,56130,67822,30291,56137,-92614,-83685,56376,28960,70892,56853,-43580,84923,-40741,84620,-40801,84670
3100,36146,69345,-99777,-64846,30204,41455,-96051,-77329,57194,45712,66448,57165,83663,72794,57176,83296,72729,57172,44234,66086,57165,45131,67244,57208,26532,68781,57523,39934,64286,57126,-91432,-83191,57429,50269,35136,57221,70125,41303,57219,73365,40554,57227,-92139,-83817,57467,27994,70544,57947,-42775,84731,-39918,84440,-39977,84488
3150,34242,71049,-99716,-63257,25372,43654,-96235,-77446,58257,43213,66131,58227,83521,75668,58238,82986,75556,58235,42636,65734,58228,44012,66868,58271,25657,68393,58588,37958,63936,58188,-90558,-83293,58493,54880,44248,58284,75238,50147,58282,78546,49626,58289,-91335,-83921,58532,27053,70149,59015,-41974,84539,-39112,84262,-39168,84308
3200,32383,72806,-99580,-61564,20421,46109,-96201,-77540,59293,41076,65761,59263,84136,78107,59274,83468,77956,59271,41231,65336,59264,42982,66447,59307,24894,67961,59626,36123,63535,59224,-89694,-83366,59531,59478,52343,59320,79861,57710,59318,83103,57362,59326,-90651,-83997,59570,26220,69710,60056,-41178,84348,-38323,84086,-38375,84131
3250,30527,74571,-99383,-59793,15323,48767,-96029,-77611,60304,39034,65340,60274,85137,80198,60285,84375,80016,60281,39847,64891,60274,42024,65983,60318,24141,67486,60639,34331,63086,60234,-88648,-83411,60543,64048,59346,60331,84018,64029,60329,87163,63802,60337,-89637,-84045,60582,25418,69226,61072,-40389,84157,-37553,83914,-37600,83956
