Time,SBUS A          V-node,SBUS B          V-node,SBUS C          V-node,SBUS A 25   A I-branch,SBUS B 25   B I-branch,SBUS C 25   C I-branch,TACS   PV001A I-branch,TACS   PV001X I-branch,TACS   PV001I I-branch,TACS   PV002A I-branch,TACS   PV002X I-branch,TACS   PV002I I-branch,TACS   PV003A I-branch,TACS   PV003X I-branch,TACS   PV003I I-branch,TACS   PV004A I-branch,TACS   PV004X I-branch,TACS   PV004I I-branch,TACS   PV005A I-branch,TACS   PV005X I-branch,TACS   PV005I I-branch,TACS   PV006A I-branch,TACS   PV006X I-branch,TACS   PV006I I-branch,TACS   PV007A I-branch,TACS   PV007X I-branch,TACS   PV007I I-branch,TACS   PV008A I-branch,TACS   PV008X I-branch,TACS   PV008I I-branch,TACS   PV009A I-branch,TACS   PV009X I-branch,TACS   PV009I I-branch,TACS   PV010A I-branch,TACS   PV010X I-branch,TACS   PV010I I-branch,TACS   PV011A I-branch,TACS   PV011X I-branch,TACS   PV011I I-branch,TACS   PV012A I-branch,TACS   PV012X I-branch,TACS   PV012I I-branch,TACS   PV013A I-branch,TACS   PV013X I-branch,TACS   PV013I I-branch,TACS   PV014A I-branch,TACS   PV014X I-branch,TACS   PV014I I-branch,TACS   PV001V I-branch,TACS   PV001W I-branch,TACS   PV009V I-branch,TACS   PV009W I-branch,TACS   PV013V I-branch,TACS   PV013W I-branch
500,99472,-36838,-63336,94780,-45824,-47422,-63063,-25668,-57717,99676,22529,-57701,-47725,-18544,-57691,-48114,-18685,-57691,98617,22563,-57701,98882,23186,-57697,98580,24081,-57689,99789,21884,-57706,-58853,-28481,-57666,-51705,-18490,-57685,-52796,-18606,-57685,-53648,-18579,-57684,-59802,-29013,-57657,99349,24927,-57674,-93585,96547,-93771,96368,-93695,96380
550,99303,-35201,-64857,93451,-42812,-49321,-64744,-27675,-53822,99787,24502,-53804,-46306,-20534,-53792,-46675,-20672,-53793,98645,24537,-53804,98871,25170,-53799,98734,26079,-53791,99716,23847,-53809,-60860,-30534,-53766,-51066,-20481,-53786,-52250,-20596,-53787,-53161,-20569,-53786,-61829,-31075,-53756,99750,26939,-53774,-92747,96297,-92943,96114,-92860,96127
600,99057,-33548,-66321,91972,-39690,-51120,-66322,-29629,-50022,99538,26421,-50003,-44819,-22468,-49991,-45178,-22603,-49992,98640,26456,-50003,99183,27099,-49998,98963,28022,-49989,99545,25756,-50009,-62636,-32532,-49962,-50409,-22416,-49984,-51535,-22529,-49984,-52449,-22504,-49983,-63455,-33080,-49951,99670,28896,-49971,-91894,96047,-92096,95860,-92006,95874
650,98807,-31866,-67794,90348,-36467,-52818,-67954,-31529,-46317,99576,28286,-46296,-43346,-24347,-46283,-43687,-24478,-46284,98587,28322,-46296,99103,28975,-46291,99014,29911,-46281,99391,27612,-46302,-64627,-34475,-46252,-49835,-24296,-46275,-50757,-24408,-46276,-51674,-24385,-46275,-65460,-35032,-46240,99962,30798,-46261,-91027,95797,-91230,95604,-91134,95620
700,98489,-30186,-69230,88581,-33146,-54404,-69532,-33377,-42703,99272,30098,-42681,-41813,-26170,-42666,-42142,-26298,-42667,98478,30136,-42681,99232,30797,-42675,99124,31746,-42664,99143,29415,-42687,-66425,-36365,-42633,-49229,-26121,-42658,-49815,-26233,-42659,-50674,-26211,-42658,-67121,-36930,-42621,99800,32647,-42643,-90145,95547,-90345,95348,-90244,95365
750,98160,-28462,-70647,86675,-29735,-55881,-71092,-35174,-39178,99218,31859,-39155,-40292,-27939,-39139,-40605,-28064,-39140,98383,31897,-39155,99199,32568,-39148,99134,33530,-39137,98915,31167,-39161,-68339,-38204,-39104,-48677,-27893,-39131,-48839,-28004,-39132,-49665,-27983,-39130,-69042,-38776,-39091,99998,34443,-39115,-89249,95297,-89441,95091,-89336,95110
800,97773,-26760,-72046,84630,-26237,-57243,-72654,-36920,-35740,98871,33568,-35715,-38716,-29653,-35699,-39017,-29775,-35700,98175,33607,-35715,99136,34287,-35709,99146,35261,-35697,98595,32868,-35722,-70121,-39991,-35662,-48086,-29612,-35690,-47748,-29722,-35691,-48482,-29702,-35689,-70707,-40570,-35648,99792,36187,-35673,-88340,95046,-88519,94834,-88412,94854
850,97370,-25010,-73402,82448,-22656,-58493,-74137,-38617,-32387,98717,35227,-32361,-37168,-31313,-32344,-37450,-31433,-32345,98051,35267,-32361,99169,35956,-32354,99149,36942,-32341,98298,34518,-32368,-71930,-41728,-32305,-47520,-31278,-32335,-46676,-31387,-32336,-47374,-31368,-32334,-72519,-42314,-32290,99913,37879,-32317,-87417,94796,-87580,94576,-87471,94599
900,96925,-23290,-74752,80127,-18991,-59630,-75646,-40265,-29117,98357,36836,-29090,-35558,-32919,-29072,-35833,-33036,-29073,97801,36877,-29090,99027,37574,-29082,99140,38573,-29069,97932,36118,-29097,-73632,-43415,-29031,-46898,-32891,-29062,-45541,-32999,-29063,-46154,-32981,-29061,-74123,-44008,-29015,99733,39522,-29043,-86483,94545,-86624,94319,-86514,94343
950,96453,-21531,-76046,77666,-15243,-60659,-77063,-41866,-25927,98104,38396,-25899,-34003,-34471,-25880,-34253,-34585,-25881,97628,38438,-25899,99056,39144,-25891,99125,40154,-25877,97565,37670,-25907,-75341,-45054,-25838,-46288,-34454,-25870,-44482,-34558,-25871,-45081,-34541,-25869,-75835,-45653,-25821,99779,41114,-25850,-85537,94295,-85653,94061,-85542,94087
1000,95958,-19798,-77333,75059,-11410,-61585,-78481,-43421,-22816,97753,39908,-22787,-32367,-35969,-22767,-32620,-36081,-22769,97389,39950,-22787,98956,40665,-22779,99156,41686,-22765,97173,39174,-22795,-76904,-46646,-22723,-45590,-35964,-22757,-43383,-36066,-22758,-43931,-36050,-22756,-77317,-47251,-22706,99675,42657,-22736,-84580,94045,-84667,93804,-84556,93832
1050,95416,-18038,-78566,72307,-7490,-62411,-79838,-44929,-19782,97401,41372,-19752,-30812,-37412,-19732,-31029,-37522,-19733,97136,41415,-19752,98887,42139,-19744,99083,43171,-19729,96732,40629,-19761,-78523,-48191,-19686,-44906,-37424,-19721,-42391,-37521,-19722,-42959,-37507,-19720,-78938,-48802,-19668,99630,44152,-19699,-83612,93795,-83667,93548,-83557,93577
1100,94869,-16289,-79780,69405,-3486,-63146,-81144,-46392,-16823,97056,42788,-16792,-29151,-38802,-16771,-29384,-38909,-16772,96905,42833,-16792,98850,43566,-16783,99132,44608,-16768,96308,42038,-16801,-79926,-49690,-16723,-44099,-38833,-16759,-41342,-38925,-16761,-41900,-38912,-16758,-80271,-50307,-16705,99584,45599,-16737,-82635,93546,-82655,93292,-82546,93322
1150,94248,-14521,-80950,66358,604,-63795,-82437,-47811,-13938,96600,44159,-13905,-27582,-40136,-13883,-27768,-40242,-13885,96547,44205,-13905,98632,44946,-13896,98952,45999,-13880,95781,43401,-13914,-81450,-51145,-13834,-43308,-40192,-13871,-40392,-40278,-13872,-40998,-40266,-13870,-81794,-51767,-13815,99417,47000,-13848,-81650,93298,-81631,93037,-81524,93069
1200,93629,-12750,-82090,63170,4774,-64367,-83635,-49187,-11123,96228,45483,-11089,-25885,-41416,-11067,-26099,-41519,-11068,96255,45531,-11089,98539,46281,-11080,98911,47343,-11063,95294,44718,-11099,-82716,-52555,-11016,-42373,-41500,-11054,-39346,-41579,-11056,-39965,-41569,-11053,-83002,-53182,-10996,99335,48354,-11031,-80656,93049,-80597,92783,-80492,92816
1250,92919,-10957,-83192,59851,9016,-64866,-84849,-50520,-8378,95651,46762,-8343,-24273,-42639,-8320,-24431,-42740,-8321,95772,46811,-8343,98168,47570,-8333,98576,48643,-8316,94664,45989,-8353,-84129,-53922,-8267,-41442,-42757,-8307,-38351,-42829,-8308,-39028,-42820,-8306,-84400,-54554,-8247,99001,49663,-8283,-79655,92802,-79554,92530,-79451,92564
1300,92202,-9155,-84261,56415,13320,-65301,-85957,-51811,-5700,95198,47997,-5665,-22516,-43805,-5641,-22710,-43905,-5642,95317,48048,-5665,97842,48815,-5655,98301,49898,-5637,94064,47217,-5675,-85305,-55246,-5586,-40373,-43963,-5628,-37223,-44027,-5629,-37908,-44021,-5626,-85531,-55883,-5566,98754,50926,-5603,-78647,92556,-78502,92278,-78402,92313
1350,91386,-7317,-85290,52881,17670,-65678,-87078,-53061,-3089,94478,49187,-3052,-20829,-44913,-3028,-20962,-45011,-3029,94686,49240,-3052,97314,50016,-3042,97762,51108,-3024,93312,48399,-3063,-86595,-56529,-2972,-39280,-45117,-3014,-36083,-45174,-3016,-36815,-45169,-3013,-86789,-57170,-2951,98203,52145,-2989,-77634,92310,-77443,92027,-77346,92063
1400,90548,-5471,-86290,49273,22050,-66002,-88112,-54270,-542,93888,50334,-505,-18988,-45961,-479,-19159,-46057,-481,93992,50388,-505,96631,51174,-494,97145,52275,-475,92557,49539,-515,-87717,-57770,-422,-38073,-46220,-466,-34790,-46267,-467,-35504,-46266,-464,-87880,-58416,-400,97683,53320,-439,-76616,92065,-76377,91777,-76283,91815
1450,89614,-3579,-87248,45613,26441,-66278,-89142,-55440,1942,93004,51437,1980,-17201,-46947,2006,-17310,-47042,2004,93183,51494,1980,95908,52288,1991,96359,53398,2010,91662,50635,1969,-88894,-58971,2065,-36809,-47269,2020,-33437,-47307,2019,-34174,-47309,2022,-89007,-59621,2087,96870,54451,2047,-75593,91821,-75305,91528,-75216,91567
1500,88646,-1680,-88180,41932,30821,-66510,-90104,-56571,4364,92241,52498,4404,-15257,-47869,4430,-15404,-47963,4429,92232,52556,4404,94865,53359,4415,95379,54478,4434,90734,51688,4392,-89966,-60133,4490,-35457,-48264,4445,-31936,-48292,4443,-32625,-48297,4446,-90060,-60786,4513,96033,55538,4472,-74567,91578,-74228,91280,-74143,91320
1550,87591,265,-89070,38254,35170,-66702,-91056,-57664,6727,91187,53515,6767,-13361,-48724,6795,-13444,-48817,6793,91216,53576,6767,93885,54388,6779,94319,55515,6799,89687,52698,6756,-91053,-61256,6856,-34030,-49203,6809,-30366,-49220,6808,-31050,-49228,6811,-91089,-61912,6880,94942,56583,6837,-73538,91335,-73146,91033,-73066,91075
1600,86495,2218,-89932,34608,39467,-66856,-91938,-58719,9031,90240,54491,9073,-11308,-49509,9101,-11431,-49601,9099,90046,54553,9073,92584,55374,9084,93037,56509,9105,88595,53667,9061,-92053,-62340,9163,-32525,-50085,9116,-28669,-50089,9114,-29289,-50101,9117,-92077,-63000,9187,93809,57584,9144,-72506,91094,-72060,90788,-71986,90830
1650,85328,4203,-90756,31015,43694,-66975,-92825,-59737,11279,89033,55425,11321,-9306,-50218,11350,-9362,-50310,11348,88826,55489,11321,91313,56317,11333,91721,57460,11354,87403,54593,11309,-93068,-63388,11413,-30947,-50907,11365,-26928,-50896,11363,-27528,-50913,11366,-93036,-64050,11438,92468,58542,11394,-71472,90854,-70971,90543,-70902,90587
1700,84119,6202,-91545,27498,47833,-67062,-93617,-60718,13471,87912,56317,13514,-7154,-50848,13543,-7250,-50940,13541,87499,56382,13514,89878,57219,13526,90234,58369,13547,86173,55478,13502,-93964,-64398,13608,-29288,-51667,13559,-25093,-51639,13557,-25635,-51662,13560,-93926,-65063,13633,91104,59458,13588,-70437,90615,-69879,90300,-69817,90344
1750,82857,8212,-92304,24073,51870,-67117,-94439,-61664,15609,86588,57168,15653,-5055,-51392,15682,-5083,-51484,15680,86114,57234,15653,88361,58078,15665,88731,59235,15687,84864,56321,15640,-94899,-65372,15749,-27567,-52362,15698,-23253,-52315,15696,-23779,-52343,15700,-94815,-66040,15774,89584,60331,15729,-69401,90377,-68785,90057,-68729,90103
1800,81555,10241,-93019,20755,55792,-67147,-95139,-62576,17694,85320,57977,17738,-2821,-51843,17769,-2887,-51935,17767,84679,58044,17738,86863,58895,17751,87123,60059,17773,83524,57123,17726,-95672,-66310,17836,-25763,-52987,17785,-21352,-52920,17783,-21843,-52954,17786,-95589,-66981,17862,88060,61162,17816,-68365,90139,-67690,89816,-67641,89863
1850,80218,12267,-93708,17551,59588,-67152,-95877,-63452,19728,83927,58745,19773,-628,-52192,19804,-628,-52285,19801,83199,58812,19773,85212,59671,19786,85528,60841,19808,82134,57884,19760,-96492,-67214,19872,-23904,-53539,19820,-19469,-53449,19818,-19963,-53490,19822,-96375,-67887,19899,86450,61950,19852,-67330,89903,-66594,89577,-66552,89624
1900,78838,14309,-94350,14471,63251,-67136,-96489,-64295,21711,82540,59473,21757,1681,-52429,21788,1648,-52523,21786,81684,59539,21757,83656,60404,21770,83846,61580,21793,80707,58604,21744,-97138,-68083,21858,-21971,-54011,21805,-17548,-53898,21803,-18036,-53948,21807,-97031,-68757,21885,84823,62695,21837,-66295,89669,-65499,89338,-65464,89387
1950,77443,16346,-94962,11516,66770,-67106,-97118,-65104,23646,81119,60159,23692,3976,-52541,23724,4002,-52637,23722,80172,60225,23692,81992,61096,23706,82240,62277,23729,79270,59283,23679,-97798,-68917,23795,-19977,-54398,23741,-15634,-54261,23739,-16150,-54321,23742,-97670,-69594,23822,83196,63399,23774,-65263,89435,-64405,89101,-64377,89151
2000,75997,18392,-95532,8692,70139,-67063,-97645,-65880,25532,79641,60805,25580,6373,-52513,25612,6376,-52611,25610,78588,60870,25580,80356,61746,25593,80502,62933,25617,77772,59922,25566,-98318,-69719,25684,-17932,-54691,25629,-13689,-54532,25627,-14219,-54603,25631,-98208,-70397,25712,81501,64060,25662,-64232,89203,-63313,88866,-63292,88916
2050,74551,20442,-96062,5997,73348,-67015,-98147,-66624,27372,78215,61410,27420,8797,-52325,27453,8849,-52427,27451,77073,61474,27420,78735,62355,27434,78914,63546,27458,76304,60520,27407,-98793,-70487,27526,-15813,-54882,27471,-11711,-54702,27469,-12278,-54788,27472,-98675,-71167,27554,79883,64679,27504,-63205,88971,-62224,88632,-62211,88683
2100,73044,22498,-96559,3435,76386,-66965,-98583,-67336,29167,76672,61975,29216,11326,-51956,29249,11365,-52062,29247,75433,62036,29216,77019,62922,29230,77132,64117,29254,74748,61077,29202,-99179,-71222,29323,-13667,-54959,29267,-9687,-54761,29265,-10271,-54866,29268,-99086,-71904,29352,78144,65256,29301,-62181,88742,-61140,88400,-61134,88451
2150,71545,24568,-97009,1008,79240,-66920,-98955,-68017,30917,75247,62499,30967,13930,-51376,31000,14011,-51487,30998,73903,62558,30967,75413,63448,30981,75537,64646,31005,73244,61594,30953,-99476,-71926,31075,-11439,-54910,31018,-7576,-54697,31017,-8186,-54825,31020,-99387,-72608,31104,76517,65790,31053,-61162,88513,-60061,88170,-60062,88222
2200,69979,26649,-97433,-1281,81893,-66882,-99285,-68666,32625,73661,62983,32675,16670,-50549,32709,16747,-50666,32706,72231,63039,32675,73658,63932,32689,73730,65134,32714,71642,62071,32660,-99719,-72597,32785,-9197,-54719,32727,-5390,-54495,32725,-6000,-54652,32728,-99653,-73281,32814,74751,66283,32762,-60148,88287,-58988,87942,-58996,87994
2250,68420,28752,-97806,-3428,84325,-66856,-99537,-69285,34290,72235,63427,34340,19542,-49429,34375,19658,-49554,34372,70656,63479,34340,71996,64374,34355,72082,65579,34380,70093,62507,34326,-99869,-73236,34452,-6878,-54366,34393,-3072,-54138,34391,-3674,-54328,34395,-99821,-73922,34481,73078,66733,34429,-59140,88062,-57923,87716,-57937,87768
2300,66796,30882,-98157,-5429,86510,-66842,-99748,-69874,35913,70632,63831,35965,22615,-47959,36000,22734,-48094,35997,68979,63878,35965,70255,64774,35979,70273,65982,36005,68456,62903,35950,-99964,-73845,36078,-4540,-53830,36018,-649,-53601,36016,-1220,-53832,36020,-99935,-74531,36108,71301,67141,36054,-58138,87838,-56866,87492,-56886,87544
2350,65173,33038,-98462,-7275,88419,-66840,-99889,-70433,37497,69209,64194,37549,25899,-46066,37584,26058,-46213,37582,67343,64235,37549,68496,65133,37564,68550,66342,37590,66860,63258,37534,-99999,-74423,37663,-2138,-53082,37603,1932,-52857,37601,1414,-53136,37605,-99999,-75110,37694,69563,67506,37639,-57144,87616,-55818,87270,-55844,87323
2400,63493,35245,-98746,-8965,90015,-66848,-99973,-70962,39042,67626,64518,39094,29487,-43655,39130,29656,-43818,39127,65684,64552,39094,66799,65449,39109,66764,66660,39135,65202,63572,39079,-99962,-74970,39210,300,-52090,39149,4636,-51871,39147,4184,-52206,39151,-99975,-75658,39241,67791,67828,39186,-56157,87396,-54780,87050,-54812,87103
2450,61806,37489,-98989,-10488,91256,-66862,-99999,-71462,40548,66234,64801,40601,33412,-40608,40637,33627,-40789,40635,64012,64826,40601,64977,65723,40617,64992,66934,40643,63570,63846,40586,-99901,-75486,40718,2797,-50813,40657,7505,-50598,40655,7151,-51001,40659,-99950,-76176,40749,66005,68107,40694,-55180,87178,-53753,86833,-53789,86885
2500,60074,39810,-99213,-11843,92089,-66874,-99952,-71933,42018,64727,65044,42071,37803,-36775,42108,38039,-36979,42105,62391,65060,42071,63324,65955,42087,63249,67166,42113,61911,64079,42056,-99760,-75973,42189,5351,-49205,42127,10501,-48987,42125,10240,-49468,42129,-99820,-76664,42221,64260,68342,42165,-54211,86962,-52736,86617,-52778,86670
2550,58327,42193,-99402,-13021,92451,-66877,-99842,-72375,43451,63423,65248,43505,42725,-31977,43542,43019,-32207,43539,60743,65252,43505,61533,66143,43520,61498,67354,43547,60276,64270,43490,-99600,-76431,43624,7978,-47207,43561,13667,-46973,43559,13536,-47546,43563,-99695,-77122,43656,62479,68534,43599,-53253,86747,-51732,86404,-51777,86456
2600,56546,44684,-99577,-14021,92268,-66857,-99649,-72789,44848,62073,65413,44903,48340,-26006,44940,48674,-26267,44938,59188,65402,44903,59918,66289,44919,59824,67499,44946,58644,64421,44888,-99384,-76859,45023,10687,-44751,44960,16956,-44478,44958,16939,-45157,44962,-99495,-77551,45055,60791,68683,44998,-52305,86535,-50739,86193,-50789,86245
2650,54746,47274,-99716,-14837,91452,-66802,-99366,-73175,46212,60941,65538,46267,54708,-18661,46304,55124,-18954,46302,57637,65511,46267,58262,66392,46283,58171,67600,46310,57046,64530,46251,-99114,-77259,46388,13509,-41757,46324,20440,-41412,46322,20570,-42212,46326,-99252,-77951,46421,59078,68787,46363,-51369,86325,-49759,85984,-49812,86036
2700,52923,49990,-99846,-15468,89907,-66698,-99000,-73532,47541,59848,65626,47597,61905,-9811,47635,62403,-10132,47632,56193,65578,47597,56705,66452,47613,56603,67658,47640,55478,64598,47581,-98830,-77629,47719,16445,-38135,47655,24061,-37669,47653,24319,-38606,47657,-98991,-78322,47752,57486,68848,47694,-50445,86117,-48791,85777,-48848,85829
2750,51086,52796,-99932,-15915,87541,-66534,-98517,-73861,48838,58963,65676,48894,69720,487,48932,70361,147,48929,54793,65605,48894,55239,66470,48910,55100,67673,48938,53954,64625,48878,-98441,-77971,49018,19548,-33785,48953,27927,-33133,48950,28350,-34220,48954,-98616,-78665,49050,55893,68865,48992,-49534,85912,-47838,85572,-47898,85624
2800,49257,55639,-99999,-16190,84294,-66305,-97970,-74162,50102,58157,65690,50159,77695,11845,50198,78510,11507,50195,53506,65590,50159,53800,66445,50175,53680,67644,50203,52481,64611,50143,-98071,-78285,50284,22797,-28610,50218,31963,-27688,50216,32543,-28934,50220,-98278,-78980,50317,54438,68838,50258,-48638,85709,-46898,85370,-46961,85421
2850,47447,58375,-99999,-16321,80180,-66020,-97355,-74435,51336,57430,65669,51393,84825,23514,51432,85891,23200,51429,52259,65536,51393,52514,66378,51409,52338,67573,51438,51036,64556,51377,-97560,-78572,51519,26239,-22528,51453,36288,-21239,51450,37083,-22639,51454,-97767,-79266,51552,52995,68767,51492,-47758,85509,-45972,85170,-46037,85220
2900,45702,60851,-99953,-16356,75325,-65703,-96771,-74680,52539,56663,65613,52596,90060,34579,52636,91375,34305,52633,51105,65441,52596,51239,66270,52613,51089,67460,52641,49629,64460,52580,-97083,-78830,52723,29828,-15498,52656,40795,-13737,52654,41817,-15267,52658,-97332,-79525,52757,51699,68654,52697,-46893,85312,-45061,84972,-45129,85022
2950,44000,62941,-99837,-16356,69957,-65380,-96281,-74898,53712,55673,65521,53770,92644,44324,53810,94176,44093,53807,49887,65307,53770,50055,66120,53787,49871,67304,53815,48169,64323,53754,-96473,-79060,53898,33579,-7549,53831,45571,-5228,53829,46905,-6837,53833,-96721,-79756,53932,50397,68498,53871,-46044,85117,-44165,84777,-44235,84826
3000,42357,64683,-99692,-16376,64338,-65066,-95941,-75089,54856,54456,65393,54915,92917,52464,54955,94510,52263,54952,48700,65133,54915,48895,65929,54932,48744,67107,54960,46684,64144,54898,-95910,-79263,55043,37458,1187,54976,50483,4114,54974,52125,2503,54978,-96230,-79959,55078,49224,68299,55017,-45210,84924,-43286,84584,-43357,84632
3050,40685,66181,-99538,-16440,58676,-64742,-95798,-75256,55972,52822,65225,56031,91703,59082,56071,93243,58895,56069,47323,64918,56031,47690,65698,56048,47566,66869,56077,45050,63923,56015,-95255,-79439,56161,41466,10474,56093,55572,13977,56091,57575,12453,56095,-95594,-80136,56195,47999,68058,56134,-44390,84732,-42422,84393,-42495,84441
3100,39002,67603,-99390,-16545,53075,-64371,-95766,-75398,57061,51000,65014,57120,90069,64434,57161,91433,64244,57158,45961,64662,57120,46533,65424,57137,46474,66589,57166,43366,63658,57103,-94650,-79588,57251,45583,19983,57182,60668,23947,57180,62952,22589,57184,-95110,-80285,57285,46858,67775,57224,-43581,84541,-41574,84204,-41648,84251
3150,37241,69021,-99256,-16666,47550,-63900,-95853,-75518,58123,48843,64760,58182,88550,68792,58223,89727,68591,58220,44405,64363,58182,45279,65110,58199,45302,66267,58229,41535,63348,58165,-93957,-79710,58314,49781,29354,58245,65756,33588,58242,68304,32444,58247,-94459,-80408,58349,45661,67449,58286,-42781,84350,-40742,84018,-40816,84064
3200,35459,70498,-99109,-16773,42063,-63289,-95925,-75615,59158,46689,64458,59218,87542,72388,59259,88502,72170,59256,42908,64020,59218,44087,64753,59235,44211,65904,59265,39703,62992,59201,-93298,-79805,59350,54038,38254,59281,70635,42533,59279,73311,41613,59283,-93956,-80505,59385,44510,67081,59323,-41989,84160,-39927,83834,-40000,83879
3250,33617,72021,-98952,-16842,36559,-62510,-96000,-75690,60168,44356,64109,60228,87018,75395,60269,87804,75158,60266,41300,63634,60228,42858,64355,60246,43080,65499,60275,37789,62590,60211,-92511,-79874,60361,58317,46434,60291,75286,50545,60289,78053,49829,60293,-93216,-80575,60397,43353,66671,60334,-41204,83970,-39128,83652,-39199,83696
