Time,SBUS A          V-node,SBUS B          V-node,SBUS C          V-node,SBUS A 25   A I-branch,SBUS B 25   B I-branch,SBUS C 25   C I-branch,TACS   PV001A I-branch,TACS   PV001X I-branch,TACS   PV001I I-branch,TACS   PV002A I-branch,TACS   PV002X I-branch,TACS   PV002I I-branch,TACS   PV003A I-branch,TACS   PV003X I-branch,TACS   PV003I I-branch,TACS   PV004A I-branch,TACS   PV004X I-branch,TACS   PV004I I-branch,TACS   PV005A I-branch,TACS   PV005X I-branch,TACS   PV005I I-branch,TACS   PV006A I-branch,TACS   PV006X I-branch,TACS   PV006I I-branch,TACS   PV007A I-branch,TACS   PV007X I-branch,TACS   PV007I I-branch,TACS   PV008A I-branch,TACS   PV008X I-branch,TACS   PV008I I-branch,TACS   PV009A I-branch,TACS   PV009X I-branch,TACS   PV009I I-branch,TACS   PV010A I-branch,TACS   PV010X I-branch,TACS   PV010I I-branch,TACS   PV011A I-branch,TACS   PV011X I-branch,TACS   PV011I I-branch,TACS   PV012A I-branch,TACS   PV012X I-branch,TACS   PV012I I-branch,TACS   PV013A I-branch,TACS   PV013X I-branch,TACS   PV013I I-branch,TACS   PV014A I-branch,TACS   PV014X I-branch,TACS   PV014I I-branch,TACS   PV001V I-branch,TACS   PV001W I-branch,TACS   PV009V I-branch,TACS   PV009W I-branch,TACS   PV013V I-branch,TACS   PV013W I-branch
500,97484,-36282,-62488,95083,-43699,-49784,-63002,-29094,-57441,99767,37562,-57112,-50250,-20387,-56601,-48899,-20261,-56612,99971,37539,-57096,99647,38300,-57031,99420,39512,-56974,99789,36604,-57165,-58910,-32665,-57389,-53088,-21934,-56273,-54104,-21916,-56280,-54947,-22110,-56244,-45894,-33311,-57375,97849,40357,-56902,-93559,-14281,-99999,27345,-99999,78698
550,97320,-34674,-63976,93831,-40569,-51525,-64685,-31209,-53520,99878,39778,-53161,-48869,-22516,-52602,-47452,-22387,-52614,99999,39754,-53143,99637,40530,-53073,99575,41767,-53010,99716,38804,-53219,-60914,-34874,-53463,-52443,-24062,-52244,-53553,-24047,-52252,-54456,-24244,-52212,-47744,-35536,-53448,98247,42634,-52932,-92718,-14294,-99999,27337,-99999,78686
600,97080,-33052,-65409,92439,-37324,-53175,-66266,-33268,-49696,99629,41932,-49307,-47424,-24584,-48702,-45948,-24453,-48715,99993,41908,-49288,99950,42699,-49211,99805,43961,-49144,99545,40944,-49369,-62687,-37023,-49634,-51779,-26130,-48315,-52832,-26118,-48324,-53738,-26318,-48281,-49228,-37702,-49617,98167,44849,-49059,-91862,-14307,-99999,27329,-99999,78674
650,96836,-31400,-66851,90909,-33975,-54732,-67901,-35270,-45966,99667,44026,-45548,-45992,-26594,-44899,-44449,-26461,-44913,99941,44002,-45527,99869,44807,-45446,99856,46093,-45373,99391,43024,-45615,-64676,-39113,-45899,-51201,-28139,-44482,-52048,-28131,-44492,-52957,-28334,-44446,-51058,-39809,-45882,98457,47002,-45282,-90991,-14319,-99999,27320,-99999,78662
700,96526,-29750,-68256,89245,-30524,-56186,-69482,-37217,-42328,99363,46061,-41883,-44501,-28544,-41189,-42895,-28409,-41204,99830,46037,-41860,99998,46856,-41773,99966,48165,-41695,99143,45045,-41954,-66472,-41147,-42257,-50589,-30091,-40745,-51098,-30086,-40755,-51948,-30292,-40706,-52574,-41859,-42238,98296,49094,-41598,-90105,-14332,-99999,27312,-99999,78649
750,96206,-28058,-69643,87450,-26979,-57541,-71044,-39110,-38780,99308,48038,-38307,-43023,-30436,-37571,-41351,-30299,-37587,99735,48014,-38283,99966,48847,-38191,99976,50178,-38109,98915,47008,-38383,-68383,-43124,-38705,-50032,-31985,-37099,-50114,-31983,-37111,-50930,-32192,-37058,-54327,-43851,-38685,98494,51127,-38005,-89206,-14345,-99999,27304,-99999,78637
800,95828,-26386,-71012,85524,-23344,-58789,-72609,-40951,-35320,98962,49957,-34820,-41491,-32269,-34043,-39753,-32131,-34059,99526,49933,-34795,99902,50780,-34697,99988,52133,-34610,98595,48914,-34900,-70162,-45047,-35240,-49435,-33822,-33544,-49013,-33823,-33556,-49737,-34035,-33500,-55846,-45788,-35219,98288,53101,-34501,-88293,-14358,-99999,27295,-99999,78625
850,95436,-24668,-72339,83469,-19622,-59935,-74094,-42739,-31945,98808,51819,-31419,-39985,-34045,-30601,-38179,-33905,-30619,99400,51795,-31393,99936,52656,-31290,99992,54030,-31198,98298,50763,-31504,-71969,-46915,-31861,-48864,-35602,-30076,-47932,-35606,-30089,-48620,-35821,-30030,-57500,-47671,-31839,98408,55017,-31083,-87367,-14371,-99999,27287,-99999,78613
900,95002,-22979,-73659,81283,-15814,-60978,-75606,-44476,-28653,98447,53626,-28102,-38420,-35762,-27244,-36553,-35621,-27263,99149,53602,-28075,99793,54475,-27967,99983,55870,-27871,97932,52557,-28191,-73668,-48731,-28566,-48236,-37327,-26694,-46787,-37333,-26707,-47389,-37550,-26646,-58965,-49500,-28542,98230,56875,-27750,-86429,-14384,-99999,27278,-99999,78601
950,94542,-21252,-74926,78965,-11918,-61921,-77025,-46163,-25443,98194,55377,-24867,-36908,-37422,-23971,-34964,-37279,-23990,98975,55354,-24838,99822,56240,-24725,99968,57655,-24625,97566,54297,-24959,-75375,-50494,-25351,-47621,-38997,-23396,-45719,-39004,-23410,-46308,-39223,-23346,-60527,-51277,-25327,98275,58678,-24499,-85479,-14397,-99999,27270,-99999,78589
1000,94060,-19550,-76185,76509,-7936,-62770,-78445,-47800,-22312,97843,57074,-21712,-35318,-39025,-20778,-33323,-38880,-20798,98734,57051,-21682,99722,57950,-21564,99998,59385,-21460,97173,55982,-21808,-76936,-52206,-22217,-46916,-40612,-20179,-44611,-40618,-20193,-45148,-40841,-20127,-61879,-53002,-22191,98173,60424,-21328,-84518,-14410,-99999,27262,-99999,78576
1050,93531,-17821,-77392,73917,-3862,-63528,-79805,-49390,-19258,97491,58717,-18635,-33806,-40569,-17664,-31723,-40423,-17685,98480,58696,-18603,99653,59607,-18481,99925,61060,-18373,96732,57613,-18735,-78553,-53868,-19159,-46226,-42172,-17041,-43610,-42178,-17056,-44168,-42402,-16987,-63359,-54677,-19133,98128,62116,-18236,-83546,-14423,-99999,27253,-99999,78564
1100,92998,-16104,-78581,71184,300,-64202,-81113,-50931,-16280,97146,60308,-15633,-32191,-42055,-14627,-30070,-41908,-14648,98247,60287,-15601,99615,61211,-15474,99975,62683,-15362,96308,59192,-15737,-79953,-55481,-16177,-45412,-43679,-13981,-42552,-43682,-13997,-43100,-43909,-13925,-64576,-56301,-16150,98082,63754,-15220,-82566,-14436,-99999,27245,-99999,78552
1150,92394,-14368,-79725,68314,4550,-64797,-82408,-52427,-13375,96690,61846,-12706,-30665,-43482,-11665,-28445,-43334,-11687,97887,61826,-12672,99397,62763,-12541,99794,64252,-12425,95781,60719,-12813,-81476,-57046,-13269,-44613,-45131,-10997,-41593,-45131,-11013,-42190,-45360,-10938,-65965,-57878,-13240,97916,65340,-12279,-81576,-14449,-99999,27237,-99999,78540
1200,91790,-12630,-80841,65311,8883,-65321,-83608,-53876,-10542,96318,63333,-9851,-29015,-44850,-8776,-26767,-44701,-8799,97592,63314,-9816,99304,64263,-9681,99753,65770,-9561,95294,62195,-9962,-82740,-58563,-10432,-43670,-46529,-8086,-40539,-46525,-8102,-41148,-46757,-8026,-67068,-59406,-10403,97835,66872,-9410,-80578,-14462,-99999,27228,-99999,78528
1250,91098,-10868,-81919,62185,13292,-65779,-84824,-55281,-7779,95741,64770,-7067,-27448,-46159,-5958,-25090,-46008,-5982,97106,64752,-7031,98931,65713,-6891,99416,67237,-6767,94664,63621,-7181,-84151,-60033,-7666,-42731,-47872,-5247,-39536,-47863,-5264,-40203,-48099,-5185,-68344,-60887,-7635,97503,68353,-6612,-79573,-14475,-99999,27220,-99999,78516
1300,90399,-9099,-82965,58950,17764,-66178,-85934,-56641,-5084,95287,66155,-4351,-25740,-47406,-3210,-23360,-47255,-3234,96648,66139,-4314,98604,67113,-4170,99140,68654,-4043,94064,64996,-4469,-85325,-61458,-4967,-41653,-49161,-2478,-38398,-49147,-2495,-39074,-49386,-2414,-69376,-62322,-4936,97258,69783,-3883,-78562,-14487,-99999,27212,-99999,78504
1350,89604,-7294,-83972,55621,22285,-66524,-87056,-57958,-2456,94566,67492,-1702,-24099,-48591,-530,-21603,-48439,-555,96013,67477,-1664,98074,68463,-1517,98599,70020,-1386,93312,66322,-1823,-86614,-62838,-2336,-40549,-50395,222,-37248,-50375,205,-37972,-50618,288,-70524,-63711,-2304,96711,71163,-1221,-77544,-14500,-99999,27204,-99999,78492
1400,88788,-5482,-84951,52223,26837,-66820,-88092,-59233,108,93976,68779,881,-22310,-49712,2085,-19791,-49559,2059,95314,68766,920,97388,69764,1071,97979,71337,1206,92557,67598,757,-87734,-64173,231,-39331,-51574,2856,-35944,-51547,2838,-36649,-51793,2924,-71520,-65056,264,96196,72493,1375,-76522,-14513,-99999,27195,-99999,78480
1450,87878,-3623,-85889,48776,31399,-67074,-89124,-60465,2608,93092,70018,3400,-20572,-50767,4634,-17932,-50613,4608,94499,70006,3440,96663,71017,3596,97190,72605,3733,91662,68827,3273,-88909,-65466,2734,-38056,-52695,5425,-34580,-52660,5406,-35309,-52911,5494,-72549,-66357,2768,95389,73773,3907,-75495,-14526,-99999,27187,-99999,78469
1500,86934,-1759,-86801,45309,35951,-67286,-90088,-61657,5046,92329,71208,5858,-18682,-51753,7121,-16016,-51599,7093,93542,71199,5898,95615,72221,6057,96206,73824,6198,90735,70007,5728,-89980,-66715,5175,-36691,-53759,7930,-33066,-53715,7911,-33746,-53971,8001,-73510,-67616,5210,94558,75004,6376,-74465,-14538,-99999,27179,-99999,78457
1550,85906,150,-87671,41845,40471,-67462,-91041,-62808,7425,91275,72351,8254,-16838,-52667,9546,-14046,-52513,9518,92520,72343,8296,94632,73378,8459,95141,74994,8603,89687,71140,8121,-91065,-67923,7556,-35251,-54763,10374,-31482,-54709,10354,-32158,-54969,10446,-74449,-68832,7592,93475,76186,8784,-73431,-14551,-99999,27171,-99999,78445
1600,84838,2068,-88515,38410,44937,-67603,-91925,-63920,9744,90327,73447,10592,-14842,-53507,11911,-12021,-53352,11883,91342,73440,10634,93325,74486,10800,93854,76116,10948,88596,72225,10456,-92064,-69090,9879,-33732,-55705,12757,-29770,-55640,12737,-30382,-55905,12831,-75350,-70006,9915,92351,77319,11133,-72395,-14563,-99999,27163,-99999,78434
1650,83700,4017,-89321,35027,49330,-67712,-92813,-64993,12006,89119,74495,12871,-12896,-54266,14218,-9942,-54111,14189,90113,74490,12915,92050,75547,13084,92533,77190,13235,87404,73263,12733,-93077,-70216,12144,-32140,-56584,15081,-28014,-56505,15061,-28607,-56776,15157,-76225,-71140,12181,91020,78404,13424,-71358,-14576,-99999,27155,-99999,78422
1700,82523,5980,-90093,31714,53631,-67792,-93607,-66027,14213,87999,75497,15095,-10804,-54939,16468,-7819,-54785,16438,88777,75492,15139,90609,76560,15312,91040,78216,15465,86174,74255,14953,-93972,-71303,14353,-30466,-57396,17348,-26164,-57301,17327,-26697,-57578,17425,-77038,-72234,14390,89666,79440,15658,-70318,-14588,-99999,27147,-99999,78410
1750,81292,7955,-90836,28488,57826,-67843,-94430,-67024,16364,86674,76452,17263,-8763,-55521,18662,-5640,-55368,18632,87382,76448,17308,89086,77526,17485,89530,79193,17641,84864,75200,17119,-94906,-72351,16507,-28729,-58139,19559,-24308,-58025,19538,-24826,-58309,19638,-77849,-73288,16546,88157,80428,17838,-69278,-14600,-99999,27139,-99999,78399
1800,80023,9947,-91536,25363,61902,-67870,-95131,-67984,18463,85406,77360,19378,-6591,-56003,20802,-3432,-55851,20772,85938,77357,19424,87582,78445,19603,87915,80123,19763,83524,76099,19231,-95678,-73360,18609,-26909,-58807,21716,-22391,-58673,21694,-22873,-58963,21796,-78555,-74304,18648,86645,81368,19963,-68238,-14613,-99999,27131,-99999,78388
1850,78720,11936,-92210,22346,65847,-67874,-95870,-68908,20510,84011,78223,21441,-4458,-56377,22890,-1161,-56225,22859,84448,78219,21488,85925,79317,21670,86313,81006,21832,82134,76952,21292,-96497,-74332,20658,-25033,-59397,23819,-20492,-59240,23797,-20978,-59539,23900,-79273,-75282,20698,85048,82260,22036,-67199,-14625,-99999,27124,-99999,78376
1900,77376,13941,-92838,19445,69653,-67860,-96484,-69796,22507,82624,79039,23453,-2214,-56630,24926,1127,-56480,24894,82922,79035,23500,84364,80142,23686,84624,81840,23850,80708,77759,23301,-97142,-75267,22657,-23082,-59901,25870,-18554,-59721,25848,-19034,-60029,25953,-79872,-76222,22697,83432,83104,24057,-66160,-14637,-99999,27116,-99999,78365
1950,76017,15941,-93437,16662,73311,-67832,-97113,-70648,24454,81202,79810,25415,18,-56750,26911,3494,-56602,26879,81400,79805,25463,82693,80919,25652,83011,82627,25819,79271,78520,25261,-97801,-76165,24606,-21070,-60315,27870,-16624,-60110,27848,-17132,-60429,27955,-80455,-77125,24647,81818,83900,26029,-65123,-14649,-99999,27108,-99999,78354
2000,74607,17950,-93995,14002,76812,-67793,-97641,-71466,26353,79724,80535,27329,2348,-56720,28848,5879,-56574,28815,79805,80529,27378,81050,81650,27569,81266,83367,27739,77773,79235,27172,-98320,-77027,26508,-19007,-60628,29822,-14663,-60400,29799,-15185,-60732,29907,-80946,-77992,26549,80136,84649,27952,-64089,-14661,-99999,27100,-99999,78342
2050,73199,19964,-94514,11464,80146,-67749,-98144,-72250,28205,78298,81214,29195,4705,-56519,30736,8366,-56377,30703,78280,81206,29245,79423,82335,29439,79671,84059,29611,76304,79906,29036,-98794,-77853,28362,-16868,-60832,31725,-12667,-60581,31701,-13228,-60930,31811,-81372,-78824,28404,78530,85349,29828,-63057,-14673,-99999,27093,-99999,78331
2100,71729,21982,-95001,9051,83304,-67703,-98580,-73001,30011,76754,81849,31015,7163,-56125,32578,10895,-55986,32545,76629,81838,31066,77701,82972,31263,77882,84704,31437,74748,80530,30854,-99181,-78644,30171,-14703,-60915,33581,-10626,-60645,33557,-11203,-61014,33668,-81747,-79619,30214,76804,86002,31657,-62029,-14685,-99999,27085,-99999,78320
2150,70269,24015,-95441,6765,86270,-67662,-98953,-73718,31773,75328,82437,32791,9695,-55504,34375,13555,-55370,34341,75089,82424,32842,76089,83563,33041,76280,85302,33218,73245,81110,32628,-99477,-79401,31935,-12454,-60863,35391,-8497,-60576,35367,-9101,-60970,35480,-82022,-80380,31978,75189,86607,33441,-61006,-14697,-99999,27078,-99999,78309
2200,68743,26059,-95855,4609,89027,-67628,-99284,-74402,33491,73741,82981,34522,12359,-54619,36127,16306,-54492,36093,73406,82963,34574,74327,84107,34776,74466,85852,34955,71642,81644,34357,-99719,-80123,33655,-10192,-60658,37156,-6292,-60361,37132,-6896,-60784,37246,-82265,-81106,33699,73437,87165,35181,-59988,-14709,-99999,27070,-99999,78299
2250,67223,28123,-96221,2587,91554,-67603,-99537,-75054,35167,72315,83479,36211,15152,-53422,37836,19233,-53302,37801,71819,83457,36264,72659,84604,36468,72810,86354,36650,70094,82133,36044,-99869,-80811,35333,-7852,-60281,38878,-3954,-59978,38853,-4551,-60437,38969,-82418,-81798,35378,71776,87674,36878,-58976,-14720,-99999,27063,-99999,78288
2300,65641,30215,-96564,702,93825,-67590,-99748,-75675,36802,70711,83932,37858,18140,-51849,39503,22324,-51739,39468,70131,83904,37911,70911,85055,38118,70995,86809,38302,68457,82576,37689,-99964,-81466,36970,-5493,-59708,40557,-1510,-59403,40533,-2076,-59905,40650,-82522,-82456,37015,70013,88136,38533,-57970,-14732,-99999,27056,-99999,78277
2350,64059,32332,-96863,-1037,95809,-67588,-99889,-76263,38396,69288,84340,39465,21332,-49824,41129,25666,-49726,41093,68484,84306,39518,69145,85458,39728,69264,87216,39914,66860,82974,39293,-99999,-82087,38566,-3069,-58909,42195,1092,-58606,42170,581,-59159,42289,-82581,-83081,38611,68287,88549,40148,-56972,-14743,-99999,27048,-99999,78267
2400,62422,34499,-97140,-2628,97467,-67596,-99973,-76821,39951,67705,84703,41032,24821,-47246,42714,29283,-47162,42678,66813,84661,41086,67442,85813,41298,67470,87574,41486,65203,83327,40858,-99962,-82676,40122,-608,-57848,43793,3820,-57549,43767,3374,-58162,43887,-82559,-83672,40168,66529,88913,41722,-55981,-14755,-99999,27041,-99999,78256
2450,60778,36702,-97378,-4063,98757,-67609,-99999,-77348,41467,66312,85022,42560,28637,-43986,44260,33275,-43920,44224,65130,84969,42614,65612,86121,42829,65691,87884,43019,63571,83633,42384,-99901,-83232,41641,1911,-56484,45351,6714,-56186,45325,6366,-56870,45446,-82535,-84232,41687,64757,89229,43258,-55000,-14766,-99999,27034,-99999,78246
2500,59090,38981,-97598,-5339,99622,-67620,-99952,-77844,42946,64804,85295,44050,32906,-39887,45769,37711,-39842,45732,63498,85231,44105,63953,86381,44322,63941,88145,44514,61912,83894,43873,-99760,-83756,43121,4488,-54765,46870,9734,-54460,46844,9482,-55227,46967,-82418,-84758,43168,63025,89496,44755,-54027,-14777,-99999,27027,-99999,78236
2550,57388,41321,-97782,-6449,99999,-67622,-99841,-78310,44388,63499,85524,45504,37692,-34755,47239,42717,-34734,47202,61840,85447,45560,62156,86594,45778,62183,88358,45972,60277,84109,45325,-99601,-84248,44566,7139,-52629,48352,12928,-52302,48326,12805,-53165,48450,-82303,-85253,44613,61257,89713,46216,-53065,-14789,-99999,27020,-99999,78225
2600,55652,43768,-97953,-7390,99809,-67604,-99649,-78746,45795,62149,85708,46921,43151,-28369,48674,48402,-28376,48636,60274,85615,46978,60534,86757,47198,60501,88521,47394,58645,84278,46741,-99384,-84708,45974,9873,-50004,49798,16245,-49630,49771,16237,-50604,49896,-82120,-85716,46022,59581,89881,47641,-52113,-14800,-99999,27013,-99999,78215
2650,53898,46311,-98090,-8159,98961,-67554,-99365,-79153,47167,61017,85849,48304,49342,-20512,50073,54886,-20548,50035,58712,85737,48361,58872,86873,48584,58842,88636,48781,57047,84400,48122,-99115,-85138,47348,12721,-46803,51208,19759,-46345,51181,19898,-47447,51307,-81899,-86148,47396,57882,89999,49030,-51173,-14810,-99999,27006,-99999,78205
2700,52121,48978,-98217,-8753,97355,-67458,-98998,-79529,48505,59923,85948,49652,56340,-11046,51438,62204,-11105,51399,57258,85813,49710,57309,86941,49935,57267,88701,50134,55479,84477,49468,-98832,-85537,48688,15684,-42932,52583,23411,-42336,52555,23679,-43581,52683,-81661,-86549,48736,56301,90068,50385,-50246,-14821,-99999,27000,-99999,78196
2750,50331,51733,-98301,-9174,94896,-67308,-98515,-79876,49811,59038,86004,50968,63938,-32,52769,70204,-102,52730,55849,85843,51026,55837,86961,51252,55757,88718,51454,53955,84507,50782,-98443,-85905,49994,18815,-38282,53923,27310,-37477,53896,27744,-38879,54025,-81318,-86919,50044,54721,90087,51707,-49332,-14832,-99999,26993,-99999,78186
2800,48548,54525,-98366,-9433,91522,-67098,-97967,-80193,51083,58232,86020,52250,71692,12117,54067,78396,12057,54028,54554,85827,52309,54393,86933,52538,54332,88685,52741,52483,84491,52063,-98074,-86243,51269,22094,-32751,55231,31381,-31645,55204,31972,-33212,55333,-81009,-87259,51319,53276,90056,52996,-48432,-14842,-99999,26986,-99999,78176
2850,46784,57211,-98367,-9556,87247,-66837,-97351,-80480,52325,57504,85996,53502,78624,24598,55333,85816,24573,55293,53297,85765,53561,53102,86858,53791,52984,88605,53996,51038,84429,53313,-97563,-86550,52512,25567,-26250,56507,35742,-24736,56479,36551,-26462,56610,-80543,-87568,52562,51844,89977,54253,-47548,-14853,-99999,26980,-99999,78167
2900,45084,59643,-98321,-9590,82201,-66546,-96765,-80739,53536,56737,85933,54722,83713,36433,56568,91329,36460,56528,52136,85659,54781,51822,86736,55014,51730,88477,55220,49631,84322,54531,-97087,-86828,53724,29188,-18736,57751,40288,-16700,57723,41325,-18558,57855,-80147,-87848,53775,50559,89848,55479,-46680,-14863,-99999,26973,-99999,78157
2950,43426,61695,-98209,-9590,76622,-66250,-96274,-80968,54717,55746,85830,55912,86226,46856,57772,94145,46936,57732,50910,85509,55972,50634,86568,56206,50506,88302,56414,48171,84168,55720,-96477,-87076,54907,32974,-10240,58964,45105,-7585,58936,46456,-9520,59069,-79588,-88097,54957,49266,89671,56675,-45827,-14873,-99999,26967,-99999,78148
3000,41824,63406,-98067,-9608,70783,-65962,-95935,-81170,55868,54529,85686,57072,86492,55563,58946,94481,55681,58906,49715,85313,57133,49469,86353,57369,49374,88079,57578,46686,83968,56879,-95915,-87295,56060,36889,-901,60148,50059,2422,60119,51720,493,60253,-79141,-88317,56111,48102,89446,57842,-44990,-14883,-99999,26961,-99999,78139
3050,40195,64876,-97916,-9668,64899,-65665,-95791,-81345,56992,52894,85497,58204,85311,62642,60092,93207,62779,60051,48328,85072,58265,48260,86092,58503,48192,87810,58714,45051,83720,58010,-95262,-87484,57185,40933,9025,61302,55192,12988,61273,57216,11161,61408,-78561,-88507,57236,46886,89174,58979,-44166,-14893,-99999,26954,-99999,78129
3100,38555,66273,-97771,-9768,59079,-65325,-95759,-81495,58087,51072,85261,59309,83722,68366,61209,91388,68505,61168,46957,84784,59370,47098,85785,59609,47095,87494,59821,43367,83423,59113,-94658,-87644,58282,45087,19190,62428,60332,23668,62399,62639,22028,62535,-78118,-88668,58333,45754,88853,60089,-43354,-14903,-99999,26948,-99999,78120
3150,36839,67665,-97639,-9882,53337,-64893,-95847,-81621,59156,48913,84975,60385,82246,73028,62299,89672,73158,62258,45390,84449,60447,45839,85432,60688,45918,87131,60902,41537,83076,60188,-93966,-87775,59351,49324,29206,63526,65463,33996,63497,68036,32593,63633,-77524,-88801,59404,44565,88485,61171,-42551,-14913,-99999,26942,-99999,78112
3200,35103,69115,-97496,-9982,47635,-64333,-95918,-81724,60198,46759,84637,61436,81266,76874,63361,88441,76989,63320,43884,84064,61498,44642,85031,61740,44822,86721,61955,39704,82677,61237,-93307,-87877,60395,53619,38719,64596,70384,43578,64567,73085,42424,64705,-77065,-88905,60447,43423,88068,62226,-41756,-14923,-99999,26936,-99999,78103
3250,33307,70611,-97342,-10047,41915,-63619,-95993,-81803,61215,44425,84245,62460,80757,80090,64398,87739,80188,64356,42264,83630,62522,43409,84583,62766,43687,86264,62983,37791,82225,62260,-92522,-87951,61413,57938,47462,65641,75075,52160,65611,77868,51232,65750,-76390,-88981,61466,42276,87603,63255,-40968,-14932,-99999,26930,-99999,78094
