Time,SBUS A          V-node,SBUS B          V-node,SBUS C          V-node,SBUS A 25   A I-branch,SBUS B 25   B I-branch,SBUS C 25   C I-branch,TACS   PV001A I-branch,TACS   PV001X I-branch,TACS   PV001I I-branch,TACS   PV002A I-branch,TACS   PV002X I-branch,TACS   PV002I I-branch,TACS   PV003A I-branch,TACS   PV003X I-branch,TACS   PV003I I-branch,TACS   PV004A I-branch,TACS   PV004X I-branch,TACS   PV004I I-branch,TACS   PV005A I-branch,TACS   PV005X I-branch,TACS   PV005I I-branch,TACS   PV006A I-branch,TACS   PV006X I-branch,TACS   PV006I I-branch,TACS   PV007A I-branch,TACS   PV007X I-branch,TACS   PV007I I-branch,TACS   PV008A I-branch,TACS   PV008X I-branch,TACS   PV008I I-branch,TACS   PV009A I-branch,TACS   PV009X I-branch,TACS   PV009I I-branch,TACS   PV010A I-branch,TACS   PV010X I-branch,TACS   PV010I I-branch,TACS   PV011A I-branch,TACS   PV011X I-branch,TACS   PV011I I-branch,TACS   PV012A I-branch,TACS   PV012X I-branch,TACS   PV012I I-branch,TACS   PV013A I-branch,TACS   PV013X I-branch,TACS   PV013I I-branch,TACS   PV014A I-branch,TACS   PV014X I-branch,TACS   PV014I I-branch,TACS   PV001V I-branch,TACS   PV001W I-branch,TACS   PV009V I-branch,TACS   PV009W I-branch,TACS   PV013V I-branch,TACS   PV013W I-branch
500,99472,-36707,-63359,95083,-43699,-49784,-63185,-41165,-57441,99767,37562,-57112,-39136,-20387,-56601,-39475,-20261,-56612,99971,37539,-57096,99647,38300,-57031,99420,39512,-56974,99789,36604,-57165,-58910,-41123,-57389,-52996,-21934,-56273,-54014,-21916,-56280,-54843,-22110,-56244,-59812,-41032,-57375,99349,40357,-56902,-93642,96571,-93767,96428,-93692,96434
550,99304,-35073,-64878,93831,-40569,-51525,-64861,-43478,-53520,99878,39778,-53161,-38010,-22516,-52602,-38332,-22387,-52614,99999,39754,-53143,99637,40530,-53073,99575,41767,-53010,99716,38804,-53219,-60914,-43472,-53463,-52352,-24062,-52244,-53463,-24047,-52252,-54352,-24244,-52212,-61839,-43387,-53448,99750,42634,-52932,-92812,96322,-92938,96174,-92856,96182
600,99057,-33424,-66342,92439,-37324,-53175,-66434,-45729,-49696,99629,41932,-49307,-36830,-24584,-48702,-37143,-24453,-48715,99993,41908,-49288,99950,42699,-49211,99805,43961,-49144,99545,40944,-49369,-62687,-45758,-49634,-51689,-26130,-48315,-52743,-26118,-48324,-53635,-26318,-48281,-63464,-45678,-49617,99670,44849,-49059,-91967,96072,-92091,95919,-92002,95928
650,98808,-31744,-67814,90909,-33975,-54732,-68060,-47918,-45966,99667,44026,-45548,-35661,-26594,-44899,-35960,-26461,-44913,99941,44002,-45527,99869,44807,-45446,99856,46093,-45373,99391,43024,-45615,-64676,-47982,-45899,-51110,-28139,-44482,-51959,-28131,-44492,-52854,-28334,-44446,-65469,-47907,-45882,99962,47002,-45282,-91107,95822,-91224,95663,-91129,95674
700,98490,-30068,-69249,89245,-30524,-56186,-69634,-50048,-42328,99363,46061,-41883,-34444,-28544,-41189,-34732,-28409,-41204,99830,46037,-41860,99998,46856,-41773,99966,48165,-41695,99143,45045,-41954,-66472,-50145,-42257,-50499,-30091,-40745,-51010,-30086,-40755,-51845,-30292,-40706,-67130,-50075,-42238,99800,49094,-41598,-90233,95571,-90338,95407,-90239,95420
750,98161,-28347,-70665,87450,-26979,-57541,-71188,-52118,-38780,99308,48038,-38307,-33237,-30436,-37571,-33512,-30299,-37587,99735,48014,-38283,99966,48847,-38191,99976,50178,-38109,98915,47008,-38383,-68383,-52249,-38705,-49942,-31985,-37099,-50026,-31983,-37111,-50829,-32192,-37058,-69050,-52183,-38685,99998,51127,-38005,-89345,95321,-89433,95150,-89331,95164
800,97774,-26648,-72063,85524,-23344,-58789,-72745,-54130,-35320,98962,49957,-34820,-31987,-32269,-34043,-32251,-32131,-34059,99526,49933,-34795,99902,50780,-34697,99988,52133,-34610,98595,48914,-34900,-70162,-54294,-35240,-49346,-33822,-33544,-48925,-33823,-33556,-49636,-34035,-33500,-70714,-54233,-35219,99792,53101,-34501,-88444,95071,-88511,94892,-88406,94909
850,97372,-24901,-73418,83469,-19622,-59935,-74223,-56086,-31945,98808,51819,-31419,-30758,-34045,-30601,-31007,-33905,-30619,99400,51795,-31393,99936,52656,-31290,99992,54030,-31198,98298,50763,-31504,-71969,-56281,-31861,-48775,-35602,-30076,-47845,-35606,-30089,-48520,-35821,-30030,-72526,-56224,-31839,99913,55017,-31083,-87530,94820,-87571,94635,-87464,94653
900,96927,-23185,-74767,81283,-15814,-60978,-75727,-57985,-28653,98447,53626,-28102,-29480,-35762,-27244,-29723,-35621,-27263,99149,53602,-28075,99793,54475,-27967,99983,55870,-27871,97932,52557,-28191,-73668,-58212,-28566,-48148,-37327,-26694,-46701,-37333,-26707,-47290,-37550,-26646,-74130,-58160,-28542,99733,56875,-27750,-86604,94570,-86615,94377,-86507,94397
950,96455,-21429,-76061,78965,-11918,-61921,-77139,-59830,-25443,98194,55377,-24867,-28246,-37422,-23971,-28468,-37279,-23990,98975,55354,-24838,99822,56240,-24725,99968,57655,-24625,97566,54297,-24959,-75375,-60088,-25351,-47533,-38997,-23396,-45634,-39004,-23410,-46209,-39223,-23346,-75841,-60039,-25327,99779,58678,-24499,-85666,94319,-85643,94120,-85534,94141
1000,95961,-19698,-77347,76509,-7936,-62770,-78552,-61621,-22312,97843,57074,-21712,-26948,-39025,-20778,-27172,-38880,-20798,98734,57051,-21682,99722,57950,-21564,99998,59385,-21460,97173,55982,-21808,-76936,-61910,-22217,-46829,-40612,-20179,-44526,-40618,-20193,-45050,-40841,-20127,-77322,-61864,-22191,99675,60424,-21328,-84717,94069,-84656,93863,-84548,93886
1050,95419,-17942,-78579,73917,-3862,-63528,-79905,-63358,-19258,97491,58717,-18635,-25714,-40569,-17664,-25908,-40423,-17685,98480,58696,-18603,99653,59607,-18481,99925,61060,-18373,96732,57613,-18735,-78553,-63678,-19159,-46139,-42172,-17041,-43525,-42178,-17056,-44070,-42402,-16987,-78943,-63636,-19133,99630,62116,-18236,-83758,93820,-83656,93606,-83548,93631
1100,94871,-16196,-79793,71184,300,-64202,-81207,-65044,-16280,97146,60308,-15633,-24395,-42055,-14627,-24602,-41908,-14648,98247,60287,-15601,99615,61211,-15474,99975,62683,-15362,96308,59192,-15737,-79953,-65393,-16177,-45325,-43679,-13981,-42469,-43682,-13997,-43003,-43909,-13925,-80277,-65355,-16150,99584,63754,-15220,-82790,93570,-82643,93350,-82537,93376
1150,94252,-14431,-80962,68314,4550,-64797,-82496,-66680,-13375,96690,61846,-12706,-23150,-43482,-11665,-23319,-43334,-11687,97887,61826,-12672,99397,62763,-12541,99794,64252,-12425,95781,60719,-12813,-81476,-67058,-13269,-44527,-45131,-10997,-41511,-45131,-11013,-42094,-45360,-10938,-81798,-67022,-13240,99417,65340,-12279,-81813,93322,-81618,93095,-81514,93123
1200,93633,-12664,-82101,65311,8883,-65321,-83690,-68265,-10542,96318,63333,-9851,-21803,-44850,-8776,-21993,-44701,-8799,97592,63314,-9816,99304,64263,-9681,99753,65770,-9561,95294,62195,-9962,-82740,-68671,-10432,-43584,-46529,-8086,-40457,-46525,-8102,-41053,-46757,-8026,-83006,-68639,-10403,99335,66872,-9410,-80828,93074,-80584,92841,-80482,92870
1250,92923,-10874,-83202,62185,13292,-65779,-84899,-69800,-7779,95741,64770,-7067,-20524,-46159,-5958,-20669,-46008,-5982,97106,64752,-7031,98931,65713,-6891,99416,67237,-6767,94664,63621,-7181,-84151,-70236,-7666,-42646,-47872,-5247,-39454,-47863,-5264,-40109,-48099,-5185,-84404,-70206,-7635,99001,68353,-6612,-79836,92826,-79540,92588,-79440,92618
1300,92206,-9075,-84270,58950,17764,-66178,-86004,-71288,-5084,95287,66155,-4351,-19130,-47406,-3210,-19302,-47255,-3234,96648,66139,-4314,98604,67113,-4170,99140,68654,-4043,94064,64996,-4469,-85325,-71751,-4967,-41568,-49161,-2478,-38317,-49147,-2495,-38980,-49386,-2414,-85535,-71724,-4936,98754,69783,-3883,-78838,92580,-78487,92336,-78391,92367
1350,91390,-7240,-85299,55621,22285,-66524,-87121,-72728,-2456,94566,67492,-1702,-17791,-48591,-530,-17915,-48439,-555,96013,67477,-1664,98074,68463,-1517,98599,70020,-1386,93312,66322,-1823,-86614,-73219,-2336,-40465,-50395,222,-37167,-50375,205,-37879,-50618,288,-86793,-73194,-2304,98203,71163,-1221,-77834,92334,-77427,92085,-77334,92117
1400,90554,-5398,-86299,52223,26837,-66820,-88151,-74122,108,93976,68779,881,-16330,-49712,2085,-16483,-49559,2059,95314,68766,920,97388,69764,1071,97979,71337,1206,92557,67598,757,-87734,-74640,231,-39248,-51574,2856,-35864,-51547,2838,-36557,-51793,2924,-87883,-74616,264,97683,72493,1375,-76824,92089,-76361,91835,-76271,91868
1450,89620,-3509,-87256,48776,31399,-67074,-89178,-75470,2608,93092,70018,3400,-14912,-50767,4634,-15015,-50613,4608,94499,70006,3440,96663,71017,3596,97190,72605,3733,91662,68827,3273,-88909,-76014,2734,-37974,-52695,5425,-34501,-52660,5406,-35217,-52911,5494,-89010,-75993,2768,96870,73773,3907,-75811,91845,-75288,91586,-75203,91620
1500,88652,-1614,-88188,45309,35951,-67286,-90137,-76773,5046,92329,71208,5858,-13368,-51753,7121,-13501,-51599,7093,93542,71199,5898,95615,72221,6057,96206,73824,6198,90735,70007,5728,-89980,-77343,5175,-36610,-53759,7930,-32988,-53715,7911,-33656,-53971,8001,-90063,-77324,5210,96033,75004,6376,-74794,91602,-74210,91338,-74130,91374
1550,87598,327,-89077,41845,40471,-67462,-91086,-78032,7425,91275,72351,8254,-11864,-52667,9546,-11945,-52513,9518,92520,72343,8296,94632,73378,8459,95141,74994,8603,89687,71140,8121,-91065,-78628,7556,-35171,-54763,10374,-31405,-54709,10354,-32069,-54969,10446,-91091,-78611,7592,94942,76186,8784,-73774,91359,-73128,91091,-73052,91128
1600,86503,2277,-89938,38410,44937,-67603,-91965,-79248,9744,90327,73447,10592,-10235,-53507,11911,-10346,-53352,11883,91342,73440,10634,93325,74486,10800,93854,76116,10948,88596,72225,10456,-92064,-79869,9879,-33653,-55705,12757,-29695,-55640,12737,-30294,-55905,12831,-92079,-79853,9915,93809,77319,11133,-72751,91118,-72041,90845,-71971,90883
1650,85336,4258,-90762,35027,49330,-67712,-92849,-80421,12006,89119,74495,12871,-8646,-54266,14218,-8704,-54111,14189,90113,74490,12915,92050,75547,13084,92533,77190,13235,87404,73263,12733,-93077,-81068,12144,-32061,-56584,15081,-27939,-56505,15061,-28520,-56776,15157,-93038,-81053,12181,92468,78404,13424,-71726,90878,-70951,90601,-70888,90640
1700,84128,6254,-91550,31714,53631,-67792,-93639,-81552,14213,87999,75497,15095,-6938,-54939,16468,-7027,-54785,16438,88777,75492,15139,90609,76560,15312,91040,78216,15465,86174,74255,14953,-93972,-82224,14353,-30388,-57396,17348,-26091,-57301,17327,-26612,-57578,17425,-93928,-82210,14390,91104,79440,15658,-70701,90639,-69858,90357,-69801,90397
1750,82866,8260,-92309,28488,57826,-67843,-94457,-82642,16364,86674,76452,17263,-5272,-55521,18662,-5306,-55368,18632,87382,76448,17308,89086,77526,17485,89530,79193,17641,84864,75200,17119,-94906,-83338,16507,-28652,-58139,19559,-24236,-58025,19538,-24742,-58309,19638,-94816,-83325,16546,89584,80428,17838,-69674,90400,-68764,90115,-68713,90156
1800,81565,10285,-93023,25363,61902,-67870,-95155,-83692,18463,85406,77360,19378,-3499,-56003,20802,-3562,-55851,20772,85938,77357,19424,87582,78445,19603,87915,80123,19763,83524,76099,19231,-95678,-84412,18609,-26833,-58807,21716,-22319,-58673,21694,-22791,-58963,21796,-95590,-84400,18648,88060,81368,19963,-68647,90163,-67668,89874,-67624,89916
1850,80229,12307,-93712,22346,65847,-67874,-95891,-84702,20510,84011,78223,21441,-1759,-56377,22890,-1768,-56225,22859,84448,78219,21488,85925,79317,21670,86313,81006,21832,82134,76952,21292,-96497,-85446,20658,-24958,-59397,23819,-20421,-59240,23797,-20896,-59539,23900,-96376,-85434,20698,86451,82260,22036,-67621,89927,-66571,89634,-66535,89677
1900,78850,14345,-94353,19445,69653,-67860,-96501,-85673,22507,82624,79039,23453,74,-56630,24926,39,-56480,24894,82922,79035,23500,84364,80142,23686,84624,81840,23850,80708,77759,23301,-97142,-86440,22657,-23009,-59901,25870,-18485,-59721,25848,-18954,-60029,25953,-97032,-86429,22697,84823,83104,24057,-66596,89692,-65475,89395,-65446,89440
1950,77456,16379,-94965,16662,73311,-67832,-97127,-86605,24454,81202,79810,25415,1895,-56750,26911,1909,-56602,26879,81400,79805,25463,82693,80919,25652,83011,82627,25819,79271,78520,25261,-97801,-87396,24606,-20998,-60315,27870,-16556,-60110,27848,-17053,-60429,27955,-97671,-87385,24647,83196,83900,26029,-65572,89459,-64380,89158,-64359,89203
2000,76011,18421,-95534,14002,76812,-67793,-97653,-87500,26353,79724,80535,27329,3797,-56720,28848,3793,-56574,28815,79805,80529,27378,81050,81650,27569,81266,83367,27739,77773,79235,27172,-98320,-88313,26508,-18936,-60628,29822,-14595,-60400,29799,-15107,-60732,29907,-98209,-88302,26549,81502,84649,27952,-64551,89226,-63287,88923,-63274,88969
2050,74566,20468,-96065,11464,80146,-67749,-98153,-88357,28205,78298,81214,29195,5721,-56519,30736,5757,-56377,30703,78280,81206,29245,79423,82335,29439,79671,84059,29611,76304,79906,29036,-98794,-89192,28362,-16798,-60832,31725,-12601,-60581,31701,-13151,-60930,31811,-98675,-89181,28404,79884,85349,29828,-63533,88995,-62198,88689,-62192,88736
2100,73059,22520,-96561,9051,83304,-67703,-98587,-89177,30011,76754,81849,31015,7728,-56125,32578,7755,-55986,32545,76629,81838,31066,77701,82972,31263,77882,84704,31437,74748,80530,30854,-99181,-90033,30171,-14634,-60915,33581,-10561,-60645,33557,-11128,-61014,33668,-99086,-90023,30214,78145,86002,31657,-62518,88765,-61113,88457,-61114,88504
2150,71561,24586,-97011,6765,86270,-67662,-98958,-89962,31773,75328,82437,32791,9794,-55504,34375,9856,-55370,34341,75089,82424,32842,76089,83563,33041,76280,85302,33218,73245,81110,32628,-99477,-90838,31935,-12387,-60863,35391,-8433,-60576,35367,-9027,-60970,35480,-99387,-90828,31978,76517,86607,33441,-61508,88537,-60033,88227,-60041,88274
2200,69996,26664,-97434,4609,89027,-67628,-99287,-90710,33491,73741,82981,34522,11969,-54619,36127,12029,-54492,36093,73406,82963,34574,74327,84107,34776,74466,85852,34955,71642,81644,34357,-99719,-91606,33655,-10127,-60658,37156,-6230,-60361,37132,-6824,-60784,37246,-99654,-91596,33699,74752,87165,35181,-60503,88310,-58960,87999,-58975,88047
2250,68438,28762,-97807,2587,91554,-67603,-99539,-91423,35167,72315,83479,36211,14249,-53422,37836,14340,-53302,37801,71819,83457,36264,72659,84604,36468,72810,86354,36650,70094,82133,36044,-99869,-92338,35333,-7787,-60281,38878,-3893,-59978,38853,-4481,-60437,38969,-99821,-92328,35378,73079,87674,36878,-59504,88085,-57894,87772,-57916,87821
2300,66815,30889,-98158,702,93825,-67590,-99749,-92101,36802,70711,83932,37858,16687,-51849,39503,16782,-51739,39468,70131,83904,37911,70911,85055,38118,70995,86809,38302,68457,82576,37689,-99964,-93034,36970,-5430,-59708,40557,-1451,-59403,40533,-2007,-59905,40650,-99935,-93024,37015,71302,88136,38533,-58511,87862,-56836,87548,-56864,87597
2350,65192,33041,-98463,-1037,95809,-67588,-99890,-92745,38396,69288,84340,39465,19293,-49824,41129,19422,-49726,41093,68484,84306,39518,69145,85458,39728,69264,87216,39914,66860,82974,39293,-99999,-93695,38566,-3007,-58909,42195,1150,-58606,42170,648,-59159,42289,-99999,-93685,38611,69563,88549,40148,-57526,87640,-55787,87326,-55822,87375
2400,63514,35244,-98746,-2628,97467,-67596,-99973,-93355,39951,67705,84703,41032,22141,-47246,42714,22279,-47162,42678,66813,84661,41086,67442,85813,41298,67470,87574,41486,65203,83327,40858,-99962,-94321,40122,-548,-57848,43793,3876,-57549,43767,3439,-58162,43887,-99975,-94311,40168,67792,88913,41722,-56548,87420,-54749,87106,-54788,87155
2450,61827,37483,-98990,-4063,98757,-67609,-99999,-93931,41467,66312,85022,42560,25256,-43986,44260,25432,-43920,44224,65130,84969,42614,65612,86121,42829,65691,87884,43019,63571,83633,42384,-99901,-94913,41641,1970,-56484,45351,6768,-56186,45325,6429,-56870,45446,-99950,-94902,41687,66006,89229,43258,-55579,87201,-53721,86889,-53766,86937
2500,60096,39800,-99214,-5339,99622,-67620,-99952,-94474,42946,64804,85295,44050,28741,-39887,45769,28936,-39842,45732,63498,85231,44105,63953,86381,44322,63941,88145,44514,61912,83894,43873,-99760,-95470,43121,4545,-54765,46870,9787,-54460,46844,9542,-55227,46967,-99821,-95460,43168,64261,89496,44755,-54619,86985,-52703,86673,-52753,86722
2550,58350,42178,-99402,-6449,99999,-67622,-99842,-94983,44388,63499,85524,45504,32647,-34755,47239,32890,-34734,47202,61840,85447,45560,62156,86594,45778,62183,88358,45972,60277,84109,45325,-99601,-95994,44566,7195,-52629,48352,12979,-52302,48326,12863,-53165,48450,-99695,-95983,44613,62480,89713,46216,-53669,86771,-51698,86460,-51753,86508
2600,56570,44665,-99577,-7390,99809,-67604,-99650,-95460,45795,62149,85708,46921,37103,-28369,48674,37380,-28376,48636,60274,85615,46978,60534,86757,47198,60501,88521,47394,58645,84278,46741,-99384,-96484,45974,9927,-50004,49798,16294,-49630,49771,16293,-50604,49896,-99495,-96473,46022,60791,89881,47641,-52730,86558,-50705,86249,-50763,86297
2650,54771,47250,-99716,-8159,98961,-67554,-99369,-95904,47167,61017,85849,48304,42157,-20512,50073,42502,-20548,50035,58712,85737,48361,58872,86873,48584,58842,88636,48781,57047,84400,48122,-99115,-96941,47348,12773,-46803,51208,19806,-46345,51181,19952,-47447,51307,-99252,-96930,47396,59079,89999,49030,-51802,86348,-49724,86040,-49787,86088
2700,52949,49961,-99846,-8753,97355,-67458,-99003,-96316,48505,59923,85948,49652,47869,-11046,51438,48282,-11105,51399,57258,85813,49710,57309,86941,49935,57267,88701,50134,55479,84477,49468,-98832,-97365,48688,15734,-42932,52583,23456,-42336,52555,23731,-43581,52683,-98991,-97354,48736,57486,90068,50385,-50887,86140,-48756,85833,-48822,85880
2750,51114,52762,-99932,-9174,94896,-67308,-98522,-96695,49811,59038,86004,50968,54071,-32,52769,54601,-102,52730,55849,85843,51026,55837,86961,51252,55757,88718,51454,53955,84507,50782,-98443,-97757,49994,18863,-38282,53923,27352,-37477,53896,27793,-38879,54025,-98616,-97746,50044,55894,90087,51707,-49984,85935,-47801,85628,-47871,85675
2800,49285,55600,-99999,-9433,91522,-67098,-97977,-97042,51083,58232,86020,52250,60400,12117,54067,61072,12057,54028,54554,85827,52309,54393,86933,52538,54332,88685,52741,52483,84491,52063,-98074,-98116,51269,22140,-32751,55231,31421,-31645,55204,32018,-33212,55333,-98278,-98105,51319,54438,90056,52996,-49096,85732,-46861,85426,-46933,85472
2850,47476,58331,-99999,-9556,87247,-66837,-97364,-97356,52325,57504,85996,53502,66058,24598,55333,66933,24573,55293,53297,85765,53561,53102,86858,53791,52984,88605,53996,51038,84429,53313,-97563,-98443,52512,25611,-26250,56507,35780,-24736,56479,36594,-26462,56610,-97768,-98432,52562,52995,89977,54253,-48224,85532,-45934,85226,-46010,85272
2900,45733,60803,-99953,-9590,82201,-66546,-96782,-97639,53536,56737,85933,54722,70213,36433,56568,71288,36460,56528,52136,85659,54781,51822,86736,55014,51730,88477,55220,49631,84322,54531,-97087,-98739,53724,29230,-18736,57751,40323,-16700,57723,41364,-18558,57855,-97333,-98728,53775,51700,89848,55479,-47366,85335,-45023,85028,-45101,85073
2950,44032,62889,-99838,-9590,76622,-66250,-96293,-97890,54717,55746,85830,55912,72264,46856,57772,73511,46936,57732,50910,85509,55972,50634,86568,56206,50506,88302,56414,48171,84168,55720,-96477,-99003,54907,33014,-10240,58964,45137,-7585,58936,46492,-9520,59069,-96721,-98992,54957,50398,89671,56675,-46525,85140,-44127,84832,-44207,84877
3000,42389,64628,-99693,-9608,70783,-65962,-95955,-98111,55868,54529,85686,57072,72481,55563,58946,73777,55681,58906,49715,85313,57133,49469,86353,57369,49374,88079,57578,46686,83968,56879,-95915,-99235,56060,36926,-901,60148,50088,2422,60119,51752,493,60253,-96231,-99224,56111,49225,89446,57842,-45699,84947,-43246,84639,-43328,84684
3050,40718,66122,-99538,-9668,64899,-65665,-95812,-98302,56992,52894,85497,58204,71517,62642,60092,72771,62779,60051,48328,85072,58265,48260,86092,58503,48192,87810,58714,45051,83720,58010,-95262,-99436,57185,40968,9025,61302,55218,12988,61273,57245,11161,61408,-95596,-99425,57236,48000,89174,58979,-44886,84755,-42382,84448,-42466,84492
3100,39037,67542,-99391,-9768,59079,-65325,-95780,-98467,58087,51072,85261,59309,70220,68366,61209,71334,68505,61168,46957,84784,59370,47098,85785,59609,47095,87494,59821,43367,83423,59113,-94658,-99606,58282,45120,19190,62428,60355,23668,62399,62664,22028,62535,-95111,-99596,58333,46859,88853,60089,-44084,84564,-41533,84260,-41618,84303
3150,37277,68957,-99256,-9882,53337,-64893,-95867,-98604,59156,48913,84975,60385,69015,73028,62299,69979,73158,62258,45390,84449,60447,45839,85432,60688,45918,87131,60902,41537,83076,60188,-93966,-99745,59351,49354,29206,63526,65483,33996,63497,68058,32593,63633,-94460,-99737,59404,45661,88485,61171,-43291,84374,-40701,84074,-40786,84115
3200,35496,70432,-99110,-9982,47635,-64333,-95938,-98716,60198,46759,84637,61436,68215,76874,63361,69006,76989,63320,43884,84064,61498,44642,85031,61740,44822,86721,61955,39704,82677,61237,-93307,-99855,60395,53646,38719,64596,70401,43578,64567,73103,42424,64705,-93957,-99847,60447,44511,88068,62226,-42506,84183,-39885,83890,-39969,83930
3250,33654,71952,-98953,-10047,41915,-63619,-96013,-98803,61215,44425,84245,62460,67799,80090,64398,68452,80188,64356,42264,83630,62522,43409,84583,62766,43687,86264,62983,37791,82225,62260,-92522,-99933,61413,57963,47462,65641,75089,52160,65611,77883,51232,65750,-93218,-99928,61466,43354,87603,63255,-41729,83993,-39085,83708,-39168,83747
