Time,SBUS A          V-node,SBUS B          V-node,SBUS C          V-node,SBUS A 25   A I-branch,SBUS B 25   B I-branch,SBUS C 25   C I-branch,TACS   PV001A I-branch,TACS   PV001X I-branch,TACS   PV001I I-branch,TACS   PV002A I-branch,TACS   PV002X I-branch,TACS   PV002I I-branch,TACS   PV003A I-branch,TACS   PV003X I-branch,TACS   PV003I I-branch,TACS   PV004A I-branch,TACS   PV004X I-branch,TACS   PV004I I-branch,TACS   PV005A I-branch,TACS   PV005X I-branch,TACS   PV005I I-branch,TACS   PV006A I-branch,TACS   PV006X I-branch,TACS   PV006I I-branch,TACS   PV007A I-branch,TACS   PV007X I-branch,TACS   PV007I I-branch,TACS   PV008A I-branch,TACS   PV008X I-branch,TACS   PV008I I-branch,TACS   PV009A I-branch,TACS   PV009X I-branch,TACS   PV009I I-branch,TACS   PV010A I-branch,TACS   PV010X I-branch,TACS   PV010I I-branch,TACS   PV011A I-branch,TACS   PV011X I-branch,TACS   PV011I I-branch,TACS   PV012A I-branch,TACS   PV012X I-branch,TACS   PV012I I-branch,TACS   PV013A I-branch,TACS   PV013X I-branch,TACS   PV013I I-branch,TACS   PV014A I-branch,TACS   PV014X I-branch,TACS   PV014I I-branch,TACS   PV001V I-branch,TACS   PV001W I-branch,TACS   PV009V I-branch,TACS   PV009W I-branch,TACS   PV013V I-branch,TACS   PV013W I-branch
500,99472,-36795,-63372,94780,-45824,-47332,-63276,-25668,-57717,99676,22529,-57701,-31796,-18544,-57691,-32041,-18685,-57691,99971,22563,-57701,99647,23186,-57697,99420,24081,-57689,99789,21884,-57706,-58910,-28481,-57666,-52648,-18490,-57685,-53630,-18606,-57685,-54443,-18579,-57684,-59802,-29013,-57657,99349,24927,-57674,-93661,96547,-93802,96368,-93738,96380
550,99304,-35161,-64891,93451,-42812,-49235,-64947,-27675,-53822,99787,24502,-53804,-30888,-20534,-53792,-31119,-20672,-53793,99999,24537,-53804,99637,25170,-53799,99575,26079,-53791,99716,23847,-53809,-60915,-30534,-53766,-52005,-20481,-53786,-53081,-20596,-53787,-53953,-20569,-53786,-61829,-31075,-53756,99750,26939,-53774,-92834,96297,-92979,96114,-92908,96127
600,99058,-33512,-66354,91972,-39690,-51037,-66517,-29629,-50022,99538,26421,-50003,-29938,-22468,-49991,-30162,-22603,-49992,99993,26456,-50003,99950,27099,-49998,99805,28022,-49989,99545,25756,-50009,-62688,-32532,-49962,-51344,-22416,-49984,-52362,-22529,-49984,-53238,-22504,-49983,-63455,-33080,-49951,99670,28896,-49971,-91991,96047,-92136,95860,-92061,95874
650,98808,-31832,-67826,90348,-36467,-52738,-68139,-31529,-46317,99576,28286,-46296,-28996,-24347,-46283,-29207,-24478,-46284,99941,28322,-46296,99869,28975,-46291,99856,29911,-46281,99391,27612,-46302,-64676,-34475,-46252,-50766,-24296,-46275,-51580,-24408,-46276,-52459,-24385,-46275,-65460,-35032,-46240,99962,30798,-46261,-91134,95797,-91274,95604,-91195,95620
700,98491,-30155,-69260,88581,-33146,-54326,-69708,-33377,-42703,99272,30098,-42681,-28015,-26170,-42666,-28218,-26298,-42667,99830,30136,-42681,99999,30797,-42675,99966,31746,-42664,99143,29415,-42687,-66472,-36365,-42633,-50156,-26121,-42658,-50633,-26233,-42659,-51453,-26211,-42658,-67121,-36930,-42621,99800,32647,-42643,-90262,95547,-90393,95348,-90311,95365
750,98162,-28435,-70676,86675,-29735,-55806,-71259,-35174,-39178,99218,31859,-39155,-27043,-27939,-39139,-27234,-28064,-39140,99735,31897,-39155,99966,32568,-39148,99976,33530,-39137,98915,31167,-39161,-68383,-38204,-39104,-49601,-27893,-39131,-49652,-28004,-39132,-50439,-27983,-39130,-69042,-38776,-39091,99998,34443,-39115,-89377,95297,-89494,95091,-89410,95110
800,97775,-26735,-72073,84630,-26237,-57170,-72812,-36920,-35740,98871,33568,-35715,-26036,-29653,-35699,-26217,-29775,-35700,99526,33607,-35715,99902,34287,-35709,99988,35261,-35697,98595,32868,-35722,-70162,-39991,-35662,-49006,-29612,-35690,-48554,-29722,-35691,-49250,-29702,-35689,-70707,-40570,-35648,99792,36187,-35673,-88479,95046,-88576,94834,-88491,94854
850,97373,-24988,-73428,82448,-22656,-58422,-74286,-38617,-32387,98717,35227,-32361,-25046,-31313,-32344,-25214,-31433,-32345,99400,35267,-32361,99936,35956,-32354,99992,36942,-32341,98298,34518,-32368,-71969,-41728,-32305,-48437,-31278,-32335,-47477,-31387,-32336,-48136,-31368,-32334,-72519,-42314,-32290,99913,37879,-32317,-87567,94796,-87642,94576,-87557,94599
900,96928,-23272,-74776,80127,-18991,-59561,-75787,-40265,-29117,98357,36836,-29090,-24016,-32919,-29072,-24179,-33036,-29073,99149,36877,-29090,99793,37574,-29082,99983,38573,-29069,97932,36118,-29097,-73668,-43415,-29031,-47811,-32891,-29062,-46336,-32999,-29063,-46910,-32981,-29061,-74123,-44008,-29015,99733,39522,-29043,-86644,94545,-86691,94319,-86606,94343
950,96456,-21516,-76069,77666,-15243,-60592,-77195,-41866,-25927,98104,38396,-25899,-23022,-34471,-25880,-23167,-34585,-25881,98975,38438,-25899,99822,39144,-25891,99968,40154,-25877,97565,37670,-25907,-75376,-45054,-25838,-47197,-34454,-25870,-45271,-34558,-25871,-45832,-34541,-25869,-75835,-45653,-25821,99779,41114,-25850,-85709,94295,-85724,94061,-85641,94087
1000,95962,-19786,-77355,75059,-11410,-61519,-78605,-43421,-22816,97753,39908,-22787,-21976,-35969,-22767,-22122,-36081,-22769,98734,39950,-22787,99722,40665,-22779,99999,41686,-22765,97173,39174,-22795,-76936,-46646,-22723,-46495,-35964,-22757,-44166,-36066,-22758,-44676,-36050,-22756,-77317,-47251,-22706,99675,42657,-22736,-84763,94045,-84743,93804,-84662,93832
1050,95420,-18029,-78587,72307,-7490,-62347,-79954,-44929,-19782,97401,41372,-19752,-20982,-37412,-19732,-21103,-37522,-19733,98480,41415,-19752,99653,42139,-19744,99925,43171,-19729,96732,40629,-19761,-78553,-48191,-19686,-45807,-37424,-19721,-43168,-37521,-19722,-43699,-37507,-19720,-78938,-48802,-19668,99630,44152,-19699,-83807,93795,-83749,93548,-83669,93577
1100,94873,-16283,-79800,69405,-3486,-63084,-81253,-46392,-16823,97056,42788,-16792,-19920,-38802,-16771,-20051,-38909,-16772,98247,42833,-16792,99615,43566,-16783,99975,44608,-16768,96308,42038,-16801,-79954,-49690,-16723,-44994,-38833,-16759,-42114,-38925,-16761,-42634,-38912,-16758,-80271,-50307,-16705,99584,45599,-16737,-82842,93546,-82741,93292,-82665,93322
1150,94254,-14518,-80968,66358,604,-63734,-82539,-47811,-13938,96600,44159,-13905,-18917,-40136,-13883,-19016,-40242,-13885,97887,44205,-13905,99397,44946,-13896,99794,45999,-13880,95781,43401,-13914,-81476,-51145,-13834,-44198,-40192,-13871,-41158,-40278,-13872,-41727,-40266,-13870,-81794,-51767,-13815,99417,47000,-13848,-81868,93298,-81723,93037,-81650,93069
1200,93635,-12751,-82108,63170,4774,-64306,-83730,-49187,-11123,96228,45483,-11089,-17831,-41416,-11067,-17947,-41519,-11068,97592,45531,-11089,99304,46281,-11080,99753,47343,-11063,95294,44718,-11099,-82740,-52555,-11016,-43258,-41500,-11054,-40107,-41579,-11056,-40689,-41569,-11053,-83002,-53182,-10996,99335,48354,-11031,-80886,93049,-80694,92783,-80625,92816
1250,92925,-10961,-83208,59851,9016,-64807,-84936,-50520,-8378,95651,46762,-8343,-16801,-42639,-8320,-16880,-42740,-8321,97106,46811,-8343,98931,47570,-8333,99416,48643,-8316,94664,45989,-8353,-84151,-53922,-8267,-42321,-42757,-8307,-39106,-42829,-8308,-39747,-42820,-8306,-84400,-54554,-8247,99001,49663,-8283,-79897,92802,-79656,92530,-79592,92564
1300,92209,-9162,-84276,56415,13320,-65242,-86038,-51811,-5700,95198,47997,-5665,-15678,-43805,-5641,-15778,-43905,-5642,96648,48048,-5665,98604,48815,-5655,99140,49898,-5637,94064,47217,-5675,-85325,-55246,-5586,-41246,-43963,-5628,-37972,-44027,-5629,-38621,-44021,-5626,-85531,-55883,-5566,98754,50926,-5603,-78902,92556,-78610,92278,-78550,92313
1350,91394,-7327,-85304,52881,17670,-65620,-87152,-53061,-3089,94478,49187,-3052,-14599,-44913,-3028,-14659,-45011,-3029,96013,49240,-3052,98074,50016,-3042,98599,51108,-3024,93312,48399,-3063,-86614,-56529,-2972,-40146,-45117,-3014,-36825,-45174,-3016,-37523,-45169,-3013,-86789,-57170,-2951,98203,52145,-2989,-77901,92310,-77556,92027,-77501,92063
1400,90557,-5485,-86304,49273,22050,-65944,-88181,-54270,-542,93888,50334,-505,-13422,-45961,-479,-13505,-46057,-481,95314,50388,-505,97388,51174,-494,97979,52275,-475,92557,49539,-515,-87734,-57770,-422,-38931,-46220,-466,-35525,-46267,-467,-36205,-46266,-464,-87880,-58416,-400,97683,53320,-439,-76895,92065,-76495,91777,-76446,91815
1450,89624,-3596,-87261,45613,26441,-66221,-89204,-55440,1942,93004,51437,1980,-12279,-46947,2006,-12321,-47042,2004,94499,51494,1980,96663,52288,1991,97190,53398,2010,91662,50635,1969,-88909,-58971,2065,-37660,-47269,2020,-34166,-47307,2019,-34868,-47309,2022,-89007,-59621,2087,96870,54451,2047,-75884,91821,-75429,91528,-75386,91567
1500,88657,-1701,-88192,41932,30821,-66453,-90161,-56571,4364,92241,52498,4404,-11036,-47869,4430,-11101,-47963,4429,93542,52556,4404,95615,53359,4415,96206,54478,4434,90734,51688,4392,-89980,-60133,4490,-36299,-48264,4445,-32656,-48292,4443,-33311,-48297,4446,-90060,-60786,4513,96033,55538,4472,-74870,91578,-74357,91280,-74320,91320
1550,87603,240,-89080,38254,35170,-66645,-91108,-57664,6727,91187,53515,6767,-9824,-48724,6795,-9847,-48817,6793,92519,53576,6767,94631,54388,6779,95141,55515,6799,89687,52698,6756,-91065,-61256,6856,-34863,-49203,6809,-31077,-49220,6808,-31728,-49228,6811,-91089,-61912,6880,94942,56583,6837,-73853,91335,-73280,91033,-73251,91075
1600,86508,2190,-89941,34608,39467,-66800,-91985,-58719,9031,90240,54491,9073,-8511,-49509,9101,-8557,-49601,9099,91341,54553,9073,93325,55374,9084,93854,56509,9105,88595,53667,9061,-92064,-62340,9163,-33349,-50085,9116,-29371,-50089,9114,-29958,-50101,9117,-92077,-63000,9187,93809,57584,9144,-72833,91094,-72200,90788,-72178,90830
1650,85342,4171,-90765,31015,43694,-66918,-92867,-59737,11279,89033,55425,11321,-7232,-50218,11350,-7233,-50310,11348,90113,55489,11321,92050,56317,11333,92533,57460,11354,87403,54593,11309,-93077,-63388,11413,-31760,-50907,11365,-27621,-50896,11363,-28188,-50913,11366,-93036,-64050,11438,92468,58542,11394,-71812,90854,-71116,90543,-71102,90587
1700,84135,6167,-91553,27498,47833,-67006,-93654,-60718,13471,87912,56317,13514,-5856,-50848,13543,-5881,-50940,13541,88776,56382,13514,90609,57219,13526,91040,58369,13547,86173,55478,13502,-93972,-64398,13608,-30091,-51667,13559,-25776,-51639,13557,-26285,-51662,13560,-93926,-65063,13633,91104,59458,13588,-70789,90615,-70030,90300,-70024,90344
1750,82873,8174,-92311,24073,51870,-67061,-94471,-61664,15609,86588,57168,15653,-4514,-51392,15682,-4494,-51484,15680,87382,57234,15653,89086,58078,15665,89530,59235,15687,84864,56321,15640,-94906,-65372,15749,-28360,-52362,15698,-23926,-52315,15696,-24420,-52343,15700,-94815,-66040,15774,89584,60331,15729,-69766,90377,-68941,90057,-68944,90103
1800,81572,10199,-93026,20755,55792,-67091,-95167,-62576,17694,85320,57977,17738,-3085,-51843,17769,-3088,-51935,17767,85938,58044,17738,87582,58895,17751,87915,60059,17773,83524,57123,17726,-95678,-66310,17836,-26545,-52987,17785,-22015,-52920,17783,-22474,-52954,17786,-95589,-66981,17862,88060,61162,17816,-68742,90139,-67852,89816,-67863,89863
1850,80237,12221,-93714,17551,59588,-67096,-95901,-63452,19728,83927,58745,19773,-1683,-52192,19804,-1642,-52285,19801,84447,58812,19773,85925,59671,19786,86313,60841,19808,82134,57884,19760,-96497,-67214,19872,-24674,-53539,19820,-20121,-53449,19818,-20584,-53490,19822,-96375,-67887,19899,86450,61950,19852,-67719,89903,-66761,89577,-66781,89624
1900,78858,14259,-94355,14471,63251,-67080,-96510,-64295,21711,82540,59473,21757,-207,-52429,21788,-185,-52523,21786,82922,59539,21757,84363,60404,21770,84624,61580,21793,80707,58604,21744,-97142,-68083,21858,-22729,-54011,21805,-18189,-53898,21803,-18647,-53948,21807,-97031,-68757,21885,84823,62695,21837,-66697,89669,-65671,89338,-65701,89387
1950,77465,16293,-94967,11516,66770,-67050,-97135,-65104,23646,81119,60159,23692,1261,-52541,23724,1322,-52637,23722,81399,60225,23692,82693,61096,23706,83011,62277,23729,79270,59283,23679,-97801,-68917,23795,-20723,-54398,23741,-16265,-54261,23739,-16751,-54321,23742,-97670,-69594,23822,83196,63399,23774,-65676,89435,-64582,89101,-64621,89151
2000,76020,18335,-95536,8692,70139,-67007,-97659,-65880,25532,79641,60805,25580,2793,-52513,25612,2841,-52611,25610,79805,60870,25580,81050,61746,25593,81266,62933,25617,77772,59922,25566,-98320,-69719,25684,-18665,-54691,25629,-14310,-54532,25627,-14810,-54603,25631,-98208,-70397,25712,81501,64060,25662,-64658,89203,-63496,88866,-63544,88916
2050,74576,20382,-96066,5997,73348,-66959,-98157,-66624,27372,78215,61410,27420,4343,-52325,27453,4425,-52427,27451,78279,61474,27420,79423,62355,27434,79671,63546,27458,76304,60520,27407,-98794,-70487,27526,-16533,-54882,27471,-12321,-54702,27469,-12859,-54788,27472,-98675,-71167,27554,79883,64679,27504,-63643,88971,-62413,88632,-62470,88683
2100,73070,22434,-96563,3435,76386,-66909,-98591,-67336,29167,76672,61975,29216,5960,-51956,29249,6035,-52062,29247,76629,62036,29216,77701,62922,29230,77882,64117,29254,74748,61077,29202,-99181,-71222,29323,-14373,-54959,29267,-10286,-54761,29265,-10841,-54866,29268,-99086,-71904,29352,78144,65256,29301,-62632,88742,-61334,88400,-61400,88451
2150,71572,24500,-97012,1008,79240,-66864,-98961,-68017,30917,75247,62499,30967,7625,-51376,31000,7729,-51487,30998,75088,62558,30967,76088,63448,30981,76280,64646,31005,73244,61594,30953,-99477,-71926,31075,-12132,-54910,31018,-8163,-54697,31017,-8746,-54825,31020,-99387,-72608,31104,76517,65790,31053,-61625,88513,-60260,88170,-60336,88222
2200,70007,26578,-97435,-1281,81893,-66826,-99289,-68666,32625,73661,62983,32675,9377,-50549,32709,9481,-50666,32706,73405,63039,32675,74327,63932,32689,74465,65134,32714,71642,62071,32660,-99719,-72597,32785,-9876,-54719,32727,-5965,-54495,32725,-6548,-54652,32728,-99653,-73281,32814,74751,66283,32762,-60623,88287,-59193,87942,-59277,87994
2250,68450,28677,-97808,-3428,84325,-66799,-99540,-69285,34290,72235,63427,34340,11213,-49429,34375,11345,-49554,34372,71819,63479,34340,72659,64374,34355,72810,65579,34380,70093,62507,34326,-99869,-73236,34452,-7542,-54366,34393,-3634,-54138,34391,-4211,-54328,34395,-99821,-73922,34481,73078,66733,34429,-59627,88062,-58133,87716,-58225,87768
2300,66828,30803,-98159,-5429,86510,-66785,-99749,-69874,35913,70632,63831,35965,13178,-47959,36000,13313,-48094,35997,70130,63878,35965,70911,64774,35979,70994,65982,36005,68456,62903,35950,-99964,-73845,36078,-5190,-53830,36018,-1198,-53601,36016,-1744,-53832,36020,-99935,-74531,36108,71301,67141,36054,-58637,87838,-57082,87492,-57182,87544
2350,65206,32955,-98464,-7275,88419,-66783,-99890,-70433,37497,69209,64194,37549,15277,-46066,37584,15441,-46213,37582,68483,64235,37549,69145,65133,37564,69263,66342,37590,66860,63258,37534,-99999,-74423,37663,-2773,-53082,37603,1397,-52857,37601,904,-53136,37605,-99999,-75110,37694,69563,67506,37639,-57654,87616,-56039,87270,-56147,87323
2400,63528,35158,-98747,-8965,90015,-66792,-99973,-70962,39042,67626,64518,39094,17572,-43655,39130,17745,-43818,39127,66813,64552,39094,67441,65449,39109,67469,66660,39135,65202,63572,39079,-99962,-74970,39210,-319,-52090,39149,4116,-51871,39147,3688,-52206,39151,-99975,-75658,39241,67791,67828,39186,-56680,87396,-55006,87050,-55121,87103
2450,61842,37397,-98990,-10488,91256,-66805,-99999,-71462,40548,66234,64801,40601,20081,-40608,40637,20287,-40789,40635,65130,64826,40601,65612,65723,40617,65690,66934,40643,63570,63846,40586,-99901,-75486,40718,2193,-50813,40657,7001,-50598,40655,6671,-51001,40659,-99950,-76176,40749,66005,68107,40694,-55713,87178,-53984,86833,-54106,86885
2500,60112,39714,-99214,-11843,92089,-66818,-99952,-71933,42018,64727,65044,42071,22889,-36775,42108,23111,-36979,42105,63498,65060,42071,63952,65955,42087,63940,67166,42113,61911,64079,42056,-99760,-75973,42189,4763,-49205,42127,10012,-48987,42125,9776,-49468,42129,-99820,-76664,42221,64260,68342,42165,-54757,86962,-52973,86617,-53101,86670
2550,58366,42093,-99402,-13021,92451,-66821,-99843,-72375,43451,63423,65248,43505,26036,-31977,43542,26299,-32207,43539,61839,65252,43505,62155,66143,43520,62182,67354,43547,60276,64270,43490,-99601,-76431,43624,7406,-47207,43561,13196,-46973,43559,13088,-47546,43563,-99695,-77122,43656,62479,68534,43599,-53809,86747,-51973,86404,-52108,86456
2600,56587,44580,-99577,-14021,92268,-66801,-99651,-72789,44848,62073,65413,44903,29626,-26006,44940,29919,-26267,44938,60273,65402,44903,60533,66289,44919,60501,67499,44946,58644,64421,44888,-99384,-76859,45023,10132,-44751,44960,16503,-44478,44958,16509,-45157,44962,-99495,-77551,45055,60791,68683,44998,-52873,86535,-50985,86193,-51126,86245
2650,54789,47165,-99716,-14837,91452,-66746,-99370,-73175,46212,60941,65538,46267,33697,-18661,46304,34048,-18954,46302,58711,65511,46267,58871,66392,46283,58841,67600,46310,57046,64530,46251,-99115,-77259,46388,12972,-41757,46324,20006,-41412,46322,20159,-42212,46326,-99252,-77951,46421,59078,68787,46363,-51948,86325,-50010,85984,-50156,86036
2700,52967,49876,-99846,-15468,89907,-66641,-99005,-73532,47541,59848,65626,47597,38299,-9811,47635,38708,-10132,47632,57257,65578,47597,57309,66452,47613,57266,67658,47640,55478,64598,47581,-98832,-77629,47719,15926,-38135,47655,23647,-37669,47653,23927,-38606,47657,-98991,-78322,47752,57486,68848,47694,-51035,86117,-49047,85777,-49199,85829
2750,51132,52677,-99932,-15915,87541,-66477,-98526,-73861,48838,58963,65676,48894,43296,487,48932,43802,147,48929,55848,65605,48894,55836,66470,48910,55756,67673,48938,53954,64625,48878,-98443,-77971,49018,19048,-33785,48953,27533,-33133,48950,27979,-34220,48954,-98616,-78665,49050,55893,68865,48992,-50136,85912,-48098,85572,-48255,85624
2800,49305,55515,-99999,-16190,84294,-66248,-97982,-74162,50102,58157,65690,50159,48395,11845,50198,49019,11507,50195,54553,65590,50159,54392,66445,50175,54331,67644,50203,52481,64611,50143,-98074,-78285,50284,22317,-28610,50218,31592,-27688,50216,32194,-28934,50220,-98278,-78980,50317,54438,68838,50258,-49250,85709,-47163,85370,-47324,85421
2850,47496,58246,-99999,-16321,80180,-65962,-97370,-74435,51336,57430,65669,51393,52953,23514,51432,53744,23200,51429,53296,65536,51393,53101,66378,51409,52983,67573,51438,51036,64556,51377,-97563,-78572,51519,25781,-22528,51453,35940,-21239,51450,36758,-22639,51454,-97767,-79266,51552,52995,68767,51492,-48380,85509,-46242,85170,-46407,85220
2900,45754,60718,-99953,-16356,75325,-65645,-96789,-74680,52539,56663,65613,52596,56300,34579,52636,57255,34305,52633,52134,65441,52596,51821,66270,52613,51729,67460,52641,49629,64460,52580,-97087,-78830,52723,29391,-15498,52656,40472,-13737,52654,41516,-15267,52658,-97332,-79525,52757,51699,68654,52697,-47526,85312,-45336,84972,-45505,85022
2950,44053,62804,-99838,-16356,69957,-65321,-96302,-74898,53712,55673,65521,53770,57952,44324,53810,59048,44093,53807,50908,65307,53770,50633,66120,53787,50505,67304,53815,48169,64323,53754,-96478,-79060,53898,33166,-7549,53831,45274,-5228,53829,46630,-6837,53833,-96721,-79756,53932,50397,68498,53871,-46687,85117,-44445,84777,-44618,84826
3000,42411,64543,-99693,-16376,64338,-65006,-95965,-75089,54856,54456,65393,54915,58128,52464,54955,59262,52263,54952,49714,65133,54915,49468,65929,54932,49373,67107,54960,46684,64144,54898,-95915,-79263,55043,37070,1187,54976,50212,4114,54974,51877,2503,54978,-96230,-79959,55078,49224,68299,55017,-45863,84924,-43569,84584,-43746,84632
3050,40741,66038,-99539,-16440,58676,-64682,-95822,-75256,55972,52822,65225,56031,57351,59082,56071,58451,58895,56069,48327,64918,56031,48259,65698,56048,48191,66869,56077,45050,63923,56015,-95262,-79439,56161,41102,10474,56093,55330,13977,56091,57356,12453,56095,-95594,-80136,56195,47999,68058,56134,-45052,84732,-42710,84393,-42889,84441
3100,39060,67458,-99391,-16545,53075,-64310,-95790,-75398,57061,51000,65014,57120,56306,64434,57161,57292,64244,57158,46956,64662,57120,47097,65424,57137,47094,66589,57166,43366,63658,57103,-94658,-79588,57251,45245,19983,57182,60454,23947,57180,62760,22589,57184,-95110,-80285,57285,46858,67775,57224,-44253,84541,-41866,84204,-42048,84251
3150,37301,68873,-99256,-16666,47550,-63839,-95877,-75518,58123,48843,64760,58182,55335,68792,58223,56200,68591,58220,45389,64363,58182,45838,65110,58199,45917,66267,58229,41535,63348,58165,-93966,-79710,58314,49469,29354,58245,65569,33588,58242,68140,32444,58247,-94459,-80408,58349,45661,67449,58286,-43462,84350,-41039,84018,-41222,84064
3200,35521,70347,-99110,-16773,42063,-63227,-95948,-75615,59158,46689,64458,59218,54691,72388,59259,55416,72170,59256,43882,64020,59218,44641,64753,59235,44821,65904,59265,39703,62992,59201,-93307,-79805,59350,53752,38254,59281,70475,42533,59279,73173,41613,59283,-93956,-80505,59385,44510,67081,59323,-42680,84160,-40227,83834,-40412,83879
3250,33679,71868,-98953,-16842,36559,-62447,-96023,-75690,60168,44356,64109,60228,54356,75395,60269,54969,75158,60266,42263,63634,60228,43408,64355,60246,43686,65499,60275,37789,62590,60211,-92522,-79874,60361,58058,46434,60291,75151,50545,60289,77940,49829,60293,-93216,-80575,60397,43353,66671,60334,-41905,83970,-39432,83652,-39616,83696
