Time,SBUS A          V-node,SBUS B          V-node,SBUS C          V-node,SBUS A 25   A I-branch,SBUS B 25   B I-branch,SBUS C 25   C I-branch,TACS   PV001A I-branch,TACS   PV001X I-branch,TACS   PV001I I-branch,TACS   PV002A I-branch,TACS   PV002X I-branch,TACS   PV002I I-branch,TACS   PV003A I-branch,TACS   PV003X I-branch,TACS   PV003I I-branch,TACS   PV004A I-branch,TACS   PV004X I-branch,TACS   PV004I I-branch,TACS   PV005A I-branch,TACS   PV005X I-branch,TACS   PV005I I-branch,TACS   PV006A I-branch,TACS   PV006X I-branch,TACS   PV006I I-branch,TACS   PV007A I-branch,TACS   PV007X I-branch,TACS   PV007I I-branch,TACS   PV008A I-branch,TACS   PV008X I-branch,TACS   PV008I I-branch,TACS   PV009A I-branch,TACS   PV009X I-branch,TACS   PV009I I-branch,TACS   PV010A I-branch,TACS   PV010X I-branch,TACS   PV010I I-branch,TACS   PV011A I-branch,TACS   PV011X I-branch,TACS   PV011I I-branch,TACS   PV012A I-branch,TACS   PV012X I-branch,TACS   PV012I I-branch,TACS   PV013A I-branch,TACS   PV013X I-branch,TACS   PV013I I-branch,TACS   PV014A I-branch,TACS   PV014X I-branch,TACS   PV014I I-branch,TACS   PV001V I-branch,TACS   PV001W I-branch,TACS   PV009V I-branch,TACS   PV009W I-branch,TACS   PV013V I-branch,TACS   PV013W I-branch
500,99472,-36896,-63379,95083,-43699,-49784,-63091,-41165,-57441,99767,37562,-57112,-48288,-20387,-56601,-48696,-20261,-56612,99971,37539,-57096,99647,38300,-57031,99420,39512,-56974,99703,36604,-57165,-58910,-41123,-57389,-53088,-21934,-56273,-54104,-21916,-56280,-54947,-22110,-56244,-59812,-41032,-57375,99349,40357,-56902,-93597,96571,-93688,87330,-93612,87301
550,99303,-35258,-64897,93831,-40569,-51525,-64771,-43478,-53520,99878,39778,-53161,-46863,-22516,-52602,-47251,-22387,-52614,99999,39754,-53143,99637,40530,-53073,99575,41767,-53010,99630,38804,-53219,-60914,-43472,-53463,-52443,-24062,-52244,-53553,-24047,-52252,-54456,-24244,-52212,-61839,-43387,-53448,99750,42634,-52932,-92760,96322,-92849,87087,-92766,87060
600,99057,-33605,-66360,92439,-37324,-53175,-66348,-45729,-49696,99629,41932,-49307,-45370,-24584,-48702,-45749,-24453,-48715,99993,41908,-49288,99950,42699,-49211,99805,43961,-49144,99458,40944,-49369,-62687,-45758,-49634,-51779,-26130,-48315,-52832,-26118,-48324,-53738,-26318,-48281,-63464,-45678,-49617,99670,44849,-49059,-91909,96072,-91990,86844,-91901,86819
650,98807,-31922,-67831,90909,-33975,-54732,-67978,-47918,-45966,99667,44026,-45548,-43892,-26594,-44899,-44252,-26461,-44913,99941,44002,-45527,99869,44807,-45446,99856,46093,-45373,99305,43024,-45615,-64676,-47982,-45899,-51201,-28139,-44482,-52048,-28131,-44492,-52957,-28334,-44446,-65469,-47907,-45882,99962,47002,-45282,-91043,95822,-91112,86600,-91018,86577
700,98489,-30242,-69265,89245,-30524,-56186,-69556,-50048,-42328,99363,46061,-41883,-42353,-28544,-41189,-42700,-28409,-41204,99830,46037,-41860,99998,46856,-41773,99966,48165,-41695,99057,45045,-41954,-66472,-50145,-42257,-50589,-30091,-40745,-51098,-30086,-40755,-51948,-30292,-40706,-67130,-50075,-42238,99800,49094,-41598,-90163,95571,-90215,86356,-90117,86334
750,98160,-28518,-70681,87450,-26979,-57541,-71114,-52118,-38780,99308,48038,-38307,-40827,-30436,-37571,-41158,-30299,-37587,99735,48014,-38283,99966,48847,-38191,99976,50178,-38109,98829,47008,-38383,-68383,-52249,-38705,-50032,-31985,-37099,-50114,-31983,-37111,-50930,-32192,-37058,-69050,-52183,-38685,99998,51127,-38005,-89269,95321,-89299,86111,-89197,86090
800,97773,-26815,-72078,85524,-23344,-58789,-72675,-54130,-35320,98962,49957,-34820,-39244,-32269,-34043,-39563,-32131,-34059,99526,49933,-34795,99902,50780,-34697,99988,52133,-34610,98510,48914,-34900,-70162,-54294,-35240,-49435,-33822,-33544,-49013,-33823,-33556,-49737,-34035,-33500,-70714,-54233,-35219,99792,53101,-34501,-88361,95071,-88365,85865,-88260,85847
850,97370,-25064,-73433,83469,-19622,-59935,-74157,-56086,-31945,98808,51819,-31419,-37690,-34045,-30601,-37991,-33905,-30619,99400,51795,-31393,99936,52656,-31290,99992,54030,-31198,98213,50763,-31504,-71969,-56281,-31861,-48864,-35602,-30076,-47932,-35606,-30089,-48620,-35821,-30030,-72526,-56224,-31839,99913,55017,-31083,-87440,94820,-87413,85620,-87307,85603
900,96925,-23344,-74781,81283,-15814,-60978,-75665,-57985,-28653,98447,53626,-28102,-36074,-35762,-27244,-36367,-35621,-27263,99149,53602,-28075,99793,54475,-27967,99983,55870,-27871,97846,52557,-28191,-73668,-58212,-28566,-48236,-37327,-26694,-46787,-37333,-26707,-47389,-37550,-26646,-74130,-58160,-28542,99733,56875,-27750,-86508,94570,-86445,85374,-86337,85359
950,96453,-21584,-76074,78965,-11918,-61921,-77080,-59830,-25443,98194,55377,-24867,-34513,-37422,-23971,-34780,-37279,-23990,98975,55354,-24838,99822,56240,-24725,99968,57655,-24625,97480,54297,-24959,-75375,-60088,-25351,-47621,-38997,-23396,-45719,-39004,-23410,-46308,-39223,-23346,-75841,-60039,-25327,99779,58678,-24499,-85563,94319,-85460,85129,-85353,85115
1000,95959,-19850,-77359,76509,-7936,-62770,-78497,-61621,-22312,97843,57074,-21712,-32871,-39025,-20778,-33142,-38880,-20798,98734,57051,-21682,99722,57950,-21564,99998,59385,-21460,97088,55982,-21808,-76936,-61910,-22217,-46916,-40612,-20179,-44611,-40618,-20193,-45148,-40841,-20127,-77322,-61864,-22191,99675,60424,-21328,-84608,94069,-84461,84883,-84354,84871
1050,95417,-18090,-78590,73917,-3862,-63528,-79853,-63358,-19258,97491,58717,-18635,-31310,-40569,-17664,-31544,-40423,-17685,98480,58696,-18603,99653,59607,-18481,99925,61060,-18373,96647,57613,-18735,-78553,-63678,-19159,-46226,-42172,-17041,-43610,-42178,-17056,-44168,-42402,-16987,-78943,-63636,-19133,99630,62116,-18236,-83642,93820,-83448,84639,-83342,84628
1100,94869,-16340,-79804,71184,300,-64202,-81159,-65044,-16280,97146,60308,-15633,-29643,-42055,-14627,-29893,-41908,-14648,98247,60287,-15601,99615,61211,-15474,99975,62683,-15362,96224,59192,-15737,-79953,-65393,-16177,-45412,-43679,-13981,-42552,-43682,-13997,-43100,-43909,-13925,-80277,-65355,-16150,99584,63754,-15220,-82667,93570,-82422,84395,-82317,84385
1150,94249,-14572,-80972,68314,4550,-64797,-82451,-66680,-13375,96690,61846,-12706,-28068,-43482,-11665,-28270,-43334,-11687,97887,61826,-12672,99397,62763,-12541,99794,64252,-12425,95697,60719,-12813,-81476,-67058,-13269,-44613,-45131,-10997,-41593,-45131,-11013,-42190,-45360,-10938,-81798,-67022,-13240,99417,65340,-12279,-81683,93322,-81385,84152,-81282,84144
1200,93630,-12801,-82111,65311,8883,-65321,-83648,-68265,-10542,96318,63333,-9851,-26364,-44850,-8776,-26594,-44701,-8799,97592,63314,-9816,99304,64263,-9681,99753,65770,-9561,95210,62195,-9962,-82740,-68671,-10432,-43670,-46529,-8086,-40539,-46525,-8102,-41148,-46757,-8026,-83006,-68639,-10403,99335,66872,-9410,-80691,93074,-80337,83909,-80236,83902
1250,92920,-11007,-83211,62185,13292,-65779,-84860,-69800,-7779,95741,64770,-7067,-24746,-46159,-5958,-24920,-46008,-5982,97106,64752,-7031,98931,65713,-6891,99416,67237,-6767,94580,63621,-7181,-84151,-70236,-7666,-42731,-47872,-5247,-39536,-47863,-5264,-40203,-48099,-5185,-84404,-70206,-7635,99001,68353,-6612,-79692,92826,-79280,83668,-79182,83662
1300,92203,-9204,-84279,58950,17764,-66178,-85968,-71288,-5084,95287,66155,-4351,-22983,-47406,-3210,-23192,-47255,-3234,96648,66139,-4314,98604,67113,-4170,99140,68654,-4043,93980,64996,-4469,-85325,-71751,-4967,-41653,-49161,-2478,-38398,-49147,-2495,-39074,-49386,-2414,-85535,-71724,-4936,98754,69783,-3883,-78686,92580,-78214,83427,-78119,83423
1350,91387,-7365,-85307,55621,22285,-66524,-87088,-72728,-2456,94566,67492,-1702,-21289,-48591,-530,-21438,-48439,-555,96013,67477,-1664,98074,68463,-1517,98599,70020,-1386,93228,66322,-1823,-86614,-73219,-2336,-40549,-50395,222,-37248,-50375,205,-37972,-50618,288,-86793,-73194,-2304,98203,71163,-1221,-77675,92334,-77141,83188,-77049,83185
1400,90549,-5519,-86306,52223,26837,-66820,-88121,-74122,108,93976,68779,881,-19441,-49712,2085,-19628,-49559,2059,95314,68766,920,97388,69764,1071,97979,71337,1206,92474,67598,757,-87734,-74640,231,-39331,-51574,2856,-35944,-51547,2838,-36649,-51793,2924,-87883,-74616,264,97683,72493,1375,-76659,92089,-76060,82949,-75973,82947
1450,89616,-3626,-87263,48776,31399,-67074,-89150,-75470,2608,93092,70018,3400,-17647,-50767,4634,-17771,-50613,4608,94499,70006,3440,96663,71017,3596,97190,72605,3733,91579,68827,3273,-88909,-76014,2734,-38056,-52695,5425,-34580,-52660,5406,-35309,-52911,5494,-89010,-75993,2768,96870,73773,3907,-75638,91845,-74974,82712,-74891,82711
1500,88647,-1727,-88194,45309,35951,-67286,-90112,-76773,5046,92329,71208,5858,-15695,-51753,7121,-15858,-51599,7093,93542,71199,5898,95615,72221,6057,96206,73824,6198,90652,70007,5728,-89980,-77343,5175,-36691,-53759,7930,-33066,-53715,7911,-33746,-53971,8001,-90063,-77324,5210,96033,75004,6376,-74613,91602,-73883,82475,-73805,82476
1550,87593,219,-89082,41845,40471,-67462,-91063,-78032,7425,91275,72351,8254,-13792,-52667,9546,-13890,-52513,9518,92520,72343,8296,94632,73378,8459,95141,74994,8603,89605,71140,8121,-91065,-78628,7556,-35251,-54763,10374,-31482,-54709,10354,-32158,-54969,10446,-91091,-78611,7592,94942,76186,8784,-73586,91359,-72786,82240,-72714,82242
1600,86497,2173,-89943,38410,44937,-67603,-91944,-79248,9744,90327,73447,10592,-11731,-53507,11911,-11869,-53352,11883,91342,73440,10634,93325,74486,10800,93854,76116,10948,88514,72225,10456,-92064,-79869,9879,-33732,-55705,12757,-29770,-55640,12737,-30382,-55905,12831,-92079,-79853,9915,93809,77319,11133,-72556,91118,-71686,82006,-71619,82008
1650,85330,4158,-90767,35027,49330,-67712,-92831,-80421,12006,89119,74495,12871,-9722,-54266,14218,-9792,-54111,14189,90113,74490,12915,92050,75547,13084,92533,77190,13235,87323,73263,12733,-93077,-81068,12144,-32140,-56584,15081,-28014,-56505,15061,-28607,-56776,15157,-93038,-81053,12181,92468,78404,13424,-71524,90878,-70582,81773,-70522,81776
1700,84121,6158,-91554,31714,53631,-67792,-93622,-81552,14213,87999,75497,15095,-7562,-54939,16468,-7672,-54785,16438,88777,75492,15139,90609,76560,15312,91040,78216,15465,86093,74255,14953,-93972,-82224,14353,-30466,-57396,17348,-26164,-57301,17327,-26697,-57578,17425,-93928,-82210,14390,91104,79440,15658,-70491,90639,-69475,81540,-69422,81545
1750,82859,8169,-92313,28488,57826,-67843,-94443,-82642,16364,86674,76452,17263,-5455,-55521,18662,-5496,-55368,18632,87382,76448,17308,89086,77526,17485,89530,79193,17641,84784,75200,17119,-94906,-83338,16507,-28729,-58139,19559,-24308,-58025,19538,-24826,-58309,19638,-94816,-83325,16546,89584,80428,17838,-69457,90400,-68367,81309,-68320,81315
1800,81557,10198,-93027,25363,61902,-67870,-95143,-83692,18463,85406,77360,19378,-3212,-56003,20802,-3291,-55851,20772,85938,77357,19424,87582,78445,19603,87915,80123,19763,83445,76099,19231,-95678,-84412,18609,-26909,-58807,21716,-22391,-58673,21694,-22873,-58963,21796,-95590,-84400,18648,88060,81368,19963,-68423,90163,-67257,81079,-67218,81086
1850,80220,12225,-93715,22346,65847,-67874,-95880,-84702,20510,84011,78223,21441,-1011,-56377,22890,-1024,-56225,22859,84448,78219,21488,85925,79317,21670,86313,81006,21832,82056,76952,21292,-96497,-85446,20658,-25033,-59397,23819,-20492,-59240,23797,-20978,-59539,23900,-96376,-85434,20698,86451,82260,22036,-67389,89927,-66146,80850,-66115,80858
1900,78841,14267,-94356,19445,69653,-67860,-96492,-85673,22507,82624,79039,23453,1307,-56630,24926,1262,-56480,24894,82922,79035,23500,84364,80142,23686,84624,81840,23850,80629,77759,23301,-97142,-86440,22657,-23082,-59901,25870,-18554,-59721,25848,-19034,-60029,25953,-97032,-86429,22697,84823,83104,24057,-66357,89692,-65036,80623,-65012,80632
1950,77446,16305,-94968,16662,73311,-67832,-97120,-86605,24454,81202,79810,25415,3611,-56750,26911,3625,-56602,26879,81400,79805,25463,82693,80919,25652,83011,82627,25819,79193,78520,25261,-97801,-87396,24606,-21070,-60315,27870,-16624,-60110,27848,-17132,-60429,27955,-97671,-87385,24647,83196,83900,26029,-65326,89459,-63927,80397,-63911,80406
2000,76000,18352,-95537,14002,76812,-67793,-97647,-87500,26353,79724,80535,27329,6017,-56720,28848,6008,-56574,28815,79805,80529,27378,81050,81650,27569,81266,83367,27739,77696,79235,27172,-98320,-88313,26508,-19007,-60628,29822,-14663,-60400,29799,-15185,-60732,29907,-98209,-88302,26549,81502,84649,27952,-64298,89226,-62821,80172,-62812,80183
2050,74555,20403,-96067,11464,80146,-67749,-98148,-88357,28205,78298,81214,29195,8450,-56519,30736,8491,-56377,30703,78280,81206,29245,79423,82335,29439,79671,84059,29611,76228,79906,29036,-98794,-89192,28362,-16868,-60832,31725,-12667,-60581,31701,-13228,-60930,31811,-98675,-89181,28404,79884,85349,29828,-63272,88995,-61717,79949,-61717,79960
2100,73047,22459,-96563,9051,83304,-67703,-98584,-89177,30011,76754,81849,31015,10988,-56125,32578,11016,-55986,32545,76629,81838,31066,77701,82972,31263,77882,84704,31437,74673,80530,30854,-99181,-90033,30171,-14703,-60915,33581,-10626,-60645,33557,-11203,-61014,33668,-99086,-90023,30214,78145,86002,31657,-62250,88765,-60619,79728,-60625,79740
2150,71549,24530,-97012,6765,86270,-67662,-98955,-89962,31773,75328,82437,32791,13602,-55504,34375,13673,-55370,34341,75089,82424,32842,76089,83563,33041,76280,85302,33218,73170,81110,32628,-99477,-90838,31935,-12454,-60863,35391,-8497,-60576,35367,-9101,-60970,35480,-99387,-90828,31978,76517,86607,33441,-61233,88537,-59525,79509,-59539,79521
2200,69983,26612,-97436,4609,89027,-67628,-99285,-90710,33491,73741,82981,34522,16353,-54619,36127,16420,-54492,36093,73406,82963,34574,74327,84107,34776,74466,85852,34955,71568,81644,34357,-99719,-91606,33655,-10192,-60658,37156,-6292,-60361,37132,-6896,-60784,37246,-99654,-91596,33699,74752,87165,35181,-60221,88310,-58438,79291,-58460,79304
2250,68424,28716,-97809,2587,91554,-67603,-99538,-91423,35167,72315,83479,36211,19236,-53422,37836,19343,-53302,37801,71819,83457,36264,72659,84604,36468,72810,86354,36650,70021,82133,36044,-99869,-92338,35333,-7852,-60281,38878,-3954,-59978,38853,-4551,-60437,38969,-99821,-92328,35378,73079,87674,36878,-59214,88085,-57359,79075,-57387,79088
2300,66800,30846,-98159,702,93825,-67590,-99748,-92101,36802,70711,83932,37858,22320,-51849,39503,22430,-51739,39468,70131,83904,37911,70911,85055,38118,70995,86809,38302,68384,82576,37689,-99964,-93034,36970,-5493,-59708,40557,-1510,-59403,40533,-2076,-59905,40650,-99935,-93024,37015,71302,88136,38533,-58215,87862,-56288,78862,-56322,78875
2350,65177,33003,-98464,-1037,95809,-67588,-99889,-92745,38396,69288,84340,39465,25617,-49824,41129,25767,-49726,41093,68484,84306,39518,69145,85458,39728,69264,87216,39914,66788,82974,39293,-99999,-93695,38566,-3069,-58909,42195,1092,-58606,42170,581,-59159,42289,-99999,-93685,38611,69563,88549,40148,-57222,87640,-55226,78650,-55267,78663
2400,63498,35211,-98747,-2628,97467,-67596,-99973,-93355,39951,67705,84703,41032,29219,-47246,42714,29380,-47162,42678,66813,84661,41086,67442,85813,41298,67470,87574,41486,65131,83327,40858,-99962,-94321,40122,-608,-57848,43793,3820,-57549,43767,3374,-58162,43887,-99975,-94311,40168,67792,88913,41722,-56237,87420,-54174,78440,-54221,78454
2450,61810,37455,-98990,-4063,98757,-67609,-99999,-93931,41467,66312,85022,42560,33158,-43986,44260,33366,-43920,44224,65130,84969,42614,65612,86121,42829,65691,87884,43019,63501,83633,42384,-99901,-94913,41641,1911,-56484,45351,6714,-56186,45325,6366,-56870,45446,-99950,-94902,41687,66006,89229,43258,-55261,87201,-53133,78233,-53185,78246
2500,60079,39777,-99214,-5339,99622,-67620,-99952,-94474,42946,64804,85295,44050,37566,-39887,45769,37795,-39842,45732,63498,85231,44105,63953,86381,44322,63941,88145,44514,61843,83894,43873,-99760,-95470,43121,4488,-54765,46870,9734,-54460,46844,9482,-55227,46967,-99821,-95460,43168,64261,89496,44755,-54295,86985,-52103,78027,-52160,78040
2550,58332,42161,-99402,-6449,99999,-67622,-99842,-94983,44388,63499,85524,45504,42507,-34755,47239,42795,-34734,47202,61840,85447,45560,62156,86594,45778,62183,88358,45972,60208,84109,45325,-99601,-95994,44566,7139,-52629,48352,12928,-52302,48326,12805,-53165,48450,-99695,-95983,44613,62480,89713,46216,-53338,86771,-51084,77824,-51147,77837
2600,56551,44653,-99577,-7390,99809,-67604,-99650,-95460,45795,62149,85708,46921,48143,-28369,48674,48472,-28376,48636,60274,85615,46978,60534,86757,47198,60501,88521,47394,58577,84278,46741,-99384,-96484,45974,9873,-50004,49798,16245,-49630,49771,16237,-50604,49896,-99495,-96473,46022,60791,89881,47641,-52392,86558,-50078,77622,-50145,77635
2650,54751,47243,-99716,-8159,98961,-67554,-99367,-95904,47167,61017,85849,48304,54536,-20512,50073,54947,-20548,50035,58712,85737,48361,58872,86873,48584,58842,88636,48781,56979,84400,48122,-99115,-96941,47348,12721,-46803,51208,19759,-46345,51181,19898,-47447,51307,-99252,-96930,47396,59079,89999,49030,-51457,86348,-49085,77423,-49156,77436
2700,52929,49960,-99846,-8753,97355,-67458,-99000,-96316,48505,59923,85948,49652,61760,-11046,51438,62255,-11105,51399,57258,85813,49710,57309,86941,49935,57267,88701,50134,55412,84477,49468,-98832,-97365,48688,15684,-42932,52583,23411,-42336,52555,23679,-43581,52683,-98991,-97354,48736,57486,90068,50385,-50535,86140,-48105,77226,-48180,77238
2750,51092,52768,-99932,-9174,94896,-67308,-98518,-96695,49811,59038,86004,50968,69605,-32,52769,70244,-102,52730,55849,85843,51026,55837,86961,51252,55757,88718,51454,53889,84507,50782,-98443,-97757,49994,18815,-38282,53923,27310,-37477,53896,27744,-38879,54025,-98616,-97746,50044,55894,90087,51707,-49627,85935,-47138,77030,-47216,77042
2800,49263,55611,-99999,-9433,91522,-67098,-97972,-97042,51083,58232,86020,52250,77610,12117,54067,78425,12057,54028,54554,85827,52309,54393,86933,52538,54332,88685,52741,52417,84491,52063,-98074,-98116,51269,22094,-32751,55231,31381,-31645,55204,31972,-33212,55333,-98278,-98105,51319,54438,90056,52996,-48732,85732,-46186,76837,-46267,76849
2850,47453,58348,-99999,-9556,87247,-66837,-97357,-97356,52325,57504,85996,53502,84767,24598,55333,85836,24573,55293,53297,85765,53561,53102,86858,53791,52984,88605,53996,50972,84429,53313,-97563,-98443,52512,25567,-26250,56507,35742,-24736,56479,36551,-26462,56610,-97768,-98432,52562,52995,89977,54253,-47853,85532,-45247,76647,-45332,76658
2900,45709,60825,-99953,-9590,82201,-66546,-96773,-97639,53536,56737,85933,54722,90022,36433,56568,91341,36460,56528,52136,85659,54781,51822,86736,55014,51730,88477,55220,49566,84322,54531,-97087,-98739,53724,29188,-18736,57751,40288,-16700,57723,41325,-18558,57855,-97333,-98728,53775,51700,89848,55479,-46990,85335,-44324,76458,-44411,76469
2950,44007,62916,-99838,-9590,76622,-66250,-96283,-97890,54717,55746,85830,55912,92616,46856,57772,94153,46936,57732,50910,85509,55972,50634,86568,56206,50506,88302,56414,48107,84168,55720,-96477,-99003,54907,32974,-10240,58964,45105,-7585,58936,46456,-9520,59069,-96721,-98992,54957,50398,89671,56675,-46143,85140,-43417,76271,-43506,76282
3000,42364,64659,-99693,-9608,70783,-65962,-95945,-98111,55868,54529,85686,57072,92891,55563,58946,94488,55681,58906,49715,85313,57133,49469,86353,57369,49374,88079,57578,46622,83968,56879,-95915,-99235,56060,36889,-901,60148,50059,2422,60119,51720,493,60253,-96231,-99224,56111,49225,89446,57842,-45310,84947,-42525,76087,-42617,76097
3050,40692,66157,-99539,-9668,64899,-65665,-95801,-98302,56992,52894,85497,58204,91671,62642,60092,93217,62779,60051,48328,85072,58265,48260,86092,58503,48192,87810,58714,44989,83720,58010,-95262,-99436,57185,40933,9025,61302,55192,12988,61273,57216,11161,61408,-95596,-99425,57236,48000,89174,58979,-44491,84755,-41650,75905,-41743,75914
3100,39010,67579,-99391,-9768,59079,-65325,-95769,-98467,58087,51072,85261,59309,90031,68366,61209,91400,68505,61168,46957,84784,59370,47098,85785,59609,47095,87494,59821,43305,83423,59113,-94658,-99606,58282,45087,19190,62428,60332,23668,62399,62639,22028,62535,-95111,-99596,58333,46859,88853,60089,-43684,84564,-40791,75725,-40885,75734
3150,37249,68997,-99256,-9882,53337,-64893,-95857,-98604,59156,48913,84975,60385,88507,73028,62299,89686,73158,62258,45390,84449,60447,45839,85432,60688,45918,87131,60902,41476,83076,60188,-93966,-99745,59351,49324,29206,63526,65463,33996,63497,68036,32593,63633,-94460,-99737,59404,45661,88485,61171,-42885,84374,-39948,75548,-40043,75555
3200,35467,70475,-99110,-9982,47635,-64333,-95928,-98716,60198,46759,84637,61436,87495,76874,63361,88457,76989,63320,43884,84064,61498,44642,85031,61740,44822,86721,61955,39644,82677,61237,-93307,-99855,60395,53619,38719,64596,70384,43578,64567,73085,42424,64705,-93957,-99847,60447,44511,88068,62226,-42095,84183,-39122,75372,-39215,75378
3250,33625,71999,-98953,-10047,41915,-63619,-96003,-98803,61215,44425,84245,62460,86969,80090,64398,87756,80188,64356,42264,83630,62522,43409,84583,62766,43687,86264,62983,37731,82225,62260,-92522,-99933,61413,57938,47462,65641,75075,52160,65611,77868,51232,65750,-93218,-99928,61466,43354,87603,63255,-41312,83993,-38312,75199,-38404,75204
