Time,SBUS A          V-node,SBUS B          V-node,SBUS C          V-node,SBUS A 25   A I-branch,SBUS B 25   B I-branch,SBUS C 25   C I-branch,TACS   PV001A I-branch,TACS   PV001X I-branch,TACS   PV001I I-branch,TACS   PV002A I-branch,TACS   PV002X I-branch,TACS   PV002I I-branch,TACS   PV003A I-branch,TACS   PV003X I-branch,TACS   PV003I I-branch,TACS   PV004A I-branch,TACS   PV004X I-branch,TACS   PV004I I-branch,TACS   PV005A I-branch,TACS   PV005X I-branch,TACS   PV005I I-branch,TACS   PV006A I-branch,TACS   PV006X I-branch,TACS   PV006I I-branch,TACS   PV007A I-branch,TACS   PV007X I-branch,TACS   PV007I I-branch,TACS   PV008A I-branch,TACS   PV008X I-branch,TACS   PV008I I-branch,TACS   PV009A I-branch,TACS   PV009X I-branch,TACS   PV009I I-branch,TACS   PV010A I-branch,TACS   PV010X I-branch,TACS   PV010I I-branch,TACS   PV011A I-branch,TACS   PV011X I-branch,TACS   PV011I I-branch,TACS   PV012A I-branch,TACS   PV012X I-branch,TACS   PV012I I-branch,TACS   PV013A I-branch,TACS   PV013X I-branch,TACS   PV013I I-branch,TACS   PV014A I-branch,TACS   PV014X I-branch,TACS   PV014I I-branch,TACS   PV001V I-branch,TACS   PV001W I-branch,TACS   PV009V I-branch,TACS   PV009W I-branch,TACS   PV013V I-branch,TACS   PV013W I-branch
1450,89602,-3597,-87242,49168,31399,-63048,-89124,-75470,2608,93092,70018,3400,-17716,-50767,4634,-17793,-50613,4608,94499,70006,3440,96663,71017,3596,97190,72605,3733,91662,68827,3273,-88909,-76014,2734,-37668,-52695,5425,-34189,-52660,5406,-34917,-52911,5494,-63874,-75993,2768,54747,73773,3907,-75495,91845,-74974,91586,-80370,23273
1500,88633,-1695,-88174,45727,35951,-63248,-90088,-76773,5046,92329,71208,5858,-15763,-51753,7121,-15879,-51599,7093,93542,71199,5898,95615,72221,6057,96206,73824,6198,90735,70007,5728,-89980,-77343,5175,-36306,-53759,7930,-32680,-53715,7911,-33359,-53971,8001,-64641,-77324,5210,54089,75004,6376,-74465,91602,-73883,91338,-79521,23136
1550,87577,254,-89064,42290,40471,-63413,-91041,-78032,7425,91275,72351,8254,-13859,-52667,9546,-13911,-52513,9518,92520,72343,8296,94632,73378,8459,95141,74994,8603,89687,71140,8121,-91065,-78628,7556,-34871,-54763,10374,-31100,-54709,10354,-31775,-54969,10446,-65390,-78611,7592,53231,76186,8784,-73431,91359,-72786,91091,-78668,22999
1600,86480,2212,-89926,38882,44937,-63546,-91925,-79248,9744,90327,73447,10592,-11797,-53507,11911,-11889,-53352,11883,91342,73440,10634,93325,74486,10800,93854,76116,10948,88596,72225,10456,-92064,-79869,9879,-33356,-55705,12757,-29394,-55640,12737,-30004,-55905,12831,-66109,-79853,9915,52341,77319,11133,-72395,91118,-71686,90845,-77812,22863
1650,85311,4201,-90751,35523,49330,-63648,-92813,-80421,12006,89119,74495,12871,-9787,-54266,14218,-9813,-54111,14189,90113,74490,12915,92050,75547,13084,92533,77190,13235,87404,73263,12733,-93077,-81068,12144,-31768,-56584,15081,-27643,-56505,15061,-28234,-56776,15157,-66807,-81053,12181,51286,78404,13424,-71358,90878,-70582,90601,-76954,22728
1700,84101,6205,-91540,32237,53631,-63723,-93607,-81552,14213,87999,75497,15095,-7625,-54939,16468,-7692,-54785,16438,88777,75492,15139,90609,76560,15312,91040,78216,15465,86174,74255,14953,-93972,-82224,14353,-30099,-57396,17348,-25798,-57301,17327,-26330,-57578,17425,-67455,-82210,14390,50214,79440,15658,-70318,90639,-69475,90357,-76095,22593
1750,82837,8220,-92300,29035,57826,-63771,-94430,-82642,16364,86674,76452,17263,-5517,-55521,18662,-5516,-55368,18632,87382,76448,17308,89086,77526,17485,89530,79193,17641,84864,75200,17119,-94906,-83338,16507,-28367,-58139,19559,-23948,-58025,19538,-24464,-58309,19638,-68102,-83325,16546,49019,80428,17838,-69278,90400,-68367,90115,-75233,22459
1800,81534,10253,-93015,25934,61902,-63797,-95131,-83692,18463,85406,77360,19378,-3273,-56003,20802,-3310,-55851,20772,85938,77357,19424,87582,78445,19603,87915,80123,19763,83524,76099,19231,-95678,-84412,18609,-26552,-58807,21716,-22036,-58673,21694,-22518,-58963,21796,-68665,-84400,18648,47822,81368,19963,-68238,90163,-67257,89874,-74371,22325
1850,80195,12283,-93705,22940,65847,-63801,-95870,-84702,20510,84011,78223,21441,-1070,-56377,22890,-1042,-56225,22859,84448,78219,21488,85925,79317,21670,86313,81006,21832,82134,76952,21292,-96497,-85446,20658,-24681,-59397,23819,-20142,-59240,23797,-20627,-59539,23900,-69237,-85434,20698,46557,82260,22036,-67199,89927,-66146,89634,-73509,22192
1900,78814,14329,-94347,20061,69653,-63788,-96484,-85673,22507,82624,79039,23453,1249,-56630,24926,1243,-56480,24894,82922,79035,23500,84364,80142,23686,84624,81840,23850,80708,77759,23301,-97142,-86440,22657,-22736,-59901,25870,-18210,-59721,25848,-18690,-60029,25953,-69715,-86429,22697,45277,83104,24057,-66160,89692,-65036,89395,-72647,22060
1950,77418,16371,-94959,17299,73311,-63761,-97113,-86605,24454,81202,79810,25415,3554,-56750,26911,3607,-56602,26879,81400,79805,25463,82693,80919,25652,83011,82627,25819,79271,78520,25261,-97801,-87396,24606,-20730,-60315,27870,-16286,-60110,27848,-16792,-60429,27955,-70180,-87385,24647,43999,83900,26029,-65123,89459,-63927,89158,-71786,21929
2000,75970,18421,-95529,14660,76812,-63724,-97641,-87500,26353,79724,80535,27329,5962,-56720,28848,5990,-56574,28815,79805,80529,27378,81050,81650,27569,81266,83367,27739,77773,79235,27172,-98320,-88313,26508,-18672,-60628,29822,-14330,-60400,29799,-14851,-60732,29907,-70572,-88302,26549,42667,84649,27952,-64089,89226,-62821,88923,-70927,21798
2050,74522,20476,-96060,12141,80146,-63683,-98144,-88357,28205,78298,81214,29195,8396,-56519,30736,8474,-56377,30703,78280,81206,29245,79423,82335,29439,79671,84059,29611,76304,79906,29036,-98794,-89192,28362,-16539,-60832,31725,-12340,-60581,31701,-12900,-60930,31811,-70912,-89181,28404,41395,85349,29828,-63057,88995,-61717,88689,-70071,21668
2100,73013,22536,-96558,9747,83304,-63640,-98580,-89177,30011,76754,81849,31015,10936,-56125,32578,11000,-55986,32545,76629,81838,31066,77701,82972,31263,77882,84704,31437,74748,80530,30854,-99181,-90033,30171,-14380,-60915,33581,-10305,-60645,33557,-10881,-61014,33668,-71211,-90023,30214,40028,86002,31657,-62029,88765,-60619,88457,-69218,21540
2150,71513,24611,-97007,7478,86270,-63601,-98953,-89962,31773,75328,82437,32791,13551,-55504,34375,13657,-55370,34341,75089,82424,32842,76089,83563,33041,76280,85302,33218,73245,81110,32628,-99477,-90838,31935,-12138,-60863,35391,-8182,-60576,35367,-8785,-60970,35480,-71430,-90828,31978,38749,86607,33441,-61006,88537,-59525,88227,-68368,21412
2200,69945,26697,-97431,5338,89027,-63569,-99284,-90710,33491,73741,82981,34522,16304,-54619,36127,16404,-54492,36093,73406,82963,34574,74327,84107,34776,74466,85852,34955,71642,81644,34357,-99719,-91606,33655,-9882,-60658,37156,-5984,-60361,37132,-6586,-60784,37246,-71624,-91596,33699,37361,87165,35181,-59988,88310,-58438,87999,-67524,21285
2250,68384,28804,-97805,3332,91554,-63546,-99537,-91423,35167,72315,83479,36211,19189,-53422,37836,19328,-53302,37801,71819,83457,36264,72659,84604,36468,72810,86354,36650,70094,82133,36044,-99869,-92338,35333,-7548,-60281,38878,-3652,-59978,38853,-4248,-60437,38969,-71746,-92328,35378,36046,87674,36878,-58976,88085,-57359,87772,-66686,21160
2300,66759,30939,-98156,1462,93825,-63534,-99748,-92101,36802,70711,83932,37858,22275,-51849,39503,22416,-51739,39468,70131,83904,37911,70911,85055,38118,70995,86809,38302,68457,82576,37689,-99964,-93034,36970,-5196,-59708,40557,-1216,-59403,40533,-1780,-59905,40650,-71829,-93024,37015,34649,88136,38533,-57970,87862,-56288,87548,-65853,21035
2350,65133,33100,-98461,-264,95809,-63532,-99889,-92745,38396,69288,84340,39465,25573,-49824,41129,25753,-49726,41093,68484,84306,39518,69145,85458,39728,69264,87216,39914,66860,82974,39293,-99999,-93695,38566,-2778,-58909,42195,1379,-58606,42170,869,-59159,42289,-71876,-93685,38611,33282,88549,40148,-56972,87640,-55226,87326,-65028,20912
2400,63452,35312,-98745,-1843,97467,-63539,-99973,-93355,39951,67705,84703,41032,29177,-47246,42714,29367,-47162,42678,66813,84661,41086,67442,85813,41298,67470,87574,41486,65203,83327,40858,-99962,-94321,40122,-325,-57848,43793,4099,-57549,43767,3654,-58162,43887,-71859,-94311,40168,31890,88913,41722,-55981,87420,-54174,87106,-64210,20789
2450,61762,37560,-98988,-3267,98757,-63551,-99999,-93931,41467,66312,85022,42560,33119,-43986,44260,33354,-43920,44224,65130,84969,42614,65612,86121,42829,65691,87884,43019,63571,83633,42384,-99901,-94913,41641,2187,-56484,45351,6984,-56186,45325,6637,-56870,45446,-71840,-94902,41687,30486,89229,43258,-55000,87201,-53133,86889,-63401,20668
2500,60028,39886,-99213,-4533,99622,-63562,-99952,-94474,42946,64804,85295,44050,37529,-39887,45769,37784,-39842,45732,63498,85231,44105,63953,86381,44322,63941,88145,44514,61912,83894,43873,-99760,-95470,43121,4757,-54765,46870,9996,-54460,46844,9744,-55227,46967,-71746,-95460,43168,29115,89496,44755,-54027,86985,-52103,86673,-62599,20548
2550,58279,42275,-99401,-5635,99999,-63564,-99841,-94983,44388,63499,85524,45504,42473,-34755,47239,42784,-34734,47202,61840,85447,45560,62156,86594,45778,62183,88358,45972,60277,84109,45325,-99601,-95994,44566,7401,-52629,48352,13180,-52302,48326,13057,-53165,48450,-71655,-95983,44613,27715,89713,46216,-53065,86771,-51084,86460,-61807,20430
2600,56496,44772,-99577,-6569,99809,-63547,-99649,-95460,45795,62149,85708,46921,48113,-28369,48674,48462,-28376,48636,60274,85615,46978,60534,86757,47198,60501,88521,47394,58645,84278,46741,-99384,-96484,45974,10127,-50004,49798,16488,-49630,49771,16479,-50604,49896,-71509,-96473,46022,26388,89881,47641,-52113,86558,-50078,86249,-61024,20312
2650,54694,47367,-99716,-7332,98961,-63500,-99365,-95904,47167,61017,85849,48304,54509,-20512,50073,54939,-20548,50035,58712,85737,48361,58872,86873,48584,58842,88636,48781,57047,84400,48122,-99115,-96941,47348,12967,-46803,51208,19992,-46345,51181,20130,-47447,51307,-71332,-96930,47396,25042,89999,49030,-51173,86348,-49085,86040,-60251,20196
2700,52869,50089,-99846,-7921,97355,-63410,-98998,-96316,48505,59923,85948,49652,61737,-11046,51438,62248,-11105,51399,57258,85813,49710,57309,86941,49935,57267,88701,50134,55479,84477,49468,-98832,-97365,48688,15921,-42932,52583,23633,-42336,52555,23900,-43581,52683,-71142,-97354,48736,23790,90068,50385,-50246,86140,-48105,85833,-59488,20080
2750,51030,52901,-99932,-8339,94896,-63268,-98515,-96695,49811,59038,86004,50968,69587,-32,52769,70239,-102,52730,55849,85843,51026,55837,86961,51252,55757,88718,51454,53955,84507,50782,-98443,-97757,49994,19043,-38282,53923,27521,-37477,53896,27954,-38879,54025,-70869,-97746,50044,22538,90087,51707,-49332,85935,-47138,85628,-58735,19966
2800,49199,55750,-99999,-8596,91522,-63071,-97967,-97042,51083,58232,86020,52250,77597,12117,54067,78421,12057,54028,54554,85827,52309,54393,86933,52538,54332,88685,52741,52483,84491,52063,-98074,-98116,51269,22313,-32751,55231,31580,-31645,55204,32169,-33212,55333,-70623,-98105,51319,21394,90056,52996,-48432,85732,-46186,85426,-57992,19854
2850,47387,58492,-99999,-8718,87247,-62826,-97351,-97356,52325,57504,85996,53502,84758,24598,55333,85833,24573,55293,53297,85765,53561,53102,86858,53791,52984,88605,53996,51038,84429,53313,-97563,-98443,52512,25776,-26250,56507,35929,-24736,56479,36735,-26462,56610,-70251,-98432,52562,20260,89977,54253,-47548,85532,-45247,85226,-57261,19742
2900,45640,60974,-99953,-8752,82201,-62553,-96765,-97639,53536,56737,85933,54722,90016,36433,56568,91340,36460,56528,52136,85659,54781,51822,86736,55014,51730,88477,55220,49631,84322,54531,-97087,-98739,53724,29387,-18736,57751,40461,-16700,57723,41495,-18558,57855,-69935,-98728,53775,19242,89848,55479,-46680,85335,-44324,85028,-56542,19632
2950,43937,63068,-99837,-8751,76622,-62274,-96274,-97890,54717,55746,85830,55912,92611,46856,57772,94152,46936,57732,50910,85509,55972,50634,86568,56206,50506,88302,56414,48171,84168,55720,-96477,-99003,54907,33163,-10240,58964,45264,-7585,58936,46611,-9520,59069,-69489,-98992,54957,18218,89671,56675,-45827,85140,-43417,84832,-55834,19523
3000,42291,64815,-99692,-8770,70783,-62004,-95935,-98111,55868,54529,85686,57072,92886,55563,58946,94487,55681,58906,49715,85313,57133,49469,86353,57369,49374,88079,57578,46686,83968,56879,-95915,-99235,56060,37066,-901,60148,50204,2422,60119,51860,493,60253,-69132,-99224,56111,17296,89446,57842,-44990,84947,-42525,84639,-55139,19415
3050,40617,66315,-99538,-8830,64899,-61725,-95791,-98302,56992,52894,85497,58204,91667,62642,60092,93215,62779,60051,48328,85072,58265,48260,86092,58503,48192,87810,58714,45051,83720,58010,-95262,-99436,57185,41099,9025,61302,55322,12988,61273,57340,11161,61408,-68670,-99425,57236,16333,89174,58979,-44166,84755,-41650,84448,-54455,19308
3100,38933,67741,-99390,-8928,59079,-61405,-95759,-98467,58087,51072,85261,59309,90025,68366,61209,91398,68505,61168,46957,84784,59370,47098,85785,59609,47095,87494,59821,43367,83423,59113,-94658,-99606,58282,45242,19190,62428,60447,23668,62399,62747,22028,62535,-68317,-99596,58333,15437,88853,60089,-43354,84564,-40791,84260,-53785,19203
3150,37170,69161,-99255,-9041,53337,-60999,-95847,-98604,59156,48913,84975,60385,88500,73028,62299,89685,73158,62258,45390,84449,60447,45839,85432,60688,45918,87131,60902,41537,83076,60188,-93966,-99745,59351,49466,29206,63526,65563,33996,63497,68129,32593,63633,-67843,-99737,59404,14495,88485,61171,-42551,84374,-39948,84074,-53126,19099
3200,35386,70642,-99109,-9141,47635,-60472,-95918,-98716,60198,46759,84637,61436,87488,76874,63361,88455,76989,63320,43884,84064,61498,44642,85031,61740,44822,86721,61955,39704,82677,61237,-93307,-99855,60395,53749,38719,64596,70470,43578,64567,73163,42424,64705,-67477,-99847,60447,13591,88068,62226,-41756,84183,-39122,83890,-52480,18996
3250,33541,72169,-98952,-9206,41915,-59801,-95993,-98803,61215,44425,84245,62460,86961,80090,64398,87754,80188,64356,42264,83630,62522,43409,84583,62766,43687,86264,62983,37791,82225,62260,-92522,-99933,61413,58056,47462,65641,75147,52160,65611,77932,51232,65750,-66938,-99928,61466,12682,87603,63255,-40968,83993,-38312,83708,-51845,18894
