Time,SBUS A          V-node,SBUS B          V-node,SBUS C          V-node,SBUS A 25   A I-branch,SBUS B 25   B I-branch,SBUS C 25   C I-branch,TACS   PV001A I-branch,TACS   PV001X I-branch,TACS   PV001I I-branch,TACS   PV002A I-branch,TACS   PV002X I-branch,TACS   PV002I I-branch,TACS   PV003A I-branch,TACS   PV003X I-branch,TACS   PV003I I-branch,TACS   PV004A I-branch,TACS   PV004X I-branch,TACS   PV004I I-branch,TACS   PV005A I-branch,TACS   PV005X I-branch,TACS   PV005I I-branch,TACS   PV006A I-branch,TACS   PV006X I-branch,TACS   PV006I I-branch,TACS   PV007A I-branch,TACS   PV007X I-branch,TACS   PV007I I-branch,TACS   PV008A I-branch,TACS   PV008X I-branch,TACS   PV008I I-branch,TACS   PV009A I-branch,TACS   PV009X I-branch,TACS   PV009I I-branch,TACS   PV010A I-branch,TACS   PV010X I-branch,TACS   PV010I I-branch,TACS   PV011A I-branch,TACS   PV011X I-branch,TACS   PV011I I-branch,TACS   PV012A I-branch,TACS   PV012X I-branch,TACS   PV012I I-branch,TACS   PV013A I-branch,TACS   PV013X I-branch,TACS   PV013I I-branch,TACS   PV014A I-branch,TACS   PV014X I-branch,TACS   PV014I I-branch,TACS   PV001V I-branch,TACS   PV001W I-branch,TACS   PV009V I-branch,TACS   PV009W I-branch,TACS   PV013V I-branch,TACS   PV013W I-branch
500,99471,-36937,-63336,94780,-45824,-47332,-63063,-25668,-57717,99676,22529,-57701,-48109,-18544,-57691,-48487,-18685,-57691,99971,22563,-57701,99647,23186,-57697,99420,24081,-57689,99789,21884,-57706,-59163,-28481,-57666,-38143,-18490,-57685,-38705,-18606,-57685,-39494,-18579,-57684,-59846,-29013,-57657,99349,24927,-57674,-93575,96547,-94152,96368,-94058,96380
550,99302,-35295,-64857,93451,-42812,-49235,-64744,-27675,-53822,99787,24502,-53804,-46685,-20534,-53792,-47044,-20672,-53793,99999,24537,-53804,99637,25170,-53799,99575,26079,-53791,99716,23847,-53809,-61097,-30534,-53766,-37561,-20481,-53786,-38209,-20596,-53787,-39052,-20569,-53786,-61809,-31075,-53756,99750,26939,-53774,-92736,96297,-93374,96114,-93270,96127
600,99056,-33638,-66321,91972,-39690,-51037,-66322,-29629,-50022,99538,26421,-50003,-45195,-22468,-49991,-45544,-22603,-49992,99993,26456,-50003,99950,27099,-49998,99805,28022,-49989,99545,25756,-50009,-62807,-32532,-49962,-36962,-22416,-49984,-37561,-22529,-49984,-38406,-22504,-49983,-63384,-33080,-49951,99670,28896,-49971,-91882,96047,-92579,95860,-92466,95874
650,98806,-31951,-67794,90348,-36467,-52738,-67954,-31529,-46317,99576,28286,-46296,-43718,-24347,-46283,-44049,-24478,-46284,99941,28322,-46296,99869,28975,-46291,99856,29911,-46281,99391,27612,-46302,-64725,-34475,-46252,-36440,-24296,-46275,-36855,-24408,-46276,-37702,-24385,-46275,-65326,-35032,-46240,99962,30798,-46261,-91013,95797,-91766,95604,-91644,95620
700,98487,-30267,-69230,88581,-33146,-54326,-69532,-33377,-42703,99272,30098,-42681,-42181,-26170,-42666,-42499,-26298,-42667,99830,30136,-42681,99999,30797,-42675,99966,31746,-42664,99143,29415,-42687,-66456,-36365,-42633,-35888,-26121,-42658,-36000,-26233,-42659,-36794,-26211,-42658,-66936,-36930,-42621,99800,32647,-42643,-90130,95547,-90935,95348,-90805,95365
750,98158,-28538,-70647,86675,-29735,-55806,-71092,-35174,-39178,99218,31859,-39155,-40657,-27939,-39139,-40959,-28064,-39140,99735,31897,-39155,99966,32568,-39148,99976,33530,-39137,98915,31167,-39161,-68300,-38204,-39104,-35386,-27893,-39131,-35114,-28004,-39132,-35878,-27983,-39130,-68796,-38776,-39091,99998,34443,-39115,-89232,95297,-90086,95091,-89950,95110
800,97770,-26832,-72046,84630,-26237,-57170,-72654,-36920,-35740,98871,33568,-35715,-39076,-29653,-35699,-39366,-29775,-35700,99526,33607,-35715,99902,34287,-35709,99988,35261,-35697,98595,32868,-35722,-70015,-39991,-35662,-34847,-29612,-35690,-34123,-29722,-35691,-34804,-29702,-35689,-70409,-40570,-35648,99792,36187,-35673,-88322,95046,-89220,94834,-89079,94854
850,97367,-25077,-73402,82448,-22656,-58422,-74137,-38617,-32387,98717,35227,-32361,-37524,-31313,-32344,-37796,-31433,-32345,99400,35267,-32361,99936,35956,-32354,99992,36942,-32341,98298,34518,-32368,-71758,-41728,-32305,-34332,-31278,-32335,-33150,-31387,-32336,-33798,-31368,-32334,-72164,-42314,-32290,99913,37879,-32317,-87398,94796,-88339,94576,-88192,94599
900,96921,-23353,-74752,80127,-18991,-59561,-75646,-40265,-29117,98357,36836,-29090,-35910,-32919,-29072,-36175,-33036,-29073,99149,36877,-29090,99793,37574,-29082,99983,38573,-29069,97932,36118,-29097,-73397,-43415,-29031,-33765,-32891,-29062,-32120,-32999,-29063,-32690,-32981,-29061,-73719,-44008,-29015,99733,39522,-29043,-86462,94545,-87441,94319,-87290,94343
950,96448,-21589,-76046,77666,-15243,-60592,-77063,-41866,-25927,98104,38396,-25899,-34351,-34471,-25880,-34590,-34585,-25881,98975,38438,-25899,99822,39144,-25891,99968,40154,-25877,97565,37670,-25907,-75044,-45054,-25838,-33210,-34454,-25870,-31159,-34558,-25871,-31716,-34541,-25869,-75376,-45653,-25821,99779,41114,-25850,-85514,94295,-86529,94061,-86374,94087
1000,95953,-19851,-77333,75059,-11410,-61519,-78481,-43421,-22816,97753,39908,-22787,-32711,-35969,-22767,-32954,-36081,-22769,98734,39950,-22787,99722,40665,-22779,99999,41686,-22765,97173,39174,-22795,-76549,-46646,-22723,-32574,-35964,-22757,-30161,-36066,-22758,-30672,-36050,-22756,-76812,-47251,-22706,99675,42657,-22736,-84556,94045,-85603,93804,-85444,93832
1050,95410,-18086,-78566,72307,-7490,-62347,-79838,-44929,-19782,97401,41372,-19752,-31152,-37412,-19732,-31358,-37522,-19733,98480,41415,-19752,99653,42139,-19744,99925,43171,-19729,96732,40629,-19761,-78108,-48191,-19686,-31951,-37424,-19721,-29260,-37521,-19722,-29790,-37507,-19720,-78382,-48802,-19668,99630,44152,-19699,-83587,93795,-84665,93548,-84503,93577
1100,94862,-16332,-79780,69405,-3486,-63084,-81144,-46392,-16823,97056,42788,-16792,-29486,-38802,-16771,-29710,-38909,-16772,98247,42833,-16792,99615,43566,-16783,99975,44608,-16768,96308,42038,-16801,-79459,-49690,-16723,-31216,-38833,-16759,-28308,-38925,-16761,-28829,-38912,-16758,-79674,-50307,-16705,99584,45599,-16737,-82608,93546,-83714,93292,-83550,93322
1150,94241,-14560,-80950,66358,604,-63734,-82437,-47811,-13938,96600,44159,-13905,-27913,-40136,-13883,-28090,-40242,-13885,97887,44205,-13905,99397,44946,-13896,99794,45999,-13880,95781,43401,-13914,-80927,-51145,-13834,-30496,-40192,-13871,-27445,-40278,-13872,-28009,-40266,-13870,-81149,-51767,-13815,99417,47000,-13848,-81621,93298,-82753,93037,-82587,93069
1200,93621,-12785,-82090,63170,4774,-64306,-83635,-49187,-11123,96228,45483,-11089,-26211,-41416,-11067,-26416,-41519,-11068,97592,45531,-11089,99304,46281,-11080,99753,47343,-11063,95294,44718,-11099,-82146,-52555,-11016,-29645,-41500,-11054,-26496,-41579,-11056,-27071,-41569,-11053,-82319,-53182,-10996,99335,48354,-11031,-80626,93049,-81783,92783,-81614,92816
1250,92910,-10986,-83192,59851,9016,-64807,-84849,-50520,-8378,95651,46762,-8343,-24595,-42639,-8320,-24744,-42740,-8321,97106,46811,-8343,98931,47570,-8333,99416,48643,-8316,94664,45989,-8353,-83507,-53922,-8267,-28797,-42757,-8307,-25593,-42829,-8308,-26221,-42820,-8306,-83674,-54554,-8247,99001,49663,-8283,-79623,92802,-80803,92530,-80633,92564
1300,92192,-9180,-84261,56415,13320,-65242,-85957,-51811,-5700,95198,47997,-5665,-22834,-43805,-5641,-23019,-43905,-5642,96648,48048,-5665,98604,48815,-5655,99140,49898,-5637,94064,47217,-5675,-84639,-55246,-5586,-27824,-43963,-5628,-24568,-44027,-5629,-25204,-44021,-5626,-84769,-55883,-5566,98754,50926,-5603,-78614,92556,-79816,92278,-79645,92313
1350,91375,-7337,-85290,52881,17670,-65620,-87078,-53061,-3089,94478,49187,-3052,-21142,-44913,-3028,-21267,-45011,-3029,96013,49240,-3052,98074,50016,-3042,98599,51108,-3024,93312,48399,-3063,-85882,-56529,-2972,-26828,-45117,-3014,-23534,-45174,-3016,-24212,-45169,-3013,-85988,-57170,-2951,98203,52145,-2989,-77600,92310,-78821,92027,-78649,92063
1400,90536,-5486,-86290,49273,22050,-65944,-88112,-54270,-542,93888,50334,-505,-19297,-45961,-479,-19459,-46057,-481,95314,50388,-505,97388,51174,-494,97979,52275,-475,92557,49539,-515,-86963,-57770,-422,-25729,-46220,-466,-22360,-46267,-467,-23021,-46266,-464,-87045,-58416,-400,97683,53320,-439,-76580,92065,-77820,91777,-77648,91815
1450,89601,-3588,-87248,45613,26441,-66221,-89142,-55440,1942,93004,51437,1980,-17505,-46947,2006,-17605,-47042,2004,94499,51494,1980,96663,52288,1991,97190,53398,2010,91662,50635,1969,-88096,-58971,2065,-24579,-47269,2020,-21132,-47307,2019,-21814,-47309,2022,-88137,-59621,2087,96870,54451,2047,-75556,91821,-76814,91528,-76642,91567
1500,88631,-1685,-88180,41932,30821,-66453,-90104,-56571,4364,92241,52498,4404,-15556,-47869,4430,-15695,-47963,4429,93542,52556,4404,95615,53359,4415,96206,54478,4434,90734,51688,4392,-89129,-60133,4490,-23347,-48264,4445,-19769,-48292,4443,-20408,-48297,4446,-89157,-60786,4513,96033,55538,4472,-74528,91578,-75803,91280,-75631,91320
1550,87575,265,-89070,38254,35170,-66645,-91056,-57664,6727,91187,53515,6767,-13655,-48724,6795,-13730,-48817,6793,92519,53576,6767,94631,54388,6779,95141,55515,6799,89687,52698,6756,-90175,-61256,6856,-22048,-49203,6809,-18343,-49220,6808,-18978,-49228,6811,-90153,-61912,6880,94942,56583,6837,-73497,91335,-74787,91033,-74616,91075
1600,86478,2224,-89932,34608,39467,-66800,-91938,-58719,9031,90240,54491,9073,-11597,-49509,9101,-11711,-49601,9099,91341,54553,9073,93325,55374,9084,93854,56509,9105,88595,53667,9061,-91138,-62340,9163,-20677,-50085,9116,-16803,-50089,9114,-17379,-50101,9117,-91110,-63000,9187,93809,57584,9144,-72463,91094,-73767,90788,-73598,90830
1650,85309,4214,-90756,31015,43694,-66918,-92825,-59737,11279,89033,55425,11321,-9590,-50218,11350,-9638,-50310,11348,90113,55489,11321,92050,56317,11333,92533,57460,11354,87403,54593,11309,-92116,-63388,11413,-19240,-50907,11365,-15223,-50896,11363,-15781,-50913,11366,-92039,-64050,11438,92468,58542,11394,-71428,90854,-72745,90543,-72577,90587
1700,84099,6218,-91545,27498,47833,-67006,-93617,-60718,13471,87912,56317,13514,-7433,-50848,13543,-7520,-50940,13541,88776,56382,13514,90609,57219,13526,91040,58369,13547,86173,55478,13502,-92979,-64398,13608,-17729,-51667,13559,-13558,-51639,13557,-14062,-51662,13560,-92901,-65063,13633,91104,59458,13588,-70391,90615,-71720,90300,-71554,90344
1750,82835,8234,-92304,24073,51870,-67061,-94439,-61664,15609,86588,57168,15653,-5328,-51392,15682,-5348,-51484,15680,87382,57234,15653,89086,58078,15665,89530,59235,15687,84864,56321,15640,-93880,-65372,15749,-16162,-52362,15698,-11887,-52315,15696,-12377,-52343,15700,-93762,-66040,15774,89584,60331,15729,-69354,90377,-70692,90057,-70529,90103
1800,81531,10268,-93019,20755,55792,-67091,-95139,-62576,17694,85320,57977,17738,-3088,-51843,17769,-3146,-51935,17767,85938,58044,17738,87582,58895,17751,87915,60059,17773,83524,57123,17726,-94625,-66310,17836,-14520,-52987,17785,-10161,-52920,17783,-10619,-52954,17786,-94512,-66981,17862,88060,61162,17816,-68316,90139,-69664,89816,-69503,89863
1850,80193,12299,-93708,17551,59588,-67096,-95877,-63452,19728,83927,58745,19773,-889,-52192,19804,-881,-52285,19801,84447,58812,19773,85925,59671,19786,86313,60841,19808,82134,57884,19760,-95414,-67214,19872,-12827,-53539,19820,-8452,-53449,19818,-8913,-53490,19822,-95273,-67887,19899,86450,61950,19852,-67279,89903,-68635,89577,-68477,89624
1900,78811,14346,-94350,14471,63251,-67080,-96489,-64295,21711,82540,59473,21757,1426,-52429,21788,1401,-52523,21786,82922,59539,21757,84363,60404,21770,84624,61580,21793,80707,58604,21744,-96037,-68083,21858,-11067,-54011,21805,-6708,-53898,21803,-7163,-53948,21807,-95909,-68757,21885,84823,62695,21837,-66243,89669,-67607,89338,-67451,89387
1950,77415,16389,-94962,11516,66770,-67050,-97118,-65104,23646,81119,60159,23692,3727,-52541,23724,3761,-52637,23722,81399,60225,23692,82693,61096,23706,83011,62277,23729,79270,59283,23679,-96672,-68917,23795,-9251,-54398,23741,-4971,-54261,23739,-5450,-54321,23742,-96528,-69594,23822,83196,63399,23774,-65209,89435,-66579,89101,-66427,89151
2000,75967,18441,-95532,8692,70139,-67007,-97645,-65880,25532,79641,60805,25580,6130,-52513,25612,6140,-52611,25610,79805,60870,25580,81050,61746,25593,81266,62933,25617,77772,59922,25566,-97173,-69719,25684,-7389,-54691,25629,-3205,-54532,25627,-3697,-54603,25631,-97049,-70397,25712,81501,64060,25662,-64177,89203,-65554,88866,-65405,88916
2050,74519,20496,-96062,5997,73348,-66959,-98147,-66624,27372,78215,61410,27420,8560,-52325,27453,8620,-52427,27451,78279,61474,27420,79423,62355,27434,79671,63546,27458,76304,60520,27407,-97630,-70487,27526,-5459,-54882,27471,-1409,-54702,27469,-1936,-54788,27472,-97501,-71167,27554,79883,64679,27504,-63148,88971,-64532,88632,-64386,88683
2100,73010,22558,-96559,3435,76386,-66909,-98583,-67336,29167,76672,61975,29216,11095,-51956,29249,11142,-52062,29247,76629,62036,29216,77701,62922,29230,77882,64117,29254,74748,61077,29202,-98002,-71222,29323,-3505,-54959,29267,428,-54761,29265,-113,-54866,29268,-97899,-71904,29352,78144,65256,29301,-62123,88742,-63514,88400,-63370,88451
2150,71509,24633,-97009,1008,79240,-66864,-98955,-68017,30917,75247,62499,30967,13706,-51376,31000,13795,-51487,30998,75088,62558,30967,76088,63448,30981,76280,64646,31005,73244,61594,30953,-98288,-71926,31075,-1476,-54910,31018,2345,-54697,31017,1780,-54825,31020,-98191,-72608,31104,76517,65790,31053,-61102,88513,-62501,88170,-62360,88222
2200,69941,26720,-97433,-1281,81893,-66826,-99285,-68666,32625,73661,62983,32675,16454,-50549,32709,16537,-50666,32706,73405,63039,32675,74327,63932,32689,74465,65134,32714,71642,62071,32660,-98522,-72597,32785,565,-54719,32727,4329,-54495,32725,3765,-54652,32728,-98449,-73281,32814,74751,66283,32762,-60086,88287,-61494,87942,-61355,87994
2250,68380,28828,-97806,-3428,84325,-66799,-99537,-69285,34290,72235,63427,34340,19334,-49429,34375,19456,-49554,34372,71819,63479,34340,72659,64374,34355,72810,65579,34380,70093,62507,34326,-98666,-73236,34452,2677,-54366,34393,6433,-54138,34391,5876,-54328,34395,-98611,-73922,34481,73078,66733,34429,-59077,88062,-60494,87716,-60358,87768
2300,66754,30964,-98157,-5429,86510,-66785,-99748,-69874,35913,70632,63831,35965,22414,-47959,36000,22539,-48094,35997,70130,63878,35965,70911,64774,35979,70994,65982,36005,68456,62903,35950,-98758,-73845,36078,4805,-53830,36018,8633,-53601,36016,8104,-53832,36020,-98722,-74531,36108,71301,67141,36054,-58073,87838,-59501,87492,-59367,87544
2350,65129,33126,-98462,-7275,88419,-66783,-99889,-70433,37497,69209,64194,37549,25706,-46066,37584,25872,-46213,37582,68483,64235,37549,69145,65133,37564,69263,66342,37590,66860,63258,37534,-98792,-74423,37663,6993,-53082,37603,10976,-52857,37601,10496,-53136,37605,-98785,-75110,37694,69563,67506,37639,-57078,87616,-58517,87270,-58385,87323
2400,63447,35339,-98746,-8965,90015,-66792,-99973,-70962,39042,67626,64518,39094,29304,-43655,39130,29479,-43818,39127,66813,64552,39094,67441,65449,39109,67469,66660,39135,65202,63572,39079,-98756,-74970,39210,9213,-52090,39149,13430,-51871,39147,13010,-52206,39151,-98761,-75658,39241,67791,67828,39186,-56090,87396,-57543,87050,-57412,87103
2450,61758,37588,-98989,-10488,91256,-66805,-99999,-71462,40548,66234,64801,40601,33239,-40608,40637,33460,-40789,40635,65130,64826,40601,65612,65723,40617,65690,66934,40643,63570,63846,40586,-98697,-75486,40718,11487,-50813,40657,16035,-50598,40655,15704,-51001,40659,-98736,-76176,40749,66005,68107,40694,-55110,87178,-56578,86833,-56448,86885
2500,60023,39916,-99213,-11843,92089,-66818,-99952,-71933,42018,64727,65044,42071,37641,-36775,42108,37883,-36979,42105,63498,65060,42071,63952,65955,42087,63940,67166,42113,61911,64079,42056,-98561,-75973,42189,13812,-49205,42127,18754,-48987,42125,18509,-49468,42129,-98611,-76664,42221,64260,68342,42165,-54140,86962,-55624,86617,-55495,86670
2550,58274,42305,-99402,-13021,92451,-66821,-99842,-72375,43451,63423,65248,43505,42576,-31977,43542,42875,-32207,43539,61839,65252,43505,62155,66143,43520,62182,67354,43547,60276,64270,43490,-98407,-76431,43624,16205,-47207,43561,21628,-46973,43559,21501,-47546,43563,-98490,-77122,43656,62479,68534,43599,-53180,86747,-54680,86404,-54552,86456
2600,56491,44803,-99577,-14021,92268,-66801,-99649,-72789,44848,62073,65413,44903,48206,-26006,44940,48544,-26267,44938,60273,65402,44903,60533,66289,44919,60501,67499,44946,58644,64421,44888,-98199,-76859,45023,18671,-44751,44960,24614,-44478,44958,24590,-45157,44962,-98295,-77551,45055,60791,68683,44998,-52231,86535,-53748,86193,-53621,86245
2650,54689,47400,-99716,-14837,91452,-66746,-99366,-73175,46212,60941,65538,46267,54591,-18661,46304,55011,-18954,46302,58711,65511,46267,58871,66392,46283,58841,67600,46310,57046,64530,46251,-97939,-77259,46388,21241,-41757,46324,27777,-41412,46322,27887,-42212,46326,-98060,-77951,46421,59078,68787,46363,-51293,86325,-52828,85984,-52700,86036
2700,52863,50123,-99846,-15468,89907,-66641,-99000,-73532,47541,59848,65626,47597,61806,-9811,47635,62308,-10132,47632,57257,65578,47597,57309,66452,47613,57266,67658,47640,55478,64598,47581,-97666,-77629,47719,23915,-38135,47655,31064,-37669,47653,31291,-38606,47657,-97808,-78322,47752,57486,68848,47694,-50368,86117,-51920,85777,-51792,85829
2750,51024,52937,-99932,-15915,87541,-66477,-98517,-73861,48838,58963,65676,48894,69641,487,48932,70286,147,48929,55848,65605,48894,55836,66470,48910,55756,67673,48938,53954,64625,48878,-97291,-77971,49018,26740,-33785,48953,34573,-33133,48950,34950,-34220,48954,-97444,-78665,49050,55893,68865,48992,-49456,85912,-51024,85572,-50896,85624
2800,49193,55787,-99999,-16190,84294,-66248,-97970,-74162,50102,58157,65690,50159,77637,11845,50198,78456,11507,50195,54553,65590,50159,54392,66445,50175,54331,67644,50203,52481,64611,50143,-96935,-78285,50284,29699,-28610,50218,38237,-27688,50216,38757,-28934,50220,-97116,-78980,50317,54438,68838,50258,-48559,85709,-50142,85370,-50013,85421
2850,47380,58530,-99999,-16321,80180,-65962,-97355,-74435,51336,57430,65669,51393,84786,23514,51432,85856,23200,51429,53296,65536,51393,53101,66378,51409,52983,67573,51438,51036,64556,51377,-96443,-78572,51519,32833,-22528,51453,42163,-21239,51450,42879,-22639,51454,-96622,-79266,51552,52995,68767,51492,-47677,85509,-49273,85170,-49143,85220
2900,45633,61013,-99953,-16356,75325,-65645,-96771,-74680,52539,56663,65613,52596,90034,34579,52636,91353,34305,52633,52134,65441,52596,51821,66270,52613,51729,67460,52641,49629,64460,52580,-95983,-78830,52723,36101,-15498,52656,46254,-13737,52654,47176,-15267,52658,-96201,-79525,52757,51699,68654,52697,-46811,85312,-48417,84972,-48287,85022
2950,43930,63108,-99837,-16356,69957,-65321,-96281,-74898,53712,55673,65521,53770,92625,44324,53810,94161,44093,53807,50908,65307,53770,50633,66120,53787,50505,67304,53815,48169,64323,53754,-95395,-79060,53898,39517,-7549,53831,50590,-5228,53829,51796,-6837,53833,-95608,-79756,53932,50397,68498,53871,-45961,85117,-47577,84777,-47444,84826
3000,42284,64855,-99692,-16376,64338,-65006,-95941,-75089,54856,54456,65393,54915,92899,52464,54955,94496,52263,54952,49714,65133,54915,49468,65929,54932,49373,67107,54960,46684,64144,54898,-94853,-79263,55043,43050,1187,54976,55049,4114,54974,56535,2503,54978,-95133,-79959,55078,49224,68299,55017,-45125,84924,-46750,84584,-46617,84632
3050,40610,66357,-99538,-16440,58676,-64682,-95798,-75256,55972,52822,65225,56031,91682,59082,56071,93226,58895,56069,48327,64918,56031,48259,65698,56048,48191,66869,56077,45050,63923,56015,-94223,-79439,56161,46699,10474,56093,59669,13977,56091,61483,12453,56095,-94517,-80136,56195,47999,68058,56134,-44304,84732,-45939,84393,-45804,84441
3100,38925,67783,-99390,-16545,53075,-64310,-95766,-75398,57061,51000,65014,57120,90043,64434,57161,91412,64244,57158,46956,64662,57120,47097,65424,57137,47094,66589,57166,43366,63658,57103,-93640,-79588,57251,50448,19983,57182,64295,23947,57180,66364,22589,57184,-94048,-80285,57285,46858,67775,57224,-43493,84541,-45144,84204,-45006,84251
3150,37162,69204,-99256,-16666,47550,-63839,-95853,-75518,58123,48843,64760,58182,88521,68792,58223,89701,68591,58220,45389,64363,58182,45838,65110,58199,45917,66267,58229,41535,63348,58165,-92973,-79710,58314,54271,29354,58245,68914,33588,58242,71224,32444,58247,-93417,-80408,58349,45661,67449,58286,-42692,84350,-44363,84018,-44222,84064
3200,35378,70685,-99109,-16773,42063,-63227,-95925,-75615,59158,46689,64458,59218,87510,72388,59259,88473,72170,59256,43882,64020,59218,44641,64753,59235,44821,65904,59265,39703,62992,59201,-92338,-79805,59350,58147,38254,59281,73343,42533,59279,75769,41613,59283,-92930,-80505,59385,44510,67081,59323,-41899,84160,-43597,83834,-43453,83879
3250,33533,72213,-98952,-16842,36559,-62447,-96000,-75690,60168,44356,64109,60228,86985,75395,60269,87773,75158,60266,42263,63634,60228,43408,64355,60246,43686,65499,60275,37789,62590,60211,-91580,-79874,60361,62044,46434,60291,77565,50545,60289,80075,49829,60293,-92213,-80575,60397,43353,66671,60334,-41114,83970,-42847,83652,-42698,83696
