         1,             0,   86604,      -8,  -86597,    9561,   -5521,   -9281,    3361,       0,       0,  -99999,  -99999,  -99999,  -99999,  -99999,  -56734,  -99999,  -99999,  -56734,  -99999,  -99999,  -99999,  -99999,  -99999,  -56734
         2,            50,   85646,    1877,  -87524,    9526,   -3115,   -9375,    3361,       0,       0,  -99986,  -97525,   62162,   87106,  -97900,  -56734,   87106,  -97777,  -56734,  -99986,  -97529,   62162,   87106,  -97900,  -56734
         3,           100,   84659,    3761,  -88421,    9482,    -712,   -9461,    3361,       0,       0,  -99704,  -92636,   62162,   87153,  -93755,  -56639,   87153,  -93389,  -56639,  -99704,  -92648,   62162,   87153,  -93755,  -56639
         4,           150,   83641,    5644,  -89286,    9425,    1687,   -9534,    3361,       0,       0,  -99104,  -87868,   61968,   87297,  -89713,  -56244,   87297,  -89110,  -56244,  -99104,  -87888,   61968,   87297,  -89713,  -56244
         5,           200,   82593,    7525,  -90119,    9359,    4081,   -9599,    3361,       0,       0,  -98493,  -83218,   61673,   87485,  -85776,  -55662,   87485,  -84942,  -55662,  -98493,  -83246,   61673,   87485,  -85776,  -55662
         6,           250,   81516,    9403,  -90920,    9292,    6458,   -9661,    3361,       0,       0,  -97893,  -78682,   61483,   87687,  -81940,  -55091,   87687,  -80881,  -55091,  -97893,  -78718,   61483,   87687,  -81940,  -55091
         7,           300,   80410,   11278,  -91688,    9223,    8813,   -9720,    3361,       0,       0,  -97321,  -74259,   61310,   87884,  -78203,  -54506,   87884,  -76924,  -54506,  -97321,  -74302,   61310,   87884,  -78203,  -54506
         8,           350,   79275,   13149,  -92424,    9151,   11148,   -9776,    3361,       0,       0,  -96774,  -69945,   61146,   88077,  -74562,  -53910,   88077,  -73071,  -53910,  -96774,  -69995,   61146,   88077,  -74562,  -53910
         9,           400,   78112,   15015,  -93128,    9077,   13463,   -9829,    3361,       0,       0,  -96254,  -65737,   60987,   88265,  -71016,  -53304,   88265,  -69316,  -53304,  -96254,  -65794,   60987,   88265,  -71016,  -53304
        10,           450,   76921,   16876,  -93798,    9001,   15758,   -9878,    3361,       0,       0,  -95759,  -61633,   60833,   88450,  -67561,  -52687,   88450,  -65659,  -52687,  -95759,  -61697,   60833,   88450,  -67561,  -52687
        11,           500,   75703,   18731,  -94435,    8921,   18030,   -9923,    3361,       0,       0,  -95290,  -57631,   60683,   88632,  -64196,  -52064,   88632,  -62097,  -52064,  -95290,  -57701,   60683,   88632,  -64196,  -52064
        12,           550,   74459,   20579,  -95038,    8839,   20280,   -9964,    3361,       0,       0,  -94846,  -53727,   60539,   88809,  -60918,  -51430,   88809,  -58626,  -51430,  -94846,  -53804,   60539,   88809,  -60918,  -51430
        13,           600,   73187,   22420,  -95608,    8754,   22505,  -10001,    3361,       0,       0,  -94427,  -49920,   60398,   88984,  -57725,  -50790,   88984,  -55246,  -50790,  -94427,  -50003,   60398,   88984,  -57725,  -50790
        14,           650,   71890,   24252,  -96143,    8666,   24705,  -10034,    3361,       0,       0,  -94034,  -46206,   60263,   89155,  -54614,  -50143,   89155,  -51953,  -50143,  -94034,  -46296,   60263,   89155,  -54614,  -50143
        15,           700,   70567,   26077,  -96645,    8576,   26876,  -10063,    3361,       0,       0,  -93666,  -42585,   60133,   89323,  -51584,  -49489,   89323,  -48745,  -49489,  -93666,  -42681,   60133,   89323,  -51584,  -49489
        16,           750,   69219,   27892,  -97112,    8483,   29017,  -10089,    3361,       0,       0,  -93323,  -39053,   60009,   89488,  -48632,  -48828,   89488,  -45620,  -48828,  -93323,  -39155,   60009,   89488,  -48632,  -48828
        17,           800,   67846,   29697,  -97544,    8388,   31126,  -10110,    3361,       0,       0,  -93005,  -35608,   59890,   89651,  -45757,  -48163,   89651,  -42576,  -48163,  -93005,  -35715,   59890,   89651,  -45757,  -48163
        18,           850,   66450,   31491,  -97942,    8291,   33201,  -10127,    3361,       0,       0,  -92712,  -32248,   59778,   89810,  -42956,  -47490,   89810,  -39611,  -47490,  -92712,  -32361,   59778,   89810,  -42956,  -47490
        19,           900,   65029,   33275,  -98305,    8192,   35238,  -10141,    3361,       0,       0,  -92444,  -28971,   59672,   89967,  -40228,  -46811,   89967,  -36723,  -46811,  -92444,  -29090,   59672,   89967,  -40228,  -46811
        20,           950,   63586,   35046,  -98633,    8091,   37236,  -10152,    3361,       0,       0,  -92200,  -25775,   59573,   90120,  -37571,  -46125,   90120,  -33910,  -46125,  -92200,  -25899,   59573,   90120,  -37571,  -46125
        21,          1000,   62120,   36805,  -98927,    7990,   39193,  -10159,    3361,       0,       0,  -91981,  -22658,   59481,   90272,  -34982,  -45431,   90272,  -31170,  -45431,  -91981,  -22787,   59481,   90272,  -34982,  -45431
        22,          1050,   60632,   38551,  -99184,    7887,   41106,  -10162,    3361,       0,       0,  -91785,  -19618,   59398,   90420,  -32461,  -44729,   90420,  -28501,  -44729,  -91785,  -19752,   59398,   90420,  -32461,  -44729
        23,          1100,   59122,   40284,  -99407,    7784,   42974,  -10163,    3361,       0,       0,  -91614,  -16653,   59324,   90566,  -30005,  -44017,   90566,  -25901,  -44017,  -91614,  -16792,   59324,   90566,  -30005,  -44017
        24,          1150,   57591,   42002,  -99595,    7681,   44795,  -10161,    3361,       0,       0,  -91467,  -13761,   59259,   90709,  -27613,  -43299,   90709,  -23369,  -43299,  -91467,  -13905,   59259,   90709,  -27613,  -43299
        25,          1200,   56040,   43705,  -99747,    7578,   46569,  -10157,    3361,       0,       0,  -91344,  -10940,   59204,   90849,  -25283,  -42566,   90849,  -20902,  -42566,  -91344,  -11089,   59204,   90849,  -25283,  -42566
        26,          1250,   54469,   45393,  -99863,    7475,   48293,  -10150,    3361,       0,       0,  -91244,   -8189,   59160,   90986,  -23014,  -41827,   90986,  -18500,  -41827,  -91244,   -8343,   59160,   90986,  -23014,  -41827
        27,          1300,   52879,   47064,  -99944,    7372,   49968,  -10141,    3361,       0,       0,  -91167,   -5507,   59129,   91121,  -20803,  -41073,   91121,  -16160,  -41073,  -91167,   -5665,   59129,   91121,  -20803,  -41073
        28,          1350,   51269,   48719,  -99990,    7271,   51593,  -10131,    3361,       0,       0,  -91113,   -2890,   59110,   91254,  -18650,  -40306,   91254,  -13880,  -40306,  -91113,   -3052,   59110,   91254,  -18650,  -40306
        29,          1400,   49642,   50356,  -99999,    7170,   53168,  -10118,    3361,       0,       0,  -91082,    -338,   59107,   91383,  -16553,  -39530,   91383,  -11660,  -39530,  -91082,    -505,   59107,   91383,  -16553,  -39530
        30,          1450,   47997,   51976,  -99974,    7071,   54694,  -10105,    3361,       0,       0,  -91074,    2151,   59119,   91510,  -14511,  -38737,   91510,   -9498,  -38737,  -91074,    1980,   59119,   91510,  -14511,  -38737
        31,          1500,   46334,   53577,  -99913,    6973,   56171,  -10090,    3361,       0,       0,  -91087,    4579,   59149,   91635,  -12521,  -37933,   91635,   -7392,  -37933,  -91087,    4404,   59149,   91635,  -12521,  -37933
        32,          1550,   44656,   55159,  -99816,    6877,   57600,  -10073,    3361,       0,       0,  -91122,    6946,   59198,   91757,  -10584,  -37115,   91757,   -5341,  -37115,  -91122,    6767,   59198,   91757,  -10584,  -37115
        33,          1600,   42961,   56721,  -99684,    6782,   58983,  -10056,    3361,       0,       0,  -91178,    9255,   59269,   91877,   -8697,  -36283,   91877,   -3343,  -36283,  -91178,    9073,   59269,   91877,   -8697,  -36283
        34,          1650,   41251,   58263,  -99517,    6689,   60321,  -10039,    3361,       0,       0,  -91255,   11508,   59364,   91994,   -6859,  -35437,   91994,   -1397,  -35437,  -91255,   11321,   59364,   91994,   -6859,  -35437
        35,          1700,   39527,   59785,  -99314,    6598,   61615,  -10020,    3361,       0,       0,  -91352,   13704,   59487,   92109,   -5068,  -34580,   92109,     498,  -34580,  -91352,   13514,   59487,   92109,   -5068,  -34580
        36,          1750,   37788,   61285,  -99076,    6508,   62868,  -10001,    3361,       0,       0,  -91469,   15846,   59640,   92221,   -3325,  -33709,   92221,    2344,  -33709,  -91469,   15653,   59640,   92221,   -3325,  -33709
        37,          1800,   36036,   62764,  -98802,    6420,   64080,   -9981,    3361,       0,       0,  -91605,   17936,   59827,   92331,   -1627,  -32828,   92331,    4142,  -32828,  -91605,   17738,   59827,   92331,   -1627,  -32828
        38,          1850,   34272,   64220,  -98494,    6333,   65255,   -9961,    3361,       0,       0,  -91758,   19974,   60055,   92440,      27,  -31936,   92440,    5893,  -31936,  -91758,   19773,   60055,   92440,      27,  -31936
        39,          1900,   32495,   65653,  -98150,    6248,   66393,   -9940,    3361,       0,       0,  -91929,   21961,   60328,   92546,    1638,  -31033,   92546,    7598,  -31033,  -91929,   21757,   60328,   92546,    1638,  -31033
        40,          1950,   30706,   67063,  -97772,    6164,   67498,   -9918,    3361,       0,       0,  -92116,   23900,   60653,   92650,    3207,  -30122,   92650,    9259,  -30122,  -92116,   23692,   60653,   92650,    3207,  -30122
        41,          2000,   28907,   68450,  -97359,    6081,   68571,   -9896,    3361,       0,       0,  -92318,   25790,   61040,   92752,    4735,  -29205,   92752,   10876,  -29205,  -92318,   25580,   61040,   92752,    4735,  -29205
        42,          2050,   27097,   69812,  -96911,    5999,   69613,   -9873,    3361,       0,       0,  -92532,   27634,   61500,   92852,    6223,  -28280,   92852,   12452,  -28280,  -92532,   27420,   61500,   92852,    6223,  -28280
        43,          2100,   25278,   71149,  -96429,    5918,   70627,   -9850,    3361,       0,       0,  -92758,   29432,   62045,   92951,    7672,  -27352,   92951,   13986,  -27352,  -92758,   29216,   62045,   92951,    7672,  -27352
        44,          2150,   23450,   72461,  -95913,    5838,   71614,   -9826,    3361,       0,       0,  -92992,   31186,   62692,   93048,    9083,  -26420,   93048,   15480,  -26420,  -92992,   30967,   62692,   93048,    9083,  -26420
        45,          2200,   21614,   73747,  -95362,    5759,   72574,   -9801,    3361,       0,       0,  -93231,   32897,   63464,   93143,   10458,  -25487,   93143,   16935,  -25487,  -93231,   32675,   63464,   93143,   10458,  -25487
        46,          2250,   19769,   75006,  -94778,    5680,   73508,   -9774,    3361,       0,       0,  -93469,   34565,   64386,   93237,   11796,  -24553,   93237,   18352,  -24553,  -93469,   34340,   64386,   93237,   11796,  -24553
        47,          2300,   17918,   76240,  -94160,    5601,   74416,   -9747,    3361,       0,       0,  -93702,   36193,   65494,   93330,   13100,  -23620,   93330,   19732,  -23620,  -93702,   35965,   65494,   93330,   13100,  -23620
        48,          2350,   16061,   77446,  -93509,    5522,   75297,   -9719,    3361,       0,       0,  -93918,   37780,   66830,   93421,   14369,  -22691,   93421,   21076,  -22691,  -93918,   37549,   66830,   93421,   14369,  -22691
        49,          2400,   14197,   78624,  -92824,    5444,   76149,   -9689,    3361,       0,       0,  -94105,   39328,   68443,   93511,   15605,  -21764,   93511,   22384,  -21764,  -94105,   39094,   68443,   93511,   15605,  -21764
        50,          2450,   12329,   79775,  -92106,    5365,   76972,   -9658,    3361,       0,       0,  -94246,   40837,   70386,   93600,   16809,  -20840,   93600,   23659,  -20840,  -94246,   40601,   70386,   93600,   16809,  -20840
        51,          2500,   10456,   80897,  -91356,    5287,   77761,   -9625,    3361,       0,       0,  -94316,   42310,   72695,   93687,   17981,  -19922,   93687,   24900,  -19922,  -94316,   42071,   72695,   93687,   17981,  -19922
        52,          2550,    8580,   81991,  -90573,    5209,   78517,   -9591,    3361,       0,       0,  -94286,   43746,   75363,   93774,   19123,  -19009,   93774,   26108,  -19009,  -94286,   43505,   75363,   93774,   19123,  -19009
        53,          2600,    6701,   83055,  -89758,    5131,   79240,   -9555,    3361,       0,       0,  -94130,   45146,   78302,   93859,   20234,  -18101,   93859,   27285,  -18101,  -94130,   44903,   78302,   93859,   20234,  -18101
        54,          2650,    4819,   84090,  -88912,    5053,   79932,   -9516,    3361,       0,       0,  -93832,   46512,   81329,   93944,   21317,  -17200,   93944,   28430,  -17200,  -93832,   46267,   81329,   93944,   21317,  -17200
        55,          2700,    2935,   85095,  -88033,    4974,   80597,   -9476,    3361,       0,       0,  -93399,   47844,   84219,   94028,   22370,  -16310,   94028,   29546,  -16310,  -93399,   47597,   84219,   94028,   22370,  -16310
        56,          2750,    1051,   86070,  -87124,    4894,   81239,   -9434,    3361,       0,       0,  -92860,   49144,   86800,   94111,   23396,  -15432,   94111,   30632,  -15432,  -92860,   48894,   86800,   94111,   23396,  -15432
        57,          2800,    -834,   87014,  -86183,    4813,   81858,   -9389,    3361,       0,       0,  -92250,   50411,   89003,   94194,   24395,  -14568,   94194,   31689,  -14568,  -92250,   50159,   89003,   94194,   24395,  -14568
        58,          2850,   -2719,   87928,  -85212,    4731,   82452,   -9342,    3361,       0,       0,  -91597,   51647,   90845,   94275,   25368,  -13720,   94275,   32719,  -13720,  -91597,   51393,   90845,   94275,   25368,  -13720
        59,          2900,   -4602,   88810,  -84210,    4648,   83019,   -9293,    3361,       0,       0,  -90913,   52852,   92382,   94356,   26315,  -12888,   94356,   33721,  -12888,  -90913,   52596,   92382,   94356,   26315,  -12888
        60,          2950,   -6484,   89660,  -83179,    4564,   83556,   -9241,    3361,       0,       0,  -90205,   54028,   93669,   94436,   27236,  -12075,   94436,   34697,  -12075,  -90205,   53770,   93669,   94436,   27236,  -12075
        61,          3000,   -8364,   90479,  -82118,    4480,   84063,   -9187,    3361,       0,       0,  -89475,   55175,   94753,   94515,   28134,  -11277,   94515,   35647,  -11277,  -89475,   54915,   94753,   94515,   28134,  -11277
        62,          3050,  -10241,   91266,  -81028,    4395,   84537,   -9131,    3361,       0,       0,  -88723,   56293,   95668,   94594,   29007,  -10494,   94594,   36572,  -10494,  -88723,   56031,   95668,   94594,   29007,  -10494
        63,          3100,  -12114,   92020,  -79909,    4309,   84979,   -9073,    3361,       0,       0,  -87950,   57384,   96444,   94672,   29858,   -9727,   94672,   37472,   -9727,  -87950,   57120,   96444,   94672,   29858,   -9727
        64,          3150,  -13983,   92741,  -78761,    4223,   85389,   -9012,    3361,       0,       0,  -87158,   58448,   97101,   94749,   30686,   -8976,   94749,   38349,   -8976,  -87158,   58182,   97101,   94749,   30686,   -8976
        65,          3200,  -15846,   93430,  -77586,    4136,   85767,   -8949,    3361,       0,       0,  -86347,   59485,   97658,   94825,   31491,   -8241,   94825,   39202,   -8241,  -86347,   59218,   97658,   94825,   31491,   -8241
        66,          3250,  -17705,   94085,  -76383,    4049,   86113,   -8884,    3361,       0,       0,  -85518,   60497,   98130,   94901,   32276,   -7522,   94901,   40032,   -7522,  -85518,   60228,   98130,   94901,   32276,   -7522
        67,          3300,  -19556,   94707,  -75153,    3961,   86430,   -8817,    3361,       0,       0,  -84672,   61484,   98527,   94977,   33039,   -6817,   94977,   40840,   -6817,  -84672,   61214,   98527,   94977,   33039,   -6817
        68,          3350,  -21401,   95295,  -73896,    3873,   86717,   -8748,    3361,       0,       0,  -83811,   62446,   98860,   95051,   33782,   -6131,   95051,   41626,   -6131,  -83811,   62175,   98860,   95051,   33782,   -6131
        69,          3400,  -23239,   95849,  -72613,    3785,   86975,   -8677,    3361,       0,       0,  -82935,   63385,   99137,   95125,   34505,   -5461,   95125,   42392,   -5461,  -82935,   63112,   99137,   95125,   34505,   -5461
