         1,             0,   86604,      -8,  -86598,   12196,   -8229,   -7879,    2004,   -7539,    6143,  -99999,  -99999,  -99999,  -99999,  -99999,   98232,  -99999,  -99999,   98232,  -99999,  -99999,  -99999,  -99999,  -99999,   98232
         2,            50,   85646,    1877,  -87525,   12153,   -8078,   -7996,    2004,   -7539,    6143,  -99983,  -97024,   62178,   88096,  -99644,   98232,   88096,  -97777,   98232,  -99983,  -97529,   62178,   88096,  -98222,   98232
         3,           100,   84659,    3761,  -88421,   12103,   -7928,   -8107,    2004,   -7539,    6143,  -99652,  -91146,   62178,   88143,  -98942,   98236,   88143,  -93389,   98236,  -99652,  -92649,   62178,   88143,  -94711,   98236
         4,           150,   83641,    5644,  -89286,   12043,   -7778,   -8208,    2004,   -7539,    6143,  -98948,  -85414,   61984,   88280,  -98257,   98251,   88280,  -89110,   98251,  -98948,  -87889,   61984,   88280,  -91288,   98251
         5,           200,   82593,    7525,  -90119,   11976,   -7627,   -8302,    2004,   -7539,    6143,  -98231,  -79823,   61689,   88444,  -97590,   98274,   88444,  -84941,   98274,  -98231,  -83247,   61689,   88444,  -87953,   98274
         6,           250,   81516,    9403,  -90920,   11907,   -7478,   -8393,    2004,   -7539,    6143,  -97527,  -74370,   61499,   88616,  -96940,   98296,   88616,  -80879,   98296,  -97527,  -78719,   61499,   88616,  -84703,   98296
         7,           300,   80409,   11278,  -91689,   11835,   -7329,   -8480,    2004,   -7539,    6143,  -96856,  -69051,   61327,   88784,  -96307,   98318,   88784,  -76921,   98318,  -96856,  -74303,   61327,   88784,  -81537,   98318
         8,           350,   79275,   13148,  -92425,   11761,   -7181,   -8564,    2004,   -7539,    6143,  -96215,  -63864,   61162,   88949,  -95690,   98340,   88949,  -73065,   98340,  -96215,  -69996,   61162,   88949,  -78452,   98340
         9,           400,   78112,   15015,  -93128,   11684,   -7033,   -8644,    2004,   -7539,    6143,  -95605,  -58805,   61003,   89110,  -95089,   98363,   89110,  -69307,   98363,  -95605,  -65796,   61003,   89110,  -75446,   98363
        10,           450,   76921,   16875,  -93798,   11603,   -6887,   -8721,    2004,   -7539,    6143,  -95025,  -53871,   60849,   89269,  -94503,   98385,   89269,  -65647,   98385,  -95025,  -61699,   60849,   89269,  -72517,   98385
        11,           500,   75703,   18730,  -94435,   11520,   -6741,   -8793,    2004,   -7539,    6143,  -94475,  -49059,   60700,   89425,  -93932,   98407,   89425,  -62080,   98407,  -94475,  -57704,   60700,   89425,  -69664,   98407
        12,           550,   74458,   20578,  -95038,   11434,   -6597,   -8862,    2004,   -7539,    6143,  -93955,  -44366,   60555,   89578,  -93376,   98429,   89578,  -58605,   98429,  -93955,  -53807,   60555,   89578,  -66884,   98429
        13,           600,   73187,   22419,  -95608,   11345,   -6453,   -8926,    2004,   -7539,    6143,  -93464,  -39788,   60415,   89728,  -92834,   98452,   89728,  -55219,   98452,  -93464,  -50006,   60415,   89728,  -64175,   98452
        14,           650,   71889,   24252,  -96143,   11252,   -6311,   -8987,    2004,   -7539,    6143,  -93004,  -35324,   60280,   89876,  -92307,   98474,   89876,  -51921,   98474,  -93004,  -46299,   60280,   89876,  -61536,   98474
        15,           700,   70566,   26076,  -96645,   11157,   -6170,   -9043,    2004,   -7539,    6143,  -92573,  -30969,   60151,   90022,  -91792,   98496,   90022,  -48707,   98496,  -92573,  -42684,   60151,   90022,  -58965,   98496
        16,           750,   69218,   27891,  -97112,   11059,   -6030,   -9095,    2004,   -7539,    6143,  -92171,  -26723,   60026,   90165,  -91291,   98518,   90165,  -45576,   98518,  -92171,  -39158,   60026,   90165,  -56461,   98518
        17,           800,   67846,   29696,  -97544,   10959,   -5891,   -9143,    2004,   -7539,    6143,  -91799,  -22581,   59908,   90306,  -90803,   98540,   90306,  -42525,   98540,  -91799,  -35719,   59908,   90306,  -54020,   98540
        18,           850,   66449,   31491,  -97942,   10855,   -5754,   -9187,    2004,   -7539,    6143,  -91456,  -18541,   59795,   90445,  -90328,   98562,   90445,  -39553,   98562,  -91456,  -32364,   59795,   90445,  -51643,   98562
        19,           900,   65029,   33274,  -98305,   10750,   -5619,   -9227,    2004,   -7539,    6143,  -91142,  -14601,   59690,   90581,  -89865,   98583,   90581,  -36658,   98583,  -91142,  -29093,   59690,   90581,  -49326,   98583
        20,           950,   63585,   35046,  -98633,   10643,   -5485,   -9263,    2004,   -7539,    6143,  -90856,  -10759,   59591,   90715,  -89413,   98605,   90715,  -33837,   98605,  -90856,  -25903,   59591,   90715,  -47070,   98605
        21,          1000,   62119,   36805,  -98926,   10534,   -5354,   -9295,    2004,   -7539,    6143,  -90600,   -7011,   59500,   90847,  -88974,   98627,   90847,  -31089,   98627,  -90600,  -22791,   59500,   90847,  -44871,   98627
        22,          1050,   60631,   38551,  -99184,   10423,   -5224,   -9324,    2004,   -7539,    6143,  -90371,   -3356,   59417,   90977,  -88545,   98649,   90977,  -28412,   98649,  -90371,  -19756,   59417,   90977,  -42729,   98649
        23,          1100,   59122,   40283,  -99407,   10311,   -5096,   -9349,    2004,   -7539,    6143,  -90171,     209,   59342,   91104,  -88128,   98671,   91104,  -25804,   98671,  -90171,  -16796,   59342,   91104,  -40643,   98671
        24,          1150,   57591,   42001,  -99594,   10197,   -4970,   -9371,    2004,   -7539,    6143,  -89999,    3686,   59277,   91230,  -87721,   98693,   91230,  -23263,   98693,  -89999,  -13909,   59277,   91230,  -38610,   98693
        25,          1200,   56040,   43704,  -99746,   10083,   -4847,   -9389,    2004,   -7539,    6143,  -89855,    7077,   59223,   91354,  -87325,   98715,   91354,  -20788,   98715,  -89855,  -11094,   59223,   91354,  -36630,   98715
        26,          1250,   54469,   45392,  -99863,    9969,   -4726,   -9405,    2004,   -7539,    6143,  -89738,   10384,   59179,   91475,  -86939,   98737,   91475,  -18376,   98737,  -89738,   -8348,   59179,   91475,  -34701,   98737
        27,          1300,   52878,   47063,  -99944,    9853,   -4607,   -9417,    2004,   -7539,    6143,  -89648,   13610,   59148,   91594,  -86564,   98759,   91594,  -16027,   98759,  -89648,   -5669,   59148,   91594,  -32822,   98759
        28,          1350,   51269,   48718,  -99990,    9738,   -4491,   -9427,    2004,   -7539,    6143,  -89585,   16756,   59129,   91712,  -86197,   98782,   91712,  -13739,   98782,  -89585,   -3057,   59129,   91712,  -30991,   98782
        29,          1400,   49642,   50356,  -99999,    9622,   -4377,   -9434,    2004,   -7539,    6143,  -89549,   19824,   59125,   91827,  -85841,   98804,   91827,  -11510,   98804,  -89549,    -510,   59125,   91827,  -29208,   98804
        30,          1450,   47997,   51975,  -99974,    9506,   -4266,   -9438,    2004,   -7539,    6143,  -89538,   22817,   59137,   91941,  -85493,   98827,   91941,   -9338,   98827,  -89538,    1975,   59137,   91941,  -27470,   98827
        31,          1500,   46334,   53576,  -99913,    9391,   -4157,   -9440,    2004,   -7539,    6143,  -89554,   25736,   59167,   92052,  -85155,   98850,   92052,   -7223,   98850,  -89554,    4399,   59167,   92052,  -25778,   98850
        32,          1550,   44656,   55158,  -99816,    9276,   -4050,   -9439,    2004,   -7539,    6143,  -89594,   28582,   59215,   92162,  -84825,   98873,   92162,   -5162,   98873,  -89594,    6762,   59215,   92162,  -24129,   98873
        33,          1600,   42961,   56721,  -99684,    9161,   -3946,   -9437,    2004,   -7539,    6143,  -89659,   31359,   59286,   92270,  -84504,   98896,   92270,   -3155,   98896,  -89659,    9067,   59286,   92270,  -22524,   98896
        34,          1650,   41252,   58263,  -99517,    9046,   -3844,   -9432,    2004,   -7539,    6143,  -89749,   34066,   59380,   92376,  -84191,   98920,   92376,   -1199,   98920,  -89749,   11316,   59380,   92376,  -20959,   98920
        35,          1700,   39527,   59784,  -99314,    8932,   -3745,   -9425,    2004,   -7539,    6143,  -89861,   36707,   59502,   92480,  -83886,   98943,   92480,     706,   98943,  -89861,   13508,   59502,   92480,  -19435,   98943
        36,          1750,   37789,   61285,  -99076,    8819,   -3648,   -9416,    2004,   -7539,    6143,  -89997,   39283,   59653,   92583,  -83589,   98967,   92583,    2561,   98967,  -89997,   15647,   59653,   92583,  -17951,   98967
        37,          1800,   36037,   62763,  -98803,    8706,   -3553,   -9405,    2004,   -7539,    6143,  -90155,   41795,   59840,   92684,  -83300,   98991,   92684,    4368,   98991,  -90155,   17733,   59840,   92684,  -16505,   98991
        38,          1850,   34272,   64219,  -98494,    8593,   -3461,   -9392,    2004,   -7539,    6143,  -90334,   44245,   60065,   92783,  -83019,   99015,   92783,    6128,   99015,  -90334,   19767,   60065,   92783,  -15097,   99015
        39,          1900,   32495,   65653,  -98151,    8481,   -3371,   -9377,    2004,   -7539,    6143,  -90533,   46635,   60336,   92881,  -82744,   99039,   92881,    7843,   99039,  -90533,   21751,   60336,   92881,  -13725,   99039
        40,          1950,   30707,   67063,  -97772,    8369,   -3283,   -9360,    2004,   -7539,    6143,  -90750,   48965,   60659,   92977,  -82477,   99064,   92977,    9513,   99064,  -90750,   23686,   60659,   92977,  -12389,   99064
        41,          2000,   28908,   68449,  -97359,    8257,   -3197,   -9341,    2004,   -7539,    6143,  -90985,   51238,   61043,   93072,  -82217,   99088,   93072,   11140,   99088,  -90985,   25574,   61043,   93072,  -11088,   99088
        42,          2050,   27098,   69811,  -96912,    8145,   -3114,   -9320,    2004,   -7539,    6143,  -91235,   53455,   61499,   93165,  -81963,   99113,   93165,   12725,   99113,  -91235,   27414,   61499,   93165,   -9820,   99113
        43,          2100,   25279,   71148,  -96430,    8034,   -3032,   -9296,    2004,   -7539,    6143,  -91498,   55617,   62040,   93257,  -81716,   99137,   93257,   14268,   99137,  -91498,   29210,   62040,   93257,   -8586,   99137
        44,          2150,   23451,   72460,  -95913,    7922,   -2952,   -9271,    2004,   -7539,    6143,  -91771,   57726,   62682,   93348,  -81476,   99161,   93348,   15771,   99161,  -91771,   30961,   62682,   93348,   -7383,   99161
        45,          2200,   21614,   73746,  -95363,    7811,   -2875,   -9244,    2004,   -7539,    6143,  -92050,   59783,   63447,   93438,  -81242,   99185,   93438,   17235,   99185,  -92050,   32668,   63447,   93438,   -6212,   99185
        46,          2250,   19770,   75006,  -94779,    7699,   -2799,   -9214,    2004,   -7539,    6143,  -92329,   61789,   64361,   93526,  -81013,   99210,   93526,   18661,   99210,  -92329,   34334,   64361,   93526,   -5071,   99210
        47,          2300,   17919,   76239,  -94161,    7588,   -2726,   -9182,    2004,   -7539,    6143,  -92601,   63745,   65459,   93613,  -80791,   99234,   93613,   20050,   99234,  -92601,   35958,   65459,   93613,   -3960,   99234
        48,          2350,   16061,   77445,  -93510,    7476,   -2654,   -9148,    2004,   -7539,    6143,  -92855,   65653,   66782,   93699,  -80575,   99258,   93699,   21402,   99258,  -92855,   37542,   66782,   93699,   -2878,   99258
        49,          2400,   14198,   78624,  -92825,    7365,   -2585,   -9111,    2004,   -7539,    6143,  -93076,   67514,   68380,   93784,  -80364,   99282,   93784,   22719,   99282,  -93076,   39088,   68380,   93784,   -1825,   99282
        50,          2450,   12330,   79775,  -92107,    7253,   -2519,   -9071,    2004,   -7539,    6143,  -93243,   69329,   70304,   93869,  -80159,   99305,   93869,   24002,   99305,  -93243,   40595,   70304,   93869,    -798,   99305
        51,          2500,   10457,   80897,  -91357,    7142,   -2455,   -9029,    2004,   -7539,    6143,  -93329,   71100,   72593,   93952,  -79959,   99329,   93952,   25251,   99329,  -93329,   42064,   72593,   93952,     201,   99329
        52,          2550,    8581,   81991,  -90574,    7030,   -2394,   -8984,    2004,   -7539,    6143,  -93300,   72826,   75243,   94034,  -79764,   99352,   94034,   26468,   99352,  -93300,   43498,   75243,   94034,    1174,   99352
        53,          2600,    6701,   83055,  -89759,    6919,   -2335,   -8937,    2004,   -7539,    6143,  -93124,   74510,   78169,   94116,  -79575,   99376,   94116,   27652,   99376,  -93124,   44896,   78169,   94116,    2122,   99376
        54,          2650,    4820,   84090,  -88913,    6807,   -2279,   -8886,    2004,   -7539,    6143,  -92782,   76152,   81193,   94197,  -79390,   99399,   94197,   28806,   99399,  -92782,   46260,   81193,   94197,    3045,   99399
        55,          2700,    2936,   85095,  -88034,    6695,   -2225,   -8833,    2004,   -7539,    6143,  -92282,   77754,   84091,   94277,  -79210,   99422,   94277,   29929,   99422,  -92282,   47590,   84091,   94277,    3944,   99422
        56,          2750,    1052,   86070,  -87125,    6582,   -2173,   -8777,    2004,   -7539,    6143,  -91656,   79316,   86686,   94357,  -79035,   99444,   94357,   31023,   99444,  -91656,   48887,   86686,   94357,    4819,   99444
        57,          2800,    -833,   87014,  -86184,    6468,   -2123,   -8717,    2004,   -7539,    6143,  -90944,   80840,   88905,   94436,  -78865,   99466,   94436,   32088,   99466,  -90944,   50152,   88905,   94436,    5671,   99466
        58,          2850,   -2718,   87928,  -85213,    6353,   -2075,   -8655,    2004,   -7539,    6143,  -90180,   82326,   90763,   94514,  -78699,   99488,   94514,   33125,   99488,  -90180,   51386,   90763,   94514,    6500,   99488
        59,          2900,   -4602,   88810,  -84211,    6238,   -2030,   -8589,    2004,   -7539,    6143,  -89381,   83775,   92313,   94591,  -78537,   99509,   94591,   34135,   99509,  -89381,   52589,   92313,   94591,    7308,   99509
        60,          2950,   -6484,   89660,  -83180,    6121,   -1986,   -8521,    2004,   -7539,    6143,  -88552,   85189,   93611,   94668,  -78380,   99529,   94668,   35118,   99529,  -88552,   53763,   93611,   94668,    8095,   99529
        61,          3000,   -8363,   90479,  -82119,    6004,   -1945,   -8450,    2004,   -7539,    6143,  -87697,   86567,   94703,   94744,  -78227,   99549,   94744,   36075,   99549,  -87697,   54907,   94703,   94744,    8860,   99549
        62,          3050,  -10240,   91266,  -81029,    5887,   -1905,   -8375,    2004,   -7539,    6143,  -86817,   87912,   95626,   94819,  -78078,   99569,   94819,   37007,   99569,  -86817,   56024,   95626,   94819,    9606,   99569
        63,          3100,  -12113,   92020,  -79910,    5769,   -1869,   -8298,    2004,   -7539,    6143,  -85913,   89223,   96408,   94894,  -77933,   99588,   94894,   37914,   99588,  -85913,   57113,   96408,   94894,   10332,   99588
        64,          3150,  -13982,   92741,  -78762,    5650,   -1834,   -8217,    2004,   -7539,    6143,  -84985,   90502,   97071,   94968,  -77791,   99607,   94968,   38798,   99607,  -84985,   58175,   97071,   94968,   11038,   99607
        65,          3200,  -15846,   93430,  -77587,    5531,   -1802,   -8134,    2004,   -7539,    6143,  -84035,   91750,   97633,   95041,  -77654,   99625,   95041,   39657,   99625,  -84035,   59210,   97633,   95041,   11726,   99625
        66,          3250,  -17704,   94085,  -76384,    5411,   -1771,   -8048,    2004,   -7539,    6143,  -83064,   92966,   98108,   95114,  -77520,   99643,   95114,   40494,   99643,  -83064,   60221,   98108,   95114,   12395,   99643
        67,          3300,  -19556,   94707,  -75154,    5291,   -1743,   -7960,    2004,   -7539,    6143,  -82074,   94153,   98509,   95186,  -77390,   99660,   95186,   41309,   99660,  -82074,   61206,   98509,   95186,   13047,   99660
        68,          3350,  -21401,   95295,  -73897,    5170,   -1717,   -7869,    2004,   -7539,    6143,  -81065,   95310,   98845,   95257,  -77263,   99677,   95257,   42102,   99677,  -81065,   62167,   98845,   95257,   13682,   99677
        69,          3400,  -23238,   95849,  -72614,    5049,   -1692,   -7775,    2004,   -7539,    6143,  -80039,   96439,   99124,   95328,  -77139,   99693,   95328,   42874,   99693,  -80039,   63104,   99124,   95328,   14299,   99693
        70,          3450,  -25067,   96370,  -71305,    4927,   -1670,   -7679,    2004,   -7539,    6143,  -78997,   97540,   99355,   95398,  -77019,   99709,   95398,   43625,   99709,  -78997,   64018,   99355,   95398,   14900,   99709
        71,          3500,  -26887,   96856,  -69971,    4804,   -1649,   -7580,    2004,   -7539,    6143,  -77940,   98533,   99542,   95467,  -76902,   99724,   95467,   44356,   99724,  -77940,   64909,   99542,   95467,   15485,   99724
        72,          3550,  -28698,   97307,  -68612,    4681,   -1629,   -7479,    2004,   -7539,    6143,  -76869,   99288,   99691,   95535,  -76788,   99739,   95535,   45068,   99739,  -76869,   65779,   99691,   95535,   16054,   99739
        73,          3600,  -30498,   97724,  -67229,    4558,   -1612,   -7376,    2004,   -7539,    6143,  -75786,   99766,   99806,   95602,  -76677,   99753,   95602,   45760,   99753,  -75786,   66627,   99806,   95602,   16608,   99753
        74,          3650,  -32288,   98107,  -65822,    4434,   -1596,   -7271,    2004,   -7539,    6143,  -74692,   99995,   99891,   95669,  -76570,   99767,   95669,   46434,   99767,  -74692,   67454,   99891,   95669,   17147,   99767
        75,          3700,  -34066,   98454,  -64391,    4310,   -1581,   -7164,    2004,   -7539,    6143,  -73589,   99998,   99950,   95734,  -76465,   99780,   95734,   47090,   99780,  -73589,   68260,   99950,   95734,   17672,   99780
        76,          3750,  -35832,   98767,  -62937,    4185,   -1568,   -7055,    2004,   -7539,    6143,  -72479,   99799,   99985,   95799,  -76362,   99793,   95799,   47728,   99793,  -72479,   69047,   99985,   95799,   18183,   99793
        77,          3800,  -37585,   99044,  -61462,    4060,   -1556,   -6944,    2004,   -7539,    6143,  -71362,   99417,   99999,   95863,  -76263,   99805,   95863,   48349,   99805,  -71362,   69814,   99999,   95863,   18680,   99805
        78,          3850,  -39325,   99286,  -59964,    3935,   -1546,   -6831,    2004,   -7539,    6143,  -70238,   98869,   99993,   95926,  -76166,   99817,   95926,   48954,   99817,  -70238,   70563,   99993,   95926,   19163,   99817
        79,          3900,  -41051,   99493,  -58445,    3810,   -1538,   -6717,    2004,   -7539,    6143,  -69109,   98172,   99971,   95989,  -76072,   99828,   95989,   49542,   99828,  -69109,   71293,   99971,   95989,   19634,   99828
