         1,             0,   86606,     -13,  -86595,   17937,  -10698,  -10355,    2136,   -8262,    6884,  -99999,  -99999,  -99999,  -99999,  -99999,   98937,  -99999,  -99999,   98937,  -99999,  -99999,  -99999,  -99999,  -99999,   98937
         2,            50,   85648,    1872,  -87522,   17913,  -10443,  -10600,    2136,   -8262,    6884,  -99983,  -97525,   62499,   90803,  -98222,   98937,   90803,  -97777,   98937,  -99983,  -97529,   62499,   90803,  -98222,   98937
         3,           100,   84660,    3756,  -88418,   17880,  -10187,  -10836,    2136,   -8262,    6884,  -99650,  -92638,   62499,   90823,  -94710,   98929,   90823,  -93388,   98929,  -99650,  -92649,   62499,   90823,  -94710,   98929
         4,           150,   83643,    5639,  -89284,   17830,   -9930,  -11058,    2136,   -8262,    6884,  -98947,  -87871,   62307,   90907,  -91287,   98923,   90907,  -89109,   98923,  -98947,  -87889,   62307,   90907,  -91287,   98923
         5,           200,   82595,    7520,  -90117,   17768,   -9673,  -11268,    2136,   -8262,    6884,  -98235,  -83222,   62013,   91029,  -87949,   98924,   91029,  -84937,   98924,  -98235,  -83247,   62013,   91029,  -87950,   98924
         6,           250,   81518,    9398,  -90918,   17699,   -9416,  -11471,    2136,   -8262,    6884,  -97531,  -78687,   61820,   91171,  -84697,   98925,   91171,  -80872,   98925,  -97531,  -78720,   61820,   91171,  -84697,   98925
         7,           300,   80412,   11273,  -91687,   17625,   -9159,  -11670,    2136,   -8262,    6884,  -96853,  -74265,   61645,   91315,  -81527,   98927,   91315,  -76910,   98927,  -96853,  -74304,   61645,   91315,  -81528,   98927
         8,           350,   79277,   13144,  -92423,   17546,   -8902,  -11863,    2136,   -8262,    6884,  -96206,  -69952,   61478,   91458,  -78439,   98930,   91458,  -73049,   98930,  -96206,  -69997,   61478,   91458,  -78439,   98930
         9,           400,   78114,   15010,  -93126,   17462,   -8645,  -12051,    2136,   -8262,    6884,  -95589,  -65745,   61318,   91599,  -75429,   98934,   91599,  -69287,   98934,  -95589,  -65797,   61318,   91599,  -75430,   98934
        10,           450,   76924,   16871,  -93796,   17373,   -8389,  -12234,    2136,   -8262,    6884,  -95002,  -61642,   61162,   91738,  -72496,   98939,   91738,  -65621,   98939,  -95002,  -61700,   61162,   91738,  -72497,   98939
        11,           500,   75706,   18726,  -94433,   17278,   -8133,  -12411,    2136,   -8262,    6884,  -94444,  -57640,   61011,   91874,  -69638,   98944,   91874,  -62049,   98944,  -94444,  -57705,   61011,   91874,  -69639,   98944
        12,           550,   74461,   20574,  -95037,   17179,   -7878,  -12583,    2136,   -8262,    6884,  -93917,  -53738,   60865,   92008,  -66854,   98951,   92008,  -58568,   98951,  -93917,  -53808,   60865,   92008,  -66855,   98951
        13,           600,   73189,   22415,  -95606,   17073,   -7623,  -12748,    2136,   -8262,    6884,  -93419,  -49931,   60724,   92140,  -64140,   98958,   92140,  -55176,   98958,  -93419,  -50007,   60724,   92140,  -64141,   98958
        14,           650,   71892,   24248,  -96142,   16963,   -7370,  -12907,    2136,   -8262,    6884,  -92950,  -46219,   60587,   92270,  -61496,   98966,   92270,  -51871,   98966,  -92950,  -46301,   60587,   92270,  -61497,   98966
        15,           700,   70569,   26072,  -96643,   16848,   -7117,  -13061,    2136,   -8262,    6884,  -92511,  -42598,   60456,   92398,  -58919,   98975,   92398,  -48651,   98975,  -92511,  -42685,   60456,   92398,  -58920,   98975
        16,           750,   69221,   27887,  -97111,   16727,   -6866,  -13208,    2136,   -8262,    6884,  -92101,  -39067,   60330,   92524,  -56409,   98984,   92524,  -45513,   98984,  -92101,  -39159,   60330,   92524,  -56410,   98984
        17,           800,   67849,   29692,  -97543,   16602,   -6615,  -13349,    2136,   -8262,    6884,  -91720,  -35623,   60210,   92649,  -53963,   98993,   92649,  -42455,   98993,  -91720,  -35720,   60210,   92649,  -53964,   98993
        18,           850,   66452,   31487,  -97941,   16472,   -6367,  -13484,    2136,   -8262,    6884,  -91369,  -32264,   60096,   92772,  -51579,   99004,   92772,  -39475,   99004,  -91369,  -32366,   60096,   92772,  -51580,   99004
        19,           900,   65032,   33270,  -98304,   16338,   -6120,  -13614,    2136,   -8262,    6884,  -91046,  -28987,   59988,   92894,  -49257,   99015,   92894,  -36572,   99015,  -91046,  -29095,   59988,   92894,  -49258,   99015
        20,           950,   63588,   35042,  -98633,   16200,   -5874,  -13737,    2136,   -8262,    6884,  -90751,  -25792,   59887,   93013,  -46994,   99026,   93013,  -33744,   99026,  -90751,  -25905,   59887,   93013,  -46995,   99026
        21,          1000,   62122,   36801,  -98926,   16059,   -5631,  -13855,    2136,   -8262,    6884,  -90486,  -22676,   59793,   93132,  -44789,   99038,   93132,  -30988,   99038,  -90486,  -22793,   59793,   93132,  -44790,   99038
        22,          1050,   60634,   38547,  -99184,   15914,   -5390,  -13968,    2136,   -8262,    6884,  -90248,  -19636,   59707,   93248,  -42640,   99050,   93248,  -28302,   99050,  -90248,  -19758,   59707,   93248,  -42642,   99050
        23,          1100,   59125,   40279,  -99407,   15766,   -5151,  -14075,    2136,   -8262,    6884,  -90039,  -16672,   59630,   93363,  -40547,   99063,   93363,  -25686,   99063,  -90039,  -16799,   59630,   93363,  -40549,   99063
        24,          1150,   57594,   41997,  -99594,   15615,   -4915,  -14177,    2136,   -8262,    6884,  -89857,  -13781,   59562,   93477,  -38508,   99076,   93477,  -23137,   99076,  -89857,  -13912,   59562,   93477,  -38509,   99076
        25,          1200,   56043,   43701,  -99746,   15462,   -4681,  -14274,    2136,   -8262,    6884,  -89703,  -10961,   59504,   93588,  -36521,   99090,   93588,  -20653,   99090,  -89703,  -11096,   59504,   93588,  -36522,   99090
        26,          1250,   54472,   45388,  -99863,   15307,   -4449,  -14366,    2136,   -8262,    6884,  -89577,   -8211,   59456,   93698,  -34585,   99104,   93698,  -18233,   99104,  -89577,   -8350,   59456,   93698,  -34586,   99104
        27,          1300,   52881,   47060,  -99944,   15150,   -4221,  -14453,    2136,   -8262,    6884,  -89477,   -5529,   59420,   93807,  -32698,   99119,   93807,  -15875,   99119,  -89477,   -5672,   59420,   93807,  -32700,   99119
        28,          1350,   51272,   48714,  -99989,   14991,   -3995,  -14536,    2136,   -8262,    6884,  -89405,   -2913,   59397,   93913,  -30861,   99135,   93913,  -13578,   99135,  -89405,   -3060,   59397,   93913,  -30862,   99135
        29,          1400,   49645,   50352,  -99999,   14832,   -3772,  -14615,    2136,   -8262,    6884,  -89359,    -361,   59388,   94018,  -29070,   99151,   94018,  -11340,   99151,  -89359,    -512,   59388,   94018,  -29072,   99151
        30,          1450,   48000,   51971,  -99974,   14670,   -3553,  -14689,    2136,   -8262,    6884,  -89339,    2127,   59393,   94122,  -27326,   99167,   94122,   -9160,   99167,  -89339,    1972,   59393,   94122,  -27328,   99167
        31,          1500,   46338,   53573,  -99913,   14508,   -3335,  -14759,    2136,   -8262,    6884,  -89344,    4554,   59416,   94224,  -25627,   99184,   94224,   -7036,   99184,  -89344,    4396,   59416,   94224,  -25628,   99184
        32,          1550,   44659,   55155,  -99817,   14345,   -3121,  -14826,    2136,   -8262,    6884,  -89375,    6921,   59457,   94324,  -23971,   99201,   94324,   -4966,   99201,  -89375,    6759,   59457,   94324,  -23973,   99201
        33,          1600,   42964,   56717,  -99685,   14182,   -2910,  -14888,    2136,   -8262,    6884,  -89431,    9230,   59519,   94422,  -22358,   99219,   94422,   -2950,   99219,  -89431,    9064,   59519,   94422,  -22360,   99219
        34,          1650,   41255,   58259,  -99517,   14017,   -2702,  -14947,    2136,   -8262,    6884,  -89511,   11482,   59603,   94519,  -20787,   99237,   94519,    -986,   99237,  -89511,   11312,   59603,   94519,  -20789,   99237
        35,          1700,   39530,   59781,  -99314,   13852,   -2497,  -15002,    2136,   -8262,    6884,  -89615,   13678,   59713,   94615,  -19256,   99256,   94615,     928,   99256,  -89615,   13505,   59713,   94615,  -19258,   99256
        36,          1750,   37792,   61281,  -99076,   13686,   -2294,  -15054,    2136,   -8262,    6884,  -89741,   15819,   59851,   94709,  -17764,   99275,   94709,    2792,   99275,  -89741,   15644,   59851,   94709,  -17766,   99275
        37,          1800,   36040,   62760,  -98803,   13520,   -2094,  -15102,    2136,   -8262,    6884,  -89890,   17908,   60021,   94801,  -16312,   99294,   94801,    4608,   99294,  -89890,   17729,   60021,   94801,  -16314,   99294
