         1,             0,   86607,     -17,  -86602,   99999,  -34372,  -53855,   12785,       0,       0,  -99999,  -99999,  -99999,  -99999,  -99999,   -9385,  -99999,  -99999,   -9385,  -99999,  -99999,  -99999,  -99999,  -99999,   -9385
         2,            50,   85650,    1868,  -87529,   99980,  -32479,  -55519,   12785,       0,       0,  -99983,  -97048,   62874,   95038,  -98051,   -9385,   95038,  -97777,   -9385,  -99983,  -97529,   62874,   95038,  -98051,   -9385
         3,           100,   84662,    3752,  -88425,   99914,  -30573,  -57155,   12785,       0,       0,  -99643,  -91217,   62874,   95030,  -94203,   -9602,   95030,  -93388,   -9602,  -99643,  -92650,   62874,   95030,  -94203,   -9602
         4,           150,   83644,    5635,  -89289,   99784,  -28657,  -58748,   12785,       0,       0,  -98929,  -85530,   62684,   95050,  -90450,   -9932,   95050,  -89107,   -9932,  -98929,  -87891,   62684,   95050,  -90450,   -9932
         5,           200,   82597,    7515,  -90122,   99594,  -26731,  -60300,   12785,       0,       0,  -98210,  -79983,   62392,   95093,  -86791,  -10151,   95093,  -84932,  -10151,  -98210,  -83249,   62392,   95093,  -86791,  -10151
         6,           250,   81519,    9394,  -90923,   99358,  -24796,  -61822,   12785,       0,       0,  -97497,  -74574,   62198,   95148,  -83223,  -10362,   95148,  -80862,  -10362,  -97497,  -78722,   62198,   95148,  -83223,  -10362
         7,           300,   80413,   11268,  -91691,   99082,  -22854,  -63318,   12785,       0,       0,  -96808,  -69298,   62021,   95209,  -79744,  -10562,   95209,  -76893,  -10562,  -96808,  -74307,   62021,   95209,  -79744,  -10562
         8,           350,   79279,   13139,  -92427,   98768,  -20906,  -64788,   12785,       0,       0,  -96147,  -64152,   61852,   95271,  -76352,  -10751,   95271,  -73024,  -10751,  -96147,  -70001,   61852,   95271,  -76352,  -10751
         9,           400,   78116,   15005,  -93129,   98416,  -18952,  -66231,   12785,       0,       0,  -95516,  -59134,   61690,   95335,  -73045,  -10927,   95335,  -69252,  -10927,  -95516,  -65801,   61690,   95335,  -73045,  -10927
        10,           450,   76925,   16866,  -93799,   98028,  -16993,  -67649,   12785,       0,       0,  -94914,  -54239,   61533,   95398,  -69821,  -11091,   95398,  -65574,  -11091,  -94914,  -61705,   61533,   95398,  -69821,  -11091
        11,           500,   75707,   18721,  -94436,   97601,  -15031,  -69038,   12785,       0,       0,  -94343,  -49465,   61381,   95461,  -66678,  -11242,   95461,  -61989,  -11242,  -94343,  -57710,   61381,   95461,  -66678,  -11242
        12,           550,   74462,   20569,  -95039,   97137,  -13065,  -70400,   12785,       0,       0,  -93802,  -44809,   61233,   95525,  -63613,  -11384,   95525,  -58494,  -11384,  -93802,  -53813,   61233,   95525,  -63613,  -11384
        13,           600,   73191,   22410,  -95608,   96636,  -11096,  -71733,   12785,       0,       0,  -93291,  -40268,   61091,   95589,  -60626,  -11515,   95589,  -55086,  -11515,  -93291,  -50013,   61091,   95589,  -60626,  -11515
        14,           650,   71894,   24243,  -96144,   96097,   -9126,  -73037,   12785,       0,       0,  -92810,  -35839,   60953,   95653,  -57714,  -11638,   95653,  -51764,  -11638,  -92810,  -46307,   60953,   95653,  -57714,  -11638
        15,           700,   70571,   26067,  -96645,   95521,   -7154,  -74311,   12785,       0,       0,  -92358,  -31519,   60820,   95717,  -54875,  -11752,   95717,  -48525,  -11752,  -92358,  -42692,   60820,   95717,  -54875,  -11752
        16,           750,   69223,   27882,  -97112,   94909,   -5183,  -75556,   12785,       0,       0,  -91936,  -27307,   60693,   95781,  -52107,  -11858,   95781,  -45368,  -11858,  -91936,  -39167,   60693,   95781,  -52107,  -11858
        17,           800,   67851,   29688,  -97544,   94260,   -3212,  -76770,   12785,       0,       0,  -91543,  -23198,   60571,   95846,  -49409,  -11958,   95846,  -42291,  -11958,  -91543,  -35728,   60571,   95846,  -49409,  -11958
        18,           850,   66454,   31482,  -97942,   93577,   -1242,  -77954,   12785,       0,       0,  -91179,  -19190,   60455,   95910,  -46779,  -12049,   95910,  -39290,  -12049,  -91179,  -32375,   60455,   95910,  -46779,  -12049
        19,           900,   65034,   33266,  -98305,   92859,     724,  -79107,   12785,       0,       0,  -90845,  -15282,   60346,   95975,  -44215,  -12137,   95975,  -36365,  -12137,  -90845,  -29104,   60346,   95975,  -44215,  -12137
        20,           950,   63590,   35037,  -98633,   92108,    2688,  -80230,   12785,       0,       0,  -90539,  -11470,   60243,   96040,  -41715,  -12218,   96040,  -33514,  -12218,  -90539,  -25914,   60243,   96040,  -41715,  -12218
        21,          1000,   62124,   36796,  -98926,   91325,    4646,  -81322,   12785,       0,       0,  -90262,   -7752,   60147,   96105,  -39279,  -12294,   96105,  -30735,  -12294,  -90262,  -22802,   60147,   96105,  -39279,  -12294
        22,          1050,   60636,   38542,  -99184,   90510,    6600,  -82383,   12785,       0,       0,  -90014,   -4126,   60059,   96170,  -36904,  -12365,   96170,  -28026,  -12365,  -90014,  -19768,   60059,   96170,  -36904,  -12365
        23,          1100,   59127,   40275,  -99406,   89664,    8547,  -83414,   12785,       0,       0,  -89793,    -589,   59979,   96236,  -34589,  -12433,   96236,  -25385,  -12433,  -89793,  -16808,   59979,   96236,  -34589,  -12433
        24,          1150,   57596,   41993,  -99594,   88789,   10487,  -84414,   12785,       0,       0,  -89601,    2860,   59908,   96301,  -32332,  -12495,   96301,  -22811,  -12495,  -89601,  -13922,   59908,   96301,  -32332,  -12495
        25,          1200,   56045,   43696,  -99746,   87886,   12418,  -85383,   12785,       0,       0,  -89437,    6224,   59846,   96366,  -30133,  -12555,   96366,  -20302,  -12555,  -89437,  -11107,   59846,   96366,  -30133,  -12555
        26,          1250,   54474,   45384,  -99863,   86955,   14341,  -86321,   12785,       0,       0,  -89300,    9505,   59795,   96431,  -27989,  -12611,   96431,  -17857,  -12611,  -89300,   -8361,   59795,   96431,  -27989,  -12611
        27,          1300,   52884,   47055,  -99944,   85997,   16255,  -87229,   12785,       0,       0,  -89190,   12705,   59755,   96497,  -25899,  -12663,   96497,  -15473,  -12663,  -89190,   -5683,   59755,   96497,  -25899,  -12663
        28,          1350,   51275,   48710,  -99989,   85013,   18157,  -88107,   12785,       0,       0,  -89107,   15826,   59727,   96562,  -23862,  -12713,   96562,  -13149,  -12713,  -89107,   -3072,   59727,   96562,  -23862,  -12713
        29,          1400,   49647,   50347,  -99999,   84005,   20049,  -88954,   12785,       0,       0,  -89051,   18869,   59712,   96627,  -21877,  -12760,   96627,  -10885,  -12760,  -89051,    -524,   59712,   96627,  -21877,  -12760
        30,          1450,   48002,   51967,  -99974,   82972,   21929,  -89770,   12785,       0,       0,  -89020,   21838,   59712,   96691,  -19942,  -12805,   96691,   -8677,  -12805,  -89020,    1960,   59712,   96691,  -19942,  -12805
        31,          1500,   46340,   53568,  -99913,   81915,   23797,  -90556,   12785,       0,       0,  -89016,   24734,   59728,   96756,  -18056,  -12848,   96756,   -6526,  -12848,  -89016,    4383,   59728,   96756,  -18056,  -12848
