         1,             0,   86607,     -17,  -86594,   99999,  -34372,  -53855,   13677,  -21958,    9532,  -99999,  -99999,  -99999,  -99999,  -99999,   87837,  -99999,  -99999,   87837,  -99999,  -99999,  -99999,  -99999,  -99999,   87837
         2,            50,   85650,    1868,  -87521,   99980,  -32479,  -55519,   13677,  -21958,    9532,  -99983,  -97048,   62874,   95038,  -99291,   87837,   95038,  -97777,   87837,  -99983,  -97530,   62874,   95038,  -98222,   87837
         3,           100,   84662,    3752,  -88417,   99914,  -30573,  -57155,   13677,  -21958,    9532,  -99643,  -91217,   62874,   95030,  -97892,   87783,   95030,  -93388,   87783,  -99643,  -92653,   62874,   95030,  -94710,   87783
         4,           150,   83644,    5635,  -89282,   99784,  -28657,  -58748,   13677,  -21958,    9532,  -98928,  -85530,   62684,   95050,  -96527,   87700,   95050,  -89107,   87700,  -98928,  -87896,   62684,   95050,  -91285,   87700
         5,           200,   82597,    7515,  -90116,   99594,  -26731,  -60300,   13677,  -21958,    9532,  -98208,  -79983,   62392,   95093,  -95196,   87645,   95093,  -84932,   87645,  -98208,  -83257,   62392,   95093,  -87946,   87645
         6,           250,   81519,    9394,  -90917,   99358,  -24796,  -61822,   13677,  -21958,    9532,  -97495,  -74574,   62198,   95148,  -93899,   87592,   95148,  -80862,   87592,  -97495,  -78732,   62198,   95148,  -84689,   87592
         7,           300,   80413,   11268,  -91686,   99082,  -22854,  -63318,   13677,  -21958,    9532,  -96806,  -69298,   62021,   95209,  -92634,   87542,   95209,  -76893,   87542,  -96806,  -74319,   62021,   95209,  -81515,   87542
         8,           350,   79279,   13139,  -92422,   98768,  -20906,  -64788,   13677,  -21958,    9532,  -96144,  -64152,   61852,   95271,  -91400,   87494,   95271,  -73024,   87494,  -96144,  -70015,   61852,   95271,  -78419,   87494
         9,           400,   78116,   15005,  -93125,   98416,  -18952,  -66231,   13677,  -21958,    9532,  -95513,  -59134,   61690,   95335,  -90198,   87450,   95335,  -69252,   87450,  -95513,  -65817,   61690,   95335,  -75402,   87450
        10,           450,   76925,   16866,  -93795,   98028,  -16993,  -67649,   13677,  -21958,    9532,  -94911,  -54239,   61533,   95398,  -89025,   87409,   95398,  -65574,   87409,  -94911,  -61723,   61533,   95398,  -72459,   87409
        11,           500,   75707,   18721,  -94432,   97601,  -15031,  -69038,   13677,  -21958,    9532,  -94340,  -49465,   61381,   95461,  -87882,   87371,   95461,  -61989,   87371,  -94340,  -57730,   61381,   95461,  -69591,   87371
        12,           550,   74462,   20569,  -95036,   97137,  -13065,  -70400,   13677,  -21958,    9532,  -93798,  -44809,   61233,   95525,  -86768,   87335,   95525,  -58494,   87335,  -93798,  -53835,   61233,   95525,  -66795,   87335
        13,           600,   73191,   22410,  -95605,   96636,  -11096,  -71733,   13677,  -21958,    9532,  -93287,  -40268,   61091,   95589,  -85682,   87302,   95589,  -55086,   87302,  -93287,  -50037,   61091,   95589,  -64069,   87302
        14,           650,   71894,   24243,  -96141,   96097,   -9126,  -73037,   13677,  -21958,    9532,  -92805,  -35839,   60953,   95653,  -84623,   87271,   95653,  -51764,   87271,  -92805,  -46332,   60953,   95653,  -61411,   87271
        15,           700,   70571,   26067,  -96643,   95521,   -7154,  -74311,   13677,  -21958,    9532,  -92353,  -31519,   60820,   95717,  -83590,   87243,   95717,  -48525,   87243,  -92353,  -42719,   60820,   95717,  -58820,   87243
        16,           750,   69223,   27882,  -97110,   94909,   -5183,  -75556,   13677,  -21958,    9532,  -91931,  -27307,   60693,   95781,  -82584,   87216,   95781,  -45368,   87216,  -91931,  -39195,   60693,   95781,  -56295,   87216
        17,           800,   67851,   29688,  -97542,   94260,   -3212,  -76770,   13677,  -21958,    9532,  -91538,  -23198,   60571,   95846,  -81602,   87191,   95846,  -42291,   87191,  -91538,  -35758,   60571,   95846,  -53832,   87191
        18,           850,   66454,   31482,  -97940,   93577,   -1242,  -77954,   13677,  -21958,    9532,  -91174,  -19190,   60455,   95910,  -80646,   87168,   95910,  -39290,   87168,  -91174,  -32406,   60455,   95910,  -51432,   87168
        19,           900,   65034,   33266,  -98304,   92859,     724,  -79107,   13677,  -21958,    9532,  -90839,  -15282,   60346,   95975,  -79714,   87146,   95975,  -36365,   87146,  -90839,  -29137,   60346,   95975,  -49092,   87146
        20,           950,   63590,   35037,  -98632,   92108,    2688,  -80230,   13677,  -21958,    9532,  -90533,  -11470,   60243,   96040,  -78805,   87126,   96040,  -33514,   87126,  -90533,  -25949,   60243,   96040,  -46811,   87126
        21,          1000,   62124,   36796,  -98925,   91325,    4646,  -81322,   13677,  -21958,    9532,  -90256,   -7752,   60147,   96105,  -77919,   87107,   96105,  -30735,   87107,  -90256,  -22839,   60147,   96105,  -44588,   87107
        22,          1050,   60636,   38542,  -99183,   90510,    6600,  -82383,   13677,  -21958,    9532,  -90007,   -4126,   60059,   96170,  -77055,   87089,   96170,  -28026,   87089,  -90007,  -19806,   60059,   96170,  -42421,   87089
        23,          1100,   59127,   40275,  -99406,   89664,    8547,  -83414,   13677,  -21958,    9532,  -89787,    -589,   59979,   96236,  -76213,   87072,   96236,  -25385,   87072,  -89787,  -16848,   59979,   96236,  -40308,   87072
        24,          1150,   57596,   41993,  -99594,   88789,   10487,  -84414,   13677,  -21958,    9532,  -89595,    2860,   59908,   96301,  -75393,   87056,   96301,  -22811,   87056,  -89595,  -13962,   59908,   96301,  -38249,   87056
        25,          1200,   56045,   43696,  -99746,   87886,   12418,  -85383,   13677,  -21958,    9532,  -89430,    6224,   59846,   96366,  -74593,   87041,   96366,  -20302,   87041,  -89430,  -11149,   59846,   96366,  -36242,   87041
        26,          1250,   54474,   45384,  -99862,   86955,   14341,  -86321,   13677,  -21958,    9532,  -89293,    9505,   59795,   96431,  -73813,   87027,   96431,  -17857,   87027,  -89293,   -8404,   59795,   96431,  -34285,   87027
        27,          1300,   52884,   47055,  -99944,   85997,   16255,  -87229,   13677,  -21958,    9532,  -89183,   12705,   59755,   96497,  -73053,   87014,   96497,  -15473,   87014,  -89183,   -5728,   59755,   96497,  -32378,   87014
        28,          1350,   51275,   48710,  -99989,   85013,   18157,  -88107,   13677,  -21958,    9532,  -89100,   15826,   59727,   96562,  -72313,   87001,   96562,  -13149,   87001,  -89100,   -3117,   59727,   96562,  -30519,   87001
        29,          1400,   49647,   50347,  -99999,   84005,   20049,  -88954,   13677,  -21958,    9532,  -89044,   18869,   59712,   96627,  -71591,   86989,   96627,  -10885,   86989,  -89044,    -571,   59712,   96627,  -28708,   86989
        30,          1450,   48002,   51967,  -99974,   82972,   21929,  -89770,   13677,  -21958,    9532,  -89013,   21838,   59712,   96691,  -70887,   86978,   96691,   -8677,   86978,  -89013,    1912,   59712,   96691,  -26942,   86978
        31,          1500,   46340,   53568,  -99913,   81915,   23797,  -90556,   13677,  -21958,    9532,  -89009,   24734,   59728,   96756,  -70201,   86967,   96756,   -6526,   86967,  -89009,    4334,   59728,   96756,  -25221,   86967
        32,          1550,   44662,   55150,  -99817,   80835,   25652,  -91312,   13677,  -21958,    9532,  -89030,   27558,   59761,   96820,  -69533,   86957,   96820,   -4429,   86957,  -89030,    6696,   59761,   96820,  -23543,   86957
        33,          1600,   42967,   56713,  -99685,   79732,   27494,  -92037,   13677,  -21958,    9532,  -89076,   30312,   59813,   96884,  -68881,   86947,   96884,   -2386,   86947,  -89076,    9000,   59813,   96884,  -21909,   86947
        34,          1650,   41258,   58255,  -99518,   78607,   29322,  -92731,   13677,  -21958,    9532,  -89146,   32998,   59887,   96948,  -68246,   86938,   96948,    -394,   86938,  -89146,   11247,   59887,   96948,  -20315,   86938
        35,          1700,   39533,   59777,  -99315,   77460,   31136,  -93395,   13677,  -21958,    9532,  -89240,   35618,   59984,   97012,  -67628,   86929,   97012,    1547,   86929,  -89240,   13438,   59984,   97012,  -18762,   86929
        36,          1750,   37795,   61277,  -99077,   76292,   32935,  -94029,   13677,  -21958,    9532,  -89356,   38173,   60108,   97075,  -67024,   86919,   97075,    3439,   86919,  -89356,   15575,   60108,   97075,  -17249,   86919
        37,          1800,   36043,   62756,  -98804,   75102,   34719,  -94631,   13677,  -21958,    9532,  -89496,   40665,   60262,   97138,  -66437,   86910,   97138,    5282,   86910,  -89496,   17660,   60262,   97138,  -15774,   86910
        38,          1850,   34279,   64212,  -98496,   73892,   36488,  -95202,   13677,  -21958,    9532,  -89656,   43096,   60449,   97201,  -65864,   86901,   97201,    7079,   86901,  -89656,   19693,   60449,   97201,  -14337,   86901
        39,          1900,   32502,   65646,  -98152,   72661,   38241,  -95743,   13677,  -21958,    9532,  -89837,   45466,   60675,   97263,  -65306,   86892,   97263,    8830,   86892,  -89837,   21676,   60675,   97263,  -12936,   86892
        40,          1950,   30714,   67056,  -97774,   71409,   39978,  -96252,   13677,  -21958,    9532,  -90038,   47778,   60944,   97325,  -64762,   86882,   97325,   10536,   86882,  -90038,   23610,   60944,   97325,  -11571,   86882
        41,          2000,   28914,   68442,  -97362,   70136,   41698,  -96729,   13677,  -21958,    9532,  -90256,   50033,   61264,   97387,  -64232,   86873,   97387,   12199,   86873,  -90256,   25496,   61264,   97387,  -10241,   86873
        42,          2050,   27105,   69804,  -96914,   68844,   43401,  -97175,   13677,  -21958,    9532,  -90491,   52232,   61641,   97448,  -63715,   86862,   97448,   13819,   86862,  -90491,   27335,   61641,   97448,   -8944,   86862
        43,          2100,   25286,   71141,  -96432,   67531,   45088,  -97589,   13677,  -21958,    9532,  -90740,   54377,   62086,   97508,  -63212,   86852,   97508,   15398,   86852,  -90740,   29130,   62086,   97508,   -7681,   86852
        44,          2150,   23458,   72453,  -95916,   66198,   46756,  -97971,   13677,  -21958,    9532,  -91001,   56469,   62611,   97569,  -62721,   86840,   97569,   16937,   86840,  -91001,   30879,   62611,   97569,   -6450,   86840
        45,          2200,   21621,   73740,  -95366,   64846,   48407,  -98321,   13677,  -21958,    9532,  -91271,   58510,   63228,   97629,  -62243,   86829,   97629,   18436,   86829,  -91271,   32586,   63228,   97629,   -5251,   86829
        46,          2250,   19777,   75000,  -94782,   63474,   50039,  -98638,   13677,  -21958,    9532,  -91546,   60500,   63958,   97688,  -61778,   86816,   97688,   19897,   86816,  -91546,   34251,   63958,   97688,   -4082,   86816
        47,          2300,   17926,   76233,  -94164,   62084,   51652,  -98923,   13677,  -21958,    9532,  -91820,   62440,   64820,   97747,  -61324,   86803,   97747,   21321,   86803,  -91820,   35874,   64820,   97747,   -2943,   86803
        48,          2350,   16068,   77439,  -93513,   60674,   53245,  -99175,   13677,  -21958,    9532,  -92086,   64333,   65843,   97806,  -60882,   86789,   97806,   22708,   86789,  -92086,   37457,   65843,   97806,   -1833,   86789
        49,          2400,   14205,   78618,  -92828,   59247,   54817,  -99394,   13677,  -21958,    9532,  -92336,   66179,   67058,   97864,  -60451,   86774,   97864,   24060,   86774,  -92336,   39002,   67058,   97864,    -752,   86774
        50,          2450,   12337,   79769,  -92111,   57803,   56368,  -99579,   13677,  -21958,    9532,  -92555,   67980,   68502,   97922,  -60031,   86758,   97922,   25377,   86758,  -92555,   40508,   68502,   97922,     301,   86758
        51,          2500,   10464,   80891,  -91361,   56342,   57897,  -99731,   13677,  -21958,    9532,  -92728,   69736,   70214,   97979,  -59622,   86741,   97979,   26660,   86741,  -92728,   41977,   70214,   97979,    1328,   86741
        52,          2550,    8588,   81985,  -90578,   54865,   59402,  -99849,   13677,  -21958,    9532,  -92831,   71449,   72224,   98035,  -59223,   86723,   98035,   27910,   86723,  -92831,   43409,   72224,   98035,    2328,   86723
        53,          2600,    6708,   83050,  -89763,   53373,   60883,  -99933,   13677,  -21958,    9532,  -92839,   73119,   74541,   98092,  -58835,   86704,   98092,   29128,   86704,  -92839,   44806,   74541,   98092,    3303,   86704
        54,          2650,    4827,   84085,  -88917,   51867,   62338,  -99983,   13677,  -21958,    9532,  -92724,   74749,   77126,   98147,  -58457,   86685,   98147,   30315,   86685,  -92724,   46169,   77126,   98147,    4252,   86685
        55,          2700,    2943,   85090,  -88038,   50347,   63769,  -99999,   13677,  -21958,    9532,  -92465,   76338,   79879,   98202,  -58088,   86665,   98202,   31471,   86665,  -92465,   47498,   79879,   98202,    5177,   86665
        56,          2750,    1058,   86065,  -87129,   48812,   65174,  -99981,   13677,  -21958,    9532,  -92054,   77887,   82647,   98257,  -57729,   86644,   98257,   32598,   86644,  -92054,   48795,   82647,   98257,    6078,   86644
