Time,SBUS A          V-node,SBUS B          V-node,SBUS C          V-node,SBUS A 22   A I-branch,SBUS B 22   B I-branch,SBUS C 22   C I-branch,FAULTA        I-branch,FAULTB        I-branch,FAULTC        I-branch,TACS   PV001V I-branch,TACS   PV001I I-branch,TACS   PV001W I-branch,TACS   PV002V I-branch,TACS   PV002I I-branch,TACS   PV002W I-branch,TACS   ST001V I-branch,TACS   ST001I I-branch,TACS   ST001W I-branch,TACS   ST002V I-branch,TACS   ST002I I-branch,TACS   ST002W I-branch,TACS   ST003V I-branch,TACS   ST003I I-branch,TACS   ST003W I-branch
4150,-49445,99996,-50555,4009,93842,-31699,2223,0,0,-66517,74906,99822,99372,27555,-21902,99372,54078,-21902,-66517,74663,99822,99372,27555,-21902
4200,-51075,99990,-48920,3386,94471,-31371,2223,0,0,-65428,75535,99749,99404,27986,-22066,99404,54599,-22066,-65428,75291,99749,99404,27986,-22066
4250,-52686,99949,-47268,2763,95068,-31033,2223,0,0,-64336,76148,99666,99435,28406,-22234,99435,55106,-22234,-64336,75904,99666,99435,28406,-22234
4300,-54279,99872,-45598,2140,95634,-30685,2223,0,0,-63244,76747,99573,99465,28815,-22409,99465,55600,-22409,-63244,76501,99573,99465,28815,-22409
4350,-55852,99760,-43913,1516,96168,-30328,2223,0,0,-62151,77330,99472,99495,29213,-22587,99495,56081,-22587,-62151,77084,99472,99495,29214,-22587
4400,-57406,99613,-42211,893,96668,-29960,2223,0,0,-61057,77899,99364,99523,29602,-22771,99523,56550,-22771,-61057,77652,99364,99523,29602,-22771
4450,-58939,99430,-40495,270,97136,-29583,2223,0,0,-59965,78454,99249,99550,29979,-22958,99550,57007,-22958,-59965,78207,99249,99550,29979,-22958
4500,-60451,99211,-38765,-352,97570,-29197,2223,0,0,-58874,78996,99127,99576,30348,-23149,99576,57451,-23149,-58874,78747,99127,99576,30348,-23149
4550,-61942,98958,-37020,-973,97969,-28801,2223,0,0,-57785,79524,99000,99601,30706,-23343,99601,57884,-23343,-57785,79275,99000,99601,30706,-23343
4600,-63410,98669,-35263,-1592,98334,-28395,2223,0,0,-56699,80039,98867,99626,31055,-23540,99626,58306,-23540,-56699,79789,98867,99626,31055,-23540
4650,-64857,98345,-33493,-2210,98663,-27981,2223,0,0,-55616,80541,98730,99649,31396,-23740,99649,58717,-23740,-55616,80290,98730,99649,31396,-23740
4700,-66280,97987,-31711,-2826,98957,-27557,2223,0,0,-54536,81031,98588,99672,31727,-23942,99672,59118,-23942,-54536,80780,98588,99672,31727,-23942
4750,-67679,97593,-29918,-3439,99215,-27124,2223,0,0,-53461,81509,98442,99693,32050,-24148,99693,59508,-24148,-53461,81257,98442,99693,32050,-24148
4800,-69055,97165,-28114,-4051,99437,-26683,2223,0,0,-52390,81975,98293,99714,32364,-24354,99714,59887,-24354,-52390,81722,98293,99714,32364,-24354
4850,-70406,96702,-26300,-4659,99623,-26232,2223,0,0,-51325,82429,98140,99734,32671,-24563,99734,60257,-24563,-51325,82176,98140,99734,32671,-24563
4900,-71732,96205,-24477,-5265,99772,-25773,2223,0,0,-50265,82872,97984,99753,32969,-24773,99753,60618,-24773,-50265,82619,97984,99753,32969,-24773
4950,-73032,95674,-22645,-5867,99884,-25306,2223,0,0,-49212,83305,97826,99772,33260,-24985,99772,60969,-24985,-49212,83050,97826,99772,33260,-24985
5000,-74307,95108,-20805,-6466,99959,-24830,2223,0,0,-48166,83726,97665,99790,33543,-25198,99790,61311,-25198,-48166,83471,97665,99790,33543,-25198
5050,-75555,94509,-18958,-7061,99997,-24346,2223,0,0,-47126,84137,97502,99807,33819,-25413,99807,61645,-25413,-47126,83882,97502,99807,33819,-25413
5100,-76776,93877,-17104,-7653,99998,-23854,2223,0,0,-46095,84538,97336,99823,34088,-25628,99823,61969,-25628,-46095,84282,97336,99823,34088,-25628
5150,-77970,93211,-15244,-8241,99963,-23354,2223,0,0,-45071,84930,97169,99838,34350,-25843,99838,62286,-25843,-45071,84673,97169,99838,34350,-25843
5200,-79137,92512,-13378,-8824,99891,-22847,2223,0,0,-44056,85311,97001,99853,34605,-26059,99853,62594,-26059,-44056,85054,97001,99853,34605,-26059
5250,-80275,91780,-11508,-9403,99782,-22332,2223,0,0,-43051,85683,96830,99867,34854,-26275,99867,62894,-26275,-43051,85426,96830,99867,34854,-26275
5300,-81385,91015,-9634,-9978,99637,-21810,2223,0,0,-42054,86046,96659,99880,35096,-26493,99880,63187,-26493,-42054,85788,96659,99880,35096,-26493
5350,-82466,90218,-7756,-10548,99456,-21281,2223,0,0,-41068,86400,96486,99893,35332,-26709,99893,63472,-26709,-41068,86141,96486,99893,35332,-26709
5400,-83517,89389,-5875,-11113,99238,-20745,2223,0,0,-40091,86745,96312,99905,35562,-26926,99905,63750,-26926,-40091,86486,96312,99905,35562,-26926
5450,-84539,88528,-3993,-11673,98985,-20202,2223,0,0,-39125,87082,96138,99916,35786,-27142,99916,64020,-27142,-39125,86822,96138,99916,35786,-27142
5500,-85531,87636,-2109,-12228,98697,-19653,2223,0,0,-38170,87410,95962,99926,36004,-27358,99926,64284,-27358,-38170,87150,95962,99926,36004,-27358
5550,-86492,86713,-224,-12778,98373,-19098,2223,0,0,-37227,87731,95786,99936,36217,-27573,99936,64541,-27573,-37227,87470,95786,99936,36217,-27573
5600,-87423,85759,1661,-13322,98015,-18536,2223,0,0,-36295,88043,95610,99945,36424,-27786,99945,64792,-27786,-36295,87782,95610,99945,36424,-27786
5650,-88322,84774,3545,-13861,97622,-17969,2223,0,0,-35375,88348,95433,99953,36627,-27998,99953,65036,-27998,-35375,88086,95433,99953,36627,-27998
5700,-89190,83759,5428,-14394,97195,-17396,2223,0,0,-34467,88645,95255,99960,36823,-28210,99960,65274,-28210,-34467,88383,95255,99960,36824,-28210
5750,-90027,82715,7309,-14922,96734,-16818,2223,0,0,-33572,88934,95078,99967,37015,-28419,99967,65506,-28419,-33572,88672,95078,99967,37015,-28419
5800,-90831,81641,9188,-15443,96239,-16235,2223,0,0,-32690,89217,94900,99973,37203,-28626,99973,65732,-28626,-32690,88954,94900,99973,37203,-28626
5850,-91604,80538,11063,-15958,95711,-15646,2223,0,0,-31821,89493,94723,99979,37385,-28832,99979,65952,-28832,-31821,89230,94723,99979,37385,-28832
5900,-92343,79407,12934,-16467,95149,-15053,2223,0,0,-30965,89761,94545,99983,37563,-29035,99983,66167,-29035,-30965,89498,94545,99983,37563,-29035
5950,-93050,78247,14801,-16970,94556,-14456,2223,0,0,-30123,90024,94368,99987,37736,-29236,99987,66376,-29236,-30123,89760,94368,99987,37736,-29236
6000,-93724,77059,16662,-17465,93929,-13854,2223,0,0,-29295,90279,94190,99991,37905,-29434,99991,66580,-29434,-29295,90015,94190,99991,37905,-29434
6050,-94365,75844,18518,-17954,93271,-13248,2223,0,0,-28482,90529,94013,99994,38070,-29630,99994,66779,-29630,-28482,90264,94013,99994,38070,-29630
6100,-94972,74602,20367,-18436,92580,-12638,2223,0,0,-27682,90772,93837,99996,38231,-29820,99996,66973,-29820,-27682,90507,93837,99996,38231,-29820
6150,-95545,73334,22208,-18911,91858,-12025,2223,0,0,-26897,91009,93661,99997,38387,-30010,99997,67162,-30010,-26897,90744,93661,99997,38387,-30010
6200,-96084,72040,24042,-19379,91105,-11408,2223,0,0,-26128,91241,93485,99998,38540,-30196,99998,67347,-30196,-26128,90975,93485,99998,38540,-30196
6250,-96589,70720,25868,-19839,90320,-10788,2223,0,0,-25373,91466,93310,99999,38689,-30378,99999,67527,-30378,-25373,91201,93310,99999,38689,-30378
6300,-97060,69375,27684,-20292,89505,-10165,2223,0,0,-24633,91686,93135,99998,38834,-30555,99998,67702,-30555,-24633,91421,93135,99998,38834,-30555
6350,-97497,68005,29490,-20736,88658,-9539,2223,0,0,-23908,91901,92961,99997,38976,-30729,99997,67874,-30729,-23908,91635,92961,99997,38976,-30729
6400,-97898,66611,31286,-21173,87782,-8910,2223,0,0,-23199,92111,92788,99996,39114,-30900,99996,68041,-30900,-23199,91844,92788,99996,39114,-30900
6450,-98265,65193,33070,-21602,86875,-8280,2223,0,0,-22506,92315,92616,99994,39249,-31067,99994,68204,-31067,-22506,92048,92616,99994,39249,-31067
6500,-98597,63752,34843,-22022,85938,-7647,2223,0,0,-21828,92514,92444,99992,39381,-31229,99992,68362,-31229,-21828,92247,92444,99992,39381,-31229
6550,-98894,62289,36604,-22434,84972,-7012,2223,0,0,-21166,92708,92273,99989,39509,-31387,99989,68517,-31387,-21166,92441,92273,99989,39509,-31387
6600,-99156,60803,38351,-22837,83976,-6376,2223,0,0,-20520,92898,92103,99986,39634,-31542,99986,68669,-31542,-20520,92630,92103,99986,39634,-31542
6650,-99383,59296,40085,-23231,82951,-5738,2223,0,0,-19890,93082,91935,99983,39756,-31692,99983,68816,-31692,-19890,92814,91935,99983,39756,-31692
6700,-99574,57768,41805,-23617,81897,-5098,2223,0,0,-19276,93262,91767,99979,39876,-31838,99979,68960,-31838,-19276,92994,91767,99979,39876,-31838
6750,-99730,56219,43510,-23993,80814,-4458,2223,0,0,-18678,93438,91600,99974,39992,-31979,99974,69101,-31979,-18678,93170,91600,99974,39992,-31979
6800,-99851,54651,45199,-24360,79703,-3817,2223,0,0,-18096,93610,91434,99970,40106,-32116,99970,69238,-32116,-18096,93341,91434,99970,40106,-32116
6850,-99936,53062,46872,-24718,78564,-3175,2223,0,0,-17530,93777,91270,99965,40216,-32249,99965,69372,-32249,-17530,93508,91270,99965,40216,-32249
6900,-99985,51455,48529,-25066,77397,-2533,2223,0,0,-16981,93940,91107,99959,40325,-32377,99959,69503,-32377,-16981,93671,91107,99959,40325,-32377
6950,-99999,49830,50168,-25404,76203,-1890,2223,0,0,-16448,94099,90945,99954,40430,-32502,99954,69630,-32502,-16448,93830,90945,99954,40430,-32502
7000,-99978,48187,51790,-25733,74982,-1248,2223,0,0,-15931,94254,90784,99948,40533,-32622,99948,69755,-32622,-15931,93984,90784,99948,40534,-32622
7050,-99921,46527,53393,-26052,73734,-605,2223,0,0,-15430,94405,90625,99942,40634,-32738,99942,69877,-32738,-15430,94136,90625,99942,40634,-32738
7100,-99828,44850,54977,-26360,72460,36,2223,0,0,-14945,94553,90467,99935,40733,-32849,99935,69996,-32849,-14945,94283,90467,99935,40733,-32849
7150,-99700,43158,56542,-26659,71160,678,2223,0,0,-14476,94697,90310,99928,40829,-32955,99928,70112,-32955,-14476,94427,90310,99928,40829,-32955
7200,-99537,41450,58086,-26947,69835,1318,2223,0,0,-14024,94837,90155,99922,40922,-33059,99922,70225,-33059,-14024,94567,90155,99922,40922,-33059
7250,-99338,39727,59610,-27225,68484,1957,2223,0,0,-13587,94974,90002,99915,41014,-33157,99915,70335,-33157,-13587,94703,90002,99915,41014,-33157
7300,-99104,37991,61113,-27492,67110,2595,2223,0,0,-13166,95107,89850,99907,41103,-33251,99907,70443,-33251,-13166,94837,89850,99907,41103,-33251
7350,-98835,36240,62594,-27749,65711,3232,2223,0,0,-12761,95238,89699,99900,41191,-33342,99900,70549,-33342,-12761,94967,89699,99900,41191,-33342
7400,-98530,34477,64053,-27995,64289,3866,2223,0,0,-12372,95365,89551,99892,41276,-33429,99892,70652,-33429,-12372,95094,89551,99892,41276,-33429
7450,-98191,32702,65489,-28231,62844,4499,2223,0,0,-11999,95488,89404,99884,41359,-33510,99884,70753,-33510,-11999,95217,89404,99884,41359,-33510
7500,-97817,30915,66902,-28456,61376,5129,2223,0,0,-11640,95609,89258,99877,41441,-33588,99877,70851,-33588,-11640,95338,89258,99877,41441,-33588
7550,-97408,29117,68291,-28670,59887,5757,2223,0,0,-11297,95727,89115,99869,41521,-33661,99869,70947,-33661,-11297,95455,89115,99869,41521,-33661
7600,-96964,27309,69655,-28873,58377,6383,2223,0,0,-10970,95842,88973,99860,41598,-33731,99860,71041,-33731,-10970,95570,88973,99860,41598,-33731
7650,-96486,25491,70995,-29065,56845,7006,2223,0,0,-10657,95954,88833,99852,41674,-33797,99852,71133,-33797,-10657,95682,88833,99852,41674,-33797
7700,-95974,23663,72310,-29246,55294,7625,2223,0,0,-10359,96063,88695,99844,41749,-33857,99844,71223,-33857,-10359,95791,88695,99844,41749,-33857
7750,-95427,21828,73599,-29416,53722,8241,2223,0,0,-10075,96170,88559,99835,41821,-33914,99835,71311,-33914,-10075,95898,88559,99835,41821,-33914
7800,-94847,19985,74862,-29575,52132,8854,2223,0,0,-9806,96274,88425,99827,41892,-33968,99827,71396,-33968,-9806,96002,88425,99827,41892,-33968
7850,-94233,18134,76098,-29723,50524,9463,2223,0,0,-9551,96375,88294,99818,41961,-34016,99818,71480,-34016,-9551,96103,88294,99818,41961,-34016
7900,-93585,16278,77308,-29859,48898,10068,2223,0,0,-9310,96474,88164,99809,42029,-34061,99809,71562,-34061,-9310,96202,88164,99809,42029,-34061
7950,-92904,14415,78489,-29984,47254,10669,2223,0,0,-9083,96571,88036,99801,42096,-34102,99801,71642,-34102,-9083,96298,88036,99801,42096,-34102
8000,-92190,12547,79643,-30099,45594,11266,2223,0,0,-8869,96665,87910,99792,42160,-34138,99792,71720,-34138,-8869,96392,87910,99792,42160,-34138
8050,-91444,10675,80769,-30201,43918,11857,2223,0,0,-8668,96756,87787,99783,42224,-34171,99783,71797,-34171,-8668,96483,87787,99783,42224,-34171
8100,-90665,8799,81866,-30293,42227,12445,2223,0,0,-8480,96846,87666,99774,42286,-34199,99774,71872,-34199,-8480,96573,87666,99774,42286,-34199
