Time,SBUS A          V-node,SBUS B          V-node,SBUS C          V-node,SBUS A 22   A I-branch,SBUS B 22   B I-branch,SBUS C 22   C I-branch,FAULTA        I-branch,FAULTB        I-branch,FAULTC        I-branch,TACS   PV001V I-branch,TACS   PV001I I-branch,TACS   PV001W I-branch,TACS   PV002V I-branch,TACS   PV002I I-branch,TACS   PV002W I-branch,TACS   ST001V I-branch,TACS   ST001I I-branch,TACS   ST001W I-branch,TACS   ST002V I-branch,TACS   ST002I I-branch,TACS   ST002W I-branch,TACS   ST003V I-branch,TACS   ST003I I-branch,TACS   ST003W I-branch
750,69223,27882,-97110,18367,-5336,-15527,2934,0,0,-92983,-27307,60693,95781,-50803,-55589,95781,-45368,-55589,-92983,-39167,60693,95781,-50803,-55589
800,67851,29687,-97542,18265,-3369,-15734,2934,0,0,-92641,-23198,60571,95846,-48032,-55804,95846,-42291,-55804,-92641,-35728,60571,95846,-48032,-55804
850,66454,31482,-97940,18157,-1402,-15935,2934,0,0,-92324,-19190,60455,95910,-45330,-56002,95910,-39290,-56002,-92324,-32375,60455,95910,-45330,-56002
900,65034,33265,-98304,18045,561,-16131,2934,0,0,-92033,-15282,60346,95975,-42696,-56191,95975,-36365,-56191,-92033,-29104,60346,95975,-42696,-56191
950,63590,35037,-98632,17926,2521,-16322,2934,0,0,-91767,-11470,60243,96040,-40129,-56366,96040,-33514,-56366,-91767,-25914,60243,96040,-40129,-56366
1000,62124,36796,-98925,17803,4477,-16508,2934,0,0,-91526,-7752,60147,96105,-37626,-56532,96105,-30735,-56532,-91526,-22802,60147,96105,-37626,-56532
1050,60636,38542,-99183,17675,6427,-16689,2934,0,0,-91310,-4126,60059,96170,-35187,-56686,96170,-28026,-56686,-91310,-19768,60059,96170,-35187,-56686
1100,59127,40274,-99406,17542,8371,-16864,2934,0,0,-91118,-589,59979,96236,-32808,-56832,96236,-25385,-56832,-91118,-16808,59979,96236,-32808,-56832
1150,57596,41992,-99594,17404,10308,-17034,2934,0,0,-90951,2860,59908,96301,-30490,-56967,96301,-22811,-56967,-90951,-13922,59908,96301,-30490,-56967
1200,56045,43696,-99746,17262,12236,-17199,2934,0,0,-90808,6224,59846,96366,-28231,-57097,96366,-20302,-57097,-90808,-11107,59846,96366,-28231,-57097
1250,54474,45383,-99862,17116,14156,-17359,2934,0,0,-90689,9505,59795,96431,-26029,-57217,96431,-17857,-57217,-90689,-8361,59795,96431,-26029,-57217
1300,52884,47055,-99944,16965,16066,-17514,2934,0,0,-90593,12705,59755,96497,-23882,-57331,96497,-15473,-57331,-90593,-5683,59755,96497,-23882,-57331
1350,51275,48710,-99989,16810,17966,-17663,2934,0,0,-90521,15826,59727,96562,-21790,-57440,96562,-13149,-57440,-90521,-3072,59727,96562,-21790,-57440
1400,49647,50347,-99999,16652,19855,-17807,2934,0,0,-90472,18869,59712,96627,-19750,-57541,96627,-10885,-57541,-90472,-524,59712,96627,-19750,-57541
1450,48002,51967,-99974,16489,21732,-17946,2934,0,0,-90446,21838,59712,96691,-17763,-57638,96691,-8677,-57638,-90446,1960,59712,96691,-17763,-57638
1500,46340,53568,-99913,16323,23597,-18080,2934,0,0,-90442,24734,59728,96756,-15825,-57730,96756,-6526,-57730,-90442,4383,59728,96756,-15825,-57730
1550,44662,55150,-99817,16153,25449,-18208,2934,0,0,-90460,27558,59761,96820,-13937,-57818,96820,-4429,-57818,-90460,6746,59761,96820,-13937,-57818
1600,42967,56712,-99685,15980,27288,-18332,2934,0,0,-90500,30312,59813,96884,-12097,-57903,96884,-2386,-57903,-90500,9051,59813,96884,-12097,-57903
1650,41258,58255,-99518,15803,29113,-18450,2934,0,0,-90561,32998,59887,96948,-10304,-57986,96948,-394,-57986,-90561,11299,59887,96948,-10304,-57986
1700,39533,59776,-99315,15622,30923,-18563,2934,0,0,-90642,35618,59984,97012,-8556,-58066,97012,1547,-58066,-90642,13491,59984,97012,-8556,-58066
1750,37795,61277,-99077,15439,32720,-18671,2934,0,0,-90744,38173,60108,97075,-6852,-58144,97075,3439,-58144,-90744,15630,60108,97075,-6852,-58144
1800,36043,62755,-98804,15252,34501,-18773,2934,0,0,-90865,40665,60262,97138,-5192,-58225,97138,5282,-58225,-90865,17715,60262,97138,-5192,-58225
1850,34279,64212,-98496,15061,36267,-18871,2934,0,0,-91004,43096,60449,97201,-3574,-58303,97201,7079,-58303,-91004,19749,60449,97201,-3574,-58303
1900,32502,65645,-98152,14868,38017,-18962,2934,0,0,-91162,45466,60675,97263,-1997,-58383,97263,8830,-58383,-91162,21733,60675,97263,-1997,-58383
1950,30714,67055,-97774,14671,39751,-19049,2934,0,0,-91336,47778,60944,97325,-461,-58463,97325,10536,-58463,-91336,23668,60944,97325,-461,-58463
2000,28914,68442,-97362,14471,41468,-19130,2934,0,0,-91526,50033,61264,97387,1037,-58548,97387,12199,-58548,-91526,25555,61264,97387,1037,-58548
2050,27105,69804,-96914,14267,43169,-19206,2934,0,0,-91730,52232,61641,97448,2496,-58636,97448,13819,-58636,-91730,27395,61641,97448,2496,-58636
2100,25286,71141,-96432,14061,44853,-19277,2934,0,0,-91947,54377,62086,97508,3918,-58728,97508,15398,-58728,-91947,29190,62086,97508,3918,-58728
2150,23458,72453,-95916,13851,46519,-19342,2934,0,0,-92174,56469,62611,97569,5303,-58825,97569,16937,-58825,-92174,30941,62611,97569,5303,-58825
2200,21621,73739,-95366,13638,48166,-19401,2934,0,0,-92409,58510,63228,97629,6654,-58927,97629,18436,-58927,-92409,32648,63228,97629,6654,-58927
2250,19777,74999,-94782,13423,49796,-19455,2934,0,0,-92648,60500,63958,97688,7969,-59035,97688,19897,-59035,-92648,34314,63958,97688,7969,-59035
2300,17926,76232,-94164,13204,51406,-19504,2934,0,0,-92886,62440,64820,97747,9251,-59151,97747,21321,-59151,-92886,35938,64820,97747,9251,-59151
2350,16068,77439,-93513,12982,52996,-19547,2934,0,0,-93118,64333,65843,97806,10500,-59272,97806,22708,-59272,-93118,37522,65843,97806,10500,-59272
2400,14205,78618,-92828,12758,54566,-19584,2934,0,0,-93335,66179,67058,97864,11718,-59402,97864,24060,-59402,-93335,39067,67058,97864,11718,-59402
2450,12337,79768,-92111,12531,56115,-19615,2934,0,0,-93526,67980,68502,97922,12903,-59539,97922,25377,-59539,-93526,40574,68502,97922,12903,-59539
2500,10464,80891,-91361,12301,57641,-19641,2934,0,0,-93676,69736,70214,97979,14059,-59685,97979,26660,-59685,-93676,42043,70214,97979,14059,-59685
2550,8588,81985,-90578,12069,59143,-19661,2934,0,0,-93766,71449,72224,98035,15185,-59837,98035,27910,-59837,-93766,43477,72224,98035,15185,-59837
2600,6708,83049,-89763,11834,60622,-19676,2934,0,0,-93773,73119,74541,98092,16282,-59998,98092,29128,-59998,-93773,44875,74541,98092,16282,-59998
2650,4827,84084,-88917,11597,62075,-19684,2934,0,0,-93673,74749,77126,98147,17350,-60163,98147,30315,-60163,-93673,46238,77126,98147,17350,-60163
2700,2943,85090,-88038,11358,63503,-19687,2934,0,0,-93447,76338,79879,98202,18392,-60338,98202,31471,-60338,-93447,47568,79879,98202,18392,-60338
2750,1058,86065,-87129,11117,64906,-19684,2934,0,0,-93089,77887,82647,98257,19406,-60520,98257,32598,-60520,-93089,48865,82647,98257,19406,-60520
2800,-826,87009,-86188,10873,66285,-19675,2934,0,0,-92610,79399,85265,98311,20394,-60709,98311,33695,-60709,-92610,50130,85265,98311,20394,-60709
2850,-2711,87923,-85217,10627,67639,-19660,2934,0,0,-92033,80873,87611,98365,21357,-60908,98365,34765,-60908,-92033,51363,87611,98365,21357,-60908
2900,-4595,88805,-84216,10378,68969,-19639,2934,0,0,-91385,82311,89636,98418,22295,-61118,98418,35806,-61118,-91385,52566,89636,98418,22295,-61118
2950,-6477,89656,-83185,10127,70274,-19613,2934,0,0,-90691,83713,91347,98471,23209,-61338,98471,36821,-61338,-90691,53740,91347,98471,23209,-61338
3000,-8357,90474,-82124,9873,71554,-19580,2934,0,0,-89964,85081,92783,98522,24099,-61572,98522,37810,-61572,-89964,54884,92783,98522,24099,-61572
3050,-10233,91261,-81034,9617,72809,-19542,2934,0,0,-89213,86415,93990,98574,24967,-61820,98574,38773,-61820,-89213,56001,93990,98574,24967,-61820
3100,-12106,92015,-79915,9359,74038,-19497,2934,0,0,-88441,87715,95007,98624,25811,-62078,98624,39711,-62078,-88441,57089,95007,98624,25811,-62078
3150,-13975,92737,-78768,9099,75241,-19447,2934,0,0,-87650,88984,95867,98674,26634,-62350,98674,40625,-62350,-87650,58151,95867,98674,26634,-62350
3200,-15839,93426,-77592,8837,76417,-19391,2934,0,0,-86840,90222,96598,98723,27436,-62633,98723,41515,-62633,-86840,59187,96598,98723,27436,-62633
3250,-17697,94081,-76390,8573,77566,-19329,2934,0,0,-86013,91429,97219,98771,28217,-62929,98771,42382,-62929,-86013,60197,97219,98771,28217,-62929
3300,-19549,94703,-75160,8306,78688,-19262,2934,0,0,-85168,92606,97747,98819,28977,-63236,98819,43227,-63236,-85168,61182,97747,98819,28977,-63236
3350,-21394,95292,-73903,8039,79784,-19189,2934,0,0,-84307,93754,98195,98865,29718,-63555,98865,44049,-63555,-84307,62143,98195,98865,29718,-63555
3400,-23232,95846,-72620,7769,80853,-19110,2934,0,0,-83429,94874,98574,98911,30440,-63886,98911,44851,-63886,-83429,63080,98574,98911,30440,-63886
3450,-25061,96366,-71311,7497,81895,-19025,2934,0,0,-82537,95966,98893,98956,31143,-64227,98956,45632,-64227,-82537,63994,98893,98956,31143,-64227
3500,-26881,96853,-69977,7224,82910,-18935,2934,0,0,-81632,97031,99158,99000,31828,-64581,99000,46392,-64581,-81632,64885,99158,99000,31828,-64581
3550,-28692,97304,-68618,6948,83899,-18839,2934,0,0,-80713,98070,99378,99043,32495,-64948,99043,47133,-64948,-80713,65754,99378,99043,32495,-64948
3600,-30492,97722,-67235,6672,84862,-18737,2934,0,0,-79782,98949,99557,99085,33145,-65326,99085,47854,-65326,-79782,66602,99557,99085,33145,-65326
3650,-32282,98104,-65828,6393,85797,-18631,2934,0,0,-78840,99547,99700,99126,33778,-65714,99126,48557,-65714,-78840,67429,99700,99126,33778,-65714
3700,-34060,98452,-64397,6113,86706,-18518,2934,0,0,-77888,99888,99811,99166,34394,-66116,99166,49241,-66116,-77888,68235,99811,99166,34394,-66116
3750,-35826,98764,-62944,5831,87588,-18400,2934,0,0,-76928,99999,99894,99205,34994,-66527,99205,49908,-66527,-76928,69022,99894,99205,34994,-66527
3800,-37579,99042,-61468,5548,88443,-18277,2934,0,0,-75961,99899,99950,99243,35579,-66948,99243,50558,-66948,-75961,69789,99950,99243,35579,-66948
3850,-39319,99284,-59971,5264,89270,-18149,2934,0,0,-74988,99611,99985,99280,36149,-67380,99280,51190,-67380,-74988,70537,99985,99280,36149,-67380
3900,-41045,99491,-58452,4978,90070,-18015,2934,0,0,-74009,99152,99999,99316,36704,-67825,99316,51806,-67825,-74009,71267,99999,99316,36704,-67825
3950,-42757,99663,-56912,4692,90842,-17876,2934,0,0,-73026,98539,99994,99350,37244,-68276,99350,52407,-68276,-73026,71979,99994,99350,37244,-68276
4000,-44453,99800,-55352,4404,91585,-17732,2934,0,0,-72038,97786,99973,99384,37771,-68737,99384,52991,-68737,-72038,72673,99973,99384,37771,-68737
4050,-46133,99900,-53772,4115,92300,-17583,2934,0,0,-71047,96908,99938,99416,38284,-69205,99416,53561,-69205,-71047,73350,99938,99416,38284,-69205
4100,-47797,99966,-52174,3826,92984,-17428,2934,0,0,-70053,95916,99889,99447,38783,-69683,99447,54116,-69683,-70053,74010,99889,99447,38783,-69683
4150,-49445,99996,-50556,3536,93639,-17269,2934,0,0,-69057,94822,99828,99477,39270,-70168,99477,54656,-70168,-69057,74654,99828,99477,39270,-70168
4200,-51074,99990,-48921,3246,94263,-17104,2934,0,0,-68059,93636,99756,99506,39744,-70657,99506,55182,-70657,-68059,75283,99756,99506,39744,-70657
4250,-52685,99949,-47269,2955,94856,-16934,2934,0,0,-67060,92368,99674,99534,40206,-71153,99534,55695,-71153,-67060,75895,99674,99534,40206,-71153
4300,-54278,99872,-45599,2664,95417,-16760,2934,0,0,-66061,91027,99583,99561,40655,-71655,99561,56195,-71655,-66061,76493,99583,99561,40655,-71655
4350,-55851,99760,-43914,2373,95946,-16580,2934,0,0,-65061,89619,99484,99586,41094,-72161,99586,56681,-72161,-65061,77075,99484,99586,41094,-72161
4400,-57405,99612,-42212,2082,96442,-16396,2934,0,0,-64061,88153,99377,99611,41521,-72669,99611,57155,-72669,-64061,77644,99377,99611,41521,-72669
4450,-58938,99429,-40496,1792,96904,-16207,2934,0,0,-63063,86635,99263,99635,41936,-73182,99635,57617,-73182,-63063,78198,99263,99635,41936,-73182
4500,-60450,99211,-38766,1502,97332,-16013,2934,0,0,-62066,85071,99143,99658,42342,-73697,99658,58067,-73697,-62066,78739,99143,99658,42342,-73697
4550,-61941,98958,-37021,1212,97725,-15814,2934,0,0,-61071,83466,99017,99680,42736,-74215,99680,58505,-74215,-61071,79266,99017,99680,42736,-74215
4600,-63410,98669,-35264,923,98084,-15611,2934,0,0,-60078,81827,98886,99701,43121,-74735,99701,58932,-74735,-60078,79780,98886,99701,43121,-74735
4650,-64856,98345,-33494,636,98407,-15403,2934,0,0,-59088,80157,98750,99721,43495,-75255,99721,59348,-75255,-59088,80282,98750,99721,43495,-75255
4700,-66279,97986,-31712,349,98694,-15190,2934,0,0,-58102,78461,98610,99741,43860,-75775,99741,59754,-75775,-58102,80771,98610,99741,43860,-75775
4750,-67679,97593,-29919,63,98944,-14973,2934,0,0,-57119,76742,98465,99759,44216,-76298,99759,60149,-76298,-57119,81248,98465,99759,44216,-76298
4800,-69054,97165,-28115,-222,99158,-14752,2934,0,0,-56141,75006,98317,99777,44563,-76818,99777,60533,-76818,-56141,81713,98317,99777,44563,-76818
4850,-70405,96702,-26301,-505,99336,-14526,2934,0,0,-55167,73254,98166,99794,44900,-77340,99794,60908,-77340,-55167,82167,98166,99794,44900,-77340
4900,-71731,96205,-24478,-787,99476,-14296,2934,0,0,-54199,71491,98011,99810,45229,-77860,99810,61274,-77860,-54199,82610,98011,99810,45229,-77860
4950,-73032,95674,-22646,-1067,99579,-14061,2934,0,0,-53236,69719,97854,99826,45550,-78380,99826,61630,-78380,-53236,83041,97854,99826,45550,-78380
5000,-74306,95108,-20806,-1346,99646,-13823,2934,0,0,-52279,67940,97694,99841,45862,-78898,99841,61976,-78898,-52279,83462,97694,99841,45862,-78898
5050,-75555,94509,-18959,-1622,99674,-13581,2934,0,0,-51329,66158,97532,99855,46166,-79416,99855,62314,-79416,-51329,83873,97532,99855,46166,-79416
5100,-76776,93877,-17105,-1897,99666,-13334,2934,0,0,-50385,64374,97367,99868,46463,-79929,99868,62643,-79929,-50385,84273,97367,99868,46463,-79929
5150,-77970,93211,-15245,-2170,99620,-13084,2934,0,0,-49449,62591,97201,99881,46752,-80442,99881,62964,-80442,-49449,84664,97201,99881,46752,-80442
5200,-79136,92512,-13380,-2441,99538,-12830,2934,0,0,-48520,60810,97033,99893,47033,-80952,99893,63277,-80952,-48520,85045,97033,99893,47033,-80952
5250,-80274,91780,-11509,-2709,99418,-12572,2934,0,0,-47599,59033,96863,99905,47307,-81461,99905,63582,-81461,-47599,85416,96863,99905,47307,-81461
5300,-81384,91015,-9635,-2976,99262,-12311,2934,0,0,-46687,57262,96692,99916,47575,-81964,99916,63879,-81964,-46687,85779,96692,99916,47575,-81964
5350,-82465,90218,-7757,-3240,99070,-12046,2934,0,0,-45783,55498,96520,99926,47835,-82465,99926,64168,-82465,-45783,86132,96520,99926,47835,-82465
5400,-83516,89389,-5877,-3502,98841,-11778,2934,0,0,-44889,53743,96347,99935,48089,-82964,99935,64450,-82964,-44889,86477,96347,99935,48089,-82964
5450,-84538,88528,-3994,-3761,98576,-11507,2934,0,0,-44004,51998,96173,99944,48337,-83458,99944,64725,-83458,-44004,86813,96173,99944,48337,-83458
5500,-85530,87636,-2110,-4018,98275,-11232,2934,0,0,-43129,50264,95997,99952,48578,-83950,99952,64993,-83950,-43129,87141,95997,99952,48578,-83950
5550,-86492,86713,-225,-4272,97939,-10955,2934,0,0,-42263,48543,95822,99959,48813,-84435,99959,65254,-84435,-42263,87461,95822,99959,48813,-84435
5600,-87422,85759,1660,-4524,97569,-10674,2934,0,0,-41409,46834,95645,99966,49042,-84917,99966,65508,-84917,-41409,87773,95645,99966,49042,-84917
5650,-88322,84774,3544,-4773,97163,-10391,2934,0,0,-40565,45139,95468,99972,49266,-85392,99972,65756,-85392,-40565,88077,95468,99972,49266,-85392
5700,-89190,83760,5427,-5019,96723,-10105,2934,0,0,-39731,43459,95291,99978,49483,-85865,99978,65998,-85865,-39731,88374,95291,99978,49483,-85865
5750,-90027,82715,7308,-5262,96249,-9816,2934,0,0,-38910,41795,95114,99983,49696,-86331,99983,66234,-86331,-38910,88663,95114,99983,49696,-86331
5800,-90831,81641,9187,-5503,95741,-9525,2934,0,0,-38099,40147,94936,99987,49903,-86789,99987,66464,-86789,-38099,88945,94936,99987,49903,-86789
5850,-91603,80538,11062,-5740,95199,-9232,2934,0,0,-37301,38515,94758,99990,50104,-87243,99990,66688,-87243,-37301,89220,94758,99990,50104,-87243
5900,-92343,79407,12933,-5974,94625,-8936,2934,0,0,-36515,36901,94580,99993,50301,-87692,99993,66906,-87692,-36515,89489,94580,99993,50301,-87692
5950,-93050,78247,14800,-6205,94017,-8638,2934,0,0,-35741,35305,94403,99995,50493,-88132,99995,67119,-88132,-35741,89751,94403,99995,50493,-88132
6000,-93724,77060,16661,-6433,93378,-8338,2934,0,0,-34979,33727,94225,99997,50680,-88567,99997,67327,-88567,-34979,90006,94225,99997,50680,-88567
6050,-94364,75845,18517,-6658,92705,-8036,2934,0,0,-34231,32167,94048,99998,50862,-88993,99998,67529,-88993,-34231,90255,94048,99998,50862,-88993
6100,-94971,74603,20366,-6879,92001,-7732,2934,0,0,-33495,30627,93871,99998,51040,-89413,99998,67727,-89413,-33495,90498,93871,99998,51040,-89413
6150,-95545,73334,22207,-7097,91265,-7426,2934,0,0,-32772,29105,93694,99998,51214,-89825,99998,67920,-89825,-32772,90735,93694,99998,51214,-89825
6200,-96084,72040,24041,-7312,90498,-7119,2934,0,0,-32063,27604,93517,99998,51383,-90229,99998,68107,-90229,-32063,90966,93517,99998,51383,-90229
6250,-96589,70720,25867,-7522,89700,-6810,2934,0,0,-31367,26122,93342,99997,51548,-90624,99997,68291,-90624,-31367,91191,93342,99997,51548,-90624
6300,-97060,69375,27683,-7730,88870,-6500,2934,0,0,-30685,24659,93166,99995,51709,-91011,99995,68470,-91011,-30685,91411,93166,99995,51709,-91011
6350,-97497,68005,29489,-7933,88010,-6189,2934,0,0,-30017,23217,92992,99993,51866,-91392,99993,68644,-91392,-30017,91625,92992,99993,51866,-91392
6400,-97898,66611,31285,-8133,87120,-5876,2934,0,0,-29363,21796,92818,99990,52019,-91763,99990,68814,-91763,-29363,91834,92818,99990,52019,-91763
6450,-98265,65194,33069,-8328,86199,-5562,2934,0,0,-28723,20394,92644,99987,52169,-92125,99987,68980,-92125,-28723,92038,92644,99987,52169,-92125
6500,-98597,63753,34842,-8520,85248,-5247,2934,0,0,-28097,19013,92472,99983,52315,-92479,99983,69142,-92479,-28097,92237,92472,99983,52315,-92479
6550,-98894,62289,36603,-8707,84268,-4932,2934,0,0,-27485,17652,92300,99979,52457,-92825,99979,69300,-92825,-27485,92431,92300,99979,52457,-92825
6600,-99156,60804,38350,-8891,83258,-4616,2934,0,0,-26888,16312,92129,99975,52596,-93160,99975,69454,-93160,-26888,92620,92129,99975,52596,-93160
6650,-99383,59297,40084,-9070,82219,-4299,2934,0,0,-26305,14993,91959,99970,52732,-93489,99970,69605,-93489,-26305,92805,91959,99970,52732,-93489
6700,-99574,57769,41804,-9245,81151,-3981,2934,0,0,-25737,13693,91790,99965,52864,-93808,99965,69752,-93808,-25737,92985,91790,99965,52864,-93808
6750,-99730,56220,43509,-9416,80054,-3663,2934,0,0,-25184,12415,91622,99960,52993,-94118,99960,69895,-94118,-25184,93160,91622,99960,52993,-94118
6800,-99851,54651,45198,-9582,78929,-3345,2934,0,0,-24645,11157,91455,99954,53119,-94420,99954,70035,-94420,-24645,93331,91455,99954,53119,-94420
6850,-99936,53063,46871,-9744,77776,-3026,2934,0,0,-24121,9919,91289,99948,53242,-94714,99948,70172,-94714,-24121,93498,91289,99948,53242,-94714
6900,-99985,51456,48528,-9901,76595,-2707,2934,0,0,-23611,8701,91124,99942,53362,-94997,99942,70305,-94997,-23611,93661,91124,99942,53362,-94997
6950,-99999,49831,50167,-10053,75387,-2389,2934,0,0,-23116,7504,90961,99935,53480,-95274,99935,70436,-95274,-23116,93820,90961,99935,53480,-95274
7000,-99978,48188,51789,-10201,74152,-2070,2934,0,0,-22636,6327,90799,99929,53594,-95541,99929,70563,-95541,-22636,93975,90799,99929,53594,-95541
7050,-99921,46528,53392,-10344,72891,-1752,2934,0,0,-22171,5170,90638,99922,53706,-95799,99922,70687,-95799,-22171,94126,90638,99922,53706,-95799
7100,-99828,44851,54976,-10483,71603,-1433,2934,0,0,-21721,4033,90478,99915,53815,-96049,99915,70808,-96049,-21721,94273,90478,99915,53815,-96049
7150,-99701,43158,56541,-10616,70290,-1116,2934,0,0,-21285,2916,90320,99907,53922,-96293,99907,70927,-96293,-21285,94417,90320,99907,53922,-96293
7200,-99537,41451,58085,-10745,68951,-798,2934,0,0,-20864,1818,90163,99900,54026,-96527,99900,71043,-96527,-20864,94557,90163,99900,54026,-96527
7250,-99338,39728,59609,-10868,67587,-482,2934,0,0,-20457,741,90008,99892,54128,-96754,99892,71156,-96754,-20457,94694,90008,99892,54128,-96754
7300,-99104,37991,61112,-10987,66199,-166,2934,0,0,-20065,-318,89854,99884,54227,-96971,99884,71266,-96971,-20065,94827,89854,99884,54227,-96971
7350,-98835,36241,62593,-11101,64787,149,2934,0,0,-19687,-1357,89701,99876,54324,-97182,99876,71374,-97182,-19687,94957,89701,99876,54324,-97182
7400,-98531,34478,64052,-11210,63352,463,2934,0,0,-19324,-2377,89551,99868,54419,-97383,99868,71479,-97383,-19324,95084,89551,99868,54419,-97383
7450,-98191,32703,65488,-11313,61894,776,2934,0,0,-18975,-3378,89402,99860,54512,-97576,99860,71582,-97576,-18975,95208,89402,99860,54512,-97576
7500,-97817,30916,66901,-11412,60414,1088,2934,0,0,-18640,-4361,89254,99852,54602,-97763,99852,71683,-97763,-18640,95328,89254,99852,54602,-97763
7550,-97408,29118,68290,-11505,58912,1398,2934,0,0,-18319,-5325,89108,99843,54691,-97940,99843,71781,-97940,-18319,95446,89108,99843,54691,-97940
7600,-96964,27309,69655,-11594,57389,1707,2934,0,0,-18012,-6270,88964,99835,54777,-98111,99835,71877,-98111,-18012,95561,88964,99835,54777,-98111
7650,-96486,25491,70995,-11677,55845,2015,2934,0,0,-17719,-7197,88822,99826,54862,-98274,99826,71971,-98274,-17719,95672,88822,99826,54862,-98274
7700,-95974,23664,72309,-11754,54281,2321,2934,0,0,-17439,-8106,88682,99817,54944,-98427,99817,72062,-98427,-17439,95782,88682,99817,54944,-98427
7750,-95427,21829,73598,-11827,52698,2625,2934,0,0,-17173,-8997,88544,99809,55025,-98574,99809,72152,-98574,-17173,95888,88544,99809,55025,-98574
7800,-94847,19986,74861,-11894,51096,2927,2934,0,0,-16920,-9871,88407,99800,55104,-98713,99800,72240,-98713,-16920,95992,88407,99800,55104,-98713
7850,-94233,18135,76098,-11957,49476,3228,2934,0,0,-16680,-10727,88272,99791,55181,-98846,99791,72325,-98846,-16680,96093,88272,99791,55181,-98846
7900,-93585,16278,77307,-12013,47839,3526,2934,0,0,-16452,-11565,88140,99782,55257,-98971,99782,72409,-98971,-16452,96192,88140,99782,55257,-98971
7950,-92904,14416,78489,-12065,46184,3822,2934,0,0,-16238,-12387,88009,99773,55330,-99087,99773,72491,-99087,-16238,96288,88009,99773,55330,-99087
8000,-92191,12548,79643,-12111,44514,4116,2934,0,0,-16036,-13191,87881,99764,55402,-99196,99764,72571,-99196,-16036,96382,87881,99764,55402,-99196
8050,-91444,10676,80768,-12152,42827,4408,2934,0,0,-15846,-13979,87755,99755,55473,-99297,99755,72649,-99297,-15846,96474,87755,99755,55473,-99297
8100,-90665,8800,81865,-12188,41126,4697,2934,0,0,-15668,-14751,87631,99746,55542,-99392,99746,72725,-99392,-15668,96563,87631,99746,55542,-99392
8150,-89854,6921,82933,-12218,39410,4983,2934,0,0,-15501,-15506,87509,99737,55609,-99479,99737,72800,-99479,-15501,96650,87509,99737,55609,-99479
