Time,SBUS A          V-node,SBUS B          V-node,SBUS C          V-node,SBUS A 22   A I-branch,SBUS B 22   B I-branch,SBUS C 22   C I-branch,FAULTA        I-branch,FAULTB        I-branch,FAULTC        I-branch,TACS   PV001V I-branch,TACS   PV001I I-branch,TACS   PV001W I-branch,TACS   PV002V I-branch,TACS   PV002I I-branch,TACS   PV002W I-branch,TACS   ST001V I-branch,TACS   ST001I I-branch,TACS   ST001W I-branch,TACS   ST002V I-branch,TACS   ST002I I-branch,TACS   ST002W I-branch,TACS   ST003V I-branch,TACS   ST003I I-branch,TACS   ST003W I-branch
1900,32499,65649,-98152,65575,48119,-98287,13677,-21958,9530,-90188,46047,60490,95371,-64682,92444,95371,8341,92444,-90188,21676,60490,95371,-13327,92444
1950,30710,67059,-97773,64217,49759,-98596,13677,-21958,9530,-90397,48368,60785,95450,-64132,92476,95450,10029,92476,-90397,23610,60785,95450,-11977,92476
2000,28911,68446,-97361,62846,51377,-98875,13677,-21958,9530,-90624,50632,61135,95529,-63596,92509,95529,11674,92509,-90624,25496,61135,95529,-10661,92509
2050,27102,69807,-96913,61459,52975,-99123,13677,-21958,9530,-90866,52840,61550,95607,-63073,92542,95607,13276,92542,-90866,27335,61550,95607,-9379,92542
2100,25283,71145,-96431,60058,54552,-99342,13677,-21958,9530,-91122,54993,62039,95684,-62564,92574,95684,14838,92574,-91122,29130,62039,95684,-8130,92574
2150,23454,72457,-95915,58642,56108,-99530,13677,-21958,9530,-91389,57094,62618,95760,-62068,92606,95760,16358,92606,-91389,30879,62618,95760,-6913,92606
2200,21618,73743,-95365,57211,57642,-99687,13677,-21958,9530,-91664,59142,63304,95835,-61585,92637,95835,17840,92637,-91664,32586,63304,95835,-5728,92637
2250,19774,75003,-94780,55766,59153,-99812,13677,-21958,9530,-91941,61140,64118,95910,-61115,92668,95910,19284,92668,-91941,34251,64118,95910,-4573,92668
2300,17923,76236,-94163,54307,60642,-99907,13677,-21958,9530,-92215,63089,65087,95983,-60657,92699,95983,20690,92699,-92215,35874,65087,95983,-3448,92699
2350,16065,77442,-93511,52833,62108,-99969,13677,-21958,9530,-92477,64989,66244,96056,-60210,92729,96056,22060,92729,-92477,37457,66244,96056,-2352,92729
2400,14202,78621,-92827,51346,63549,-99999,13677,-21958,9530,-92715,66843,67631,96128,-59775,92758,96128,23394,92758,-92715,39002,67631,96128,-1285,92758
2450,12334,79772,-92109,49847,64964,-99997,13677,-21958,9530,-92912,68650,69289,96200,-59351,92786,96200,24694,92786,-92912,40508,69289,96200,-245,92786
2500,10461,80894,-91359,48336,66353,-99962,13677,-21958,9530,-93049,70414,71262,96271,-58939,92814,96271,25960,92814,-93049,41977,71262,96271,768,92814
2550,8584,81988,-90576,46815,67713,-99894,13677,-21958,9530,-93096,72133,73571,96341,-58537,92842,96341,27193,92842,-93096,43409,73571,96341,1755,92842
2600,6705,83052,-89762,45283,69044,-99792,13677,-21958,9530,-93023,73810,76194,96410,-58145,92868,96410,28395,92868,-93023,44806,76194,96410,2716,92868
2650,4823,84088,-88915,43741,70347,-99657,13677,-21958,9530,-92804,75446,79038,96479,-57763,92894,96479,29565,92894,-92804,46169,79038,96479,3652,92894
2700,2940,85093,-88036,42187,71621,-99487,13677,-21958,9530,-92426,77041,81935,96547,-57392,92919,96547,30705,92919,-92426,47498,81935,96547,4564,92919
2750,1055,86068,-87127,40621,72867,-99283,13677,-21958,9530,-91899,78597,84693,96614,-57030,92944,96614,31815,92944,-91899,48795,84693,96614,5452,92944
2800,-830,87012,-86186,39040,74088,-99045,13677,-21958,9530,-91253,80115,87165,96681,-56678,92967,96681,32896,92967,-91253,50059,87165,96681,6317,92967
2850,-2714,87925,-85215,37445,75283,-98773,13677,-21958,9530,-90523,81595,89287,96748,-56334,92989,96748,33949,92989,-90523,51292,89287,96748,7159,92989
2900,-4598,88808,-84214,35834,76452,-98465,13677,-21958,9530,-89740,83038,91071,96813,-56000,93010,96813,34975,93010,-89740,52495,91071,96813,7980,93010
2950,-6480,89658,-83182,34210,77594,-98124,13677,-21958,9530,-88921,84446,92562,96878,-55674,93029,96878,35973,93029,-88921,53668,92562,96878,8779,93029
3000,-8360,90477,-82121,32573,78709,-97747,13677,-21958,9530,-88074,85819,93812,96943,-55357,93047,96943,36946,93047,-88074,54812,93812,96943,9557,93047
3050,-10237,91264,-81031,30923,79796,-97337,13677,-21958,9530,-87203,87159,94865,97006,-55048,93063,97006,37893,93063,-87203,55927,94865,97006,10315,93063
3100,-12110,92018,-79912,29262,80854,-96892,13677,-21958,9530,-86307,88465,95755,97069,-54748,93078,97069,38816,93078,-86307,57015,95755,97069,11053,93078
3150,-13978,92739,-78765,27590,81884,-96413,13677,-21958,9530,-85389,89739,96510,97131,-54455,93091,97131,39714,93091,-85389,58077,96510,97131,11772,93091
3200,-15842,93428,-77590,25908,82885,-95901,13677,-21958,9530,-84449,90981,97151,97193,-54170,93103,97193,40589,93103,-84449,59112,97151,97193,12471,93103
3250,-17701,94083,-76387,24214,83858,-95355,13677,-21958,9530,-83489,92193,97694,97254,-53892,93113,97254,41441,93113,-83489,60121,97694,97254,13153,93113
3300,-19552,94705,-75157,22510,84802,-94776,13677,-21958,9530,-82508,93375,98155,97314,-53621,93123,97314,42271,93123,-82508,61106,98155,97314,13817,93123
3350,-21397,95294,-73900,20795,85719,-94164,13677,-21958,9530,-81508,94527,98544,97373,-53358,93130,97373,43078,93130,-81508,62066,98544,97373,14463,93130
3400,-23235,95848,-72617,19070,86609,-93520,13677,-21958,9530,-80490,95651,98871,97432,-53102,93136,97432,43865,93136,-80490,63003,98871,97432,15092,93136
3450,-25064,96368,-71309,17334,87472,-92844,13677,-21958,9530,-79456,96748,99143,97489,-52852,93141,97489,44631,93141,-79456,63916,99143,97489,15705,93141
3500,-26884,96854,-69974,15588,88308,-92137,13677,-21958,9530,-78407,97817,99368,97546,-52609,93144,97546,45377,93144,-78407,64807,99368,97546,16301,93144
3550,-28695,97306,-68615,13832,89118,-91398,13677,-21958,9530,-77342,98751,99551,97602,-52372,93146,97602,46103,93146,-77342,65676,99551,97602,16882,93146
3600,-30495,97723,-67232,12066,89902,-90629,13677,-21958,9530,-76265,99424,99697,97657,-52142,93146,97657,46809,93146,-76265,66524,99697,97657,17448,93146
3650,-32285,98106,-65825,10291,90659,-89829,13677,-21958,9530,-75176,99832,99809,97711,-51918,93145,97711,47498,93145,-75176,67350,99809,97711,17998,93145
3700,-34063,98453,-64394,8506,91391,-88999,13677,-21958,9530,-74077,99998,99893,97764,-51699,93142,97764,48168,93142,-74077,68156,99893,97764,18534,93142
3750,-35829,98766,-62941,6713,92096,-88140,13677,-21958,9530,-72969,99949,99950,97816,-51486,93137,97816,48820,93137,-72969,68943,99950,97816,19056,93137
3800,-37582,99043,-61465,4912,92776,-87251,13677,-21958,9530,-71854,99703,99985,97867,-51279,93132,97867,49455,93132,-71854,69709,99985,97867,19564,93132
3850,-39322,99286,-59967,3104,93429,-86333,13677,-21958,9530,-70733,99280,99999,97917,-51078,93125,97917,50074,93125,-70733,70457,99999,97917,20059,93125
3900,-41048,99493,-58448,1289,94055,-85387,13677,-21958,9530,-69605,98698,99994,97967,-50882,93116,97967,50676,93116,-69605,71187,99994,97967,20541,93116
3950,-42760,99664,-56909,-531,94654,-84413,13677,-21958,9530,-68473,97972,99972,98015,-50690,93106,98015,51262,93106,-68473,71898,99972,98015,21010,93106
4000,-44456,99800,-55349,-2356,95225,-83410,13677,-21958,9530,-67336,97116,99935,98062,-50504,93095,98062,51833,93095,-67336,72592,99935,98062,21466,93095
4050,-46136,99901,-53769,-4185,95768,-82380,13677,-21958,9530,-66195,96143,99885,98108,-50323,93083,98108,52388,93083,-66195,73269,99885,98108,21911,93083
4100,-47800,99967,-52170,-6017,96282,-81323,13677,-21958,9530,-65052,95064,99823,98153,-50147,93070,98153,52929,93070,-65052,73929,99823,98153,22343,93070
4150,-49447,99996,-50553,-7850,96766,-80238,13677,-21958,9530,-63906,93891,99750,98197,-49975,93056,98197,53455,93056,-63906,74572,99750,98197,22764,93056
4200,-51077,99991,-48918,-9684,97219,-79126,13677,-21958,9530,-62758,92633,99666,98241,-49808,93040,98241,53968,93040,-62758,75200,99666,98241,23174,93040
4250,-52688,99949,-47265,-11517,97641,-77988,13677,-21958,9530,-61610,91298,99573,98283,-49646,93024,98283,54467,93024,-61610,75812,99573,98283,23573,93024
4300,-54281,99873,-45596,-13349,98031,-76822,13677,-21958,9530,-60460,89896,99472,98325,-49487,93007,98325,54952,93007,-60460,76410,99472,98325,23962,93007
4350,-55854,99760,-43910,-15178,98388,-75631,13677,-21958,9530,-59311,88433,99363,98365,-49333,92989,98365,55425,92989,-59311,76992,99363,98365,24340,92989
4400,-57408,99613,-42209,-17002,98711,-74413,13677,-21958,9530,-58163,86916,99248,98405,-49183,92970,98405,55886,92970,-58163,77560,99248,98405,24709,92970
4450,-58941,99430,-40493,-18822,99000,-73170,13677,-21958,9530,-57016,85352,99126,98444,-49037,92951,98444,56334,92951,-57016,78114,99126,98444,25067,92951
4500,-60453,99211,-38762,-20636,99253,-71901,13677,-21958,9530,-55871,83746,98998,98483,-48895,92931,98483,56770,92931,-55871,78655,98998,98483,25416,92931
4550,-61944,98958,-37018,-22442,99471,-70607,13677,-21958,9530,-54728,82104,98865,98520,-48757,92910,98520,57194,92910,-54728,79182,98865,98520,25756,92910
4600,-63412,98669,-35260,-24241,99651,-69287,13677,-21958,9530,-53589,80430,98727,98557,-48622,92888,98557,57608,92888,-53589,79696,98727,98557,26086,92888
4650,-64858,98345,-33490,-26030,99795,-67943,13677,-21958,9530,-52453,78729,98585,98593,-48491,92866,98593,58010,92866,-52453,80197,98585,98593,26408,92866
4700,-66282,97986,-31708,-27810,99901,-66575,13677,-21958,9530,-51321,77005,98439,98629,-48363,92843,98629,58401,92843,-51321,80686,98439,98629,26721,92843
4750,-67681,97593,-29915,-29578,99969,-65182,13677,-21958,9530,-50194,75262,98289,98664,-48239,92820,98664,58783,92820,-50194,81163,98289,98664,27026,92820
4800,-69057,97164,-28111,-31335,99998,-63765,13677,-21958,9530,-49072,73504,98135,98698,-48118,92796,98698,59154,92796,-49072,81628,98135,98698,27323,92796
4850,-70408,96701,-26297,-33079,99989,-62325,13677,-21958,9530,-47955,71733,97979,98732,-48000,92772,98732,59515,92772,-47955,82081,97979,98732,27612,92772
4900,-71734,96204,-24474,-34811,99942,-60863,13677,-21958,9530,-46845,69952,97819,98765,-47886,92747,98765,59866,92747,-46845,82524,97819,98765,27893,92747
4950,-73034,95673,-22642,-36528,99855,-59377,13677,-21958,9530,-45742,68165,97658,98798,-47774,92722,98798,60208,92722,-45742,82955,97658,98798,28167,92722
5000,-74309,95108,-20802,-38232,99729,-57870,13677,-21958,9530,-44645,66374,97493,98830,-47666,92697,98830,60541,92697,-44645,83376,97493,98830,28433,92697
5050,-75557,94509,-18955,-39921,99565,-56341,13677,-21958,9530,-43556,64580,97327,98861,-47560,92670,98861,60865,92670,-43556,83786,97327,98861,28692,92670
5100,-76778,93876,-17101,-41594,99362,-54791,13677,-21958,9530,-42476,62787,97159,98892,-47457,92644,98892,61180,92644,-42476,84187,97159,98892,28944,92644
5150,-77972,93210,-15241,-43252,99120,-53221,13677,-21958,9530,-41403,60996,96989,98923,-47357,92617,98923,61487,92617,-41403,84577,96989,98923,29190,92617
5200,-79138,92511,-13376,-44893,98841,-51630,13677,-21958,9530,-40340,59209,96818,98952,-47260,92589,98952,61786,92589,-40340,84958,96818,98952,29429,92589
5250,-80276,91779,-11505,-46519,98523,-50021,13677,-21958,9530,-39286,57428,96645,98982,-47165,92561,98982,62077,92561,-39286,85329,96645,98982,29661,92561
5300,-81386,91014,-9631,-48127,98169,-48393,13677,-21958,9530,-38242,55653,96471,99010,-47073,92533,99010,62359,92533,-38242,85692,96471,99010,29888,92533
5350,-82467,90217,-7753,-49719,97778,-46747,13677,-21958,9530,-37209,53888,96295,99038,-46983,92504,99038,62635,92504,-37209,86045,96295,99038,30108,92504
5400,-83518,89388,-5873,-51293,97350,-45083,13677,-21958,9530,-36186,52132,96119,99066,-46896,92475,99066,62903,92475,-36186,86389,96119,99066,30322,92475
5450,-84540,88527,-3990,-52850,96887,-43403,13677,-21958,9530,-35174,50387,95942,99092,-46811,92446,99092,63163,92446,-35174,86725,95942,99092,30531,92446
5500,-85532,87635,-2106,-54388,96388,-41708,13677,-21958,9530,-34173,48654,95765,99119,-46728,92416,99119,63417,92416,-34173,87053,95765,99119,30734,92416
5550,-86493,86711,-221,-55909,95855,-39997,13677,-21958,9530,-33184,46934,95587,99144,-46648,92386,99144,63664,92386,-33184,87373,95587,99144,30931,92386
5600,-87424,85757,1664,-57411,95288,-38271,13677,-21958,9530,-32208,45229,95408,99169,-46569,92356,99169,63904,92356,-32208,87684,95408,99169,31123,92356
5650,-88323,84773,3548,-58895,94688,-36532,13677,-21958,9530,-31243,43538,95229,99193,-46493,92326,99193,64138,92326,-31243,87989,95229,99193,31310,92326
5700,-89191,83758,5431,-60359,94054,-34780,13677,-21958,9530,-30292,41862,95050,99217,-46419,92296,99217,64365,92296,-30292,88285,95050,99217,31492,92296
5750,-90028,82713,7312,-61805,93388,-33016,13677,-21958,9530,-29354,40203,94870,99240,-46347,92265,99240,64587,92265,-29354,88574,94870,99240,31669,92265
5800,-90832,81639,9190,-63230,92691,-31240,13677,-21958,9530,-28429,38561,94691,99262,-46277,92234,99262,64802,92234,-28429,88856,94691,99262,31842,92234
5850,-91605,80536,11066,-64636,91962,-29453,13677,-21958,9530,-27518,36936,94511,99284,-46208,92203,99284,65012,92203,-27518,89131,94511,99284,32009,92203
5900,-92344,79405,12937,-66021,91202,-27657,13677,-21958,9530,-26621,35329,94332,99305,-46142,92173,99305,65216,92173,-26621,89400,94332,99305,32173,92173
5950,-93051,78245,14804,-67385,90412,-25851,13677,-21958,9530,-25739,33740,94153,99325,-46077,92142,99325,65414,92142,-25739,89661,94153,99325,32331,92142
6000,-93725,77057,16665,-68728,89592,-24037,13677,-21958,9530,-24871,32170,93973,99344,-46014,92112,99344,65607,92112,-24871,89917,93973,99344,32486,92112
6050,-94365,75842,18521,-70049,88742,-22214,13677,-21958,9530,-24017,30619,93795,99363,-45953,92081,99363,65795,92081,-24017,90166,93795,99363,32636,92081
6100,-94972,74600,20370,-71349,87862,-20385,13677,-21958,9530,-23179,29087,93616,99382,-45893,92051,99382,65978,92051,-23179,90408,93616,99382,32783,92051
6150,-95546,73332,22211,-72625,86954,-18548,13677,-21958,9530,-22356,27575,93438,99399,-45835,92021,99399,66156,92021,-22356,90645,93438,99399,32925,92021
6200,-96085,72037,24045,-73878,86017,-16706,13677,-21958,9530,-21549,26082,93261,99416,-45779,91990,99416,66329,91990,-21549,90876,93261,99416,33064,91990
6250,-96590,70717,25870,-75108,85052,-14859,13677,-21958,9530,-20757,24610,93084,99433,-45724,91961,99433,66498,91961,-20757,91101,93084,99433,33199,91961
6300,-97061,69372,27686,-76313,84059,-13008,13677,-21958,9530,-19981,23158,92907,99449,-45670,91931,99449,66662,91931,-19981,91321,92907,99449,33330,91931
6350,-97497,68002,29493,-77494,83037,-11152,13677,-21958,9530,-19221,21726,92731,99464,-45618,91902,99464,66822,91902,-19221,91535,92731,99464,33458,91902
6400,-97899,66608,31288,-78649,81988,-9293,13677,-21958,9530,-18477,20315,92556,99479,-45567,91873,99479,66977,91873,-18477,91744,92556,99479,33582,91873
6450,-98266,65191,33073,-79778,80911,-7432,13677,-21958,9530,-17749,18924,92382,99493,-45518,91844,99493,67129,91844,-17749,91948,92382,99493,33703,91844
6500,-98598,63750,34846,-80880,79807,-5568,13677,-21958,9530,-17038,17554,92209,99507,-45470,91816,99507,67276,91816,-17038,92147,92209,99507,33821,91816
6550,-98895,62286,36606,-81956,78675,-3703,13677,-21958,9530,-16343,16204,92036,99520,-45423,91788,99520,67419,91788,-16343,92341,92036,99520,33936,91788
6600,-99157,60801,38354,-83004,77517,-1837,13677,-21958,9530,-15665,14875,91864,99533,-45378,91760,99533,67559,91760,-15665,92530,91864,99533,34047,91760
6650,-99383,59294,40088,-84023,76331,29,13677,-21958,9530,-15003,13567,91694,99546,-45334,91733,99546,67695,91733,-15003,92714,91694,99546,34156,91733
6700,-99575,57765,41807,-85014,75119,1895,13677,-21958,9530,-14358,12279,91524,99557,-45291,91706,99557,67827,91706,-14358,92894,91524,99557,34262,91706
6750,-99730,56216,43512,-85976,73880,3759,13677,-21958,9530,-13731,11012,91355,99569,-45249,91679,99569,67956,91679,-13731,93070,91355,99569,34365,91679
6800,-99851,54648,45201,-86909,72616,5623,13677,-21958,9530,-13119,9765,91188,99580,-45208,91653,99580,68081,91653,-13119,93241,91188,99580,34465,91653
6850,-99936,53060,46875,-87811,71325,7484,13677,-21958,9530,-12525,8539,91021,99591,-45168,91626,99591,68203,91626,-12525,93407,91021,99591,34562,91626
6900,-99985,51452,48531,-88683,70008,9342,13677,-21958,9530,-11948,7333,90856,99601,-45129,91601,99601,68322,91601,-11948,93570,90856,99601,34657,91601
6950,-99999,49827,50171,-89524,68666,11198,13677,-21958,9530,-11387,6147,90692,99611,-45092,91575,99611,68437,91575,-11387,93729,90692,99611,34750,91575
7000,-99978,48184,51792,-90334,67300,13049,13677,-21958,9530,-10844,4982,90529,99621,-45055,91550,99621,68550,91550,-10844,93884,90529,99621,34840,91550
7050,-99921,46524,53395,-91113,65908,14896,13677,-21958,9530,-10318,3837,90368,99630,-45019,91525,99630,68659,91525,-10318,94035,90368,99630,34927,91525
7100,-99828,44847,54979,-91860,64492,16738,13677,-21958,9530,-9808,2711,90208,99640,-44984,91500,99640,68766,91500,-9808,94182,90208,99640,35013,91500
7150,-99700,43155,56544,-92574,63053,18574,13677,-21958,9530,-9315,1606,90049,99648,-44951,91476,99648,68869,91476,-9315,94326,90049,99648,35096,91476
7200,-99537,41447,58089,-93257,61590,20404,13677,-21958,9530,-8839,520,89892,99657,-44918,91452,99657,68970,91452,-8839,94466,89892,99657,35176,91452
7250,-99338,39724,59613,-93907,60104,22227,13677,-21958,9530,-8380,-547,89736,99665,-44886,91428,99665,69069,91428,-8380,94602,89736,99665,35255,91428
7300,-99104,37987,61115,-94524,58597,24043,13677,-21958,9530,-7937,-1594,89582,99673,-44854,91405,99673,69165,91405,-7937,94736,89582,99673,35332,91405
7350,-98835,36237,62596,-95109,57067,25850,13677,-21958,9530,-7511,-2621,89429,99680,-44824,91381,99680,69258,91381,-7511,94865,89429,99680,35406,91381
7400,-98530,34474,64055,-95661,55516,27649,13677,-21958,9530,-7102,-3630,89278,99688,-44794,91359,99688,69349,91359,-7102,94992,89278,99688,35479,91359
7450,-98191,32699,65491,-96180,53945,29438,13677,-21958,9530,-6708,-4620,89129,99695,-44766,91336,99695,69437,91336,-6708,95116,89129,99695,35550,91336
7500,-97816,30912,66904,-96665,52355,31218,13677,-21958,9530,-6331,-5591,88981,99701,-44738,91314,99701,69523,91314,-6331,95236,88981,99701,35619,91314
7550,-97407,29114,68293,-97118,50745,32987,13677,-21958,9530,-5970,-6544,88835,99708,-44710,91292,99708,69607,91292,-5970,95354,88835,99708,35686,91292
7600,-96963,27305,69657,-97538,49116,34745,13677,-21958,9530,-5625,-7478,88691,99714,-44684,91270,99714,69688,91270,-5625,95469,88691,99714,35751,91270
7650,-96485,25487,70997,-97924,47470,36491,13677,-21958,9530,-5296,-8394,88549,99720,-44658,91249,99720,69768,91249,-5296,95581,88549,99720,35814,91249
7700,-95973,23660,72312,-98277,45807,38224,13677,-21958,9530,-4982,-9292,88408,99726,-44633,91228,99726,69845,91228,-4982,95690,88408,99726,35876,91228
7750,-95426,21825,73601,-98597,44127,39945,13677,-21958,9530,-4683,-10172,88270,99731,-44608,91208,99731,69921,91208,-4683,95796,88270,99731,35937,91208
7800,-94846,19981,74864,-98883,42432,41651,13677,-21958,9530,-4400,-11035,88133,99736,-44584,91188,99736,69994,91188,-4400,95900,88133,99736,35995,91188
7850,-94232,18131,76100,-99137,40722,43344,13677,-21958,9530,-4132,-11880,87999,99741,-44561,91168,99741,70065,91168,-4132,96001,87999,99741,36052,91168
7900,-93584,16274,77309,-99357,38998,45021,13677,-21958,9530,-3878,-12708,87866,99746,-44538,91149,99746,70135,91149,-3878,96100,87866,99746,36108,91149
7950,-92903,14411,78491,-99544,37260,46683,13677,-21958,9530,-3638,-13519,87736,99750,-44516,91130,99750,70203,91130,-3638,96196,87736,99750,36162,91130
8000,-92189,12544,79645,-99698,35510,48328,13677,-21958,9530,-3413,-14314,87607,99755,-44495,91111,99755,70269,91111,-3413,96290,87607,99755,36215,91111
8050,-91443,10672,80771,-99818,33747,49957,13677,-21958,9530,-3202,-15091,87481,99759,-44474,91093,99759,70333,91093,-3202,96381,87481,99759,36266,91093
