Time,SBUS A          V-node,SBUS B          V-node,SBUS C          V-node,SBUS A 22   A I-branch,SBUS B 22   B I-branch,SBUS C 22   C I-branch,FAULTA        I-branch,FAULTB        I-branch,FAULTC        I-branch,TACS   PV001V I-branch,TACS   PV001I I-branch,TACS   PV001W I-branch,TACS   PV002V I-branch,TACS   PV002I I-branch,TACS   PV002W I-branch,TACS   ST001V I-branch,TACS   ST001I I-branch,TACS   ST001W I-branch,TACS   ST002V I-branch,TACS   ST002I I-branch,TACS   ST002W I-branch,TACS   ST003V I-branch,TACS   ST003I I-branch,TACS   ST003W I-branch
1800,36037,62763,-98803,34307,49886,-87253,12786,0,0,-90155,41795,59840,92684,-4712,-2507,92684,4368,-2507,-90155,17733,59840,92684,-4712,-2507
1850,34272,64219,-98495,32865,51082,-87114,12786,0,0,-90334,44245,60065,92783,-3105,-2219,92783,6128,-2219,-90334,19767,60065,92783,-3105,-2219
1900,32495,65653,-98152,31428,52249,-86954,12786,0,0,-90533,46635,60336,92881,-1540,-1931,92881,7843,-1931,-90533,21751,60336,92881,-1540,-1931
1950,30707,67063,-97774,29995,53387,-86772,12786,0,0,-90750,48965,60659,92977,-15,-1640,92977,9513,-1640,-90750,23686,60659,92977,-15,-1640
2000,28908,68449,-97361,28565,54499,-86570,12786,0,0,-90985,51238,61043,93072,1471,-1349,93072,11140,-1349,-90985,25574,61043,93072,1471,-1349
2050,27098,69811,-96914,27137,55583,-86345,12786,0,0,-91235,53455,61499,93165,2917,-1057,93165,12725,-1057,-91235,27414,61499,93165,2917,-1057
2100,25279,71148,-96432,25711,56641,-86098,12786,0,0,-91498,55617,62040,93257,4326,-766,93257,14268,-766,-91498,29210,62040,93257,4326,-766
2150,23451,72460,-95916,24286,57672,-85829,12786,0,0,-91771,57726,62682,93348,5699,-475,93348,15771,-475,-91771,30961,62682,93348,5699,-475
2200,21614,73746,-95366,22860,58677,-85536,12786,0,0,-92050,59783,63447,93438,7035,-185,93438,17235,-185,-92050,32668,63447,93438,7035,-185
2250,19770,75006,-94782,21433,59656,-85219,12786,0,0,-92329,61789,64361,93526,8337,104,93526,18661,104,-92329,34334,64361,93526,8337,104
2300,17919,76239,-94165,20006,60607,-84878,12786,0,0,-92601,63745,65459,93613,9605,393,93613,20050,393,-92601,35958,65459,93613,9605,393
2350,16061,77445,-93514,18577,61529,-84511,12786,0,0,-92855,65653,66782,93699,10840,680,93699,21402,680,-92855,37542,66782,93699,10840,680
2400,14198,78624,-92829,17149,62422,-84117,12786,0,0,-93076,67514,68380,93784,12042,965,93784,22719,965,-93076,39088,68380,93784,12042,965
2450,12330,79775,-92112,15721,63283,-83697,12786,0,0,-93243,69329,70304,93869,13213,1248,93869,24002,1248,-93243,40595,70304,93869,13213,1248
2500,10457,80897,-91363,14294,64110,-83248,12786,0,0,-93329,71100,72593,93952,14354,1531,93952,25251,1531,-93329,42064,72593,93952,14354,1531
2550,8581,81991,-90580,12869,64903,-82770,12786,0,0,-93300,72826,75243,94034,15465,1811,94034,26468,1811,-93300,43498,75243,94034,15465,1811
2600,6701,83055,-89766,11445,65662,-82262,12786,0,0,-93124,74510,78169,94116,16546,2088,94116,27652,2088,-93124,44896,78169,94116,16546,2088
2650,4820,84090,-88920,10017,66388,-81724,12786,0,0,-92782,76152,81193,94197,17600,2365,94197,28806,2365,-92782,46260,81193,94197,17600,2365
2700,2936,85095,-88042,8583,67085,-81155,12786,0,0,-92282,77754,84091,94277,18625,2638,94277,29929,2638,-92282,47590,84091,94277,18625,2638
2750,1052,86070,-87133,7137,67757,-80554,12786,0,0,-91656,79316,86686,94357,19624,2906,94357,31023,2906,-91656,48887,86686,94357,19624,2906
2800,-833,87014,-86193,5678,68404,-79921,12786,0,0,-90944,80840,88905,94436,20596,3171,94436,32088,3171,-90944,50152,88905,94436,20596,3171
2850,-2718,87928,-85222,4208,69026,-79256,12786,0,0,-90180,82326,90763,94514,21543,3429,94514,33125,3429,-90180,51386,90763,94514,21543,3429
2900,-4602,88810,-84221,2727,69620,-78559,12786,0,0,-89381,83775,92313,94591,22465,3681,94591,34135,3681,-89381,52589,92313,94591,22465,3681
2950,-6484,89660,-83190,1238,70185,-77829,12786,0,0,-88552,85189,93611,94668,23363,3927,94668,35118,3927,-88552,53763,93611,94668,23363,3927
3000,-8363,90479,-82130,-259,70721,-77067,12786,0,0,-87697,86567,94703,94744,24237,4167,94744,36075,4167,-87697,54907,94703,94744,24236,4167
3050,-10240,91266,-81041,-1763,71227,-76273,12786,0,0,-86817,87912,95626,94819,25087,4402,94819,37007,4402,-86817,56024,95626,94819,25087,4402
3100,-12113,92020,-79922,-3275,71704,-75447,12786,0,0,-85913,89223,96408,94894,25916,4631,94894,37914,4631,-85913,57113,96408,94894,25916,4631
3150,-13982,92741,-78776,-4792,72152,-74591,12786,0,0,-84985,90502,97071,94968,26722,4856,94968,38798,4856,-84985,58175,97071,94968,26722,4856
3200,-15846,93430,-77601,-6317,72572,-73704,12786,0,0,-84035,91750,97633,95041,27507,5074,95041,39657,5074,-84035,59210,97633,95041,27507,5074
3250,-17704,94085,-76399,-7849,72964,-72788,12786,0,0,-83064,92966,98108,95114,28271,5286,95114,40494,5286,-83064,60221,98108,95114,28271,5286
3300,-19556,94707,-75170,-9387,73330,-71844,12786,0,0,-82074,94153,98509,95186,29015,5492,95186,41309,5492,-82074,61206,98509,95186,29015,5492
3350,-21401,95295,-73914,-10933,73671,-70871,12786,0,0,-81065,95310,98845,95257,29739,5693,95257,42102,5693,-81065,62167,98845,95257,29739,5693
3400,-23238,95849,-72632,-12486,73988,-69871,12786,0,0,-80039,96439,99124,95328,30443,5887,95328,42874,5887,-80039,63104,99124,95328,30443,5887
3450,-25067,96370,-71324,-14046,74281,-68845,12786,0,0,-78997,97540,99355,95398,31129,6075,95398,43625,6075,-78997,64018,99355,95398,31129,6075
3500,-26887,96856,-69990,-15613,74552,-67794,12786,0,0,-77940,98533,99542,95467,31797,6258,95467,44356,6258,-77940,64909,99542,95467,31797,6258
3550,-28698,97307,-68632,-17186,74802,-66719,12786,0,0,-76869,99288,99691,95535,32446,6433,95535,45068,6433,-76869,65779,99691,95535,32446,6433
3600,-30498,97724,-67250,-18765,75030,-65620,12786,0,0,-75786,99766,99806,95602,33079,6604,95602,45760,6604,-75786,66627,99806,95602,33079,6604
3650,-32288,98107,-65843,-20351,75239,-64499,12786,0,0,-74692,99995,99891,95669,33694,6767,95669,46434,6767,-74692,67454,99891,95669,33694,6767
3700,-34066,98454,-64413,-21941,75428,-63356,12786,0,0,-73589,99998,99950,95734,34293,6925,95734,47090,6925,-73589,68260,99950,95734,34293,6925
3750,-35832,98767,-62961,-23536,75597,-62193,12786,0,0,-72479,99799,99985,95799,34876,7077,95799,47728,7077,-72479,69047,99985,95799,34876,7077
3800,-37585,99044,-61486,-25134,75747,-61010,12786,0,0,-71362,99417,99999,95863,35443,7223,95863,48349,7223,-71362,69814,99999,95863,35443,7223
3850,-39325,99286,-59989,-26734,75877,-59807,12786,0,0,-70238,98869,99993,95926,35994,7364,95926,48954,7364,-70238,70563,99993,95926,35994,7364
3900,-41051,99493,-58471,-28336,75987,-58586,12786,0,0,-69109,98172,99971,95989,36531,7500,95989,49542,7500,-69109,71293,99971,95989,36531,7500
3950,-42763,99665,-56932,-29938,76076,-57347,12786,0,0,-67975,97341,99934,96050,37054,7630,96050,50114,7630,-67975,72005,99934,96050,37054,7630
4000,-44459,99801,-55373,-31538,76144,-56091,12786,0,0,-66837,96389,99883,96111,37562,7755,96111,50671,7755,-66837,72699,99883,96111,37562,7755
4050,-46139,99901,-53794,-33136,76190,-54817,12786,0,0,-65695,95327,99819,96170,38057,7876,96170,51213,7876,-65695,73376,99819,96170,38057,7876
4100,-47803,99967,-52197,-34730,76213,-53526,12786,0,0,-64551,94168,99744,96229,38538,7992,96229,51740,7992,-64551,74036,99744,96229,38538,7992
4150,-49450,99996,-50580,-36319,76212,-52219,12786,0,0,-63405,92921,99659,96288,39006,8103,96288,52253,8103,-63405,74680,99659,96288,39006,8103
4200,-51080,99991,-48946,-37901,76186,-50895,12786,0,0,-62257,91595,99565,96345,39462,8210,96345,52751,8210,-62257,75309,99565,96345,39462,8210
4250,-52691,99949,-47294,-39474,76133,-49555,12786,0,0,-61108,90199,99462,96402,39905,8314,96402,53237,8314,-61108,75921,99462,96402,39905,8314
4300,-54284,99872,-45626,-41038,76053,-48198,12786,0,0,-59959,88740,99352,96458,40336,8412,96458,53709,8412,-59959,76519,99352,96458,40336,8412
4350,-55857,99760,-43941,-42591,75944,-46826,12786,0,0,-58811,87225,99234,96514,40755,8507,96514,54168,8507,-58811,77102,99234,96514,40755,8507
4400,-57411,99612,-42241,-44132,75805,-45437,12786,0,0,-57663,85662,99111,96568,41163,8598,96568,54615,8598,-57663,77670,99111,96568,41163,8598
4450,-58944,99429,-40526,-45660,75635,-44032,12786,0,0,-56518,84055,98981,96623,41559,8686,96623,55049,8686,-56518,78224,98981,96623,41559,8686
4500,-60456,99211,-38797,-47173,75433,-42610,12786,0,0,-55374,82410,98846,96677,41945,8768,96677,55472,8768,-55374,78765,98846,96677,41945,8768
4550,-61946,98957,-37053,-48671,75198,-41173,12786,0,0,-54233,80733,98706,96730,42321,8848,96730,55883,8848,-54233,79292,98706,96730,42320,8848
4600,-63415,98668,-35297,-50153,74929,-39718,12786,0,0,-53095,79028,98562,96783,42685,8923,96783,56282,8923,-53095,79807,98562,96783,42685,8923
4650,-64861,98344,-33528,-51617,74624,-38248,12786,0,0,-51961,77298,98414,96835,43040,8994,96835,56671,8994,-51961,80308,98414,96835,43040,8994
4700,-66284,97985,-31747,-53063,74285,-36761,12786,0,0,-50832,75549,98262,96887,43385,9062,96887,57049,9062,-50832,80798,98262,96887,43385,9062
4750,-67684,97592,-29955,-54491,73909,-35258,12786,0,0,-49707,73784,98107,96938,43721,9125,96938,57417,9125,-49707,81275,98107,96938,43721,9125
4800,-69059,97163,-28152,-55900,73496,-33738,12786,0,0,-48588,72005,97948,96989,44047,9183,96989,57774,9183,-48588,81740,97948,96989,44047,9183
4850,-70410,96700,-26340,-57289,73047,-32202,12786,0,0,-47475,70216,97787,97040,44364,9238,97040,58121,9238,-47475,82194,97787,97040,44364,9238
4900,-71736,96203,-24518,-58658,72560,-30650,12786,0,0,-46368,68420,97624,97090,44673,9289,97090,58459,9289,-46368,82637,97624,97090,44673,9289
4950,-73037,95672,-22687,-60008,72037,-29082,12786,0,0,-45268,66619,97457,97140,44973,9335,97140,58788,9335,-45268,83068,97457,97140,44973,9335
5000,-74311,95106,-20848,-61338,71477,-27498,12786,0,0,-44175,64816,97289,97190,45264,9375,97190,59107,9375,-44175,83490,97289,97190,45264,9375
5050,-75559,94507,-19002,-62647,70880,-25899,12786,0,0,-43091,63013,97119,97239,45547,9412,97239,59417,9412,-43091,83900,97119,97239,45547,9412
5100,-76780,93874,-17149,-63936,70248,-24285,12786,0,0,-42014,61212,96947,97287,45823,9444,97287,59718,9444,-42014,84301,96947,97287,45823,9444
5150,-77974,93208,-15290,-65206,69580,-22656,12786,0,0,-40947,59414,96774,97335,46090,9471,97335,60012,9471,-40947,84691,96774,97335,46090,9471
5200,-79141,92509,-13426,-66456,68878,-21014,12786,0,0,-39888,57622,96600,97383,46350,9493,97383,60296,9493,-39888,85072,96600,97383,46350,9493
5250,-80279,91777,-11557,-67686,68142,-19358,12786,0,0,-38839,55837,96424,97430,46603,9511,97430,60573,9511,-38839,85444,96424,97430,46603,9511
5300,-81388,91012,-9684,-68896,67373,-17689,12786,0,0,-37800,54061,96247,97477,46848,9525,97477,60842,9525,-37800,85806,96247,97477,46848,9525
5350,-82469,90215,-7807,-70087,66573,-16009,12786,0,0,-36772,52294,96069,97523,47087,9533,97523,61103,9533,-36772,86160,96069,97523,47087,9533
5400,-83520,89386,-5928,-71260,65742,-14318,12786,0,0,-35755,50537,95890,97568,47319,9537,97568,61357,9537,-35755,86505,95890,97568,47319,9537
5450,-84542,88525,-4046,-72413,64881,-12616,12786,0,0,-34749,48793,95711,97613,47544,9536,97613,61604,9536,-34749,86841,95711,97613,47544,9536
5500,-85534,87633,-2164,-73547,63992,-10905,12786,0,0,-33754,47063,95531,97657,47762,9531,97657,61843,9531,-33754,87169,95531,97657,47762,9531
5550,-86495,86709,-280,-74663,63076,-9185,12786,0,0,-32771,45345,95351,97701,47975,9523,97701,62076,9523,-32771,87489,95351,97701,47975,9523
5600,-87426,85755,1604,-75761,62134,-7458,12786,0,0,-31801,43643,95170,97744,48181,9509,97744,62302,9509,-31801,87801,95170,97744,48181,9509
5650,-88325,84770,3487,-76840,61167,-5724,12786,0,0,-30844,41957,94989,97787,48382,9491,97787,62521,9491,-30844,88105,94989,97787,48382,9491
5700,-89193,83755,5369,-77900,60176,-3984,12786,0,0,-29899,40286,94808,97828,48576,9470,97828,62735,9470,-29899,88402,94808,97828,48576,9470
5750,-90030,82711,7248,-78942,59163,-2240,12786,0,0,-28968,38633,94627,97869,48765,9446,97869,62942,9446,-28968,88691,94627,97869,48765,9446
5800,-90834,81636,9126,-79964,58127,-493,12786,0,0,-28051,36996,94445,97910,48949,9418,97910,63143,9418,-28051,88973,94445,97910,48949,9418
5850,-91606,80533,11000,-80968,57071,1257,12786,0,0,-27147,35378,94264,97949,49127,9387,97949,63338,9387,-27147,89249,94264,97949,49127,9387
5900,-92346,79402,12870,-81952,55994,3009,12786,0,0,-26258,33778,94083,97988,49300,9352,97988,63528,9352,-26258,89517,94083,97988,49300,9352
5950,-93052,78242,14735,-82916,54898,4761,12786,0,0,-25383,32197,93903,98027,49468,9316,98027,63712,9316,-25383,89779,93903,98027,49468,9316
6000,-93726,77054,16596,-83860,53784,6514,12786,0,0,-24523,30635,93722,98064,49631,9276,98064,63890,9276,-24523,90034,93722,98064,49631,9276
6050,-94367,75839,18450,-84784,52651,8265,12786,0,0,-23677,29093,93542,98101,49790,9234,98101,64064,9234,-23677,90283,93542,98101,49790,9234
6100,-94973,74597,20298,-85686,51500,10014,12786,0,0,-22847,27570,93363,98137,49944,9189,98137,64232,9189,-22847,90526,93363,98137,49944,9189
6150,-95547,73329,22138,-86565,50333,11759,12786,0,0,-22032,26067,93183,98173,50093,9143,98173,64396,9143,-22032,90763,93183,98173,50093,9143
6200,-96086,72034,23971,-87423,49148,13502,12786,0,0,-21233,24584,93005,98207,50238,9094,98207,64555,9094,-21233,90994,93005,98207,50238,9094
6250,-96591,70714,25795,-88257,47946,15239,12786,0,0,-20449,23122,92827,98242,50379,9044,98242,64709,9044,-20449,91220,92827,98242,50379,9044
6300,-97062,69369,27610,-89067,46728,16972,12786,0,0,-19682,21680,92649,98275,50515,8993,98275,64858,8993,-19682,91440,92649,98275,50515,8993
6350,-97498,67999,29415,-89852,45493,18699,12786,0,0,-18930,20258,92473,98308,50648,8940,98308,65004,8940,-18930,91654,92473,98308,50648,8940
6400,-97900,66605,31210,-90611,44242,20419,12786,0,0,-18194,18858,92297,98340,50776,8884,98340,65145,8884,-18194,91863,92297,98340,50776,8884
6450,-98266,65187,32993,-91345,42974,22132,12786,0,0,-17475,17478,92122,98372,50901,8828,98372,65281,8828,-17475,92067,92122,98372,50901,8828
6500,-98598,63746,34765,-92051,41690,23837,12786,0,0,-16772,16118,91948,98403,51022,8770,98403,65414,8770,-16772,92266,91948,98403,51022,8770
6550,-98895,62283,36524,-92730,40389,25534,12786,0,0,-16086,14780,91774,98434,51140,8711,98434,65543,8711,-16086,92460,91774,98434,51140,8711
6600,-99157,60797,38270,-93381,39072,27223,12786,0,0,-15416,13462,91602,98464,51254,8650,98464,65668,8650,-15416,92649,91602,98464,51254,8650
6650,-99384,59290,40003,-94002,37737,28902,12786,0,0,-14763,12165,91430,98494,51365,8589,98494,65789,8589,-14763,92834,91430,98494,51365,8589
6700,-99575,57761,41722,-94595,36386,30572,12786,0,0,-14127,10888,91260,98523,51472,8525,98523,65906,8525,-14127,93014,91260,98523,51472,8525
6750,-99731,56212,43425,-95157,35017,32233,12786,0,0,-13508,9632,91091,98552,51576,8460,98552,66021,8460,-13508,93189,91091,98552,51576,8460
6800,-99851,54644,45114,-95689,33632,33883,12786,0,0,-12905,8397,90923,98580,51677,8394,98580,66131,8394,-12905,93360,90923,98580,51677,8394
6850,-99936,53055,46786,-96190,32230,35523,12786,0,0,-12319,7183,90755,98608,51775,8326,98608,66239,8326,-12319,93527,90755,98608,51775,8326
6900,-99986,51448,48441,-96660,30811,37151,12786,0,0,-11750,5988,90590,98636,51870,8257,98636,66343,8257,-11750,93690,90590,98636,51870,8257
6950,-99999,49823,50080,-97098,29375,38769,12786,0,0,-11198,4814,90425,98663,51963,8186,98663,66444,8186,-11198,93849,90425,98663,51963,8186
7000,-99978,48180,51700,-97505,27923,40375,12786,0,0,-10663,3660,90262,98689,52052,8114,98689,66541,8114,-10663,94004,90262,98689,52052,8114
7050,-99921,46520,53302,-97881,26454,41969,12786,0,0,-10145,2527,90100,98715,52139,8041,98715,66636,8041,-10145,94155,90100,98715,52139,8041
7100,-99828,44843,54885,-98224,24970,43551,12786,0,0,-9644,1413,89939,98741,52223,7966,98741,66728,7966,-9644,94302,89939,98741,52223,7966
7150,-99700,43150,56449,-98536,23471,45120,12786,0,0,-9159,319,89780,98766,52304,7890,98766,66818,7890,-9159,94446,89780,98766,52304,7890
7200,-99537,41442,57992,-98817,21956,46677,12786,0,0,-8691,-756,89623,98791,52383,7811,98791,66904,7811,-8691,94586,89623,98791,52383,7811
7250,-99338,39720,59515,-99066,20427,48220,12786,0,0,-8240,-1811,89467,98816,52459,7731,98816,66988,7731,-8240,94723,89467,98816,52459,7731
7300,-99103,37983,61017,-99283,18884,49750,12786,0,0,-7805,-2846,89312,98840,52534,7651,98840,67069,7651,-7805,94856,89312,98840,52534,7651
7350,-98834,36233,62497,-99470,17328,51266,12786,0,0,-7387,-3863,89159,98863,52606,7568,98863,67148,7568,-7387,94986,89159,98863,52606,7568
7400,-98530,34469,63955,-99626,15759,52767,12786,0,0,-6986,-4860,89008,98886,52675,7483,98886,67224,7483,-6986,95113,89008,98886,52675,7483
7450,-98190,32694,65390,-99751,14179,54254,12786,0,0,-6600,-5839,88858,98909,52743,7399,98909,67298,7399,-6600,95237,88858,98909,52743,7399
7500,-97816,30907,66801,-99846,12587,55725,12786,0,0,-6231,-6799,88710,98931,52808,7312,98931,67370,7312,-6231,95357,88710,98931,52808,7312
7550,-97406,29109,68190,-99912,10986,57181,12786,0,0,-5877,-7741,88564,98953,52871,7224,98953,67439,7224,-5877,95475,88564,98953,52871,7224
7600,-96963,27301,69553,-99948,9376,58620,12786,0,0,-5540,-8664,88420,98974,52933,7135,98974,67506,7135,-5540,95590,88420,98974,52933,7135
7650,-96484,25483,70892,-99955,7757,60043,12786,0,0,-5218,-9569,88277,98995,52992,7046,98995,67571,7046,-5218,95702,88277,98995,52992,7046
7700,-95972,23655,72206,-99933,6131,61449,12786,0,0,-4912,-10456,88136,99016,53050,6955,99016,67635,6955,-4912,95811,88136,99016,53050,6955
7750,-95425,21820,73494,-99882,4498,62836,12786,0,0,-4621,-11326,87998,99035,53106,6864,99035,67696,6864,-4621,95917,87998,99035,53106,6864
7800,-94845,19977,74756,-99804,2861,64206,12786,0,0,-4345,-12178,87861,99055,53160,6772,99055,67755,6772,-4345,96021,87861,99055,53160,6772
7850,-94231,18126,75992,-99698,1218,65556,12786,0,0,-4083,-13013,87727,99074,53212,6680,99074,67812,6680,-4083,96122,87727,99074,53212,6680
7900,-93583,16269,77200,-99564,-428,66887,12786,0,0,-3837,-13831,87594,99092,53263,6587,99092,67868,6587,-3837,96221,87594,99092,53263,6587
7950,-92902,14407,78381,-99403,-2077,68199,12786,0,0,-3604,-14632,87464,99110,53312,6495,99110,67921,6495,-3604,96317,87464,99110,53312,6495
8000,-92188,12539,79534,-99215,-3728,69489,12786,0,0,-3386,-15416,87335,99128,53359,6402,99128,67973,6402,-3386,96411,87335,99128,53359,6402
8050,-91441,10667,80659,-99000,-5380,70759,12786,0,0,-3182,-16184,87209,99145,53405,6309,99145,68024,6309,-3182,96503,87209,99145,53405,6309
8100,-90662,8791,81755,-98759,-7032,72007,12786,0,0,-2991,-16935,87085,99161,53450,6216,99161,68073,6216,-2991,96592,87085,99161,53450,6216
8150,-89851,6912,82822,-98490,-8685,73233,12786,0,0,-2813,-17671,86964,99178,53493,6124,99178,68120,6124,-2813,96679,86964,99178,53493,6124
8200,-89007,5030,83860,-98196,-10336,74436,12786,0,0,-2648,-18390,86845,99193,53535,6031,99193,68166,6031,-2648,96765,86845,99193,53535,6031
8250,-88133,3147,84868,-97874,-11986,75616,12786,0,0,-2495,-19094,86728,99209,53575,5939,99209,68210,5939,-2495,96847,86728,99209,53575,5939
8300,-87226,1262,85845,-97526,-13633,76772,12786,0,0,-2355,-19783,86613,99224,53614,5848,99224,68253,5848,-2355,96928,86613,99224,53614,5848
8350,-86289,-622,86792,-97152,-15278,77904,12786,0,0,-2226,-20456,86501,99238,53652,5757,99238,68294,5757,-2226,97007,86501,99238,53652,5757
