         1,             0,   86606,     -13,  -86596,   99999,  -24963,  -63050,  -99999,  -99999,  -99999,  -99999,  -99999,   -9116,  -99999,  -99999,   -9116,  -99999,  -99999,  -99999,  -99999,  -99999,   -9116
         2,            50,   85648,    1872,  -87523,   99815,  -22963,  -64637,  -99983,  -97036,   62516,   91853,  -97426,   -9116,   91853,  -97426,   -9116,  -99983,  -97530,   62516,   91853,  -97426,   -9116
         3,           100,   84660,    3756,  -88419,   99575,  -20955,  -66183,  -99647,  -91182,   62516,   91873,  -92344,  -10862,   91873,  -92344,  -10862,  -99647,  -92653,   62516,   91873,  -92344,  -10862
         4,           150,   83643,    5639,  -89284,   99249,  -18940,  -67666,  -98939,  -85472,   62325,   91950,  -87388,  -12380,   91950,  -87388,  -12380,  -98939,  -87896,   62325,   91950,  -87388,  -12380
         5,           200,   82595,    7520,  -90117,   98851,  -16917,  -69096,  -98222,  -79903,   62031,   92053,  -82557,  -11964,   92053,  -82557,  -11964,  -98222,  -83257,   62031,   92053,  -82557,  -11964
         6,           250,   81518,    9398,  -90918,   98408,  -14889,  -70493,  -97513,  -74472,   61838,   92167,  -77848,  -11527,   92167,  -77848,  -11527,  -97513,  -78732,   61838,   92167,  -77848,  -11527
         7,           300,   80412,   11273,  -91687,   97926,  -12860,  -71861,  -96832,  -69175,   61663,   92283,  -73258,  -10966,   92283,  -73258,  -10966,  -96832,  -74319,   61663,   92283,  -73258,  -10966
         8,           350,   79277,   13144,  -92423,   97407,  -10829,  -73199,  -96180,  -64009,   61496,   92397,  -68785,  -10301,   92397,  -68785,  -10301,  -96180,  -70015,   61496,   92397,  -68785,  -10301
         9,           400,   78114,   15010,  -93127,   96851,   -8797,  -74506,  -95559,  -58970,   61336,   92510,  -64425,   -9490,   92510,  -64425,   -9490,  -95559,  -65817,   61336,   92510,  -64425,   -9490
        10,           450,   76923,   16871,  -93797,   96256,   -6766,  -75782,  -94969,  -54056,   61181,   92621,  -60176,   -8555,   92621,  -60176,   -8555,  -94969,  -61723,   61181,   92621,  -60176,   -8555
        11,           500,   75705,   18725,  -94434,   95622,   -4735,  -77025,  -94408,  -49263,   61030,   92731,  -56035,   -7515,   92731,  -56035,   -7515,  -94408,  -57730,   61030,   92731,  -56035,   -7515
        12,           550,   74460,   20574,  -95037,   94949,   -2705,  -78236,  -93877,  -44589,   60884,   92840,  -51999,   -6351,   92840,  -51999,   -6351,  -93877,  -53835,   60884,   92840,  -51999,   -6351
        13,           600,   73189,   22414,  -95607,   94237,    -677,  -79412,  -93376,  -40030,   60743,   92948,  -48066,   -5104,   92948,  -48066,   -5104,  -93376,  -50037,   60743,   92948,  -48066,   -5104
        14,           650,   71892,   24247,  -96142,   93486,    1348,  -80555,  -92905,  -35583,   60606,   93054,  -44232,   -3753,   93054,  -44232,   -3753,  -92905,  -46332,   60606,   93054,  -44232,   -3753
        15,           700,   70569,   26072,  -96644,   92697,    3369,  -81662,  -92464,  -31246,   60475,   93159,  -40496,   -2339,   93159,  -40496,   -2339,  -92464,  -42719,   60475,   93159,  -40496,   -2339
        16,           750,   69221,   27887,  -97111,   91871,    5384,  -82735,  -92052,  -27016,   60349,   93263,  -36855,    -842,   93263,  -36855,    -842,  -92052,  -39195,   60349,   93263,  -36855,    -842
        17,           800,   67848,   29692,  -97543,   91009,    7394,  -83772,  -91670,  -22891,   60229,   93366,  -33307,     717,   93366,  -33307,     717,  -91670,  -35758,   60229,   93366,  -33307,     717
        18,           850,   66452,   31486,  -97941,   90111,    9397,  -84775,  -91316,  -18868,   60115,   93468,  -29848,    2338,   93468,  -29848,    2338,  -91316,  -32406,   60115,   93468,  -29848,    2338
        19,           900,   65031,   33270,  -98304,   89180,   11392,  -85742,  -90992,  -14944,   60007,   93569,  -26478,    4022,   93569,  -26478,    4022,  -90992,  -29137,   60007,   93569,  -26478,    4022
        20,           950,   63588,   35041,  -98633,   88216,   13377,  -86675,  -90697,  -11117,   59906,   93669,  -23194,    5768,   93669,  -23194,    5768,  -90697,  -25949,   59906,   93669,  -23194,    5768
        21,          1000,   62122,   36800,  -98926,   87221,   15352,  -87574,  -90430,   -7384,   59813,   93768,  -19994,    7556,   93768,  -19994,    7556,  -90430,  -22839,   59813,   93768,  -19994,    7556
        22,          1050,   60634,   38546,  -99184,   86198,   17315,  -88438,  -90191,   -3743,   59727,   93865,  -16875,    9385,   93865,  -16875,    9385,  -90191,  -19806,   59727,   93865,  -16875,    9385
        23,          1100,   59124,   40279,  -99407,   85146,   19265,  -89269,  -89981,    -193,   59650,   93962,  -13835,   11277,   93962,  -13836,   11277,  -89981,  -16848,   59650,   93962,  -13835,   11277
        24,          1150,   57594,   41997,  -99594,   84068,   21202,  -90066,  -89799,    3270,   59582,   94058,  -10874,   13210,   94058,  -10874,   13210,  -89799,  -13962,   59582,   94058,  -10874,   13210
        25,          1200,   56043,   43700,  -99746,   82966,   23124,  -90831,  -89645,    6648,   59524,   94153,   -7988,   15206,   94153,   -7988,   15206,  -89645,  -11149,   59524,   94153,   -7988,   15206
        26,          1250,   54472,   45388,  -99863,   81840,   25031,  -91563,  -89518,    9942,   59477,   94246,   -5175,   17222,   94246,   -5175,   17222,  -89518,   -8404,   59477,   94246,   -5175,   17222
        27,          1300,   52881,   47059,  -99944,   80693,   26921,  -92263,  -89418,   13154,   59441,   94339,   -2435,   19301,   94339,   -2435,   19301,  -89418,   -5728,   59441,   94339,   -2435,   19301
        28,          1350,   51272,   48714,  -99989,   79525,   28795,  -92931,  -89345,   16288,   59417,   94431,     236,   21421,   94431,     236,   21421,  -89345,   -3117,   59417,   94431,     236,   21421
        29,          1400,   49645,   50351,  -99999,   78338,   30651,  -93568,  -89299,   19344,   59408,   94521,    2838,   23604,   94521,    2838,   23604,  -89299,    -571,   59408,   94521,    2838,   23604
        30,          1450,   48000,   51971,  -99974,   77133,   32488,  -94175,  -89279,   22324,   59414,   94611,    5373,   25807,   94611,    5373,   25807,  -89279,    1912,   59414,   94611,    5373,   25807
        31,          1500,   46337,   53572,  -99913,   75911,   34307,  -94751,  -89284,   25231,   59436,   94699,    7844,   28073,   94699,    7844,   28073,  -89284,    4334,   59436,   94699,    7844,   28073
        32,          1550,   44659,   55154,  -99817,   74671,   36107,  -95297,  -89315,   28067,   59477,   94787,   10251,   30360,   94787,   10251,   30360,  -89315,    6696,   59477,   94787,   10251,   30360
        33,          1600,   42964,   56716,  -99685,   73417,   37887,  -95813,  -89370,   30832,   59538,   94873,   12597,   32688,   94873,   12597,   32688,  -89370,    9000,   59538,   94873,   12597,   32688
        34,          1650,   41255,   58259,  -99517,   72146,   39648,  -96299,  -89450,   33529,   59622,   94959,   14882,   35058,   94959,   14882,   35058,  -89450,   11247,   59622,   94959,   14882,   35058
        35,          1700,   39530,   59780,  -99315,   70861,   41388,  -96756,  -89553,   36159,   59731,   95043,   17109,   37448,   95043,   17109,   37448,  -89553,   13438,   59731,   95043,   17109,   37448
        36,          1750,   37792,   61281,  -99077,   69561,   43109,  -97183,  -89680,   38724,   59868,   95126,   19279,   39860,   95126,   19279,   39860,  -89680,   15575,   59868,   95126,   19279,   39860
        37,          1800,   36040,   62759,  -98803,   68247,   44809,  -97580,  -89828,   41227,   60037,   95209,   21393,   42313,   95209,   21393,   42313,  -89828,   17660,   60037,   95209,   21393,   42313
        38,          1850,   34276,   64216,  -98495,   66918,   46489,  -97948,  -89998,   43667,   60243,   95290,   23452,   44766,   95290,   23452,   44766,  -89998,   19693,   60243,   95290,   23452,   44766
        39,          1900,   32499,   65649,  -98152,   65575,   48148,  -98287,  -90188,   46047,   60490,   95371,   25459,   47219,   95371,   25459,   47219,  -90188,   21676,   60490,   95371,   25459,   47219
        40,          1950,   30710,   67059,  -97773,   64217,   49786,  -98596,  -90397,   48368,   60785,   95450,   27414,   49672,   95450,   27414,   49672,  -90397,   23610,   60785,   95450,   27414,   49672
        41,          2000,   28911,   68446,  -97361,   62846,   51404,  -98875,  -90624,   50632,   61135,   95529,   29319,   52125,   95529,   29319,   52125,  -90624,   25496,   61135,   95529,   29319,   52125
        42,          2050,   27102,   69807,  -96913,   61459,   53001,  -99123,  -90866,   52840,   61550,   95607,   31174,   54577,   95607,   31174,   54577,  -90866,   27335,   61550,   95607,   31174,   54577
        43,          2100,   25283,   71145,  -96431,   60058,   54577,  -99342,  -91122,   54993,   62039,   95684,   32982,   56989,   95684,   32982,   56989,  -91122,   29130,   62039,   95684,   32982,   56989
        44,          2150,   23454,   72457,  -95915,   58642,   56132,  -99530,  -91389,   57094,   62618,   95760,   34743,   59400,   95760,   34743,   59400,  -91389,   30879,   62618,   95760,   34743,   59400
        45,          2200,   21618,   73743,  -95365,   57211,   57665,  -99687,  -91664,   59142,   63304,   95835,   36459,   61770,   95835,   36459,   61770,  -91664,   32586,   63304,   95835,   36459,   61770
        46,          2250,   19774,   75003,  -94780,   55766,   59176,  -99812,  -91941,   61140,   64118,   95910,   38131,   64098,   95910,   38131,   64098,  -91941,   34251,   64118,   95910,   38131,   64098
        47,          2300,   17923,   76236,  -94163,   54307,   60664,  -99907,  -92215,   63089,   65087,   95983,   39759,   66385,   95983,   39759,   66385,  -92215,   35874,   65087,   95983,   39759,   66385
        48,          2350,   16065,   77442,  -93511,   52833,   62129,  -99969,  -92477,   64989,   66244,   96056,   41345,   68630,   96056,   41345,   68630,  -92477,   37457,   66244,   96056,   41345,   68630
        49,          2400,   14202,   78621,  -92827,   51346,   63569,  -99999,  -92715,   66843,   67631,   96128,   42890,   70833,   96128,   42890,   70833,  -92715,   39002,   67631,   96128,   42890,   70833
        50,          2450,   12334,   79772,  -92109,   49847,   64984,  -99997,  -92912,   68650,   69289,   96200,   44396,   72975,   96200,   44396,   72975,  -92912,   40508,   69289,   96200,   44396,   72975
        51,          2500,   10461,   80894,  -91359,   48336,   66371,  -99962,  -93049,   70414,   71262,   96271,   45862,   75074,   96271,   45862,   75074,  -93049,   41977,   71262,   96271,   45862,   75074
        52,          2550,    8584,   81988,  -90576,   46815,   67731,  -99894,  -93096,   72133,   73571,   96341,   47290,   77111,   96341,   47290,   77111,  -93096,   43409,   73571,   96341,   47290,   77111
        53,          2600,    6705,   83052,  -89762,   45283,   69062,  -99792,  -93023,   73810,   76194,   96410,   48681,   79107,   96410,   48681,   79107,  -93023,   44806,   76194,   96410,   48681,   79107
        54,          2650,    4823,   84088,  -88915,   43741,   70363,  -99657,  -92804,   75446,   79038,   96479,   50036,   81061,   96479,   50036,   81061,  -92804,   46169,   79038,   96479,   50036,   81061
        55,          2700,    2940,   85093,  -88036,   42187,   71636,  -99487,  -92426,   77041,   81935,   96547,   51356,   82953,   96547,   51356,   82953,  -92426,   47498,   81935,   96547,   51356,   82953
        56,          2750,    1055,   86068,  -87127,   40621,   72882,  -99283,  -91899,   78597,   84693,   96614,   52642,   84803,   96614,   52642,   84803,  -91899,   48795,   84693,   96614,   52642,   84803
        57,          2800,    -830,   87012,  -86186,   39040,   74102,  -99045,  -91253,   80115,   87165,   96681,   53894,   86549,   96681,   53894,   86549,  -91253,   50059,   87165,   96681,   53894,   86549
        58,          2850,   -2714,   87925,  -85215,   37445,   75296,  -98773,  -90523,   81595,   89287,   96748,   55113,   88212,   96748,   55113,   88212,  -90523,   51292,   89287,   96748,   55113,   88212
        59,          2900,   -4598,   88808,  -84214,   35834,   76465,  -98465,  -89740,   83038,   91071,   96813,   56301,   89771,   96813,   56301,   89771,  -89740,   52495,   91071,   96813,   56301,   89771
        60,          2950,   -6480,   89658,  -83182,   34210,   77607,  -98124,  -88921,   84446,   92562,   96878,   57457,   91205,   96878,   57457,   91205,  -88921,   53668,   92562,   96878,   57457,   91205
        61,          3000,   -8360,   90477,  -82121,   32573,   78721,  -97747,  -88074,   85819,   93812,   96943,   58584,   92536,   96943,   58584,   92536,  -88074,   54812,   93812,   96943,   58584,   92536
        62,          3050,  -10237,   91264,  -81031,   30923,   79807,  -97337,  -87203,   87159,   94865,   97006,   59681,   93741,   97006,   59681,   93741,  -87203,   55927,   94865,   97006,   59681,   93741
        63,          3100,  -12110,   92018,  -79912,   29262,   80865,  -96892,  -86307,   88465,   95755,   97069,   60749,   94864,   97069,   60749,   94864,  -86307,   57015,   95755,   97069,   60749,   94864
        64,          3150,  -13978,   92739,  -78765,   27590,   81894,  -96413,  -85389,   89739,   96510,   97131,   61790,   95862,   97131,   61790,   95862,  -85389,   58077,   96510,   97131,   61790,   95862
        65,          3200,  -15842,   93428,  -77590,   25908,   82894,  -95901,  -84449,   90981,   97151,   97193,   62803,   96756,   97193,   62803,   96756,  -84449,   59112,   97151,   97193,   62803,   96756
        66,          3250,  -17701,   94083,  -76387,   24214,   83866,  -95355,  -83489,   92193,   97694,   97254,   63789,   97546,   97254,   63789,   97546,  -83489,   60121,   97694,   97254,   63789,   97546
