         1,             0,   86606,     -13,  -86595,   99998,  -27252,  -65640,  -99999,  -99999,  -99999,  -99999,  -99999,  -86378,  -99999,  -99999,  -86378,  -99999,  -99999,  -99999,  -99999,  -99999,  -86378
         2,            50,   85648,    1872,  -87522,   99809,  -25100,  -67312,  -99983,  -97525,   62499,   90803,  -97412,  -86378,   90803,  -97412,  -86378,  -99983,  -97530,   62499,   90803,  -97412,  -86378
         3,           100,   84660,    3756,  -88418,   99543,  -22940,  -68928,  -99650,  -92638,   62499,   90823,  -92302,  -87670,   90823,  -92302,  -87670,  -99650,  -92653,   62499,   90823,  -92302,  -87670
         4,           150,   83643,    5639,  -89284,   99150,  -20775,  -70442,  -98947,  -87871,   62307,   90907,  -87319,  -88823,   90907,  -87319,  -88823,  -98947,  -87896,   62307,   90907,  -87319,  -88823
         5,           200,   82595,    7520,  -90117,   98653,  -18604,  -71875,  -98235,  -83222,   62013,   91029,  -82462,  -88592,   91029,  -82462,  -88592,  -98235,  -83257,   62013,   91029,  -82462,  -88592
         6,           250,   81518,    9398,  -90918,   98102,  -16430,  -73265,  -97531,  -78687,   61820,   91171,  -77729,  -88362,   91171,  -77729,  -88362,  -97531,  -78732,   61820,   91171,  -77729,  -88362
         7,           300,   80412,   11273,  -91687,   97511,  -14257,  -74620,  -96853,  -74265,   61645,   91315,  -73116,  -88023,   91315,  -73116,  -88023,  -96853,  -74319,   61645,   91315,  -73116,  -88023
         8,           350,   79277,   13144,  -92423,   96882,  -12087,  -75941,  -96206,  -69952,   61478,   91458,  -68621,  -87516,   91458,  -68621,  -87516,  -96206,  -70015,   61478,   91458,  -68621,  -87516
         9,           400,   78114,   15010,  -93126,   96213,   -9919,  -77227,  -95589,  -65745,   61318,   91599,  -64241,  -86840,   91599,  -64241,  -86840,  -95589,  -65817,   61318,   91599,  -64241,  -86840
        10,           450,   76924,   16871,  -93796,   95503,   -7755,  -78475,  -95002,  -61642,   61162,   91738,  -59973,  -85994,   91738,  -59973,  -85994,  -95002,  -61723,   61162,   91738,  -59973,  -85994
        11,           500,   75706,   18726,  -94433,   94751,   -5596,  -79685,  -94444,  -57640,   61011,   91874,  -55814,  -85010,   91874,  -55814,  -85010,  -94444,  -57730,   61011,   91874,  -55814,  -85010
        12,           550,   74461,   20574,  -95037,   93956,   -3441,  -80854,  -93917,  -53738,   60865,   92008,  -51761,  -83872,   92008,  -51761,  -83872,  -93917,  -53835,   60865,   92008,  -51761,  -83872
        13,           600,   73189,   22415,  -95606,   93119,   -1292,  -81984,  -93419,  -49931,   60724,   92140,  -47812,  -82612,   92140,  -47812,  -82612,  -93419,  -50037,   60724,   92140,  -47812,  -82612
        14,           650,   71892,   24248,  -96142,   92240,     849,  -83072,  -92950,  -46219,   60587,   92270,  -43964,  -81228,   92270,  -43964,  -81228,  -92950,  -46332,   60587,   92270,  -43964,  -81228
        15,           700,   70569,   26072,  -96643,   91320,    2983,  -84119,  -92511,  -42598,   60456,   92398,  -40214,  -79721,   92398,  -40214,  -79721,  -92511,  -42719,   60456,   92398,  -40214,  -79721
        16,           750,   69221,   27887,  -97111,   90361,    5106,  -85124,  -92101,  -39067,   60330,   92524,  -36560,  -78123,   92524,  -36560,  -78123,  -92101,  -39195,   60330,   92524,  -36560,  -78123
        17,           800,   67849,   29692,  -97543,   89363,    7219,  -86089,  -91720,  -35623,   60210,   92649,  -33000,  -76416,   92649,  -33000,  -76416,  -91720,  -35758,   60210,   92649,  -33000,  -76416
        18,           850,   66452,   31487,  -97941,   88329,    9319,  -87012,  -91369,  -32264,   60096,   92772,  -29531,  -74602,   92772,  -29531,  -74602,  -91369,  -32406,   60096,   92772,  -29531,  -74602
        19,           900,   65032,   33270,  -98304,   87261,   11405,  -87895,  -91046,  -28987,   59988,   92894,  -26151,  -72711,   92894,  -26151,  -72711,  -91046,  -29137,   59988,   92894,  -26151,  -72711
        20,           950,   63588,   35042,  -98633,   86162,   13476,  -88739,  -90751,  -25792,   59887,   93013,  -22858,  -70712,   93013,  -22858,  -70712,  -90751,  -25949,   59887,   93013,  -22858,  -70712
        21,          1000,   62122,   36801,  -98926,   85034,   15530,  -89545,  -90486,  -22676,   59793,   93132,  -19649,  -68637,   93132,  -19649,  -68637,  -90486,  -22839,   59793,   93132,  -19649,  -68637
