         1,             0,   86606,     -13,  -86595,   99998,  -27325,  -65640,  -99999,  -99999,  -99999,  -99999,  -99999,  -86694,  -99999,  -99999,  -86694,  -99999,  -99999,  -99999,  -99999,  -99999,  -86694
         2,            50,   85648,    1872,  -87522,   99809,  -25172,  -67312,  -99983,  -97525,   62499,   90772,  -97412,  -86694,   90772,  -97412,  -86694,  -99983,  -97529,   62499,   90772,  -97412,  -86694
         3,           100,   84660,    3756,  -88418,   99543,  -23011,  -68928,  -99652,  -92638,   62499,   90791,  -92302,  -87988,   90791,  -92302,  -87988,  -99652,  -92649,   62499,   90791,  -92302,  -87988
         4,           150,   83643,    5639,  -89284,   99150,  -20845,  -70442,  -98952,  -87871,   62307,   90875,  -87319,  -89143,   90875,  -87319,  -89143,  -98952,  -87889,   62307,   90875,  -87319,  -89143
         5,           200,   82595,    7520,  -90117,   98653,  -18672,  -71875,  -98243,  -83222,   62013,   90997,  -82462,  -88912,   90997,  -82462,  -88912,  -98243,  -83247,   62013,   90997,  -82462,  -88912
         6,           250,   81518,    9398,  -90918,   98102,  -16497,  -73265,  -97541,  -78687,   61820,   91139,  -77729,  -88681,   91139,  -77729,  -88681,  -97541,  -78720,   61820,   91139,  -77729,  -88681
         7,           300,   80412,   11273,  -91687,   97511,  -14323,  -74620,  -96867,  -74265,   61645,   91284,  -73116,  -88342,   91284,  -73116,  -88342,  -96867,  -74304,   61645,   91284,  -73116,  -88342
         8,           350,   79277,   13144,  -92423,   96882,  -12152,  -75941,  -96223,  -69952,   61478,   91427,  -68621,  -87834,   91427,  -68621,  -87834,  -96223,  -69997,   61478,   91427,  -68621,  -87834
         9,           400,   78114,   15010,  -93126,   96213,   -9983,  -77227,  -95608,  -65745,   61318,   91567,  -64241,  -87156,   91567,  -64241,  -87156,  -95608,  -65797,   61318,   91567,  -64241,  -87156
        10,           450,   76924,   16871,  -93796,   95503,   -7818,  -78475,  -95024,  -61642,   61162,   91706,  -59973,  -86309,   91706,  -59973,  -86309,  -95024,  -61700,   61162,   91706,  -59973,  -86309
        11,           500,   75706,   18726,  -94433,   94751,   -5657,  -79685,  -94469,  -57640,   61011,   91842,  -55814,  -85323,   91842,  -55814,  -85323,  -94469,  -57705,   61011,   91842,  -55814,  -85323
        12,           550,   74461,   20574,  -95037,   93956,   -3501,  -80854,  -93943,  -53738,   60865,   91976,  -51761,  -84184,   91976,  -51761,  -84184,  -93943,  -53808,   60865,   91976,  -51761,  -84184
        13,           600,   73189,   22415,  -95606,   93119,   -1351,  -81984,  -93448,  -49931,   60724,   92108,  -47812,  -82921,   92108,  -47812,  -82921,  -93448,  -50007,   60724,   92108,  -47812,  -82921
        14,           650,   71892,   24248,  -96142,   92240,     792,  -83072,  -92981,  -46219,   60587,   92238,  -43964,  -81535,   92238,  -43964,  -81535,  -92981,  -46301,   60587,   92238,  -43964,  -81535
        15,           700,   70569,   26072,  -96643,   91320,    2927,  -84119,  -92544,  -42598,   60456,   92366,  -40214,  -80026,   92366,  -40214,  -80026,  -92544,  -42685,   60456,   92366,  -40214,  -80026
        16,           750,   69221,   27887,  -97111,   90361,    5051,  -85124,  -92136,  -39067,   60330,   92492,  -36560,  -78424,   92492,  -36560,  -78424,  -92136,  -39159,   60330,   92492,  -36560,  -78424
        17,           800,   67849,   29692,  -97543,   89363,    7165,  -86089,  -91757,  -35623,   60210,   92617,  -33000,  -76715,   92617,  -33000,  -76715,  -91757,  -35720,   60210,   92617,  -33000,  -76715
        18,           850,   66452,   31487,  -97941,   88329,    9267,  -87012,  -91406,  -32264,   60096,   92740,  -29531,  -74898,   92740,  -29531,  -74898,  -91406,  -32366,   60096,   92740,  -29531,  -74898
        19,           900,   65032,   33270,  -98304,   87261,   11354,  -87895,  -91085,  -28987,   59988,   92862,  -26151,  -73004,   92862,  -26151,  -73004,  -91085,  -29095,   59988,   92862,  -26151,  -73004
        20,           950,   63588,   35042,  -98633,   86162,   13426,  -88739,  -90792,  -25792,   59887,   92981,  -22858,  -71002,   92981,  -22858,  -71002,  -90792,  -25905,   59887,   92981,  -22858,  -71002
        21,          1000,   62122,   36801,  -98926,   85034,   15482,  -89545,  -90527,  -22676,   59793,   93100,  -19649,  -68923,   93100,  -19649,  -68923,  -90527,  -22793,   59793,   93100,  -19649,  -68923
        22,          1050,   60634,   38547,  -99184,   83878,   17519,  -90312,  -90291,  -19636,   59707,   93216,  -16522,  -66751,   93216,  -16522,  -66751,  -90291,  -19758,   59707,   93216,  -16522,  -66751
        23,          1100,   59125,   40279,  -99407,   82699,   19537,  -91044,  -90082,  -16672,   59630,   93331,  -13476,  -64487,   93331,  -13476,  -64487,  -90082,  -16799,   59630,   93331,  -13476,  -64487
        24,          1150,   57594,   41997,  -99594,   81499,   21535,  -91740,  -89902,  -13781,   59562,   93444,  -10508,  -62147,   93444,  -10508,  -62147,  -89902,  -13912,   59562,   93444,  -10508,  -62147
        25,          1200,   56043,   43701,  -99746,   80279,   23511,  -92401,  -89748,  -10961,   59504,   93556,   -7616,  -59713,   93556,   -7616,  -59713,  -89748,  -11096,   59504,   93556,   -7616,  -59713
        26,          1250,   54472,   45388,  -99863,   79043,   25464,  -93030,  -89622,   -8211,   59456,   93666,   -4799,  -57188,   93666,   -4799,  -57188,  -89622,   -8350,   59456,   93666,   -4799,  -57188
        27,          1300,   52881,   47060,  -99944,   77792,   27395,  -93627,  -89524,   -5529,   59420,   93774,   -2054,  -54570,   93774,   -2054,  -54570,  -89524,   -5672,   59420,   93774,   -2054,  -54570
        28,          1350,   51272,   48714,  -99989,   76529,   29302,  -94193,  -89451,   -2913,   59397,   93881,     621,  -51860,   93881,     621,  -51860,  -89451,   -3060,   59397,   93881,     621,  -51860
        29,          1400,   49645,   50352,  -99999,   75254,   31185,  -94730,  -89405,    -361,   59388,   93986,    3226,  -49072,   93986,    3226,  -49072,  -89405,    -512,   59388,   93986,    3226,  -49072
        30,          1450,   48000,   51971,  -99974,   73971,   33043,  -95238,  -89385,    2127,   59393,   94090,    5765,  -46192,   94090,    5765,  -46192,  -89385,    1972,   59393,   94090,    5765,  -46192
        31,          1500,   46338,   53573,  -99913,   72679,   34876,  -95719,  -89391,    4554,   59416,   94191,    8238,  -43220,   94191,    8238,  -43220,  -89391,    4396,   59416,   94191,    8238,  -43220
        32,          1550,   44659,   55155,  -99817,   71381,   36685,  -96172,  -89422,    6921,   59457,   94292,   10648,  -40171,   94292,   10648,  -40171,  -89422,    6759,   59457,   94292,   10648,  -40171
        33,          1600,   42964,   56717,  -99685,   70076,   38469,  -96600,  -89477,    9230,   59519,   94390,   12995,  -37045,   94390,   12995,  -37045,  -89477,    9064,   59519,   94390,   12995,  -37045
        34,          1650,   41255,   58259,  -99517,   68766,   40229,  -97001,  -89557,   11482,   59603,   94487,   15282,  -33826,   94487,   15282,  -33826,  -89557,   11312,   59603,   94487,   15282,  -33826
        35,          1700,   39530,   59781,  -99314,   67450,   41964,  -97378,  -89660,   13678,   59713,   94583,   17510,  -30546,   94583,   17510,  -30546,  -89660,   13505,   59713,   94583,   17510,  -30546
        36,          1750,   37792,   61281,  -99076,   66129,   43675,  -97730,  -89786,   15819,   59851,   94676,   19680,  -27204,   94676,   19680,  -27204,  -89786,   15644,   59851,   94676,   19680,  -27204
        37,          1800,   36040,   62760,  -98803,   64803,   45362,  -98057,  -89934,   17908,   60021,   94769,   21795,  -23786,   94769,   21795,  -23786,  -89934,   17729,   60021,   94769,   21795,  -23786
        38,          1850,   34275,   64216,  -98495,   63471,   47026,  -98359,  -90103,   19946,   60228,   94860,   23854,  -20321,   94860,   23854,  -20321,  -90103,   19764,   60228,   94860,   23854,  -20321
        39,          1900,   32498,   65650,  -98151,   62134,   48667,  -98637,  -90292,   21933,   60477,   94949,   25861,  -16809,   94949,   25861,  -16809,  -90292,   21748,   60477,   94949,   25861,  -16809
        40,          1950,   30710,   67060,  -97773,   60789,   50285,  -98891,  -90501,   23871,   60774,   95038,   27816,  -13252,   95038,   27816,  -13252,  -90501,   23683,   60774,   95038,   27816,  -13252
        41,          2000,   28911,   68446,  -97360,   59438,   51881,  -99119,  -90726,   25761,   61126,   95124,   29720,   -9679,   95124,   29720,   -9679,  -90726,   25570,   61126,   95124,   29720,   -9679
        42,          2050,   27101,   69808,  -96913,   58078,   53456,  -99322,  -90967,   27604,   61544,   95210,   31575,   -6060,   95210,   31575,   -6060,  -90967,   27411,   61544,   95210,   31575,   -6060
        43,          2100,   25282,   71145,  -96431,   56710,   55009,  -99500,  -91222,   29402,   62037,   95294,   33382,   -2441,   95294,   33382,   -2441,  -91222,   29206,   62037,   95294,   33382,   -2441
        44,          2150,   23454,   72457,  -95914,   55332,   56540,  -99651,  -91488,   31156,   62620,   95378,   35142,    1193,   95378,   35142,    1193,  -91488,   30957,   62620,   95378,   35142,    1193
        45,          2200,   21617,   73743,  -95364,   53944,   58050,  -99776,  -91761,   32866,   63310,   95460,   36857,    4827,   95460,   36857,    4827,  -91761,   32664,   63310,   95460,   36857,    4827
        46,          2250,   19773,   75003,  -94780,   52546,   59539,  -99874,  -92036,   34534,   64130,   95540,   38527,    8446,   95540,   38527,    8446,  -92036,   34330,   64130,   95540,   38527,    8446
        47,          2300,   17922,   76237,  -94162,   51137,   61006,  -99944,  -92308,   36161,   65107,   95620,   40154,   12034,   95620,   40154,   12034,  -92308,   35954,   65107,   95620,   40154,   12034
        48,          2350,   16064,   77443,  -93511,   49716,   62450,  -99986,  -92567,   37748,   66274,   95699,   41738,   15623,   95699,   41738,   15623,  -92567,   37538,   66274,   95699,   41738,   15623
        49,          2400,   14201,   78622,  -92826,   48285,   63872,  -99999,  -92802,   39295,   67671,   95777,   43282,   19165,   95777,   43282,   19165,  -92802,   39084,   67671,   95777,   43282,   19165
        50,          2450,   12333,   79772,  -92109,   46843,   65269,  -99983,  -92996,   40804,   69343,   95853,   44785,   22691,   95853,   44785,   22691,  -92996,   40591,   69343,   95853,   44785,   22691
