         1,             0,   86606,     -13,  -86595,   99999,  -27325,  -65733,  -99999,  -99999,  -99999,  -99999,  -99999,  -63758,  -99999,  -99999,  -63758,  -99999,  -99999,  -99999,  -99999,  -99999,   92255
         2,            50,   85648,    1872,  -87522,   99810,  -25172,  -67401,  -99983,  -97525,   62499,   90791,  -97413,  -63758,   90791,  -97413,  -63758,  -99983,  -97529,   62499,   90803,  -98222,   92255
         3,           100,   84660,    3756,  -88418,   99546,  -23011,  -69012,  -99650,  -92638,   62499,   90811,  -92304,  -64892,   90811,  -92304,  -64892,  -99650,  -92649,   62499,   90823,  -94710,   92202
         4,           150,   83643,    5639,  -89284,   99155,  -20845,  -70522,  -98948,  -87871,   62307,   90895,  -87323,  -65906,   90895,  -87323,  -65906,  -98948,  -87889,   62307,   90907,  -91287,   92154
         5,           200,   82595,    7520,  -90117,   98661,  -18672,  -71951,  -98237,  -83222,   62013,   91017,  -82467,  -65703,   91017,  -82467,  -65703,  -98237,  -83247,   62013,   91029,  -87950,   92163
         6,           250,   81518,    9398,  -90918,   98114,  -16497,  -73337,  -97533,  -78687,   61820,   91159,  -77735,  -65500,   91159,  -77735,  -65500,  -97533,  -78720,   61820,   91171,  -84697,   92173
         7,           300,   80412,   11273,  -91687,   97527,  -14323,  -74689,  -96856,  -74265,   61645,   91303,  -73123,  -65203,   91303,  -73123,  -65203,  -96856,  -74304,   61645,   91315,  -81528,   92187
         8,           350,   79277,   13144,  -92423,   96901,  -12152,  -76006,  -96210,  -69952,   61478,   91446,  -68630,  -64757,   91446,  -68630,  -64757,  -96210,  -69997,   61478,   91458,  -78439,   92208
         9,           400,   78114,   15010,  -93126,   96236,   -9983,  -77288,  -95593,  -65745,   61318,   91587,  -64251,  -64163,   91587,  -64251,  -64163,  -95593,  -65797,   61318,   91599,  -75430,   92236
        10,           450,   76924,   16871,  -93796,   95530,   -7818,  -78533,  -95006,  -61642,   61162,   91725,  -59983,  -63420,   91725,  -59983,  -63420,  -95006,  -61700,   61162,   91738,  -72497,   92271
        11,           500,   75706,   18726,  -94433,   94783,   -5657,  -79740,  -94450,  -57640,   61011,   91862,  -55825,  -62556,   91862,  -55825,  -62556,  -94450,  -57705,   61011,   91874,  -69639,   92312
        12,           550,   74461,   20574,  -95037,   93993,   -3501,  -80906,  -93922,  -53738,   60865,   91995,  -51774,  -61556,   91995,  -51774,  -61556,  -93922,  -53808,   60865,   92008,  -66855,   92359
        13,           600,   73189,   22415,  -95606,   93161,   -1351,  -82033,  -93425,  -49931,   60724,   92127,  -47826,  -60448,   92127,  -47826,  -60448,  -93425,  -50007,   60724,   92140,  -64141,   92412
        14,           650,   71892,   24248,  -96142,   92288,     792,  -83118,  -92957,  -46219,   60587,   92257,  -43978,  -59233,   92257,  -43978,  -59233,  -92957,  -46301,   60587,   92270,  -61497,   92469
        15,           700,   70569,   26072,  -96643,   91374,    2927,  -84162,  -92518,  -42598,   60456,   92386,  -40230,  -57909,   92386,  -40230,  -57909,  -92518,  -42685,   60456,   92398,  -58920,   92532
        16,           750,   69221,   27887,  -97111,   90420,    5051,  -85165,  -92109,  -39067,   60330,   92512,  -36577,  -56504,   92512,  -36577,  -56504,  -92109,  -39159,   60330,   92524,  -56410,   92598
        17,           800,   67849,   29692,  -97543,   89428,    7165,  -86126,  -91728,  -35623,   60210,   92637,  -33018,  -55005,   92637,  -33018,  -55005,  -91728,  -35720,   60210,   92649,  -53964,   92669
        18,           850,   66452,   31487,  -97941,   88401,    9267,  -87047,  -91377,  -32264,   60096,   92760,  -29550,  -53411,   92760,  -29550,  -53411,  -91377,  -32366,   60096,   92772,  -51580,   92745
        19,           900,   65032,   33270,  -98304,   87340,   11354,  -87928,  -91054,  -28987,   59988,   92881,  -26171,  -51749,   92881,  -26171,  -51749,  -91054,  -29095,   59988,   92894,  -49258,   92823
        20,           950,   63588,   35042,  -98633,   86247,   13426,  -88770,  -90760,  -25792,   59887,   93001,  -22878,  -49993,   93001,  -22878,  -49993,  -90760,  -25905,   59887,   93013,  -46995,   92906
        21,          1000,   62122,   36801,  -98926,   85126,   15482,  -89573,  -90495,  -22676,   59793,   93119,  -19670,  -48170,   93119,  -19670,  -48170,  -90495,  -22793,   59793,   93132,  -44790,   92992
        22,          1050,   60634,   38547,  -99184,   83978,   17519,  -90339,  -90257,  -19636,   59707,   93236,  -16544,  -46265,   93236,  -16544,  -46265,  -90257,  -19758,   59707,   93248,  -42642,   93083
        23,          1100,   59125,   40279,  -99407,   82806,   19537,  -91068,  -90048,  -16672,   59630,   93351,  -13499,  -44279,   93351,  -13499,  -44279,  -90048,  -16799,   59630,   93363,  -40549,   93176
        24,          1150,   57594,   41997,  -99594,   81613,   21535,  -91762,  -89867,  -13781,   59562,   93464,  -10531,  -42226,   93464,  -10531,  -42226,  -89867,  -13912,   59562,   93477,  -38509,   93273
        25,          1200,   56043,   43701,  -99746,   80400,   23511,  -92422,  -89713,  -10961,   59504,   93576,   -7640,  -40092,   93576,   -7640,  -40092,  -89713,  -11096,   59504,   93588,  -36522,   93374
        26,          1250,   54472,   45388,  -99863,   79172,   25464,  -93049,  -89587,   -8211,   59456,   93686,   -4823,  -37877,   93686,   -4823,  -37877,  -89587,   -8350,   59456,   93698,  -34586,   93479
        27,          1300,   52881,   47060,  -99944,   77929,   27395,  -93644,  -89487,   -5529,   59420,   93794,   -2079,  -35580,   93794,   -2079,  -35580,  -89487,   -5672,   59420,   93807,  -32700,   93588
        28,          1350,   51272,   48714,  -99989,   76673,   29302,  -94209,  -89415,   -2913,   59397,   93901,     595,  -33203,   93901,     595,  -33203,  -89415,   -3060,   59397,   93913,  -30862,   93700
        29,          1400,   49645,   50352,  -99999,   75406,   31185,  -94744,  -89369,    -361,   59388,   94006,    3200,  -30758,   94006,    3200,  -30758,  -89369,    -512,   59388,   94018,  -29072,   93816
        30,          1450,   48000,   51971,  -99974,   74131,   33043,  -95251,  -89349,    2127,   59393,   94110,    5738,  -28232,   94110,    5738,  -28232,  -89349,    1972,   59393,   94122,  -27328,   93935
        31,          1500,   46338,   53573,  -99913,   72847,   34876,  -95730,  -89354,    4554,   59416,   94211,    8210,  -25625,   94211,    8210,  -25625,  -89354,    4396,   59416,   94224,  -25628,   94058
        32,          1550,   44659,   55155,  -99817,   71557,   36685,  -96183,  -89385,    6921,   59457,   94312,   10619,  -22950,   94312,   10619,  -22950,  -89385,    6759,   59457,   94324,  -23973,   94185
        33,          1600,   42964,   56717,  -99685,   70260,   38469,  -96609,  -89441,    9230,   59519,   94410,   12966,  -20208,   94410,   12966,  -20208,  -89441,    9064,   59519,   94422,  -22360,   94315
        34,          1650,   41255,   58259,  -99517,   68958,   40229,  -97010,  -89521,   11482,   59603,   94507,   15252,  -17385,   94507,   15252,  -17385,  -89521,   11312,   59603,   94519,  -20789,   94448
        35,          1700,   39530,   59781,  -99314,   67650,   41964,  -97385,  -89624,   13678,   59713,   94602,   17479,  -14508,   94602,   17479,  -14508,  -89624,   13505,   59713,   94615,  -19258,   94584
        36,          1750,   37792,   61281,  -99076,   66337,   43675,  -97736,  -89751,   15819,   59851,   94696,   19649,  -11577,   94696,   19649,  -11577,  -89751,   15644,   59851,   94709,  -17766,   94723
        37,          1800,   36040,   62760,  -98803,   65019,   45362,  -98062,  -89899,   17908,   60021,   94789,   21763,   -8578,   94789,   21763,   -8578,  -89899,   17729,   60021,   94801,  -16314,   94865
        38,          1850,   34275,   64216,  -98495,   63696,   47026,  -98364,  -90069,   19946,   60228,   94880,   23822,   -5539,   94880,   23822,   -5539,  -90069,   19764,   60228,   94892,  -14898,   95008
        39,          1900,   32498,   65650,  -98151,   62366,   48667,  -98641,  -90259,   21933,   60477,   94969,   25828,   -2459,   94969,   25828,   -2459,  -90259,   21748,   60477,   94982,  -13520,   95154
        40,          1950,   30710,   67060,  -97773,   61030,   50285,  -98894,  -90468,   23871,   60774,   95058,   27783,     661,   95058,   27783,     661,  -90468,   23683,   60774,   95070,  -12176,   95301
        41,          2000,   28911,   68446,  -97360,   59687,   51881,  -99121,  -90694,   25761,   61126,   95144,   29686,    3795,   95144,   29686,    3795,  -90694,   25570,   61126,   95157,  -10868,   95450
        42,          2050,   27101,   69808,  -96913,   58336,   53456,  -99324,  -90936,   27604,   61544,   95230,   31541,    6970,   95230,   31541,    6970,  -90936,   27411,   61544,   95242,   -9593,   95600
        43,          2100,   25282,   71145,  -96431,   56976,   55009,  -99501,  -91192,   29402,   62037,   95314,   33347,   10144,   95314,   33347,   10144,  -91192,   29206,   62037,   95327,   -8352,   95750
        44,          2150,   23454,   72457,  -95914,   55606,   56540,  -99652,  -91458,   31156,   62620,   95398,   35107,   13332,   95398,   35107,   13332,  -91458,   30957,   62620,   95410,   -7142,   95901
        45,          2200,   21617,   73743,  -95364,   54227,   58050,  -99777,  -91732,   32866,   63310,   95480,   36821,   16520,   95480,   36821,   16520,  -91732,   32664,   63310,   95492,   -5964,   96051
        46,          2250,   19773,   75003,  -94780,   52838,   59539,  -99874,  -92009,   34534,   64130,   95560,   38491,   19694,   95560,   38491,   19694,  -92009,   34330,   64130,   95573,   -4817,   96201
        47,          2300,   17922,   76237,  -94162,   51437,   61006,  -99945,  -92281,   36161,   65107,   95640,   40117,   22841,   95640,   40117,   22841,  -92281,   35954,   65107,   95653,   -3699,   96350
        48,          2350,   16064,   77443,  -93511,   50025,   62450,  -99986,  -92541,   37748,   66274,   95719,   41702,   25989,   95719,   41702,   25989,  -92541,   37538,   66274,   95731,   -2610,   96499
        49,          2400,   14201,   78622,  -92826,   48603,   63872,  -99999,  -92777,   39295,   67671,   95797,   43245,   29096,   95797,   43245,   29096,  -92777,   39084,   67671,   95809,   -1550,   96646
        50,          2450,   12333,   79772,  -92109,   47170,   65269,  -99983,  -92972,   40804,   69343,   95873,   44748,   32189,   95873,   44748,   32189,  -92972,   40591,   69343,   95886,    -517,   96792
        51,          2500,   10460,   80895,  -91358,   45727,   66640,  -99937,  -93105,   42276,   71332,   95949,   46212,   35242,   95949,   46212,   35242,  -93105,   42060,   71332,   95962,     489,   96937
        52,          2550,    8584,   81988,  -90576,   44274,   67985,  -99859,  -93148,   43712,   73658,   96024,   47637,   38267,   96024,   47637,   38267,  -93148,   43494,   73658,   96037,    1469,   97080
        53,          2600,    6704,   83053,  -89761,   42811,   69302,  -99751,  -93071,   45112,   76297,   96098,   49026,   41253,   96098,   49026,   41253,  -93071,   44892,   76297,   96111,    2424,   97221
        54,          2650,    4823,   84088,  -88914,   41339,   70592,  -99610,  -92847,   46478,   79151,   96172,   50379,   44197,   96172,   50379,   44197,  -92847,   46255,   79151,   96184,    3353,   97360
        55,          2700,    2939,   85093,  -88036,   39855,   71855,  -99437,  -92464,   47810,   82050,   96244,   51696,   47102,   96244,   51696,   47102,  -92464,   47585,   82050,   96257,    4259,   97497
        56,          2750,    1054,   86068,  -87126,   38358,   73092,  -99232,  -91935,   49109,   84802,   96316,   52979,   49952,   96316,   52979,   49952,  -91935,   48882,   84802,   96329,    5140,   97632
        57,          2800,    -830,   87012,  -86185,   36846,   74304,  -98993,  -91288,   50376,   87262,   96387,   54228,   52748,   96387,   54228,   52748,  -91288,   50148,   87262,   96400,    5999,   97764
        58,          2850,   -2715,   87926,  -85214,   35319,   75493,  -98720,  -90559,   51611,   89371,   96458,   55445,   55463,   96458,   55445,   55463,  -90559,   51381,   89371,   96470,    6835,   97893
        59,          2900,   -4599,   88808,  -84213,   33776,   76656,  -98414,  -89779,   52817,   91143,   96527,   56630,   58110,   96527,   56630,   58110,  -89779,   52585,   91143,   96540,    7650,   98018
        60,          2950,   -6481,   89659,  -83181,   32219,   77794,  -98073,  -88964,   53992,   92623,   96596,   57784,   60663,   96596,   57784,   60663,  -88964,   53758,   92623,   96609,    8443,   98139
        61,          3000,   -8360,   90477,  -82120,   30649,   78905,  -97699,  -88121,   55138,   93864,   96664,   58907,   63122,   96664,   58907,   63122,  -88121,   54903,   93864,   96677,    9215,   98255
        62,          3050,  -10237,   91264,  -81030,   29066,   79988,  -97291,  -87254,   56256,   94909,   96732,   60001,   65499,   96732,   60001,   65499,  -87254,   56019,   94909,   96744,    9967,   98367
        63,          3100,  -12110,   92018,  -79911,   27471,   81043,  -96849,  -86363,   57347,   95793,   96798,   61067,   67796,   96798,   61067,   67796,  -86363,   57108,   95793,   96811,   10699,   98476
        64,          3150,  -13979,   92740,  -78764,   25865,   82070,  -96374,  -85450,   58410,   96542,   96864,   62104,   70011,   96864,   62104,   70011,  -85450,   58170,   96542,   96876,   11412,   98581
        65,          3200,  -15843,   93428,  -77589,   24248,   83068,  -95865,  -84515,   59448,   97178,   96929,   63114,   72145,   96929,   63114,   72145,  -84515,   59206,   97178,   96942,   12106,   98681
        66,          3250,  -17701,   94084,  -76386,   22621,   84037,  -95323,  -83559,   60459,   97718,   96993,   64098,   74198,   96993,   64098,   74198,  -83559,   60216,   97718,   97006,   12782,   98779
        67,          3300,  -19553,   94706,  -75156,   20983,   84979,  -94748,  -82583,   61446,   98175,   97057,   65056,   76157,   97057,   65056,   76157,  -82583,   61201,   98175,   97069,   13441,   98871
        68,          3350,  -21398,   95294,  -73899,   19335,   85892,  -94141,  -81589,   62408,   98561,   97120,   65988,   78035,   97120,   65988,   78035,  -81589,   62162,   98561,   97132,   14081,   98960
        69,          3400,  -23235,   95848,  -72616,   17677,   86777,  -93503,  -80577,   63347,   98885,   97181,   66896,   79831,   97181,   66896,   79831,  -80577,   63099,   98885,   97194,   14705,   99045
        70,          3450,  -25065,   96369,  -71308,   16009,   87635,  -92832,  -79548,   64262,   99155,   97242,   67780,   81547,   97242,   67780,   81547,  -79548,   64013,   99155,   97255,   15313,   99126
        71,          3500,  -26885,   96855,  -69973,   14332,   88466,  -92131,  -78504,   65155,   99377,   97303,   68640,   83168,   97303,   68640,   83168,  -78504,   64905,   99377,   97315,   15904,   99203
        72,          3550,  -28695,   97306,  -68614,   12646,   89270,  -91399,  -77446,   66026,   99558,   97362,   69478,   84708,   97362,   69478,   84708,  -77446,   65774,   99558,   97374,   16480,   99275
        73,          3600,  -30496,   97724,  -67231,   10951,   90047,  -90637,  -76375,   66875,   99702,   97420,   70293,   86166,   97420,   70293,   86166,  -76375,   66622,   99702,   97433,   17040,   99344
        74,          3650,  -32285,   98106,  -65824,    9247,   90798,  -89846,  -75291,   67704,   99814,   97478,   71087,   87531,   97478,   71087,   87531,  -75291,   67449,   99814,   97490,   17586,   99409
        75,          3700,  -34064,   98453,  -64393,    7536,   91522,  -89025,  -74197,   68511,   99896,   97534,   71860,   88814,   97534,   71860,   88814,  -74197,   68256,   99896,   97547,   18117,   99470
        76,          3750,  -35830,   98766,  -62940,    5817,   92219,  -88175,  -73092,   69299,   99952,   97590,   72612,   90016,   97590,   72612,   90016,  -73092,   69042,   99952,   97602,   18634,   99526
        77,          3800,  -37583,   99043,  -61464,    4091,   92890,  -87298,  -71978,   70068,   99986,   97644,   73345,   91137,   97644,   73345,   91137,  -71978,   69810,   99986,   97657,   19138,   99579
