         1,             0,   86607,     -17,  -86593,   99998,  -36320,  -55333,  -99999,  -99999,  -99999,  -99999,  -99999,   99999,  -99999,  -99999,   99999,  -99999,  -99999,  -99999,  -99999,  -99999,   97238
         2,            50,   85650,    1868,  -87520,   99979,  -34334,  -57055,  -99983,  -97526,   62856,   94045,  -97462,   99999,   94045,  -97462,   99999,  -99983,  -97529,   62856,   94045,  -98222,   97238
         3,           100,   84662,    3752,  -88417,   99903,  -32336,  -58740,  -99646,  -92639,   62856,   94036,  -92449,   95898,   94036,  -92449,   95898,  -99646,  -92649,   62856,   94036,  -94710,   97107
         4,           150,   83644,    5635,  -89282,   99741,  -30328,  -60361,  -98937,  -87873,   62666,   94061,  -87560,   89656,   94061,  -87560,   89656,  -98937,  -87890,   62666,   94061,  -91285,   96906
         5,           200,   82597,    7515,  -90115,   99498,  -28311,  -61922,  -98224,  -83225,   62374,   94120,  -82792,   85432,   94120,  -82792,   85432,  -98224,  -83248,   62374,   94120,  -87946,   96771
         6,           250,   81520,    9394,  -90916,   99200,  -26286,  -63445,  -97516,  -78691,   62179,   94201,  -78145,   81311,   94201,  -78145,   81311,  -97516,  -78721,   62179,   94201,  -84690,   96638
         7,           300,   80414,   11268,  -91685,   98859,  -24255,  -64937,  -96832,  -74270,   62002,   94290,  -73614,   77458,   94290,  -73614,   77458,  -96832,  -74306,   62002,   94290,  -81517,   96515
         8,           350,   79279,   13139,  -92421,   98479,  -22220,  -66399,  -96175,  -69958,   61833,   94381,  -69197,   73894,   94381,  -69197,   73894,  -96175,  -69999,   61833,   94381,  -78423,   96400
         9,           400,   78116,   15005,  -93125,   98059,  -20182,  -67832,  -95548,  -65752,   61671,   94473,  -64892,   70618,   94473,  -64892,   70618,  -95548,  -65799,   61671,   94473,  -75407,   96295
        10,           450,   76926,   16866,  -93795,   97602,  -18141,  -69235,  -94951,  -61650,   61514,   94564,  -60696,   67692,   94564,  -60696,   67692,  -94951,  -61703,   61514,   94564,  -72468,   96201
        11,           500,   75708,   18721,  -94432,   97105,  -16098,  -70607,  -94384,  -57649,   61361,   94654,  -56605,   65055,   94654,  -56605,   65055,  -94384,  -57708,   61361,   94654,  -69602,   96117
        12,           550,   74463,   20569,  -95036,   96569,  -14053,  -71948,  -93846,  -53747,   61214,   94744,  -52618,   62706,   94744,  -52618,   62706,  -93846,  -53811,   61214,   94744,  -66810,   96041
        13,           600,   73192,   22410,  -95605,   95993,  -12009,  -73256,  -93338,  -49941,   61071,   94832,  -48732,   60646,   94832,  -48732,   60646,  -93338,  -50011,   61071,   94832,  -64087,   95975
        14,           650,   71894,   24243,  -96141,   95379,   -9965,  -74531,  -92860,  -46230,   60933,   94921,  -44944,   58812,   94921,  -44944,   58812,  -92860,  -46304,   60933,   94921,  -61434,   95916
        15,           700,   70571,   26068,  -96642,   94727,   -7922,  -75772,  -92410,  -42610,   60800,   95008,  -41252,   57246,   95008,  -41252,   57246,  -92410,  -42689,   60800,   95008,  -58847,   95866
        16,           750,   69224,   27883,  -97110,   94036,   -5882,  -76980,  -91991,  -39079,   60673,   95096,  -37653,   55886,   95096,  -37653,   55886,  -91991,  -39164,   60673,   95096,  -56326,   95822
        17,           800,   67851,   29688,  -97542,   93309,   -3845,  -78154,  -91600,  -35636,   60551,   95182,  -34145,   54733,   95182,  -34145,   54733,  -91600,  -35725,   60551,   95182,  -53869,   95785
        18,           850,   66454,   31482,  -97940,   92547,   -1813,  -79295,  -91238,  -32277,   60435,   95269,  -30726,   53764,   95269,  -30726,   53764,  -91238,  -32371,   60435,   95269,  -51474,   95754
        19,           900,   65034,   33266,  -98304,   91750,     214,  -80402,  -90905,  -29002,   60325,   95354,  -27394,   52981,   95354,  -27394,   52981,  -90905,  -29100,   60325,   95354,  -49140,   95729
        20,           950,   63591,   35037,  -98632,   90921,    2234,  -81475,  -90601,  -25807,   60222,   95440,  -24146,   52384,   95440,  -24146,   52384,  -90601,  -25910,   60222,   95440,  -46865,   95710
        21,          1000,   62125,   36797,  -98925,   90060,    4245,  -82516,  -90325,  -22691,   60126,   95524,  -20981,   51931,   95524,  -20981,   51931,  -90325,  -22799,   60126,   95524,  -44648,   95695
        22,          1050,   60637,   38543,  -99183,   89170,    6248,  -83524,  -90078,  -19653,   60038,   95609,  -17896,   51642,   95609,  -17896,   51642,  -90078,  -19764,   60038,   95609,  -42487,   95686
        23,          1100,   59127,   40275,  -99406,   88251,    8241,  -84499,  -89858,  -16689,   59958,   95692,  -14889,   51519,   95692,  -14889,   51519,  -89858,  -16804,   59958,   95692,  -40381,   95682
        24,          1150,   57597,   41993,  -99594,   87306,   10222,  -85443,  -89667,  -13798,   59887,   95775,  -11959,   51539,   95775,  -11959,   51539,  -89667,  -13918,   59887,   95775,  -38328,   95683
        25,          1200,   56046,   43696,  -99746,   86336,   12192,  -86355,  -89503,  -10979,   59825,   95858,   -9103,   51683,   95858,   -9103,   51683,  -89503,  -11102,   59825,   95858,  -36327,   95687
        26,          1250,   54475,   45384,  -99862,   85342,   14149,  -87236,  -89367,   -8229,   59774,   95940,   -6320,   51972,   95940,   -6320,   51972,  -89367,   -8357,   59774,   95940,  -34378,   95696
        27,          1300,   52884,   47056,  -99944,   84325,   16093,  -88087,  -89257,   -5548,   59734,   96021,   -3607,   52404,   96021,   -3607,   52404,  -89257,   -5679,   59734,   96021,  -32478,   95710
        28,          1350,   51275,   48710,  -99989,   83287,   18022,  -88907,  -89175,   -2932,   59706,   96101,    -964,   52961,   96101,    -964,   52961,  -89175,   -3067,   59706,   96101,  -30626,   95728
        29,          1400,   49648,   50348,  -99999,   82229,   19937,  -89697,  -89119,    -381,   59691,   96181,    1612,   53620,   96181,    1612,   53620,  -89119,    -519,   59691,   96181,  -28822,   95749
        30,          1450,   48003,   51968,  -99974,   81152,   21836,  -90458,  -89089,    2107,   59691,   96260,    4123,   54424,   96260,    4123,   54424,  -89089,    1965,   59691,   96260,  -27063,   95775
        31,          1500,   46340,   53569,  -99913,   80056,   23720,  -91190,  -89084,    4533,   59706,   96339,    6569,   55310,   96339,    6569,   55310,  -89084,    4388,   59706,   96339,  -25350,   95804
        32,          1550,   44662,   55151,  -99817,   78942,   25587,  -91893,  -89105,    6900,   59740,   96416,    8953,   56319,   96416,    8953,   56319,  -89105,    6752,   59740,   96416,  -23680,   95836
        33,          1600,   42967,   56713,  -99685,   77812,   27438,  -92567,  -89151,    9208,   59792,   96493,   11276,   57432,   96493,   11276,   57432,  -89151,    9057,   59792,   96493,  -22052,   95872
        34,          1650,   41258,   58256,  -99518,   76664,   29273,  -93213,  -89221,   11459,   59866,   96569,   13540,   58627,   96569,   13540,   58627,  -89221,   11305,   59866,   96569,  -20466,   95910
        35,          1700,   39533,   59777,  -99315,   75501,   31090,  -93830,  -89315,   13655,   59964,   96644,   15746,   59904,   96644,   15746,   59904,  -89315,   13497,   59964,   96644,  -18921,   95951
        36,          1750,   37795,   61278,  -99077,   74321,   32891,  -94419,  -89432,   15796,   60089,   96718,   17896,   61243,   96718,   17896,   61243,  -89432,   15635,   60089,   96718,  -17415,   95994
        37,          1800,   36043,   62756,  -98804,   73125,   34674,  -94980,  -89571,   17885,   60243,   96792,   19990,   62665,   96792,   19990,   62665,  -89571,   17721,   60243,   96792,  -15948,   96040
        38,          1850,   34278,   64213,  -98495,   71913,   36440,  -95512,  -89731,   19922,   60432,   96864,   22032,   64128,   96864,   22032,   64128,  -89731,   19755,   60432,   96864,  -14518,   96087
        39,          1900,   32502,   65646,  -98152,   70686,   38189,  -96015,  -89912,   21908,   60659,   96936,   24020,   65652,   96936,   24020,   65652,  -89912,   21739,   60659,   96936,  -13125,   96136
        40,          1950,   30713,   67056,  -97774,   69442,   39920,  -96490,  -90112,   23846,   60930,   97007,   25958,   67198,   97007,   25958,   67198,  -90112,   23674,   60930,   97007,  -11767,   96185
        41,          2000,   28914,   68443,  -97361,   68182,   41634,  -96936,  -90330,   25736,   61251,   97078,   27847,   68764,   97078,   27847,   68764,  -90330,   25561,   61251,   97078,  -10445,   96236
        42,          2050,   27104,   69805,  -96914,   66906,   43330,  -97352,  -90564,   27579,   61631,   97147,   29687,   70350,   97147,   29687,   70350,  -90564,   27402,   61631,   97147,   -9156,   96287
        43,          2100,   25285,   71142,  -96432,   65613,   45008,  -97740,  -90813,   29376,   62078,   97216,   31479,   71937,   97216,   31479,   71937,  -90813,   29197,   62078,   97216,   -7900,   96337
        44,          2150,   23457,   72454,  -95916,   64304,   46668,  -98098,  -91073,   31129,   62606,   97284,   33226,   73523,   97284,   33226,   73523,  -91073,   30947,   62606,   97284,   -6676,   96388
        45,          2200,   21621,   73740,  -95365,   62978,   48310,  -98426,  -91342,   32839,   63228,   97352,   34928,   75068,   97352,   34928,   75068,  -91342,   32655,   63228,   97352,   -5484,   96438
        46,          2250,   19777,   75000,  -94781,   61636,   49933,  -98724,  -91616,   34507,   63961,   97418,   36586,   76614,   97418,   36586,   76614,  -91616,   34320,   63961,   97418,   -4323,   96488
        47,          2300,   17925,   76234,  -94163,   60277,   51538,  -98992,  -91889,   36133,   64830,   97484,   38202,   78097,   97484,   38202,   78097,  -91889,   35945,   64830,   97484,   -3191,   96535
        48,          2350,   16068,   77440,  -93512,   58901,   53123,  -99228,  -92154,   37720,   65859,   97549,   39776,   79560,   97549,   39776,   79560,  -92154,   37529,   65859,   97549,   -2088,   96582
        49,          2400,   14205,   78619,  -92828,   57510,   54688,  -99434,  -92402,   39267,   67083,   97614,   41309,   80961,   97614,   41309,   80961,  -92402,   39074,   67083,   97614,   -1014,   96627
        50,          2450,   12336,   79770,  -92110,   56103,   56232,  -99609,  -92619,   40776,   68538,   97677,   42803,   82300,   97677,   42803,   82300,  -92619,   40581,   68538,   97677,      32,   96670
        51,          2500,   10464,   80892,  -91360,   54681,   57754,  -99751,  -92789,   42248,   70262,   97740,   44259,   83598,   97740,   44259,   83598,  -92789,   42050,   70262,   97740,    1052,   96712
        52,          2550,    8587,   81986,  -90578,   53244,   59254,  -99862,  -92889,   43683,   72287,   97803,   45677,   84814,   97803,   45677,   84814,  -92889,   43484,   72287,   97803,    2045,   96751
        53,          2600,    6708,   83050,  -89763,   51793,   60729,  -99941,  -92893,   45083,   74617,   97864,   47058,   85988,   97864,   47058,   85988,  -92893,   44882,   74617,   97864,    3013,   96789
