         1,             0,   86606,     -13,  -86595,   99998,  -25956,  -66068,  -99999,  -99999,  -99999,  -99999,  -99999,  -37317,  -99999,  -99999,  -37317,  -99999,  -99999,  -99999,  -99999,  -99999,   99597
         2,            50,   85648,    1872,  -87522,   99811,  -23856,  -67720,  -99983,  -97525,   62499,   90803,  -97418,  -37317,   90803,  -97418,  -37317,  -99983,  -97529,   62499,   90803,  -98193,   99597
         3,           100,   84660,    3756,  -88418,   99549,  -21749,  -69316,  -99650,  -92638,   62499,   90823,  -92319,  -38268,   90823,  -92319,  -38268,  -99650,  -92649,   62499,   90823,  -94626,   99595
         4,           150,   83643,    5639,  -89284,   99161,  -19636,  -70811,  -98947,  -87871,   62307,   90907,  -87348,  -39118,   90907,  -87348,  -39118,  -98947,  -87889,   62307,   90907,  -91147,   99592
         5,           200,   82595,    7520,  -90117,   98671,  -17517,  -72226,  -98235,  -83222,   62013,   91029,  -82502,  -38948,   91029,  -82502,  -38948,  -98235,  -83247,   62013,   91029,  -87756,   99593
         6,           250,   81518,    9398,  -90918,   98127,  -15396,  -73598,  -97531,  -78687,   61820,   91171,  -77780,  -38778,   91171,  -77780,  -38778,  -97531,  -78720,   61820,   91171,  -84452,   99593
         7,           300,   80412,   11273,  -91687,   97544,  -13276,  -74937,  -96853,  -74265,   61645,   91315,  -73177,  -38529,   91315,  -73177,  -38529,  -96853,  -74304,   61645,   91315,  -81231,   99594
         8,           350,   79277,   13144,  -92423,   96923,  -11158,  -76241,  -96206,  -69952,   61478,   91458,  -68693,  -38155,   91458,  -68693,  -38155,  -96206,  -69997,   61478,   91458,  -78093,   99595
         9,           400,   78114,   15010,  -93126,   96263,   -9044,  -77511,  -95589,  -65745,   61318,   91599,  -64323,  -37657,   91599,  -64323,  -37657,  -95589,  -65797,   61318,   91599,  -75035,   99596
        10,           450,   76924,   16871,  -93796,   95562,   -6932,  -78743,  -95002,  -61642,   61162,   91738,  -60064,  -37034,   91738,  -60064,  -37034,  -95002,  -61700,   61162,   91738,  -72056,   99598
        11,           500,   75706,   18726,  -94433,   94820,   -4825,  -79938,  -94444,  -57640,   61011,   91874,  -55915,  -36309,   91874,  -55915,  -36309,  -94444,  -57705,   61011,   91874,  -69152,   99600
        12,           550,   74461,   20574,  -95037,   94036,   -2722,  -81093,  -93917,  -53738,   60865,   92008,  -51871,  -35470,   92008,  -51871,  -35470,  -93917,  -53808,   60865,   92008,  -66323,   99603
        13,           600,   73189,   22415,  -95606,   93210,    -626,  -82208,  -93419,  -49931,   60724,   92140,  -47931,  -34542,   92140,  -47931,  -34542,  -93419,  -50007,   60724,   92140,  -63566,   99606
        14,           650,   71892,   24248,  -96142,   92343,    1464,  -83283,  -92950,  -46219,   60587,   92270,  -44091,  -33522,   92270,  -44091,  -33522,  -92950,  -46301,   60587,   92270,  -60879,   99608
        15,           700,   70569,   26072,  -96643,   91436,    3545,  -84317,  -92511,  -42598,   60456,   92398,  -40350,  -32412,   92398,  -40350,  -32412,  -92511,  -42685,   60456,   92398,  -58261,   99612
        16,           750,   69221,   27887,  -97111,   90489,    5617,  -85310,  -92101,  -39067,   60330,   92524,  -36705,  -31234,   92524,  -36705,  -31234,  -92101,  -39159,   60330,   92524,  -55711,   99615
        17,           800,   67849,   29692,  -97543,   89504,    7679,  -86262,  -91720,  -35623,   60210,   92649,  -33153,  -29977,   92649,  -33153,  -29977,  -91720,  -35720,   60210,   92649,  -53225,   99619
        18,           850,   66452,   31487,  -97941,   88484,    9728,  -87174,  -91369,  -32264,   60096,   92772,  -29692,  -28640,   92772,  -29692,  -28640,  -91369,  -32366,   60096,   92772,  -50803,   99623
        19,           900,   65032,   33270,  -98304,   87431,   11764,  -88046,  -91046,  -28987,   59988,   92894,  -26319,  -27247,   92894,  -26319,  -27247,  -91046,  -29095,   59988,   92894,  -48444,   99627
