         1,             0,   86604,      -8,  -86598,   99998,    1623,  -82674,  -99999,  -99999,  -99999,  -99999,  -99999,  -57573,  -99999,  -99999,  -57573,  -99999,  -99999,  -99999,  -99999,  -99999,   99331
         2,            50,   85646,    1877,  -87525,   99401,    3716,  -83979,  -99983,  -97024,   62178,   88096,  -97381,  -57573,   88096,  -97381,  -57573,  -99983,  -97529,   62178,   88096,  -98191,   99331
         3,           100,   84659,    3761,  -88421,   98713,    5807,  -85211,  -99652,  -91146,   62178,   88143,  -92210,  -57253,   88143,  -92210,  -57253,  -99652,  -92649,   62178,   88143,  -94620,   99333
         4,           150,   83641,    5644,  -89286,   97876,    7899,  -86327,  -98948,  -85414,   61984,   88280,  -87170,  -55905,   88280,  -87170,  -55905,  -98948,  -87889,   61984,   88280,  -91138,   99338
         5,           200,   82593,    7525,  -90119,   96947,    9990,  -87368,  -98231,  -79823,   61689,   88444,  -82258,  -53878,   88444,  -82258,  -53878,  -98231,  -83247,   61689,   88444,  -87746,   99347
         6,           250,   81516,    9403,  -90920,   95984,   12072,  -88376,  -97527,  -74370,   61499,   88616,  -77472,  -51898,   88616,  -77472,  -51898,  -97527,  -78719,   61499,   88616,  -84440,   99355
         7,           300,   80409,   11278,  -91689,   94988,   14141,  -89347,  -96856,  -69051,   61327,   88784,  -72808,  -49918,   88784,  -72808,  -49918,  -96856,  -74303,   61327,   88784,  -81219,   99364
         8,           350,   79275,   13148,  -92425,   93953,   16200,  -90278,  -96215,  -63864,   61162,   88949,  -68265,  -47930,   88949,  -68265,  -47930,  -96215,  -69996,   61162,   88949,  -78081,   99372
         9,           400,   78112,   15015,  -93128,   92879,   18248,  -91169,  -95605,  -58805,   61003,   89110,  -63838,  -45943,   89110,  -63838,  -45943,  -95605,  -65796,   61003,   89110,  -75024,   99381
        10,           450,   76921,   16875,  -93798,   91765,   20283,  -92018,  -95025,  -53871,   60849,   89269,  -59525,  -43963,   89269,  -59525,  -43963,  -95025,  -61699,   60849,   89269,  -72045,   99389
        11,           500,   75703,   18730,  -94435,   90608,   22307,  -92823,  -94475,  -49059,   60700,   89425,  -55323,  -41975,   89425,  -55323,  -41975,  -94475,  -57704,   60700,   89425,  -69142,   99397
        12,           550,   74458,   20578,  -95038,   89409,   24317,  -93584,  -93955,  -44366,   60555,   89578,  -51229,  -39995,   89578,  -51229,  -39995,  -93955,  -53807,   60555,   89578,  -66314,   99406
        13,           600,   73187,   22419,  -95608,   88168,   26312,  -94299,  -93464,  -39788,   60415,   89728,  -47240,  -38023,   89728,  -47240,  -38023,  -93464,  -50006,   60415,   89728,  -63559,   99414
        14,           650,   71889,   24252,  -96143,   86885,   28293,  -94969,  -93004,  -35324,   60280,   89876,  -43353,  -36051,   89876,  -43353,  -36051,  -93004,  -46299,   60280,   89876,  -60875,   99422
        15,           700,   70566,   26076,  -96645,   85563,   30256,  -95592,  -92573,  -30969,   60151,   90022,  -39567,  -34087,   90022,  -39567,  -34087,  -92573,  -42684,   60151,   90022,  -58260,   99431
