Time,SBUS A          V-node,SBUS B          V-node,SBUS C          V-node,SBUS A 1    A I-branch,SBUS B 1    B I-branch,SBUS C 1    C I-branch,FAULTA        I-branch,FAULTB        I-branch,FAULTC        I-branch,TACS   PV001V I-branch,TACS   PV001I I-branch,TACS   PV001W I-branch,TACS   PV002V I-branch,TACS   PV002I I-branch,TACS   PV002W I-branch,TACS   PV003V I-branch,TACS   PV003I I-branch,TACS   PV003W I-branch,TACS   PV004V I-branch,TACS   PV004I I-branch,TACS   PV004W I-branch,TACS   PV005V I-branch,TACS   PV005I I-branch,TACS   PV005W I-branch,TACS   PV006V I-branch,TACS   PV006I I-branch,TACS   PV006W I-branch,TACS   PV007V I-branch,TACS   PV007I I-branch,TACS   PV007W I-branch,TACS   PV008V I-branch,TACS   PV008I I-branch,TACS   PV008W I-branch
500,98231,-32896,-63707,95539,-88059,-2153,4315,0,0,82618,-65046,55154,82655,-65056,54098,82960,-65026,56047,82885,-65028,56036,83473,-65016,56167,83161,-65023,56220,81983,-65069,54381,83792,-65014,56064
550,97860,-31110,-65087,95962,-86750,-3863,4315,0,0,82455,-61801,52961,82505,-61813,51897,82772,-61777,53876,82696,-61778,53857,83274,-61764,53998,82966,-61772,54050,81838,-61829,52180,83593,-61762,53893
600,97455,-29313,-66444,96353,-85427,-5558,4315,0,0,82306,-58633,50818,82368,-58648,49749,82600,-58603,51754,82522,-58605,51728,83090,-58588,51877,82788,-58598,51929,81707,-58665,50031,83410,-58586,51770
650,97016,-27506,-67777,96696,-84087,-7224,4315,0,0,82172,-55539,48724,82244,-55557,47651,82442,-55504,49680,82363,-55506,49647,82923,-55486,49804,82624,-55497,49856,81588,-55577,47933,83243,-55484,49695
700,96541,-25689,-69085,97031,-82729,-8901,4315,0,0,82052,-52519,46678,82134,-52541,45602,82300,-52478,47653,82220,-52480,47612,82771,-52457,47777,82477,-52470,47828,81484,-52563,45882,83092,-52455,47665
750,96032,-23863,-70369,97373,-81353,-10602,4315,0,0,81946,-49572,44677,82038,-49596,43599,82174,-49524,45669,82092,-49525,45621,82634,-49500,45793,82345,-49515,45844,81394,-49621,43879,82956,-49498,45679
800,95489,-22028,-71629,97692,-79961,-12297,4315,0,0,81854,-46694,42719,81955,-46722,41642,82062,-46640,43728,81979,-46641,43672,82513,-46613,43851,82228,-46629,43902,81316,-46750,41920,82834,-46611,43735
850,94913,-20186,-72863,97976,-78555,-13974,4315,0,0,81775,-43886,40805,81884,-43918,39727,81964,-43825,41829,81880,-43826,41765,82406,-43794,41950,82125,-43812,42002,81251,-43948,40005,82727,-43793,41832
900,94302,-18336,-74071,98244,-77132,-15652,4315,0,0,81710,-41146,38930,81826,-41181,37855,81881,-41077,39969,81796,-41078,39897,82313,-41043,40089,82037,-41063,40140,81199,-41213,38132,82635,-41041,39967
950,93658,-16480,-75252,98506,-75691,-17344,4315,0,0,81658,-38472,37095,81781,-38511,36022,81812,-38396,38146,81725,-38397,38067,82235,-38358,38265,81963,-38380,38315,81159,-38546,36299,82556,-38356,38141
1000,92981,-14618,-76407,98750,-74235,-19032,4315,0,0,81618,-35863,35297,81748,-35905,34229,81756,-35779,36361,81669,-35780,36274,82171,-35738,36477,81903,-35761,36527,81132,-35943,34504,82492,-35736,36350
1050,92270,-12750,-77535,98964,-72765,-20707,4315,0,0,81591,-33317,33536,81726,-33364,32472,81714,-33225,34610,81625,-33226,34516,82121,-33181,34724,81856,-33206,34774,81117,-33404,32747,82441,-33179,34594
1100,91527,-10879,-78636,99157,-71278,-22378,4315,0,0,81577,-30834,31808,81717,-30884,30751,81685,-30734,32893,81595,-30735,32791,82083,-30686,33004,81823,-30713,33053,81113,-30928,31024,82403,-30684,32872
1150,90752,-9003,-79708,99338,-69775,-24055,4315,0,0,81574,-28412,30115,81720,-28466,29064,81669,-28304,31208,81578,-28305,31099,82059,-28252,31316,81803,-28281,31365,81122,-28513,29336,82378,-28250,31181
1200,89944,-7124,-80752,99500,-68258,-25728,4315,0,0,81584,-26050,28453,81734,-26108,27410,81666,-25934,29555,81574,-25934,29437,82048,-25878,29658,81796,-25909,29708,81142,-26158,27681,82366,-25876,29521
1250,89104,-5243,-81767,99635,-66727,-27389,4315,0,0,81605,-23747,26821,81759,-23808,25788,81675,-23622,27931,81582,-23622,27806,82050,-23562,28031,81801,-23595,28079,81172,-23861,26057,82367,-23560,27890
1300,88233,-3360,-82754,99748,-65181,-29044,4315,0,0,81638,-21501,25219,81795,-21566,24196,81697,-21368,26335,81602,-21368,26203,82064,-21303,26431,81819,-21339,26480,81215,-21622,24464,82380,-21301,26287
1350,87330,-1475,-83710,99843,-63619,-30699,4315,0,0,81682,-19311,23645,81842,-19381,22632,81730,-19170,24766,81634,-19169,24627,82090,-19101,24858,81848,-19139,24906,81268,-19440,22899,82404,-19099,24712
1400,86396,410,-84638,99918,-62044,-32348,4315,0,0,81737,-17177,22098,81900,-17250,21096,81775,-17028,23223,81678,-17026,23077,82128,-16954,23311,81890,-16994,23359,81331,-17312,21361,82441,-16952,23162
1450,85431,2295,-85535,99968,-60455,-33986,4315,0,0,81802,-15097,20576,81968,-15173,19586,81831,-14939,21706,81733,-14937,21552,82177,-14861,21788,81942,-14903,21836,81405,-15239,19850,82489,-14858,21637
1500,84436,4178,-86401,99994,-58853,-35615,4315,0,0,81878,-13069,19080,82046,-13150,18103,81899,-12903,20212,81800,-12901,20051,82237,-12821,20290,82006,-12865,20337,81489,-13219,18365,82547,-12818,20135
1550,83412,6061,-87237,99999,-57236,-37239,4315,0,0,81965,-11094,17606,82134,-11178,16642,81977,-10919,18740,81877,-10917,18573,82309,-10833,18813,82081,-10879,18860,81583,-11250,16903,82617,-10829,18656
1600,82357,7941,-88042,99981,-55606,-38856,4315,0,0,82061,-9169,16155,82232,-9257,15205,82066,-8986,17291,81964,-8983,17116,82391,-8895,17358,82167,-8944,17405,81686,-9333,15464,82698,-8892,17199
1650,81273,9819,-88816,99939,-53964,-40461,4315,0,0,82167,-7294,14725,82339,-7386,13790,82164,-7103,15862,82062,-7100,15681,82483,-7008,15924,82262,-7059,15971,81799,-7465,14048,82788,-7004,15762
1700,80161,11693,-89558,99872,-52309,-42056,4315,0,0,82282,-5468,13316,82455,-5563,12396,82273,-5269,14453,82170,-5265,14265,82586,-5169,14510,82368,-5222,14555,81921,-5646,12652,82889,-5165,14345
1750,79019,13563,-90269,99782,-50641,-43642,4315,0,0,82406,-3690,11927,82581,-3788,11023,82392,-3483,13062,82287,-3478,12868,82698,-3378,13114,82483,-3433,13159,82052,-3875,11276,82999,-3373,12946
1800,77850,15428,-90947,99668,-48961,-45217,4315,0,0,82540,-1959,10556,82714,-2060,9668,82519,-1743,11690,82413,-1738,11489,82820,-1634,11736,82608,-1692,11781,82191,-2150,9919,83119,-1629,11566
1850,76653,17287,-91593,99529,-47270,-46780,4315,0,0,82681,-273,9203,82857,-378,8331,82656,-49,10334,82549,-44,10128,82951,65,10375,82742,4,10419,82339,-471,8581,83247,70,10202
1900,75429,19141,-92207,99364,-45567,-48331,4315,0,0,82831,1368,7866,83007,1260,7012,82802,1599,8995,82694,1605,8783,83090,1718,9030,82885,1655,9074,82495,1162,7260,83385,1724,8855
1950,74178,20987,-92787,99175,-43852,-49870,4315,0,0,82990,2964,6546,83165,2853,5709,82956,3204,7671,82846,3210,7454,83239,3327,7701,83036,3262,7744,82658,2752,5955,83530,3334,7523
2000,72901,22826,-93335,98960,-42127,-51396,4315,0,0,83155,4518,5241,83330,4404,4422,83118,4765,6363,83008,4772,6140,83395,4893,6386,83196,4825,6429,82830,4299,4666,83685,4900,6206
2050,71598,24657,-93850,98720,-40391,-52908,4315,0,0,83329,6029,3951,83503,5912,3149,83288,6284,5068,83176,6291,4840,83559,6417,5086,83363,6347,5128,83008,5804,3392,83846,6425,4903
2100,70269,26480,-94331,98453,-38645,-54405,4315,0,0,83509,7500,2675,83683,7380,1891,83465,7762,3787,83353,7769,3553,83731,7899,3799,83538,7827,3840,83193,7267,2131,84016,7908,3614
2150,68916,28293,-94779,98160,-36889,-55888,4315,0,0,83696,8930,1412,83870,8807,647,83650,9199,2518,83536,9207,2280,83911,9341,2524,83720,9266,2566,83386,8691,885,84193,9350,2337
2200,67538,30095,-95193,97841,-35123,-57356,4315,0,0,83890,10320,162,84063,10195,-585,83841,10596,1261,83727,10605,1019,84097,10743,1262,83909,10666,1303,83584,10074,-349,84376,10753,1073
2250,66136,31887,-95573,97495,-33348,-58808,4315,0,0,84090,11671,-1076,84262,11544,-1804,84039,11955,17,83924,11964,-231,84290,12106,11,84105,12027,52,83789,11420,-1571,84567,12117,-180
2300,64710,33668,-95919,97123,-31564,-60243,4315,0,0,84296,12985,-2303,84467,12855,-3013,84244,13275,-1217,84128,13285,-1469,84490,13432,-1229,84307,13350,-1188,83999,12727,-2781,84763,13443,-1421
2350,63262,35437,-96231,96723,-29772,-61662,4315,0,0,84508,14262,-3519,84678,14129,-4209,84454,14559,-2441,84337,14569,-2696,84695,14720,-2458,84515,14635,-2418,84215,13997,-3980,84966,14732,-2653
2400,61791,37193,-96509,96297,-27972,-63063,4315,0,0,84725,15502,-4725,84894,15368,-5396,84670,15806,-3654,84553,15817,-3914,84906,15971,-3677,84729,15884,-3638,84437,15231,-5168,85174,15985,-3874
2450,60298,38936,-96753,95843,-26164,-64446,4315,0,0,84948,16707,-5921,85115,16570,-6573,84892,17017,-4858,84773,17028,-5122,85123,17187,-4887,84948,17098,-4848,84663,16430,-6347,85388,17202,-5085
2500,58783,40665,-96963,95362,-24349,-65810,4315,0,0,85175,17878,-7107,85341,17739,-7740,85118,18194,-6054,84999,18206,-6320,85345,18368,-6087,85172,18277,-6049,84894,17594,-7516,85607,18384,-6287
2550,57248,42380,-97138,94853,-22527,-67154,4315,0,0,85407,19014,-8284,85571,18873,-8898,85349,19336,-7240,85229,19349,-7509,85572,19515,-7279,85401,19421,-7241,85130,18725,-8676,85830,19532,-7481
2600,55693,44080,-97278,94316,-20699,-68480,4315,0,0,85643,20117,-9453,85806,19974,-10048,85585,20445,-8418,85464,20458,-8690,85803,20629,-8462,85635,20533,-8425,85370,19822,-9828,86058,20647,-8666
2650,54117,45764,-97384,93752,-18865,-69785,4315,0,0,85883,21188,-10614,86044,21043,-11189,85825,21522,-9588,85704,21535,-9863,86038,21710,-9638,85873,21612,-9601,85613,20887,-10972,86291,21730,-9843
2700,52523,47432,-97455,93160,-17026,-71069,4315,0,0,86126,22227,-11766,86286,22081,-12323,86069,22566,-10751,85947,22581,-11028,86278,22760,-10805,86114,22658,-10769,85861,21920,-12107,86527,22780,-11012
2750,50909,49082,-97492,92541,-15182,-72331,4315,0,0,86373,23235,-12911,86531,23087,-13450,86316,23580,-11906,86194,23595,-12185,86521,23778,-11966,86360,23674,-11930,86111,22923,-13236,86767,23799,-12174
2800,49278,50716,-97494,91893,-13333,-73572,4315,0,0,86623,24213,-14049,86780,24064,-14569,86566,24563,-13055,86444,24578,-13336,86767,24765,-13119,86608,24660,-13084,86365,23895,-14357,87010,24788,-13329
2850,47629,52331,-97461,91217,-11481,-74790,4315,0,0,86876,25161,-15181,87031,25011,-15682,86820,25517,-14196,86697,25532,-14479,87016,25723,-14266,86860,25615,-14231,86621,24838,-15472,87256,25748,-14477
2900,45963,53928,-97394,90514,-9625,-75986,4315,0,0,87132,26081,-16305,87285,25929,-16788,87076,26441,-15332,86952,26457,-15616,87268,26652,-15406,87114,26542,-15371,86880,25752,-16580,87504,26678,-15618
2950,44281,55506,-97292,89782,-7766,-77157,4315,0,0,87389,26972,-17423,87541,26819,-17888,87335,27337,-16461,87211,27354,-16747,87523,27552,-16540,87371,27440,-16506,87141,26637,-17681,87756,27580,-16753
3000,42583,57064,-97156,89023,-5905,-78305,4315,0,0,87649,27836,-18535,87799,27681,-18982,87596,28205,-17584,87471,28223,-17871,87780,28425,-17668,87630,28310,-17634,87404,27496,-18777,88009,28454,-17882
3050,40870,58601,-96985,88235,-4042,-79428,4315,0,0,87911,28673,-19641,88058,28517,-20071,87858,29047,-18702,87734,29064,-18989,88039,29271,-18789,87891,29154,-18756,87669,28327,-19867,88264,29301,-19005
3100,39143,60118,-96780,87420,-2178,-80527,4315,0,0,88174,29483,-20741,88319,29327,-21154,88123,29862,-19814,87998,29880,-20101,88299,30090,-19905,88154,29971,-19872,87935,29133,-20952,88521,30122,-20122
3150,37402,61614,-96540,86577,-313,-81599,4315,0,0,88438,30268,-21836,88582,30111,-22231,88388,30651,-20920,88263,30669,-21208,88561,30884,-21016,88417,30762,-20983,88203,29913,-22031,88779,30917,-21233
3200,35647,63087,-96266,85706,1552,-82646,4315,0,0,88703,31028,-22925,88845,30870,-23304,88655,31415,-22021,88529,31434,-22309,88823,31652,-22121,88682,31528,-22088,88471,30668,-23105,89039,31687,-22339
3250,33879,64539,-95958,84807,3417,-83666,4315,0,0,88969,31764,-24009,89109,31605,-24371,88922,32154,-23117,88797,32174,-23405,89087,32396,-23220,88948,32269,-23188,88740,31398,-24174,89299,32433,-23439
3300,32100,65967,-95615,83881,5280,-84659,4315,0,0,89235,32476,-25088,89373,32316,-25434,89190,32870,-24208,89065,32890,-24495,89351,33115,-24315,89214,32987,-24283,89010,32105,-25238,89559,33154,-24534
3350,30309,67372,-95239,82928,7142,-85625,4315,0,0,89502,33165,-26162,89637,33004,-26492,89458,33562,-25293,89333,33583,-25580,89616,33812,-25404,89481,33681,-25372,89279,32789,-26297,89820,33853,-25624
3400,28508,68752,-94829,81947,9002,-86563,4315,0,0,89768,33831,-27231,89902,33670,-27545,89726,34232,-26374,89601,34253,-26660,89880,34486,-26488,89748,34353,-26456,89549,33451,-27352,90082,34528,-26709
3450,26696,70109,-94385,80939,10860,-87473,4315,0,0,90035,34475,-28294,90166,34313,-28593,89994,34879,-27450,89869,34900,-27735,90145,35137,-27567,90014,35002,-27536,89818,34090,-28402,90342,35181,-27788
3500,24875,71440,-93908,79904,12713,-88353,4315,0,0,90300,35098,-29353,90430,34936,-29637,90261,35505,-28521,90137,35527,-28805,90409,35767,-28641,90280,35630,-28610,90087,34708,-29447,90603,35813,-28863
3550,23045,72747,-93397,78843,14563,-89205,4315,0,0,90566,35700,-30407,90693,35537,-30677,90528,36110,-29588,90404,36132,-29870,90672,36376,-29711,90546,36237,-29679,90355,35306,-30488,90863,36424,-29933
3600,21207,74027,-92853,77755,16409,-90027,4315,0,0,90830,36282,-31457,90955,36118,-31712,90794,36695,-30649,90670,36717,-30930,90935,36964,-30775,90810,36823,-30744,90623,35883,-31524,91122,37014,-30997
3650,19361,75281,-92276,76640,18249,-90818,4315,0,0,91093,36843,-32501,91216,36680,-32743,91059,37259,-31706,90936,37281,-31985,91196,37533,-31834,91074,37389,-31803,90889,36440,-32556,91380,37585,-32057
3700,17508,76508,-91667,75500,20083,-91580,4315,0,0,91354,37386,-33541,91476,37222,-33769,91322,37804,-32758,91199,37827,-33035,91457,38082,-32889,91336,37936,-32858,91154,36978,-33583,91636,38136,-33111
3750,15650,77708,-91025,74333,21911,-92310,4315,0,0,91614,37910,-34576,91734,37746,-34791,91584,38331,-33806,91462,38353,-34080,91715,38612,-33938,91597,38464,-33908,91417,37497,-34606,91891,38668,-34161
3800,13785,78881,-90350,73141,23732,-93010,4315,0,0,91873,38415,-35606,91990,38251,-35809,91844,38839,-34848,91723,38862,-35120,91972,39124,-34983,91855,38974,-34952,91678,37999,-35625,92145,39182,-35205
3850,11916,80025,-89644,71924,25545,-93678,4315,0,0,92129,38903,-36632,92244,38739,-36822,92102,39329,-35886,91982,39352,-36156,92227,39618,-36023,92112,39466,-35992,91938,38482,-36639,92396,39678,-36245
3900,10042,81141,-88905,70682,27349,-94314,4315,0,0,92383,39374,-37653,92496,39210,-37831,92358,39802,-36919,92238,39825,-37186,92480,40094,-37057,92367,39940,-37027,92195,38949,-37649,92645,40156,-37279
3950,8165,82228,-88135,69416,29145,-94917,4315,0,0,92635,39828,-38668,92746,39664,-38835,92612,40258,-37947,92493,40281,-38211,92731,40554,-38087,92620,40398,-38056,92450,39399,-38654,92892,40618,-38309
4000,6285,83286,-87334,68125,30931,-95489,4315,0,0,92885,40265,-39679,92994,40101,-39835,92863,40697,-38970,92745,40721,-39231,92979,40997,-39111,92870,40839,-39081,92703,39832,-39654,93137,41063,-39333
4050,4403,84315,-86501,66810,32707,-96027,4315,0,0,93132,40687,-40685,93238,40523,-40830,93112,41121,-39988,92995,41144,-40246,93225,41424,-40131,93118,41264,-40100,92953,40250,-40650,93379,41493,-40352
4100,2519,85313,-85638,65471,34472,-96532,4315,0,0,93376,41093,-41686,93480,40930,-41821,93358,41529,-41001,93241,41553,-41256,93467,41836,-41145,93362,41674,-41114,93200,40652,-41642,93618,41907,-41366
4150,635,86281,-84745,64109,36226,-97004,4315,0,0,93617,41485,-42682,93719,41322,-42807,93600,41922,-42009,93485,41946,-42260,93707,42233,-42154,93604,42069,-42123,93444,41040,-42628,93855,42305,-42374
4200,-1250,87219,-83821,62725,37968,-97442,4315,0,0,93854,41862,-43673,93955,41699,-43788,93840,42301,-43011,93726,42325,-43259,93944,42615,-43157,93843,42449,-43126,93685,41413,-43610,94088,42690,-43377
4250,-3135,88125,-82868,61318,39696,-97847,4315,0,0,94089,42225,-44658,94187,42063,-44764,94076,42665,-44009,93963,42689,-44252,94177,42983,-44155,94078,42815,-44124,93923,41772,-44587,94318,43060,-44374
4300,-5018,89000,-81885,59889,41412,-98217,4315,0,0,94320,42575,-45638,94416,42412,-45736,94309,43016,-45000,94197,43040,-45240,94407,43337,-45148,94310,43168,-45117,94157,42118,-45559,94544,43416,-45366
4350,-6900,89844,-80873,58439,43113,-98552,4315,0,0,94548,42911,-46613,94642,42749,-46702,94538,43354,-45987,94428,43377,-46223,94634,43678,-46134,94539,43507,-46103,94388,42451,-46526,94767,43760,-46352
4400,-8779,90655,-79832,56967,44800,-98854,4315,0,0,94772,43234,-47582,94864,43073,-47663,94763,43679,-46967,94654,43702,-47199,94857,44006,-47115,94763,43833,-47084,94615,42770,-47487,94986,44090,-47332
4450,-10655,91435,-78763,55475,46471,-99120,4315,0,0,94992,43546,-48546,95082,43385,-48619,94985,43991,-47942,94877,44014,-48170,95075,44322,-48091,94984,44146,-48059,94838,43078,-48444,95202,44408,-48306
4500,-12527,92182,-77666,53963,48126,-99352,4315,0,0,95208,43845,-49504,95296,43684,-49570,95202,44291,-48912,95096,44314,-49135,95291,44625,-49060,95201,44448,-49028,95058,43373,-49395,95413,44713,-49275
4550,-14395,92896,-76542,52431,49765,-99548,4315,0,0,95420,44132,-50456,95506,43972,-50515,95416,44580,-49875,95312,44603,-50094,95501,44917,-50023,95414,44738,-49991,95273,43657,-50340,95621,45008,-50237
4600,-16257,93577,-75390,50879,51387,-99709,4315,0,0,95628,44409,-51402,95712,44249,-51454,95625,44857,-50832,95522,44880,-51047,95708,45197,-50980,95623,45016,-50948,95484,43930,-51280,95824,45290,-51193
4650,-18114,94225,-74211,49310,52991,-99835,4315,0,0,95832,44674,-52342,95914,44515,-52388,95830,45123,-51783,95729,45146,-51993,95911,45467,-51931,95827,45284,-51899,95691,44192,-52214,96023,45562,-52142
4700,-19964,94839,-73006,47722,54577,-99925,4315,0,0,96031,44929,-53275,96111,44771,-53316,96031,45379,-52728,95932,45401,-52934,96109,45726,-52875,96027,45541,-52843,95894,44444,-53143,96218,45823,-53085
4750,-21808,95420,-71776,46116,56144,-99980,4315,0,0,96226,45174,-54203,96304,45016,-54238,96227,45625,-53666,96130,45647,-53867,96303,45974,-53813,96223,45788,-53781,96092,44685,-54065,96409,46074,-54022
4800,-23643,95967,-70519,44494,57692,-99999,4315,0,0,96417,45409,-55124,96493,45252,-55154,96419,45861,-54598,96323,45882,-54794,96492,46213,-54744,96414,46025,-54712,96286,44917,-54981,96595,46315,-54952
4850,-25471,96480,-69238,42854,59219,-99983,4315,0,0,96603,45634,-56039,96676,45478,-56063,96606,46087,-55523,96512,46108,-55715,96677,46442,-55668,96601,46252,-55636,96475,45139,-55891,96776,46547,-55875
4900,-27289,96958,-67932,41199,60726,-99931,4315,0,0,96784,45851,-56947,96856,45696,-56967,96788,46304,-56441,96696,46325,-56628,96856,46662,-56586,96783,46471,-56553,96660,45352,-56795,96952,46769,-56791
4950,-29097,97402,-66602,39529,62212,-99843,4315,0,0,96961,46058,-57848,97030,45904,-57864,96965,46512,-57353,96875,46533,-57535,97032,46873,-57497,96960,46680,-57464,96840,45556,-57692,97124,46982,-57700
5000,-30895,97812,-65248,37844,63675,-99719,4315,0,0,97132,46258,-58742,97200,46104,-58754,97138,46712,-58257,97050,46732,-58434,97202,47076,-58400,97132,46881,-58367,97015,45752,-58583,97292,47187,-58602
5050,-32682,98186,-63871,36144,65117,-99559,4315,0,0,97299,46448,-59629,97365,46296,-59638,97306,46903,-59154,97220,46923,-59327,97367,47270,-59296,97300,47073,-59263,97185,45940,-59467,97454,47384,-59497
5100,-34458,98526,-62471,34431,66535,-99364,4315,0,0,97461,46632,-60509,97525,46479,-60514,97468,47087,-60044,97385,47106,-60212,97528,47457,-60185,97462,47258,-60151,97351,46120,-60344,97611,47573,-60384
5150,-36221,98831,-61050,32705,67931,-99133,4315,0,0,97618,46807,-61382,97680,46656,-61384,97626,47263,-60927,97545,47281,-61090,97684,47635,-61066,97620,47435,-61032,97511,46292,-61214,97764,47754,-61263
5200,-37972,99100,-59606,30966,69302,-98866,4315,0,0,97770,46975,-62247,97830,46825,-62246,97779,47431,-61802,97700,47449,-61960,97834,47806,-61940,97772,47604,-61906,97666,46457,-62077,97911,47927,-62135
5250,-39708,99335,-58141,29216,70649,-98564,4315,0,0,97918,47136,-63105,97975,46987,-63102,97927,47593,-62669,97850,47610,-62822,97980,47971,-62806,97920,47767,-62771,97817,46615,-62932,98054,48094,-62999
5300,-41431,99534,-56656,27454,71971,-98226,4315,0,0,98060,47291,-63955,98115,47142,-63950,98069,47748,-63529,97994,47764,-63677,98120,48128,-63664,98062,47923,-63629,97962,46766,-63780,98191,48253,-63856
5350,-43139,99698,-55151,25682,73267,-97853,4315,0,0,98197,47439,-64797,98250,47291,-64790,98207,47896,-64381,98134,47912,-64524,98255,48279,-64514,98200,48072,-64479,98103,46911,-64621,98323,48407,-64704
5400,-44832,99826,-53626,23900,74537,-97444,4315,0,0,98329,47580,-65632,98380,47434,-65622,98339,48038,-65224,98269,48053,-65362,98386,48423,-65356,98332,48215,-65321,98238,47050,-65454,98451,48554,-65544
5450,-46509,99919,-52082,22109,75782,-97001,4315,0,0,98455,47716,-66458,98505,47570,-66447,98466,48174,-66060,98398,48188,-66193,98511,48562,-66190,98459,48351,-66154,98368,47182,-66279,98573,48694,-66375
5500,-48169,99976,-50519,20310,76999,-96522,4315,0,0,98577,47846,-67276,98624,47701,-67264,98588,48304,-66887,98523,48318,-67015,98631,48695,-67015,98581,48483,-66979,98493,47309,-67096,98690,48830,-67199
5550,-49812,99998,-48938,18502,78189,-96008,4315,0,0,98693,47971,-68086,98739,47827,-68072,98705,48429,-67705,98642,48442,-67829,98745,48822,-67832,98697,48608,-67796,98613,47431,-67906,98802,48959,-68014
5600,-51438,99984,-47340,16687,79351,-95460,4315,0,0,98805,48090,-68887,98848,47947,-68873,98816,48549,-68515,98756,48561,-68634,98855,48944,-68640,98809,48729,-68604,98728,47547,-68706,98908,49083,-68820
5650,-53045,99935,-45726,14865,80485,-94877,4315,0,0,98911,48204,-69680,98953,48063,-69665,98922,48663,-69317,98864,48674,-69431,98959,49061,-69440,98915,48844,-69403,98837,47658,-69499,99010,49203,-69617
5700,-54633,99851,-44095,13037,81590,-94260,4315,0,0,99012,48314,-70464,99052,48173,-70449,99024,48773,-70110,98968,48783,-70219,99059,49173,-70230,99017,48954,-70194,98942,47765,-70283,99107,49317,-70406
5750,-56202,99730,-42448,11204,82666,-93608,4315,0,0,99108,48419,-71240,99146,48279,-71224,99120,48878,-70893,99067,48887,-70998,99153,49281,-71012,99113,49060,-70976,99041,47867,-71059,99198,49427,-71185
5800,-57751,99575,-40786,9367,83713,-92923,4315,0,0,99199,48519,-72006,99235,48381,-71990,99210,48979,-71668,99160,48987,-71768,99242,49384,-71785,99204,49162,-71748,99136,47965,-71826,99284,49532,-71956
5850,-59280,99384,-39110,7525,84730,-92204,4315,0,0,99285,48616,-72764,99318,48478,-72748,99296,49075,-72434,99248,49083,-72529,99325,49483,-72549,99290,49259,-72512,99225,48058,-72584,99365,49633,-72717
5900,-60787,99158,-37420,5680,85717,-91452,4315,0,0,99366,48708,-73512,99397,48572,-73497,99377,49168,-73190,99331,49175,-73281,99404,49578,-73303,99370,49352,-73266,99309,48148,-73333,99441,49731,-73469
