Time,SBUS A          V-node,SBUS B          V-node,SBUS C          V-node,SBUS A 1    A I-branch,SBUS B 1    B I-branch,SBUS C 1    C I-branch,FAULTA        I-branch,FAULTB        I-branch,FAULTC        I-branch,TACS   PV001V I-branch,TACS   PV001I I-branch,TACS   PV001W I-branch,TACS   PV002V I-branch,TACS   PV002I I-branch,TACS   PV002W I-branch,TACS   PV003V I-branch,TACS   PV003I I-branch,TACS   PV003W I-branch,TACS   PV004V I-branch,TACS   PV004I I-branch,TACS   PV004W I-branch,TACS   PV005V I-branch,TACS   PV005I I-branch,TACS   PV005W I-branch,TACS   PV006V I-branch,TACS   PV006I I-branch,TACS   PV006W I-branch,TACS   PV007V I-branch,TACS   PV007I I-branch,TACS   PV007W I-branch,TACS   PV008V I-branch,TACS   PV008I I-branch,TACS   PV008W I-branch
550,97860,-31106,-66756,99825,-81516,-13858,4367,-19381,18487,81288,-61843,83496,81307,-61856,83058,81483,-61824,83930,81443,-61823,84041,81768,-61816,83627,81599,-61819,83980,80938,-61860,84003,81947,-61817,83247
600,97454,-29309,-68147,99898,-80195,-15155,4367,-19381,18487,81172,-58683,82122,81203,-58699,81660,81348,-58659,82590,81305,-58658,82709,81626,-58650,82281,81458,-58654,82650,80831,-58702,82645,81808,-58652,81886
650,97015,-27502,-69515,99908,-78870,-16403,4367,-19381,18487,81068,-55599,80780,81109,-55617,80297,81225,-55570,81282,81180,-55568,81409,81498,-55560,80966,81330,-55563,81351,80736,-55621,81320,81683,-55562,80556
700,96540,-25685,-70857,99889,-77533,-17639,4367,-19381,18487,80977,-52588,79470,81029,-52610,78966,81118,-52555,80003,81069,-52552,80138,81384,-52542,79682,81217,-52546,80081,80654,-52613,80026,81571,-52545,79256
750,96031,-23858,-72175,99905,-76184,-18915,4367,-19381,18487,80900,-49650,78189,80962,-49675,77666,81024,-49611,78753,80973,-49608,78896,81285,-49597,78426,81119,-49602,78840,80586,-49678,78761,81474,-49601,77985
800,95488,-22024,-73466,99947,-74833,-20214,4367,-19381,18487,80835,-46783,76937,80906,-46811,76395,80944,-46739,77531,80890,-46735,77680,81200,-46723,77197,81034,-46728,77625,80529,-46814,77526,81390,-46727,76743
850,94911,-20181,-74732,99971,-73479,-21501,4367,-19381,18487,80782,-43985,75713,80862,-44017,75154,80877,-43935,76335,80821,-43931,76491,81127,-43918,75995,80962,-43923,76437,80484,-44020,76319,81319,-43922,75527
900,94301,-18331,-75971,99970,-72117,-22776,4367,-19381,18487,80742,-41255,74516,80830,-41291,73941,80822,-41200,75165,80764,-41194,75328,81068,-41180,74819,80904,-41185,75275,80451,-41294,75138,81261,-41185,74337
950,93657,-16475,-77183,99973,-70743,-24064,4367,-19381,18487,80714,-38592,73345,80809,-38631,72754,80781,-38531,74020,80721,-38524,74189,81022,-38509,73668,80858,-38515,74137,80431,-38634,73984,81216,-38515,73173
1000,92979,-14613,-78368,99988,-69362,-25369,4367,-19381,18487,80699,-35994,72198,80800,-36037,71593,80753,-35927,72899,80691,-35920,73073,80989,-35903,72540,80826,-35909,73021,80422,-36040,72854,81184,-35909,72032
1050,92269,-12746,-79525,99998,-67978,-26673,4367,-19381,18487,80694,-33460,71076,80803,-33507,70457,80737,-33386,71800,80673,-33379,71980,80968,-33360,71435,80807,-33367,71929,80424,-33510,71748,81164,-33367,70915
1100,91526,-10874,-80654,99994,-66586,-27972,4367,-19381,18487,80702,-30989,69976,80816,-31040,69344,80733,-30909,70723,80668,-30900,70909,80959,-30881,70352,80799,-30888,70858,80437,-31042,70664,81157,-30888,69819
1150,90750,-8998,-81754,99981,-65184,-29273,4367,-19381,18487,80720,-28578,68898,80840,-28633,68255,80742,-28492,69668,80674,-28483,69858,80963,-28462,69290,80804,-28469,69808,80462,-28636,69603,81161,-28470,68745
1200,89942,-7120,-82825,99969,-63774,-30583,4367,-19381,18487,80750,-26229,67841,80875,-26287,67187,80762,-26136,68632,80693,-26125,68828,80979,-26103,68248,80821,-26111,68777,80498,-26290,68563,81177,-26112,67691
1250,89102,-5238,-83866,99953,-62357,-31896,4367,-19381,18487,80791,-23937,66804,80920,-24000,66140,80794,-23838,67615,80723,-23827,67816,81006,-23803,67225,80849,-23811,67765,80544,-24003,67543,81205,-23813,66657
1300,88231,-3355,-84878,99926,-60934,-33206,4367,-19381,18487,80843,-21704,65786,80976,-21771,65113,80837,-21598,66617,80764,-21586,66823,81045,-21560,66221,80889,-21569,66772,80601,-21773,66542,81244,-21571,65642
1350,87328,-1471,-85859,99889,-59501,-34515,4367,-19381,18487,80905,-19527,64787,81042,-19598,64106,80891,-19414,65637,80816,-19401,65847,81095,-19374,65234,80940,-19384,65796,80668,-19600,65560,81294,-19385,64644
1400,86394,414,-86810,99845,-58059,-35828,4367,-19381,18487,80977,-17405,63806,81118,-17480,63117,80955,-17286,64674,80880,-17272,64888,81155,-17243,64264,81002,-17253,64837,80745,-17482,64595,81355,-17255,63664
1450,85429,2299,-87730,99793,-56610,-37142,4367,-19381,18487,81060,-15337,62842,81203,-15416,62145,81031,-15212,63727,80954,-15197,63945,81227,-15167,63311,81075,-15177,63893,80833,-15418,63648,81426,-15179,62700
1500,84434,4183,-88619,99732,-55152,-38454,4367,-19381,18487,81152,-13323,61894,81299,-13405,61191,81117,-13190,62795,81038,-13174,63017,81309,-13143,62373,81158,-13154,62965,80929,-13408,62717,81508,-13156,61752
1550,83409,6066,-89477,99658,-53686,-39765,4367,-19381,18487,81254,-11360,60961,81403,-11446,60252,81212,-11221,61878,81133,-11204,62104,81401,-11171,61450,81251,-11183,62052,81036,-11449,61801,81599,-11184,60819
1600,82355,7946,-90303,99573,-52211,-41075,4367,-19381,18487,81365,-9448,60043,81517,-9538,59329,81318,-9303,60975,81237,-9285,61205,81503,-9250,60541,81355,-9262,61152,81151,-9541,60900,81701,-9264,59900
1650,81271,9823,-91096,99478,-50727,-42384,4367,-19381,18487,81486,-7586,59140,81639,-7680,58420,81433,-7434,60086,81351,-7415,60319,81614,-7379,59645,81468,-7392,60265,81275,-7683,60013,81812,-7394,58995
1700,80158,11697,-91858,99371,-49234,-43692,4367,-19381,18487,81615,-5773,58249,81770,-5871,57526,81558,-5615,59209,81475,-5595,59446,81735,-5557,58762,81590,-5570,59392,81408,-5874,59140,81932,-5572,58103
1750,79017,13567,-92586,99250,-47733,-44996,4367,-19381,18487,81753,-4007,57372,81910,-4109,56644,81691,-3843,58345,81607,-3822,58586,81865,-3782,57892,81721,-3796,58530,81550,-4112,58279,82061,-3798,57223
1800,77848,15432,-93282,99115,-46223,-46297,4367,-19381,18487,81899,-2289,56507,82057,-2394,55776,81834,-2118,57493,81748,-2096,57737,82004,-2055,57033,81862,-2069,57680,81700,-2398,57431,82199,-2071,56356
1850,76651,17292,-93945,98967,-44703,-47596,4367,-19381,18487,82054,-616,55653,82213,-724,54919,81984,-439,56651,81898,-416,56899,82151,-373,56186,82010,-388,56841,81858,-729,56594,82346,-389,55499
1900,75427,19145,-94574,98805,-43175,-48891,4367,-19381,18487,82216,1012,54811,82376,900,54074,82143,1195,55821,82056,1219,56071,82307,1264,55349,82167,1248,56013,82023,895,55769,82500,1247,54654
1950,74176,20992,-95169,98627,-41638,-50181,4367,-19381,18487,82386,2596,53979,82546,2481,53240,82310,2785,55000,82222,2810,55254,82471,2856,54522,82332,2840,55194,82196,2475,54954,82663,2840,53818
2000,72898,22831,-95731,98433,-40092,-51466,4367,-19381,18487,82563,4137,53158,82724,4019,52417,82485,4332,54189,82396,4358,54446,82642,4406,53705,82505,4389,54385,82376,4013,54149,82833,4389,52993
2050,71595,24662,-96259,98223,-38537,-52746,4367,-19381,18487,82747,5636,52345,82909,5514,51603,82667,5837,53387,82577,5864,53647,82821,5914,52897,82685,5895,53585,82563,5508,53353,83011,5896,52177
2100,70267,26484,-96753,97997,-36973,-54021,4367,-19381,18487,82938,7094,51542,83100,6969,50799,82856,7301,52594,82765,7328,52858,83007,7380,52098,82873,7361,52794,82757,6962,52567,83195,7362,51370
2150,68913,28297,-97212,97753,-35401,-55289,4367,-19381,18487,83136,8511,50748,83297,8383,50003,83052,8724,51809,82960,8752,52076,83200,8806,51307,83067,8786,52011,82958,8376,51790,83387,8788,50571
2200,67535,30100,-97637,97490,-33819,-56551,4367,-19381,18487,83340,9889,49962,83501,9759,49216,83254,10107,51032,83162,10136,51302,83399,10192,50524,83268,10171,51235,83164,9750,51020,83585,10174,49780
2250,66133,31892,-98027,97210,-32229,-57805,4367,-19381,18487,83550,11229,49184,83711,11095,48437,83462,11452,50262,83369,11482,50536,83605,11539,49749,83475,11518,50468,83377,11086,50258,83789,11521,48997
2300,64707,33672,-98382,96910,-30630,-59052,4367,-19381,18487,83765,12530,48413,83926,12394,47666,83677,12759,49500,83583,12790,49777,83816,12849,48981,83688,12827,49707,83594,12384,49504,83999,12831,48221
2350,63259,35441,-98702,96592,-29023,-60290,4367,-19381,18487,83986,13795,47649,84146,13656,46902,83897,14029,48744,83803,14061,49024,84034,14121,48219,83906,14099,48953,83818,13645,48757,84215,14103,47452
2400,61788,37197,-98987,96253,-27408,-61519,4367,-19381,18487,84212,15024,46892,84372,14882,46145,84122,15263,47994,84028,15295,48278,84256,15358,47465,84130,15334,48205,84046,14870,48016,84436,15340,46690
2450,60295,38940,-99237,95893,-25785,-62739,4367,-19381,18487,84443,16217,46142,84602,16073,45394,84353,16461,47251,84258,16494,47538,84484,16558,46716,84359,16534,47463,84280,16060,47282,84662,16541,45934
2500,58780,40670,-99452,95513,-24153,-63949,4367,-19381,18487,84679,17376,45397,84837,17229,44650,84588,17624,46514,84492,17658,46804,84717,17724,45973,84593,17699,46728,84517,17215,46554,84893,17707,45184
2550,57245,42384,-99631,95112,-22514,-65148,4367,-19381,18487,84919,18501,44659,85076,18352,43911,84828,18754,45782,84732,18789,46076,84954,18857,45236,84832,18830,45998,84759,18336,45831,85128,18839,44440
2600,55689,44084,-99775,94688,-20867,-66337,4367,-19381,18487,85162,19592,43925,85319,19441,43178,85071,19850,45056,84975,19886,45353,85195,19956,44504,85075,19929,45273,85005,19425,45114,85367,19938,43701
2650,54114,45768,-99884,94243,-19213,-67513,4367,-19381,18487,85410,20652,43198,85565,20499,42450,85319,20914,44335,85223,20951,44635,85440,21022,43777,85321,20994,44553,85255,20481,44402,85611,21005,42967
2700,52519,47436,-99957,93775,-17552,-68678,4367,-19381,18487,85661,21680,42475,85815,21525,41727,85571,21946,43618,85474,21984,43923,85689,22057,43055,85572,22028,43838,85508,21506,43695,85858,22040,42238
2750,50906,49086,-99994,93284,-15884,-69829,4367,-19381,18487,85916,22677,41756,86069,22520,41009,85826,22947,42906,85728,22986,43214,85942,23061,42338,85825,23031,43127,85765,22500,42993,86108,23044,41514
2800,49274,50720,-99996,92770,-14210,-70968,4367,-19381,18487,86173,23644,41043,86325,23485,40296,86083,23919,42198,85986,23957,42510,86197,24034,41625,86082,24004,42422,86024,23464,42295,86362,24018,40795
2850,47626,52335,-99963,92233,-12530,-72092,4367,-19381,18487,86433,24582,40334,86583,24421,39587,86344,24860,41495,86247,24900,41811,86456,24978,40917,86342,24947,41720,86286,24398,41601,86618,24963,40080
2900,45960,53932,-99894,91671,-10843,-73202,4367,-19381,18487,86695,25491,39629,86844,25328,38882,86607,25773,40796,86510,25813,41116,86716,25894,40213,86604,25861,41022,86550,25304,40912,86877,25878,39369
2950,44278,55510,-99789,91085,-9152,-74297,4367,-19381,18487,86960,26371,38928,87107,26207,38181,86873,26657,40101,86775,26698,40424,86980,26781,39512,86869,26747,40329,86816,26182,40226,87138,26766,38662
3000,42580,57067,-99649,90475,-7455,-75376,4367,-19381,18487,87226,27225,38230,87372,27059,37484,87140,27514,39409,87042,27556,39737,87245,27640,38816,87135,27606,39639,87085,27032,39544,87401,27626,37959
3050,40867,58605,-99474,89840,-5753,-76439,4367,-19381,18487,87494,28052,37537,87639,27884,36790,87409,28344,38721,87311,28386,39053,87512,28472,38123,87404,28437,38953,87355,27856,38866,87666,28459,37259
3100,39139,60122,-99263,89180,-4048,-77485,4367,-19381,18487,87764,28852,36847,87907,28684,36100,87680,29148,38036,87582,29191,38372,87780,29279,37434,87673,29243,38270,87626,28653,38191,87932,29266,36563
3150,37398,61617,-99017,88495,-2338,-78514,4367,-19381,18487,88034,29627,36161,88176,29458,35413,87951,29926,37355,87854,29969,37695,88050,30059,36748,87944,30022,37591,87898,29426,37519,88199,30047,35871
3200,35643,63091,-98736,87785,-625,-79525,4367,-19381,18487,88305,30378,35478,88445,30207,34730,88224,30679,36677,88127,30723,37022,88320,30815,36066,88216,30777,36915,88171,30173,36851,88468,30803,35182
3250,33876,64542,-98420,87049,1092,-80518,4367,-19381,18487,88577,31104,34798,88716,30932,34049,88497,31408,36003,88400,31453,36352,88592,31546,35386,88489,31507,36243,88445,30896,36186,88737,31535,34497
3300,32096,65970,-98068,86287,2811,-81492,4367,-19381,18487,88850,31806,34121,88986,31633,33372,88771,32113,35331,88674,32158,35685,88863,32254,34710,88762,32214,35573,88719,31596,35523,89006,32244,33815
3350,30306,67375,-97682,85499,4531,-82446,4367,-19381,18487,89122,32486,33448,89257,32311,32697,89045,32796,34663,88948,32841,35021,89135,32938,34038,89035,32897,34907,88993,32273,34864,89276,32929,33136
3400,28504,68756,-97262,84686,6254,-83380,4367,-19381,18487,89395,33143,32777,89528,32967,32026,89319,33455,33998,89223,33501,34360,89407,33600,33368,89309,33558,34244,89268,32927,34208,89546,33591,32460
3450,26692,70112,-96806,83847,7978,-84293,4367,-19381,18487,89667,33778,32110,89798,33602,31357,89593,34093,33335,89497,34139,33702,89679,34240,32701,89582,34197,33584,89541,33560,33554,89815,34232,31787
3500,24871,71444,-96317,82981,9702,-85185,4367,-19381,18487,89938,34392,31445,90068,34215,30691,89866,34709,32676,89770,34756,33047,89950,34858,32037,89854,34814,32926,89815,34171,32903,90084,34851,31117
3550,23041,72750,-95793,82090,11426,-86056,4367,-19381,18487,90209,34985,30783,90337,34807,30028,90138,35304,32019,90043,35351,32396,90221,35456,31376,90126,35411,32272,90087,34761,32255,90352,35450,30450
3600,21203,74030,-95235,81172,13150,-86904,4367,-19381,18487,90479,35558,30124,90605,35379,29368,90410,35879,31365,90315,35927,31747,90490,36033,30719,90397,35987,31621,90359,35332,31610,90620,36028,29786
3650,19357,75284,-94643,80229,14873,-87730,4367,-19381,18487,90747,36111,29468,90872,35932,28710,90680,36434,30714,90586,36482,31101,90759,36591,30064,90667,36544,30973,90629,35882,30967,90886,36586,29126
3700,17504,76511,-94017,79259,16594,-88532,4367,-19381,18487,91015,36645,28815,91137,36466,28055,90949,36970,30066,90855,37018,30458,91026,37129,29412,90935,37081,30327,90898,36414,30327,91150,37125,28468
3750,15646,77711,-93359,78264,18313,-89311,4367,-19381,18487,91280,37160,28165,91401,36981,27402,91216,37487,29421,91123,37536,29818,91291,37648,28763,91202,37599,29685,91165,36927,29690,91414,37646,27813
3800,13781,78884,-92667,77242,20029,-90066,4367,-19381,18487,91544,37658,27517,91663,37478,26752,91482,37987,28779,91389,38035,29181,91555,38149,28117,91467,38099,29045,91431,37422,29055,91675,38148,27161
3850,11912,80028,-91942,76195,21742,-90796,4367,-19381,18487,91806,38137,26873,91923,37957,26105,91745,38468,28139,91654,38517,28546,91817,38633,27473,91731,38582,28409,91695,37899,28423,91935,38633,26512
3900,10038,81144,-91184,75122,23451,-91501,4367,-19381,18487,92066,38600,26231,92180,38419,25461,92007,38932,27503,91916,38981,27915,92077,39099,26833,91992,39047,27775,91956,38360,27794,92192,39100,25866
3950,8161,82231,-90394,74024,25156,-92181,4367,-19381,18487,92323,39046,25592,92436,38865,24819,92266,39379,26869,92176,39429,27287,92334,39549,26196,92250,39496,27144,92215,38803,27168,92447,39550,25223
4000,6281,83289,-89572,72901,26855,-92835,4367,-19381,18487,92578,39476,24956,92689,39295,24180,92522,39811,26238,92433,39860,26662,92589,39982,25562,92507,39928,26517,92472,39231,26544,92700,39985,24583
4050,4399,84317,-88718,71752,28549,-93462,4367,-19381,18487,92830,39890,24323,92939,39709,23544,92776,40226,25610,92688,40276,26039,92841,40399,24931,92760,40344,25892,92726,39643,25923,92950,40403,23946
4100,2515,85315,-87833,70578,30236,-94063,4367,-19381,18487,93079,40289,23693,93186,40108,22911,93027,40626,24986,92940,40676,25420,93091,40801,24303,93011,40745,25270,92977,40039,25305,93197,40807,23312
4150,631,86283,-86916,69380,31917,-94637,4367,-19381,18487,93326,40673,23066,93431,40492,22280,93275,41011,24364,93189,41061,24804,93337,41189,23678,93259,41132,24652,93225,40421,24689,93441,41195,22681
4200,-1254,87221,-85968,68158,33590,-95183,4367,-19381,18487,93569,41043,22442,93672,40862,21653,93520,41382,23745,93435,41432,24191,93581,41561,23056,93504,41503,24037,93470,40789,24077,93682,41569,22054
4250,-3139,88127,-84990,66911,35254,-95702,4367,-19381,18487,93809,41399,21821,93910,41218,21028,93762,41739,23130,93677,41789,23581,93821,41920,22437,93745,41861,23425,93712,41143,23468,93920,41929,21430
4300,-5022,89002,-83982,65640,36910,-96192,4367,-19381,18487,94045,41741,21204,94145,41560,20406,94000,42082,22518,93917,42132,22975,94057,42265,21822,93983,42205,22816,93950,41483,22861,94154,42275,20809
4350,-6904,89846,-82944,64346,38556,-96654,4367,-19381,18487,94278,42070,20589,94376,41889,19788,94235,42412,21909,94152,42462,22372,94290,42597,21210,94218,42536,22211,94185,41810,22258,94385,42608,20191
4400,-8783,90657,-81876,63029,40193,-97087,4367,-19381,18487,94508,42387,19978,94603,42206,19172,94466,42730,21303,94384,42780,21772,94520,42916,20601,94449,42854,21609,94416,42124,21657,94612,42929,19577
4450,-10659,91437,-80780,61689,41818,-97492,4367,-19381,18487,94733,42691,19371,94826,42511,18560,94693,43035,20701,94613,43085,21176,94745,43223,19996,94676,43160,21010,94643,42427,21060,94835,43237,18967
4500,-12531,92183,-79654,60327,43433,-97866,4367,-19381,18487,94955,42984,18766,95046,42803,17951,94916,43328,20103,94837,43378,20583,94967,43518,19395,94899,43454,20415,94867,42717,20467,95055,43533,18360
4550,-14399,92898,-78501,58942,45035,-98212,4367,-19381,18487,95172,43265,18165,95261,43085,17345,95135,43609,19507,95057,43659,19993,95185,43801,18797,95118,43736,19823,95086,42996,19876,95270,43818,17757
4600,-16261,93579,-77319,57536,46625,-98527,4367,-19381,18487,95385,43534,17568,95473,43355,16743,95350,43879,18916,95274,43929,19408,95398,44073,18203,95333,44007,19235,95301,43264,19289,95481,44091,17157
4650,-18118,94226,-76110,56109,48201,-98813,4367,-19381,18487,95595,43793,16975,95680,43614,16145,95561,44139,18328,95486,44188,18826,95608,44334,17612,95544,44267,18651,95512,43521,18705,95688,44354,16561
4700,-19968,94841,-74874,54661,49764,-99068,4367,-19381,18487,95799,44042,16385,95883,43863,15549,95767,44388,17744,95693,44437,18248,95812,44585,17025,95750,44517,18071,95719,43767,18125,95891,44606,15969
4750,-21812,95421,-73611,53192,51312,-99292,4367,-19381,18487,96000,44280,15799,96081,44102,14958,95969,44627,17163,95896,44676,17673,96013,44826,16442,95952,44756,17495,95921,44004,17549,96089,44847,15381
4800,-23647,95968,-72322,51704,52845,-99486,4367,-19381,18487,96196,44509,15217,96275,44331,14370,96166,44856,16587,96095,44905,17103,96209,45056,15863,96149,44986,16922,96119,44231,16976,96283,45080,14797
4850,-25474,96481,-71008,50196,54363,-99650,4367,-19381,18487,96387,44728,14638,96464,44551,13786,96359,45075,16015,96289,45124,16536,96400,45278,15289,96342,45206,16353,96312,44448,16407,96472,45302,14217
4900,-27293,96959,-69668,48669,55864,-99782,4367,-19381,18487,96574,44939,14064,96649,44762,13207,96547,45286,15446,96479,45334,15974,96587,45490,14718,96530,45417,15789,96501,44657,15842,96657,45516,13641
4950,-29101,97403,-68304,47124,57348,-99883,4367,-19381,18487,96756,45140,13494,96829,44964,12631,96730,45488,14882,96664,45536,15415,96769,45693,14151,96714,45620,15229,96685,44856,15281,96837,45721,13070
5000,-30899,97812,-66915,45561,58815,-99953,4367,-19381,18487,96933,45334,12928,97004,45158,12059,96909,45681,14322,96844,45729,14861,96946,45888,13589,96893,45814,14673,96864,45048,14724,97012,45917,12502
5050,-32686,98187,-65502,43981,60264,-99992,4367,-19381,18487,97105,45519,12367,97174,45344,11491,97082,45866,13766,97019,45913,14312,97119,46075,13031,97066,45999,14121,97038,45231,14171,97182,46105,11940
5100,-34462,98527,-64067,42384,61695,-99999,4367,-19381,18487,97273,45696,11809,97340,45522,10928,97251,46043,13215,97189,46090,13766,97286,46254,12478,97235,46177,13574,97207,45406,13622,97347,46285,11381
5150,-36225,98831,-62608,40771,63106,-99976,4367,-19381,18487,97435,45865,11257,97500,45692,10369,97415,46213,12668,97355,46260,13225,97449,46425,11929,97399,46347,13031,97372,45574,13078,97508,46458,10827
5200,-37975,99101,-61127,39142,64498,-99920,4367,-19381,18487,97593,46028,10709,97656,45855,9815,97574,46376,12126,97515,46422,12689,97606,46589,11384,97558,46510,12493,97531,45735,12538,97663,46623,10278
5250,-39712,99335,-59625,37499,65869,-99833,4367,-19381,18487,97746,46183,10165,97806,46011,9265,97727,46531,11588,97670,46577,12157,97759,46746,10845,97712,46666,11959,97686,45888,12002,97814,46782,9734
5300,-41435,99534,-58101,35840,67220,-99715,4367,-19381,18487,97893,46332,9626,97952,46161,8719,97876,46680,11055,97821,46725,11630,97907,46896,10310,97861,46815,11430,97835,46036,11471,97959,46933,9194
5350,-43143,99698,-56557,34168,68549,-99565,4367,-19381,18487,98036,46474,9092,98092,46304,8179,98020,46822,10527,97966,46867,11108,98049,47040,9780,98005,46958,10906,97980,46176,10944,98099,47078,8659
5400,-44836,99826,-54992,32483,69856,-99383,4367,-19381,18487,98173,46611,8563,98228,46441,7643,98158,46958,10004,98106,47002,10590,98186,47177,9255,98144,47095,10387,98119,46311,10423,98235,47217,8130
5450,-46512,99919,-53408,30785,71141,-99170,4367,-19381,18487,98305,46741,8039,98358,46572,7112,98291,47088,9485,98241,47132,10077,98318,47309,8734,98278,47225,9873,98253,46439,9906,98365,47350,7605
5500,-48173,99976,-51805,29075,72403,-98926,4367,-19381,18487,98433,46865,7520,98483,46698,6586,98420,47213,8972,98371,47256,9570,98445,47435,8219,98406,47350,9363,98383,46562,9394,98490,47478,7086
5550,-49816,99998,-50184,27354,73642,-98651,4367,-19381,18487,98555,46985,7006,98603,46818,6065,98543,47332,8464,98496,47374,9067,98567,47555,7709,98530,47469,8859,98507,46679,8887,98610,47599,6571
5600,-51441,99984,-48544,25622,74857,-98344,4367,-19381,18487,98672,47099,6497,98718,46933,5550,98660,47446,7961,98616,47488,8570,98684,47670,7205,98648,47583,8360,98625,46792,8385,98725,47716,6062
5650,-53048,99935,-46888,23880,76048,-98006,4367,-19381,18487,98784,47208,5993,98828,47042,5039,98773,47554,7463,98730,47596,8078,98796,47781,6705,98761,47692,7867,98739,46899,7888,98834,47828,5558
5700,-54637,99850,-45215,22129,77214,-97637,4367,-19381,18487,98890,47312,5495,98933,47148,4535,98881,47659,6970,98840,47699,7591,98902,47886,6211,98869,47797,7378,98848,47002,7396,98939,47934,5060
5750,-56206,99730,-43526,20369,78355,-97237,4367,-19381,18487,98992,47412,5002,99033,47248,4035,98983,47758,6484,98944,47798,7109,99004,47987,5723,98972,47897,6896,98951,47100,6910,99038,48037,4567
5800,-57755,99574,-41821,18600,79470,-96807,4367,-19381,18487,99088,47507,4515,99127,47345,3541,99080,47853,6002,99043,47893,6633,99100,48083,5240,99070,47992,6418,99050,47194,6429,99133,48135,4080
5850,-59283,99383,-40102,16825,80559,-96346,4367,-19381,18487,99180,47598,4034,99216,47437,3052,99173,47944,5526,99137,47983,6163,99191,48175,4763,99162,48083,5946,99143,47283,5953,99222,48228,3599
5900,-60790,99157,-38368,15042,81622,-95854,4367,-19381,18487,99266,47686,3558,99301,47525,2570,99260,48031,5056,99226,48069,5698,99277,48264,4291,99250,48171,5480,99232,47369,5483,99306,48318,3123
5950,-62276,98895,-36620,13254,82657,-95333,4367,-19381,18487,99348,47769,3087,99380,47610,2092,99342,48115,4591,99310,48152,5238,99358,48348,3825,99332,48254,5019,99315,47451,5019,99385,48404,2653
6000,-63740,98599,-34860,11460,83666,-94781,4367,-19381,18487,99424,47849,2623,99455,47691,1621,99419,48194,4132,99388,48231,4785,99434,48430,3365,99410,48334,4564,99393,47529,4560,99460,48487,2189
