Time,SBUS A          V-node,SBUS B          V-node,SBUS C          V-node,SBUS A 1    A I-branch,SBUS B 1    B I-branch,SBUS C 1    C I-branch,FAULTA        I-branch,FAULTB        I-branch,FAULTC        I-branch,TACS   PV001V I-branch,TACS   PV001I I-branch,TACS   PV001W I-branch,TACS   PV002V I-branch,TACS   PV002I I-branch,TACS   PV002W I-branch,TACS   PV003V I-branch,TACS   PV003I I-branch,TACS   PV003W I-branch,TACS   PV004V I-branch,TACS   PV004I I-branch,TACS   PV004W I-branch,TACS   PV005V I-branch,TACS   PV005I I-branch,TACS   PV005W I-branch,TACS   PV006V I-branch,TACS   PV006I I-branch,TACS   PV006W I-branch,TACS   PV007V I-branch,TACS   PV007I I-branch,TACS   PV007W I-branch,TACS   PV008V I-branch,TACS   PV008I I-branch,TACS   PV008W I-branch
500,98231,-32896,-63707,94544,-88249,-3259,4315,0,0,82693,-67640,55711,82741,-67639,54808,83023,-67754,56462,82942,-67741,56398,83540,-67886,56580,83218,-67802,56580,82046,-67466,54952,83867,-67954,56530
550,97860,-31110,-65086,95044,-86948,-5013,4315,0,0,82519,-64634,53525,82577,-64635,52616,82826,-64757,54296,82745,-64743,54224,83332,-64900,54416,83016,-64809,54415,81890,-64447,52757,83658,-64974,54365
600,97455,-29314,-66443,95512,-85628,-6753,4315,0,0,82360,-61700,51388,82426,-61702,50474,82645,-61830,52179,82563,-61815,52099,83140,-61983,52300,82830,-61886,52298,81747,-61499,50614,83466,-62064,52248
650,97015,-27506,-67776,95935,-84290,-8470,4315,0,0,82215,-58834,49300,82290,-58838,48383,82480,-58971,50109,82398,-58955,50021,82965,-59135,50231,82660,-59031,50228,81619,-58621,48520,83290,-59221,50177
700,96541,-25689,-69085,96345,-82931,-10194,4315,0,0,82085,-56037,47258,82168,-56043,46339,82331,-56180,48085,82248,-56163,47989,82805,-56353,48207,82506,-56243,48204,81506,-55812,46473,83130,-56446,48151
750,96032,-23863,-70369,96752,-81552,-11936,4315,0,0,81970,-53306,45260,82061,-53313,44340,82197,-53455,46104,82114,-53437,46001,82662,-53637,46226,82367,-53521,46222,81407,-53070,44473,82985,-53735,46169
800,95489,-22028,-71628,97134,-80155,-13672,4315,0,0,81869,-50640,43306,81966,-50650,42386,82078,-50794,44166,81995,-50775,44054,82533,-50986,44287,82244,-50864,44283,81320,-50394,42517,82856,-51089,44228
850,94912,-20186,-72862,97481,-78741,-15392,4315,0,0,81782,-48038,41393,81885,-48050,40474,81974,-48197,42268,81891,-48177,42149,82420,-48397,42388,82136,-48270,42383,81247,-47782,40603,82742,-48506,42326
900,94302,-18336,-74070,97807,-77308,-17111,4315,0,0,81709,-45499,39521,81818,-45512,38603,81885,-45662,40409,81801,-45641,40282,82321,-45870,40528,82042,-45737,40523,81187,-45233,38731,82643,-45984,40464
950,93658,-16480,-75252,98122,-75855,-18839,4315,0,0,81649,-43021,37686,81763,-43036,36771,81810,-43188,38587,81726,-43166,38453,82237,-43403,38705,81963,-43266,38699,81141,-42746,36898,82558,-43522,38638
1000,92981,-14618,-76407,98415,-74386,-20563,4315,0,0,81603,-40603,35889,81722,-40621,34978,81749,-40773,36802,81664,-40750,36660,82168,-40996,36917,81899,-40853,36911,81107,-40319,35103,82487,-41120,36848
1050,92270,-12751,-77535,98676,-72900,-22274,4315,0,0,81569,-38244,34126,81692,-38264,33220,81702,-38417,35051,81616,-38393,34901,82112,-38647,35164,81848,-38500,35158,81085,-37952,33344,82430,-38776,35092
1100,91527,-10879,-78635,98914,-71396,-23980,4315,0,0,81548,-35942,32398,81675,-35965,31497,81668,-36118,33334,81582,-36093,33176,82070,-36354,33444,81810,-36203,33437,81076,-35643,31621,82387,-36488,33369
1150,90752,-9003,-79707,99134,-69873,-25688,4315,0,0,81540,-33697,30703,81671,-33722,29808,81648,-33876,31648,81561,-33850,31483,82041,-34118,31755,81786,-33963,31748,81078,-33391,29930,82357,-34256,31678
1200,89944,-7125,-80751,99332,-68335,-27390,4315,0,0,81544,-31508,29039,81678,-31535,28151,81640,-31688,29992,81553,-31661,29820,82026,-31937,30096,81775,-31777,30089,81093,-31195,28272,82340,-32079,30016
1250,89104,-5243,-81767,99501,-66781,-29081,4315,0,0,81560,-29372,27405,81697,-29402,26525,81645,-29555,28366,81558,-29527,28187,82023,-29809,28466,81777,-29645,28459,81119,-29053,26645,82336,-29955,28384
1300,88233,-3360,-82753,99644,-65211,-30765,4315,0,0,81588,-27290,25799,81727,-27322,24928,81663,-27474,26768,81575,-27445,26582,82033,-27733,26864,81791,-27567,26857,81156,-26965,25048,82344,-27884,26779
1350,87330,-1476,-83710,99766,-63624,-32444,4315,0,0,81628,-25260,24222,81769,-25294,23360,81693,-25446,25197,81604,-25416,25004,82056,-25710,25289,81818,-25539,25282,81205,-24929,23478,82365,-25865,25200
1400,86396,409,-84637,99864,-62021,-34116,4315,0,0,81678,-23281,22670,81822,-23318,21818,81735,-23468,23651,81645,-23437,23451,82090,-23737,23739,81856,-23563,23732,81265,-22945,21936,82398,-23895,23647
1450,85431,2294,-85534,99935,-60404,-35777,4315,0,0,81740,-21353,21144,81885,-21391,20302,81788,-21540,22130,81697,-21508,21923,82136,-21813,22213,81906,-21636,22206,81335,-21011,20420,82442,-21975,22118
1500,84436,4178,-86401,99979,-58772,-37427,4315,0,0,81812,-19473,19642,81958,-19513,18811,81852,-19661,20632,81761,-19628,20419,82194,-19938,20711,81968,-19758,20704,81415,-19126,18929,82497,-20104,20613
1550,83412,6061,-87237,99999,-57125,-39070,4315,0,0,81895,-17641,18163,82042,-17684,17344,81928,-17829,19157,81835,-17796,18937,82263,-18111,19230,82040,-17928,19223,81506,-17290,17461,82564,-18280,19129
1600,82357,7941,-88042,99993,-55463,-40703,4315,0,0,81988,-15856,16706,82136,-15901,15899,82014,-16045,17703,81921,-16011,17477,82342,-16330,17771,82123,-16145,17764,81606,-15501,16016,82642,-16503,17667
1650,81273,9818,-88816,99960,-53788,-42324,4315,0,0,82091,-14118,15270,82240,-14165,14476,82110,-14306,16269,82016,-14271,16037,82432,-14595,16333,82217,-14408,16326,81716,-13759,14593,82729,-14771,16225
1700,80161,11692,-89558,99900,-52100,-43932,4315,0,0,82203,-12424,13855,82353,-12473,13074,82217,-12613,14855,82122,-12577,14617,82532,-12905,14913,82321,-12715,14907,81836,-12062,13190,82827,-13084,14803
1750,79020,13562,-90268,99814,-50398,-45530,4315,0,0,82325,-10775,12458,82475,-10826,11691,82333,-10964,13459,82238,-10927,13216,82643,-11259,13512,82435,-11067,13506,81964,-10409,11807,82935,-11440,13399
1800,77850,15427,-90947,99702,-48683,-47115,4315,0,0,82456,-9169,11080,82606,-9223,10327,82459,-9358,12081,82363,-9320,11833,82762,-9655,12129,82558,-9461,12123,82101,-8800,10442,83053,-9840,12012
1850,76654,17287,-91593,99561,-46955,-48687,4315,0,0,82596,-7606,9719,82745,-7661,8980,82594,-7794,10720,82497,-7756,10466,82891,-8094,10762,82690,-7898,10756,82247,-7234,9096,83180,-8282,10643
1900,75429,19140,-92206,99393,-45216,-50244,4315,0,0,82744,-6084,8375,82893,-6141,7651,82738,-6272,9375,82640,-6233,9116,83030,-6575,9412,82832,-6377,9406,82401,-5710,7766,83315,-6765,9289
1950,74179,20987,-92787,99198,-43465,-51787,4315,0,0,82900,-4603,7047,83049,-4662,6338,82891,-4791,8046,82792,-4750,7782,83176,-5095,8077,82981,-4896,8071,82563,-4226,6453,83459,-5288,7951
2000,72901,22826,-93335,98976,-41702,-53317,4315,0,0,83064,-3162,5734,83213,-3223,5040,83052,-3349,6731,82952,-3308,6462,83332,-3656,6756,83140,-3455,6751,82733,-2783,5155,83612,-3850,6627
2050,71598,24657,-93849,98725,-39929,-54830,4315,0,0,83236,-1760,4435,83384,-1823,3757,83220,-1946,5430,83119,-1905,5157,83495,-2255,5450,83306,-2053,5445,82910,-1379,3872,83773,-2452,5317
2100,70270,26479,-94331,98446,-38145,-56327,4315,0,0,83415,-397,3151,83563,-460,2488,83397,-582,4142,83295,-539,3865,83666,-892,4156,83480,-688,4151,83094,-13,2603,83941,-1091,4021
2150,68916,28292,-94778,98138,-36350,-57808,4315,0,0,83602,930,1879,83748,864,1232,83580,745,2867,83478,788,2586,83844,433,2875,83661,638,2871,83285,1315,1347,84116,232,2737
2200,67538,30095,-95192,97803,-34546,-59271,4315,0,0,83794,2219,619,83940,2152,-11,83771,2035,1604,83667,2080,1319,84030,1722,1606,83850,1928,1602,83483,2606,104,84299,1520,1465
2250,66136,31887,-95573,97439,-32733,-60718,4315,0,0,83994,3473,-628,84138,3405,-1242,83969,3290,352,83864,3335,63,84222,2976,349,84045,3183,345,83687,3861,-1127,84489,2771,205
2300,64711,33668,-95919,97047,-30912,-62145,4315,0,0,84199,4692,-1864,84342,4622,-2462,84172,4509,-889,84067,4555,-1181,84421,4194,-897,84246,4402,-901,83897,5081,-2346,84684,3988,-1045
2350,63262,35437,-96231,96625,-29081,-63555,4315,0,0,84410,5876,-3089,84552,5805,-3671,84382,5694,-2119,84276,5741,-2414,84625,5378,-2133,84454,5587,-2136,84112,6267,-3555,84886,5171,-2283
2400,61791,37193,-96509,96176,-27243,-64945,4315,0,0,84627,7027,-4304,84768,6954,-4869,84598,6846,-3339,84491,6893,-3638,84836,6529,-3359,84667,6739,-3362,84333,7419,-4753,85094,6320,-3512
2450,60298,38936,-96753,95697,-25398,-66315,4315,0,0,84849,8145,-5509,84989,8071,-6058,84819,7965,-4550,84711,8013,-4851,85053,7647,-4576,84886,7858,-4578,84559,8537,-5941,85307,7437,-4732
2500,58784,40665,-96962,95189,-23545,-67665,4315,0,0,85076,9230,-6705,85214,9156,-7237,85045,9051,-5752,84937,9100,-6056,85274,8733,-5783,85110,8944,-5785,84790,9624,-7120,85526,8522,-5942
2550,57249,42380,-97137,94653,-21687,-68994,4315,0,0,85307,10285,-7892,85444,10209,-8407,85276,10106,-6946,85167,10156,-7251,85500,9787,-6982,85339,9999,-6984,85026,10679,-8290,85749,9575,-7143
2600,55693,44079,-97278,94087,-19822,-70301,4315,0,0,85543,11308,-9070,85679,11231,-9569,85512,11130,-8131,85402,11181,-8438,85731,10811,-8172,85572,11024,-8174,85265,11703,-9451,85977,10599,-8336
2650,54118,45763,-97384,93492,-17952,-71587,4315,0,0,85783,12301,-10240,85917,12224,-10722,85751,12124,-9308,85641,12176,-9617,85967,11805,-9355,85810,12018,-9356,85509,12696,-10605,86209,11592,-9521
2700,52523,47431,-97455,92869,-16077,-72851,4315,0,0,86027,13265,-11402,86159,13187,-11868,85995,13089,-10478,85884,13141,-10788,86206,12770,-10530,86052,12983,-10530,85756,13661,-11750,86445,12556,-10698
2750,50910,49082,-97492,92216,-14197,-74091,4315,0,0,86274,14201,-12557,86405,14121,-13006,86243,14025,-11640,86131,14078,-11952,86449,13706,-11697,86297,13920,-11697,86007,14596,-12888,86685,13491,-11868
2800,49278,50715,-97494,91535,-12314,-75308,4315,0,0,86524,15108,-13704,86653,15028,-14138,86493,14933,-12795,86381,14986,-13109,86696,14614,-12857,86546,14828,-12857,86261,15503,-14019,86928,14399,-13030
2850,47630,52331,-97461,90824,-10428,-76501,4315,0,0,86777,15988,-14844,86905,15907,-15262,86747,15813,-13944,86634,15867,-14258,86945,15495,-14011,86798,15709,-14010,86518,16383,-15143,87175,15279,-14186
2900,45964,53928,-97394,90085,-8539,-77670,4315,0,0,87033,16840,-15978,87159,16759,-16380,87003,16667,-15086,86890,16722,-15401,87197,16349,-15158,87052,16563,-15156,86777,17236,-16260,87424,16132,-15335
2950,44282,55505,-97292,89317,-6647,-78813,4315,0,0,87291,17667,-17105,87415,17585,-17491,87262,17495,-16222,87149,17550,-16537,87452,17177,-16298,87309,17391,-16296,87039,18063,-17371,87675,16960,-16478
3000,42584,57063,-97156,88520,-4755,-79932,4315,0,0,87552,18469,-18226,87674,18386,-18597,87523,18296,-17352,87409,18352,-17667,87709,17979,-17433,87569,18193,-17430,87302,18864,-18476,87929,17762,-17614
3050,40871,58601,-96985,87695,-2861,-81024,4315,0,0,87814,19245,-19341,87934,19162,-19696,87786,19073,-18476,87672,19130,-18791,87968,18757,-18561,87830,18970,-18558,87568,19640,-19575,88185,18540,-18744
3100,39143,60118,-96780,86841,-966,-82090,4315,0,0,88077,19997,-20450,88196,19913,-20790,88051,19826,-19595,87936,19883,-19909,88229,19510,-19684,88093,19724,-19680,87835,20391,-20668,88442,19293,-19869
3150,37402,61613,-96540,85958,928,-83129,4315,0,0,88342,20725,-21553,88459,20641,-21879,88317,20555,-20708,88202,20612,-21022,88491,20240,-20800,88357,20453,-20796,88103,21119,-21756,88701,20022,-20987
3200,35647,63087,-96266,85048,2821,-84141,4315,0,0,88608,21430,-22651,88723,21346,-22962,88584,21260,-21815,88469,21319,-22128,88755,20946,-21912,88622,21159,-21907,88372,21823,-22839,88960,20729,-22100
3250,33880,64538,-95958,84109,4713,-85126,4315,0,0,88875,22112,-23743,88988,22028,-24040,88852,21943,-22917,88737,22002,-23229,89019,21630,-23018,88888,21843,-23013,88642,22505,-23916,89221,21413,-23208
3300,32101,65966,-95615,83142,6603,-86082,4315,0,0,89142,22773,-24830,89254,22688,-25113,89120,22604,-24014,89005,22663,-24325,89283,22291,-24118,89155,22504,-24113,88912,23165,-24989,89482,22075,-24310
3350,30310,67371,-95239,82148,8491,-87009,4315,0,0,89409,23412,-25912,89519,23327,-26181,89389,23243,-25106,89274,23303,-25416,89549,22932,-25214,89422,23144,-25207,89183,23803,-26056,89744,22716,-25407
3400,28508,68752,-94829,81126,10375,-87908,4315,0,0,89676,24030,-26989,89785,23945,-27244,89658,23861,-26193,89543,23922,-26501,89814,23551,-26304,89689,23763,-26297,89453,24420,-27118,90006,23335,-26498
3450,26697,70109,-94385,80077,12255,-88777,4315,0,0,89944,24627,-28061,90050,24542,-28303,89926,24459,-27275,89811,24520,-27581,90079,24150,-27389,89956,24361,-27381,89724,25017,-28176,90267,23935,-27584
3500,24875,71440,-93908,79001,14131,-89616,4315,0,0,90210,25205,-29127,90315,25120,-29356,90195,25037,-28352,90080,25099,-28656,90344,24729,-28468,90223,24940,-28461,89994,25594,-29229,90529,24515,-28665
3550,23045,72746,-93397,77897,16002,-90425,4315,0,0,90476,25763,-30189,90580,25678,-30405,90462,25596,-29423,90347,25658,-29726,90608,25289,-29543,90489,25499,-29535,90263,26151,-30277,90789,25075,-29741
3600,21207,74027,-92853,76768,17868,-91204,4315,0,0,90742,26302,-31245,90843,26217,-31450,90729,26135,-30491,90614,26198,-30790,90871,25830,-30613,90754,26040,-30604,90531,26689,-31321,91049,25617,-30812
3650,19362,75281,-92277,75612,19727,-91952,4315,0,0,91006,26823,-32297,91105,26738,-32489,90994,26657,-31553,90880,26719,-31850,91133,26352,-31678,91018,26562,-31668,90798,27209,-32360,91308,26140,-31877
3700,17509,76508,-91667,74430,21579,-92668,4315,0,0,91268,27327,-33344,91366,27242,-33525,91258,27160,-32610,91145,27223,-32905,91394,26857,-32737,91281,27066,-32727,91064,27711,-33394,91565,26645,-32938
3750,15650,77708,-91025,73222,23423,-93353,4315,0,0,91530,27812,-34385,91626,27728,-34555,91521,27646,-33662,91408,27709,-33954,91654,27344,-33792,91543,27552,-33781,91329,28196,-34424,91821,27134,-33993
3800,13786,78880,-90350,71989,25259,-94006,4315,0,0,91789,28281,-35422,91883,28196,-35581,91782,28115,-34710,91669,28179,-34999,91911,27815,-34841,91802,28022,-34830,91591,28663,-35449,92075,27605,-35043
3850,11916,80025,-89644,70731,27087,-94626,4315,0,0,92047,28733,-36454,92139,28649,-36602,92041,28567,-35752,91929,28631,-36038,92167,28269,-35886,92060,28475,-35874,91852,29114,-36470,92328,28060,-36088
3900,10043,81141,-88905,69448,28904,-95214,4315,0,0,92302,29170,-37481,92393,29086,-37618,92298,29004,-36790,92187,29068,-37072,92421,28707,-36925,92316,28913,-36913,92111,29549,-37486,92578,28499,-37128
3950,8166,82228,-88135,68140,30712,-95769,4315,0,0,92555,29591,-38503,92644,29507,-38630,92553,29425,-37822,92442,29489,-38101,92673,29129,-37959,92569,29334,-37946,92367,29969,-38497,92826,28922,-38162
4000,6286,83286,-87334,66809,32509,-96291,4315,0,0,92806,29996,-39519,92893,29913,-39637,92805,29830,-38849,92695,29895,-39125,92922,29536,-38988,92820,29741,-38975,92621,30373,-39503,93072,29331,-39191
4050,4404,84314,-86502,65455,34294,-96780,4315,0,0,93054,30387,-40531,93140,30304,-40640,93054,30221,-39872,92945,30286,-40144,93168,29929,-40012,93068,30133,-39998,92872,30762,-40505,93315,29724,-40215
4100,2520,85313,-85638,64077,36068,-97235,4315,0,0,93299,30764,-41537,93383,30681,-41637,93301,30598,-40889,93192,30663,-41157,93412,30307,-41030,93314,30510,-41015,93121,31138,-41501,93555,30104,-41233
4150,635,86281,-84745,62676,37829,-97656,4315,0,0,93541,31127,-42539,93624,31044,-42630,93544,30961,-41900,93437,31026,-42165,93653,30672,-42043,93556,30874,-42027,93366,31499,-42493,93793,30470,-42246
4200,-1250,87218,-83821,61253,39576,-98043,4315,0,0,93781,31476,-43534,93861,31394,-43617,93785,31310,-42907,93679,31376,-43167,93891,31023,-43050,93796,31224,-43034,93608,31847,-43480,94027,30822,-43253
4250,-3134,88125,-82868,59808,41309,-98395,4315,0,0,94017,31813,-44525,94096,31731,-44599,94022,31647,-43908,93917,31713,-44164,94125,31361,-44052,94032,31561,-44035,93848,32182,-44461,94258,31162,-44255
4300,-5017,89000,-81885,58342,43028,-98714,4315,0,0,94249,32137,-45510,94326,32056,-45576,94256,31971,-44903,94152,32036,-45155,94356,31687,-45047,94265,31886,-45031,94083,32504,-45438,94485,31488,-45250
4350,-6899,89844,-80873,56854,44732,-98997,4315,0,0,94478,32448,-46489,94554,32368,-46548,94486,32282,-45893,94383,32348,-46140,94583,32000,-46038,94494,32198,-46020,94315,32814,-46409,94710,31803,-46241
4400,-8778,90655,-79833,55346,46420,-99246,4315,0,0,94703,32748,-47462,94777,32668,-47515,94713,32582,-46876,94611,32648,-47120,94807,32301,-47022,94720,32499,-47004,94544,33112,-47375,94930,32106,-47224
4450,-10654,91435,-78764,53819,48091,-99459,4315,0,0,94925,33036,-48430,94997,32957,-48476,94935,32870,-47855,94835,32936,-48093,95027,32591,-48000,94941,32788,-47982,94769,33399,-48335,95147,32397,-48202
4500,-12526,92182,-77667,52271,49745,-99638,4315,0,0,95142,33313,-49392,95213,33234,-49431,95154,33147,-48827,95055,33213,-49061,95243,32870,-48973,95159,33065,-48953,94990,33674,-49290,95359,32677,-49174
4550,-14394,92896,-76542,50705,51382,-99781,4315,0,0,95356,33580,-50347,95425,33501,-50381,95368,33413,-49793,95271,33479,-50022,95455,33138,-49939,95373,33332,-49919,95206,33938,-50239,95568,32947,-50139
4600,-16257,93577,-75390,49120,53000,-99889,4315,0,0,95565,33836,-51297,95633,33758,-51325,95579,33669,-50753,95482,33734,-50977,95663,33395,-50898,95583,33589,-50878,95419,34193,-51183,95773,33206,-51098
4650,-18114,94225,-74212,47517,54600,-99961,4315,0,0,95771,34081,-52241,95836,34004,-52263,95785,33914,-51706,95690,33980,-51926,95867,33643,-51852,95788,33835,-51831,95628,34437,-52120,95973,33455,-52051
4700,-19964,94839,-73007,45897,56180,-99998,4315,0,0,95972,34317,-53178,96036,34241,-53195,95987,34150,-52653,95893,34216,-52868,96066,33880,-52799,95989,34072,-52777,95832,34671,-53052,96169,33694,-52997
4750,-21807,95420,-71776,44260,57740,-99999,4315,0,0,96168,34544,-54108,96230,34468,-54121,96184,34377,-53594,96092,34442,-53804,96261,34109,-53739,96186,34299,-53717,96032,34895,-53977,96361,33924,-53936
4800,-23643,95967,-70520,42607,59279,-99965,4315,0,0,96360,34762,-55032,96421,34686,-55041,96377,34594,-54528,96287,34659,-54733,96451,34328,-54672,96378,34517,-54650,96227,35111,-54896,96548,34145,-54869
4850,-25470,96480,-69238,40938,60797,-99895,4315,0,0,96547,34970,-55950,96606,34896,-55954,96565,34803,-55455,96476,34867,-55656,96637,34538,-55599,96565,34727,-55576,96418,35318,-55809,96730,34357,-55794
4900,-27288,96958,-67932,39254,62294,-99789,4315,0,0,96730,35171,-56860,96788,35097,-56860,96748,35003,-56376,96662,35067,-56571,96818,34740,-56519,96748,34928,-56495,96604,35516,-56716,96908,34561,-56713
4950,-29097,97402,-66602,37555,63768,-99648,4315,0,0,96908,35363,-57764,96964,35289,-57760,96927,35195,-57289,96842,35259,-57479,96994,34934,-57431,96926,35120,-57407,96785,35706,-57615,97081,34756,-57624
5000,-30895,97811,-65248,35842,65219,-99471,4315,0,0,97081,35547,-58661,97136,35474,-58654,97100,35379,-58195,97018,35443,-58380,97165,35120,-58336,97100,35305,-58312,96962,35889,-58508,97250,34944,-58528
5050,-32682,98186,-63872,34116,66647,-99258,4315,0,0,97250,35724,-59550,97302,35652,-59540,97269,35555,-59094,97188,35619,-59274,97332,35298,-59234,97268,35482,-59210,97134,36063,-59394,97413,35124,-59424
5100,-34457,98526,-62472,32377,68051,-99010,4315,0,0,97413,35893,-60432,97464,35822,-60419,97433,35724,-59986,97354,35787,-60161,97494,35469,-60125,97432,35652,-60100,97300,36230,-60273,97572,35296,-60314
5150,-36221,98831,-61050,30626,69430,-98727,4315,0,0,97572,36055,-61307,97621,35985,-61291,97592,35886,-60870,97515,35949,-61040,97650,35633,-61008,97590,35815,-60982,97462,36391,-61145,97726,35462,-61195
5200,-37971,99100,-59607,28864,70785,-98407,4315,0,0,97726,36210,-62174,97773,36141,-62156,97746,36041,-61746,97671,36104,-61911,97802,35790,-61883,97744,35971,-61857,97619,36544,-62010,97875,35621,-62068
5250,-39708,99335,-58142,27090,72114,-98053,4315,0,0,97874,36359,-63034,97920,36291,-63013,97895,36190,-62615,97822,36252,-62775,97949,35940,-62750,97892,36120,-62724,97771,36691,-62867,98018,35773,-62934
5300,-41431,99534,-56657,25307,73417,-97663,4315,0,0,98018,36502,-63886,98062,36434,-63863,98038,36333,-63476,97968,36394,-63630,98090,36085,-63609,98035,36263,-63583,97918,36831,-63717,98157,35919,-63792
5350,-43139,99698,-55151,23513,74693,-97238,4315,0,0,98156,36639,-64729,98199,36571,-64705,98177,36469,-64329,98108,36530,-64478,98227,36223,-64461,98174,36400,-64433,98060,36966,-64558,98291,36059,-64641
5400,-44832,99826,-53626,21711,75943,-96778,4315,0,0,98290,36770,-65565,98331,36703,-65539,98310,36600,-65173,98244,36660,-65318,98358,36355,-65303,98307,36532,-65276,98197,37095,-65393,98419,36193,-65483
5450,-46508,99919,-52082,19900,77165,-96283,4315,0,0,98418,36895,-66393,98458,36829,-66366,98438,36725,-66010,98374,36785,-66149,98484,36482,-66138,98435,36658,-66110,98329,37218,-66219,98542,36322,-66316
5500,-48169,99976,-50519,18082,78360,-95754,4315,0,0,98541,37015,-67212,98579,36950,-67184,98561,36845,-66838,98500,36904,-66972,98605,36604,-66965,98558,36778,-66936,98455,37336,-67037,98661,36446,-67140
5550,-49812,99998,-48939,16256,79526,-95190,4315,0,0,98659,37130,-68023,98696,37066,-67994,98679,36960,-67657,98620,37018,-67787,98721,36721,-67782,98676,36893,-67754,98577,37448,-67848,98774,36564,-67956
5600,-51437,99985,-47341,14425,80663,-94592,4315,0,0,98772,37240,-68825,98807,37177,-68796,98792,37070,-68468,98735,37127,-68593,98832,36832,-68591,98788,37004,-68563,98693,37556,-68650,98882,36678,-68763
5650,-53045,99935,-45726,12587,81772,-93959,4315,0,0,98880,37345,-69619,98913,37283,-69589,98899,37175,-69270,98844,37232,-69390,98937,36939,-69392,98896,37110,-69363,98804,37660,-69443,98985,36786,-69561
5700,-54633,99851,-44095,10744,82850,-93293,4315,0,0,98982,37446,-70404,99014,37385,-70374,99002,37276,-70064,98949,37332,-70179,99037,37042,-70183,98998,37211,-70154,98910,37758,-70228,99082,36891,-70351
5750,-56202,99731,-42449,8897,83899,-92593,4315,0,0,99080,37543,-71181,99110,37482,-71150,99099,37372,-70848,99049,37428,-70958,99133,37140,-70966,99095,37308,-70936,99011,37853,-71004,99175,36991,-71131
5800,-57751,99575,-40787,7047,84918,-91860,4315,0,0,99172,37635,-71948,99201,37576,-71917,99191,37465,-71624,99143,37520,-71729,99223,37235,-71739,99187,37401,-71709,99107,37943,-71772,99263,37087,-71902
5850,-59279,99384,-39111,5193,85906,-91094,4315,0,0,99260,37724,-72706,99287,37665,-72675,99277,37553,-72390,99232,37608,-72491,99308,37325,-72503,99274,37491,-72473,99198,38030,-72531,99345,37180,-72664
5900,-60787,99158,-37421,3337,86862,-90295,4315,0,0,99342,37809,-73455,99367,37751,-73425,99359,37638,-73147,99316,37692,-73243,99387,37412,-73258,99355,37576,-73228,99283,38113,-73280,99422,37268,-73417
