Time,SBUS A          V-node,SBUS B          V-node,SBUS C          V-node,SBUS A 1    A I-branch,SBUS B 1    B I-branch,SBUS C 1    C I-branch,FAULTA        I-branch,FAULTB        I-branch,FAULTC        I-branch,TACS   PV001V I-branch,TACS   PV001I I-branch,TACS   PV001W I-branch,TACS   PV002V I-branch,TACS   PV002I I-branch,TACS   PV002W I-branch,TACS   PV003V I-branch,TACS   PV003I I-branch,TACS   PV003W I-branch,TACS   PV004V I-branch,TACS   PV004I I-branch,TACS   PV004W I-branch,TACS   PV005V I-branch,TACS   PV005I I-branch,TACS   PV005W I-branch,TACS   PV006V I-branch,TACS   PV006I I-branch,TACS   PV006W I-branch,TACS   PV007V I-branch,TACS   PV007I I-branch,TACS   PV007W I-branch,TACS   PV008V I-branch,TACS   PV008I I-branch,TACS   PV008W I-branch
500,98231,-32896,-65337,95539,-88059,-2155,0,0,0,82618,-56532,76233,82655,-56506,75963,82960,-56699,76582,82885,-56660,76516,83473,-56875,76644,83161,-56761,76639,81983,-56265,75972,83792,-56970,76630
550,97860,-31110,-66753,95962,-86750,-3866,0,0,0,82455,-52496,73741,82505,-52470,73450,82772,-52676,74125,82696,-52633,74051,83274,-52866,74190,82966,-52742,74186,81838,-52208,73462,83593,-52970,74173
600,97455,-29313,-68144,96353,-85427,-5561,0,0,0,82306,-48556,71307,82368,-48530,70997,82600,-48746,71724,82522,-48700,71643,83090,-48950,71791,82788,-48817,71788,81707,-48247,71013,83410,-49063,71770
650,97016,-27506,-69512,96696,-84087,-7226,0,0,0,82172,-44710,68929,82244,-44683,68601,82442,-44909,69377,82363,-44859,69288,82923,-45127,69446,82624,-44985,69443,81588,-44381,68621,83243,-45248,69422
700,96541,-25689,-70854,97031,-82729,-8903,0,0,0,82052,-40954,66605,82134,-40929,66261,82300,-41163,67083,82220,-41109,66986,82771,-41393,67153,82477,-41242,67150,81484,-40607,66284,83092,-41523,67124
750,96032,-23863,-72172,97373,-81353,-10604,0,0,0,81946,-37288,64332,82038,-37264,63974,82174,-37505,64838,82092,-37448,64734,82634,-37748,64909,82345,-37588,64907,81394,-36923,64000,82956,-37886,64876
800,95489,-22028,-73464,97692,-79961,-12299,0,0,0,81854,-33710,62109,81955,-33687,61739,82062,-33935,62642,81979,-33874,62530,82513,-34189,62713,82228,-34021,62712,81316,-33328,61768,82834,-34335,62676
850,94913,-20186,-74729,97976,-78555,-13976,0,0,0,81775,-30218,59934,81884,-30196,59553,81964,-30449,60492,81880,-30385,60372,82406,-30714,60563,82125,-30539,60562,81251,-29820,59586,82727,-30869,60522
900,94302,-18336,-75969,98244,-77132,-15654,0,0,0,81710,-26810,57805,81826,-26789,57415,81881,-27047,58388,81796,-26980,58259,82313,-27323,58457,82037,-27140,58457,81199,-26397,57450,82635,-27485,58412
950,93658,-16480,-77181,98506,-75691,-17346,0,0,0,81658,-23485,55720,81781,-23466,55322,81812,-23727,56326,81725,-23657,56189,82235,-24013,56394,81963,-23823,56394,81159,-23057,55360,82556,-24182,56345
1000,92981,-14618,-78366,98750,-74235,-19034,0,0,0,81618,-20240,53678,81748,-20223,53274,81756,-20487,54305,81669,-20414,54160,82171,-20783,54372,81903,-20586,54372,81132,-19798,53315,82492,-20959,54318
1050,92270,-12750,-79523,98964,-72765,-20709,0,0,0,81591,-17075,51677,81726,-17059,51268,81714,-17326,52324,81625,-17249,52171,82121,-17631,52389,81856,-17427,52390,81117,-16619,51312,82441,-17814,52331
1100,91527,-10879,-80651,99157,-71278,-22380,0,0,0,81577,-13987,49715,81717,-13973,49303,81685,-14242,50381,81595,-14162,50220,82083,-14555,50443,81823,-14346,50445,81113,-13519,49349,82403,-14746,50381
1150,90752,-9003,-81751,99338,-69775,-24057,0,0,0,81574,-10975,47791,81720,-10964,47377,81669,-11233,48475,81578,-11150,48306,82059,-11555,48534,81803,-11339,48536,81122,-10495,47424,82378,-11752,48468
1200,89944,-7124,-82822,99500,-68258,-25729,0,0,0,81584,-8038,45904,81734,-8028,45488,81666,-8299,46603,81574,-8212,46426,82048,-8628,46659,81796,-8407,46662,81142,-7546,45538,82366,-8832,46589
1250,89104,-5243,-83864,99635,-66727,-27391,0,0,0,81605,-5173,44051,81759,-5166,43636,81675,-5437,44765,81582,-5347,44581,82050,-5773,44818,81801,-5546,44820,81172,-4671,43687,82367,-5984,44743
1300,88233,-3360,-84875,99748,-65181,-29046,0,0,0,81638,-2380,42231,81795,-2376,41817,81697,-2646,42960,81602,-2553,42767,82064,-2989,43008,81819,-2757,43011,81215,-1867,41870,82380,-3206,42930
1350,87330,-1475,-85857,99843,-63619,-30700,0,0,0,81682,343,40443,81842,345,40032,81730,76,41184,81634,171,40984,82090,-275,41229,81848,-37,41233,81268,865,40086,82404,-497,41146
1400,86396,410,-86808,99918,-62044,-32349,0,0,0,81737,2997,38686,81900,2997,38278,81775,2729,39439,81678,2827,39231,82128,2372,39479,81890,2614,39483,81331,3529,38334,82441,2144,39392
1450,85431,2295,-87728,99968,-60455,-33987,0,0,0,81802,5584,36957,81968,5581,36554,81831,5315,37721,81733,5416,37506,82177,4952,37757,81942,5199,37761,81405,6125,36612,82489,4719,37666
1500,84436,4178,-88617,99994,-58853,-35617,0,0,0,81878,8105,35257,82046,8100,34860,81899,7835,36031,81800,7939,35808,82237,7467,36062,82006,7719,36066,81489,8654,34918,82547,7228,35967
1550,83412,6061,-89475,99999,-57236,-37241,0,0,0,81965,10562,33583,82134,10554,33193,81977,10291,34366,81877,10398,34136,82309,9918,34392,82081,10174,34396,81583,11119,33252,82617,9674,34293
1600,82357,7941,-90301,99981,-55606,-38857,0,0,0,82061,12955,31935,82232,12945,31552,82066,12685,32725,81964,12794,32488,82391,12307,32746,82167,12566,32751,81686,13520,31612,82698,12057,32644
1650,81273,9819,-91095,99939,-53964,-40463,0,0,0,82167,15287,30312,82339,15275,29936,82164,15016,31108,82062,15129,30864,82483,14633,31124,82262,14897,31129,81799,15858,29997,82788,14379,31017
1700,80161,11693,-91856,99872,-52309,-42057,0,0,0,82282,17558,28711,82455,17543,28344,82273,17287,29514,82170,17402,29263,82586,16900,29524,82368,17167,29529,81921,18136,28406,82889,16641,29413
1750,79019,13563,-92585,99782,-50641,-43643,0,0,0,82406,19769,27133,82581,19752,26775,82392,19499,27940,82287,19617,27683,82698,19108,27945,82483,19378,27950,82052,20353,26838,82999,18845,27830
1800,77850,15428,-93280,99668,-48961,-45219,0,0,0,82540,21922,25575,82714,21903,25228,82519,21652,26387,82413,21773,26123,82820,21258,26386,82608,21532,26391,82191,22512,25292,83119,20990,26268
1850,76653,17287,-93943,99529,-47270,-46782,0,0,0,82681,24018,24038,82857,23997,23702,82656,23749,24854,82549,23872,24583,82951,23351,24847,82742,23628,24852,82339,24614,23766,83247,23079,24725
1900,75429,19141,-94572,99364,-45567,-48332,0,0,0,82831,26059,22521,83007,26035,22195,82802,25790,23338,82694,25916,23061,83090,25389,23326,82885,25669,23331,82495,26660,22260,83385,25113,23200
1950,74178,20987,-95168,99175,-43852,-49871,0,0,0,82990,28044,21021,83165,28019,20708,82956,27777,21840,82846,27905,21558,83239,27373,21822,83036,27655,21827,82658,28650,20773,83530,27093,21693
2000,72901,22826,-95730,98960,-42127,-51397,0,0,0,83155,29976,19539,83330,29949,19238,83118,29710,20359,83008,29840,20071,83395,29303,20336,83196,29588,20340,82830,30587,19303,83685,29020,20202
2050,71598,24657,-96258,98720,-40391,-52909,0,0,0,83329,31856,18074,83503,31826,17785,83288,31591,18894,83176,31724,18600,83559,31182,18864,83363,31469,18869,83008,32471,17851,83846,30895,18728
2100,70269,26480,-96752,98453,-38645,-54406,0,0,0,83509,33684,16624,83683,33653,16348,83465,33420,17444,83353,33555,17145,83731,33009,17409,83538,33299,17413,83193,34304,16415,84016,32719,17268
2150,68916,28293,-97211,98160,-36889,-55889,0,0,0,83696,35462,15189,83870,35429,14928,83650,35199,16009,83536,35337,15704,83911,34786,15967,83720,35078,15972,83386,36086,14994,84193,34493,15824
2200,67538,30095,-97636,97841,-35123,-57357,0,0,0,83890,37191,13769,84063,37156,13521,83841,36930,14587,83727,37069,14278,84097,36515,14539,83909,36808,14544,83584,37818,13587,84376,36219,14392
2250,66136,31887,-98026,97495,-33348,-58809,0,0,0,84090,38872,12363,84262,38836,12128,84039,38612,13178,83924,38754,12864,84290,38195,13125,84105,38491,13129,83789,39502,12195,84567,37897,12975
2300,64710,33668,-98381,97123,-31564,-60244,0,0,0,84296,40506,10969,84467,40468,10749,84244,40247,11782,84128,40391,11463,84490,39829,11722,84307,40126,11727,83999,41139,10816,84763,39528,11569
2350,63262,35437,-98701,96723,-29772,-61663,0,0,0,84508,42094,9588,84678,42054,9382,84454,41836,10397,84337,41982,10075,84695,41417,10332,84515,41715,10336,84215,42730,9449,84966,41113,10176
2400,61791,37193,-98986,96297,-27972,-63064,0,0,0,84725,43636,8219,84894,43595,8027,84670,43380,9024,84553,43528,8698,84906,42960,8953,84729,43260,8957,84437,44275,8094,85174,42654,8794
2450,60298,38936,-99236,95843,-26164,-64446,0,0,0,84948,45135,6861,85115,45092,6683,84892,44879,7661,84773,45030,7332,85123,44459,7585,84948,44760,7589,84663,45776,6751,85388,44151,7423
2500,58783,40665,-99451,95362,-24349,-65810,0,0,0,85175,46590,5513,85341,46546,5351,85118,46336,6309,84999,46489,5976,85345,45915,6227,85172,46217,6231,84894,47234,5418,85607,45605,6062
2550,57248,42380,-99631,94853,-22527,-67155,0,0,0,85407,48003,4176,85571,47958,4028,85349,47751,4967,85229,47905,4630,85572,47329,4879,85401,47632,4883,85130,48649,4096,85830,47017,4711
2600,55693,44080,-99775,94316,-20699,-68480,0,0,0,85643,49375,2848,85806,49329,2715,85585,49124,3634,85464,49280,3294,85803,48702,3540,85635,49006,3545,85370,50023,2783,86058,48388,3370
2650,54117,45764,-99883,93752,-18865,-69785,0,0,0,85883,50707,1530,86044,50660,1412,85825,50457,2309,85704,50615,1968,86038,50034,2211,85873,50340,2215,85613,51356,1479,86291,49719,2038
2700,52523,47432,-99957,93160,-17026,-71069,0,0,0,86126,51999,221,86286,51951,117,86069,51750,994,85947,51911,650,86278,51328,890,86114,51634,894,85861,52650,185,86527,51011,715
2750,50909,49082,-99994,92541,-15182,-72332,0,0,0,86373,53253,-1080,86531,53204,-1169,86316,53005,-313,86194,53167,-660,86521,52583,-423,86360,52890,-418,86111,53905,-1102,86767,52265,-600
2800,49278,50716,-99996,91893,-13333,-73573,0,0,0,86623,54469,-2373,86780,54419,-2447,86566,54222,-1613,86444,54386,-1961,86767,53800,-1727,86608,54108,-1723,86365,55122,-2380,87010,53482,-1908
2850,47629,52331,-99963,91217,-11481,-74791,0,0,0,86876,55648,-3658,87031,55597,-3718,86820,55403,-2905,86697,55569,-3255,87016,54981,-3025,86860,55289,-3020,86621,56302,-3650,87256,54661,-3207
2900,45963,53928,-99894,90514,-9625,-75986,0,0,0,87132,56792,-4935,87285,56740,-4981,87076,56547,-4190,86952,56715,-4541,87268,56126,-4314,87114,56435,-4310,86880,57447,-4913,87504,55806,-4499
2950,44281,55506,-99789,89782,-7766,-77158,0,0,0,87389,57900,-6205,87541,57848,-6237,87335,57657,-5468,87211,57826,-5819,87523,57236,-5597,87371,57545,-5592,87141,58556,-6169,87756,56915,-5783
3000,42583,57064,-99649,89023,-5905,-78306,0,0,0,87649,58974,-7468,87799,58922,-7487,87596,58732,-6739,87471,58902,-7091,87780,58312,-6872,87630,58621,-6868,87404,59631,-7418,88009,57990,-7061
3050,40870,58601,-99474,88235,-4042,-79429,0,0,0,87911,60015,-8724,88058,59962,-8730,87858,59773,-8003,87734,59946,-8356,88039,59354,-8141,87891,59664,-8136,87669,60672,-8661,88264,59032,-8331
3100,39143,60118,-99264,87420,-2178,-80527,0,0,0,88174,61023,-9974,88319,60969,-9966,88123,60782,-9262,87998,60956,-9614,88299,60364,-9403,88154,60674,-9399,87935,61680,-9897,88521,60042,-9595
3150,37402,61614,-99018,86577,-313,-81600,0,0,0,88438,61999,-11217,88582,61945,-11197,88388,61759,-10514,88263,61935,-10866,88561,61342,-10659,88417,61652,-10655,88203,62657,-11127,88779,61020,-10853
3200,35647,63087,-98737,85706,1552,-82646,0,0,0,88703,62944,-12454,88845,62890,-12422,88655,62705,-11759,88529,62882,-12112,88823,62290,-11909,88682,62599,-11904,88471,63602,-12351,89039,61967,-12105
3250,33879,64539,-98420,84807,3417,-83667,0,0,0,88969,63859,-13686,89109,63805,-13640,88922,63621,-13000,88797,63799,-13351,89087,63206,-13153,88948,63515,-13148,88740,64517,-13570,89299,62883,-13350
3300,32100,65967,-98069,83881,5280,-84660,0,0,0,89235,64745,-14911,89373,64690,-14854,89190,64507,-14234,89065,64687,-14585,89351,64094,-14391,89214,64402,-14386,89010,65402,-14782,89559,63771,-14590
3350,30309,67372,-97683,82928,7142,-85626,0,0,0,89502,65601,-16131,89637,65547,-16062,89458,65364,-15463,89333,65545,-15812,89616,64952,-15623,89481,65261,-15618,89279,66258,-15990,89820,64630,-15823
3400,28508,68752,-97263,81947,9002,-86563,0,0,0,89768,66430,-17344,89902,66375,-17264,89726,66193,-16686,89601,66375,-17034,89880,65783,-16849,89748,66091,-16844,89549,67086,-17192,90082,65461,-17051
3450,26696,70109,-96807,80939,10860,-87473,0,0,0,90035,67231,-18553,90166,67176,-18462,89994,66995,-17903,89869,67178,-18250,90145,66586,-18070,90014,66894,-18064,89818,67887,-18388,90342,66264,-18272
3500,24875,71440,-96318,79904,12713,-88354,0,0,0,90300,68005,-19755,90430,67951,-19654,90261,67770,-19115,90137,67954,-19461,90409,67363,-19285,90280,67670,-19279,90087,68661,-19580,90603,67041,-19489
3550,23045,72747,-95794,78843,14563,-89205,0,0,0,90566,68754,-20953,90693,68700,-20841,90528,68519,-20322,90404,68704,-20665,90672,68113,-20494,90546,68420,-20488,90355,69409,-20766,90863,67793,-20699
3600,21207,74027,-95236,77755,16409,-90027,0,0,0,90830,69477,-22145,90955,69423,-22023,90794,69243,-21523,90670,69429,-21865,90935,68839,-21698,90810,69145,-21692,90623,70131,-21947,91122,68519,-21904
3650,19361,75281,-94644,76640,18249,-90819,0,0,0,91093,70176,-23331,91216,70122,-23200,91059,69941,-22719,90936,70129,-23058,91196,69539,-22897,91074,69845,-22890,90889,70829,-23123,91380,69220,-23103
3700,17508,76508,-94019,75500,20083,-91580,0,0,0,91354,70850,-24512,91476,70797,-24372,91322,70616,-23910,91199,70805,-24246,91457,70216,-24089,91336,70521,-24082,91154,71503,-24295,91636,69898,-24297
3750,15650,77708,-93360,74333,21911,-92311,0,0,0,91614,71502,-25688,91734,71449,-25539,91584,71268,-25095,91462,71457,-25428,91715,70870,-25277,91597,71174,-25269,91417,72153,-25461,91891,70552,-25485
3800,13785,78881,-92668,73141,23732,-93010,0,0,0,91873,72130,-26858,91990,72078,-26701,91844,71897,-26275,91723,72087,-26605,91972,71500,-26458,91855,71804,-26450,91678,72781,-26622,92145,71184,-26667
3850,11916,80025,-91943,71924,25545,-93678,0,0,0,92129,72737,-28023,92244,72685,-27858,92102,72504,-27449,91982,72695,-27776,92227,72109,-27634,92112,72412,-27626,91938,73386,-27778,92396,71794,-27843
3900,10042,81141,-91186,70682,27349,-94314,0,0,0,92383,73322,-29182,92496,73271,-29010,92358,73089,-28618,92238,73281,-28941,92480,72697,-28804,92367,72999,-28796,92195,73970,-28929,92645,72383,-29014
3950,8165,82228,-90396,69416,29145,-94918,0,0,0,92635,73887,-30336,92746,73836,-30157,92612,73654,-29781,92493,73846,-30101,92731,73263,-29969,92620,73564,-29960,92450,74533,-30074,92892,72951,-30179
4000,6285,83286,-89574,68125,30931,-95489,0,0,0,92885,74431,-31484,92994,74381,-31299,92863,74198,-30939,92745,74391,-31255,92979,73810,-31128,92870,74110,-31118,92703,75076,-31215,93137,73498,-31338
4050,4403,84315,-88720,66810,32707,-96027,0,0,0,93132,74955,-32627,93238,74906,-32435,93112,74722,-32091,92995,74916,-32403,93225,74336,-32281,93118,74635,-32271,92953,75599,-32350,93379,74027,-32492
4100,2519,85313,-87835,65471,34472,-96532,0,0,0,93376,75461,-33764,93480,75412,-33566,93358,75228,-33237,93241,75422,-33545,93467,74844,-33428,93362,75142,-33417,93200,76103,-33480,93618,74536,-33639
4150,635,86281,-86918,64109,36226,-97004,0,0,0,93617,75948,-34895,93719,75900,-34692,93600,75715,-34378,93485,75909,-34681,93707,75333,-34569,93604,75630,-34558,93444,76588,-34605,93855,75026,-34780
4200,-1250,87219,-85971,62725,37968,-97442,0,0,0,93854,76417,-36021,93955,76369,-35812,93840,76184,-35512,93726,76379,-35811,93944,75804,-35704,93843,76100,-35693,93685,77056,-35724,94088,75499,-35915
4250,-3135,88125,-84992,61318,39696,-97847,0,0,0,94089,76868,-37140,94187,76822,-36927,94076,76635,-36641,93963,76831,-36935,94177,76258,-36833,94078,76552,-36821,93923,77506,-36837,94318,75954,-37044
4300,-5018,89000,-83984,59889,41412,-98217,0,0,0,94320,77303,-38253,94416,77257,-38036,94309,77069,-37763,94197,77265,-38053,94407,76694,-37955,94310,76988,-37943,94157,77938,-37945,94544,76393,-38166
4350,-6900,89844,-82946,58439,43113,-98553,0,0,0,94548,77721,-39360,94642,77676,-39140,94538,77487,-38879,94428,77684,-39164,94634,77114,-39072,94539,77407,-39058,94388,78355,-39047,94767,76815,-39282
4400,-8779,90655,-81879,56967,44800,-98854,0,0,0,94772,78123,-40461,94864,78079,-40237,94763,77889,-39989,94654,78086,-40269,94857,77519,-40181,94763,77810,-40168,94615,78755,-40143,94986,77221,-40391
4450,-10655,91435,-80782,55475,46471,-99120,0,0,0,94992,78510,-41555,95082,78467,-41329,94985,78276,-41092,94877,78473,-41367,95075,77908,-41284,94984,78198,-41270,94838,79140,-41233,95202,77612,-41494
4500,-12527,92182,-79657,53963,48126,-99352,0,0,0,95208,78882,-42643,95296,78840,-42414,95202,78648,-42189,95096,78845,-42459,95291,78282,-42381,95201,78571,-42366,95058,79510,-42317,95413,77988,-42590
4550,-14395,92896,-78503,52431,49765,-99548,0,0,0,95420,79240,-43725,95506,79199,-43493,95416,79005,-43279,95312,79202,-43544,95501,78642,-43470,95414,78929,-43455,95273,79866,-43395,95621,78350,-43679
4600,-16257,93577,-77322,50879,51387,-99709,0,0,0,95628,79583,-44799,95712,79543,-44566,95625,79348,-44362,95522,79545,-44622,95708,78987,-44553,95623,79274,-44537,95484,80207,-44467,95824,78697,-44761
4650,-18114,94225,-76113,49310,52991,-99835,0,0,0,95832,79914,-45867,95914,79874,-45632,95830,79678,-45438,95729,79875,-45692,95911,79320,-45628,95827,79605,-45612,95691,80535,-45531,96023,79032,-45836
4700,-19964,94839,-74877,47722,54577,-99925,0,0,0,96031,80231,-46928,96111,80193,-46692,96031,79995,-46507,95932,80192,-46756,96109,79639,-46696,96027,79922,-46679,95894,80850,-46589,96218,79353,-46903
4750,-21808,95420,-73614,46116,56144,-99980,0,0,0,96226,80535,-47981,96304,80498,-47745,96227,80299,-47569,96130,80496,-47812,96303,79945,-47757,96223,80228,-47739,96092,81152,-47641,96409,79661,-47963
4800,-23643,95967,-72325,44494,57692,-99999,0,0,0,96417,80827,-49027,96493,80792,-48791,96419,80591,-48623,96323,80788,-48861,96492,80239,-48810,96414,80521,-48792,96286,81442,-48685,96595,79958,-49015
4850,-25471,96480,-71011,42854,59219,-99983,0,0,0,96603,81108,-50066,96676,81073,-49829,96606,80871,-49670,96512,81068,-49902,96677,80522,-49856,96601,80802,-49837,96475,81720,-49722,96776,80243,-50060
4900,-27289,96958,-69671,41199,60726,-99931,0,0,0,96784,81377,-51097,96856,81343,-50861,96788,81140,-50709,96696,81336,-50936,96856,80793,-50894,96783,81071,-50874,96660,81987,-50753,96952,80516,-51097
4950,-29097,97402,-68307,39529,62212,-99843,0,0,0,96961,81635,-52121,97030,81603,-51885,96965,81398,-51741,96875,81594,-51961,97032,81053,-51924,96960,81330,-51904,96840,82243,-51775,97124,80779,-52126
5000,-30895,97812,-66918,37844,63675,-99719,0,0,0,97132,81883,-53137,97200,81852,-52902,97138,81645,-52764,97050,81840,-52979,97202,81303,-52945,97132,81578,-52925,97015,82488,-52790,97292,81031,-53146
5050,-32682,98186,-65506,36144,65117,-99559,0,0,0,97299,82120,-54145,97365,82090,-53911,97306,81882,-53780,97220,82077,-53988,97367,81543,-53959,97300,81816,-53938,97185,82723,-53798,97454,81272,-54159
5100,-34458,98526,-64070,34431,66535,-99364,0,0,0,97461,82348,-55144,97525,82319,-54912,97468,82109,-54787,97385,82304,-54990,97528,81772,-54965,97462,82045,-54943,97351,82948,-54798,97611,81504,-55163
5150,-36221,98831,-62611,32705,67931,-99133,0,0,0,97618,82566,-56135,97680,82539,-55905,97626,82327,-55785,97545,82521,-55983,97684,81992,-55961,97620,82263,-55939,97511,83164,-55789,97764,81727,-56158
5200,-37972,99100,-61130,30966,69302,-98866,0,0,0,97770,82775,-57118,97830,82749,-56890,97779,82536,-56775,97700,82729,-56967,97834,82204,-56950,97772,82473,-56927,97666,83371,-56773,97911,81941,-57145
5250,-39708,99335,-59628,29216,70649,-98564,0,0,0,97918,82976,-58092,97975,82951,-57866,97927,82736,-57757,97850,82929,-57942,97980,82406,-57929,97920,82674,-57905,97817,83569,-57748,98054,82145,-58123
5300,-41431,99534,-58104,27454,71971,-98226,0,0,0,98060,83168,-59058,98115,83144,-58834,98069,82927,-58730,97994,83120,-58909,98120,82600,-58900,98062,82866,-58875,97962,83758,-58715,98191,82342,-59092
5350,-43139,99698,-56560,25682,73267,-97853,0,0,0,98197,83352,-60015,98250,83330,-59794,98207,83111,-59693,98134,83303,-59867,98255,82786,-59861,98200,83051,-59836,98103,83939,-59673,98323,82530,-60052
5400,-44832,99826,-54996,23900,74537,-97444,0,0,0,98329,83528,-60962,98380,83507,-60745,98339,83287,-60648,98269,83478,-60816,98386,82964,-60814,98332,83227,-60788,98238,84113,-60623,98451,82711,-61003
5450,-46509,99919,-53412,22109,75782,-97001,0,0,0,98455,83697,-61901,98505,83677,-61686,98466,83455,-61593,98398,83646,-61755,98511,83135,-61757,98459,83397,-61730,98368,84279,-61563,98573,82884,-61944
5500,-48169,99976,-51809,20310,76999,-96522,0,0,0,98577,83858,-62830,98624,83840,-62619,98588,83616,-62529,98523,83806,-62686,98631,83299,-62690,98581,83559,-62663,98493,84438,-62495,98690,83050,-62876
5550,-49812,99998,-50187,18502,78189,-96008,0,0,0,98693,84013,-63750,98739,83997,-63542,98705,83771,-63455,98642,83960,-63606,98745,83456,-63614,98697,83714,-63587,98613,84590,-63417,98802,83210,-63798
5600,-51438,99984,-48548,16687,79351,-95460,0,0,0,98805,84162,-64661,98848,84146,-64457,98816,83919,-64372,98756,84107,-64517,98855,83606,-64528,98809,83863,-64500,98728,84736,-64330,98908,83363,-64711
5650,-53045,99935,-46892,14865,80485,-94877,0,0,0,98911,84304,-65561,98953,84290,-65361,98922,84061,-65279,98864,84248,-65418,98959,83750,-65433,98915,84005,-65404,98837,84875,-65233,99010,83509,-65613
5700,-54633,99851,-45219,13037,81590,-94260,0,0,0,99012,84440,-66452,99052,84428,-66256,99024,84196,-66176,98968,84383,-66310,99059,83888,-66327,99017,84142,-66298,98942,85009,-66127,99107,83650,-66506
5750,-56202,99730,-43529,11204,82666,-93608,0,0,0,99108,84570,-67333,99146,84559,-67141,99120,84327,-67063,99067,84512,-67191,99153,84021,-67211,99113,84273,-67182,99041,85136,-67012,99198,83785,-67388
5800,-57751,99575,-41825,9367,83713,-92923,0,0,0,99199,84695,-68203,99235,84686,-68016,99210,84451,-67940,99160,84636,-68062,99242,84148,-68085,99204,84398,-68055,99136,85259,-67886,99284,83915,-68260
5850,-59280,99384,-40105,7525,84730,-92204,0,0,0,99285,84815,-69064,99318,84807,-68881,99296,84571,-68806,99248,84754,-68923,99325,84270,-68949,99290,84518,-68919,99225,85376,-68750,99365,84039,-69122
5900,-60787,99158,-38372,5680,85717,-91452,0,0,0,99366,84930,-69914,99397,84924,-69736,99377,84686,-69663,99331,84868,-69774,99404,84387,-69803,99370,84634,-69772,99309,85488,-69604,99441,84159,-69973
5950,-62273,98896,-36624,3833,86673,-90667,0,0,0,99441,85041,-70753,99471,85036,-70581,99452,84796,-70508,99409,84977,-70614,99478,84499,-70645,99446,84744,-70614,99388,85595,-70448,99512,84274,-70814
6000,-63737,98599,-34864,1984,87598,-89849,0,0,0,99512,85147,-71583,99540,85143,-71415,99522,84901,-71342,99482,85081,-71443,99546,84607,-71477,99517,84851,-71445,99462,85698,-71281,99578,84384,-71643
6050,-65178,98268,-33091,133,88492,-88999,0,0,0,99578,85248,-72401,99603,85246,-72238,99588,85003,-72167,99550,85181,-72262,99610,84711,-72298,99582,84952,-72266,99531,85797,-72104,99639,84490,-72462
