Time,SBUS A          V-node,SBUS B          V-node,SBUS C          V-node,SBUS A 22   A I-branch,SBUS B 22   B I-branch,SBUS C 22   C I-branch,FAULTA        I-branch,FAULTB        I-branch,FAULTC        I-branch,TACS   PV001V I-branch,TACS   PV001I I-branch,TACS   PV001W I-branch,TACS   PV002V I-branch,TACS   PV002I I-branch,TACS   PV002W I-branch,TACS   ST001V I-branch,TACS   ST001I I-branch,TACS   ST001W I-branch,TACS   ST002V I-branch,TACS   ST002I I-branch,TACS   ST002W I-branch,TACS   ST003V I-branch,TACS   ST003I I-branch,TACS   ST003W I-branch
2700,2942,85091,-88045,48665,63608,-99999,12785,0,0,-92514,47780,79976,97985,15994,-12945,97985,31092,-12945,-92514,47575,79976,97985,15994,-12945
2750,1058,86066,-87136,47167,65010,-99979,12785,0,0,-92100,49079,82746,98045,16984,-12893,98045,32211,-12893,-92100,48872,82746,98045,16984,-12893
2800,-827,87010,-86196,45656,66389,-99926,12785,0,0,-91547,50346,85358,98104,17948,-12845,98104,33300,-12845,-91547,50137,85358,98104,17948,-12845
2850,-2712,87924,-85226,44128,67744,-99839,12785,0,0,-90884,51581,87696,98162,18887,-12803,98162,34361,-12803,-90884,51371,87696,98162,18887,-12803
2900,-4595,88806,-84225,42585,69075,-99718,12785,0,0,-90141,52786,89710,98220,19801,-12766,98220,35395,-12766,-90141,52574,89710,98220,19801,-12766
2950,-6477,89657,-83194,41027,70383,-99564,12785,0,0,-89346,53961,91411,98277,20692,-12735,98277,36402,-12735,-89346,53747,91411,98277,20692,-12735
3000,-8357,90476,-82134,39454,71666,-99376,12785,0,0,-88514,55107,92838,98333,21560,-12711,98333,37383,-12711,-88514,54892,92838,98333,21560,-12711
3050,-10234,91262,-81045,37866,72924,-99153,12785,0,0,-87655,56225,94036,98388,22406,-12694,98388,38338,-12694,-87655,56008,94036,98388,22406,-12694
3100,-12107,92017,-79927,36265,74156,-98898,12785,0,0,-86773,57315,95047,98443,23229,-12683,98443,39269,-12683,-86773,57097,95047,98443,23229,-12683
3150,-13976,92738,-78780,34651,75362,-98608,12785,0,0,-85868,58379,95902,98496,24031,-12680,98496,40175,-12680,-85868,58159,95902,98496,24031,-12680
3200,-15840,93427,-77606,33025,76542,-98285,12785,0,0,-84942,59416,96628,98549,24812,-12682,98549,41058,-12682,-84942,59195,96628,98549,24812,-12682
3250,-17698,94082,-76404,31386,77695,-97928,12785,0,0,-83996,60427,97245,98601,25573,-12691,98601,41918,-12691,-83996,60205,97245,98601,25573,-12691
3300,-19550,94704,-75174,29735,78822,-97538,12785,0,0,-83030,61414,97769,98653,26314,-12706,98653,42756,-12706,-83030,61190,97769,98653,26314,-12706
3350,-21395,95293,-73919,28072,79922,-97115,12785,0,0,-82046,62376,98214,98703,27036,-12727,98703,43572,-12727,-82046,62151,98214,98703,27036,-12727
3400,-23232,95847,-72637,26398,80995,-96658,12785,0,0,-81043,63314,98590,98753,27739,-12756,98753,44366,-12756,-81043,63088,98590,98753,27739,-12756
3450,-25061,96367,-71329,24713,82042,-96169,12785,0,0,-80023,64229,98906,98801,28424,-12791,98801,45140,-12791,-80023,64002,98906,98801,28424,-12791
3500,-26882,96854,-69995,23017,83061,-95648,12785,0,0,-78988,65122,99169,98849,29091,-12832,98849,45894,-12832,-78988,64893,99169,98849,29091,-12832
3550,-28692,97305,-68637,21310,84055,-95094,12785,0,0,-77938,65993,99387,98896,29741,-12880,98896,46628,-12880,-77938,65762,99387,98896,29741,-12880
3600,-30493,97723,-67255,19593,85021,-94508,12785,0,0,-76874,66842,99564,98941,30373,-12934,98941,47343,-12934,-76874,66610,99564,98941,30373,-12934
3650,-32282,98105,-65849,17866,85961,-93891,12785,0,0,-75798,67670,99706,98986,30989,-12995,98986,48039,-12995,-75798,67437,99706,98986,30989,-12995
3700,-34061,98453,-64419,16129,86874,-93242,12785,0,0,-74709,68478,99815,99030,31589,-13063,99030,48717,-13063,-74709,68244,99815,99030,31589,-13063
3750,-35827,98765,-62967,14382,87760,-92561,12785,0,0,-73611,69265,99896,99072,32174,-13136,99072,49378,-13136,-73611,69030,99896,99072,32174,-13136
3800,-37580,99043,-61492,12628,88618,-91850,12785,0,0,-72502,70034,99952,99113,32743,-13216,99113,50021,-13216,-72502,69798,99952,99113,32743,-13216
3850,-39320,99285,-59995,10865,89450,-91108,12785,0,0,-71385,70783,99986,99154,33297,-13301,99154,50647,-13301,-71385,70546,99986,99154,33297,-13301
3900,-41046,99492,-58477,9094,90253,-90335,12785,0,0,-70260,71514,99998,99193,33837,-13393,99193,51258,-13393,-70260,71276,99998,99193,33837,-13393
3950,-42757,99664,-56938,7317,91029,-89532,12785,0,0,-69128,72226,99993,99231,34363,-13489,99231,51852,-13489,-69128,71987,99993,99231,34363,-13489
4000,-44454,99800,-55379,5534,91776,-88699,12785,0,0,-67990,72922,99971,99268,34875,-13591,99268,52431,-13591,-67990,72682,99971,99268,34875,-13591
4050,-46134,99901,-53801,3745,92495,-87836,12785,0,0,-66847,73600,99935,99303,35374,-13699,99303,52994,-13699,-66847,73359,99935,99303,35374,-13699
4100,-47798,99967,-52203,1952,93183,-86943,12785,0,0,-65700,74261,99885,99338,35860,-13811,99338,53543,-13811,-65700,74019,99885,99338,35860,-13811
4150,-49445,99997,-50587,154,93842,-86021,12785,0,0,-64549,74906,99822,99372,36333,-13928,99372,54078,-13928,-64549,74663,99822,99372,36333,-13928
4200,-51075,99991,-48953,-1646,94471,-85070,12785,0,0,-63395,75535,99749,99404,36793,-14049,99404,54599,-14049,-63395,75291,99749,99404,36793,-14049
4250,-52686,99950,-47301,-3448,95068,-84090,12785,0,0,-62240,76148,99666,99435,37242,-14173,99435,55106,-14173,-62240,75904,99666,99435,37242,-14173
4300,-54279,99873,-45633,-5251,95634,-83082,12785,0,0,-61083,76747,99573,99465,37679,-14302,99465,55600,-14302,-61083,76501,99573,99465,37679,-14302
4350,-55852,99761,-43948,-7055,96168,-82045,12785,0,0,-59925,77330,99472,99495,38105,-14434,99495,56081,-14434,-59925,77084,99472,99495,38105,-14434
4400,-57406,99613,-42248,-8858,96668,-80979,12785,0,0,-58768,77899,99364,99523,38520,-14570,99523,56550,-14570,-58768,77652,99364,99523,38520,-14570
4450,-58939,99430,-40533,-10659,97136,-79886,12785,0,0,-57612,78454,99249,99550,38924,-14708,99550,57007,-14708,-57612,78207,99249,99550,38924,-14708
4500,-60451,99212,-38804,-12459,97570,-78765,12785,0,0,-56457,78996,99127,99576,39317,-14849,99576,57451,-14849,-56457,78747,99127,99576,39317,-14849
4550,-61942,98958,-37060,-14255,97969,-77617,12785,0,0,-55304,79524,99000,99601,39701,-14993,99601,57884,-14993,-55304,79275,99000,99601,39701,-14993
4600,-63410,98670,-35304,-16047,98334,-76441,12785,0,0,-54153,80039,98867,99626,40074,-15138,99626,58306,-15138,-54153,79789,98867,99626,40074,-15138
4650,-64857,98346,-33535,-17834,98663,-75239,12785,0,0,-53006,80541,98730,99649,40438,-15286,99649,58717,-15286,-53006,80290,98730,99649,40438,-15286
4700,-66280,97987,-31754,-19616,98957,-74011,12785,0,0,-51863,81031,98588,99672,40792,-15436,99672,59118,-15436,-51863,80780,98588,99672,40792,-15436
4750,-67679,97593,-29962,-21391,99215,-72756,12785,0,0,-50725,81509,98442,99693,41137,-15588,99693,59508,-15588,-50725,81257,98442,99693,41137,-15588
4800,-69055,97165,-28160,-23159,99437,-71475,12785,0,0,-49591,81975,98293,99714,41473,-15740,99714,59887,-15740,-49591,81722,98293,99714,41473,-15740
4850,-70406,96703,-26347,-24919,99623,-70169,12785,0,0,-48463,82429,98140,99734,41800,-15894,99734,60257,-15894,-48463,82176,98140,99734,41800,-15894
4900,-71732,96205,-24525,-26671,99772,-68839,12785,0,0,-47341,82872,97984,99753,42119,-16050,99753,60618,-16050,-47341,82619,97984,99753,42119,-16050
4950,-73032,95674,-22694,-28413,99884,-67483,12785,0,0,-46226,83305,97826,99772,42430,-16206,99772,60969,-16206,-46226,83050,97826,99772,42430,-16206
5000,-74307,95109,-20856,-30146,99959,-66104,12785,0,0,-45118,83726,97665,99790,42733,-16364,99790,61311,-16364,-45118,83471,97665,99790,42733,-16364
5050,-75555,94510,-19009,-31868,99997,-64701,12785,0,0,-44018,84137,97502,99807,43028,-16523,99807,61645,-16523,-44018,83882,97502,99807,43028,-16523
5100,-76776,93877,-17157,-33579,99998,-63274,12785,0,0,-42926,84538,97336,99823,43315,-16682,99823,61969,-16682,-42926,84282,97336,99823,43315,-16682
5150,-77970,93211,-15298,-35279,99963,-61825,12785,0,0,-41842,84930,97169,99838,43595,-16840,99838,62286,-16840,-41842,84673,97169,99838,43595,-16840
5200,-79137,92512,-13433,-36967,99891,-60354,12785,0,0,-40768,85311,97001,99853,43868,-17000,99853,62594,-17000,-40768,85054,97001,99853,43868,-17000
5250,-80275,91780,-11564,-38642,99782,-58861,12785,0,0,-39703,85683,96830,99867,44133,-17160,99867,62894,-17160,-39703,85426,96830,99867,44133,-17160
5300,-81385,91016,-9691,-40304,99637,-57348,12785,0,0,-38648,86046,96659,99880,44392,-17321,99880,63187,-17321,-38648,85788,96659,99880,44392,-17321
5350,-82466,90219,-7815,-41953,99456,-55813,12785,0,0,-37603,86400,96486,99893,44645,-17481,99893,63472,-17481,-37603,86141,96486,99893,44645,-17481
5400,-83517,89390,-5935,-43588,99238,-54259,12785,0,0,-36569,86745,96312,99905,44890,-17641,99905,63750,-17641,-36569,86486,96312,99905,44890,-17641
5450,-84539,88529,-4054,-45208,98985,-52686,12785,0,0,-35546,87082,96138,99916,45130,-17801,99916,64020,-17801,-35546,86822,96138,99916,45130,-17801
5500,-85531,87637,-2171,-46814,98697,-51093,12785,0,0,-34535,87410,95962,99926,45363,-17961,99926,64284,-17961,-34535,87150,95962,99926,45363,-17961
5550,-86492,86713,-287,-48404,98373,-49483,12785,0,0,-33536,87731,95786,99936,45591,-18120,99936,64541,-18120,-33536,87470,95786,99936,45591,-18120
5600,-87423,85759,1596,-49979,98015,-47855,12785,0,0,-32549,88043,95610,99945,45812,-18277,99945,64792,-18277,-32549,87782,95610,99945,45812,-18277
5650,-88322,84774,3479,-51538,97622,-46210,12785,0,0,-31575,88348,95433,99953,46028,-18434,99953,65036,-18434,-31575,88086,95433,99953,46028,-18434
5700,-89190,83760,5361,-53081,97195,-44549,12785,0,0,-30614,88645,95255,99960,46239,-18590,99960,65274,-18590,-30614,88383,95255,99960,46239,-18590
5750,-90027,82715,7241,-54606,96734,-42873,12785,0,0,-29667,88934,95078,99967,46444,-18745,99967,65506,-18745,-29667,88672,95078,99967,46444,-18745
5800,-90831,81641,9118,-56114,96239,-41181,12785,0,0,-28732,89217,94900,99973,46644,-18898,99973,65732,-18898,-28732,88954,94900,99973,46644,-18898
5850,-91604,80538,10992,-57604,95711,-39475,12785,0,0,-27812,89493,94723,99979,46839,-19050,99979,65952,-19050,-27812,89230,94723,99979,46839,-19050
5900,-92343,79407,12862,-59076,95149,-37756,12785,0,0,-26906,89761,94545,99983,47029,-19200,99983,66167,-19200,-26906,89498,94545,99983,47029,-19200
5950,-93050,78247,14728,-60530,94556,-36023,12785,0,0,-26015,90024,94368,99987,47214,-19349,99987,66376,-19349,-26015,89760,94368,99987,47214,-19349
6000,-93724,77060,16588,-61964,93929,-34278,12785,0,0,-25139,90279,94190,99991,47395,-19495,99991,66580,-19495,-25139,90015,94190,99991,47395,-19495
6050,-94365,75845,18443,-63378,93271,-32521,12785,0,0,-24277,90529,94013,99994,47571,-19640,99994,66779,-19640,-24277,90264,94013,99994,47571,-19640
6100,-94972,74603,20290,-64773,92580,-30753,12785,0,0,-23431,90772,93837,99996,47743,-19781,99996,66973,-19781,-23431,90507,93837,99996,47743,-19781
6150,-95545,73334,22131,-66147,91858,-28974,12785,0,0,-22600,91009,93661,99997,47910,-19921,99997,67162,-19921,-22600,90744,93661,99997,47910,-19921
6200,-96084,72040,23963,-67499,91105,-27186,12785,0,0,-21785,91241,93485,99998,48073,-20058,99998,67347,-20058,-21785,90975,93485,99998,48073,-20058
6250,-96589,70720,25788,-68830,90320,-25388,12785,0,0,-20985,91466,93310,99999,48233,-20193,99999,67527,-20193,-20985,91201,93310,99999,48233,-20193
6300,-97060,69375,27602,-70139,89505,-23581,12785,0,0,-20202,91686,93135,99998,48388,-20324,99998,67702,-20324,-20202,91421,93135,99998,48388,-20324
6350,-97497,68005,29408,-71426,88658,-21767,12785,0,0,-19435,91901,92961,99997,48539,-20452,99997,67874,-20452,-19435,91635,92961,99997,48539,-20452
6400,-97898,66611,31202,-72689,87782,-19945,12785,0,0,-18684,92111,92788,99996,48687,-20579,99996,68041,-20579,-18684,91844,92788,99996,48687,-20579
6450,-98265,65193,32986,-73929,86875,-18116,12785,0,0,-17950,92315,92616,99994,48831,-20702,99994,68204,-20702,-17950,92048,92616,99994,48831,-20702
6500,-98597,63753,34758,-75145,85938,-16281,12785,0,0,-17232,92514,92444,99992,48972,-20822,99992,68362,-20822,-17232,92247,92444,99992,48972,-20822
6550,-98894,62289,36517,-76336,84972,-14440,12785,0,0,-16531,92708,92273,99989,49109,-20939,99989,68517,-20939,-16531,92441,92273,99989,49109,-20939
6600,-99156,60804,38263,-77503,83976,-12595,12785,0,0,-15847,92898,92103,99986,49243,-21053,99986,68669,-21053,-15847,92630,92103,99986,49243,-21053
6650,-99383,59297,39996,-78644,82951,-10745,12785,0,0,-15180,93082,91935,99983,49374,-21164,99983,68816,-21164,-15180,92814,91935,99983,49374,-21164
6700,-99574,57768,41715,-79759,81897,-8891,12785,0,0,-14530,93262,91767,99979,49501,-21272,99979,68960,-21272,-14530,92994,91767,99979,49501,-21272
6750,-99730,56220,43418,-80847,80814,-7035,12785,0,0,-13897,93438,91600,99974,49625,-21376,99974,69101,-21376,-13897,93170,91600,99974,49625,-21376
6800,-99851,54651,45107,-81909,79703,-5176,12785,0,0,-13281,93610,91434,99970,49747,-21477,99970,69238,-21477,-13281,93341,91434,99970,49747,-21477
6850,-99936,53063,46779,-82943,78564,-3314,12785,0,0,-12682,93777,91270,99965,49865,-21576,99965,69372,-21576,-12682,93508,91270,99965,49865,-21576
6900,-99985,51456,48434,-83950,77397,-1452,12785,0,0,-12100,93940,91107,99959,49981,-21671,99959,69503,-21671,-12100,93671,91107,99959,49981,-21671
6950,-99999,49830,50073,-84929,76203,411,12785,0,0,-11536,94099,90945,99954,50094,-21763,99954,69630,-21763,-11536,93830,90945,99954,50094,-21763
7000,-99978,48187,51693,-85880,74982,2274,12785,0,0,-10988,94254,90784,99948,50204,-21852,99948,69755,-21852,-10988,93984,90784,99948,50204,-21852
7050,-99921,46527,53295,-86802,73734,4136,12785,0,0,-10458,94405,90625,99942,50312,-21937,99942,69877,-21937,-10458,94136,90625,99942,50312,-21937
7100,-99828,44851,54879,-87695,72460,5997,12785,0,0,-9945,94553,90467,99935,50417,-22019,99935,69996,-22019,-9945,94283,90467,99935,50417,-22019
7150,-99700,43158,56442,-88558,71160,7856,12785,0,0,-9448,94697,90310,99928,50520,-22098,99928,70112,-22098,-9448,94427,90310,99928,50520,-22098
7200,-99537,41450,57986,-89392,69835,9713,12785,0,0,-8969,94837,90155,99922,50620,-22175,99922,70225,-22175,-8969,94567,90155,99922,50620,-22175
7250,-99338,39727,59509,-90195,68484,11566,12785,0,0,-8507,94974,90002,99915,50718,-22247,99915,70335,-22247,-8507,94703,90002,99915,50718,-22247
7300,-99104,37991,61011,-90969,67110,13416,12785,0,0,-8062,95107,89850,99907,50813,-22317,99907,70443,-22317,-8062,94837,89850,99907,50813,-22317
7350,-98835,36240,62491,-91712,65711,15261,12785,0,0,-7633,95238,89699,99900,50907,-22383,99900,70549,-22383,-7633,94967,89699,99900,50907,-22383
7400,-98530,34477,63948,-92424,64289,17101,12785,0,0,-7221,95365,89551,99892,50998,-22448,99892,70652,-22448,-7221,95094,89551,99892,50998,-22448
7450,-98191,32702,65384,-93106,62844,18936,12785,0,0,-6825,95488,89404,99884,51087,-22508,99884,70753,-22508,-6825,95217,89404,99884,51087,-22508
7500,-97817,30915,66795,-93756,61376,20764,12785,0,0,-6446,95609,89258,99877,51174,-22566,99877,70851,-22566,-6446,95338,89258,99877,51174,-22566
7550,-97408,29117,68184,-94375,59887,22585,12785,0,0,-6083,95727,89115,99869,51259,-22620,99869,70947,-22620,-6083,95455,89115,99869,51259,-22620
7600,-96964,27309,69547,-94962,58377,24399,12785,0,0,-5736,95842,88973,99860,51342,-22671,99860,71041,-22671,-5736,95570,88973,99860,51342,-22671
7650,-96486,25491,70887,-95518,56845,26204,12785,0,0,-5404,95954,88833,99852,51424,-22720,99852,71133,-22720,-5404,95682,88833,99852,51424,-22720
7700,-95974,23664,72200,-96042,55294,28000,12785,0,0,-5089,96063,88695,99844,51503,-22764,99844,71223,-22764,-5089,95791,88695,99844,51503,-22764
7750,-95427,21828,73489,-96534,53722,29787,12785,0,0,-4789,96170,88559,99835,51580,-22807,99835,71311,-22807,-4789,95898,88559,99835,51580,-22807
7800,-94847,19985,74751,-96993,52132,31564,12785,0,0,-4504,96274,88425,99827,51656,-22846,99827,71396,-22846,-4504,96002,88425,99827,51656,-22846
7850,-94233,18134,75986,-97421,50524,33330,12785,0,0,-4234,96375,88294,99818,51730,-22882,99818,71480,-22882,-4234,96103,88294,99818,51730,-22882
7900,-93585,16278,77195,-97816,48898,35084,12785,0,0,-3978,96474,88164,99809,51803,-22915,99809,71562,-22915,-3978,96202,88164,99809,51803,-22915
7950,-92904,14415,78376,-98178,47254,36826,12785,0,0,-3738,96571,88036,99801,51874,-22945,99801,71642,-22945,-3738,96298,88036,99801,51874,-22945
8000,-92190,12547,79529,-98508,45594,38556,12785,0,0,-3511,96665,87910,99792,51943,-22972,99792,71720,-22972,-3511,96392,87910,99792,51943,-22972
8050,-91444,10675,80654,-98806,43918,40272,12785,0,0,-3298,96756,87787,99783,52011,-22996,99783,71797,-22996,-3298,96483,87787,99783,52011,-22996
8100,-90665,8799,81750,-99070,42227,41975,12785,0,0,-3099,96846,87666,99774,52077,-23017,99774,71872,-23017,-3099,96573,87666,99774,52077,-23017
