Time,SBUS A          V-node,SBUS B          V-node,SBUS C          V-node,SBUS A 22   A I-branch,SBUS B 22   B I-branch,SBUS C 22   C I-branch,FAULTA        I-branch,FAULTB        I-branch,FAULTC        I-branch,TACS   PV001V I-branch,TACS   PV001I I-branch,TACS   PV001W I-branch,TACS   PV002V I-branch,TACS   PV002I I-branch,TACS   PV002W I-branch,TACS   ST001V I-branch,TACS   ST001I I-branch,TACS   ST001W I-branch,TACS   ST002V I-branch,TACS   ST002I I-branch,TACS   ST002W I-branch,TACS   ST003V I-branch,TACS   ST003I I-branch,TACS   ST003W I-branch
2250,19769,75007,-94778,7519,-3243,-8522,2237,-8022,6563,-92386,34565,64386,93237,-5316,98644,93237,18352,98644,-92386,34340,64386,93237,-5318,98644
2300,17918,76240,-94160,7423,-3186,-8489,2237,-8022,6563,-92657,36193,65494,93330,-4212,98679,93330,19732,98679,-92657,35965,65494,93330,-4214,98679
2350,16061,77446,-93509,7328,-3131,-8453,2237,-8022,6563,-92909,37780,66830,93421,-3137,98714,93421,21076,98714,-92909,37549,66830,93421,-3139,98714
2400,14197,78625,-92824,7233,-3078,-8416,2237,-8022,6563,-93128,39328,68443,93511,-2090,98749,93511,22384,98749,-93128,39094,68443,93511,-2092,98749
2450,12329,79775,-92106,7138,-3026,-8377,2237,-8022,6563,-93292,40837,70386,93600,-1071,98784,93600,23659,98784,-93292,40601,70386,93600,-1073,98784
2500,10456,80898,-91356,7044,-2977,-8337,2237,-8022,6563,-93373,42310,72695,93687,-78,98818,93687,24900,98818,-93373,42071,72695,93687,-80,98818
2550,8580,81991,-90573,6949,-2930,-8294,2237,-8022,6563,-93339,43746,75363,93774,889,98852,93774,26108,98852,-93339,43505,75363,93774,886,98852
2600,6701,83056,-89758,6855,-2884,-8248,2237,-8022,6563,-93157,45146,78302,93859,1830,98886,93859,27285,98886,-93157,44903,78302,93859,1828,98886
2650,4819,84091,-88912,6760,-2841,-8201,2237,-8022,6563,-92809,46512,81329,93944,2747,98920,93944,28430,98920,-92809,46267,81329,93944,2744,98920
2700,2935,85096,-88033,6664,-2799,-8150,2237,-8022,6563,-92304,47844,84219,94028,3639,98953,94028,29546,98953,-92304,47597,84219,94028,3637,98953
2750,1051,86071,-87124,6567,-2759,-8098,2237,-8022,6563,-91676,49144,86800,94111,4508,98986,94111,30632,98986,-91676,48894,86800,94111,4506,98986
2800,-834,87015,-86183,6469,-2721,-8042,2237,-8022,6563,-90965,50411,89003,94194,5354,99019,94194,31689,99019,-90965,50159,89003,94194,5352,99019
2850,-2719,87928,-85212,6370,-2683,-7983,2237,-8022,6563,-90203,51647,90845,94275,6178,99050,94275,32719,99050,-90203,51393,90845,94275,6175,99050
2900,-4602,88810,-84210,6270,-2648,-7922,2237,-8022,6563,-89406,52852,92382,94356,6980,99082,94356,33721,99082,-89406,52596,92382,94356,6977,99082
2950,-6484,89661,-83179,6168,-2614,-7858,2237,-8022,6563,-88581,54028,93669,94436,7761,99112,94436,34697,99112,-88581,53770,93669,94436,7758,99112
3000,-8364,90479,-82118,6066,-2583,-7791,2237,-8022,6563,-87729,55175,94753,94515,8521,99142,94515,35647,99142,-87729,54915,94753,94515,8518,99142
3050,-10241,91266,-81028,5963,-2553,-7721,2237,-8022,6563,-86853,56293,95668,94594,9260,99171,94594,36572,99171,-86853,56031,95668,94594,9258,99171
3100,-12114,92020,-79909,5860,-2525,-7648,2237,-8022,6563,-85952,57384,96444,94672,9981,99200,94672,37472,99200,-85952,57120,96444,94672,9978,99200
3150,-13983,92742,-78761,5756,-2500,-7572,2237,-8022,6563,-85028,58448,97101,94749,10682,99228,94749,38349,99228,-85028,58182,97101,94749,10679,99228
3200,-15846,93430,-77586,5651,-2476,-7494,2237,-8022,6563,-84082,59485,97658,94825,11364,99256,94825,39202,99256,-84082,59218,97658,94825,11361,99256
3250,-17705,94085,-76383,5545,-2454,-7413,2237,-8022,6563,-83116,60497,98130,94901,12028,99283,94901,40032,99283,-83116,60228,98130,94901,12026,99283
3300,-19556,94707,-75153,5439,-2434,-7329,2237,-8022,6563,-82130,61484,98527,94977,12675,99309,94977,40840,99309,-82130,61214,98527,94977,12672,99309
3350,-21401,95295,-73896,5333,-2417,-7243,2237,-8022,6563,-81126,62446,98860,95051,13304,99335,95051,41626,99335,-81126,62175,98860,95051,13301,99335
3400,-23239,95850,-72613,5226,-2400,-7155,2237,-8022,6563,-80104,63385,99137,95125,13917,99360,95125,42392,99360,-80104,63112,99137,95125,13914,99360
3450,-25068,96370,-71304,5118,-2386,-7064,2237,-8022,6563,-79067,64301,99365,95198,14513,99385,95198,43137,99385,-79067,64026,99365,95198,14510,99385
3500,-26888,96856,-69970,5011,-2373,-6972,2237,-8022,6563,-78015,65194,99550,95270,15093,99409,95270,43862,99409,-78015,64917,99550,95270,15090,99409
3550,-28699,97308,-68611,4903,-2362,-6877,2237,-8022,6563,-76949,66065,99697,95342,15657,99432,95342,44567,99432,-76949,65787,99697,95342,15654,99432
3600,-30499,97725,-67228,4795,-2353,-6780,2237,-8022,6563,-75870,66914,99811,95412,16206,99455,95412,45254,99455,-75870,66635,99811,95412,16203,99455
3650,-32289,98107,-65821,4686,-2344,-6682,2237,-8022,6563,-74779,67743,99895,95482,16741,99477,95482,45922,99477,-74779,67462,99895,95482,16738,99477
3700,-34067,98454,-64390,4578,-2338,-6582,2237,-8022,6563,-73678,68551,99952,95551,17261,99499,95551,46572,99499,-73678,68269,99952,95551,17258,99499
3750,-35833,98767,-62936,4469,-2333,-6480,2237,-8022,6563,-72567,69339,99986,95620,17767,99520,95620,47205,99520,-72567,69055,99986,95620,17764,99520
3800,-37586,99044,-61460,4361,-2329,-6378,2237,-8022,6563,-71448,70107,99998,95687,18259,99541,95687,47820,99541,-71448,69823,99998,95687,18256,99541
3850,-39326,99286,-59963,4253,-2327,-6273,2237,-8022,6563,-70321,70857,99992,95754,18738,99561,95754,48419,99561,-70321,70571,99992,95754,18735,99561
3900,-41052,99493,-58444,4145,-2326,-6168,2237,-8022,6563,-69186,71588,99969,95819,19204,99581,95819,49001,99581,-69186,71301,99969,95819,19201,99581
3950,-42764,99665,-56904,4038,-2326,-6061,2237,-8022,6563,-68046,72301,99930,95884,19658,99600,95884,49568,99600,-68046,72013,99930,95884,19655,99600
4000,-44460,99801,-55344,3931,-2328,-5954,2237,-8022,6563,-66901,72997,99878,95948,20099,99619,95948,50120,99619,-66901,72707,99878,95948,20096,99619
4050,-46140,99902,-53764,3824,-2331,-5845,2237,-8022,6563,-65751,73675,99813,96012,20528,99637,96012,50656,99637,-65751,73384,99813,96012,20525,99637
4100,-47804,99967,-52165,3718,-2336,-5735,2237,-8022,6563,-64598,74337,99736,96074,20945,99655,96074,51178,99655,-64598,74045,99736,96074,20942,99655
4150,-49451,99997,-50548,3613,-2342,-5625,2237,-8022,6563,-63442,74982,99650,96136,21351,99673,96136,51685,99673,-63442,74689,99650,96136,21348,99673
4200,-51081,99991,-48913,3508,-2350,-5513,2237,-8022,6563,-62284,75611,99554,96197,21746,99690,96197,52179,99690,-62284,75317,99554,96197,21743,99690
4250,-52692,99949,-47260,3404,-2360,-5401,2237,-8022,6563,-61125,76225,99450,96257,22130,99707,96257,52659,99707,-61125,75930,99450,96257,22127,99707
4300,-54285,99873,-45590,3301,-2371,-5287,2237,-8022,6563,-59965,76823,99338,96317,22504,99723,96317,53126,99723,-59965,76527,99338,96317,22501,99723
4350,-55858,99760,-43905,3199,-2384,-5173,2237,-8022,6563,-58805,77407,99219,96376,22867,99739,96376,53580,99739,-58805,77110,99219,96376,22864,99739
4400,-57411,99612,-42203,3098,-2398,-5057,2237,-8022,6563,-57647,77977,99093,96434,23221,99755,96434,54022,99755,-57647,77679,99093,96434,23218,99755
4450,-58944,99429,-40487,2997,-2415,-4941,2237,-8022,6563,-56490,78532,98962,96492,23565,99770,96492,54452,99770,-56490,78233,98962,96492,23561,99770
4500,-60457,99211,-38757,2898,-2434,-4823,2237,-8022,6563,-55335,79074,98826,96549,23899,99784,96549,54869,99784,-55335,78774,98826,96549,23896,99784
4550,-61947,98957,-37012,2800,-2454,-4705,2237,-8022,6563,-54182,79602,98685,96605,24224,99799,96605,55276,99799,-54182,79301,98685,96605,24221,99799
4600,-63416,98668,-35255,2703,-2476,-4585,2237,-8022,6563,-53033,80117,98539,96661,24540,99812,96661,55671,99812,-53033,79815,98539,96661,24537,99812
4650,-64862,98344,-33485,2607,-2501,-4464,2237,-8022,6563,-51888,80619,98390,96717,24847,99826,96717,56055,99826,-51888,80317,98390,96717,24844,99826
4700,-66285,97985,-31703,2512,-2528,-4342,2237,-8022,6563,-50748,81110,98236,96771,25146,99839,96771,56428,99839,-50748,80806,98236,96771,25143,99839
4750,-67685,97591,-29909,2418,-2556,-4219,2237,-8022,6563,-49613,81588,98080,96826,25436,99851,96826,56791,99851,-49613,81284,98080,96826,25433,99851
4800,-69060,97163,-28106,2326,-2587,-4095,2237,-8022,6563,-48483,82054,97920,96879,25718,99863,96879,57144,99863,-48483,81749,97920,96879,25715,99863
4850,-70411,96700,-26292,2234,-2621,-3969,2237,-8022,6563,-47360,82508,97758,96933,25993,99875,96933,57487,99875,-47360,82203,97758,96933,25990,99875
4900,-71737,96203,-24469,2144,-2656,-3842,2237,-8022,6563,-46243,82952,97593,96985,26259,99886,96985,57820,99886,-46243,82646,97593,96985,26256,99886
4950,-73037,95671,-22637,2054,-2694,-3714,2237,-8022,6563,-45134,83384,97426,97038,26519,99896,97038,58144,99896,-45134,83077,97426,97038,26515,99896
5000,-74312,95106,-20797,1966,-2734,-3584,2237,-8022,6563,-44032,83806,97257,97089,26771,99906,97089,58459,99906,-44032,83498,97257,97089,26767,99906
5050,-75560,94507,-18949,1879,-2776,-3453,2237,-8022,6563,-42939,84217,97086,97141,27015,99916,97141,58765,99916,-42939,83909,97086,97141,27012,99916
5100,-76781,93874,-17095,1793,-2821,-3321,2237,-8022,6563,-41854,84619,96914,97191,27253,99924,97191,59063,99924,-41854,84310,96914,97191,27250,99924
5150,-77975,93208,-15235,1708,-2868,-3187,2237,-8022,6563,-40778,85010,96740,97241,27484,99933,97241,59351,99933,-40778,84700,96740,97241,27481,99933
5200,-79141,92509,-13370,1624,-2917,-3052,2237,-8022,6563,-39712,85392,96565,97291,27709,99941,97291,59632,99941,-39712,85081,96565,97291,27706,99941
5250,-80279,91776,-11500,1541,-2968,-2916,2237,-8022,6563,-38656,85764,96389,97340,27927,99948,97340,59905,99948,-38656,85453,96389,97340,27924,99948
5300,-81389,91012,-9625,1459,-3021,-2779,2237,-8022,6563,-37611,86127,96212,97388,28139,99955,97388,60170,99955,-37611,85815,96212,97388,28136,99955
5350,-82469,90215,-7747,1378,-3077,-2640,2237,-8022,6563,-36576,86481,96033,97436,28345,99961,97436,60428,99961,-36576,86169,96033,97436,28342,99961
5400,-83521,89385,-5867,1299,-3134,-2501,2237,-8022,6563,-35553,86826,95855,97483,28545,99966,97483,60678,99966,-35553,86514,95855,97483,28542,99966
5450,-84542,88525,-3984,1220,-3193,-2360,2237,-8022,6563,-34542,87163,95675,97529,28740,99972,97529,60920,99972,-34542,86850,95675,97529,28736,99972
5500,-85534,87632,-2100,1142,-3255,-2219,2237,-8022,6563,-33542,87492,95495,97575,28928,99976,97575,61156,99976,-33542,87178,95495,97575,28925,99976
5550,-86495,86709,-216,1066,-3318,-2076,2237,-8022,6563,-32555,87812,95315,97620,29112,99980,97620,61386,99980,-32555,87498,95315,97620,29109,99980
5600,-87426,85754,1669,990,-3382,-1933,2237,-8022,6563,-31580,88125,95134,97664,29290,99984,97664,61608,99984,-31580,87810,95134,97664,29287,99984
5650,-88325,84770,3553,916,-3449,-1789,2237,-8022,6563,-30619,88429,94953,97708,29463,99987,97708,61824,99987,-30619,88114,94953,97708,29459,99987
5700,-89193,83755,5436,843,-3517,-1645,2237,-8022,6563,-29671,88727,94773,97751,29631,99990,97751,62034,99990,-29671,88411,94773,97751,29627,99990
5750,-90030,82710,7318,771,-3587,-1499,2237,-8022,6563,-28737,89017,94592,97793,29794,99992,97793,62238,99992,-28737,88700,94592,97793,29790,99992
5800,-90834,81636,9196,700,-3658,-1354,2237,-8022,6563,-27816,89299,94411,97834,29952,99994,97834,62436,99994,-27816,88982,94411,97834,29949,99994
5850,-91606,80533,11071,631,-3731,-1208,2237,-8022,6563,-26910,89575,94230,97875,30105,99996,97875,62628,99996,-26910,89258,94230,97875,30102,99996
5900,-92346,79401,12942,563,-3805,-1062,2237,-8022,6563,-26019,89844,94050,97915,30255,99997,97915,62814,99997,-26019,89526,94050,97915,30251,99997
5950,-93053,78241,14809,496,-3880,-916,2237,-8022,6563,-25142,90106,93869,97955,30399,99998,97955,62995,99998,-25142,89788,93869,97955,30396,99998
6000,-93726,77054,16671,430,-3957,-770,2237,-8022,6563,-24280,90362,93690,97993,30540,99998,97993,63171,99998,-24280,90043,93690,97993,30537,99998
6050,-94367,75839,18526,366,-4035,-624,2237,-8022,6563,-23434,90612,93510,98031,30677,99999,98031,63341,99999,-23434,90293,93510,98031,30673,99999
6100,-94974,74597,20375,303,-4114,-478,2237,-8022,6563,-22603,90855,93331,98068,30809,99999,98068,63507,99999,-22603,90536,93331,98068,30806,99999
6150,-95547,73328,22217,242,-4194,-332,2237,-8022,6563,-21787,91092,93153,98105,30938,99998,98105,63668,99998,-21787,90772,93153,98105,30934,99998
6200,-96086,72034,24050,182,-4276,-187,2237,-8022,6563,-20988,91324,92975,98141,31062,99998,98141,63824,99998,-20988,91004,92975,98141,31059,99998
6250,-96591,70713,25876,124,-4358,-42,2237,-8022,6563,-20204,91550,92798,98176,31183,99997,98176,63975,99997,-20204,91229,92798,98176,31180,99997
6300,-97062,69368,27692,67,-4442,103,2237,-8022,6563,-19437,91770,92621,98210,31301,99996,98210,64122,99996,-19437,91449,92621,98210,31298,99996
6350,-97498,67998,29498,12,-4526,247,2237,-8022,6563,-18686,91985,92446,98244,31415,99994,98244,64264,99994,-18686,91663,92446,98244,31412,99994
6400,-97900,66604,31294,-41,-4612,390,2237,-8022,6563,-17952,92194,92271,98278,31526,99993,98278,64403,99993,-17952,91872,92271,98278,31522,99993
6450,-98267,65186,33078,-92,-4699,533,2237,-8022,6563,-17234,92398,92097,98310,31633,99991,98310,64537,99991,-17234,92076,92097,98310,31630,99991
6500,-98599,63746,34851,-142,-4786,675,2237,-8022,6563,-16533,92598,91923,98343,31737,99989,98343,64667,99989,-16533,92275,91923,98343,31734,99989
6550,-98895,62282,36612,-189,-4875,816,2237,-8022,6563,-15848,92792,91751,98374,31838,99987,98374,64793,99987,-15848,92469,91751,98374,31835,99987
6600,-99157,60796,38359,-235,-4964,956,2237,-8022,6563,-15181,92981,91580,98405,31936,99985,98405,64916,99985,-15181,92658,91580,98405,31933,99985
6650,-99384,59289,40093,-279,-5055,1096,2237,-8022,6563,-14530,93166,91410,98436,32031,99983,98436,65035,99983,-14530,92843,91410,98436,32028,99983
6700,-99575,57761,41812,-322,-5146,1235,2237,-8022,6563,-13897,93347,91241,98466,32123,99980,98466,65150,99980,-13897,93023,91241,98466,32120,99980
6750,-99731,56212,43517,-362,-5239,1372,2237,-8022,6563,-13280,93522,91073,98495,32213,99978,98495,65262,99978,-13280,93198,91073,98495,32210,99978
6800,-99851,54643,45206,-400,-5332,1509,2237,-8022,6563,-12681,93694,90906,98524,32300,99975,98524,65370,99975,-12681,93370,90906,98524,32296,99975
6850,-99936,53055,46880,-436,-5426,1645,2237,-8022,6563,-12098,93861,90741,98553,32384,99972,98553,65475,99972,-12098,93537,90741,98553,32380,99972
6900,-99986,51448,48536,-470,-5521,1780,2237,-8022,6563,-11533,94024,90577,98581,32465,99969,98581,65577,99969,-11533,93699,90577,98581,32462,99969
6950,-99999,49822,50175,-503,-5618,1914,2237,-8022,6563,-10985,94183,90414,98608,32544,99965,98608,65676,99965,-10985,93858,90414,98608,32541,99965
7000,-99978,48179,51797,-533,-5715,2047,2237,-8022,6563,-10454,94338,90252,98635,32621,99962,98635,65772,99962,-10454,94013,90252,98635,32618,99962
7050,-99921,46519,53400,-561,-5813,2179,2237,-8022,6563,-9940,94490,90092,98662,32695,99958,98662,65865,99958,-9940,94164,90092,98662,32692,99958
7100,-99828,44842,54984,-588,-5911,2310,2237,-8022,6563,-9443,94637,89933,98688,32767,99954,98688,65955,99954,-9443,94312,89933,98688,32764,99954
7150,-99700,43150,56549,-612,-6011,2439,2237,-8022,6563,-8964,94781,89776,98713,32837,99950,98713,66042,99950,-8964,94455,89776,98713,32834,99950
7200,-99536,41442,58093,-634,-6112,2568,2237,-8022,6563,-8501,94922,89620,98738,32905,99946,98738,66127,99946,-8501,94595,89620,98738,32902,99946
7250,-99338,39719,59617,-655,-6213,2696,2237,-8022,6563,-8055,95059,89466,98763,32971,99942,98763,66209,99942,-8055,94732,89466,98763,32967,99942
7300,-99103,37982,61120,-673,-6315,2823,2237,-8022,6563,-7625,95192,89314,98787,33034,99937,98787,66288,99937,-7625,94865,89314,98787,33031,99937
7350,-98834,36232,62601,-689,-6418,2948,2237,-8022,6563,-7212,95322,89163,98810,33096,99933,98810,66365,99933,-7212,94996,89163,98810,33092,99933
7400,-98529,34469,64059,-704,-6522,3073,2237,-8022,6563,-6816,95450,89014,98833,33155,99928,98833,66440,99928,-6816,95122,89014,98833,33152,99928
7450,-98190,32693,65495,-717,-6626,3196,2237,-8022,6563,-6436,95573,88866,98856,33213,99923,98856,66512,99923,-6436,95246,88866,98856,33210,99923
7500,-97815,30906,66908,-727,-6731,3318,2237,-8022,6563,-6073,95694,88720,98878,33269,99918,98878,66582,99918,-6073,95367,88720,98878,33266,99918
7550,-97406,29108,68297,-736,-6837,3439,2237,-8022,6563,-5725,95812,88577,98900,33323,99912,98900,66650,99912,-5725,95484,88577,98900,33320,99912
7600,-96962,27300,69661,-743,-6943,3558,2237,-8022,6563,-5393,95927,88435,98921,33376,99907,98921,66716,99907,-5393,95599,88435,98921,33373,99907
7650,-96484,25482,71001,-748,-7049,3677,2237,-8022,6563,-5077,96039,88295,98941,33427,99902,98941,66779,99902,-5077,95711,88295,98941,33424,99902
7700,-95972,23654,72316,-752,-7157,3794,2237,-8022,6563,-4777,96149,88157,98961,33476,99896,98961,66841,99896,-4777,95820,88157,98961,33473,99896
7750,-95425,21819,73605,-753,-7264,3909,2237,-8022,6563,-4492,96255,88021,98981,33524,99890,98981,66901,99890,-4492,95927,88021,98981,33521,99890
7800,-94844,19976,74868,-753,-7372,4024,2237,-8022,6563,-4221,96359,87887,99000,33570,99884,99000,66959,99884,-4221,96030,87887,99000,33567,99884
7850,-94230,18125,76104,-751,-7480,4137,2237,-8022,6563,-3966,96461,87755,99018,33615,99878,99018,67015,99878,-3966,96132,87755,99018,33612,99878
7900,-93583,16268,77313,-747,-7589,4248,2237,-8022,6563,-3725,96560,87625,99036,33659,99872,99036,67069,99872,-3725,96231,87625,99036,33655,99872
7950,-92902,14406,78495,-741,-7697,4358,2237,-8022,6563,-3499,96656,87497,99054,33701,99866,99054,67121,99866,-3499,96327,87497,99054,33697,99866
8000,-92188,12538,79648,-734,-7806,4466,2237,-8022,6563,-3286,96750,87372,99071,33741,99860,99071,67172,99860,-3286,96421,87372,99071,33738,99860
8050,-91441,10666,80774,-724,-7915,4573,2237,-8022,6563,-3087,96842,87249,99088,33781,99854,99088,67222,99854,-3087,96512,87249,99088,33777,99854
8100,-90662,8790,81871,-713,-8024,4678,2237,-8022,6563,-2902,96931,87128,99104,33819,99848,99104,67269,99848,-2902,96602,87128,99104,33816,99848
