Time,SBUS A          V-node,SBUS B          V-node,SBUS C          V-node,SBUS A 22   A I-branch,SBUS B 22   B I-branch,SBUS C 22   C I-branch,FAULTA        I-branch,FAULTB        I-branch,FAULTC        I-branch,TACS   PV001V I-branch,TACS   PV001I I-branch,TACS   PV001W I-branch,TACS   PV002V I-branch,TACS   PV002I I-branch,TACS   PV002W I-branch,TACS   ST001V I-branch,TACS   ST001I I-branch,TACS   ST001W I-branch,TACS   ST002V I-branch,TACS   ST002I I-branch,TACS   ST002W I-branch,TACS   ST003V I-branch,TACS   ST003I I-branch,TACS   ST003W I-branch
700,70571,26067,-96642,18334,-7922,-15318,2966,0,0,-93386,-42610,60800,95008,-53297,-68756,95008,-48559,-68756,-93386,-42689,60800,95008,-53297,-68756
750,69224,27882,-97110,18227,-5882,-15518,2966,0,0,-93020,-39079,60673,95096,-50436,-68920,95096,-45408,-68920,-93020,-39164,60673,95096,-50436,-68920
800,67851,29688,-97542,18116,-3845,-15712,2966,0,0,-92679,-35636,60551,95182,-47648,-69060,95182,-42337,-69060,-92679,-35725,60551,95182,-47648,-69060
850,66454,31482,-97940,17998,-1813,-15901,2966,0,0,-92364,-32277,60435,95269,-44930,-69177,95269,-39343,-69177,-92364,-32371,60435,95269,-44930,-69177
900,65034,33266,-98304,17875,214,-16084,2966,0,0,-92074,-29002,60325,95354,-42281,-69272,95354,-36425,-69272,-92074,-29100,60325,95354,-42281,-69272
950,63591,35037,-98632,17748,2234,-16262,2966,0,0,-91809,-25807,60222,95440,-39699,-69344,95440,-33581,-69344,-91809,-25910,60222,95440,-39699,-69344
1000,62125,36796,-98925,17615,4245,-16434,2966,0,0,-91568,-22691,60126,95524,-37183,-69399,95524,-30810,-69399,-91568,-22799,60126,95524,-37183,-69399
1050,60637,38542,-99183,17478,6248,-16601,2966,0,0,-91353,-19653,60038,95609,-34730,-69434,95609,-28109,-69434,-91353,-19764,60038,95609,-34730,-69434
1100,59127,40275,-99406,17337,8241,-16762,2966,0,0,-91161,-16689,59958,95692,-32340,-69449,95692,-25476,-69449,-91161,-16804,59958,95692,-32340,-69449
1150,57597,41993,-99594,17191,10222,-16918,2966,0,0,-90995,-13798,59887,95775,-30010,-69446,95775,-22910,-69446,-90995,-13918,59887,95775,-30010,-69446
1200,56046,43696,-99746,17042,12192,-17069,2966,0,0,-90852,-10979,59825,95858,-27740,-69429,95858,-20409,-69429,-90852,-11102,59825,95858,-27740,-69429
1250,54475,45384,-99862,16889,14149,-17215,2966,0,0,-90733,-8229,59774,95940,-25528,-69394,95940,-17972,-69394,-90733,-8357,59774,95940,-25528,-69394
1300,52884,47055,-99944,16732,16093,-17356,2966,0,0,-90637,-5548,59734,96021,-23371,-69342,96021,-15597,-69342,-90637,-5679,59734,96021,-23371,-69342
1350,51275,48710,-99989,16573,18022,-17492,2966,0,0,-90566,-2932,59706,96101,-21270,-69274,96101,-13283,-69274,-90566,-3067,59706,96101,-21270,-69274
1400,49648,50348,-99999,16410,19937,-17623,2966,0,0,-90517,-381,59691,96181,-19222,-69195,96181,-11027,-69195,-90517,-519,59691,96181,-19222,-69195
1450,48003,51967,-99974,16244,21836,-17749,2966,0,0,-90491,2107,59691,96260,-17226,-69097,96260,-8829,-69097,-90491,1965,59691,96260,-17226,-69097
1500,46340,53568,-99913,16075,23720,-17870,2966,0,0,-90487,4533,59706,96339,-15282,-68990,96339,-6687,-68990,-90487,4388,59706,96339,-15282,-68990
1550,44662,55150,-99817,15904,25587,-17986,2966,0,0,-90505,6900,59740,96416,-13386,-68868,96416,-4600,-68868,-90505,6752,59740,96416,-13386,-68868
1600,42967,56713,-99685,15730,27438,-18098,2966,0,0,-90545,9208,59792,96493,-11540,-68734,96493,-2565,-68734,-90545,9057,59792,96493,-11540,-68734
1650,41258,58255,-99518,15553,29273,-18205,2966,0,0,-90606,11459,59866,96569,-9740,-68589,96569,-583,-68589,-90606,11305,59866,96569,-9740,-68589
1700,39533,59777,-99315,15374,31090,-18307,2966,0,0,-90688,13655,59964,96644,-7986,-68435,96644,1349,-68435,-90688,13497,59964,96644,-7986,-68435
1750,37795,61277,-99077,15192,32891,-18404,2966,0,0,-90790,15796,60089,96718,-6277,-68273,96718,3231,-68273,-90790,15635,60089,96718,-6277,-68273
1800,36043,62756,-98804,15008,34674,-18497,2966,0,0,-90911,17885,60243,96792,-4612,-68101,96792,5065,-68101,-90911,17721,60243,96792,-4612,-68101
1850,34278,64212,-98495,14822,36440,-18585,2966,0,0,-91050,19922,60432,96864,-2989,-67924,96864,6852,-67924,-91050,19755,60432,96864,-2989,-67924
1900,32502,65646,-98152,14633,38189,-18668,2966,0,0,-91208,21908,60659,96936,-1408,-67740,96936,8594,-67740,-91208,21739,60659,96936,-1408,-67740
1950,30713,67056,-97774,14441,39920,-18747,2966,0,0,-91382,23846,60930,97007,132,-67553,97007,10291,-67553,-91382,23674,60930,97007,132,-67553
2000,28914,68442,-97361,14247,41634,-18821,2966,0,0,-91572,25736,61251,97078,1634,-67363,97078,11944,-67363,-91572,25561,61251,97078,1634,-67363
2050,27104,69804,-96914,14051,43330,-18890,2966,0,0,-91776,27579,61631,97147,3096,-67171,97147,13555,-67171,-91776,27402,61631,97147,3096,-67171
2100,25285,71142,-96432,13852,45008,-18954,2966,0,0,-91993,29376,62078,97216,4521,-66980,97216,15125,-66980,-91993,29197,62078,97216,4521,-66980
2150,23457,72454,-95916,13650,46668,-19013,2966,0,0,-92220,31129,62606,97284,5910,-66788,97284,16654,-66788,-92220,30947,62606,97284,5910,-66788
2200,21621,73740,-95365,13446,48310,-19067,2966,0,0,-92454,32839,63228,97352,7263,-66601,97352,18145,-66601,-92454,32655,63228,97352,7263,-66601
2250,19777,75000,-94781,13239,49933,-19117,2966,0,0,-92693,34507,63961,97418,8581,-66414,97418,19596,-66414,-92693,34320,63961,97418,8581,-66414
2300,17925,76233,-94163,13030,51538,-19161,2966,0,0,-92931,36133,64830,97484,9865,-66235,97484,21011,-66235,-92931,35945,64830,97484,9865,-66235
2350,16068,77439,-93512,12819,53123,-19200,2966,0,0,-93162,37720,65859,97549,11117,-66058,97549,22389,-66058,-93162,37529,65859,97549,11117,-66058
2400,14205,78618,-92828,12604,54688,-19234,2966,0,0,-93378,39267,67083,97614,12336,-65888,97614,23732,-65888,-93378,39074,67083,97614,12336,-65888
2450,12336,79769,-92110,12388,56232,-19263,2966,0,0,-93567,40776,68538,97677,13523,-65726,97677,25040,-65726,-93567,40581,68538,97677,13523,-65726
2500,10464,80891,-91360,12169,57754,-19287,2966,0,0,-93715,42248,70262,97740,14681,-65569,97740,26315,-65569,-93715,42050,70262,97740,14681,-65569
2550,8587,81985,-90578,11948,59254,-19305,2966,0,0,-93803,43683,72287,97803,15808,-65422,97803,27556,-65422,-93803,43484,72287,97803,15808,-65422
2600,6708,83050,-89763,11724,60729,-19318,2966,0,0,-93806,45083,74617,97864,16906,-65280,97864,28766,-65280,-93806,44882,74617,97864,16906,-65280
2650,4826,84085,-88916,11499,62181,-19326,2966,0,0,-93702,46448,77215,97925,17976,-65148,97925,29944,-65148,-93702,46245,77215,97925,17976,-65148
2700,2942,85090,-88038,11271,63608,-19328,2966,0,0,-93473,47780,79976,97985,19018,-65024,97985,31092,-65024,-93473,47575,79976,97985,19018,-65024
2750,1058,86065,-87128,11042,65010,-19325,2966,0,0,-93112,49079,82746,98045,20033,-64907,98045,32211,-64907,-93112,48872,82746,98045,20033,-64907
2800,-827,87010,-86188,10810,66389,-19316,2966,0,0,-92630,50346,85358,98104,21023,-64800,98104,33300,-64800,-92630,50137,85358,98104,21023,-64800
2850,-2712,87923,-85216,10576,67744,-19301,2966,0,0,-92051,51581,87696,98162,21986,-64705,98162,34361,-64705,-92051,51371,87696,98162,21986,-64705
2900,-4595,88805,-84215,10339,69075,-19281,2966,0,0,-91404,52786,89710,98220,22925,-64623,98220,35395,-64623,-91404,52574,89710,98220,22925,-64623
2950,-6477,89656,-83184,10100,70383,-19256,2966,0,0,-90710,53961,91411,98277,23839,-64553,98277,36402,-64553,-90710,53747,91411,98277,23839,-64553
3000,-8357,90475,-82123,9859,71666,-19225,2966,0,0,-89985,55107,92838,98333,24729,-64498,98333,37383,-64498,-89985,54892,92838,98333,24729,-64498
3050,-10234,91262,-81033,9615,72924,-19188,2966,0,0,-89236,56225,94036,98388,25597,-64461,98388,38338,-64461,-89236,56008,94036,98388,25597,-64461
3100,-12107,92016,-79914,9370,74156,-19146,2966,0,0,-88467,57315,95047,98443,26442,-64436,98443,39269,-64436,-88467,57097,95047,98443,26442,-64436
3150,-13976,92737,-78767,9122,75362,-19098,2966,0,0,-87678,58379,95902,98496,27265,-64428,98496,40175,-64428,-87678,58159,95902,98496,27265,-64428
3200,-15840,93426,-77591,8873,76542,-19044,2966,0,0,-86871,59416,96628,98549,28066,-64433,98549,41058,-64433,-86871,59195,96628,98549,28066,-64433
3250,-17698,94081,-76389,8621,77695,-18985,2966,0,0,-86046,60427,97245,98601,28847,-64453,98601,41918,-64453,-86046,60205,97245,98601,28847,-64453
3300,-19550,94703,-75159,8368,78822,-18921,2966,0,0,-85204,61414,97769,98653,29607,-64488,98653,42756,-64488,-85204,61190,97769,98653,29607,-64488
3350,-21395,95292,-73902,8113,79922,-18851,2966,0,0,-84345,62376,98214,98703,30348,-64535,98703,43572,-64535,-84345,62151,98214,98703,30348,-64535
3400,-23232,95846,-72619,7856,80995,-18776,2966,0,0,-83471,63314,98590,98753,31069,-64600,98753,44366,-64600,-83471,63088,98590,98753,31069,-64600
3450,-25061,96367,-71310,7598,82042,-18695,2966,0,0,-82582,64229,98906,98801,31772,-64677,98801,45140,-64677,-82582,64002,98906,98801,31772,-64677
3500,-26882,96853,-69976,7338,83061,-18609,2966,0,0,-81679,65122,99169,98849,32456,-64770,98849,45894,-64770,-81679,64893,99169,98849,32456,-64770
3550,-28692,97305,-68617,7076,84055,-18517,2966,0,0,-80764,65993,99387,98896,33123,-64877,98896,46628,-64877,-80764,65762,99387,98896,33123,-64877
3600,-30493,97722,-67234,6812,85021,-18420,2966,0,0,-79836,66842,99564,98941,33772,-64999,98941,47343,-64999,-79836,66610,99564,98941,33772,-64999
3650,-32282,98104,-65827,6547,85961,-18318,2966,0,0,-78898,67670,99706,98986,34404,-65136,98986,48039,-65136,-78898,67437,99706,98986,34404,-65136
3700,-34061,98452,-64396,6281,86874,-18211,2966,0,0,-77949,68478,99815,99030,35020,-65288,99030,48717,-65288,-77949,68244,99815,99030,35020,-65288
3750,-35827,98765,-62943,6013,87760,-18098,2966,0,0,-76991,69265,99896,99072,35619,-65452,99072,49378,-65452,-76991,69030,99896,99072,35619,-65452
3800,-37580,99042,-61467,5744,88618,-17981,2966,0,0,-76024,70034,99952,99113,36203,-65632,99113,50021,-65632,-76024,69798,99952,99113,36203,-65632
3850,-39320,99285,-59969,5474,89450,-17858,2966,0,0,-75050,70783,99986,99154,36772,-65824,99154,50647,-65824,-75050,70546,99986,99154,36772,-65824
3900,-41046,99492,-58451,5202,90253,-17730,2966,0,0,-74069,71514,99998,99193,37326,-66028,99193,51258,-66028,-74069,71276,99998,99193,37326,-66028
3950,-42757,99663,-56911,4929,91029,-17598,2966,0,0,-73082,72226,99993,99231,37866,-66245,99231,51852,-66245,-73082,71987,99993,99231,37866,-66245
4000,-44454,99800,-55351,4656,91776,-17460,2966,0,0,-72090,72922,99971,99268,38391,-66474,99268,52431,-66474,-72090,72682,99971,99268,38391,-66474
4050,-46134,99901,-53771,4381,92495,-17317,2966,0,0,-71094,73600,99935,99303,38903,-66716,99303,52994,-66716,-71094,73359,99935,99303,38903,-66716
4100,-47798,99966,-52173,4106,93183,-17170,2966,0,0,-70093,74261,99885,99338,39401,-66967,99338,53543,-66967,-70093,74019,99885,99338,39401,-66967
4150,-49445,99996,-50555,3831,93842,-17017,2966,0,0,-69090,74906,99822,99372,39887,-67229,99372,54078,-67229,-69090,74663,99822,99372,39887,-67229
4200,-51075,99990,-48920,3555,94471,-16860,2966,0,0,-68084,75535,99749,99404,40360,-67500,99404,54599,-67500,-68084,75291,99749,99404,40360,-67500
4250,-52686,99949,-47268,3278,95068,-16698,2966,0,0,-67076,76148,99666,99435,40820,-67779,99435,55106,-67779,-67076,75904,99666,99435,40820,-67779
4300,-54279,99872,-45598,3002,95634,-16531,2966,0,0,-66068,76747,99573,99465,41269,-68068,99465,55600,-68068,-66068,76501,99573,99465,41269,-68068
4350,-55852,99760,-43913,2725,96168,-16360,2966,0,0,-65058,77330,99472,99495,41705,-68365,99495,56081,-68365,-65058,77084,99472,99495,41705,-68365
4400,-57406,99612,-42211,2448,96668,-16184,2966,0,0,-64049,77899,99364,99523,42131,-68669,99523,56550,-68669,-64049,77652,99364,99523,42131,-68669
4450,-58939,99429,-40495,2172,97136,-16003,2966,0,0,-63041,78454,99249,99550,42545,-68980,99550,57007,-68980,-63041,78207,99249,99550,42545,-68980
4500,-60451,99211,-38765,1896,97570,-15818,2966,0,0,-62034,78996,99127,99576,42949,-69297,99576,57451,-69297,-62034,78747,99127,99576,42949,-69297
4550,-61942,98957,-37020,1621,97969,-15628,2966,0,0,-61029,79524,99000,99601,43342,-69618,99601,57884,-69618,-61029,79275,99000,99601,43342,-69618
4600,-63410,98669,-35263,1346,98334,-15434,2966,0,0,-60026,80039,98867,99626,43726,-69944,99626,58306,-69944,-60026,79789,98867,99626,43726,-69944
4650,-64857,98345,-33493,1072,98663,-15235,2966,0,0,-59026,80541,98730,99649,44099,-70276,99649,58717,-70276,-59026,80290,98730,99649,44099,-70276
4700,-66280,97986,-31711,798,98957,-15032,2966,0,0,-58029,81031,98588,99672,44462,-70612,99672,59118,-70612,-58029,80780,98588,99672,44462,-70612
4750,-67679,97593,-29918,526,99215,-14824,2966,0,0,-57036,81509,98442,99693,44816,-70954,99693,59508,-70954,-57036,81257,98442,99693,44816,-70954
4800,-69055,97164,-28114,255,99437,-14613,2966,0,0,-56048,81975,98293,99714,45161,-71295,99714,59887,-71295,-56048,81722,98293,99714,45161,-71295
4850,-70406,96702,-26300,-15,99623,-14397,2966,0,0,-55065,82429,98140,99734,45497,-71641,99734,60257,-71641,-55065,82176,98140,99734,45497,-71641
4900,-71732,96205,-24477,-284,99772,-14177,2966,0,0,-54086,82872,97984,99753,45824,-71990,99753,60618,-71990,-54086,82619,97984,99753,45824,-71990
4950,-73032,95673,-22645,-551,99884,-13953,2966,0,0,-53114,83305,97826,99772,46143,-72341,99772,60969,-72341,-53114,83050,97826,99772,46143,-72341
5000,-74307,95108,-20805,-817,99959,-13725,2966,0,0,-52148,83726,97665,99790,46454,-72695,99790,61311,-72695,-52148,83471,97665,99790,46454,-72695
5050,-75555,94509,-18958,-1081,99997,-13493,2966,0,0,-51189,84137,97502,99807,46756,-73051,99807,61645,-73051,-51189,83882,97502,99807,46756,-73051
5100,-76776,93876,-17104,-1343,99998,-13257,2966,0,0,-50236,84538,97336,99823,47051,-73408,99823,61969,-73408,-50236,84282,97336,99823,47051,-73408
5150,-77970,93210,-15244,-1604,99963,-13018,2966,0,0,-49291,84930,97169,99838,47338,-73764,99838,62286,-73764,-49291,84673,97169,99838,47338,-73764
5200,-79137,92511,-13378,-1863,99891,-12774,2966,0,0,-48355,85311,97001,99853,47618,-74123,99853,62594,-74123,-48355,85054,97001,99853,47618,-74123
5250,-80275,91779,-11508,-2120,99782,-12528,2966,0,0,-47426,85683,96830,99867,47891,-74482,99867,62894,-74482,-47426,85426,96830,99867,47891,-74482
5300,-81385,91015,-9634,-2375,99637,-12277,2966,0,0,-46506,86046,96659,99880,48157,-74843,99880,63187,-74843,-46506,85788,96659,99880,48157,-74843
5350,-82466,90218,-7756,-2628,99456,-12024,2966,0,0,-45595,86400,96486,99893,48415,-75202,99893,63472,-75202,-45595,86141,96486,99893,48415,-75202
5400,-83517,89389,-5875,-2879,99238,-11767,2966,0,0,-44694,86745,96312,99905,48668,-75560,99905,63750,-75560,-44694,86486,96312,99905,48668,-75560
5450,-84539,88528,-3993,-3127,98985,-11507,2966,0,0,-43802,87082,96138,99916,48913,-75919,99916,64020,-75919,-43802,86822,96138,99916,48913,-75919
5500,-85531,87636,-2109,-3373,98697,-11244,2966,0,0,-42921,87410,95962,99926,49153,-76278,99926,64284,-76278,-42921,87150,95962,99926,49153,-76278
5550,-86492,86713,-224,-3617,98373,-10977,2966,0,0,-42049,87731,95786,99936,49386,-76634,99936,64541,-76634,-42049,87470,95786,99936,49386,-76634
5600,-87423,85758,1661,-3859,98015,-10708,2966,0,0,-41189,88043,95610,99945,49614,-76988,99945,64792,-76988,-41189,87782,95610,99945,49614,-76988
5650,-88322,84774,3545,-4098,97622,-10436,2966,0,0,-40340,88348,95433,99953,49835,-77339,99953,65036,-77339,-40340,88086,95433,99953,49835,-77339
5700,-89190,83759,5428,-4335,97195,-10162,2966,0,0,-39502,88645,95255,99960,50051,-77691,99960,65274,-77691,-39502,88383,95255,99960,50051,-77691
5750,-90027,82715,7309,-4569,96734,-9885,2966,0,0,-38675,88934,95078,99967,50262,-78037,99967,65506,-78037,-38675,88672,95078,99967,50262,-78037
5800,-90831,81641,9188,-4800,96239,-9605,2966,0,0,-37861,89217,94900,99973,50467,-78381,99973,65732,-78381,-37861,88954,94900,99973,50467,-78381
5850,-91604,80538,11063,-5029,95711,-9323,2966,0,0,-37059,89493,94723,99979,50667,-78722,99979,65952,-78722,-37059,89230,94723,99979,50667,-78722
5900,-92343,79406,12934,-5254,95149,-9039,2966,0,0,-36269,89761,94545,99983,50862,-79058,99983,66167,-79058,-36269,89498,94545,99983,50862,-79058
5950,-93050,78247,14801,-5477,94556,-8752,2966,0,0,-35492,90024,94368,99987,51052,-79392,99987,66376,-79392,-35492,89760,94368,99987,51052,-79392
6000,-93724,77059,16662,-5697,93929,-8464,2966,0,0,-34727,90279,94190,99991,51237,-79721,99991,66580,-79721,-34727,90015,94190,99991,51237,-79721
6050,-94365,75844,18518,-5914,93271,-8174,2966,0,0,-33976,90529,94013,99994,51418,-80045,99994,66779,-80045,-33976,90264,94013,99994,51418,-80045
6100,-94972,74602,20367,-6128,92580,-7881,2966,0,0,-33238,90772,93837,99996,51594,-80361,99996,66973,-80361,-33238,90507,93837,99996,51594,-80361
6150,-95545,73334,22208,-6339,91858,-7587,2966,0,0,-32514,91009,93661,99997,51766,-80675,99997,67162,-80675,-32514,90744,93661,99997,51766,-80675
6200,-96084,72039,24042,-6546,91105,-7292,2966,0,0,-31803,91241,93485,99998,51934,-80984,99998,67347,-80984,-31803,90975,93485,99998,51934,-80984
6250,-96589,70719,25868,-6750,90320,-6994,2966,0,0,-31106,91466,93310,99999,52097,-81286,99999,67527,-81286,-31106,91201,93310,99999,52097,-81286
6300,-97060,69374,27684,-6951,89505,-6696,2966,0,0,-30423,91686,93135,99998,52256,-81580,99998,67702,-81580,-30423,91421,93135,99998,52256,-81580
6350,-97497,68005,29490,-7149,88658,-6396,2966,0,0,-29754,91901,92961,99997,52412,-81869,99997,67874,-81869,-29754,91635,92961,99997,52412,-81869
6400,-97898,66611,31286,-7342,87782,-6095,2966,0,0,-29100,92111,92788,99996,52563,-82153,99996,68041,-82153,-29100,91844,92788,99996,52563,-82153
6450,-98265,65193,33070,-7533,86875,-5792,2966,0,0,-28460,92315,92616,99994,52711,-82429,99994,68204,-82429,-28460,92048,92616,99994,52711,-82429
6500,-98597,63752,34843,-7719,85938,-5489,2966,0,0,-27834,92514,92444,99992,52855,-82698,99992,68362,-82698,-27834,92247,92444,99992,52855,-82698
6550,-98894,62289,36604,-7902,84972,-5185,2966,0,0,-27223,92708,92273,99989,52996,-82960,99989,68517,-82960,-27223,92441,92273,99989,52996,-82960
6600,-99156,60803,38351,-8081,83976,-4880,2966,0,0,-26626,92898,92103,99986,53134,-83217,99986,68669,-83217,-26626,92630,92103,99986,53134,-83217
6650,-99383,59296,40085,-8256,82951,-4574,2966,0,0,-26045,93082,91935,99983,53268,-83466,99983,68816,-83466,-26045,92814,91935,99983,53268,-83466
6700,-99574,57768,41805,-8427,81897,-4268,2966,0,0,-25478,93262,91767,99979,53398,-83708,99979,68960,-83708,-25478,92994,91767,99979,53398,-83708
6750,-99730,56219,43510,-8594,80814,-3961,2966,0,0,-24926,93438,91600,99974,53526,-83942,99974,69101,-83942,-24926,93170,91600,99974,53526,-83942
6800,-99851,54650,45199,-8757,79703,-3653,2966,0,0,-24389,93610,91434,99970,53651,-84168,99970,69238,-84168,-24389,93341,91434,99970,53651,-84168
6850,-99936,53062,46872,-8915,78564,-3346,2966,0,0,-23867,93777,91270,99965,53772,-84390,99965,69372,-84390,-23867,93508,91270,99965,53772,-84390
6900,-99985,51455,48529,-9070,77397,-3038,2966,0,0,-23359,93940,91107,99959,53891,-84602,99959,69503,-84602,-23359,93671,91107,99959,53891,-84602
6950,-99999,49830,50168,-9220,76203,-2730,2966,0,0,-22867,94099,90945,99954,54007,-84809,99954,69630,-84809,-22867,93830,90945,99954,54007,-84809
7000,-99978,48187,51790,-9366,74982,-2422,2966,0,0,-22390,94254,90784,99948,54120,-85008,99948,69755,-85008,-22390,93984,90784,99948,54120,-85008
7050,-99921,46527,53393,-9507,73734,-2114,2966,0,0,-21927,94405,90625,99942,54230,-85200,99942,69877,-85200,-21927,94136,90625,99942,54230,-85200
7100,-99828,44850,54977,-9644,72460,-1807,2966,0,0,-21480,94553,90467,99935,54338,-85384,99935,69996,-85384,-21480,94283,90467,99935,54338,-85384
7150,-99700,43158,56542,-9776,71160,-1499,2966,0,0,-21047,94697,90310,99928,54443,-85561,99928,70112,-85561,-21047,94427,90310,99928,54443,-85561
7200,-99537,41450,58086,-9904,69835,-1192,2966,0,0,-20629,94837,90155,99922,54546,-85733,99922,70225,-85733,-20629,94567,90155,99922,54546,-85733
7250,-99338,39727,59610,-10028,68484,-886,2966,0,0,-20226,94974,90002,99915,54647,-85895,99915,70335,-85895,-20226,94703,90002,99915,54647,-85895
7300,-99104,37990,61113,-10146,67110,-580,2966,0,0,-19838,95107,89850,99907,54745,-86052,99907,70443,-86052,-19838,94837,89850,99907,54745,-86052
7350,-98835,36240,62594,-10260,65711,-275,2966,0,0,-19464,95238,89699,99900,54841,-86202,99900,70549,-86202,-19464,94967,89699,99900,54841,-86202
7400,-98530,34477,64053,-10369,64289,29,2966,0,0,-19105,95365,89551,99892,54934,-86346,99892,70652,-86346,-19105,95094,89551,99892,54934,-86346
7450,-98191,32702,65489,-10474,62844,332,2966,0,0,-18760,95488,89404,99884,55026,-86481,99884,70753,-86481,-18760,95217,89404,99884,55026,-86481
7500,-97817,30915,66902,-10574,61376,635,2966,0,0,-18429,95609,89258,99877,55115,-86610,99877,70851,-86610,-18429,95338,89258,99877,55115,-86610
7550,-97408,29117,68291,-10669,59887,936,2966,0,0,-18112,95727,89115,99869,55202,-86732,99869,70947,-86732,-18112,95455,89115,99869,55202,-86732
7600,-96964,27308,69655,-10759,58377,1235,2966,0,0,-17810,95842,88973,99860,55288,-86847,99860,71041,-86847,-17810,95570,88973,99860,55288,-86847
7650,-96486,25490,70995,-10844,56845,1534,2966,0,0,-17521,95954,88833,99852,55371,-86956,99852,71133,-86956,-17521,95682,88833,99852,55371,-86956
7700,-95974,23663,72310,-10924,55294,1831,2966,0,0,-17246,96063,88695,99844,55452,-87056,99844,71223,-87056,-17246,95791,88695,99844,55452,-87056
7750,-95427,21828,73599,-11000,53722,2126,2966,0,0,-16984,96170,88559,99835,55532,-87151,99835,71311,-87151,-16984,95898,88559,99835,55532,-87151
7800,-94847,19985,74862,-11070,52132,2420,2966,0,0,-16736,96274,88425,99827,55610,-87241,99827,71396,-87241,-16736,96002,88425,99827,55610,-87241
7850,-94233,18134,76098,-11136,50524,2712,2966,0,0,-16500,96375,88294,99818,55686,-87320,99818,71480,-87320,-16500,96103,88294,99818,55686,-87320
7900,-93585,16278,77308,-11196,48898,3002,2966,0,0,-16278,96474,88164,99809,55760,-87395,99809,71562,-87395,-16278,96202,88164,99809,55760,-87395
7950,-92904,14415,78489,-11252,47254,3290,2966,0,0,-16068,96571,88036,99801,55833,-87462,99801,71642,-87462,-16068,96298,88036,99801,55833,-87462
8000,-92190,12547,79643,-11303,45594,3576,2966,0,0,-15870,96665,87910,99792,55904,-87522,99792,71720,-87522,-15870,96392,87910,99792,55904,-87522
8050,-91444,10675,80769,-11348,43918,3859,2966,0,0,-15685,96756,87787,99783,55973,-87577,99783,71797,-87577,-15685,96483,87787,99783,55973,-87577
8100,-90665,8799,81866,-11389,42227,4141,2966,0,0,-15511,96846,87666,99774,56041,-87624,99774,71872,-87624,-15511,96573,87666,99774,56041,-87624
8150,-89853,6920,82934,-11424,40521,4420,2966,0,0,-15349,96933,87547,99765,56108,-87664,99765,71945,-87664,-15349,96660,87547,99765,56108,-87664
