Time,SBUS A          V-node,SBUS B          V-node,SBUS C          V-node,SBUS A 22   A I-branch,SBUS B 22   B I-branch,SBUS C 22   C I-branch,FAULTA        I-branch,FAULTB        I-branch,FAULTC        I-branch,TACS   PV001V I-branch,TACS   PV001I I-branch,TACS   PV001W I-branch,TACS   PV002V I-branch,TACS   PV002I I-branch,TACS   PV002W I-branch,TACS   ST001V I-branch,TACS   ST001I I-branch,TACS   ST001W I-branch,TACS   ST002V I-branch,TACS   ST002I I-branch,TACS   ST002W I-branch,TACS   ST003V I-branch,TACS   ST003I I-branch,TACS   ST003W I-branch
2300,17923,76236,-94163,54307,60645,-99907,0,0,0,-92215,63089,65087,95983,39759,66385,95983,39759,66385,-92215,35948,65087,95983,39759,66385
2350,16065,77442,-93511,52833,62111,-99969,0,0,0,-92477,64989,66244,96056,41345,68630,96056,41345,68630,-92477,37532,66244,96056,41345,68630
2400,14202,78621,-92827,51346,63552,-99999,0,0,0,-92715,66843,67631,96128,42890,70833,96128,42890,70833,-92715,39078,67631,96128,42890,70833
2450,12334,79772,-92109,49847,64967,-99997,0,0,0,-92912,68650,69289,96200,44396,72975,96200,44396,72975,-92912,40584,69289,96200,44396,72975
2500,10461,80894,-91359,48336,66355,-99962,0,0,0,-93049,70414,71262,96271,45862,75074,96271,45862,75074,-93049,42054,71262,96271,45862,75074
2550,8584,81988,-90576,46815,67715,-99894,0,0,0,-93096,72133,73571,96341,47290,77111,96341,47290,77111,-93096,43488,73571,96341,47290,77111
2600,6705,83052,-89762,45283,69047,-99792,0,0,0,-93023,73810,76194,96410,48681,79107,96410,48681,79107,-93023,44886,76194,96410,48681,79107
2650,4823,84088,-88915,43741,70349,-99657,0,0,0,-92804,75446,79038,96479,50036,81061,96479,50036,81061,-92804,46249,79038,96479,50036,81061
2700,2940,85093,-88036,42187,71623,-99487,0,0,0,-92426,77041,81935,96547,51356,82953,96547,51356,82953,-92426,47579,81935,96547,51356,82953
2750,1055,86068,-87127,40621,72869,-99283,0,0,0,-91899,78597,84693,96614,52642,84803,96614,52642,84803,-91899,48876,84693,96614,52642,84803
2800,-830,87012,-86186,39040,74090,-99045,0,0,0,-91253,80115,87165,96681,53894,86549,96681,53894,86549,-91253,50141,87165,96681,53894,86549
2850,-2714,87925,-85215,37445,75285,-98773,0,0,0,-90523,81595,89287,96748,55113,88212,96748,55113,88212,-90523,51375,89287,96748,55113,88212
2900,-4598,88808,-84214,35834,76454,-98465,0,0,0,-89740,83038,91071,96813,56301,89771,96813,56301,89771,-89740,52578,91071,96813,56301,89771
2950,-6480,89658,-83182,34210,77596,-98124,0,0,0,-88921,84446,92562,96878,57457,91205,96878,57457,91205,-88921,53752,92562,96878,57457,91205
3000,-8360,90477,-82121,32573,78711,-97747,0,0,0,-88074,85819,93812,96943,58584,92536,96943,58584,92536,-88074,54896,93812,96943,58584,92536
3050,-10237,91264,-81031,30923,79797,-97337,0,0,0,-87203,87159,94865,97006,59681,93741,97006,59681,93741,-87203,56012,94865,97006,59681,93741
3100,-12110,92018,-79912,29262,80855,-96892,0,0,0,-86307,88465,95755,97069,60749,94864,97069,60749,94864,-86307,57101,95755,97069,60749,94864
3150,-13978,92739,-78765,27590,81885,-96413,0,0,0,-85389,89739,96510,97131,61790,95862,97131,61790,95862,-85389,58163,96510,97131,61790,95862
3200,-15842,93428,-77590,25908,82886,-95901,0,0,0,-84449,90981,97151,97193,62803,96756,97193,62803,96756,-84449,59199,97151,97193,62803,96756
3250,-17701,94083,-76387,24214,83859,-95355,0,0,0,-83489,92193,97694,97254,63789,97546,97254,63789,97546,-83489,60209,97694,97254,63789,97546
3300,-19552,94705,-75157,22510,84803,-94776,0,0,0,-82508,93375,98155,97314,64750,98232,97314,64750,98232,-82508,61194,98155,97314,64750,98232
3350,-21397,95294,-73900,20795,85721,-94164,0,0,0,-81508,94527,98544,97373,65685,98814,97373,65685,98814,-81508,62155,98544,97373,65685,98814
3400,-23235,95848,-72617,19070,86610,-93520,0,0,0,-80490,95651,98871,97432,66596,99271,97432,66596,99271,-80490,63092,98871,97432,66596,99271
3450,-25064,96368,-71309,17334,87473,-92844,0,0,0,-79456,96748,99143,97489,67483,99624,97489,67483,99624,-79456,64006,99143,97489,67483,99624
3500,-26884,96854,-69974,15588,88309,-92137,0,0,0,-78407,97817,99368,97546,68346,99874,97546,68346,99874,-78407,64897,99368,97546,68346,99874
3550,-28695,97306,-68615,13832,89119,-91398,0,0,0,-77342,98751,99551,97602,69187,99978,97602,69187,99978,-77342,65767,99551,97602,69187,99978
3600,-30495,97723,-67232,12066,89902,-90629,0,0,0,-76265,99424,99697,97657,70006,99998,97657,70006,99998,-76265,66615,99697,97657,70006,99998
3650,-32285,98106,-65825,10291,90660,-89829,0,0,0,-75176,99832,99809,97711,70803,99895,97711,70803,99895,-75176,67442,99809,97711,70803,99895
3700,-34063,98453,-64394,8506,91391,-88999,0,0,0,-74077,99998,99893,97764,71579,99687,97764,71579,99687,-74077,68248,99893,97764,71579,99687
3750,-35829,98766,-62941,6713,92097,-88140,0,0,0,-72969,99949,99950,97816,72334,99354,97816,72334,99354,-72969,69035,99950,97816,72334,99354
3800,-37582,99043,-61465,4912,92776,-87251,0,0,0,-71854,99703,99985,97867,73070,98918,97867,73070,98918,-71854,69802,99985,97867,73070,98918
3850,-39322,99286,-59967,3104,93429,-86333,0,0,0,-70733,99280,99999,97917,73786,98398,97917,73786,98398,-70733,70550,99999,97917,73786,98398
3900,-41048,99493,-58448,1289,94055,-85387,0,0,0,-69605,98698,99994,97967,74483,97753,97967,74483,97753,-69605,71280,99994,97967,74483,97753
3950,-42760,99664,-56909,-531,94654,-84413,0,0,0,-68473,97972,99972,98015,75162,97026,98015,75162,97026,-68473,71992,99972,98015,75162,97026
4000,-44456,99800,-55349,-2356,95226,-83410,0,0,0,-67336,97116,99935,98062,75822,96194,98062,75822,96194,-67336,72686,99935,98062,75822,96194
4050,-46136,99901,-53769,-4185,95768,-82380,0,0,0,-66195,96143,99885,98108,76466,95280,98108,76466,95280,-66195,73363,99885,98108,76466,95280
4100,-47800,99967,-52170,-6017,96282,-81323,0,0,0,-65052,95064,99823,98153,77092,94282,98153,77092,94282,-65052,74024,99823,98153,77092,94282
4150,-49447,99996,-50553,-7850,96766,-80238,0,0,0,-63906,93891,99750,98197,77702,93201,98197,77702,93201,-63906,74668,99750,98197,77702,93201
4200,-51077,99991,-48918,-9684,97220,-79126,0,0,0,-62758,92633,99666,98241,78295,92058,98241,78295,92058,-62758,75296,99666,98241,78295,92058
4250,-52688,99949,-47265,-11517,97642,-77988,0,0,0,-61610,91298,99573,98283,78873,90831,98283,78873,90831,-61610,75909,99573,98283,78873,90831
4300,-54281,99873,-45596,-13349,98031,-76822,0,0,0,-60460,89896,99472,98325,79435,89542,98325,79435,89542,-60460,76506,99472,98325,79435,89542
4350,-55854,99760,-43910,-15178,98388,-75631,0,0,0,-59311,88433,99363,98365,79983,88191,98365,79983,88191,-59311,77089,99363,98365,79983,88191
4400,-57408,99613,-42209,-17002,98711,-74413,0,0,0,-58163,86916,99248,98405,80516,86778,98405,80516,86778,-58163,77657,99248,98405,80516,86778
4450,-58941,99430,-40493,-18822,99000,-73170,0,0,0,-57016,85352,99126,98444,81035,85322,98444,81035,85322,-57016,78212,99126,98444,81035,85322
4500,-60453,99211,-38762,-20636,99253,-71901,0,0,0,-55871,83746,98998,98483,81540,83805,98483,81540,83805,-55871,78752,98998,98483,81540,83805
4550,-61944,98958,-37018,-22442,99471,-70607,0,0,0,-54728,82104,98865,98520,82031,82225,98520,82031,82225,-54728,79279,98865,98520,82031,82225
4600,-63412,98669,-35260,-24241,99651,-69287,0,0,0,-53589,80430,98727,98557,82510,80624,98557,82510,80624,-53589,79794,98727,98557,82510,80624
4650,-64858,98345,-33490,-26030,99795,-67943,0,0,0,-52453,78729,98585,98593,82976,78961,98593,82976,78961,-52453,80295,98585,98593,82976,78961
4700,-66282,97986,-31708,-27810,99901,-66575,0,0,0,-51321,77005,98439,98629,83429,77257,98629,83429,77257,-51321,80785,98439,98629,83429,77257
4750,-67681,97593,-29915,-29578,99969,-65182,0,0,0,-50194,75262,98289,98664,83871,75511,98664,83871,75511,-50194,81262,98289,98664,83871,75511
4800,-69057,97164,-28111,-31335,99999,-63765,0,0,0,-49072,73504,98135,98698,84300,73723,98698,84300,73723,-49072,81727,98135,98698,84300,73723
4850,-70408,96701,-26297,-33079,99989,-62325,0,0,0,-47955,71733,97979,98732,84718,71914,98732,84718,71914,-47955,82181,97979,98732,84718,71914
4900,-71734,96204,-24474,-34811,99942,-60863,0,0,0,-46845,69952,97819,98765,85125,70043,98765,85125,70043,-46845,82623,97819,98765,85125,70043
4950,-73034,95673,-22642,-36528,99855,-59377,0,0,0,-45742,68165,97658,98798,85521,68152,98798,85521,68152,-45742,83055,97658,98798,85521,68152
5000,-74309,95108,-20802,-38232,99729,-57870,0,0,0,-44645,66374,97493,98830,85907,66219,98830,85907,66219,-44645,83476,97493,98830,85907,66219
5050,-75557,94509,-18955,-39921,99565,-56341,0,0,0,-43556,64580,97327,98861,86282,64244,98861,86282,64244,-43556,83887,97327,98861,86282,64244
5100,-76778,93876,-17101,-41594,99362,-54791,0,0,0,-42476,62787,97159,98892,86647,62248,98892,86647,62248,-42476,84287,97159,98892,86647,62248
5150,-77972,93210,-15241,-43252,99120,-53221,0,0,0,-41403,60996,96989,98923,87003,60211,98923,87003,60211,-41403,84678,96989,98923,87003,60211
5200,-79138,92511,-13376,-44893,98841,-51630,0,0,0,-40340,59209,96818,98952,87349,58132,98952,87349,58132,-40340,85059,96818,98952,87349,58132
5250,-80276,91779,-11505,-46519,98524,-50021,0,0,0,-39286,57428,96645,98982,87685,56033,98982,87685,56033,-39286,85431,96645,98982,87685,56033
5300,-81386,91014,-9631,-48127,98169,-48393,0,0,0,-38242,55653,96471,99010,88013,53912,99010,88013,53912,-38242,85793,96471,99010,88013,53912
5350,-82467,90217,-7753,-49719,97778,-46747,0,0,0,-37209,53888,96295,99038,88331,51750,99038,88331,51750,-37209,86146,96295,99038,88331,51750
5400,-83518,89388,-5873,-51293,97350,-45083,0,0,0,-36186,52132,96119,99066,88642,49568,99066,88642,49568,-36186,86491,96119,99066,88642,49568
5450,-84540,88527,-3990,-52850,96887,-43403,0,0,0,-35174,50387,95942,99092,88943,47364,99092,88943,47364,-35174,86827,95942,99092,88943,47364
5500,-85532,87635,-2106,-54388,96389,-41708,0,0,0,-34173,48654,95765,99119,89237,45140,99119,89237,45140,-34173,87155,95765,99119,89237,45140
5550,-86493,86711,-221,-55909,95856,-39997,0,0,0,-33184,46934,95587,99144,89523,42895,99144,89523,42895,-33184,87475,95587,99144,89523,42895
5600,-87424,85757,1664,-57411,95289,-38271,0,0,0,-32208,45229,95408,99169,89801,40629,99169,89801,40629,-32208,87787,95408,99169,89801,40629
5650,-88323,84773,3548,-58895,94688,-36532,0,0,0,-31243,43538,95229,99193,90072,38363,99193,90072,38363,-31243,88091,95229,99193,90072,38363
5700,-89191,83758,5431,-60359,94055,-34780,0,0,0,-30292,41862,95050,99217,90335,36076,99217,90335,36076,-30292,88388,95050,99217,90335,36076
5750,-90028,82713,7312,-61805,93389,-33016,0,0,0,-29354,40203,94870,99240,90592,33769,99240,90592,33769,-29354,88677,94870,99240,90592,33769
5800,-90832,81639,9190,-63230,92691,-31240,0,0,0,-28429,38561,94691,99262,90841,31462,99262,90841,31462,-28429,88960,94691,99262,90841,31462
5850,-91605,80536,11066,-64636,91962,-29453,0,0,0,-27518,36936,94511,99284,91084,29154,99284,91084,29154,-27518,89235,94511,99284,91084,29154
5900,-92344,79405,12937,-66021,91203,-27657,0,0,0,-26621,35329,94332,99305,91320,26847,99305,91320,26847,-26621,89503,94332,99305,91320,26847
5950,-93051,78245,14804,-67385,90413,-25851,0,0,0,-25739,33740,94153,99325,91550,24539,99325,91550,24539,-25739,89765,94153,99325,91550,24539
6000,-93725,77057,16665,-68728,89592,-24037,0,0,0,-24871,32170,93973,99344,91774,22253,99344,91774,22253,-24871,90020,93973,99344,91774,22253
6050,-94365,75842,18521,-70049,88742,-22214,0,0,0,-24017,30619,93795,99363,91991,19966,99363,91991,19966,-24017,90270,93795,99363,91991,19966
6100,-94972,74600,20370,-71349,87863,-20385,0,0,0,-23179,29087,93616,99382,92203,17679,99382,92203,17679,-23179,90512,93616,99382,92203,17679
6150,-95546,73332,22211,-72625,86955,-18548,0,0,0,-22356,27575,93438,99399,92409,15414,99399,92409,15414,-22356,90749,93438,99399,92409,15414
6200,-96085,72037,24045,-73878,86018,-16706,0,0,0,-21549,26082,93261,99416,92610,13148,99416,92610,13148,-21549,90980,93261,99416,92610,13148
6250,-96590,70717,25870,-75108,85053,-14859,0,0,0,-20757,24610,93084,99433,92805,10923,99433,92805,10923,-20757,91206,93084,99433,92805,10923
6300,-97061,69372,27686,-76313,84060,-13008,0,0,0,-19981,23158,92907,99449,92995,8699,99449,92995,8699,-19981,91426,92907,99449,92995,8699
6350,-97497,68002,29493,-77494,83038,-11152,0,0,0,-19221,21726,92731,99464,93180,6496,99464,93180,6496,-19221,91640,92731,99464,93180,6496
6400,-97899,66608,31288,-78649,81989,-9293,0,0,0,-18477,20315,92556,99479,93360,4313,99479,93360,4313,-18477,91849,92556,99479,93360,4313
6450,-98266,65191,33073,-79778,80912,-7432,0,0,0,-17749,18924,92382,99493,93535,2172,99493,93535,2172,-17749,92053,92382,99493,93535,2172
6500,-98598,63750,34846,-80880,79808,-5568,0,0,0,-17038,17554,92209,99507,93706,31,99507,93706,31,-17038,92252,92209,99507,93706,31
6550,-98895,62286,36606,-81956,78677,-3703,0,0,0,-16343,16204,92036,99520,93872,-2069,99520,93872,-2069,-16343,92446,92036,99520,93872,-2069
6600,-99157,60801,38354,-83004,77518,-1837,0,0,0,-15665,14875,91864,99533,94034,-4148,99533,94034,-4148,-15665,92635,91864,99533,94034,-4148
6650,-99383,59294,40088,-84023,76333,29,0,0,0,-15003,13567,91694,99546,94191,-6226,99546,94191,-6226,-15003,92820,91694,99546,94191,-6226
6700,-99575,57765,41807,-85014,75121,1895,0,0,0,-14358,12279,91524,99557,94344,-8264,99557,94344,-8264,-14358,93000,91524,99557,94344,-8264
6750,-99730,56216,43512,-85976,73882,3759,0,0,0,-13731,11012,91355,99569,94493,-10259,99569,94493,-10259,-13731,93175,91355,99569,94493,-10259
6800,-99851,54648,45201,-86909,72618,5623,0,0,0,-13119,9765,91188,99580,94638,-12255,99580,94638,-12255,-13119,93346,91188,99580,94638,-12255
6850,-99936,53060,46875,-87811,71327,7484,0,0,0,-12525,8539,91021,99591,94779,-14230,99591,94779,-14230,-12525,93513,91021,99591,94779,-14230
6900,-99985,51452,48531,-88683,70011,9342,0,0,0,-11948,7333,90856,99601,94917,-16163,99601,94917,-16163,-11948,93676,90856,99601,94917,-16163
6950,-99999,49827,50171,-89524,68669,11198,0,0,0,-11387,6147,90692,99611,95051,-18075,99611,95051,-18075,-11387,93835,90692,99611,95051,-18075
7000,-99978,48184,51792,-90334,67302,13049,0,0,0,-10844,4982,90529,99621,95181,-19988,99621,95181,-19988,-10844,93990,90529,99621,95181,-19988
7050,-99921,46524,53395,-91113,65911,14896,0,0,0,-10318,3837,90368,99630,95308,-21859,99630,95308,-21859,-10318,94141,90368,99630,95308,-21859
7100,-99828,44847,54979,-91860,64495,16738,0,0,0,-9808,2711,90208,99640,95431,-23709,99640,95431,-23709,-9808,94288,90208,99640,95431,-23709
7150,-99700,43155,56544,-92574,63056,18574,0,0,0,-9315,1606,90049,99648,95551,-25538,99648,95551,-25538,-9315,94432,90049,99648,95551,-25538
7200,-99537,41447,58089,-93257,61593,20404,0,0,0,-8839,520,89892,99657,95668,-27347,99657,95668,-27347,-8839,94572,89892,99657,95668,-27347
7250,-99338,39724,59613,-93907,60107,22227,0,0,0,-8380,-547,89736,99665,95782,-29134,99665,95782,-29134,-8380,94709,89736,99665,95782,-29134
7300,-99104,37987,61115,-94524,58600,24043,0,0,0,-7937,-1594,89582,99673,95893,-30881,99673,95893,-30881,-7937,94842,89582,99673,95893,-30881
7350,-98835,36237,62596,-95109,57070,25850,0,0,0,-7511,-2621,89429,99680,96001,-32627,99680,96001,-32627,-7511,94972,89429,99680,96001,-32627
7400,-98530,34474,64055,-95661,55520,27649,0,0,0,-7102,-3630,89278,99688,96106,-34352,99688,96106,-34352,-7102,95099,89278,99688,96106,-34352
7450,-98191,32699,65491,-96180,53949,29438,0,0,0,-6708,-4620,89129,99695,96208,-36036,99695,96208,-36036,-6708,95222,89129,99695,96208,-36036
7500,-97816,30912,66904,-96665,52358,31218,0,0,0,-6331,-5591,88981,99701,96308,-37699,99701,96308,-37699,-6331,95343,88981,99701,96308,-37699
7550,-97407,29114,68293,-97118,50748,32987,0,0,0,-5970,-6544,88835,99708,96405,-39362,99708,96405,-39362,-5970,95461,88835,99708,96405,-39362
7600,-96963,27305,69657,-97538,49120,34745,0,0,0,-5625,-7478,88691,99714,96500,-40983,99714,96500,-40983,-5625,95575,88691,99714,96500,-40983
7650,-96485,25487,70997,-97924,47474,36491,0,0,0,-5296,-8394,88549,99720,96592,-42563,99720,96592,-42563,-5296,95687,88549,99720,96592,-42563
7700,-95973,23660,72312,-98277,45811,38224,0,0,0,-4982,-9292,88408,99726,96681,-44143,99726,96681,-44143,-4982,95797,88408,99726,96681,-44143
7750,-95426,21825,73601,-98597,44132,39945,0,0,0,-4683,-10172,88270,99731,96768,-45681,99731,96768,-45681,-4683,95903,88270,99731,96768,-45681
7800,-94846,19981,74864,-98883,42436,41651,0,0,0,-4400,-11035,88133,99736,96853,-47199,99736,96853,-47199,-4400,96007,88133,99736,96853,-47199
7850,-94232,18131,76100,-99137,40727,43344,0,0,0,-4132,-11880,87999,99741,96936,-48675,99741,96936,-48675,-4132,96108,87999,99741,96936,-48675
7900,-93584,16274,77309,-99357,39002,45021,0,0,0,-3878,-12708,87866,99746,97017,-50130,99746,97017,-50130,-3878,96207,87866,99746,97017,-50130
7950,-92903,14411,78491,-99544,37265,46683,0,0,0,-3638,-13519,87736,99750,97095,-51543,99750,97095,-51543,-3638,96303,87736,99750,97095,-51543
8000,-92189,12544,79645,-99698,35514,48328,0,0,0,-3413,-14314,87607,99755,97171,-52936,99755,97171,-52936,-3413,96397,87607,99755,97171,-52936
8050,-91443,10672,80771,-99818,33752,49957,0,0,0,-3202,-15091,87481,99759,97246,-54287,99759,97246,-54287,-3202,96489,87481,99759,97246,-54287
8100,-90664,8796,81868,-99905,31978,51569,0,0,0,-3004,-15853,87357,99762,97318,-55618,99762,97318,-55618,-3004,96578,87357,99762,97318,-55618
8150,-89852,6917,82935,-99960,30194,53162,0,0,0,-2820,-16598,87235,99766,97389,-56886,99766,97389,-56886,-2820,96665,87235,99766,97389,-56886
8200,-89009,5035,83974,-99981,28399,54737,0,0,0,-2648,-17327,87116,99769,97458,-58154,99769,97458,-58154,-2648,96750,87116,99769,97458,-58154
8250,-88134,3152,84982,-99968,26595,56293,0,0,0,-2489,-18041,86999,99772,97525,-59360,99772,97525,-59360,-2489,96833,86999,99772,97525,-59360
8300,-87228,1267,85960,-99923,24783,57829,0,0,0,-2342,-18739,86884,99775,97590,-60545,99775,97590,-60545,-2342,96914,86884,99775,97590,-60545
8350,-86291,-618,86908,-99844,22962,59345,0,0,0,-2208,-19421,86772,99778,97654,-61709,99778,97654,-61709,-2208,96993,86772,99778,97654,-61709
8400,-85323,-2502,87825,-99732,21134,60840,0,0,0,-2085,-20089,86662,99781,97716,-62810,99781,97716,-62810,-2085,97070,86662,99781,97716,-62810
8450,-84325,-4386,88711,-99587,19299,62314,0,0,0,-1973,-20741,86554,99783,97776,-63891,99783,97776,-63891,-1973,97145,86554,99783,97776,-63891
