 Time         , Voltage      , Voltage      , Voltage      , Current      , Current      , Current      , Current      
 Second       , SBUS A       , SBUS B       , SBUS C       , HXX004       , SBUS A       , SBUS B       , SBUS C       
              ,              ,              ,              , HXX010       , 25   A       , 25   B       , 25   C       
 0.000000e+000, 3.390267e+003,-1.725064e+003,-1.666297e+003, 0.000000e+000, 3.166697e+002,-8.365489e+001,-1.465239e+002
 5.000000e-005, 3.390495e+003,-1.669572e+003,-1.721789e+003, 3.684206e-007, 3.170433e+002,-7.992599e+001,-1.506109e+002
 1.000000e-004, 3.424252e+003,-1.642988e+003,-1.786440e+003, 0.000000e+000, 3.149677e+002,-7.418393e+001,-1.539873e+002
 1.500000e-004, 3.445892e+003,-1.613600e+003,-1.848958e+003, 0.000000e+000, 3.088434e+002,-6.459808e+001,-1.560962e+002
 2.000000e-004, 3.441325e+003,-1.556526e+003,-1.904648e+003, 0.000000e+000, 3.010919e+002,-5.315043e+001,-1.574544e+002
 2.500000e-004, 3.442740e+003,-1.505498e+003,-1.959869e+003, 0.000000e+000, 2.929141e+002,-4.122751e+001,-1.584637e+002
 3.000000e-004, 3.436624e+003,-1.447970e+003,-2.012340e+003, 0.000000e+000, 2.842529e+002,-2.879154e+001,-1.592482e+002
 3.500000e-004, 3.436111e+003,-1.395386e+003,-2.066181e+003, 0.000000e+000, 2.750771e+002,-1.588175e+001,-1.598058e+002
 4.000000e-004, 3.430944e+003,-1.339819e+003,-2.117944e+003, 0.000000e+000, 2.651625e+002,-2.303371e+000,-1.600865e+002
 4.500000e-004, 3.427573e+003,-1.285552e+003,-2.170712e+003, 0.000000e+000, 2.545416e+002, 1.189000e+001,-1.600629e+002
 5.000000e-004, 3.421812e+003,-1.230692e+003,-2.221935e+003, 0.000000e+000, 2.430950e+002, 2.680276e+001,-1.596690e+002
 5.500000e-004, 3.415138e+003,-1.174424e+003,-2.273374e+003, 0.000000e+000, 2.308863e+002, 4.235422e+001,-1.588898e+002
 6.000000e-004, 3.407294e+003,-1.119149e+003,-2.323894e+003, 0.000000e+000, 2.178974e+002, 5.856758e+001,-1.576660e+002
