 Time         , Voltage      , Voltage      , Voltage      , Current      , Current      , Current      , Current      
 Second       , SBUS A       , SBUS B       , SBUS C       , HXX004       , SBUS A       , SBUS B       , SBUS C       
              ,              ,              ,              , HXX010       , 25   A       , 25   B       , 25   C       
 0.000000e+000, 3.390266e+003,-1.725064e+003,-1.666297e+003, 0.000000e+000, 3.166700e+002,-8.365527e+001,-1.465245e+002
 5.000000e-005, 3.390495e+003,-1.669572e+003,-1.721790e+003, 3.684206e-007, 3.170437e+002,-7.992635e+001,-1.506116e+002
 1.000000e-004, 3.424253e+003,-1.642987e+003,-1.786439e+003, 0.000000e+000, 3.149680e+002,-7.418434e+001,-1.539880e+002
 1.500000e-004, 3.445889e+003,-1.613600e+003,-1.848959e+003, 0.000000e+000, 3.088438e+002,-6.459853e+001,-1.560969e+002
 2.000000e-004, 3.441328e+003,-1.556527e+003,-1.904649e+003, 0.000000e+000, 3.010923e+002,-5.315079e+001,-1.574551e+002
 2.500000e-004, 3.442738e+003,-1.505497e+003,-1.959867e+003, 0.000000e+000, 2.929144e+002,-4.122789e+001,-1.584644e+002
 3.000000e-004, 3.436625e+003,-1.447971e+003,-2.012341e+003, 0.000000e+000, 2.842533e+002,-2.879192e+001,-1.592488e+002
 3.500000e-004, 3.436112e+003,-1.395385e+003,-2.066179e+003, 0.000000e+000, 2.750774e+002,-1.588210e+001,-1.598064e+002
 4.000000e-004, 3.430942e+003,-1.339819e+003,-2.117945e+003, 0.000000e+000, 2.651630e+002,-2.303773e+000,-1.600872e+002
 4.500000e-004, 3.427577e+003,-1.285553e+003,-2.170712e+003, 0.000000e+000, 2.545420e+002, 1.188965e+001,-1.600635e+002
 5.000000e-004, 3.421807e+003,-1.230690e+003,-2.221934e+003, 0.000000e+000, 2.430955e+002, 2.680237e+001,-1.596696e+002
 5.500000e-004, 3.415143e+003,-1.174426e+003,-2.273375e+003, 0.000000e+000, 2.308868e+002, 4.235386e+001,-1.588904e+002
 6.000000e-004, 3.407290e+003,-1.119147e+003,-2.323891e+003, 0.000000e+000, 2.178978e+002, 5.856721e+001,-1.576666e+002
