 Time         , Voltage      , Voltage      , Voltage      , Current      , Current      , Current      , Current      
 Second       , SBUS A       , SBUS B       , SBUS C       , HXX004       , SBUS A       , SBUS B       , SBUS C       
              ,              ,              ,              , HXX010       , 25   A       , 25   B       , 25   C       
 0.000000e+000, 3.390274e+003,-1.725063e+003,-1.666296e+003, 0.000000e+000, 3.164886e+002,-8.365791e+001,-1.465273e+002
 5.000000e-005, 3.390502e+003,-1.669571e+003,-1.721788e+003, 3.684206e-007, 3.168615e+002,-7.992912e+001,-1.506145e+002
 1.000000e-004, 3.424204e+003,-1.642979e+003,-1.786443e+003, 0.000000e+000, 3.147889e+002,-7.418772e+001,-1.539908e+002
 1.500000e-004, 3.445856e+003,-1.613603e+003,-1.848961e+003, 0.000000e+000, 3.086706e+002,-6.460228e+001,-1.560992e+002
 2.000000e-004, 3.441375e+003,-1.556527e+003,-1.904647e+003, 0.000000e+000, 3.009184e+002,-5.315432e+001,-1.574574e+002
 2.500000e-004, 3.442691e+003,-1.505493e+003,-1.959870e+003, 0.000000e+000, 2.927407e+002,-4.123169e+001,-1.584666e+002
 3.000000e-004, 3.436658e+003,-1.447980e+003,-2.012339e+003, 0.000000e+000, 2.840807e+002,-2.879543e+001,-1.592511e+002
 3.500000e-004, 3.436109e+003,-1.395370e+003,-2.066178e+003, 0.000000e+000, 2.749030e+002,-1.588598e+001,-1.598089e+002
 4.000000e-004, 3.430911e+003,-1.339835e+003,-2.117948e+003, 0.000000e+000, 2.649910e+002,-2.307545e+000,-1.600895e+002
 4.500000e-004, 3.427638e+003,-1.285538e+003,-2.170705e+003, 0.000000e+000, 2.543681e+002, 1.188599e+001,-1.600661e+002
 5.000000e-004, 3.421729e+003,-1.230698e+003,-2.221941e+003, 0.000000e+000, 2.429230e+002, 2.679824e+001,-1.596723e+002
 5.500000e-004, 3.415225e+003,-1.174431e+003,-2.273371e+003, 0.000000e+000, 2.307141e+002, 4.235058e+001,-1.588929e+002
 6.000000e-004, 3.407227e+003,-1.119129e+003,-2.323890e+003, 0.000000e+000, 2.177241e+002, 5.856305e+001,-1.576695e+002
