 Time         , Voltage      , Voltage      , Voltage      , Current      , Current      , Current      , Current      
 Second       , SBUS A       , SBUS B       , SBUS C       , HXX004       , SBUS A       , SBUS B       , SBUS C       
              ,              ,              ,              , HXX010       , 25   A       , 25   B       , 25   C       
 0.000000e+000, 3.390274e+003,-1.725063e+003,-1.666296e+003, 0.000000e+000, 3.164966e+002,-8.365702e+001,-1.465259e+002
 5.000000e-005, 3.390502e+003,-1.669571e+003,-1.721788e+003, 3.684206e-007, 3.168695e+002,-7.992824e+001,-1.506131e+002
 1.000000e-004, 3.424208e+003,-1.642982e+003,-1.786445e+003, 0.000000e+000, 3.147966e+002,-7.418661e+001,-1.539893e+002
 1.500000e-004, 3.445894e+003,-1.613603e+003,-1.848960e+003, 0.000000e+000, 3.086754e+002,-6.460096e+001,-1.560977e+002
 2.000000e-004, 3.441341e+003,-1.556524e+003,-1.904645e+003, 0.000000e+000, 3.009229e+002,-5.315322e+001,-1.574561e+002
 2.500000e-004, 3.442723e+003,-1.505498e+003,-1.959872e+003, 0.000000e+000, 2.927453e+002,-4.123042e+001,-1.584653e+002
 3.000000e-004, 3.436652e+003,-1.447973e+003,-2.012336e+003, 0.000000e+000, 2.840836e+002,-2.879429e+001,-1.592498e+002
 3.500000e-004, 3.436094e+003,-1.395381e+003,-2.066183e+003, 0.000000e+000, 2.749073e+002,-1.588461e+001,-1.598074e+002
 4.000000e-004, 3.430961e+003,-1.339826e+003,-2.117944e+003, 0.000000e+000, 2.649929e+002,-2.306079e+000,-1.600880e+002
 4.500000e-004, 3.427574e+003,-1.285546e+003,-2.170710e+003, 0.000000e+000, 2.543710e+002, 1.188735e+001,-1.600645e+002
 5.000000e-004, 3.421811e+003,-1.230698e+003,-2.221939e+003, 0.000000e+000, 2.429246e+002, 2.680015e+001,-1.596704e+002
 5.500000e-004, 3.415157e+003,-1.174422e+003,-2.273370e+003, 0.000000e+000, 2.307148e+002, 4.235194e+001,-1.588912e+002
 6.000000e-004, 3.407286e+003,-1.119150e+003,-2.323898e+003, 0.000000e+000, 2.177254e+002, 5.856522e+001,-1.576673e+002
