 Time         , Voltage      , Voltage      , Voltage      , Current      , Current      , Current      , Current      
 Second       , SBUS A       , SBUS B       , SBUS C       , HXX004       , SBUS A       , SBUS B       , SBUS C       
              ,              ,              ,              , HXX010       , 25   A       , 25   B       , 25   C       
 0.000000e+000, 3.390264e+003,-1.725064e+003,-1.666297e+003, 0.000000e+000, 3.166896e+002,-8.365003e+001,-1.465184e+002
 5.000000e-005, 3.390493e+003,-1.669572e+003,-1.721790e+003, 3.684206e-007, 3.170635e+002,-7.992106e+001,-1.506054e+002
 1.000000e-004, 3.424319e+003,-1.642999e+003,-1.786446e+003, 0.000000e+000, 3.149835e+002,-7.417825e+001,-1.539814e+002
 1.500000e-004, 3.445936e+003,-1.613600e+003,-1.848954e+003, 0.000000e+000, 3.088518e+002,-6.459171e+001,-1.560902e+002
 2.000000e-004, 3.441325e+003,-1.556523e+003,-1.904645e+003, 0.000000e+000, 3.010974e+002,-5.314425e+001,-1.574489e+002
 2.500000e-004, 3.442776e+003,-1.505504e+003,-1.959871e+003, 0.000000e+000, 2.929171e+002,-4.122114e+001,-1.584583e+002
 3.000000e-004, 3.436615e+003,-1.447966e+003,-2.012338e+003, 0.000000e+000, 2.842541e+002,-2.878509e+001,-1.592427e+002
 3.500000e-004, 3.436145e+003,-1.395396e+003,-2.066188e+003, 0.000000e+000, 2.750766e+002,-1.587493e+001,-1.597999e+002
 4.000000e-004, 3.430952e+003,-1.339815e+003,-2.117942e+003, 0.000000e+000, 2.651592e+002,-2.296171e+000,-1.600804e+002
 4.500000e-004, 3.427591e+003,-1.285559e+003,-2.170719e+003, 0.000000e+000, 2.545365e+002, 1.189741e+001,-1.600564e+002
 5.000000e-004, 3.421837e+003,-1.230692e+003,-2.221935e+003, 0.000000e+000, 2.430870e+002, 2.681064e+001,-1.596620e+002
 5.500000e-004, 3.415139e+003,-1.174423e+003,-2.273377e+003, 0.000000e+000, 2.308766e+002, 4.236201e+001,-1.588827e+002
 6.000000e-004, 3.407325e+003,-1.119156e+003,-2.323896e+003, 0.000000e+000, 2.178856e+002, 5.857572e+001,-1.576585e+002
