 Time         , Voltage      , Voltage      , Voltage      , Current      , Current      , Current      , Current      
 Second       , SBUS A       , SBUS B       , SBUS C       , HXX004       , SBUS A       , SBUS B       , SBUS C       
              ,              ,              ,              , HXX010       , 25   A       , 25   B       , 25   C       
 0.000000e+000, 3.390265e+003,-1.725064e+003,-1.666297e+003, 0.000000e+000, 3.166835e+002,-8.365176e+001,-1.465206e+002
 5.000000e-005, 3.390494e+003,-1.669572e+003,-1.721790e+003, 3.684206e-007, 3.170572e+002,-7.992283e+001,-1.506076e+002
 1.000000e-004, 3.424298e+003,-1.642996e+003,-1.786444e+003, 0.000000e+000, 3.149785e+002,-7.418023e+001,-1.539837e+002
 1.500000e-004, 3.445923e+003,-1.613600e+003,-1.848956e+003, 0.000000e+000, 3.088490e+002,-6.459390e+001,-1.560925e+002
 2.000000e-004, 3.441325e+003,-1.556524e+003,-1.904645e+003, 0.000000e+000, 3.010954e+002,-5.314643e+001,-1.574511e+002
 2.500000e-004, 3.442763e+003,-1.505502e+003,-1.959870e+003, 0.000000e+000, 2.929159e+002,-4.122340e+001,-1.584605e+002
 3.000000e-004, 3.436618e+003,-1.447967e+003,-2.012339e+003, 0.000000e+000, 2.842535e+002,-2.878739e+001,-1.592450e+002
 3.500000e-004, 3.436133e+003,-1.395393e+003,-2.066185e+003, 0.000000e+000, 2.750767e+002,-1.587736e+001,-1.598023e+002
 4.000000e-004, 3.430949e+003,-1.339816e+003,-2.117943e+003, 0.000000e+000, 2.651603e+002,-2.298717e+000,-1.600828e+002
 4.500000e-004, 3.427585e+003,-1.285557e+003,-2.170717e+003, 0.000000e+000, 2.545383e+002, 1.189479e+001,-1.600589e+002
 5.000000e-004, 3.421828e+003,-1.230692e+003,-2.221935e+003, 0.000000e+000, 2.430898e+002, 2.680790e+001,-1.596647e+002
 5.500000e-004, 3.415139e+003,-1.174423e+003,-2.273376e+003, 0.000000e+000, 2.308799e+002, 4.235931e+001,-1.588854e+002
 6.000000e-004, 3.407314e+003,-1.119154e+003,-2.323896e+003, 0.000000e+000, 2.178896e+002, 5.857293e+001,-1.576613e+002
