 Time         , Voltage      , Voltage      , Voltage      , Current      , Current      , Current      , Current      
 Second       , SBUS A       , SBUS B       , SBUS C       , HXX004       , SBUS A       , SBUS B       , SBUS C       
              ,              ,              ,              , HXX010       , 25   A       , 25   B       , 25   C       
 0.000000e+000, 3.390286e+003,-1.725060e+003,-1.666293e+003, 0.000000e+000, 3.164491e+002,-8.367664e+001,-1.465434e+002
 5.000000e-005, 3.390514e+003,-1.669568e+003,-1.721786e+003, 3.684206e-007, 3.168205e+002,-7.994816e+001,-1.506309e+002
 1.000000e-004, 3.424291e+003,-1.642986e+003,-1.786432e+003, 0.000000e+000, 3.147413e+002,-7.420642e+001,-1.540080e+002
 1.500000e-004, 3.445905e+003,-1.613597e+003,-1.848950e+003, 0.000000e+000, 3.086139e+002,-6.462086e+001,-1.561179e+002
 2.000000e-004, 3.441349e+003,-1.556533e+003,-1.904653e+003, 0.000000e+000, 3.008603e+002,-5.317286e+001,-1.574763e+002
 2.500000e-004, 3.442795e+003,-1.505502e+003,-1.959867e+003, 0.000000e+000, 2.926774e+002,-4.124919e+001,-1.584854e+002
 3.000000e-004, 3.436649e+003,-1.447970e+003,-2.012341e+003, 0.000000e+000, 2.840111e+002,-2.881295e+001,-1.592698e+002
 3.500000e-004, 3.436166e+003,-1.395395e+003,-2.066184e+003, 0.000000e+000, 2.748303e+002,-1.590248e+001,-1.598270e+002
 4.000000e-004, 3.430979e+003,-1.339818e+003,-2.117942e+003, 0.000000e+000, 2.649100e+002,-2.323541e+000,-1.601077e+002
 4.500000e-004, 3.427613e+003,-1.285564e+003,-2.170722e+003, 0.000000e+000, 2.542844e+002, 1.187059e+001,-1.600835e+002
 5.000000e-004, 3.421865e+003,-1.230695e+003,-2.221935e+003, 0.000000e+000, 2.428319e+002, 2.678447e+001,-1.596889e+002
 5.500000e-004, 3.415169e+003,-1.174431e+003,-2.273385e+003, 0.000000e+000, 2.306178e+002, 4.233670e+001,-1.589090e+002
 6.000000e-004, 3.407359e+003,-1.119163e+003,-2.323900e+003, 0.000000e+000, 2.176228e+002, 5.855148e+001,-1.576840e+002
