 Time         , Voltage      , Voltage      , Voltage      , Current      , Current      , Current      , Current      
 Second       , SBUS A       , SBUS B       , SBUS C       , HXX004       , SBUS A       , SBUS B       , SBUS C       
              ,              ,              ,              , HXX010       , 25   A       , 25   B       , 25   C       
 0.000000e+000, 3.390263e+003,-1.725065e+003,-1.666298e+003, 0.000000e+000, 3.167029e+002,-8.364698e+001,-1.465143e+002
 5.000000e-005, 3.390491e+003,-1.669573e+003,-1.721791e+003, 3.684206e-007, 3.170769e+002,-7.991796e+001,-1.506012e+002
 1.000000e-004, 3.424333e+003,-1.643001e+003,-1.786446e+003, 0.000000e+000, 3.149961e+002,-7.417495e+001,-1.539771e+002
 1.500000e-004, 3.445946e+003,-1.613601e+003,-1.848954e+003, 0.000000e+000, 3.088627e+002,-6.458816e+001,-1.560859e+002
 2.000000e-004, 3.441326e+003,-1.556523e+003,-1.904645e+003, 0.000000e+000, 3.011075e+002,-5.314060e+001,-1.574447e+002
 2.500000e-004, 3.442789e+003,-1.505506e+003,-1.959872e+003, 0.000000e+000, 2.929263e+002,-4.121731e+001,-1.584540e+002
 3.000000e-004, 3.436619e+003,-1.447967e+003,-2.012339e+003, 0.000000e+000, 2.842620e+002,-2.878104e+001,-1.592384e+002
 3.500000e-004, 3.436160e+003,-1.395399e+003,-2.066189e+003, 0.000000e+000, 2.750833e+002,-1.587060e+001,-1.597954e+002
 4.000000e-004, 3.430963e+003,-1.339817e+003,-2.117942e+003, 0.000000e+000, 2.651642e+002,-2.291539e+000,-1.600758e+002
 4.500000e-004, 3.427602e+003,-1.285561e+003,-2.170720e+003, 0.000000e+000, 2.545400e+002, 1.190228e+001,-1.600517e+002
 5.000000e-004, 3.421852e+003,-1.230693e+003,-2.221935e+003, 0.000000e+000, 2.430888e+002, 2.681578e+001,-1.596572e+002
 5.500000e-004, 3.415144e+003,-1.174423e+003,-2.273377e+003, 0.000000e+000, 2.308770e+002, 4.236728e+001,-1.588779e+002
 6.000000e-004, 3.407339e+003,-1.119158e+003,-2.323897e+003, 0.000000e+000, 2.178847e+002, 5.858111e+001,-1.576536e+002
