 Time         , Voltage      , Voltage      , Voltage      , Current      , Current      , Current      , Current      
 Second       , SBUS A       , SBUS B       , SBUS C       , HXX004       , SBUS A       , SBUS B       , SBUS C       
              ,              ,              ,              , HXX010       , 25   A       , 25   B       , 25   C       
 0.000000e+000, 3.390280e+003,-1.725062e+003,-1.666294e+003, 0.000000e+000, 3.164951e+002,-8.366119e+001,-1.465296e+002
 5.000000e-005, 3.390508e+003,-1.669570e+003,-1.721787e+003, 3.684206e-007, 3.168671e+002,-7.993254e+001,-1.506169e+002
 1.000000e-004, 3.424111e+003,-1.642976e+003,-1.786449e+003, 0.000000e+000, 3.148004e+002,-7.419144e+001,-1.539928e+002
 1.500000e-004, 3.445908e+003,-1.613605e+003,-1.848957e+003, 0.000000e+000, 3.086847e+002,-6.460606e+001,-1.561012e+002
 2.000000e-004, 3.441326e+003,-1.556524e+003,-1.904647e+003, 0.000000e+000, 3.009323e+002,-5.315818e+001,-1.574596e+002
 2.500000e-004, 3.442733e+003,-1.505500e+003,-1.959872e+003, 0.000000e+000, 2.927550e+002,-4.123524e+001,-1.584687e+002
 3.000000e-004, 3.436670e+003,-1.447972e+003,-2.012335e+003, 0.000000e+000, 2.840914e+002,-2.879896e+001,-1.592532e+002
 3.500000e-004, 3.436079e+003,-1.395384e+003,-2.066187e+003, 0.000000e+000, 2.749149e+002,-1.588909e+001,-1.598107e+002
 4.000000e-004, 3.431005e+003,-1.339826e+003,-2.117939e+003, 0.000000e+000, 2.649986e+002,-2.310385e+000,-1.600914e+002
 4.500000e-004, 3.427542e+003,-1.285549e+003,-2.170717e+003, 0.000000e+000, 2.543759e+002, 1.188322e+001,-1.600677e+002
 5.000000e-004, 3.421868e+003,-1.230700e+003,-2.221933e+003, 0.000000e+000, 2.429278e+002, 2.679637e+001,-1.596735e+002
 5.500000e-004, 3.415126e+003,-1.174422e+003,-2.273377e+003, 0.000000e+000, 2.307164e+002, 4.234828e+001,-1.588942e+002
 6.000000e-004, 3.407339e+003,-1.119157e+003,-2.323895e+003, 0.000000e+000, 2.177254e+002, 5.856205e+001,-1.576701e+002
