 Time         , Voltage      , Voltage      , Voltage      , Current      , Current      , Current      , Current      
 Second       , SBUS A       , SBUS B       , SBUS C       , HXX004       , SBUS A       , SBUS B       , SBUS C       
              ,              ,              ,              , HXX010       , 25   A       , 25   B       , 25   C       
 0.000000e+000, 3.390306e+003,-1.725057e+003,-1.666290e+003, 0.000000e+000, 3.130458e+002,-8.366833e+001,-1.465317e+002
 5.000000e-005, 3.390534e+003,-1.669565e+003,-1.721782e+003, 3.684206e-007, 3.134141e+002,-7.994036e+001,-1.506197e+002
 1.000000e-004, 3.424066e+003,-1.643020e+003,-1.786457e+003, 0.000000e+000, 3.113196e+002,-7.419660e+001,-1.539953e+002
 1.500000e-004, 3.445979e+003,-1.613586e+003,-1.848941e+003, 0.000000e+000, 3.051756e+002,-6.460957e+001,-1.561043e+002
 2.000000e-004, 3.441375e+003,-1.556518e+003,-1.904638e+003, 0.000000e+000, 2.974200e+002,-5.316338e+001,-1.574644e+002
 2.500000e-004, 3.442784e+003,-1.505504e+003,-1.959868e+003, 0.000000e+000, 2.892354e+002,-4.124054e+001,-1.584744e+002
 3.000000e-004, 3.436719e+003,-1.447958e+003,-2.012330e+003, 0.000000e+000, 2.805697e+002,-2.880493e+001,-1.592596e+002
 3.500000e-004, 3.436132e+003,-1.395403e+003,-2.066189e+003, 0.000000e+000, 2.713889e+002,-1.589475e+001,-1.598172e+002
 4.000000e-004, 3.431069e+003,-1.339810e+003,-2.117934e+003, 0.000000e+000, 2.614679e+002,-2.315853e+000,-1.600980e+002
 4.500000e-004, 3.427590e+003,-1.285567e+003,-2.170722e+003, 0.000000e+000, 2.508428e+002, 1.187792e+001,-1.600742e+002
 5.000000e-004, 3.421952e+003,-1.230691e+003,-2.221930e+003, 0.000000e+000, 2.393902e+002, 2.679169e+001,-1.596799e+002
 5.500000e-004, 3.415167e+003,-1.174429e+003,-2.273381e+003, 0.000000e+000, 2.271782e+002, 4.234346e+001,-1.589006e+002
 6.000000e-004, 3.407432e+003,-1.119161e+003,-2.323897e+003, 0.000000e+000, 2.141854e+002, 5.855796e+001,-1.576761e+002
