 Time         , Voltage      , Voltage      , Voltage      , Current      , Current      , Current      , Current      
 Second       , SBUS A       , SBUS B       , SBUS C       , HXX004       , SBUS A       , SBUS B       , SBUS C       
              ,              ,              ,              , HXX010       , 25   A       , 25   B       , 25   C       
 0.000000e+000, 3.390307e+003,-1.725057e+003,-1.666290e+003, 0.000000e+000, 3.130459e+002,-8.366833e+001,-1.465317e+002
 5.000000e-005, 3.390535e+003,-1.669565e+003,-1.721782e+003, 3.684206e-007, 3.134142e+002,-7.994036e+001,-1.506197e+002
 1.000000e-004, 3.424031e+003,-1.643023e+003,-1.786459e+003, 0.000000e+000, 3.113187e+002,-7.419643e+001,-1.539952e+002
 1.500000e-004, 3.446044e+003,-1.613580e+003,-1.848937e+003, 0.000000e+000, 3.051759e+002,-6.460962e+001,-1.561043e+002
 2.000000e-004, 3.441320e+003,-1.556525e+003,-1.904642e+003, 0.000000e+000, 2.974201e+002,-5.316338e+001,-1.574644e+002
 2.500000e-004, 3.442828e+003,-1.505498e+003,-1.959864e+003, 0.000000e+000, 2.892353e+002,-4.124052e+001,-1.584743e+002
 3.000000e-004, 3.436691e+003,-1.447964e+003,-2.012333e+003, 0.000000e+000, 2.805699e+002,-2.880497e+001,-1.592596e+002
 3.500000e-004, 3.436143e+003,-1.395399e+003,-2.066187e+003, 0.000000e+000, 2.713886e+002,-1.589470e+001,-1.598171e+002
 4.000000e-004, 3.431075e+003,-1.339812e+003,-2.117935e+003, 0.000000e+000, 2.614681e+002,-2.315906e+000,-1.600980e+002
 4.500000e-004, 3.427573e+003,-1.285566e+003,-2.170722e+003, 0.000000e+000, 2.508427e+002, 1.187796e+001,-1.600742e+002
 5.000000e-004, 3.421978e+003,-1.230691e+003,-2.221929e+003, 0.000000e+000, 2.393904e+002, 2.679165e+001,-1.596800e+002
 5.500000e-004, 3.415137e+003,-1.174430e+003,-2.273382e+003, 0.000000e+000, 2.271782e+002, 4.234349e+001,-1.589006e+002
 6.000000e-004, 3.407466e+003,-1.119159e+003,-2.323896e+003, 0.000000e+000, 2.141855e+002, 5.855793e+001,-1.576761e+002
