 Time         , Voltage      , Voltage      , Voltage      , Current      , Current      , Current      , Current      
 Second       , SBUS A       , SBUS B       , SBUS C       , HXX004       , SBUS A       , SBUS B       , SBUS C       
              ,              ,              ,              , HXX010       , 25   A       , 25   B       , 25   C       
 0.000000e+000, 3.390286e+003,-1.725060e+003,-1.666293e+003, 0.000000e+000, 3.164615e+002,-8.367216e+001,-1.465419e+002
 5.000000e-005, 3.390514e+003,-1.669568e+003,-1.721786e+003, 3.684206e-007, 3.168328e+002,-7.994373e+001,-1.506294e+002
 1.000000e-004, 3.423980e+003,-1.642969e+003,-1.786398e+003, 0.000000e+000, 3.147745e+002,-7.420315e+001,-1.540088e+002
 1.500000e-004, 3.445823e+003,-1.613599e+003,-1.848984e+003, 0.000000e+000, 3.086734e+002,-6.461862e+001,-1.561188e+002
 2.000000e-004, 3.441289e+003,-1.556540e+003,-1.904662e+003, 0.000000e+000, 3.009293e+002,-5.317007e+001,-1.574743e+002
 2.500000e-004, 3.442757e+003,-1.505506e+003,-1.959874e+003, 0.000000e+000, 2.927530e+002,-4.124566e+001,-1.584823e+002
 3.000000e-004, 3.436677e+003,-1.447972e+003,-2.012349e+003, 0.000000e+000, 2.840873e+002,-2.880900e+001,-1.592657e+002
 3.500000e-004, 3.436094e+003,-1.395393e+003,-2.066171e+003, 0.000000e+000, 2.749093e+002,-1.589853e+001,-1.598233e+002
 4.000000e-004, 3.431046e+003,-1.339816e+003,-2.117954e+003, 0.000000e+000, 2.649892e+002,-2.319854e+000,-1.601040e+002
 4.500000e-004, 3.427517e+003,-1.285561e+003,-2.170699e+003, 0.000000e+000, 2.543655e+002, 1.187391e+001,-1.600805e+002
 5.000000e-004, 3.421948e+003,-1.230692e+003,-2.221949e+003, 0.000000e+000, 2.429138e+002, 2.678726e+001,-1.596865e+002
 5.500000e-004, 3.415068e+003,-1.174429e+003,-2.273361e+003, 0.000000e+000, 2.307009e+002, 4.233906e+001,-1.589073e+002
 6.000000e-004, 3.407439e+003,-1.119157e+003,-2.323912e+003, 0.000000e+000, 2.177072e+002, 5.855332e+001,-1.576830e+002
