 Time         , Voltage      , Voltage      , Voltage      , Current      , Current      , Current      , Current      
 Second       , SBUS A       , SBUS B       , SBUS C       , HXX004       , SBUS A       , SBUS B       , SBUS C       
              ,              ,              ,              , HXX010       , 25   A       , 25   B       , 25   C       
 0.000000e+000, 3.390266e+003,-1.725064e+003,-1.666297e+003, 0.000000e+000, 3.166596e+002,-8.365554e+001,-1.465243e+002
 5.000000e-005, 3.390494e+003,-1.669572e+003,-1.721789e+003, 3.684206e-007, 3.170334e+002,-7.992663e+001,-1.506113e+002
 1.000000e-004, 3.424220e+003,-1.642982e+003,-1.786438e+003, 0.000000e+000, 3.149600e+002,-7.418499e+001,-1.539878e+002
 1.500000e-004, 3.445863e+003,-1.613600e+003,-1.848960e+003, 0.000000e+000, 3.088398e+002,-6.459958e+001,-1.560967e+002
 2.000000e-004, 3.441314e+003,-1.556526e+003,-1.904649e+003, 0.000000e+000, 3.010910e+002,-5.315187e+001,-1.574548e+002
 2.500000e-004, 3.442725e+003,-1.505496e+003,-1.959869e+003, 0.000000e+000, 2.929149e+002,-4.122905e+001,-1.584640e+002
 3.000000e-004, 3.436620e+003,-1.447971e+003,-2.012339e+003, 0.000000e+000, 2.842549e+002,-2.879318e+001,-1.592485e+002
 3.500000e-004, 3.436093e+003,-1.395380e+003,-2.066177e+003, 0.000000e+000, 2.750806e+002,-1.588371e+001,-1.598063e+002
 4.000000e-004, 3.430939e+003,-1.339820e+003,-2.117943e+003, 0.000000e+000, 2.651676e+002,-2.305658e+000,-1.600874e+002
 4.500000e-004, 3.427553e+003,-1.285546e+003,-2.170707e+003, 0.000000e+000, 2.545483e+002, 1.188736e+001,-1.600641e+002
 5.000000e-004, 3.421803e+003,-1.230692e+003,-2.221935e+003, 0.000000e+000, 2.431037e+002, 2.679974e+001,-1.596706e+002
 5.500000e-004, 3.415120e+003,-1.174420e+003,-2.273368e+003, 0.000000e+000, 2.308967e+002, 4.235095e+001,-1.588918e+002
 6.000000e-004, 3.407283e+003,-1.119148e+003,-2.323893e+003, 0.000000e+000, 2.179098e+002, 5.856395e+001,-1.576684e+002
